year,state,county,subgroup_type,subgroup,share_transit_commuter,share_transit_commuter_quality,share_transportation_cost,share_transportation_cost_quality
2015,37,121,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,37,121,race-ethnicity,White neighborhoods,0.004175598991172762,1,0.395,1
2015,37,121,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,37,123,all,All,0,1,0.44868435965243675,1
2015,37,123,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,37,123,race-ethnicity,White neighborhoods,0,1,0.4475718432510885,1
2015,37,123,race-ethnicity,Mixed neighborhoods,0,1,0.450757166035695,1
2015,37,125,all,All,3.521524917211857e-4,1,0.30297364240906766,1
2015,37,125,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,37,125,race-ethnicity,White neighborhoods,3.9292258704076423e-4,1,0.304582594851152,1
2015,37,125,race-ethnicity,Mixed neighborhoods,0,1,0.28907628437986504,1
2015,37,127,all,All,0.004532428972242652,1,0.363025796082918,1
2015,37,127,race-ethnicity,Neighborhoods of color,0.01325098814229249,1,0.33445761967501103,1
2015,37,127,race-ethnicity,White neighborhoods,0,1,0.3968503450406839,1
2015,37,127,race-ethnicity,Mixed neighborhoods,0.0025539286911814016,1,0.35921426176371973,1
2015,37,129,all,All,0.013949413481442938,1,0.2674447699738697,1
2015,37,129,race-ethnicity,Neighborhoods of color,0.021826388888888888,1,0.24129861111111112,1
2015,37,129,race-ethnicity,White neighborhoods,0.011221607610496499,1,0.2739585003473893,1
2015,37,129,race-ethnicity,Mixed neighborhoods,0.03094297218840715,1,0.22884446109186252,1
2015,37,131,all,All,0.007280417149478564,1,0.46401158748551563,1
2015,37,131,race-ethnicity,Neighborhoods of color,0.0071613807604696,1,0.45837042228841773,1
2015,37,131,race-ethnicity,White neighborhoods,0,1,0.46,1
2015,37,131,race-ethnicity,Mixed neighborhoods,0.01,1,0.48,1
2015,37,133,all,All,0.008510894910348156,1,0.31867604727828247,1
2015,37,133,race-ethnicity,Neighborhoods of color,0.02,1,0.26,1
2015,37,133,race-ethnicity,White neighborhoods,0.004138740608936339,1,0.3345124060893634,1
2015,37,133,race-ethnicity,Mixed neighborhoods,0.01640449438202247,1,0.29136662871850716,1
2015,37,135,all,All,0.02308982266769468,1,0.2657710100231303,1
2015,37,135,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,37,135,race-ethnicity,White neighborhoods,0.019954571549809053,1,0.27075630881361856,1
2015,37,135,race-ethnicity,Mixed neighborhoods,0.03371921807565372,1,0.24886942540407886,1
2015,37,137,all,All,0.0076933358793202225,1,0.3374260072560626,1
2015,37,137,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,37,137,race-ethnicity,White neighborhoods,0.00694872442535994,1,0.34305127557464005,1
2015,37,137,race-ethnicity,Mixed neighborhoods,0.01,1,0.32,1
2015,37,139,all,All,0.0036690199335548176,1,0.3109800664451827,1
2015,37,139,race-ethnicity,Neighborhoods of color,0.01,1,0.25,1
2015,37,139,race-ethnicity,White neighborhoods,0.0034448069603045133,1,0.33352637302882004,1
2015,37,139,race-ethnicity,Mixed neighborhoods,0.002699189736664416,1,0.2950067521944632,1
2015,37,141,all,All,2.826626924987581e-4,1,0.32017983109786397,1
2015,37,141,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,37,141,race-ethnicity,White neighborhoods,3.8866120218579236e-4,1,0.31951502732240433,1
2015,37,141,race-ethnicity,Mixed neighborhoods,0,1,0.32195264116575595,1
2015,37,143,all,All,0.01,1,0.34766,1
2015,37,143,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,37,143,race-ethnicity,White neighborhoods,0.01,1,0.3524163397184399,1
2015,37,143,race-ethnicity,Mixed neighborhoods,0.01,1,0.33,1
2015,37,145,all,All,0,1,0.3051277384125333,1
2015,37,145,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,37,145,race-ethnicity,White neighborhoods,0,1,0.314620777027027,1
2015,37,145,race-ethnicity,Mixed neighborhoods,0,1,0.27340389500423373,1
2015,37,147,all,All,0.00900551094782377,1,0.32865781754614665,1
2015,37,147,race-ethnicity,Neighborhoods of color,0.014872492349540974,1,0.2913719823189392,1
2015,37,147,race-ethnicity,White neighborhoods,0.010100729776955494,1,0.3299503203481002,1
2015,37,147,race-ethnicity,Mixed neighborhoods,0.005202063952393507,1,0.3437572972769388,1
2015,37,149,all,All,0,1,0.3252051488334674,1
2015,37,149,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,37,149,race-ethnicity,White neighborhoods,0,1,0.3252051488334674,1
2015,37,149,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,37,151,all,All,6.522098079145798e-4,1,0.3370053387638284,1
2015,37,151,race-ethnicity,Neighborhoods of color,0,1,0.3,1
2015,37,151,race-ethnicity,White neighborhoods,3.947528240009717e-4,1,0.34097554556864645,1
2015,37,151,race-ethnicity,Mixed neighborhoods,0.0039060598685811635,1,0.29828182039425655,1
2015,37,153,all,All,0.003934239748659336,1,0.420346135095607,1
2015,37,153,race-ethnicity,Neighborhoods of color,0.010000000000000002,1,0.41,1
2015,37,153,race-ethnicity,White neighborhoods,0.0035154483798040693,1,0.4298831951770911,1
2015,37,153,race-ethnicity,Mixed neighborhoods,0.003252718573292736,1,0.4174345367551109,1
2015,37,155,all,All,0.006105127476896861,1,0.4517075568566622,1
2015,37,155,race-ethnicity,Neighborhoods of color,0.007417193183993873,1,0.4512397089795136,1
2015,37,155,race-ethnicity,White neighborhoods,0,1,0.41000000000000003,1
2015,37,155,race-ethnicity,Mixed neighborhoods,0.003438665788896204,1,0.45511081852095675,1
2015,37,157,all,All,0,1,0.337892132080994,1
2015,37,157,race-ethnicity,Neighborhoods of color,0,1,0.31,1
2015,37,157,race-ethnicity,White neighborhoods,0,1,0.3414722595309433,1
2015,37,157,race-ethnicity,Mixed neighborhoods,0,1,0.33113697122189023,1
2015,37,159,all,All,0.004603774316050531,1,0.2965186390761838,1
2015,37,159,race-ethnicity,Neighborhoods of color,0.019672880759760817,1,0.24798100597959902,1
2015,37,159,race-ethnicity,White neighborhoods,0.0022962086501183226,1,0.3061567896883339,1
2015,37,159,race-ethnicity,Mixed neighborhoods,0.010000000000000002,1,0.269453962639549,1
2015,37,161,all,All,0,1,0.4044615151744494,1
2015,37,161,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,37,161,race-ethnicity,White neighborhoods,0,1,0.408060702744713,1
2015,37,161,race-ethnicity,Mixed neighborhoods,0,1,0.36,1
2015,37,163,all,All,0,1,0.43799398625429553,1
2015,37,163,race-ethnicity,Neighborhoods of color,0,1,0.4331468371774378,1
2015,37,163,race-ethnicity,White neighborhoods,0,1,0.44706746213859566,1
2015,37,163,race-ethnicity,Mixed neighborhoods,0,1,0.432313205694649,1
2015,37,165,all,All,0.008059402893197908,1,0.4268405663281009,1
2015,37,165,race-ethnicity,Neighborhoods of color,0.01,1,0.3949688217919265,1
2015,37,165,race-ethnicity,White neighborhoods,0,1,0.43000000000000005,1
2015,37,165,race-ethnicity,Mixed neighborhoods,0.008677415585932935,1,0.43767379366748455,1
2015,37,167,all,All,0,1,0.36466894832467145,1
2015,37,167,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,37,167,race-ethnicity,White neighborhoods,0,1,0.3723205594669942,1
2015,37,167,race-ethnicity,Mixed neighborhoods,0,1,0.3,1
2015,37,169,all,All,0.0014281948544917755,1,0.3424604597216364,1
2015,37,169,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,37,169,race-ethnicity,White neighborhoods,0.0014281948544917755,1,0.3424604597216364,1
2015,37,169,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,37,171,all,All,8.27211535176137e-4,1,0.3955055181603854,1
2015,37,171,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,37,171,race-ethnicity,White neighborhoods,8.592419080068143e-4,1,0.39533148779102784,1
2015,37,171,race-ethnicity,Mixed neighborhoods,0,1,0.4,1
2015,37,173,all,All,0.005631158207845325,1,0.4307752370329057,1
2015,37,173,race-ethnicity,Neighborhoods of color,0.01,1,0.42,1
2015,37,173,race-ethnicity,White neighborhoods,0.003402582818641213,1,0.43627175743964064,1
2015,37,173,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,37,175,all,All,0,1,0.32758322967732495,1
2015,37,175,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,37,175,race-ethnicity,White neighborhoods,0,1,0.32758322967732495,1
2015,37,175,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,37,177,all,All,0.01,1,0.32,1
2015,37,177,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,37,177,race-ethnicity,White neighborhoods,NA,NA,NA,NA
2015,37,177,race-ethnicity,Mixed neighborhoods,0.01,1,0.32,1
2015,37,179,all,All,0,1,0.3117748299415932,1
2015,37,179,race-ethnicity,Neighborhoods of color,0,1,0.28508995502248874,1
2015,37,179,race-ethnicity,White neighborhoods,0,1,0.31621361242029383,1
2015,37,179,race-ethnicity,Mixed neighborhoods,0,1,0.2969267910739919,1
2015,37,181,all,All,9.506299354994273e-4,1,0.4147145698957141,1
2015,37,181,race-ethnicity,Neighborhoods of color,0,1,0.3724301940369143,1
2015,37,181,race-ethnicity,White neighborhoods,0,1,0.39,1
2015,37,181,race-ethnicity,Mixed neighborhoods,0.0014846544906797212,1,0.43558840143099226,1
2015,37,183,all,All,0.01524939054320493,1,0.2332834981860263,1
2015,37,183,race-ethnicity,Neighborhoods of color,0.020816083531782378,1,0.2240293093973255,1
2015,37,183,race-ethnicity,White neighborhoods,0.012819410346581735,1,0.2388505518324376,1
2015,37,183,race-ethnicity,Mixed neighborhoods,0.018170900088080557,1,0.22431678053657728,1
2015,37,185,all,All,0.006213381092490725,1,0.42066777536139177,1
2015,37,185,race-ethnicity,Neighborhoods of color,0.007760025563189007,1,0.41702827927783986,1
2015,37,185,race-ethnicity,White neighborhoods,0,1,0.43528883183568673,1
2015,37,185,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,37,187,all,All,0.01,1,0.4167963957055214,1
2015,37,187,race-ethnicity,Neighborhoods of color,0.01,1,0.4,1
2015,37,187,race-ethnicity,White neighborhoods,0.01,1,0.45,1
2015,37,187,race-ethnicity,Mixed neighborhoods,0.01,1,0.43,1
2015,37,189,all,All,0,1,0.366127225445089,1
2015,37,189,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,37,189,race-ethnicity,White neighborhoods,0,1,0.366127225445089,1
2015,37,189,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,37,191,all,All,0.00444876919840101,1,0.35389859036398064,1
2015,37,191,race-ethnicity,Neighborhoods of color,0.01138380997030786,1,0.325745428973277,1
2015,37,191,race-ethnicity,White neighborhoods,3.448631372751173e-4,1,0.3804464147636476,1
2015,37,191,race-ethnicity,Mixed neighborhoods,0.0038524750538055175,1,0.3438094306397965,1
2015,37,193,all,All,0.0017095762526438626,1,0.4327693093136897,1
2015,37,193,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,37,193,race-ethnicity,White neighborhoods,0.0017095762526438626,1,0.4327693093136897,1
2015,37,193,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,37,195,all,All,0,1,0.3539083835890384,1
2015,37,195,race-ethnicity,Neighborhoods of color,0,1,0.31354848304580607,1
2015,37,195,race-ethnicity,White neighborhoods,0,1,0.38470030311919434,1
2015,37,195,race-ethnicity,Mixed neighborhoods,0,1,0.3510164762157853,1
2015,37,197,all,All,0,1,0.3453829136573622,1
2015,37,197,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,37,197,race-ethnicity,White neighborhoods,0,1,0.3453829136573622,1
2015,37,197,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,37,199,all,All,0.0024460625674217907,1,0.3995469255663431,1
2015,37,199,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,37,199,race-ethnicity,White neighborhoods,0.0024460625674217907,1,0.3995469255663431,1
2015,37,199,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,38,001,all,All,0.03,1,0.32,1
2015,38,001,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,38,001,race-ethnicity,White neighborhoods,0.03,1,0.32,1
2015,38,001,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,38,003,all,All,0.007681962025316456,1,0.2861570411392405,1
2015,38,003,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,38,003,race-ethnicity,White neighborhoods,0.007681962025316456,1,0.2861570411392405,1
2015,38,003,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,38,005,all,All,0.03308771929824561,1,0.38921052631578945,1
2015,38,005,race-ethnicity,Neighborhoods of color,0.03535768645357686,1,0.37392694063926946,1
2015,38,005,race-ethnicity,White neighborhoods,0.029999999999999995,1,0.4099999999999999,1
2015,38,005,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,38,007,all,All,0.03,2,0.27,2
2015,38,007,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,38,007,race-ethnicity,White neighborhoods,0.03,2,0.27,2
2015,38,007,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,38,009,all,All,0.019219110378912687,1,0.2916540362438221,1
2015,38,009,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,38,009,race-ethnicity,White neighborhoods,0.019219110378912687,1,0.2916540362438221,1
2015,38,009,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,38,011,all,All,0.017901234567901235,1,0.25580246913580246,1
2015,38,011,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,38,011,race-ethnicity,White neighborhoods,0.017901234567901235,1,0.25580246913580246,1
2015,38,011,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,38,013,all,All,0.04,2,0.29,2
2015,38,013,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,38,013,race-ethnicity,White neighborhoods,0.04,2,0.29,2
2015,38,013,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,38,015,all,All,0.01466123418148458,1,0.2207339251504276,1
2015,38,015,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,38,015,race-ethnicity,White neighborhoods,0.01466123418148458,1,0.2207339251504276,1
2015,38,015,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,38,017,all,All,0.02423476212632314,1,0.24440604280562983,1
2015,38,017,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,38,017,race-ethnicity,White neighborhoods,0.02423476212632314,1,0.24440604280562983,1
2015,38,017,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,38,019,all,All,0.02,1,0.2454810996563574,1
2015,38,019,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,38,019,race-ethnicity,White neighborhoods,0.02,1,0.2454810996563574,1
2015,38,019,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,38,021,all,All,0.012584427767354597,1,0.31268292682926824,1
2015,38,021,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,38,021,race-ethnicity,White neighborhoods,0.012584427767354597,1,0.31268292682926824,1
2015,38,021,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,38,023,all,All,0.04,1,0.3,1
2015,38,023,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,38,023,race-ethnicity,White neighborhoods,0.04,1,0.3,1
2015,38,023,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,38,025,all,All,0.03,1,0.26,1
2015,38,025,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,38,025,race-ethnicity,White neighborhoods,0.03,1,0.26,1
2015,38,025,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,38,027,all,All,0.02,1,0.32,1
2015,38,027,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,38,027,race-ethnicity,White neighborhoods,0.02,1,0.32,1
2015,38,027,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,38,029,all,All,0.02,1,0.35,1
2015,38,029,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,38,029,race-ethnicity,White neighborhoods,0.02,1,0.35,1
2015,38,029,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,38,031,all,All,0.01,1,0.29,1
2015,38,031,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,38,031,race-ethnicity,White neighborhoods,0.01,1,0.29,1
2015,38,031,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,38,033,all,All,0.039999999999999994,2,0.4000000000000001,2
2015,38,033,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,38,033,race-ethnicity,White neighborhoods,0.039999999999999994,2,0.4000000000000001,2
2015,38,033,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,38,035,all,All,0.01910416885803443,1,0.2707443638021107,1
2015,38,035,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,38,035,race-ethnicity,White neighborhoods,0.01910416885803443,1,0.2707443638021107,1
2015,38,035,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,38,037,all,All,0.03,1,0.36,1
2015,38,037,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,38,037,race-ethnicity,White neighborhoods,0.03,1,0.36,1
2015,38,037,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,38,039,all,All,0.01,1,0.35,1
2015,38,039,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,38,039,race-ethnicity,White neighborhoods,0.01,1,0.35,1
2015,38,039,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,38,041,all,All,0.029999999999999995,1,0.33,1
2015,38,041,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,38,041,race-ethnicity,White neighborhoods,0.029999999999999995,1,0.33,1
2015,38,041,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,38,043,all,All,0.02,1,0.32,1
2015,38,043,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,38,043,race-ethnicity,White neighborhoods,0.02,1,0.32,1
2015,38,043,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,38,045,all,All,0.020000000000000004,1,0.3188315217391305,1
2015,38,045,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,38,045,race-ethnicity,White neighborhoods,0.020000000000000004,1,0.3188315217391305,1
2015,38,045,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,38,047,all,All,0.019999999999999997,1,0.34,1
2015,38,047,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,38,047,race-ethnicity,White neighborhoods,0.019999999999999997,1,0.34,1
2015,38,047,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,38,049,all,All,0.03,1,0.3,1
2015,38,049,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,38,049,race-ethnicity,White neighborhoods,0.03,1,0.3,1
2015,38,049,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,38,051,all,All,0.02,1,0.35,1
2015,38,051,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,38,051,race-ethnicity,White neighborhoods,0.02,1,0.35,1
2015,38,051,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,38,053,all,All,0.020808960796515244,1,0.23703795892968268,1
2015,38,053,race-ethnicity,Neighborhoods of color,0.03,1,0.23,1
2015,38,053,race-ethnicity,White neighborhoods,0.01937792161093132,1,0.23813376483279397,1
2015,38,053,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,38,055,all,All,0.025628247520075576,1,0.2956282475200756,1
2015,38,055,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,38,055,race-ethnicity,White neighborhoods,0.025628247520075576,1,0.2956282475200756,1
2015,38,055,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,38,057,all,All,0.016506942553770762,1,0.22976041383065612,1
2015,38,057,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,38,057,race-ethnicity,White neighborhoods,0.016506942553770762,1,0.22976041383065612,1
2015,38,057,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,38,059,all,All,0.014219207019824504,1,0.2741168345791355,1
2015,38,059,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,38,059,race-ethnicity,White neighborhoods,0.014219207019824504,1,0.2741168345791355,1
2015,38,059,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,38,061,all,All,0.024335620711166565,1,0.24571428571428572,1
2015,38,061,race-ethnicity,Neighborhoods of color,0.03,1,0.21,1
2015,38,061,race-ethnicity,White neighborhoods,0.02,1,0.26,1
2015,38,061,race-ethnicity,Mixed neighborhoods,0.03,1,0.26,1
2015,38,063,all,All,0.03,1,0.32,1
2015,38,063,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,38,063,race-ethnicity,White neighborhoods,0.03,1,0.32,1
2015,38,063,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,38,065,all,All,0.02,2,0.29,2
2015,38,065,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2015,38,065,race-ethnicity,White neighborhoods,0.02,2,0.29,2
2015,38,065,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2015,38,067,all,All,0.017841704718417048,1,0.3104048706240487,1
2015,38,067,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
