year,state,county,subgroup_type,subgroup,mean_tcost,mean_transit,mean_tcost_quality,mean_transit_quality
2016,12,023,All,All,13.836026125816431,33.453076658645585,1,1
2016,12,023,race-ethnicity,No Predominant Racial Group,17.25,25,1,1
2016,12,023,race-ethnicity,Predominantly People of Color,13,46,1,1
2016,12,023,race-ethnicity,Predominantly White,13.18742529285202,33.36839588811858,1,1
2016,12,027,All,All,3.7438551099611903,4.499353169469599,1,1
2016,12,027,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,12,027,race-ethnicity,Predominantly People of Color,4.457746478873239,3.6619718309859155,1,1
2016,12,027,race-ethnicity,Predominantly White,2.867435158501441,5.5273775216138326,1,1
2016,12,029,All,All,2.8125399872040946,41.394753678822774,1,1
2016,12,029,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,12,029,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,12,029,race-ethnicity,Predominantly White,2.8125399872040946,41.394753678822774,1,1
2016,12,031,All,All,51.34089803332216,53.13839184353072,1,1
2016,12,031,race-ethnicity,No Predominant Racial Group,53.49717679841607,54.14255334751045,1,1
2016,12,031,race-ethnicity,Predominantly People of Color,53.47843879624732,55.95985635143788,1,1
2016,12,031,race-ethnicity,Predominantly White,46.71252048061169,48.74402648825778,1,1
2016,12,033,All,All,41.95258760985136,39.298687208419224,1,1
2016,12,033,race-ethnicity,No Predominant Racial Group,42.843884010618744,35.681335511537675,2,2
2016,12,033,race-ethnicity,Predominantly People of Color,51.24860375196907,54.000143204926246,2,2
2016,12,033,race-ethnicity,Predominantly White,35.18015449696524,33.11587272392864,2,2
2016,12,035,All,All,13.242056074766355,15.629506008010681,1,1
2016,12,035,race-ethnicity,No Predominant Racial Group,17,0,1,1
2016,12,035,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,12,035,race-ethnicity,Predominantly White,12.798955223880597,17.472388059701494,1,1
2016,12,037,All,All,7.911366006256517,17.871741397288844,1,1
2016,12,037,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,12,037,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,12,037,race-ethnicity,Predominantly White,7.911366006256517,17.871741397288844,1,1
2016,12,039,All,All,17.10173196569699,25.70489322347402,1,1
2016,12,039,race-ethnicity,No Predominant Racial Group,13,28,1,1
2016,12,039,race-ethnicity,Predominantly People of Color,17.41342500452325,25.530486701646463,1,1
2016,12,039,race-ethnicity,Predominantly White,NA,NA,NA,NA
2016,12,041,All,All,12.597806215722121,59.20566727605119,1,1
2016,12,041,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,12,041,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,12,041,race-ethnicity,Predominantly White,12.597806215722121,59.20566727605119,1,1
2016,12,043,All,All,2.2193375111906892,36.12623097582811,1,1
2016,12,043,race-ethnicity,No Predominant Racial Group,2,41.5,3,3
2016,12,043,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,12,043,race-ethnicity,Predominantly White,3,17,3,3
2016,12,045,All,All,16.884079236977257,22.463683052090975,1,1
2016,12,045,race-ethnicity,No Predominant Racial Group,16,11,1,1
2016,12,045,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,12,045,race-ethnicity,Predominantly White,17.12093023255814,25.53488372093023,1,1
2016,12,047,All,All,6.325274725274725,21.156043956043955,1,1
2016,12,047,race-ethnicity,No Predominant Racial Group,6.325274725274725,21.156043956043955,3,3
2016,12,047,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,12,047,race-ethnicity,Predominantly White,NA,NA,NA,NA
2016,12,049,All,All,2.9703896103896104,19.392207792207792,1,1
2016,12,049,race-ethnicity,No Predominant Racial Group,3.0306834030683403,14.791492329149232,2,2
2016,12,049,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,12,049,race-ethnicity,Predominantly White,2.794297352342159,32.82892057026476,2,2
2016,12,051,All,All,5.362121212121212,24.972727272727273,1,1
2016,12,051,race-ethnicity,No Predominant Racial Group,5.266990291262136,11.21359223300971,2,2
2016,12,051,race-ethnicity,Predominantly People of Color,5.405286343612334,31.215859030837006,2,2
2016,12,051,race-ethnicity,Predominantly White,NA,NA,NA,NA
2016,12,053,All,All,24.030025553662693,22.62425468483816,1,1
2016,12,053,race-ethnicity,No Predominant Racial Group,35.24111282843895,27.665378670788254,1,1
2016,12,053,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,12,053,race-ethnicity,Predominantly White,23.200571755288735,22.251286449399657,1,1
2016,12,055,All,All,5.38794402583423,21.993541442411196,1,1
2016,12,055,race-ethnicity,No Predominant Racial Group,8.001376778338688,28.316200091785223,1,1
2016,12,055,race-ethnicity,Predominantly People of Color,5.450381679389313,9.526717557251908,1,1
2016,12,055,race-ethnicity,Predominantly White,4.342119516158151,23.044412348799423,1,1
2016,12,057,All,All,45.58126705218182,64.48153645520532,1,1
2016,12,057,race-ethnicity,No Predominant Racial Group,45.19703607868505,63.28804140080567,1,1
2016,12,057,race-ethnicity,Predominantly People of Color,50.73668498779567,71.37016875340228,1,1
2016,12,057,race-ethnicity,Predominantly White,34.62266583326822,50.742284553480744,1,1
2016,12,059,All,All,3.348342404750124,9.004453240969816,1,1
2016,12,059,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,12,059,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,12,059,race-ethnicity,Predominantly White,3.348342404750124,9.004453240969816,1,1
2016,12,061,All,All,30.137002088885687,19.489807678455666,1,1
2016,12,061,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,12,061,race-ethnicity,Predominantly People of Color,22.040114613180517,18.20916905444126,1,1
2016,12,061,race-ethnicity,Predominantly White,31.301038062283737,19.67391662547372,1,1
2016,12,063,All,All,2.6206217162872156,7.308669001751314,1,1
2016,12,063,race-ethnicity,No Predominant Racial Group,3.3638936049801926,6.88058856819468,1,1
2016,12,063,race-ethnicity,Predominantly People of Color,2.4814814814814814,3.888888888888889,1,1
2016,12,063,race-ethnicity,Predominantly White,2.0357142857142856,8.876930501930502,1,1
2016,12,065,All,All,15.14118273841236,32.511454448588175,1,1
2016,12,065,race-ethnicity,No Predominant Racial Group,14,35,1,1
2016,12,065,race-ethnicity,Predominantly People of Color,15.623957543593631,31.458680818802122,1,1
2016,12,065,race-ethnicity,Predominantly White,NA,NA,NA,NA
2016,12,067,All,All,4,28.0327868852459,1,1
2016,12,067,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,12,067,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,12,067,race-ethnicity,Predominantly White,4,28.0327868852459,1,1
2016,12,069,All,All,30.854373454688787,32.93446088794926,1,1
2016,12,069,race-ethnicity,No Predominant Racial Group,30.291070980687234,21.88174065713569,1,1
2016,12,069,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,12,069,race-ethnicity,Predominantly White,31.079717052124618,37.35599257512668,1,1
2016,12,071,All,All,39.605765637512235,50.11855147255094,1,1
2016,12,071,race-ethnicity,No Predominant Racial Group,38.402747452692864,34.08860989810771,1,1
2016,12,071,race-ethnicity,Predominantly People of Color,43.505514157973174,52.505911574764035,1,1
2016,12,071,race-ethnicity,Predominantly White,38.86504638852524,54.449257214411745,1,1
2016,12,073,All,All,45.07959597280335,62.13634283472803,1,1
2016,12,073,race-ethnicity,No Predominant Racial Group,46.90056588520614,66.84898949070332,1,1
2016,12,073,race-ethnicity,Predominantly People of Color,46.18174142480211,63.374564643799474,1,1
2016,12,073,race-ethnicity,Predominantly White,41.31050645935749,54.13044472390534,1,1
2016,12,075,All,All,3.152521823472357,39.17070805043647,1,1
2016,12,075,race-ethnicity,No Predominant Racial Group,3,17.86008230452675,1,1
2016,12,075,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,12,075,race-ethnicity,Predominantly White,3.1852724594992634,43.746686303387335,1,1
2016,12,077,All,All,4,39.5164113785558,1,1
2016,12,077,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,12,077,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,12,077,race-ethnicity,Predominantly White,4,39.5164113785558,1,1
2016,12,079,All,All,0.27092320966350303,7.355478861087144,1,1
2016,12,079,race-ethnicity,No Predominant Racial Group,0,20,1,1
2016,12,079,race-ethnicity,Predominantly People of Color,1,0,1,1
2016,12,079,race-ethnicity,Predominantly White,0,5.176991150442478,1,1
2016,12,081,All,All,50.802401453982064,69.75779876649882,1,1
2016,12,081,race-ethnicity,No Predominant Racial Group,61.4098624262998,77.26371270323388,1,1
2016,12,081,race-ethnicity,Predominantly People of Color,49.8967468175389,67.08729036168923,1,1
2016,12,081,race-ethnicity,Predominantly White,48.41773471781727,68.50679932224008,1,1
2016,12,083,All,All,11.398790083135392,25.426291567695962,1,1
2016,12,083,race-ethnicity,No Predominant Racial Group,12.108606955508064,15.937050709150961,1,1
2016,12,083,race-ethnicity,Predominantly People of Color,14.127804014167651,36.006198347107436,1,1
2016,12,083,race-ethnicity,Predominantly White,10.698082459666468,26.13227225813461,1,1
2016,12,085,All,All,31.74887146590639,17.572265779678467,1,1
2016,12,085,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,12,085,race-ethnicity,Predominantly People of Color,20.551362683438157,9.38888888888889,1,1
2016,12,085,race-ethnicity,Predominantly White,32.66401096547588,18.24106913389874,1,1
2016,12,086,All,All,64.9168759370893,76.10583633099074,1,1
2016,12,086,race-ethnicity,No Predominant Racial Group,69.51018699413899,79.12482556516885,1,1
2016,12,086,race-ethnicity,Predominantly People of Color,64.41041900443257,75.73756692454761,1,1
2016,12,086,race-ethnicity,Predominantly White,79.78676346446058,87.69525578254263,1,1
2016,12,087,All,All,59.52007299270073,41.39124087591241,1,1
2016,12,087,race-ethnicity,No Predominant Racial Group,66.64942528735632,41.981246218995764,1,1
2016,12,087,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,12,087,race-ethnicity,Predominantly White,54.72364672364672,40.99430199430199,1,1
2016,12,089,All,All,30.297219096608263,30.366179070888926,1,1
2016,12,089,race-ethnicity,No Predominant Racial Group,42,23,1,1
2016,12,089,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,12,089,race-ethnicity,Predominantly White,28.135402780422776,31.72690916015997,1,1
2016,12,091,All,All,44.103402357014446,44.671016712164594,1,1
2016,12,091,race-ethnicity,No Predominant Racial Group,52.93066666666667,62.104,1,1
2016,12,091,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,12,091,race-ethnicity,Predominantly White,42.23382281749233,40.978780054865254,1,1
2016,12,093,All,All,4.782761935277155,9.18295418135213,1,1
2016,12,093,race-ethnicity,No Predominant Racial Group,3,0,2,2
2016,12,093,race-ethnicity,Predominantly People of Color,8,12,2,2
2016,12,093,race-ethnicity,Predominantly White,4.74567806377257,10.069919323857087,2,2
2016,12,095,All,All,49.41495882722204,63.140938296222444,1,1
2016,12,095,race-ethnicity,No Predominant Racial Group,44.12653998042326,55.85226313835353,1,1
2016,12,095,race-ethnicity,Predominantly People of Color,52.4236126534886,65.83388330107562,1,1
2016,12,095,race-ethnicity,Predominantly White,47.31015769648216,66.09021260294962,1,1
2016,12,097,All,All,34.4076075913358,42.48250497825822,1,1
2016,12,097,race-ethnicity,No Predominant Racial Group,36.10853950518755,48.26948656557595,1,1
2016,12,097,race-ethnicity,Predominantly People of Color,35.20448789681371,42.40585429059426,1,1
2016,12,097,race-ethnicity,Predominantly White,29.257947790126646,37.196433186869996,1,1
2016,12,099,All,All,50.69127075797293,63.579902201503636,1,1
2016,12,099,race-ethnicity,No Predominant Racial Group,53.380295836376916,63.60970598977356,1,1
2016,12,099,race-ethnicity,Predominantly People of Color,49.11730248378089,60.23756534884209,1,1
2016,12,099,race-ethnicity,Predominantly White,50.90534310459694,65.69235176548968,1,1
2016,12,101,All,All,32.58707919000064,42.00083044098545,1,1
2016,12,101,race-ethnicity,No Predominant Racial Group,18.76437847866419,22.007421150278294,1,1
2016,12,101,race-ethnicity,Predominantly People of Color,27.31664964249234,8.998978549540347,1,1
2016,12,101,race-ethnicity,Predominantly White,33.24896556402198,43.516155289755126,1,1
2016,12,103,All,All,50.941679143622494,70.35802242796468,1,1
2016,12,103,race-ethnicity,No Predominant Racial Group,53.612821807168096,72.12801615345785,1,1
2016,12,103,race-ethnicity,Predominantly People of Color,42.658034528552456,64.5868747233289,1,1
2016,12,103,race-ethnicity,Predominantly White,51.55239777889955,70.79487632508834,1,1
2016,12,105,All,All,22.264024933214603,49.28908535809693,1,1
2016,12,105,race-ethnicity,No Predominant Racial Group,20.803256546859757,41.75733473399865,1,1
2016,12,105,race-ethnicity,Predominantly People of Color,24.983766567348198,43.1499023939176,1,1
2016,12,105,race-ethnicity,Predominantly White,21.97349207666141,55.93175972786858,1,1
2016,12,107,All,All,1.7893848009650182,17.07720144752714,1,1
2016,12,107,race-ethnicity,No Predominant Racial Group,1.9090909090909092,0,1,1
2016,12,107,race-ethnicity,Predominantly People of Color,3.316930775646372,0,1,1
2016,12,107,race-ethnicity,Predominantly White,1.3913463395789067,27.34595325478076,1,1
2016,12,109,All,All,35.686851211072664,36.64078719723183,1,1
2016,12,109,race-ethnicity,No Predominant Racial Group,34.833333333333336,61.833333333333336,1,1
2016,12,109,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,12,109,race-ethnicity,Predominantly White,35.772121788772594,34.12392959086584,1,1
2016,12,111,All,All,28.35248741116389,14.188350416056569,1,1
2016,12,111,race-ethnicity,No Predominant Racial Group,27.74183256763655,12.257274119448699,1,1
2016,12,111,race-ethnicity,Predominantly People of Color,32.49974792034283,14.341567935467607,1,1
2016,12,111,race-ethnicity,Predominantly White,26.053470689232277,15.326138500531437,1,1
2016,12,113,All,All,23.668906115417744,15.380103359173127,1,1
2016,12,113,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,12,113,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,12,113,race-ethnicity,Predominantly White,23.668906115417744,15.380103359173127,2,2
2016,12,115,All,All,45.55604302666702,55.451568570446916,1,1
2016,12,115,race-ethnicity,No Predominant Racial Group,56.8275645059786,84.46821900566394,1,1
2016,12,115,race-ethnicity,Predominantly People of Color,58.341692789968654,82.34169278996865,1,1
2016,12,115,race-ethnicity,Predominantly White,44.4506969093585,52.883329004703775,1,1
2016,12,117,All,All,42.546971027216856,54.37941514148714,1,1
2016,12,117,race-ethnicity,No Predominant Racial Group,44.92915289755783,55.211735310711695,1,1
2016,12,117,race-ethnicity,Predominantly People of Color,44.31675731675732,54.613830613830615,1,1
2016,12,117,race-ethnicity,Predominantly White,39.82039562415705,53.53783905289975,1,1
2016,12,119,All,All,34.28973277074543,39.819151429910924,1,1
2016,12,119,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,12,119,race-ethnicity,Predominantly People of Color,34.87434554973822,40.75043630017452,1,1
2016,12,119,race-ethnicity,Predominantly White,34.24764417640407,39.752104535745694,1,1
2016,12,121,All,All,5.673408978786384,33.58682782437099,1,1
2016,12,121,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,12,121,race-ethnicity,Predominantly People of Color,6.416149068322981,0,1,1
2016,12,121,race-ethnicity,Predominantly White,5.184124386252046,55.71235679214403,1,1
2016,12,123,All,All,3.3219895287958114,18.240183246073297,1,1
2016,12,123,race-ethnicity,No Predominant Racial Group,4,0,2,2
2016,12,123,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,12,123,race-ethnicity,Predominantly White,2.967098703888335,27.7876370887338,2,2
2016,12,125,All,All,4.884928716904277,37.664969450101836,1,1
2016,12,125,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,12,125,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,12,125,race-ethnicity,Predominantly White,4.884928716904277,37.664969450101836,1,1
2016,12,127,All,All,22.883161007529203,35.713365910949854,1,1
2016,12,127,race-ethnicity,No Predominant Racial Group,26.400585681106737,33.33242451782288,1,1
2016,12,127,race-ethnicity,Predominantly People of Color,29.951652386780907,54.25948592411261,1,1
2016,12,127,race-ethnicity,Predominantly White,21.204433497536947,34.64033613445378,1,1
2016,12,129,All,All,14.340405014464803,22.987463837994213,1,1
2016,12,129,race-ethnicity,No Predominant Racial Group,NA,NA,NA,NA
2016,12,129,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,12,129,race-ethnicity,Predominantly White,14.340405014464803,22.987463837994213,1,1
2016,12,131,All,All,38.112101474117246,47.58021940349674,1,1
2016,12,131,race-ethnicity,No Predominant Racial Group,35.63243243243243,12.232432432432432,1,1
2016,12,131,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,12,131,race-ethnicity,Predominantly White,38.579344061927074,54.240782236708085,1,1
2016,12,133,All,All,4.256713700500683,17.3709604005462,1,1
2016,12,133,race-ethnicity,No Predominant Racial Group,4,0,1,1
2016,12,133,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
2016,12,133,race-ethnicity,Predominantly White,4.302900107411386,20.49624060150376,1,1
2016,13,001,All,All,4.025224215246637,16.493834080717487,1,1
2016,13,001,race-ethnicity,No Predominant Racial Group,6,0,1,1
2016,13,001,race-ethnicity,Predominantly People of Color,4,15,1,1
2016,13,001,race-ethnicity,Predominantly White,2.4243697478991595,31.022408963585434,1,1
2016,13,003,All,All,0.8530424799081515,24.64179104477612,1,1
2016,13,003,race-ethnicity,No Predominant Racial Group,1,24.407806191117093,1,1
2016,13,003,race-ethnicity,Predominantly People of Color,NA,NA,NA,NA
