year,state,place,subgroup_type,subgroup,index_transportation_cost,index_transportation_cost_quality
2015,25,45560,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,25,55745,race-ethnicity,All,0.16013020569459926,1
2015,25,55745,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,25,55745,race-ethnicity,Majority White-NH Tracts,0.1607298051927212,1
2015,25,55745,race-ethnicity,Mixed Race and Ethnicity Tracts,0.1578838523506072,1
2015,25,62535,race-ethnicity,All,0.13392591902054007,1
2015,25,62535,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,25,62535,race-ethnicity,Majority White-NH Tracts,0.13430313351498638,1
2015,25,62535,race-ethnicity,Mixed Race and Ethnicity Tracts,0.13,1
2015,25,67000,race-ethnicity,All,0.21967381927970672,1
2015,25,67000,race-ethnicity,Majority Non-White Tracts,0.2042010986386434,1
2015,25,67000,race-ethnicity,Majority White-NH Tracts,0.24249651896142188,1
2015,25,67000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.20095702783126204,1
2015,25,82000,race-ethnicity,All,0.18818784997666824,1
2015,25,82000,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,25,82000,race-ethnicity,Majority White-NH Tracts,0.19475373944400495,1
2015,25,82000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.16309639316599875,1
2015,26,03000,race-ethnicity,All,0.19404740863219838,1
2015,26,03000,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,26,03000,race-ethnicity,Majority White-NH Tracts,0.19472762286438766,1
2015,26,03000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.18957438674667562,1
2015,26,21000,race-ethnicity,All,0.2413900704717161,1
2015,26,21000,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,26,21000,race-ethnicity,Majority White-NH Tracts,0.2413900704717161,1
2015,26,21000,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,26,22000,race-ethnicity,All,0.22900547430984594,1
2015,26,22000,race-ethnicity,Majority Non-White Tracts,0.2287492562648747,1
2015,26,22000,race-ethnicity,Majority White-NH Tracts,0.24178287599340229,1
2015,26,22000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.22091494286127586,1
2015,26,27440,race-ethnicity,All,0.24400742142343562,1
2015,26,27440,race-ethnicity,Majority Non-White Tracts,0.19,1
2015,26,27440,race-ethnicity,Majority White-NH Tracts,0.2545341748359101,1
2015,26,27440,race-ethnicity,Mixed Race and Ethnicity Tracts,0.22348379433225862,1
2015,26,29000,race-ethnicity,All,0.280543219076006,1
2015,26,29000,race-ethnicity,Majority Non-White Tracts,0.27733977488821504,1
2015,26,29000,race-ethnicity,Majority White-NH Tracts,0.28804860816730254,1
2015,26,29000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.27394044217175517,1
2015,26,34000,race-ethnicity,All,0.2451426759801196,1
2015,26,34000,race-ethnicity,Majority Non-White Tracts,0.24032643725959038,1
2015,26,34000,race-ethnicity,Majority White-NH Tracts,0.2472684147679231,1
2015,26,34000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.23851221835140207,1
2015,26,46000,race-ethnicity,All,0.23893374144753984,1
2015,26,46000,race-ethnicity,Majority Non-White Tracts,0.26,1
2015,26,46000,race-ethnicity,Majority White-NH Tracts,0.24175104612852008,1
2015,26,46000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.23328433554724565,1
2015,26,49000,race-ethnicity,All,0.2711398155864405,1
2015,26,49000,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,26,49000,race-ethnicity,Majority White-NH Tracts,0.2711398155864405,1
2015,26,49000,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,26,69035,race-ethnicity,All,0.26834460343404715,1
2015,26,69035,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,26,69035,race-ethnicity,Majority White-NH Tracts,0.26834460343404715,1
2015,26,69035,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,26,74900,race-ethnicity,All,0.22239889506191998,1
2015,26,74900,race-ethnicity,Majority Non-White Tracts,0.22220140700339897,1
2015,26,74900,race-ethnicity,Majority White-NH Tracts,NA,NA
2015,26,74900,race-ethnicity,Mixed Race and Ethnicity Tracts,0.22312129535925979,1
2015,26,76460,race-ethnicity,All,0.25732202087209777,1
2015,26,76460,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,26,76460,race-ethnicity,Majority White-NH Tracts,0.25732202087209777,1
2015,26,76460,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,26,80700,race-ethnicity,All,0.25700181747371154,1
2015,26,80700,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,26,80700,race-ethnicity,Majority White-NH Tracts,0.26909702859874135,1
2015,26,80700,race-ethnicity,Mixed Race and Ethnicity Tracts,0.2037837364178058,1
2015,26,84000,race-ethnicity,All,0.25277195147028586,1
2015,26,84000,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,26,84000,race-ethnicity,Majority White-NH Tracts,0.25527356351905134,1
2015,26,84000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.23770513325456216,1
2015,26,86000,race-ethnicity,All,0.24389400923025784,1
2015,26,86000,race-ethnicity,Majority Non-White Tracts,0.20227349601352984,1
2015,26,86000,race-ethnicity,Majority White-NH Tracts,0.2497068243409707,1
2015,26,86000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.25,1
2015,26,88940,race-ethnicity,All,0.26344341367823454,1
2015,26,88940,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,26,88940,race-ethnicity,Majority White-NH Tracts,0.26310850595676666,1
2015,26,88940,race-ethnicity,Mixed Race and Ethnicity Tracts,0.26998297395407606,1
2015,27,06616,race-ethnicity,All,0.20035797834720637,1
2015,27,06616,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,27,06616,race-ethnicity,Majority White-NH Tracts,0.20172817442587793,1
2015,27,06616,race-ethnicity,Mixed Race and Ethnicity Tracts,0.1859328943242396,1
2015,27,07966,race-ethnicity,All,0.2059963375439121,1
2015,27,07966,race-ethnicity,Majority Non-White Tracts,0.17472171887134352,1
2015,27,07966,race-ethnicity,Majority White-NH Tracts,0.21525482541747992,1
2015,27,07966,race-ethnicity,Mixed Race and Ethnicity Tracts,0.20858772763841146,1
2015,27,17000,race-ethnicity,All,0.23809230618693278,1
2015,27,17000,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,27,17000,race-ethnicity,Majority White-NH Tracts,0.23809230618693278,1
2015,27,17000,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,27,43000,race-ethnicity,All,0.1654666259626474,1
2015,27,43000,race-ethnicity,Majority Non-White Tracts,0.1616762632197415,1
2015,27,43000,race-ethnicity,Majority White-NH Tracts,0.16872979693138207,1
2015,27,43000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.1558462527353545,1
2015,27,51730,race-ethnicity,All,0.21156147970229827,1
2015,27,51730,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,27,51730,race-ethnicity,Majority White-NH Tracts,0.21156147970229827,1
2015,27,51730,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,27,54880,race-ethnicity,All,0.22052665431716897,1
2015,27,54880,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,27,54880,race-ethnicity,Majority White-NH Tracts,0.22052665431716897,1
2015,27,54880,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,27,58000,race-ethnicity,All,0.1750203561440153,1
2015,27,58000,race-ethnicity,Majority Non-White Tracts,0.16473495595042556,1
2015,27,58000,race-ethnicity,Majority White-NH Tracts,0.17526959914863424,1
2015,27,58000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.17827522886949115,1
2015,27,71428,race-ethnicity,All,0.2164175568394364,1
2015,27,71428,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,27,71428,race-ethnicity,Majority White-NH Tracts,0.2164175568394364,1
2015,27,71428,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,28,36000,race-ethnicity,All,0.27772371993042116,1
2015,28,36000,race-ethnicity,Majority Non-White Tracts,0.27743680394608683,1
2015,28,36000,race-ethnicity,Majority White-NH Tracts,0.2725159523130965,1
2015,28,36000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.30062328485562234,2
2015,29,15670,race-ethnicity,All,0.26052187899385104,1
2015,29,15670,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,29,15670,race-ethnicity,Majority White-NH Tracts,0.2616552737036807,1
2015,29,15670,race-ethnicity,Mixed Race and Ethnicity Tracts,0.23,1
2015,29,35000,race-ethnicity,All,0.2493750762648459,1
2015,29,35000,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,29,35000,race-ethnicity,Majority White-NH Tracts,0.2493750762648459,1
2015,29,35000,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,29,38000,race-ethnicity,All,0.23039154866582598,1
2015,29,38000,race-ethnicity,Majority Non-White Tracts,0.22169567177637511,1
2015,29,38000,race-ethnicity,Majority White-NH Tracts,0.2360722397835839,1
2015,29,38000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.22046946526884273,1
2015,29,41348,race-ethnicity,All,0.26401835115019734,1
2015,29,41348,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,29,41348,race-ethnicity,Majority White-NH Tracts,0.26401835115019734,1
2015,29,41348,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,29,54074,race-ethnicity,All,0.2722333952382169,1
2015,29,54074,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,29,54074,race-ethnicity,Majority White-NH Tracts,0.2722333952382169,1
2015,29,54074,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,29,65000,race-ethnicity,All,0.2083313388986421,1
2015,29,65000,race-ethnicity,Majority Non-White Tracts,0.2068896725440806,1
2015,29,65000,race-ethnicity,Majority White-NH Tracts,0.21298405143883758,1
2015,29,65000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.199882535126152,1
2015,29,70000,race-ethnicity,All,0.27942023901622376,1
2015,29,70000,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,29,70000,race-ethnicity,Majority White-NH Tracts,0.27942023901622376,1
2015,29,70000,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,30,06550,race-ethnicity,All,0.25780020744824234,1
2015,30,06550,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,30,06550,race-ethnicity,Majority White-NH Tracts,0.25780020744824234,1
2015,30,06550,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,31,28000,race-ethnicity,All,0.25333209688300506,1
2015,31,28000,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,28000,race-ethnicity,Majority White-NH Tracts,0.2537852432462811,1
2015,31,28000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.21,1
2015,31,37000,race-ethnicity,All,0.23044601746702567,1
2015,31,37000,race-ethnicity,Majority Non-White Tracts,0.2257177904988477,1
2015,31,37000,race-ethnicity,Majority White-NH Tracts,0.23107157861138705,1
2015,31,37000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.2264022747680335,1
2015,32,31900,race-ethnicity,All,0.2844104370005714,1
2015,32,31900,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,32,31900,race-ethnicity,Majority White-NH Tracts,0.2845008405040264,1
2015,32,31900,race-ethnicity,Mixed Race and Ethnicity Tracts,0.27212618587285453,2
2015,32,40000,race-ethnicity,All,0.26439800289598236,1
2015,32,40000,race-ethnicity,Majority Non-White Tracts,0.24873955254384955,1
2015,32,40000,race-ethnicity,Majority White-NH Tracts,0.27347860548400776,1
2015,32,40000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.24124846588812743,1
2015,32,51800,race-ethnicity,All,0.2818347791095752,1
2015,32,51800,race-ethnicity,Majority Non-White Tracts,0.2667128236002408,1
2015,32,51800,race-ethnicity,Majority White-NH Tracts,0.2869201040851269,1
2015,32,51800,race-ethnicity,Mixed Race and Ethnicity Tracts,0.2817402337220189,1
2015,32,60600,race-ethnicity,All,0.2561309799023129,1
2015,32,60600,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,32,60600,race-ethnicity,Majority White-NH Tracts,0.25699745572387367,1
2015,32,60600,race-ethnicity,Mixed Race and Ethnicity Tracts,0.23342112279821048,1
2015,32,68400,race-ethnicity,All,0.26957763925387196,1
2015,32,68400,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,32,68400,race-ethnicity,Majority White-NH Tracts,0.26983401920001826,1
2015,32,68400,race-ethnicity,Mixed Race and Ethnicity Tracts,0.23,2
2015,33,45140,race-ethnicity,All,0.18321741056595417,1
2015,33,45140,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,33,45140,race-ethnicity,Majority White-NH Tracts,0.18321741056595417,1
2015,33,45140,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,33,50260,race-ethnicity,All,0.192765533377625,1
2015,33,50260,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,33,50260,race-ethnicity,Majority White-NH Tracts,0.192765533377625,1
2015,33,50260,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,34,13690,race-ethnicity,All,0.18415379322208844,1
2015,34,13690,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,34,13690,race-ethnicity,Majority White-NH Tracts,0.18526105573746898,1
2015,34,13690,race-ethnicity,Mixed Race and Ethnicity Tracts,0.16,1
2015,34,21000,race-ethnicity,All,0.15410138716303604,1
2015,34,21000,race-ethnicity,Majority Non-White Tracts,0.15212332928311056,1
2015,34,21000,race-ethnicity,Majority White-NH Tracts,0.17334728867623606,1
2015,34,21000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.15110085150720368,1
2015,34,36000,race-ethnicity,All,0.11002594439621233,1
2015,34,36000,race-ethnicity,Majority Non-White Tracts,0.12237125058667919,1
2015,34,36000,race-ethnicity,Majority White-NH Tracts,0.09904489795918367,1
2015,34,36000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.09891912387919881,1
2015,34,51000,race-ethnicity,All,0.12969355273806313,1
2015,34,51000,race-ethnicity,Majority Non-White Tracts,0.13124670408774,1
2015,34,51000,race-ethnicity,Majority White-NH Tracts,0.13515014397367342,1
2015,34,51000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.1258490765171504,1
2015,34,57000,race-ethnicity,All,0.1618893045518972,1
2015,34,57000,race-ethnicity,Majority Non-White Tracts,0.15963426429694114,1
2015,34,57000,race-ethnicity,Majority White-NH Tracts,0.16,1
2015,34,57000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.16358062136240675,1
2015,34,74000,race-ethnicity,All,0.15089390892113203,1
2015,34,74000,race-ethnicity,Majority Non-White Tracts,0.15190839197289552,1
2015,34,74000,race-ethnicity,Majority White-NH Tracts,0.1550432730133753,1
2015,34,74000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.14827004219409284,1
2015,35,02000,race-ethnicity,All,0.25032094931020304,1
2015,35,02000,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,35,02000,race-ethnicity,Majority White-NH Tracts,0.2507186767293836,1
2015,35,02000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.24775617560264618,1
2015,35,39380,race-ethnicity,All,0.33203311402931024,1
2015,35,39380,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,35,39380,race-ethnicity,Majority White-NH Tracts,0.33203311402931024,1
2015,35,39380,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,35,63460,race-ethnicity,All,0.294066397771387,1
2015,35,63460,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,35,63460,race-ethnicity,Majority White-NH Tracts,0.29406385316076966,1
2015,35,63460,race-ethnicity,Mixed Race and Ethnicity Tracts,0.34,2
2015,35,70500,race-ethnicity,All,0.2418876339779826,1
2015,35,70500,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,35,70500,race-ethnicity,Majority White-NH Tracts,0.2418876339779826,1
2015,35,70500,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,36,01000,race-ethnicity,All,0.17119305910681926,1
2015,36,01000,race-ethnicity,Majority Non-White Tracts,0.1593144744992773,1
2015,36,01000,race-ethnicity,Majority White-NH Tracts,0.17855596338800353,1
2015,36,01000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.16640841966056866,1
2015,36,11000,race-ethnicity,All,0.21398610570878074,1
2015,36,11000,race-ethnicity,Majority Non-White Tracts,0.21196752902635257,1
2015,36,11000,race-ethnicity,Majority White-NH Tracts,0.21861257948364363,1
2015,36,11000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.20460857159840695,1
2015,36,50617,race-ethnicity,All,0.18293574737437673,1
2015,36,50617,race-ethnicity,Majority Non-White Tracts,0.16367296222664016,1
2015,36,50617,race-ethnicity,Majority White-NH Tracts,0.19274594051671226,1
2015,36,50617,race-ethnicity,Mixed Race and Ethnicity Tracts,0.16741711398800127,1
2015,36,51000,race-ethnicity,All,0.10229092333954813,1
2015,36,51000,race-ethnicity,Majority Non-White Tracts,0.10394589263005585,1
2015,36,51000,race-ethnicity,Majority White-NH Tracts,0.09777428845140042,1
2015,36,51000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.10848814185608291,1
2015,36,63000,race-ethnicity,All,0.2186769166235314,1
2015,36,63000,race-ethnicity,Majority Non-White Tracts,0.21410621267945623,1
2015,36,63000,race-ethnicity,Majority White-NH Tracts,0.22228515479994457,1
2015,36,63000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.22012262209717381,1
2015,36,73000,race-ethnicity,All,0.2111477691277314,1
2015,36,73000,race-ethnicity,Majority Non-White Tracts,0.20434191495516343,1
2015,36,73000,race-ethnicity,Majority White-NH Tracts,0.22302408205062613,1
2015,36,73000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.19899253387408977,1
2015,36,84000,race-ethnicity,All,0.1730216418216911,1
2015,36,84000,race-ethnicity,Majority Non-White Tracts,0.15115846831380161,1
2015,36,84000,race-ethnicity,Majority White-NH Tracts,0.1853274375633013,1
2015,36,84000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.16231760104302478,1
2015,37,02140,race-ethnicity,All,0.27239998739826704,1
2015,37,02140,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,37,02140,race-ethnicity,Majority White-NH Tracts,0.27421233641314835,1
2015,37,02140,race-ethnicity,Mixed Race and Ethnicity Tracts,0.23999999999999996,1
2015,37,10740,race-ethnicity,All,0.23836022248918495,1
2015,37,10740,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,37,10740,race-ethnicity,Majority White-NH Tracts,0.24052061959303297,1
2015,37,10740,race-ethnicity,Mixed Race and Ethnicity Tracts,0.2304213881861047,1
2015,37,12000,race-ethnicity,All,0.251029275349278,1
2015,37,12000,race-ethnicity,Majority Non-White Tracts,0.24652005987784562,1
2015,37,12000,race-ethnicity,Majority White-NH Tracts,0.2527207672054836,1
2015,37,12000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.25338284648030995,1
2015,37,14100,race-ethnicity,All,0.28192963486307,1
2015,37,14100,race-ethnicity,Majority Non-White Tracts,0.25,1
2015,37,14100,race-ethnicity,Majority White-NH Tracts,0.28745988742922574,1
2015,37,14100,race-ethnicity,Mixed Race and Ethnicity Tracts,0.2479609330850086,1
2015,37,19000,race-ethnicity,All,0.24096806662917852,1
2015,37,19000,race-ethnicity,Majority Non-White Tracts,0.23874466012501208,1
2015,37,19000,race-ethnicity,Majority White-NH Tracts,0.24888581800898657,1
2015,37,19000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.2346366117104419,1
2015,37,22920,race-ethnicity,All,0.2904401722711111,1
2015,37,22920,race-ethnicity,Majority Non-White Tracts,0.2893454888646204,1
2015,37,22920,race-ethnicity,Majority White-NH Tracts,0.2843172028271458,1
2015,37,22920,race-ethnicity,Mixed Race and Ethnicity Tracts,0.29326978644988466,1
2015,37,25580,race-ethnicity,All,0.2671903810023747,1
2015,37,25580,race-ethnicity,Majority Non-White Tracts,0.24,1
2015,37,25580,race-ethnicity,Majority White-NH Tracts,0.27352993735350806,2
