year,state,county,subgroup_type,subgroup,index_transportation_cost,index_transportation_cost_quality
2015,31,015,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,015,race-ethnicity,Majority White-NH Tracts,41,1
2015,31,015,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,017,race-ethnicity,All,44,1
2015,31,017,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,017,race-ethnicity,Majority White-NH Tracts,44,1
2015,31,017,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,019,race-ethnicity,All,29.443602877070617,1
2015,31,019,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,019,race-ethnicity,Majority White-NH Tracts,29.443602877070617,1
2015,31,019,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,021,race-ethnicity,All,33.71831488754017,1
2015,31,021,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,021,race-ethnicity,Majority White-NH Tracts,33.71831488754017,1
2015,31,021,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,023,race-ethnicity,All,33.5608051439754,1
2015,31,023,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,023,race-ethnicity,Majority White-NH Tracts,33.5608051439754,1
2015,31,023,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,025,race-ethnicity,All,29.784030340303403,1
2015,31,025,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,025,race-ethnicity,Majority White-NH Tracts,29.784030340303403,1
2015,31,025,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,027,race-ethnicity,All,34,1
2015,31,027,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,027,race-ethnicity,Majority White-NH Tracts,34,1
2015,31,027,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,029,race-ethnicity,All,33,1
2015,31,029,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,029,race-ethnicity,Majority White-NH Tracts,33,1
2015,31,029,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,031,race-ethnicity,All,32.771883289124666,1
2015,31,031,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,031,race-ethnicity,Majority White-NH Tracts,32.771883289124666,1
2015,31,031,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,033,race-ethnicity,All,29.610289096289552,1
2015,31,033,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,033,race-ethnicity,Majority White-NH Tracts,29.610289096289552,1
2015,31,033,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,035,race-ethnicity,All,34.45395491020252,1
2015,31,035,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,035,race-ethnicity,Majority White-NH Tracts,34.45395491020252,1
2015,31,035,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,037,race-ethnicity,All,33.55806274078151,1
2015,31,037,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,037,race-ethnicity,Majority White-NH Tracts,33.55806274078151,1
2015,31,037,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,039,race-ethnicity,All,34.114084887807515,1
2015,31,039,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,039,race-ethnicity,Majority White-NH Tracts,34.114084887807515,1
2015,31,039,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,041,race-ethnicity,All,35.825922023182294,1
2015,31,041,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,041,race-ethnicity,Majority White-NH Tracts,35.825922023182294,1
2015,31,041,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,043,race-ethnicity,All,29.08875171467764,1
2015,31,043,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,043,race-ethnicity,Majority White-NH Tracts,31.02039991920824,1
2015,31,043,race-ethnicity,Mixed Race and Ethnicity Tracts,25,1
2015,31,045,race-ethnicity,All,34.05732484076433,1
2015,31,045,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,045,race-ethnicity,Majority White-NH Tracts,34.05732484076433,1
2015,31,045,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,047,race-ethnicity,All,32.36013706453455,1
2015,31,047,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,047,race-ethnicity,Majority White-NH Tracts,32.36013706453455,1
2015,31,047,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,049,race-ethnicity,All,36,1
2015,31,049,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,049,race-ethnicity,Majority White-NH Tracts,36,1
2015,31,049,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,051,race-ethnicity,All,35,1
2015,31,051,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,051,race-ethnicity,Majority White-NH Tracts,35,1
2015,31,051,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,053,race-ethnicity,All,29.017471872931832,1
2015,31,053,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,053,race-ethnicity,Majority White-NH Tracts,29.017471872931832,1
2015,31,053,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,055,race-ethnicity,All,23.70776010472761,1
2015,31,055,race-ethnicity,Majority Non-White Tracts,22.571779049884768,1
2015,31,055,race-ethnicity,Majority White-NH Tracts,23.826721795252855,1
2015,31,055,race-ethnicity,Mixed Race and Ethnicity Tracts,22.640227476803354,1
2015,31,057,race-ethnicity,All,36,1
2015,31,057,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,057,race-ethnicity,Majority White-NH Tracts,36,1
2015,31,057,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,059,race-ethnicity,All,32.19805194805195,1
2015,31,059,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,059,race-ethnicity,Majority White-NH Tracts,32.19805194805195,1
2015,31,059,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,061,race-ethnicity,All,37.42583392476934,1
2015,31,061,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,061,race-ethnicity,Majority White-NH Tracts,37.42583392476934,1
2015,31,061,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,063,race-ethnicity,All,34,1
2015,31,063,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,063,race-ethnicity,Majority White-NH Tracts,34,1
2015,31,063,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,065,race-ethnicity,All,39,1
2015,31,065,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,065,race-ethnicity,Majority White-NH Tracts,39,1
2015,31,065,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,067,race-ethnicity,All,31.843939393939394,1
2015,31,067,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,067,race-ethnicity,Majority White-NH Tracts,31.843939393939394,1
2015,31,067,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,069,race-ethnicity,All,37,1
2015,31,069,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,069,race-ethnicity,Majority White-NH Tracts,37,1
2015,31,069,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,071,race-ethnicity,All,35,1
2015,31,071,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,071,race-ethnicity,Majority White-NH Tracts,35,1
2015,31,071,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,073,race-ethnicity,All,37,1
2015,31,073,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,073,race-ethnicity,Majority White-NH Tracts,37,1
2015,31,073,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,075,race-ethnicity,All,40,1
2015,31,075,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,075,race-ethnicity,Majority White-NH Tracts,40,1
2015,31,075,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,077,race-ethnicity,All,40,1
2015,31,077,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,077,race-ethnicity,Majority White-NH Tracts,40,1
2015,31,077,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,079,race-ethnicity,All,29.369723175678686,1
2015,31,079,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,079,race-ethnicity,Majority White-NH Tracts,29.369723175678686,1
2015,31,079,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,081,race-ethnicity,All,34.82488352973417,1
2015,31,081,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,081,race-ethnicity,Majority White-NH Tracts,34.82488352973417,1
2015,31,081,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,083,race-ethnicity,All,35,1
2015,31,083,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,083,race-ethnicity,Majority White-NH Tracts,35,1
2015,31,083,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,085,race-ethnicity,All,39,1
2015,31,085,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,085,race-ethnicity,Majority White-NH Tracts,39,1
2015,31,085,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,087,race-ethnicity,All,41,1
2015,31,087,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,087,race-ethnicity,Majority White-NH Tracts,41,1
2015,31,087,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,089,race-ethnicity,All,34.52986725663717,1
2015,31,089,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,089,race-ethnicity,Majority White-NH Tracts,34.52986725663717,1
2015,31,089,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,091,race-ethnicity,All,45,1
2015,31,091,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,091,race-ethnicity,Majority White-NH Tracts,45,1
2015,31,091,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,093,race-ethnicity,All,35.0328125,1
2015,31,093,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,093,race-ethnicity,Majority White-NH Tracts,35.0328125,1
2015,31,093,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,095,race-ethnicity,All,35.506996129800534,1
2015,31,095,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,095,race-ethnicity,Majority White-NH Tracts,35.506996129800534,1
2015,31,095,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,097,race-ethnicity,All,33.302757158006365,1
2015,31,097,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,097,race-ethnicity,Majority White-NH Tracts,33.302757158006365,1
2015,31,097,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,099,race-ethnicity,All,32.632815323455006,1
2015,31,099,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,099,race-ethnicity,Majority White-NH Tracts,32.632815323455006,1
2015,31,099,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,101,race-ethnicity,All,35.247119078104994,1
2015,31,101,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,101,race-ethnicity,Majority White-NH Tracts,35.247119078104994,1
2015,31,101,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,103,race-ethnicity,All,44,1
2015,31,103,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,103,race-ethnicity,Majority White-NH Tracts,44,1
2015,31,103,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,105,race-ethnicity,All,37,1
2015,31,105,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,105,race-ethnicity,Majority White-NH Tracts,37,1
2015,31,105,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,107,race-ethnicity,All,35.70990312163617,1
2015,31,107,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,107,race-ethnicity,Majority White-NH Tracts,35.70990312163617,1
2015,31,107,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,109,race-ethnicity,All,26.032676961255067,1
2015,31,109,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,109,race-ethnicity,Majority White-NH Tracts,26.08064792889255,1
2015,31,109,race-ethnicity,Mixed Race and Ethnicity Tracts,21,1
2015,31,111,race-ethnicity,All,29.5400399733511,1
2015,31,111,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,111,race-ethnicity,Majority White-NH Tracts,29.5400399733511,1
2015,31,111,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,113,race-ethnicity,All,37,1
2015,31,113,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,113,race-ethnicity,Majority White-NH Tracts,37,1
2015,31,113,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,115,race-ethnicity,All,33,1
2015,31,115,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,115,race-ethnicity,Majority White-NH Tracts,33,1
2015,31,115,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,117,race-ethnicity,All,38,1
2015,31,117,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,117,race-ethnicity,Majority White-NH Tracts,38,1
2015,31,117,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,119,race-ethnicity,All,29.61512101092311,1
2015,31,119,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,119,race-ethnicity,Majority White-NH Tracts,29.61512101092311,1
2015,31,119,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,121,race-ethnicity,All,33.954887218045116,1
2015,31,121,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,121,race-ethnicity,Majority White-NH Tracts,33.954887218045116,1
2015,31,121,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,123,race-ethnicity,All,35,1
2015,31,123,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,123,race-ethnicity,Majority White-NH Tracts,35,1
2015,31,123,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,125,race-ethnicity,All,37,1
2015,31,125,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,125,race-ethnicity,Majority White-NH Tracts,37,1
2015,31,125,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,127,race-ethnicity,All,31.533889468196037,1
2015,31,127,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,127,race-ethnicity,Majority White-NH Tracts,31.533889468196037,1
2015,31,127,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,129,race-ethnicity,All,38.05512572533849,1
2015,31,129,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,129,race-ethnicity,Majority White-NH Tracts,38.05512572533849,1
2015,31,129,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,131,race-ethnicity,All,33.11679851093532,1
2015,31,131,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,131,race-ethnicity,Majority White-NH Tracts,33.11679851093532,1
2015,31,131,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,133,race-ethnicity,All,38,1
2015,31,133,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,133,race-ethnicity,Majority White-NH Tracts,38,1
2015,31,133,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,135,race-ethnicity,All,32,1
2015,31,135,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,135,race-ethnicity,Majority White-NH Tracts,32,1
2015,31,135,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,137,race-ethnicity,All,31.83986051502146,1
2015,31,137,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,137,race-ethnicity,Majority White-NH Tracts,31.83986051502146,1
2015,31,137,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,139,race-ethnicity,All,33.95918367346939,1
2015,31,139,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,139,race-ethnicity,Majority White-NH Tracts,33.95918367346939,1
2015,31,139,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,141,race-ethnicity,All,29.250177067757928,1
2015,31,141,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,141,race-ethnicity,Majority White-NH Tracts,29.250177067757928,1
2015,31,141,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,143,race-ethnicity,All,31.406149609912806,1
2015,31,143,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,143,race-ethnicity,Majority White-NH Tracts,31.406149609912806,1
2015,31,143,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,145,race-ethnicity,All,34.59170070952484,1
2015,31,145,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,145,race-ethnicity,Majority White-NH Tracts,34.59170070952484,1
2015,31,145,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,147,race-ethnicity,All,36.02579101302845,1
2015,31,147,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,147,race-ethnicity,Majority White-NH Tracts,36.02579101302845,1
2015,31,147,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,149,race-ethnicity,All,32,1
2015,31,149,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,149,race-ethnicity,Majority White-NH Tracts,32,1
2015,31,149,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,151,race-ethnicity,All,31.88146551724138,1
2015,31,151,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,151,race-ethnicity,Majority White-NH Tracts,31.88146551724138,1
2015,31,151,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,153,race-ethnicity,All,25.51118855169966,1
2015,31,153,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,153,race-ethnicity,Majority White-NH Tracts,25.51118855169966,1
2015,31,153,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,155,race-ethnicity,All,30.458597144630666,1
2015,31,155,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,155,race-ethnicity,Majority White-NH Tracts,30.458597144630666,1
2015,31,155,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,157,race-ethnicity,All,31.438495425279566,1
2015,31,157,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,157,race-ethnicity,Majority White-NH Tracts,31.438495425279566,1
2015,31,157,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,159,race-ethnicity,All,32.69281663516068,1
2015,31,159,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,159,race-ethnicity,Majority White-NH Tracts,32.69281663516068,1
2015,31,159,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,161,race-ethnicity,All,37.40061974324922,1
2015,31,161,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,161,race-ethnicity,Majority White-NH Tracts,37.40061974324922,1
2015,31,161,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,163,race-ethnicity,All,35,1
2015,31,163,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,163,race-ethnicity,Majority White-NH Tracts,35,1
2015,31,163,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,165,race-ethnicity,All,40,1
2015,31,165,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,165,race-ethnicity,Majority White-NH Tracts,40,1
2015,31,165,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,167,race-ethnicity,All,34.54842875591907,1
2015,31,167,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,167,race-ethnicity,Majority White-NH Tracts,34.54842875591907,1
2015,31,167,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,169,race-ethnicity,All,34.39000427167877,1
2015,31,169,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,169,race-ethnicity,Majority White-NH Tracts,34.39000427167877,1
2015,31,169,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,171,race-ethnicity,All,37,1
2015,31,171,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,171,race-ethnicity,Majority White-NH Tracts,37,1
2015,31,171,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,173,race-ethnicity,All,39,1
2015,31,173,race-ethnicity,Majority Non-White Tracts,39,1
2015,31,173,race-ethnicity,Majority White-NH Tracts,NA,1
2015,31,173,race-ethnicity,Mixed Race and Ethnicity Tracts,39,1
2015,31,175,race-ethnicity,All,35.037427517132315,1
2015,31,175,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,175,race-ethnicity,Majority White-NH Tracts,35.037427517132315,1
2015,31,175,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,177,race-ethnicity,All,29.728528752800596,1
2015,31,177,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,177,race-ethnicity,Majority White-NH Tracts,29.728528752800596,1
2015,31,177,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,179,race-ethnicity,All,29.662,1
2015,31,179,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,179,race-ethnicity,Majority White-NH Tracts,29.662,1
2015,31,179,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2015,31,181,race-ethnicity,All,39.96005154639175,1
2015,31,181,race-ethnicity,Majority Non-White Tracts,NA,1
2015,31,181,race-ethnicity,Majority White-NH Tracts,39.96005154639175,1
2015,31,181,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
