year,state,place,subgroup_type,subgroup,index_transit_trips,index_transit_trips_quality
2015,48,10912,race-ethnicity,All,30.17,1
2015,48,10912,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,48,10912,race-ethnicity,Majority White-NH Tracts,27.59,1
2015,48,10912,race-ethnicity,Mixed Race and Ethnicity Tracts,10.37,1
2015,48,13024,race-ethnicity,All,98.4,1
2015,48,13024,race-ethnicity,Majority Non-White Tracts,46.54,1
2015,48,13024,race-ethnicity,Majority White-NH Tracts,96.06,1
2015,48,13024,race-ethnicity,Mixed Race and Ethnicity Tracts,80.43,1
2015,48,13552,race-ethnicity,All,30.57,1
2015,48,13552,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,48,13552,race-ethnicity,Majority White-NH Tracts,27.42,1
2015,48,13552,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,48,15976,race-ethnicity,All,29.48,1
2015,48,15976,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,48,15976,race-ethnicity,Majority White-NH Tracts,27.05,1
2015,48,15976,race-ethnicity,Mixed Race and Ethnicity Tracts,4.62,1
2015,48,16432,race-ethnicity,All,22.21,2
2015,48,16432,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,48,16432,race-ethnicity,Majority White-NH Tracts,20.01,2
2015,48,16432,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,48,17000,race-ethnicity,All,98.97,1
2015,48,17000,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,48,17000,race-ethnicity,Majority White-NH Tracts,97.41,1
2015,48,17000,race-ethnicity,Mixed Race and Ethnicity Tracts,81.21,1
2015,48,19000,race-ethnicity,All,99.94,1
2015,48,19000,race-ethnicity,Majority Non-White Tracts,90.12,1
2015,48,19000,race-ethnicity,Majority White-NH Tracts,99.55,1
2015,48,19000,race-ethnicity,Mixed Race and Ethnicity Tracts,96.22,1
2015,48,19972,race-ethnicity,All,92.04,1
2015,48,19972,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,48,19972,race-ethnicity,Majority White-NH Tracts,88.04,1
2015,48,19972,race-ethnicity,Mixed Race and Ethnicity Tracts,82.02,1
2015,48,22660,race-ethnicity,All,51.12,1
2015,48,22660,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,48,22660,race-ethnicity,Majority White-NH Tracts,49.11,1
2015,48,22660,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,48,24000,race-ethnicity,All,99.43,1
2015,48,24000,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,48,24000,race-ethnicity,Majority White-NH Tracts,98.28,1
2015,48,24000,race-ethnicity,Mixed Race and Ethnicity Tracts,96.41,1
2015,48,26232,race-ethnicity,All,45.39,1
2015,48,26232,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,48,26232,race-ethnicity,Majority White-NH Tracts,43,1
2015,48,26232,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,48,27000,race-ethnicity,All,95.48,1
2015,48,27000,race-ethnicity,Majority Non-White Tracts,73.19,1
2015,48,27000,race-ethnicity,Majority White-NH Tracts,90.89,1
2015,48,27000,race-ethnicity,Mixed Race and Ethnicity Tracts,81.33,1
2015,48,27684,race-ethnicity,All,39.27,1
2015,48,27684,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,48,27684,race-ethnicity,Majority White-NH Tracts,36.28,1
2015,48,27684,race-ethnicity,Mixed Race and Ethnicity Tracts,16.54,1
2015,48,29000,race-ethnicity,All,99.2,1
2015,48,29000,race-ethnicity,Majority Non-White Tracts,86.27,1
2015,48,29000,race-ethnicity,Majority White-NH Tracts,95.77,1
2015,48,29000,race-ethnicity,Mixed Race and Ethnicity Tracts,86.16,1
2015,48,30464,race-ethnicity,All,68.86,1
2015,48,30464,race-ethnicity,Majority Non-White Tracts,65.75,1
2015,48,30464,race-ethnicity,Majority White-NH Tracts,75.97,1
2015,48,30464,race-ethnicity,Mixed Race and Ethnicity Tracts,33.14,1
2015,48,35000,race-ethnicity,All,99.66,1
2015,48,35000,race-ethnicity,Majority Non-White Tracts,81.88,1
2015,48,35000,race-ethnicity,Majority White-NH Tracts,98.65,1
2015,48,35000,race-ethnicity,Mixed Race and Ethnicity Tracts,92.19,1
2015,48,37000,race-ethnicity,All,99.31,1
2015,48,37000,race-ethnicity,Majority Non-White Tracts,77.83,1
2015,48,37000,race-ethnicity,Majority White-NH Tracts,97.32,1
2015,48,37000,race-ethnicity,Mixed Race and Ethnicity Tracts,90.78,1
2015,48,39148,race-ethnicity,All,98.63,1
2015,48,39148,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,48,39148,race-ethnicity,Majority White-NH Tracts,96.21,2
2015,48,39148,race-ethnicity,Mixed Race and Ethnicity Tracts,80.67,1
2015,48,41464,race-ethnicity,All,99.6,1
2015,48,41464,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,48,41464,race-ethnicity,Majority White-NH Tracts,98.66,1
2015,48,41464,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,48,41980,race-ethnicity,All,25.73,1
2015,48,41980,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,48,41980,race-ethnicity,Majority White-NH Tracts,22.39,1
2015,48,41980,race-ethnicity,Mixed Race and Ethnicity Tracts,15.03,2
2015,48,42508,race-ethnicity,All,95.82,1
2015,48,42508,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,48,42508,race-ethnicity,Majority White-NH Tracts,94.02,1
2015,48,42508,race-ethnicity,Mixed Race and Ethnicity Tracts,75.41,1
2015,48,43888,race-ethnicity,All,50.43,1
2015,48,43888,race-ethnicity,Majority Non-White Tracts,14.69,1
2015,48,43888,race-ethnicity,Majority White-NH Tracts,48.98,1
2015,48,43888,race-ethnicity,Mixed Race and Ethnicity Tracts,19,1
2015,48,45000,race-ethnicity,All,98.74,1
2015,48,45000,race-ethnicity,Majority Non-White Tracts,40.3,1
2015,48,45000,race-ethnicity,Majority White-NH Tracts,96.92,1
2015,48,45000,race-ethnicity,Mixed Race and Ethnicity Tracts,72.91,1
2015,48,45384,race-ethnicity,All,67.66,1
2015,48,45384,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,48,45384,race-ethnicity,Majority White-NH Tracts,69.46,1
2015,48,45384,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,48,45744,race-ethnicity,All,65.88,1
2015,48,45744,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,48,45744,race-ethnicity,Majority White-NH Tracts,67.38,1
2015,48,45744,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,48,47892,race-ethnicity,All,90.27,1
2015,48,47892,race-ethnicity,Majority Non-White Tracts,87.11,2
2015,48,47892,race-ethnicity,Majority White-NH Tracts,85.5,1
2015,48,47892,race-ethnicity,Mixed Race and Ethnicity Tracts,70.01,1
2015,48,48072,race-ethnicity,All,70.52,1
2015,48,48072,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,48,48072,race-ethnicity,Majority White-NH Tracts,72.92,1
2015,48,48072,race-ethnicity,Mixed Race and Ethnicity Tracts,24.45,1
2015,48,48768,race-ethnicity,All,45.13,1
2015,48,48768,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,48,48768,race-ethnicity,Majority White-NH Tracts,42.75,1
2015,48,48768,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,48,50820,race-ethnicity,All,10.48,1
2015,48,50820,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,48,50820,race-ethnicity,Majority White-NH Tracts,9.74,1
2015,48,50820,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,48,53388,race-ethnicity,All,52.78,1
2015,48,53388,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,48,53388,race-ethnicity,Majority White-NH Tracts,51.47,1
2015,48,53388,race-ethnicity,Mixed Race and Ethnicity Tracts,26.97,1
2015,48,56000,race-ethnicity,All,61.48,1
2015,48,56000,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,48,56000,race-ethnicity,Majority White-NH Tracts,61.38,1
2015,48,56000,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,48,56348,race-ethnicity,All,35.4,1
2015,48,56348,race-ethnicity,Majority Non-White Tracts,3.14,2
2015,48,56348,race-ethnicity,Majority White-NH Tracts,20.54,1
2015,48,56348,race-ethnicity,Mixed Race and Ethnicity Tracts,21.19,2
2015,48,57200,race-ethnicity,All,42.36,1
2015,48,57200,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,48,57200,race-ethnicity,Majority White-NH Tracts,39.36,1
2015,48,57200,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,48,58016,race-ethnicity,All,83.29,1
2015,48,58016,race-ethnicity,Majority Non-White Tracts,32.22,1
2015,48,58016,race-ethnicity,Majority White-NH Tracts,82.15,1
2015,48,58016,race-ethnicity,Mixed Race and Ethnicity Tracts,52.45,1
2015,48,61796,race-ethnicity,All,99.37,1
2015,48,61796,race-ethnicity,Majority Non-White Tracts,89.83,1
2015,48,61796,race-ethnicity,Majority White-NH Tracts,98.45,1
2015,48,61796,race-ethnicity,Mixed Race and Ethnicity Tracts,57.85,1
2015,48,63500,race-ethnicity,All,24.99,1
2015,48,63500,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,48,63500,race-ethnicity,Majority White-NH Tracts,21.77,1
2015,48,63500,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,48,64472,race-ethnicity,All,78.53,1
2015,48,64472,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,48,64472,race-ethnicity,Majority White-NH Tracts,78.23,1
2015,48,64472,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,48,65000,race-ethnicity,All,98.91,1
2015,48,65000,race-ethnicity,Majority Non-White Tracts,76.05,1
2015,48,65000,race-ethnicity,Majority White-NH Tracts,97.35,1
2015,48,65000,race-ethnicity,Mixed Race and Ethnicity Tracts,84.45,1
2015,48,70808,race-ethnicity,All,10.48,1
2015,48,70808,race-ethnicity,Majority Non-White Tracts,3.14,1
2015,48,70808,race-ethnicity,Majority White-NH Tracts,9.74,1
2015,48,70808,race-ethnicity,Mixed Race and Ethnicity Tracts,4.62,2
2015,48,72176,race-ethnicity,All,86.26,1
2015,48,72176,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,48,72176,race-ethnicity,Majority White-NH Tracts,83.75,1
2015,48,72176,race-ethnicity,Mixed Race and Ethnicity Tracts,71.04,1
2015,48,74144,race-ethnicity,All,42.59,1
2015,48,74144,race-ethnicity,Majority Non-White Tracts,13.98,1
2015,48,74144,race-ethnicity,Majority White-NH Tracts,39.08,1
2015,48,74144,race-ethnicity,Mixed Race and Ethnicity Tracts,27.95,1
2015,48,76000,race-ethnicity,All,96.05,1
2015,48,76000,race-ethnicity,Majority Non-White Tracts,65.63,1
2015,48,76000,race-ethnicity,Majority White-NH Tracts,94.26,1
2015,48,76000,race-ethnicity,Mixed Race and Ethnicity Tracts,80.91,1
2015,48,79000,race-ethnicity,All,78.48,1
2015,48,79000,race-ethnicity,Majority Non-White Tracts,32.22,1
2015,48,79000,race-ethnicity,Majority White-NH Tracts,78.33,1
2015,48,79000,race-ethnicity,Mixed Race and Ethnicity Tracts,43.29,1
2015,49,43660,race-ethnicity,All,86.5,1
2015,49,43660,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,49,43660,race-ethnicity,Majority White-NH Tracts,90.47,1
2015,49,43660,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,49,44320,race-ethnicity,All,32.21,1
2015,49,44320,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,49,44320,race-ethnicity,Majority White-NH Tracts,61.26,1
2015,49,44320,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,49,55980,race-ethnicity,All,97.85,1
2015,49,55980,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,49,55980,race-ethnicity,Majority White-NH Tracts,98.58,1
2015,49,55980,race-ethnicity,Mixed Race and Ethnicity Tracts,97,1
2015,49,57300,race-ethnicity,All,88.04,1
2015,49,57300,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,49,57300,race-ethnicity,Majority White-NH Tracts,91.94,1
2015,49,57300,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,49,62470,race-ethnicity,All,92.64,1
2015,49,62470,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,49,62470,race-ethnicity,Majority White-NH Tracts,95.98,1
2015,49,62470,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,49,65330,race-ethnicity,All,54.29,1
2015,49,65330,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,49,65330,race-ethnicity,Majority White-NH Tracts,78.28,1
2015,49,65330,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,49,67000,race-ethnicity,All,99.39,1
2015,49,67000,race-ethnicity,Majority Non-White Tracts,91.19,1
2015,49,67000,race-ethnicity,Majority White-NH Tracts,99.67,1
2015,49,67000,race-ethnicity,Mixed Race and Ethnicity Tracts,94.24,1
2015,49,67440,race-ethnicity,All,95.09,1
2015,49,67440,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,49,67440,race-ethnicity,Majority White-NH Tracts,97.05,1
2015,49,67440,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,49,70850,race-ethnicity,All,91.41,1
2015,49,70850,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,49,70850,race-ethnicity,Majority White-NH Tracts,94.95,1
2015,49,70850,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,49,82950,race-ethnicity,All,96.63,1
2015,49,82950,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,49,82950,race-ethnicity,Majority White-NH Tracts,97.96,1
2015,49,82950,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,49,83470,race-ethnicity,All,96.32,1
2015,49,83470,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,49,83470,race-ethnicity,Majority White-NH Tracts,96.92,1
2015,49,83470,race-ethnicity,Mixed Race and Ethnicity Tracts,93.01,1
2015,51,01000,race-ethnicity,All,97.97,1
2015,51,01000,race-ethnicity,Majority Non-White Tracts,75.78,1
2015,51,01000,race-ethnicity,Majority White-NH Tracts,95.41,1
2015,51,01000,race-ethnicity,Mixed Race and Ethnicity Tracts,77.12,1
2015,51,16000,race-ethnicity,All,91.53,1
2015,51,16000,race-ethnicity,Majority Non-White Tracts,63.16,1
2015,51,16000,race-ethnicity,Majority White-NH Tracts,65.73,1
2015,51,16000,race-ethnicity,Mixed Race and Ethnicity Tracts,55.49,1
2015,51,35000,race-ethnicity,All,96.44,1
2015,51,35000,race-ethnicity,Majority Non-White Tracts,67.46,1
2015,51,35000,race-ethnicity,Majority White-NH Tracts,86.88,1
2015,51,35000,race-ethnicity,Mixed Race and Ethnicity Tracts,70.34,1
2015,51,47672,race-ethnicity,All,97.46,1
2015,51,47672,race-ethnicity,Majority Non-White Tracts,78.67,1
2015,51,47672,race-ethnicity,Majority White-NH Tracts,92.42,1
2015,51,47672,race-ethnicity,Mixed Race and Ethnicity Tracts,79.11,1
2015,51,56000,race-ethnicity,All,96.78,1
2015,51,56000,race-ethnicity,Majority Non-White Tracts,71.26,1
2015,51,56000,race-ethnicity,Majority White-NH Tracts,88.64,1
2015,51,56000,race-ethnicity,Mixed Race and Ethnicity Tracts,72.65,1
2015,51,57000,race-ethnicity,All,98.81,1
2015,51,57000,race-ethnicity,Majority Non-White Tracts,82.62,1
2015,51,57000,race-ethnicity,Majority White-NH Tracts,98.01,1
2015,51,57000,race-ethnicity,Mixed Race and Ethnicity Tracts,83.61,1
2015,51,64000,race-ethnicity,All,97.63,1
2015,51,64000,race-ethnicity,Majority Non-White Tracts,71.31,1
2015,51,64000,race-ethnicity,Majority White-NH Tracts,94.28,1
2015,51,64000,race-ethnicity,Mixed Race and Ethnicity Tracts,71.51,1
2015,51,67000,race-ethnicity,All,99.49,1
2015,51,67000,race-ethnicity,Majority Non-White Tracts,82.12,1
2015,51,67000,race-ethnicity,Majority White-NH Tracts,98.97,1
2015,51,67000,race-ethnicity,Mixed Race and Ethnicity Tracts,95.41,1
2015,51,68000,race-ethnicity,All,96.95,1
2015,51,68000,race-ethnicity,Majority Non-White Tracts,66.72,1
2015,51,68000,race-ethnicity,Majority White-NH Tracts,92.91,1
2015,51,68000,race-ethnicity,Mixed Race and Ethnicity Tracts,71.3,1
2015,51,76432,race-ethnicity,All,22.29,1
2015,51,76432,race-ethnicity,Majority Non-White Tracts,3.14,1
2015,51,76432,race-ethnicity,Majority White-NH Tracts,9.74,1
2015,51,76432,race-ethnicity,Mixed Race and Ethnicity Tracts,9.49,1
2015,51,82000,race-ethnicity,All,98.31,1
2015,51,82000,race-ethnicity,Majority Non-White Tracts,80.3,1
2015,51,82000,race-ethnicity,Majority White-NH Tracts,95.18,1
2015,51,82000,race-ethnicity,Mixed Race and Ethnicity Tracts,80.49,1
2015,53,03180,race-ethnicity,All,75.96,1
2015,53,03180,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,53,03180,race-ethnicity,Majority White-NH Tracts,84.88,1
2015,53,03180,race-ethnicity,Mixed Race and Ethnicity Tracts,71.63,1
2015,53,05210,race-ethnicity,All,89.81,1
2015,53,05210,race-ethnicity,Majority Non-White Tracts,73.06,1
2015,53,05210,race-ethnicity,Majority White-NH Tracts,82.05,1
2015,53,05210,race-ethnicity,Mixed Race and Ethnicity Tracts,80.52,1
2015,53,05280,race-ethnicity,All,96.97,1
2015,53,05280,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,53,05280,race-ethnicity,Majority White-NH Tracts,97.61,1
2015,53,05280,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,53,22640,race-ethnicity,All,76.11,1
2015,53,22640,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,53,22640,race-ethnicity,Majority White-NH Tracts,86.08,1
2015,53,22640,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,53,23515,race-ethnicity,All,93.63,1
2015,53,23515,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,53,23515,race-ethnicity,Majority White-NH Tracts,93.66,1
2015,53,23515,race-ethnicity,Mixed Race and Ethnicity Tracts,83.94,1
2015,53,35275,race-ethnicity,All,97.93,1
2015,53,35275,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,53,35275,race-ethnicity,Majority White-NH Tracts,97.9,1
2015,53,35275,race-ethnicity,Mixed Race and Ethnicity Tracts,94.79,1
2015,53,35415,race-ethnicity,All,89.97,1
2015,53,35415,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,53,35415,race-ethnicity,Majority White-NH Tracts,87.56,1
2015,53,35415,race-ethnicity,Mixed Race and Ethnicity Tracts,76.19,1
2015,53,35940,race-ethnicity,All,95.54,1
2015,53,35940,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,53,35940,race-ethnicity,Majority White-NH Tracts,96.67,1
2015,53,35940,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,53,53545,race-ethnicity,All,99.68,1
2015,53,53545,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,53,53545,race-ethnicity,Majority White-NH Tracts,98.41,1
2015,53,53545,race-ethnicity,Mixed Race and Ethnicity Tracts,97.15,1
2015,53,57745,race-ethnicity,All,90.61,1
2015,53,57745,race-ethnicity,Majority Non-White Tracts,74.25,2
2015,53,57745,race-ethnicity,Majority White-NH Tracts,93.67,1
2015,53,57745,race-ethnicity,Mixed Race and Ethnicity Tracts,75.26,1
2015,53,63000,race-ethnicity,All,99.84,1
2015,53,63000,race-ethnicity,Majority Non-White Tracts,88.99,1
2015,53,63000,race-ethnicity,Majority White-NH Tracts,99.5,1
2015,53,63000,race-ethnicity,Mixed Race and Ethnicity Tracts,96.64,1
2015,53,67000,race-ethnicity,All,99.2,1
2015,53,67000,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,53,67000,race-ethnicity,Majority White-NH Tracts,98.75,1
2015,53,67000,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,53,67167,race-ethnicity,All,96.02,1
2015,53,67167,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,53,67167,race-ethnicity,Majority White-NH Tracts,96.91,1
2015,53,67167,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,53,70000,race-ethnicity,All,90.13,1
2015,53,70000,race-ethnicity,Majority Non-White Tracts,61.85,1
2015,53,70000,race-ethnicity,Majority White-NH Tracts,93.87,1
2015,53,70000,race-ethnicity,Mixed Race and Ethnicity Tracts,73.96,1
2015,53,74060,race-ethnicity,All,90.76,1
2015,53,74060,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,53,74060,race-ethnicity,Majority White-NH Tracts,94.27,1
2015,53,74060,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,53,80010,race-ethnicity,All,79.94,1
2015,53,80010,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,53,80010,race-ethnicity,Majority White-NH Tracts,89.09,1
2015,53,80010,race-ethnicity,Mixed Race and Ethnicity Tracts,58.24,1
2015,55,02375,race-ethnicity,All,94.7,1
2015,55,02375,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,55,02375,race-ethnicity,Majority White-NH Tracts,87.5,1
2015,55,02375,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,55,31000,race-ethnicity,All,96.38,1
2015,55,31000,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,55,31000,race-ethnicity,Majority White-NH Tracts,92.46,1
2015,55,31000,race-ethnicity,Mixed Race and Ethnicity Tracts,76.28,1
2015,55,39225,race-ethnicity,All,98.71,1
2015,55,39225,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,55,39225,race-ethnicity,Majority White-NH Tracts,97.07,1
2015,55,39225,race-ethnicity,Mixed Race and Ethnicity Tracts,95.05,1
2015,55,48000,race-ethnicity,All,97.41,1
2015,55,48000,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,55,48000,race-ethnicity,Majority White-NH Tracts,94.54,1
2015,55,48000,race-ethnicity,Mixed Race and Ethnicity Tracts,78.87,1
2015,55,53000,race-ethnicity,All,99.87,1
2015,55,53000,race-ethnicity,Majority Non-White Tracts,85.33,1
2015,55,53000,race-ethnicity,Majority White-NH Tracts,99.05,1
2015,55,53000,race-ethnicity,Mixed Race and Ethnicity Tracts,92.4,1
2015,55,66000,race-ethnicity,All,97.02,1
2015,55,66000,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,55,66000,race-ethnicity,Majority White-NH Tracts,92.16,1
2015,55,66000,race-ethnicity,Mixed Race and Ethnicity Tracts,76.64,1
2019,01,03076,race-ethnicity,All,94.64,1
2019,01,03076,race-ethnicity,Majority Non-White Tracts,NA,NA
