year,state,county,subgroup_type,subgroup,index_transit_trips,index_transit_trips_quality
2015,22,003,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,22,003,race-ethnicity,Majority White-NH Tracts,69.02,1
2015,22,003,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,22,005,race-ethnicity,All,9.23,1
2015,22,005,race-ethnicity,Majority Non-White Tracts,13.16,1
2015,22,005,race-ethnicity,Majority White-NH Tracts,9.46,1
2015,22,005,race-ethnicity,Mixed Race and Ethnicity Tracts,9.79,1
2015,22,007,race-ethnicity,All,22.66,1
2015,22,007,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,22,007,race-ethnicity,Majority White-NH Tracts,29.27,1
2015,22,007,race-ethnicity,Mixed Race and Ethnicity Tracts,14.36,1
2015,22,009,race-ethnicity,All,60.31,1
2015,22,009,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,22,009,race-ethnicity,Majority White-NH Tracts,57.2,1
2015,22,009,race-ethnicity,Mixed Race and Ethnicity Tracts,53.09,1
2015,22,011,race-ethnicity,All,49.46,1
2015,22,011,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,22,011,race-ethnicity,Majority White-NH Tracts,58.71,1
2015,22,011,race-ethnicity,Mixed Race and Ethnicity Tracts,4.31,1
2015,22,013,race-ethnicity,All,62.83,1
2015,22,013,race-ethnicity,Majority Non-White Tracts,32.26,1
2015,22,013,race-ethnicity,Majority White-NH Tracts,67.19,1
2015,22,013,race-ethnicity,Mixed Race and Ethnicity Tracts,57.13,1
2015,22,015,race-ethnicity,All,14.35,1
2015,22,015,race-ethnicity,Majority Non-White Tracts,3.9,1
2015,22,015,race-ethnicity,Majority White-NH Tracts,17.35,1
2015,22,015,race-ethnicity,Mixed Race and Ethnicity Tracts,9.04,1
2015,22,017,race-ethnicity,All,61.46,1
2015,22,017,race-ethnicity,Majority Non-White Tracts,49.24,1
2015,22,017,race-ethnicity,Majority White-NH Tracts,49.41,1
2015,22,017,race-ethnicity,Mixed Race and Ethnicity Tracts,43.19,1
2015,22,019,race-ethnicity,All,27.28,1
2015,22,019,race-ethnicity,Majority Non-White Tracts,25.3,1
2015,22,019,race-ethnicity,Majority White-NH Tracts,23.48,1
2015,22,019,race-ethnicity,Mixed Race and Ethnicity Tracts,33.19,1
2015,22,021,race-ethnicity,All,69.64,1
2015,22,021,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,22,021,race-ethnicity,Majority White-NH Tracts,71.25,1
2015,22,021,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,22,023,race-ethnicity,All,55.06,1
2015,22,023,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,22,023,race-ethnicity,Majority White-NH Tracts,57.11,1
2015,22,023,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,22,025,race-ethnicity,All,71.45,1
2015,22,025,race-ethnicity,Majority Non-White Tracts,41.77,1
2015,22,025,race-ethnicity,Majority White-NH Tracts,74.85,1
2015,22,025,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,22,027,race-ethnicity,All,72.85,1
2015,22,027,race-ethnicity,Majority Non-White Tracts,47.28,1
2015,22,027,race-ethnicity,Majority White-NH Tracts,NA,NA
2015,22,027,race-ethnicity,Mixed Race and Ethnicity Tracts,58.3,1
2015,22,029,race-ethnicity,All,81.64,1
2015,22,029,race-ethnicity,Majority Non-White Tracts,65.96,1
2015,22,029,race-ethnicity,Majority White-NH Tracts,75.21,1
2015,22,029,race-ethnicity,Mixed Race and Ethnicity Tracts,64.68,1
2015,22,031,race-ethnicity,All,48.06,1
2015,22,031,race-ethnicity,Majority Non-White Tracts,19.69,1
2015,22,031,race-ethnicity,Majority White-NH Tracts,57.07,1
2015,22,031,race-ethnicity,Mixed Race and Ethnicity Tracts,35.11,1
2015,22,033,race-ethnicity,All,79.66,1
2015,22,033,race-ethnicity,Majority Non-White Tracts,62.99,1
2015,22,033,race-ethnicity,Majority White-NH Tracts,65.19,1
2015,22,033,race-ethnicity,Mixed Race and Ethnicity Tracts,66.38,1
2015,22,035,race-ethnicity,All,91.22,1
2015,22,035,race-ethnicity,Majority Non-White Tracts,72.07,1
2015,22,035,race-ethnicity,Majority White-NH Tracts,NA,NA
2015,22,035,race-ethnicity,Mixed Race and Ethnicity Tracts,72.98,1
2015,22,037,race-ethnicity,All,43.41,1
2015,22,037,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,22,037,race-ethnicity,Majority White-NH Tracts,31.43,1
2015,22,037,race-ethnicity,Mixed Race and Ethnicity Tracts,40.85,1
2015,22,039,race-ethnicity,All,70.59,1
2015,22,039,race-ethnicity,Majority Non-White Tracts,56.88,1
2015,22,039,race-ethnicity,Majority White-NH Tracts,65.06,1
2015,22,039,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,22,041,race-ethnicity,All,70.27,1
2015,22,041,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,22,041,race-ethnicity,Majority White-NH Tracts,70.1,1
2015,22,041,race-ethnicity,Mixed Race and Ethnicity Tracts,59.47,1
2015,22,043,race-ethnicity,All,59.39,1
2015,22,043,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,22,043,race-ethnicity,Majority White-NH Tracts,63,1
2015,22,043,race-ethnicity,Mixed Race and Ethnicity Tracts,35.11,1
2015,22,045,race-ethnicity,All,15.28,1
2015,22,045,race-ethnicity,Majority Non-White Tracts,18.17,1
2015,22,045,race-ethnicity,Majority White-NH Tracts,8.19,1
2015,22,045,race-ethnicity,Mixed Race and Ethnicity Tracts,17.34,1
2015,22,047,race-ethnicity,All,10.63,1
2015,22,047,race-ethnicity,Majority Non-White Tracts,13.16,1
2015,22,047,race-ethnicity,Majority White-NH Tracts,17.78,1
2015,22,047,race-ethnicity,Mixed Race and Ethnicity Tracts,9.68,1
2015,22,049,race-ethnicity,All,67.31,1
2015,22,049,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,22,049,race-ethnicity,Majority White-NH Tracts,67.75,1
2015,22,049,race-ethnicity,Mixed Race and Ethnicity Tracts,57.13,1
2015,22,051,race-ethnicity,All,86.57,1
2015,22,051,race-ethnicity,Majority Non-White Tracts,55.52,1
2015,22,051,race-ethnicity,Majority White-NH Tracts,88.47,1
2015,22,051,race-ethnicity,Mixed Race and Ethnicity Tracts,72.34,1
2015,22,053,race-ethnicity,All,40.61,1
2015,22,053,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,22,053,race-ethnicity,Majority White-NH Tracts,42.57,1
2015,22,053,race-ethnicity,Mixed Race and Ethnicity Tracts,29.26,1
2015,22,055,race-ethnicity,All,70.88,1
2015,22,055,race-ethnicity,Majority Non-White Tracts,68.25,1
2015,22,055,race-ethnicity,Majority White-NH Tracts,63.33,1
2015,22,055,race-ethnicity,Mixed Race and Ethnicity Tracts,61.06,1
2015,22,057,race-ethnicity,All,10.28,1
2015,22,057,race-ethnicity,Majority Non-White Tracts,13.16,1
2015,22,057,race-ethnicity,Majority White-NH Tracts,10.81,1
2015,22,057,race-ethnicity,Mixed Race and Ethnicity Tracts,12.39,1
2015,22,059,race-ethnicity,All,51.11,1
2015,22,059,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,22,059,race-ethnicity,Majority White-NH Tracts,53.05,1
2015,22,059,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,22,061,race-ethnicity,All,30.68,1
2015,22,061,race-ethnicity,Majority Non-White Tracts,18.34,1
2015,22,061,race-ethnicity,Majority White-NH Tracts,29.5,1
2015,22,061,race-ethnicity,Mixed Race and Ethnicity Tracts,28.51,1
2015,22,063,race-ethnicity,All,9.61,1
2015,22,063,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,22,063,race-ethnicity,Majority White-NH Tracts,10.25,1
2015,22,063,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,22,065,race-ethnicity,All,79.5,1
2015,22,065,race-ethnicity,Majority Non-White Tracts,51.78,1
2015,22,065,race-ethnicity,Majority White-NH Tracts,77.36,1
2015,22,065,race-ethnicity,Mixed Race and Ethnicity Tracts,69.36,1
2015,22,067,race-ethnicity,All,57.42,1
2015,22,067,race-ethnicity,Majority Non-White Tracts,38.88,1
2015,22,067,race-ethnicity,Majority White-NH Tracts,57.66,1
2015,22,067,race-ethnicity,Mixed Race and Ethnicity Tracts,41.76,1
2015,22,069,race-ethnicity,All,48.73,1
2015,22,069,race-ethnicity,Majority Non-White Tracts,22.24,1
2015,22,069,race-ethnicity,Majority White-NH Tracts,52.78,1
2015,22,069,race-ethnicity,Mixed Race and Ethnicity Tracts,55.69,1
2015,22,071,race-ethnicity,All,98.63,1
2015,22,071,race-ethnicity,Majority Non-White Tracts,89.64,1
2015,22,071,race-ethnicity,Majority White-NH Tracts,99.38,1
2015,22,071,race-ethnicity,Mixed Race and Ethnicity Tracts,97.02,1
2015,22,073,race-ethnicity,All,58.21,1
2015,22,073,race-ethnicity,Majority Non-White Tracts,57.22,1
2015,22,073,race-ethnicity,Majority White-NH Tracts,37.03,1
2015,22,073,race-ethnicity,Mixed Race and Ethnicity Tracts,47.34,1
2015,22,075,race-ethnicity,All,36.12,1
2015,22,075,race-ethnicity,Majority Non-White Tracts,33.79,1
2015,22,075,race-ethnicity,Majority White-NH Tracts,35.89,1
2015,22,075,race-ethnicity,Mixed Race and Ethnicity Tracts,17.82,1
2015,22,077,race-ethnicity,All,27.63,1
2015,22,077,race-ethnicity,Majority Non-White Tracts,15.11,1
2015,22,077,race-ethnicity,Majority White-NH Tracts,24.79,1
2015,22,077,race-ethnicity,Mixed Race and Ethnicity Tracts,45.59,1
2015,22,079,race-ethnicity,All,28.01,1
2015,22,079,race-ethnicity,Majority Non-White Tracts,8.15,1
2015,22,079,race-ethnicity,Majority White-NH Tracts,36.9,1
2015,22,079,race-ethnicity,Mixed Race and Ethnicity Tracts,15.74,1
2015,22,081,race-ethnicity,All,59.68,1
2015,22,081,race-ethnicity,Majority Non-White Tracts,33.19,1
2015,22,081,race-ethnicity,Majority White-NH Tracts,63.62,1
2015,22,081,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,22,083,race-ethnicity,All,60.25,1
2015,22,083,race-ethnicity,Majority Non-White Tracts,35.31,1
2015,22,083,race-ethnicity,Majority White-NH Tracts,63.1,1
2015,22,083,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,22,085,race-ethnicity,All,65.63,1
2015,22,085,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,22,085,race-ethnicity,Majority White-NH Tracts,63.98,1
2015,22,085,race-ethnicity,Mixed Race and Ethnicity Tracts,61.81,1
2015,22,087,race-ethnicity,All,34.4,1
2015,22,087,race-ethnicity,Majority Non-White Tracts,18.93,1
2015,22,087,race-ethnicity,Majority White-NH Tracts,36.97,1
2015,22,087,race-ethnicity,Mixed Race and Ethnicity Tracts,22.45,1
2015,22,089,race-ethnicity,All,5.82,1
2015,22,089,race-ethnicity,Majority Non-White Tracts,3.9,1
2015,22,089,race-ethnicity,Majority White-NH Tracts,6.88,1
2015,22,089,race-ethnicity,Mixed Race and Ethnicity Tracts,4.31,1
2015,22,091,race-ethnicity,All,43.32,1
2015,22,091,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,22,091,race-ethnicity,Majority White-NH Tracts,NA,NA
2015,22,091,race-ethnicity,Mixed Race and Ethnicity Tracts,33.94,1
2015,22,093,race-ethnicity,All,8.02,1
2015,22,093,race-ethnicity,Majority Non-White Tracts,11.88,1
2015,22,093,race-ethnicity,Majority White-NH Tracts,2.36,1
2015,22,093,race-ethnicity,Mixed Race and Ethnicity Tracts,4.31,1
2015,22,095,race-ethnicity,All,14.13,1
2015,22,095,race-ethnicity,Majority Non-White Tracts,12.05,1
2015,22,095,race-ethnicity,Majority White-NH Tracts,19.88,1
2015,22,095,race-ethnicity,Mixed Race and Ethnicity Tracts,4.31,1
2015,22,097,race-ethnicity,All,51.62,1
2015,22,097,race-ethnicity,Majority Non-White Tracts,48.56,1
2015,22,097,race-ethnicity,Majority White-NH Tracts,43.42,1
2015,22,097,race-ethnicity,Mixed Race and Ethnicity Tracts,42.87,1
2015,22,099,race-ethnicity,All,12.99,1
2015,22,099,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,22,099,race-ethnicity,Majority White-NH Tracts,15.62,1
2015,22,099,race-ethnicity,Mixed Race and Ethnicity Tracts,10,1
2015,22,101,race-ethnicity,All,41.76,1
2015,22,101,race-ethnicity,Majority Non-White Tracts,15.79,1
2015,22,101,race-ethnicity,Majority White-NH Tracts,51.31,1
2015,22,101,race-ethnicity,Mixed Race and Ethnicity Tracts,29.89,1
2015,22,103,race-ethnicity,All,20.18,1
2015,22,103,race-ethnicity,Majority Non-White Tracts,42.87,1
2015,22,103,race-ethnicity,Majority White-NH Tracts,20.3,1
2015,22,103,race-ethnicity,Mixed Race and Ethnicity Tracts,17.23,1
2015,22,105,race-ethnicity,All,37.21,1
2015,22,105,race-ethnicity,Majority Non-White Tracts,21.9,1
2015,22,105,race-ethnicity,Majority White-NH Tracts,38.8,1
2015,22,105,race-ethnicity,Mixed Race and Ethnicity Tracts,27.55,1
2015,22,107,race-ethnicity,All,82.65,1
2015,22,107,race-ethnicity,Majority Non-White Tracts,56.62,1
2015,22,107,race-ethnicity,Majority White-NH Tracts,77.36,1
2015,22,107,race-ethnicity,Mixed Race and Ethnicity Tracts,70.21,1
2015,22,109,race-ethnicity,All,34.05,1
2015,22,109,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,22,109,race-ethnicity,Majority White-NH Tracts,32.51,1
2015,22,109,race-ethnicity,Mixed Race and Ethnicity Tracts,31.17,1
2015,22,111,race-ethnicity,All,49.94,1
2015,22,111,race-ethnicity,Majority Non-White Tracts,10.7,1
2015,22,111,race-ethnicity,Majority White-NH Tracts,53.44,1
2015,22,111,race-ethnicity,Mixed Race and Ethnicity Tracts,57.13,1
2015,22,113,race-ethnicity,All,18.36,1
2015,22,113,race-ethnicity,Majority Non-White Tracts,10.7,1
2015,22,113,race-ethnicity,Majority White-NH Tracts,21.15,1
2015,22,113,race-ethnicity,Mixed Race and Ethnicity Tracts,4.31,1
2015,22,115,race-ethnicity,All,67.76,1
2015,22,115,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,22,115,race-ethnicity,Majority White-NH Tracts,73.31,1
2015,22,115,race-ethnicity,Mixed Race and Ethnicity Tracts,42.45,1
2015,22,117,race-ethnicity,All,56.87,1
2015,22,117,race-ethnicity,Majority Non-White Tracts,33.19,1
2015,22,117,race-ethnicity,Majority White-NH Tracts,54.94,1
2015,22,117,race-ethnicity,Mixed Race and Ethnicity Tracts,56.6,1
2015,22,119,race-ethnicity,All,39.69,1
2015,22,119,race-ethnicity,Majority Non-White Tracts,18,1
2015,22,119,race-ethnicity,Majority White-NH Tracts,45.78,1
2015,22,119,race-ethnicity,Mixed Race and Ethnicity Tracts,15.21,1
2015,22,121,race-ethnicity,All,2.05,1
2015,22,121,race-ethnicity,Majority Non-White Tracts,3.9,1
2015,22,121,race-ethnicity,Majority White-NH Tracts,2.36,1
2015,22,121,race-ethnicity,Mixed Race and Ethnicity Tracts,4.31,1
2015,22,123,race-ethnicity,All,75.02,1
2015,22,123,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,22,123,race-ethnicity,Majority White-NH Tracts,76.82,1
2015,22,123,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,22,125,race-ethnicity,All,42.14,1
2015,22,125,race-ethnicity,Majority Non-White Tracts,52.29,1
2015,22,125,race-ethnicity,Majority White-NH Tracts,34.91,1
2015,22,125,race-ethnicity,Mixed Race and Ethnicity Tracts,38.14,1
2015,22,127,race-ethnicity,All,65.6,1
2015,22,127,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,22,127,race-ethnicity,Majority White-NH Tracts,69.94,1
2015,22,127,race-ethnicity,Mixed Race and Ethnicity Tracts,49.26,1
2015,23,001,race-ethnicity,All,66.39,1
2015,23,001,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,23,001,race-ethnicity,Majority White-NH Tracts,68.24,1
2015,23,001,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,23,003,race-ethnicity,All,82.56,1
2015,23,003,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,23,003,race-ethnicity,Majority White-NH Tracts,84.18,1
2015,23,003,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,23,005,race-ethnicity,All,68.56,1
2015,23,005,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,23,005,race-ethnicity,Majority White-NH Tracts,69.74,1
2015,23,005,race-ethnicity,Mixed Race and Ethnicity Tracts,83.03,1
2015,23,007,race-ethnicity,All,59.2,1
2015,23,007,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,23,007,race-ethnicity,Majority White-NH Tracts,61.2,1
2015,23,007,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,23,009,race-ethnicity,All,70.94,1
2015,23,009,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,23,009,race-ethnicity,Majority White-NH Tracts,72.69,1
2015,23,009,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,23,011,race-ethnicity,All,63.78,1
2015,23,011,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,23,011,race-ethnicity,Majority White-NH Tracts,65.82,1
2015,23,011,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,23,013,race-ethnicity,All,33.8,1
2015,23,013,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,23,013,race-ethnicity,Majority White-NH Tracts,35.13,1
2015,23,013,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,23,015,race-ethnicity,All,47.8,1
2015,23,015,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,23,015,race-ethnicity,Majority White-NH Tracts,49.87,1
2015,23,015,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,23,017,race-ethnicity,All,53.82,1
2015,23,017,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,23,017,race-ethnicity,Majority White-NH Tracts,55.76,1
2015,23,017,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,23,019,race-ethnicity,All,86.09,1
2015,23,019,race-ethnicity,Majority Non-White Tracts,44.99,1
2015,23,019,race-ethnicity,Majority White-NH Tracts,87.46,1
2015,23,019,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,23,021,race-ethnicity,All,85.04,1
2015,23,021,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,23,021,race-ethnicity,Majority White-NH Tracts,86.41,1
2015,23,021,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,23,023,race-ethnicity,All,28.07,1
2015,23,023,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,23,023,race-ethnicity,Majority White-NH Tracts,29.7,1
2015,23,023,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,23,025,race-ethnicity,All,32.24,1
2015,23,025,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,23,025,race-ethnicity,Majority White-NH Tracts,33.56,1
2015,23,025,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,23,027,race-ethnicity,All,70.24,1
2015,23,027,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,23,027,race-ethnicity,Majority White-NH Tracts,71.97,1
2015,23,027,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,23,029,race-ethnicity,All,89.56,1
2015,23,029,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,23,029,race-ethnicity,Majority White-NH Tracts,90.93,1
2015,23,029,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,23,031,race-ethnicity,All,14.61,1
2015,23,031,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,23,031,race-ethnicity,Majority White-NH Tracts,15.72,1
2015,23,031,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,24,001,race-ethnicity,All,76.58,1
2015,24,001,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,24,001,race-ethnicity,Majority White-NH Tracts,78.75,1
2015,24,001,race-ethnicity,Mixed Race and Ethnicity Tracts,55.69,1
2015,24,003,race-ethnicity,All,67.98,1
2015,24,003,race-ethnicity,Majority Non-White Tracts,55.35,1
2015,24,003,race-ethnicity,Majority White-NH Tracts,66.96,1
2015,24,003,race-ethnicity,Mixed Race and Ethnicity Tracts,59.79,1
2015,24,005,race-ethnicity,All,98.15,1
2015,24,005,race-ethnicity,Majority Non-White Tracts,92.02,1
2015,24,005,race-ethnicity,Majority White-NH Tracts,98.2,1
2015,24,005,race-ethnicity,Mixed Race and Ethnicity Tracts,95.64,1
2015,24,009,race-ethnicity,All,12.76,1
2015,24,009,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,24,009,race-ethnicity,Majority White-NH Tracts,13.72,1
2015,24,009,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,24,011,race-ethnicity,All,5.51,1
2015,24,011,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,24,011,race-ethnicity,Majority White-NH Tracts,5.89,1
2015,24,011,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,24,013,race-ethnicity,All,6.14,1
2015,24,013,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,24,013,race-ethnicity,Majority White-NH Tracts,6.61,1
2015,24,013,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,24,015,race-ethnicity,All,13.11,1
2015,24,015,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,24,015,race-ethnicity,Majority White-NH Tracts,14.05,1
2015,24,015,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,24,017,race-ethnicity,All,24.09,1
2015,24,017,race-ethnicity,Majority Non-White Tracts,19.35,1
2015,24,017,race-ethnicity,Majority White-NH Tracts,14.24,1
2015,24,017,race-ethnicity,Mixed Race and Ethnicity Tracts,20.11,1
2015,24,019,race-ethnicity,All,59.42,1
2015,24,019,race-ethnicity,Majority Non-White Tracts,64.01,1
2015,24,019,race-ethnicity,Majority White-NH Tracts,45.51,1
2015,24,019,race-ethnicity,Mixed Race and Ethnicity Tracts,60.32,1
2015,24,021,race-ethnicity,All,24.35,1
2015,24,021,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,24,021,race-ethnicity,Majority White-NH Tracts,20.96,1
2015,24,021,race-ethnicity,Mixed Race and Ethnicity Tracts,43.72,1
2015,24,023,race-ethnicity,All,2.05,1
2015,24,023,race-ethnicity,Majority Non-White Tracts,NA,NA
2015,24,023,race-ethnicity,Majority White-NH Tracts,2.36,1
2015,24,023,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2015,24,025,race-ethnicity,All,24.67,1
2015,24,025,race-ethnicity,Majority Non-White Tracts,27.76,1
2015,24,025,race-ethnicity,Majority White-NH Tracts,21.32,1
2015,24,025,race-ethnicity,Mixed Race and Ethnicity Tracts,36.49,1
2015,24,027,race-ethnicity,All,56.62,1
2015,24,027,race-ethnicity,Majority Non-White Tracts,26.66,1
2015,24,027,race-ethnicity,Majority White-NH Tracts,33.14,1
2015,24,027,race-ethnicity,Mixed Race and Ethnicity Tracts,58.19,1
2015,24,029,race-ethnicity,All,2.05,1
2015,24,029,race-ethnicity,Majority Non-White Tracts,NA,NA
