year,state,county,r_black_nh_hv_hh,black_nh_wealth_quality,r_hispanic_hv_hh,hispanic_wealth_quality,r_other_nh_hv_hh,other_nh_wealth_quality,r_white_nh_hv_hh,white_nh_wealth_quality
2014,34,033,6.1%:16.3%,2,3.0%:11.8%,3,2.1%:1.7%,3,88.8%:70.2%,2
2014,34,035,4.0%:9.4%,1,4.7%:10.9%,1,16.1%:15.0%,1,75.2%:64.7%,1
2014,34,037,1.4%:2.1%,3,5.5%:6.7%,3,1.9%:2.0%,3,91.2%:89.2%,1
2014,34,039,9.4%:21.4%,1,11.1%:24.9%,1,6.6%:5.3%,1,73.0%:48.4%,1
2014,34,041,1.0%:2.6%,3,3.0%:5.6%,3,2.7%:3.0%,3,93.3%:88.8%,1
2014,35,001,1.4%:2.2%,3,32.8%:41.7%,1,5.5%:7.6%,1,60.3%:48.6%,1
2014,35,003,0.5%:1.3%,3,31.2%:41.2%,3,2.1%:3.4%,3,66.2%:54.1%,3
2014,35,005,1.6%:1.8%,3,23.5%:35.3%,2,2.9%:4.3%,3,72.0%:58.6%,2
2014,35,006,0.3%:0.3%,3,24.1%:14.7%,3,44.5%:65.7%,3,31.0%:19.3%,3
2014,35,007,1.1%:2.8%,3,25.2%:36.5%,3,1.5%:2.2%,3,72.2%:58.5%,3
2014,35,009,1.1%:2.8%,3,25.2%:36.5%,2,1.5%:2.2%,3,72.2%:58.5%,2
2014,35,011,1.1%:2.8%,3,25.2%:36.5%,3,1.5%:2.2%,3,72.2%:58.5%,3
2014,35,013,4.2%:2.3%,3,39.8%:53.8%,1,1.2%:3.6%,3,54.7%:40.3%,1
2014,35,015,1.3%:2.6%,3,23.3%:40.1%,2,12.5%:3.9%,3,63.0%:53.4%,2
2014,35,017,0.5%:1.3%,3,31.2%:41.2%,3,2.1%:3.4%,3,66.2%:54.1%,3
2014,35,019,1.1%:2.8%,3,25.2%:36.5%,3,1.5%:2.2%,3,72.2%:58.5%,3
2014,35,021,1.1%:2.8%,3,25.2%:36.5%,3,1.5%:2.2%,3,72.2%:58.5%,3
2014,35,023,0.5%:1.3%,3,31.2%:41.2%,3,2.1%:3.4%,3,66.2%:54.1%,3
2014,35,025,1.3%:2.6%,3,23.3%:40.1%,2,12.5%:3.9%,3,63.0%:53.4%,2
2014,35,027,1.6%:1.8%,3,23.5%:35.3%,3,2.9%:4.3%,3,72.0%:58.6%,3
2014,35,028,0.1%:0.2%,3,38.5%:57.3%,3,15.2%:6.7%,3,46.1%:35.8%,3
2014,35,029,0.5%:1.3%,3,31.2%:41.2%,3,2.1%:3.4%,3,66.2%:54.1%,3
2014,35,031,0.3%:0.3%,3,24.1%:14.7%,2,44.5%:65.7%,2,31.0%:19.3%,2
2014,35,033,0.1%:0.2%,3,38.5%:57.3%,3,15.2%:6.7%,3,46.1%:35.8%,3
2014,35,035,1.6%:1.8%,3,23.5%:35.3%,2,2.9%:4.3%,3,72.0%:58.6%,2
2014,35,037,1.1%:2.8%,3,25.2%:36.5%,3,1.5%:2.2%,3,72.2%:58.5%,3
2014,35,039,0.1%:0.2%,3,38.5%:57.3%,3,15.2%:6.7%,3,46.1%:35.8%,3
2014,35,041,1.1%:2.8%,3,25.2%:36.5%,3,1.5%:2.2%,3,72.2%:58.5%,3
2014,35,043,0.6%:1.8%,3,34.8%:30.8%,1,6.0%:10.4%,1,58.6%:57.0%,1
2014,35,045,0.0%:0.5%,3,13.7%:18.4%,1,12.9%:28.4%,1,73.3%:52.7%,1
2014,35,047,0.1%:0.2%,3,38.5%:57.3%,3,15.2%:6.7%,3,46.1%:35.8%,3
2014,35,049,0.0%:0.5%,3,22.5%:40.8%,1,7.7%:4.3%,1,69.8%:54.5%,1
2014,35,051,0.5%:1.3%,3,31.2%:41.2%,3,2.1%:3.4%,3,66.2%:54.1%,3
2014,35,053,0.5%:1.3%,3,31.2%:41.2%,3,2.1%:3.4%,3,66.2%:54.1%,3
2014,35,055,0.1%:0.2%,3,38.5%:57.3%,3,15.2%:6.7%,3,46.1%:35.8%,3
2014,35,057,0.5%:1.3%,3,31.2%:41.2%,3,2.1%:3.4%,3,66.2%:54.1%,3
2014,35,059,1.1%:2.8%,3,25.2%:36.5%,3,1.5%:2.2%,3,72.2%:58.5%,3
2014,35,061,0.0%:0.0%,3,26.2%:40.7%,1,6.6%:9.2%,1,67.2%:50.1%,1
2014,36,001,2.4%:10.9%,1,1.6%:5.1%,3,4.2%:5.6%,3,91.7%:78.4%,1
2014,36,003,0.2%:0.6%,3,0.5%:0.3%,3,3.6%:3.8%,3,95.6%:95.3%,2
2014,36,005,30.2%:30.0%,1,24.4%:53.2%,1,7.0%:5.0%,1,38.4%:11.9%,1
2014,36,007,1.3%:4.5%,3,0.9%:2.8%,3,5.8%:3.8%,3,92.0%:88.9%,1
2014,36,009,0.2%:0.6%,3,0.5%:0.3%,3,3.6%:3.8%,3,95.6%:95.3%,2
2014,36,011,0.6%:1.7%,3,0.4%:1.0%,3,2.4%:2.5%,3,96.6%:94.9%,2
2014,36,013,1.0%:1.8%,3,2.0%:4.7%,3,0.9%:1.3%,3,96.2%:92.2%,1
2014,36,015,1.1%:4.4%,3,2.5%:2.8%,3,4.7%:3.4%,3,91.8%:89.4%,2
2014,36,017,0.3%:1.2%,3,1.1%:0.8%,3,1.2%:1.1%,3,97.4%:96.9%,2
2014,36,019,0.4%:0.5%,3,0.3%:0.5%,3,5.1%:4.6%,3,94.3%:94.5%,2
2014,36,021,0.4%:3.1%,3,1.2%:2.6%,3,2.6%:2.2%,3,95.8%:92.1%,2
2014,36,023,0.0%:0.2%,3,1.1%:0.5%,3,3.3%:2.7%,3,95.5%:96.6%,2
2014,36,025,0.3%:1.2%,3,1.1%:0.8%,3,1.2%:1.1%,3,97.4%:96.9%,2
2014,36,027,2.9%:8.6%,1,4.0%:7.9%,1,7.0%:4.1%,1,86.1%:79.4%,1
2014,36,029,4.2%:13.3%,1,2.3%:4.2%,1,4.1%:3.9%,1,89.3%:78.6%,1
2014,36,031,0.4%:0.5%,3,0.3%:0.5%,3,5.1%:4.6%,3,94.3%:94.5%,3
2014,36,033,0.4%:0.5%,3,0.3%:0.5%,3,5.1%:4.6%,3,94.3%:94.5%,3
2014,36,035,1.1%:0.4%,3,1.7%:5.7%,3,0.3%:0.7%,3,96.9%:93.3%,2
2014,36,037,2.0%:2.9%,3,0.2%:1.8%,3,0.9%:1.0%,3,96.9%:94.3%,2
2014,36,039,0.4%:3.1%,3,1.2%:2.6%,3,2.6%:2.2%,3,95.8%:92.1%,2
2014,36,041,0.4%:0.5%,3,0.3%:0.5%,3,5.1%:4.6%,3,94.3%:94.5%,3
2014,36,043,0.6%:1.5%,3,2.3%:1.6%,3,0.4%:0.9%,3,96.8%:95.9%,2
2014,36,045,2.5%:4.1%,3,1.7%:3.0%,3,1.4%:3.6%,3,94.3%:89.3%,1
2014,36,047,19.2%:32.1%,1,7.7%:17.7%,1,14.6%:10.9%,1,58.4%:39.3%,1
2014,36,049,2.5%:4.1%,3,1.7%:3.0%,3,1.4%:3.6%,3,94.3%:89.3%,3
2014,36,051,1.0%:1.7%,3,0.3%:1.9%,3,0.6%:1.2%,3,98.1%:95.2%,2
2014,36,053,0.0%:0.2%,3,1.1%:0.5%,3,3.3%:2.7%,3,95.5%:96.6%,2
2014,36,055,4.2%:12.9%,1,3.0%:6.3%,1,4.1%:4.4%,1,88.7%:76.4%,1
2014,36,057,1.1%:0.4%,3,1.7%:5.7%,3,0.3%:0.7%,3,96.9%:93.3%,2
2014,36,059,5.1%:9.0%,1,6.6%:12.1%,1,11.3%:9.0%,1,77.1%:69.9%,1
2014,36,061,1.8%:12.3%,1,4.2%:19.6%,1,12.4%:14.2%,1,81.6%:54.0%,1
2014,36,063,2.9%:6.2%,3,1.2%:1.4%,3,2.1%:2.4%,3,93.8%:90.0%,1
2014,36,065,1.6%:5.0%,3,2.4%:3.2%,3,1.8%:3.4%,1,94.2%:88.4%,1
2014,36,067,3.5%:9.5%,1,3.7%:3.2%,3,2.3%:4.0%,1,90.6%:83.4%,1
2014,36,069,0.9%:1.2%,3,1.4%:3.4%,3,1.4%:1.4%,3,96.3%:94.0%,1
2014,36,071,7.6%:9.9%,1,12.0%:15.9%,1,3.6%:3.6%,3,76.8%:70.6%,1
2014,36,073,2.0%:2.9%,3,0.2%:1.8%,3,0.9%:1.0%,3,96.9%:94.3%,2
2014,36,075,0.0%:0.5%,3,2.6%:1.7%,3,0.8%:2.1%,3,96.6%:95.7%,1
2014,36,077,0.0%:1.2%,3,0.5%:1.2%,3,1.4%:1.7%,3,98.1%:96.0%,2
2014,36,079,1.0%:1.3%,3,3.7%:9.0%,3,4.0%:3.5%,3,91.4%:86.2%,1
2014,36,081,15.7%:16.7%,1,13.2%:24.7%,1,29.0%:25.3%,1,42.1%:33.3%,1
2014,36,083,1.7%:4.7%,3,1.1%:3.6%,3,2.0%:3.5%,3,95.2%:88.3%,1
2014,36,085,7.0%:9.8%,1,8.4%:15.2%,1,8.2%:9.0%,1,76.4%:66.0%,1
2014,36,087,7.7%:11.1%,1,6.7%:13.8%,1,6.9%:6.9%,1,78.7%:68.2%,1
2014,36,089,0.0%:0.0%,3,0.0%:0.1%,3,1.9%:2.2%,3,98.0%:97.7%,1
2014,36,091,0.3%:1.5%,3,1.0%:1.6%,3,3.3%:3.1%,3,95.4%:93.9%,1
2014,36,093,3.9%:7.5%,3,1.9%:6.4%,3,5.3%:4.2%,3,88.9%:81.8%,1
2014,36,095,0.0%:1.2%,3,0.5%:1.2%,3,1.4%:1.7%,3,98.1%:96.0%,3
2014,36,097,0.6%:0.5%,3,5.0%:1.0%,3,4.6%:1.5%,3,89.7%:97.0%,3
2014,36,099,2.8%:2.1%,3,3.8%:2.6%,3,1.5%:0.9%,3,91.8%:94.5%,3
2014,36,101,0.7%:1.6%,3,4.4%:1.5%,3,4.7%:2.0%,3,90.3%:94.9%,2
2014,36,103,3.1%:6.1%,1,7.1%:11.9%,1,4.8%:4.0%,1,85.0%:78.0%,1
2014,36,105,1.7%:4.8%,3,3.7%:8.2%,3,14.4%:2.5%,3,80.2%:84.5%,2
2014,36,107,1.0%:0.5%,3,1.3%:1.2%,3,6.9%:1.3%,3,90.8%:97.0%,2
2014,36,109,0.0%:0.8%,3,0.8%:2.4%,3,2.8%:15.3%,3,96.4%:81.4%,1
2014,36,111,2.3%:4.1%,3,3.0%:7.4%,1,5.2%:3.7%,3,89.6%:84.8%,1
2014,36,113,1.7%:1.8%,3,3.2%:2.2%,3,1.1%:1.8%,3,94.1%:94.2%,2
2014,36,115,1.7%:1.8%,3,3.2%:2.2%,3,1.1%:1.8%,3,94.1%:94.2%,2
2014,36,117,2.8%:2.1%,3,3.8%:2.6%,3,1.5%:0.9%,3,91.8%:94.5%,2
2014,36,119,4.3%:12.6%,1,7.0%:19.2%,1,6.2%:6.5%,1,82.4%:61.7%,1
2014,36,121,1.0%:1.7%,3,0.3%:1.9%,3,0.6%:1.2%,3,98.1%:95.2%,2
2014,36,123,0.9%:1.2%,3,1.4%:3.4%,3,1.4%:1.4%,3,96.3%:94.0%,3
2014,37,001,11.8%:19.0%,1,5.2%:7.9%,3,0.9%:1.8%,3,82.1%:71.3%,1
2014,37,003,1.6%:5.2%,3,1.3%:2.1%,3,2.2%:2.8%,3,94.8%:89.9%,3
2014,37,005,3.1%:3.4%,3,1.8%:4.3%,3,0.7%:0.4%,3,94.3%:91.9%,3
2014,37,007,10.3%:21.8%,3,3.9%:9.1%,3,0.3%:0.6%,3,85.6%:68.5%,3
2014,37,009,0.1%:0.4%,3,1.3%:2.6%,3,0.2%:0.7%,3,98.5%:96.3%,3
2014,37,011,0.1%:0.4%,3,1.3%:2.6%,3,0.2%:0.7%,3,98.5%:96.3%,3
2014,37,013,5.3%:14.2%,2,0.7%:2.2%,3,1.1%:1.4%,3,92.9%:82.2%,2
2014,37,015,13.7%:29.5%,3,0.4%:2.4%,3,3.1%:1.6%,3,82.8%:66.5%,3
2014,37,017,19.9%:30.4%,3,0.5%:2.8%,3,4.5%:6.5%,3,75.1%:60.3%,3
2014,37,019,6.2%:9.0%,1,0.6%:3.9%,3,2.7%:2.5%,3,90.5%:84.6%,1
2014,37,021,2.8%:5.7%,3,1.6%:4.0%,3,2.3%:3.1%,3,93.3%:87.3%,1
2014,37,023,3.1%:5.0%,3,0.8%:2.7%,3,1.3%:1.5%,3,94.8%:90.8%,2
2014,37,025,9.0%:18.0%,1,2.9%:6.5%,3,3.0%:2.6%,3,85.2%:72.9%,1
2014,37,027,1.6%:5.2%,3,1.3%:2.1%,3,2.2%:2.8%,3,94.8%:89.9%,2
2014,37,029,13.0%:24.5%,3,0.9%:2.4%,3,0.9%:1.1%,3,85.2%:72.0%,3
2014,37,031,5.3%:14.2%,2,0.7%:2.2%,3,1.1%:1.4%,3,92.9%:82.2%,2
2014,37,033,18.2%:29.4%,3,2.1%:2.6%,3,0.8%:1.0%,3,79.0%:67.0%,3
2014,37,035,2.3%:7.5%,3,1.6%:6.7%,3,2.2%:3.1%,3,93.8%:82.6%,1
2014,37,037,15.4%:16.1%,2,3.9%:10.5%,3,2.1%:2.1%,3,78.6%:71.3%,2
2014,37,039,0.1%:0.4%,3,5.5%:5.1%,3,0.6%:2.7%,3,93.8%:91.8%,3
2014,37,041,13.0%:24.5%,3,0.9%:2.4%,3,0.9%:1.1%,3,85.2%:72.0%,3
2014,37,043,0.1%:0.4%,3,5.5%:5.1%,3,0.6%:2.7%,3,93.8%:91.8%,3
2014,37,045,3.9%:11.1%,2,0.5%:3.8%,3,2.8%:1.0%,3,92.8%:84.1%,2
2014,37,047,19.9%:30.4%,2,0.5%:2.8%,3,4.5%:6.5%,2,75.1%:60.3%,2
2014,37,049,11.5%:23.2%,1,1.2%:4.6%,3,1.1%:3.0%,3,86.2%:69.2%,1
2014,37,051,28.8%:35.8%,1,5.9%:8.8%,1,9.7%:6.0%,1,55.6%:49.4%,1
2014,37,053,13.0%:24.5%,3,0.9%:2.4%,3,0.9%:1.1%,3,85.2%:72.0%,3
2014,37,055,13.7%:29.5%,3,0.4%:2.4%,3,3.1%:1.6%,3,82.8%:66.5%,3
2014,37,057,3.5%:8.8%,3,1.5%:4.1%,3,2.2%:1.7%,3,92.8%:85.3%,1
2014,37,059,2.3%:6.0%,3,4.4%:7.5%,3,0.2%:0.9%,3,93.1%:85.7%,2
2014,37,061,15.5%:26.6%,2,2.5%:11.5%,3,3.8%:3.0%,3,78.1%:58.9%,2
2014,37,063,20.7%:37.9%,1,3.3%:8.4%,3,6.8%:6.0%,3,69.1%:47.7%,1
2014,37,065,30.5%:46.0%,2,1.8%:4.1%,3,1.9%:1.4%,3,65.8%:48.5%,2
2014,37,067,10.8%:24.5%,1,3.3%:7.5%,1,3.5%:3.4%,3,82.5%:64.5%,1
2014,37,069,15.5%:38.4%,2,5.0%:6.7%,3,0.8%:1.3%,3,78.7%:53.6%,2
2014,37,071,9.1%:16.0%,1,4.0%:5.2%,3,2.4%:2.6%,3,84.5%:76.2%,1
2014,37,073,13.0%:24.5%,3,0.9%:2.4%,3,0.9%:1.1%,3,85.2%:72.0%,3
2014,37,075,0.6%:0.6%,3,1.4%:3.2%,3,5.1%:8.0%,3,92.9%:88.2%,3
2014,37,077,18.2%:29.4%,2,2.1%:2.6%,3,0.8%:1.0%,3,79.0%:67.0%,2
2014,37,079,23.0%:38.7%,3,2.0%:7.4%,3,1.3%:0.5%,3,73.7%:53.4%,3
2014,37,081,15.0%:32.2%,1,2.7%:4.8%,1,4.1%:5.9%,1,78.3%:57.1%,1
2014,37,083,28.8%:52.1%,2,0.8%:1.0%,3,5.1%:4.5%,3,65.3%:42.4%,2
2014,37,085,13.8%:20.4%,1,3.9%:8.0%,3,4.5%:4.2%,3,77.8%:67.4%,1
2014,37,087,0.6%:0.6%,3,1.4%:3.2%,3,5.1%:8.0%,3,92.9%:88.2%,2
2014,37,089,0.3%:2.9%,3,1.6%:6.3%,3,0.9%:2.1%,3,97.1%:88.8%,1
2014,37,091,28.8%:52.1%,3,0.8%:1.0%,3,5.1%:4.5%,3,65.3%:42.4%,3
2014,37,093,23.6%:33.2%,2,10.5%:6.9%,3,4.2%:6.8%,2,61.7%:53.1%,2
2014,37,095,13.7%:29.5%,3,0.4%:2.4%,3,3.1%:1.6%,3,82.8%:66.5%,3
2014,37,097,6.9%:11.3%,1,1.4%:4.2%,3,1.9%:2.5%,3,89.8%:82.0%,1
2014,37,099,0.2%:0.5%,3,5.0%:4.8%,3,1.1%:3.4%,3,93.7%:91.3%,3
2014,37,101,7.0%:15.2%,1,5.3%:9.4%,3,1.3%:1.6%,3,86.4%:73.7%,1
2014,37,103,18.5%:28.0%,3,3.7%:2.3%,3,1.0%:2.6%,3,76.8%:67.1%,3
2014,37,105,15.4%:16.1%,2,3.9%:10.5%,3,2.1%:2.1%,3,78.6%:71.3%,2
2014,37,107,18.5%:28.0%,2,3.7%:2.3%,3,1.0%:2.6%,3,76.8%:67.1%,2
2014,37,109,2.9%:8.3%,3,1.0%:5.0%,3,1.0%:1.2%,3,95.1%:85.5%,2
2014,37,111,3.1%:5.0%,3,0.8%:2.7%,3,1.3%:1.5%,3,94.8%:90.8%,3
2014,37,113,0.1%:0.4%,3,5.5%:5.1%,3,0.6%:2.7%,3,93.8%:91.8%,3
2014,37,115,0.6%:0.6%,3,1.4%:3.2%,3,5.1%:8.0%,3,92.9%:88.2%,3
2014,37,117,13.7%:29.5%,3,0.4%:2.4%,3,3.1%:1.6%,3,82.8%:66.5%,3
2014,37,119,12.5%:30.4%,1,3.6%:8.7%,1,5.5%:7.1%,1,78.5%:53.9%,1
2014,37,121,0.1%:0.4%,3,1.3%:2.6%,3,0.2%:0.7%,3,98.5%:96.3%,3
2014,37,123,3.6%:14.4%,3,2.5%:5.5%,3,1.9%:1.2%,3,92.0%:78.8%,3
2014,37,125,3.6%:14.4%,3,2.5%:5.5%,3,1.9%:1.2%,3,92.0%:78.8%,1
2014,37,127,30.5%:46.0%,2,1.8%:4.1%,3,1.9%:1.4%,3,65.8%:48.5%,2
2014,37,129,4.8%:13.3%,1,1.0%:3.4%,3,1.9%:1.5%,3,92.3%:81.8%,1
2014,37,131,28.8%:52.1%,3,0.8%:1.0%,3,5.1%:4.5%,3,65.3%:42.4%,3
2014,37,133,18.5%:23.9%,1,6.8%:9.2%,3,2.0%:3.6%,3,72.7%:63.3%,1
2014,37,135,3.7%:10.8%,1,1.9%:5.6%,3,6.2%:7.4%,3,88.3%:76.3%,1
2014,37,137,5.3%:14.2%,3,0.7%:2.2%,3,1.1%:1.4%,3,92.9%:82.2%,3
2014,37,139,13.0%:24.5%,2,0.9%:2.4%,3,0.9%:1.1%,3,85.2%:72.0%,2
2014,37,141,9.9%:14.6%,2,1.2%:3.6%,3,1.3%:2.4%,3,87.6%:79.5%,2
2014,37,143,13.0%:24.5%,3,0.9%:2.4%,3,0.9%:1.1%,3,85.2%:72.0%,3
2014,37,145,18.2%:29.4%,3,2.1%:2.6%,3,0.8%:1.0%,3,79.0%:67.0%,3
2014,37,147,21.5%:34.0%,1,1.0%:4.3%,3,2.3%:3.4%,3,75.1%:58.3%,1
2014,37,149,5.1%:13.9%,3,0.0%:2.6%,3,5.0%:0.8%,3,89.9%:82.7%,3
2014,37,151,3.9%:6.6%,3,3.0%:7.6%,3,1.6%:1.6%,3,91.5%:84.1%,1
2014,37,153,23.6%:33.2%,2,10.5%:6.9%,3,4.2%:6.8%,2,61.7%:53.1%,2
2014,37,155,17.9%:27.1%,1,0.8%:5.5%,3,39.0%:37.4%,1,42.3%:30.0%,1
2014,37,157,7.5%:12.8%,2,0.6%:2.8%,3,0.2%:1.0%,3,91.7%:83.4%,2
2014,37,159,6.9%:16.5%,1,1.3%:4.6%,3,2.3%:1.8%,3,89.4%:77.1%,1
2014,37,161,5.1%:13.9%,2,0.0%:2.6%,3,5.0%:0.8%,3,89.9%:82.7%,2
2014,37,163,15.5%:26.6%,2,2.5%:11.5%,3,3.8%:3.0%,3,78.1%:58.9%,2
2014,37,165,23.6%:33.2%,3,10.5%:6.9%,3,4.2%:6.8%,3,61.7%:53.1%,3
2014,37,167,3.1%:9.3%,3,3.6%:6.1%,3,3.0%:1.5%,3,90.3%:83.2%,2
2014,37,169,7.5%:12.8%,3,0.6%:2.8%,3,0.2%:1.0%,3,91.7%:83.4%,3
2014,37,171,3.1%:3.4%,3,1.8%:4.3%,3,0.7%:0.4%,3,94.3%:91.9%,2
2014,37,173,0.6%:0.6%,3,1.4%:3.2%,3,5.1%:8.0%,3,92.9%:88.2%,3
2014,37,175,0.3%:2.9%,3,1.6%:6.3%,3,0.9%:2.1%,3,97.1%:88.8%,3
2014,37,177,13.7%:29.5%,3,0.4%:2.4%,3,3.1%:1.6%,3,82.8%:66.5%,3
2014,37,179,7.7%:15.7%,1,3.0%:6.7%,3,4.0%:2.5%,3,85.4%:75.2%,1
2014,37,181,15.5%:38.4%,2,5.0%:6.7%,3,0.8%:1.3%,3,78.7%:53.6%,2
2014,37,183,10.2%:20.7%,1,3.8%:6.7%,1,7.6%:7.2%,1,78.4%:65.3%,1
2014,37,185,18.4%:42.3%,3,4.1%:5.1%,3,1.8%:2.2%,3,75.7%:50.4%,3
2014,37,187,13.7%:29.5%,3,0.4%:2.4%,3,3.1%:1.6%,3,82.8%:66.5%,3
2014,37,189,0.1%:0.4%,3,1.3%:2.6%,3,0.2%:0.7%,3,98.5%:96.3%,2
2014,37,191,16.9%:30.6%,1,2.6%:5.9%,3,1.6%:2.8%,3,78.8%:60.6%,1
2014,37,193,3.1%:3.4%,3,1.8%:4.3%,3,0.7%:0.4%,3,94.3%:91.9%,2
2014,37,195,23.0%:38.7%,1,2.0%:7.4%,3,1.3%:0.5%,3,73.7%:53.4%,1
2014,37,197,2.3%:6.0%,3,4.4%:7.5%,3,0.2%:0.9%,3,93.1%:85.7%,2
2014,37,199,0.1%:0.4%,3,1.3%:2.6%,3,0.2%:0.7%,3,98.5%:96.3%,3
2014,38,001,0.0%:2.5%,3,1.0%:2.5%,3,4.1%:6.1%,3,94.9%:88.9%,3
2014,38,003,0.0%:0.2%,3,0.7%:1.3%,3,3.8%:11.3%,3,95.5%:87.2%,3
2014,38,005,0.0%:0.2%,3,0.7%:1.3%,3,3.8%:11.3%,3,95.5%:87.2%,3
2014,38,007,0.0%:2.5%,3,1.0%:2.5%,3,4.1%:6.1%,3,94.9%:88.9%,3
2014,38,009,0.0%:0.2%,3,0.7%:1.3%,3,3.8%:11.3%,3,95.5%:87.2%,3
2014,38,011,0.0%:2.5%,3,1.0%:2.5%,3,4.1%:6.1%,3,94.9%:88.9%,3
2014,38,013,0.0%:2.5%,3,1.0%:2.5%,3,4.1%:6.1%,3,94.9%:88.9%,3
2014,38,015,0.0%:0.0%,3,2.0%:2.1%,3,1.1%:4.8%,3,96.9%:93.1%,2
2014,38,017,0.0%:4.7%,3,0.0%:0.9%,3,0.7%:4.7%,3,99.3%:89.6%,1
2014,38,019,1.1%:4.1%,3,0.5%:1.8%,3,1.4%:5.2%,3,97.0%:88.9%,3
2014,38,021,0.0%:0.2%,3,0.7%:1.3%,3,3.8%:11.3%,3,95.5%:87.2%,3
2014,38,023,0.0%:2.5%,3,1.0%:2.5%,3,4.1%:6.1%,3,94.9%:88.9%,3
2014,38,025,0.0%:2.5%,3,1.0%:2.5%,3,4.1%:6.1%,3,94.9%:88.9%,3
2014,38,027,0.0%:0.2%,3,0.7%:1.3%,3,3.8%:11.3%,3,95.5%:87.2%,3
2014,38,029,0.0%:0.0%,3,2.0%:2.1%,3,1.1%:4.8%,3,96.9%:93.1%,3
2014,38,031,0.0%:0.2%,3,0.7%:1.3%,3,3.8%:11.3%,3,95.5%:87.2%,3
2014,38,033,0.0%:2.5%,3,1.0%:2.5%,3,4.1%:6.1%,3,94.9%:88.9%,3
2014,38,035,1.1%:4.1%,3,0.5%:1.8%,3,1.4%:5.2%,3,97.0%:88.9%,2
2014,38,037,0.0%:2.5%,3,1.0%:2.5%,3,4.1%:6.1%,3,94.9%:88.9%,3
2014,38,039,1.1%:4.1%,3,0.5%:1.8%,3,1.4%:5.2%,3,97.0%:88.9%,3
2014,38,041,0.0%:2.5%,3,1.0%:2.5%,3,4.1%:6.1%,3,94.9%:88.9%,3
2014,38,043,0.0%:0.0%,3,2.0%:2.1%,3,1.1%:4.8%,3,96.9%:93.1%,3
2014,38,045,0.0%:0.2%,3,0.7%:1.3%,3,3.8%:11.3%,3,95.5%:87.2%,3
2014,38,047,0.0%:0.0%,3,2.0%:2.1%,3,1.1%:4.8%,3,96.9%:93.1%,3
2014,38,049,0.0%:2.5%,3,1.0%:2.5%,3,4.1%:6.1%,3,94.9%:88.9%,3
2014,38,051,0.0%:0.0%,3,2.0%:2.1%,3,1.1%:4.8%,3,96.9%:93.1%,3
2014,38,053,0.0%:2.5%,3,1.0%:2.5%,3,4.1%:6.1%,3,94.9%:88.9%,3
2014,38,055,0.0%:2.5%,3,1.0%:2.5%,3,4.1%:6.1%,3,94.9%:88.9%,3
2014,38,057,0.0%:2.5%,3,1.0%:2.5%,3,4.1%:6.1%,3,94.9%:88.9%,3
2014,38,059,0.0%:0.0%,3,2.0%:2.1%,3,1.1%:4.8%,3,96.9%:93.1%,3
2014,38,061,0.0%:2.5%,3,1.0%:2.5%,3,4.1%:6.1%,3,94.9%:88.9%,3
2014,38,063,0.0%:0.2%,3,0.7%:1.3%,3,3.8%:11.3%,3,95.5%:87.2%,3
2014,38,065,0.0%:2.5%,3,1.0%:2.5%,3,4.1%:6.1%,3,94.9%:88.9%,3
2014,38,067,1.1%:4.1%,3,0.5%:1.8%,3,1.4%:5.2%,3,97.0%:88.9%,3
2014,38,069,0.0%:0.2%,3,0.7%:1.3%,3,3.8%:11.3%,3,95.5%:87.2%,3
2014,38,071,0.0%:0.2%,3,0.7%:1.3%,3,3.8%:11.3%,3,95.5%:87.2%,3
2014,38,073,0.0%:0.2%,3,0.7%:1.3%,3,3.8%:11.3%,3,95.5%:87.2%,3
2014,38,075,0.0%:2.5%,3,1.0%:2.5%,3,4.1%:6.1%,3,94.9%:88.9%,3
2014,38,077,0.0%:0.2%,3,0.7%:1.3%,3,3.8%:11.3%,3,95.5%:87.2%,3
2014,38,079,0.0%:0.2%,3,0.7%:1.3%,3,3.8%:11.3%,3,95.5%:87.2%,3
2014,38,081,0.0%:0.2%,3,0.7%:1.3%,3,3.8%:11.3%,3,95.5%:87.2%,3
2014,38,083,0.0%:0.2%,3,0.7%:1.3%,3,3.8%:11.3%,3,95.5%:87.2%,3
2014,38,085,0.0%:2.5%,3,1.0%:2.5%,3,4.1%:6.1%,3,94.9%:88.9%,3
2014,38,087,0.0%:2.5%,3,1.0%:2.5%,3,4.1%:6.1%,3,94.9%:88.9%,3
2014,38,089,0.0%:2.5%,3,1.0%:2.5%,3,4.1%:6.1%,3,94.9%:88.9%,3
2014,38,091,1.1%:4.1%,3,0.5%:1.8%,3,1.4%:5.2%,3,97.0%:88.9%,3
2014,38,093,0.0%:0.2%,3,0.7%:1.3%,3,3.8%:11.3%,3,95.5%:87.2%,3
2014,38,095,1.1%:4.1%,3,0.5%:1.8%,3,1.4%:5.2%,3,97.0%:88.9%,3
2014,38,097,1.1%:4.1%,3,0.5%:1.8%,3,1.4%:5.2%,3,97.0%:88.9%,3
2014,38,099,1.1%:4.1%,3,0.5%:1.8%,3,1.4%:5.2%,3,97.0%:88.9%,3
2014,38,101,0.0%:2.5%,3,1.0%:2.5%,3,4.1%:6.1%,2,94.9%:88.9%,2
2014,38,103,0.0%:0.2%,3,0.7%:1.3%,3,3.8%:11.3%,3,95.5%:87.2%,3
