year,state,place,r_black_nh_hv_hh,black_nh_wealth_quality,r_hispanic_hv_hh,hispanic_wealth_quality,r_other_nh_hv_hh,other_nh_wealth_quality,r_white_nh_hv_hh,white_nh_wealth_quality
2016,06,82954,1.1%:2.0%,3,32.8%:41.1%,3,3.3%:6.2%,3,62.9%:50.7%,3
2016,06,82996,1.1%:2.3%,3,15.4%:30.7%,3,8.1%:7.6%,3,75.5%:59.4%,3
2016,06,84200,2.9%:4.1%,3,47.3%:53.8%,2,32.4%:27.4%,2,17.4%:14.6%,2
2016,06,84550,0.3%:1.5%,3,14.7%:22.2%,2,32.7%:36.8%,2,52.3%:39.5%,2
2016,06,85292,0.7%:1.2%,3,45.6%:58.7%,2,22.5%:15.6%,2,31.2%:24.5%,2
2016,08,3455,0.1%:0.3%,3,5.7%:11.2%,2,4.8%:3.4%,2,89.5%:85.2%,2
2016,08,4000,10.6%:17.6%,3,13.2%:21.3%,3,7.5%:6.8%,3,68.7%:54.3%,3
2016,08,7850,0.2%:0.5%,3,2.7%:7.0%,3,4.6%:6.8%,3,92.6%:85.7%,3
2016,08,12815,2.1%:5.3%,3,4.5%:7.0%,2,6.3%:7.3%,2,87.2%:80.4%,2
2016,08,16000,3.7%:6.8%,2,8.5%:13.8%,2,3.5%:5.8%,2,84.2%:73.6%,2
2016,08,20000,5.5%:8.3%,2,12.1%:21.4%,2,4.6%:6.0%,2,77.8%:64.4%,2
2016,08,27425,0.5%:0.8%,3,4.1%:7.9%,3,3.4%:4.3%,3,92.0%:86.9%,3
2016,08,32155,0.2%:0.9%,3,11.8%:25.3%,3,2.1%:2.7%,3,85.9%:71.1%,3
2016,08,43000,0.7%:0.8%,3,7.3%:16.4%,2,4.2%:4.2%,2,87.8%:78.6%,2
2016,08,45970,0.4%:0.8%,3,7.4%:14.9%,3,6.6%:5.1%,3,85.6%:79.2%,3
2016,08,46465,0.0%:0.0%,3,4.6%:6.6%,3,3.2%:2.5%,3,92.2%:90.9%,3
2016,08,62000,2.1%:2.1%,3,28.6%:38.0%,3,3.9%:4.4%,3,65.4%:55.5%,3
2016,08,77290,0.6%:1.4%,3,15.7%:28.6%,2,5.5%:4.3%,2,78.2%:65.7%,2
2016,08,83835,0.4%:2.8%,3,12.9%:23.1%,2,9.4%:6.3%,2,77.4%:67.8%,2
2016,09,8000,25.7%:31.2%,1,24.0%:36.2%,1,5.2%:5.6%,3,45.2%:27.1%,1
2016,09,18430,1.3%:2.6%,3,6.6%:14.3%,3,2.7%:6.4%,3,89.4%:76.7%,3
2016,09,37000,31.8%:33.5%,1,38.6%:45.7%,1,1.4%:4.8%,3,28.2%:16.0%,1
2016,09,52000,22.9%:31.8%,1,10.5%:25.5%,3,5.3%:9.6%,3,61.3%:33.2%,1
2016,09,55990,3.4%:8.5%,3,4.8%:12.7%,2,8.2%:8.7%,2,83.5%:70.1%,2
2016,09,73000,3.6%:10.1%,3,7.4%:17.1%,2,7.4%:8.4%,2,81.6%:64.4%,2
2016,09,80000,16.1%:19.4%,3,15.5%:31.4%,3,4.5%:4.9%,3,63.9%:44.3%,1
2016,11,50000,23.9%:43.3%,1,5.8%:9.9%,1,6.2%:6.2%,1,64.1%:40.6%,1
2016,12,7300,0.8%:2.9%,1,4.9%:9.8%,1,1.8%:3.7%,1,92.6%:83.6%,1
2016,12,7875,5.1%:15.1%,3,5.7%:9.3%,3,2.2%:2.4%,3,87.0%:73.2%,3
2016,12,10275,0.8%:2.6%,2,8.8%:14.6%,2,0.9%:1.1%,2,89.6%:81.6%,2
2016,12,12875,2.7%:10.1%,2,3.5%:9.7%,2,1.8%:2.2%,2,92.0%:77.9%,2
2016,12,14400,10.2%:18.5%,3,14.8%:21.5%,3,7.2%:6.6%,3,67.8%:53.3%,3
2016,12,16475,7.6%:8.4%,2,26.2%:30.4%,2,8.7%:9.0%,2,57.5%:52.1%,2
2016,12,16725,5.7%:17.7%,3,10.6%:12.7%,2,1.7%:3.5%,3,82.0%:66.1%,2
2016,12,17200,5.1%:7.2%,3,14.4%:19.4%,3,5.4%:4.9%,3,75.1%:68.6%,3
2016,12,17935,0.6%:1.1%,3,92.5%:91.6%,3,1.8%:3.0%,3,5.2%:4.4%,3
2016,12,24000,8.4%:26.1%,2,6.4%:16.6%,2,2.3%:3.8%,2,82.9%:53.5%,2
2016,12,24125,5.4%:17.3%,2,3.5%:15.1%,2,6.4%:2.2%,3,84.7%:65.3%,2
2016,12,25175,7.7%:20.4%,2,3.8%:9.6%,3,5.5%:7.0%,2,83.0%:63.0%,2
2016,12,30000,2.4%:1.9%,2,93.6%:95.3%,2,0.5%:0.6%,3,3.5%:2.2%,2
2016,12,32000,10.5%:13.2%,2,27.5%:35.4%,2,2.9%:3.8%,2,59.1%:47.6%,2
2016,12,32275,12.9%:19.5%,3,58.4%:65.9%,3,0.5%:0.9%,3,28.2%:13.7%,3
2016,12,35000,14.9%:27.3%,1,4.7%:7.3%,1,6.7%:6.6%,1,73.8%:58.8%,1
2016,12,36950,9.4%:10.9%,3,35.1%:51.9%,3,4.6%:3.5%,3,51.0%:33.7%,3
2016,12,38250,6.3%:12.1%,3,11.7%:14.5%,3,5.2%:3.6%,3,76.9%:69.7%,3
2016,12,39425,3.0%:5.4%,2,2.9%:7.7%,2,3.6%:4.2%,2,90.5%:82.6%,2
2016,12,43975,2.7%:6.2%,3,7.0%:7.8%,3,7.1%:6.6%,3,83.2%:79.4%,3
2016,12,45000,4.5%:12.9%,1,57.6%:71.8%,1,1.6%:1.3%,1,36.3%:13.9%,1
2016,12,45025,0.9%:3.7%,3,36.3%:49.1%,2,3.7%:6.2%,3,59.0%:41.0%,2
2016,12,45060,54.1%:57.6%,2,33.6%:34.0%,2,5.0%:2.3%,3,7.3%:6.1%,2
2016,12,45975,28.5%:33.5%,2,33.5%:33.5%,2,5.6%:4.9%,3,32.4%:28.1%,2
2016,12,49675,2.0%:2.5%,3,2.1%:3.2%,3,0.8%:1.5%,3,95.0%:92.8%,3
2016,12,53000,11.4%:22.8%,2,14.0%:26.1%,2,5.4%:6.1%,2,69.2%:45.0%,2
2016,12,54000,7.5%:13.3%,2,15.6%:9.6%,2,3.7%:4.2%,2,73.3%:72.9%,2
2016,12,54200,11.4%:11.2%,3,4.0%:5.4%,3,2.9%:2.6%,3,81.8%:80.8%,3
2016,12,55775,14.7%:17.3%,3,36.4%:40.3%,3,5.4%:5.1%,3,43.6%:37.3%,3
2016,12,57425,15.1%:24.0%,2,19.9%:25.8%,2,5.7%:5.6%,2,59.3%:44.6%,2
2016,12,58050,3.6%:17.5%,2,9.4%:15.4%,2,3.0%:4.0%,2,84.0%:63.1%,2
2016,12,58715,16.7%:13.8%,1,7.8%:15.3%,1,3.3%:3.2%,3,72.3%:67.6%,1
2016,12,63000,6.7%:17.6%,1,4.6%:6.6%,1,3.5%:4.0%,1,85.2%:71.8%,1
2016,12,69700,14.6%:23.0%,2,20.5%:26.3%,2,5.9%:5.7%,2,59.0%:45.1%,2
2016,12,70600,16.2%:37.3%,2,4.5%:5.1%,3,2.9%:5.2%,2,76.4%:52.4%,2
2016,12,71000,8.5%:22.7%,1,13.8%:23.5%,1,5.7%:5.5%,1,72.0%:48.3%,1
2016,12,76600,7.5%:25.8%,3,5.0%:17.3%,3,2.4%:3.9%,3,85.1%:53.0%,3
2016,13,3440,11.5%:28.2%,1,6.1%:8.1%,3,3.7%:5.6%,3,78.7%:58.1%,1
2016,13,4000,12.8%:45.8%,1,3.3%:4.2%,1,4.1%:5.9%,1,79.8%:44.1%,1
2016,13,4204,44.2%:53.3%,1,2.3%:4.1%,3,4.0%:4.2%,1,49.5%:38.3%,1
2016,13,19000,29.3%:44.4%,2,5.6%:6.8%,3,5.3%:5.4%,3,59.8%:43.4%,2
2016,13,42425,5.4%:7.4%,3,3.7%:6.3%,3,22.9%:26.4%,2,68.0%:59.9%,2
2016,13,49008,30.6%:49.3%,1,2.2%:2.8%,3,2.7%:2.6%,3,64.5%:45.3%,1
2016,13,67284,4.0%:10.8%,2,2.8%:9.2%,2,5.4%:7.2%,2,87.8%:72.8%,2
2016,13,68516,5.0%:19.2%,1,2.1%:10.6%,3,3.4%:8.6%,1,89.5%:61.6%,1
2016,13,69000,24.3%:45.1%,2,7.8%:5.5%,3,3.3%:3.8%,3,64.6%:45.7%,2
2016,13,72122,72.6%:83.2%,2,2.0%:2.1%,3,8.1%:1.8%,3,17.3%:12.9%,2
2016,13,80508,19.8%:32.6%,3,3.1%:4.5%,3,3.6%:2.5%,3,73.5%:60.4%,3
2016,15,71550,0.4%:2.5%,3,2.0%:4.6%,3,79.0%:70.4%,2,18.6%:22.6%,2
2016,16,8830,0.8%:1.3%,3,4.6%:8.4%,3,4.2%:4.6%,3,90.5%:85.7%,3
2016,16,52120,0.7%:0.6%,3,4.8%:9.0%,3,3.4%:2.7%,3,91.1%:87.6%,3
2016,16,56260,0.0%:0.0%,3,3.1%:9.9%,3,1.5%:1.7%,3,95.4%:88.4%,3
2016,17,2154,0.3%:1.8%,3,4.1%:12.4%,3,9.2%:10.6%,3,86.4%:75.1%,3
2016,17,3012,5.2%:10.8%,2,20.9%:34.0%,2,7.7%:6.0%,2,66.2%:49.2%,2
2016,17,6613,3.9%:8.3%,3,1.4%:3.4%,3,3.4%:5.4%,3,91.3%:82.9%,3
2016,17,12385,7.0%:12.9%,3,1.1%:4.7%,3,6.5%:10.5%,3,85.3%:72.0%,3
2016,17,14000,14.2%:30.7%,1,15.7%:21.2%,1,8.2%:8.0%,1,61.8%:40.1%,1
2016,17,14351,8.4%:11.4%,3,30.0%:48.6%,2,2.4%:3.7%,3,59.2%:36.3%,2
2016,17,23074,1.3%:5.2%,3,14.4%:27.3%,3,9.1%:7.5%,3,75.2%:60.0%,3
2016,17,24582,5.8%:9.5%,3,4.5%:7.2%,3,14.6%:18.9%,3,75.1%:64.4%,3
2016,17,38570,6.7%:16.6%,3,14.2%:17.0%,3,3.0%:3.6%,3,76.0%:62.8%,3
2016,17,51622,3.9%:8.7%,3,5.3%:7.9%,3,15.8%:14.6%,3,75.0%:68.8%,3
2016,17,59000,3.4%:17.0%,3,3.3%:3.3%,3,7.0%:5.0%,3,86.3%:74.7%,3
2016,17,65000,10.2%:15.0%,3,6.2%:11.6%,3,4.0%:4.6%,3,79.6%:68.7%,3
2016,17,68003,2.7%:3.1%,3,6.1%:9.1%,2,17.8%:19.7%,2,73.4%:68.1%,2
2016,17,72000,3.7%:10.8%,3,0.9%:1.0%,3,2.3%:3.5%,3,93.1%:84.7%,3
2016,17,79293,4.9%:18.1%,3,10.8%:27.2%,3,5.9%:5.5%,3,78.4%:49.2%,3
2016,18,5860,0.7%:3.0%,3,0.3%:1.2%,3,3.2%:6.9%,3,95.8%:89.0%,3
2016,18,10342,1.2%:3.7%,3,3.9%:3.5%,3,10.9%:9.9%,3,84.1%:83.0%,1
2016,18,22000,4.4%:8.0%,3,0.9%:1.4%,3,1.4%:3.2%,3,93.3%:87.4%,3
2016,18,23278,2.4%:4.0%,3,3.5%:3.6%,3,7.3%:6.6%,3,86.7%:85.8%,3
2016,18,25000,5.9%:14.5%,2,4.8%:6.6%,2,2.6%:5.0%,2,86.6%:73.9%,2
2016,18,31000,12.6%:30.0%,2,37.7%:36.5%,2,1.1%:0.7%,3,48.5%:32.8%,2
2016,18,36003,13.3%:25.4%,1,3.3%:6.9%,1,2.7%:5.0%,1,80.6%:62.7%,1
2016,18,71000,7.6%:24.1%,2,4.5%:7.9%,3,3.4%:2.7%,3,84.4%:65.3%,2
2016,19,12000,2.2%:3.8%,3,1.1%:2.0%,3,2.2%:3.5%,3,94.5%:90.7%,3
2016,19,19000,2.1%:7.4%,3,2.5%:4.1%,3,3.8%:3.6%,3,91.6%:84.9%,3
2016,19,21000,4.0%:9.6%,3,4.5%:8.0%,2,4.9%:6.1%,2,86.6%:76.3%,2
2016,19,73335,0.1%:4.0%,3,2.1%:8.8%,3,1.6%:4.8%,3,96.2%:82.4%,3
2016,20,36000,17.5%:25.4%,1,13.7%:19.9%,1,2.3%:6.6%,3,66.5%:48.1%,1
2016,20,38900,2.2%:6.0%,3,2.4%:3.8%,3,9.5%:8.7%,3,85.9%:81.5%,3
2016,20,52575,2.0%:4.7%,3,2.7%:6.3%,3,6.1%:6.2%,3,89.2%:82.8%,3
2016,20,53775,1.1%:3.9%,3,2.3%:4.6%,3,5.2%:5.7%,2,91.4%:85.7%,2
2016,20,71000,5.5%:14.0%,3,4.9%:10.2%,3,0.7%:2.2%,3,88.9%:73.6%,2
2016,20,79000,3.5%:10.4%,3,9.7%:14.6%,3,6.9%:6.1%,3,79.9%:68.9%,3
2016,21,46027,4.4%:13.8%,1,2.4%:5.0%,3,3.1%:6.0%,3,90.1%:75.2%,1
2016,21,48006,7.8%:16.5%,1,2.4%:4.9%,1,4.5%:4.2%,1,85.3%:74.4%,1
2016,22,5000,20.2%:42.8%,2,1.3%:4.3%,3,4.0%:5.1%,2,74.5%:47.8%,2
2016,22,40735,9.7%:20.7%,3,0.7%:1.8%,3,1.1%:3.7%,3,88.5%:73.7%,3
2016,22,41155,17.9%:32.4%,3,1.5%:2.0%,3,3.8%:2.8%,3,76.8%:62.8%,3
2016,22,55000,28.2%:54.7%,1,4.1%:5.5%,1,3.6%:4.1%,1,64.1%:35.6%,1
2016,22,70000,24.0%:44.6%,3,1.4%:2.2%,3,1.5%:1.6%,3,73.1%:51.6%,3
2016,24,4000,40.8%:60.3%,1,1.8%:3.2%,1,4.0%:4.7%,1,53.4%:31.8%,1
2016,24,30325,5.4%:13.1%,3,8.6%:7.7%,3,5.5%:7.0%,3,80.6%:72.2%,3
2016,25,7000,14.7%:20.5%,1,5.3%:16.1%,1,10.5%:11.2%,1,69.5%:52.2%,1
2016,25,9000,21.4%:25.5%,2,4.6%:9.5%,3,10.9%:11.3%,3,63.1%:53.6%,2
2016,25,11000,8.3%:11.5%,3,2.3%:8.0%,1,9.9%:17.7%,1,79.5%:62.8%,1
2016,25,23000,2.0%:3.4%,3,3.5%:7.3%,3,1.7%:5.4%,3,92.8%:83.8%,1
2016,25,34550,4.5%:2.3%,3,17.0%:37.8%,3,2.4%:2.2%,3,76.2%:57.7%,3
2016,25,37000,2.8%:6.6%,3,6.0%:15.7%,3,14.2%:20.8%,3,77.0%:56.9%,1
2016,25,37490,4.9%:10.3%,3,12.0%:27.0%,2,6.1%:7.3%,2,77.1%:55.4%,2
2016,25,45000,1.2%:4.7%,3,1.7%:13.8%,3,5.7%:10.0%,2,91.4%:71.5%,2
2016,25,45560,1.4%:2.4%,3,3.5%:5.1%,3,10.3%:13.7%,2,84.8%:78.8%,2
2016,25,55745,8.9%:6.4%,2,1.3%:3.8%,3,18.9%:21.2%,2,70.9%:68.5%,2
2016,25,62535,5.2%:8.2%,3,14.8%:11.5%,3,8.9%:10.9%,2,71.0%:69.4%,2
2016,25,67000,14.9%:16.4%,1,20.4%:40.2%,1,5.8%:4.2%,3,58.9%:39.2%,1
2016,25,82000,8.6%:12.1%,3,5.0%:17.1%,3,8.4%:6.6%,3,78.1%:64.2%,1
2016,26,3000,2.8%:7.8%,1,3.3%:4.2%,3,7.1%:16.6%,1,86.8%:71.5%,1
2016,26,21000,2.5%:6.4%,2,7.2%:2.9%,2,1.3%:2.6%,3,89.1%:88.1%,2
2016,26,22000,65.1%:78.1%,1,4.5%:4.7%,1,3.2%:3.9%,1,27.2%:13.3%,1
2016,26,27440,23.2%:41.5%,2,0.5%:1.4%,3,8.7%:11.0%,2,67.5%:46.1%,2
2016,26,29000,38.9%:51.6%,1,6.4%:5.0%,3,1.2%:1.5%,3,53.5%:41.9%,1
2016,26,34000,8.9%:16.4%,1,5.0%:10.2%,1,4.7%:6.0%,1,81.5%:67.4%,1
2016,26,46000,9.9%:19.2%,2,8.5%:9.4%,2,1.8%:6.9%,2,79.8%:64.5%,2
2016,26,49000,4.6%:14.8%,3,2.8%:1.5%,3,5.3%:3.8%,3,87.2%:79.9%,1
2016,26,69035,2.4%:4.5%,2,2.0%:2.8%,3,19.1%:17.0%,2,76.5%:75.7%,2
2016,26,74900,24.4%:42.1%,2,0.5%:1.4%,3,8.8%:11.0%,2,66.4%:45.5%,2
2016,26,76460,2.1%:5.0%,3,0.5%:1.5%,3,7.8%:7.5%,3,89.6%:86.1%,1
2016,26,80700,2.3%:3.7%,2,1.9%:2.5%,3,19.3%:17.4%,2,76.5%:76.3%,2
2016,26,84000,5.5%:17.6%,3,1.7%:2.0%,3,9.2%:8.1%,3,83.7%:72.3%,1
2016,26,86000,8.2%:23.2%,2,2.6%:3.6%,3,3.9%:5.3%,3,85.3%:67.8%,2
2016,26,88940,1.3%:5.9%,3,7.4%:11.5%,3,2.2%:4.8%,3,89.1%:77.8%,3
2016,27,6616,1.3%:6.9%,3,3.5%:6.7%,3,4.4%:6.5%,2,90.8%:79.9%,2
2016,27,7966,6.5%:16.6%,3,0.7%:5.1%,3,16.5%:9.3%,3,76.2%:68.9%,2
2016,27,17000,0.1%:2.5%,3,0.6%:0.7%,3,5.8%:6.1%,2,93.5%:90.7%,2
2016,27,43000,4.3%:14.5%,1,3.3%:6.1%,1,6.0%:9.2%,1,86.3%:70.2%,1
2016,27,51730,0.8%:2.2%,3,0.4%:2.4%,3,8.4%:8.8%,2,90.4%:86.6%,2
2016,27,54880,0.4%:5.3%,3,0.3%:2.9%,3,5.1%:4.8%,3,94.2%:87.0%,3
2016,27,58000,4.2%:12.8%,3,4.2%:8.1%,3,7.4%:12.8%,1,84.1%:66.2%,1
2016,27,71428,2.5%:4.5%,3,3.6%:4.3%,3,6.6%:8.2%,3,87.2%:83.0%,3
2016,28,36000,43.3%:72.8%,2,1.3%:1.1%,3,2.3%:1.3%,3,53.1%:24.8%,2
2016,29,15670,1.8%:8.9%,3,1.4%:2.7%,3,3.6%:4.9%,3,93.1%:83.5%,3
2016,29,35000,9.1%:12.6%,3,3.7%:5.6%,3,1.8%:2.7%,3,85.3%:79.0%,3
2016,29,38000,13.1%:27.9%,2,4.8%:7.5%,2,2.2%:4.0%,2,79.9%:60.7%,2
2016,29,41348,7.0%:7.9%,2,2.7%:3.7%,3,1.4%:2.5%,3,88.9%:85.8%,2
2016,29,54074,3.3%:4.3%,3,0.8%:1.8%,3,2.3%:2.8%,3,93.5%:91.1%,3
2016,29,65000,16.6%:42.3%,1,2.3%:3.0%,1,2.9%:4.8%,1,78.2%:50.0%,1
2016,29,70000,0.0%:3.3%,3,2.1%:3.0%,3,3.3%:4.0%,3,94.6%:89.6%,2
2016,30,6550,0.1%:1.6%,3,1.4%:3.2%,3,2.2%:3.5%,2,96.4%:91.7%,2
2016,31,28000,1.7%:3.2%,3,2.6%:6.1%,3,1.9%:6.2%,3,93.8%:84.5%,3
2016,31,37000,4.2%:12.5%,2,5.7%:9.6%,2,3.5%:4.7%,2,86.6%:73.1%,2
2016,32,31900,2.4%:4.7%,3,7.7%:11.8%,3,9.8%:11.5%,3,80.1%:72.0%,3
2016,32,40000,8.8%:16.6%,2,23.8%:32.9%,2,8.6%:8.0%,2,58.9%:42.5%,2
2016,32,51800,19.6%:20.8%,2,29.3%:36.1%,2,12.4%:8.4%,2,38.7%:34.7%,2
2016,32,60600,1.5%:2.8%,3,6.6%:18.3%,2,5.3%:8.7%,2,86.6%:70.2%,2
2016,32,68400,1.0%:1.9%,3,8.5%:19.0%,3,6.1%:8.3%,3,84.4%:70.8%,3
2016,33,45140,0.5%:4.0%,3,0.8%:7.1%,3,6.5%:7.2%,3,92.3%:81.6%,1
2016,33,50260,0.0%:1.8%,3,2.8%:5.7%,3,4.5%:4.6%,3,92.6%:87.8%,3
2016,34,13690,3.1%:7.1%,3,23.2%:43.8%,2,8.3%:6.8%,2,65.4%:42.4%,2
2016,34,21000,4.2%:23.5%,1,55.7%:56.1%,1,7.4%:4.6%,1,32.7%:15.9%,1
2016,34,36000,9.8%:21.2%,1,14.9%:25.0%,1,38.7%:26.8%,1,36.5%:27.0%,1
2016,34,51000,34.0%:50.4%,1,33.3%:32.0%,1,4.2%:3.5%,1,28.5%:14.2%,1
2016,34,57000,26.6%:28.4%,1,50.4%:54.8%,1,5.4%:3.0%,3,17.7%:13.8%,1
2016,34,74000,24.3%:43.1%,3,5.4%:18.6%,3,6.0%:4.9%,3,64.4%:33.5%,3
2016,35,2000,0.6%:2.5%,3,28.8%:37.3%,2,6.0%:7.8%,2,64.6%:52.4%,2
2016,35,39380,1.7%:2.0%,3,41.1%:52.1%,3,3.3%:4.4%,3,53.9%:41.4%,3
2016,35,63460,1.6%:1.8%,3,33.8%:38.2%,3,6.5%:9.7%,3,58.2%:50.4%,3
2016,35,70500,0.2%:0.2%,3,26.1%:41.0%,3,3.6%:4.7%,3,70.1%:54.1%,3
2016,36,1000,15.5%:29.6%,3,3.1%:5.9%,3,2.3%:8.7%,3,79.1%:55.8%,1
2016,36,11000,17.4%:37.4%,1,2.5%:7.5%,1,6.7%:6.3%,1,73.4%:48.8%,1
2016,36,50617,13.6%:29.1%,2,9.6%:16.9%,2,8.2%:7.3%,2,68.6%:46.7%,2
2016,36,51000,12.2%:21.6%,1,9.0%:25.1%,1,16.0%:14.8%,1,62.7%:38.5%,1
2016,36,63000,19.4%:36.1%,1,5.3%:14.2%,1,14.2%:3.8%,1,61.1%:45.9%,1
2016,36,73000,12.9%:23.7%,1,4.3%:7.6%,3,5.3%:8.8%,1,77.5%:59.9%,1
2016,36,84000,8.8%:17.6%,1,15.9%:31.6%,1,8.3%:8.0%,1,67.0%:42.8%,1
2016,37,2140,3.1%:8.1%,3,1.5%:4.6%,3,4.2%:4.3%,3,91.2%:83.0%,3
2016,37,10740,3.9%:9.6%,2,2.6%:6.8%,2,11.4%:12.3%,2,82.0%:71.3%,2
2016,37,12000,10.4%:32.7%,1,3.9%:9.8%,1,5.3%:6.8%,1,80.4%:50.7%,1
2016,37,14100,12.6%:19.2%,2,5.1%:7.8%,3,6.5%:4.6%,3,75.8%:68.5%,2
2016,37,19000,20.8%:34.7%,2,2.8%:7.5%,2,6.4%:7.8%,2,70.0%:50.0%,2
2016,37,22920,28.3%:39.8%,2,9.1%:10.1%,2,6.3%:6.9%,2,56.4%:43.2%,2
2016,37,25580,6.2%:19.6%,2,2.2%:5.5%,3,2.9%:3.5%,3,88.8%:71.4%,2
2016,37,28000,15.5%:36.3%,2,2.2%:5.9%,2,6.1%:6.2%,2,76.3%:51.6%,2
2016,37,28080,15.0%:33.4%,3,6.1%:4.5%,3,1.6%:2.6%,3,77.3%:59.5%,3
2016,37,31400,13.9%:30.7%,3,5.6%:6.9%,3,4.4%:5.3%,3,76.1%:57.0%,3
2016,37,55000,6.6%:23.1%,2,2.8%:7.4%,2,4.4%:5.3%,2,86.2%:64.2%,2
2016,37,74440,6.0%:12.6%,2,1.0%:3.2%,3,2.2%:4.1%,3,90.8%:80.0%,2
2016,37,75000,14.9%:33.8%,2,4.1%:8.2%,2,1.9%:3.7%,2,79.0%:54.4%,2
2016,38,25700,0.5%:4.9%,3,0.1%:1.5%,3,1.3%:4.5%,3,98.1%:89.1%,3
2016,39,1000,20.7%:28.2%,2,1.1%:1.7%,3,1.9%:5.1%,2,76.3%:65.1%,2
2016,39,15000,14.2%:39.4%,1,1.7%:2.8%,1,2.9%:4.3%,1,81.2%:53.6%,1
2016,39,16000,35.0%:49.8%,1,5.5%:8.3%,1,3.5%:3.4%,1,56.0%:38.5%,1
2016,39,18000,12.1%:25.9%,2,2.3%:3.5%,2,4.4%:6.4%,2,81.2%:64.1%,2
2016,39,21000,23.1%:35.9%,2,2.0%:2.4%,3,2.1%:3.1%,2,72.9%:58.7%,2
2016,39,61000,1.0%:5.0%,2,3.1%:5.1%,3,2.1%:2.2%,3,93.8%:87.7%,2
2016,39,77000,17.6%:29.9%,1,3.6%:5.5%,1,1.7%:3.4%,1,77.2%:61.1%,1
2016,40,9050,3.3%:6.9%,3,5.5%:10.9%,3,9.3%:11.5%,3,81.9%:70.7%,3
2016,40,23200,9.1%:13.6%,3,4.2%:7.4%,3,8.6%:8.0%,3,78.2%:70.9%,2
2016,40,41850,19.8%:22.6%,3,5.9%:8.4%,3,6.8%:10.2%,3,67.5%:58.8%,3
2016,40,52500,1.8%:4.4%,3,7.1%:6.2%,3,11.8%:14.6%,3,79.3%:74.7%,3
2016,40,55000,6.4%:15.3%,2,6.7%:13.6%,2,10.0%:10.5%,2,76.9%:60.6%,2
2016,40,75000,2.4%:9.9%,2,3.8%:8.5%,2,9.5%:11.8%,2,84.4%:69.8%,2
2016,41,5350,1.4%:2.9%,3,5.0%:11.6%,2,11.9%:11.3%,2,81.7%:74.2%,2
2016,41,5800,0.0%:0.0%,3,1.7%:5.1%,3,5.0%:3.6%,3,93.4%:91.3%,3
2016,41,23850,0.1%:0.9%,3,5.3%:8.3%,2,5.6%:6.7%,2,89.0%:84.1%,2
2016,41,31250,1.2%:3.5%,3,2.9%:9.2%,3,10.0%:9.0%,3,85.9%:78.3%,3
2016,41,34100,2.3%:3.1%,3,8.3%:16.1%,3,13.8%:17.4%,3,75.5%:63.3%,3
2016,41,47000,0.0%:0.0%,3,2.5%:11.0%,3,4.7%:6.2%,3,92.8%:82.8%,3
2016,41,59000,2.3%:5.6%,1,4.2%:6.7%,1,9.3%:11.2%,1,84.2%:76.5%,1
2016,41,64900,0.0%:0.6%,3,9.5%:14.0%,2,5.9%:5.7%,2,84.6%:79.8%,2
2016,42,2000,6.1%:10.9%,3,19.2%:42.5%,1,1.8%:3.7%,3,72.9%:42.9%,1
2016,42,6088,4.5%:6.4%,3,6.3%:15.3%,3,3.7%:3.6%,3,85.5%:74.8%,3
2016,42,24000,3.7%:15.2%,3,3.5%:4.9%,3,2.2%:2.6%,3,90.7%:77.3%,1
2016,42,60000,25.4%:40.4%,1,5.7%:10.9%,1,8.0%:8.4%,1,61.0%:40.3%,1
2016,42,61000,8.1%:22.3%,1,1.1%:1.9%,3,4.9%:7.0%,1,85.9%:68.9%,1
2016,42,63624,2.8%:7.3%,3,12.8%:34.5%,3,3.6%:2.2%,3,80.8%:56.0%,3
2016,42,69000,0.7%:3.6%,3,0.6%:7.4%,3,2.0%:4.1%,3,96.8%:84.9%,2
2016,44,19180,2.3%:5.7%,2,5.7%:8.3%,2,4.7%:5.6%,2,87.3%:80.4%,2
2016,44,54640,2.8%:7.7%,3,4.7%:14.7%,3,4.0%:6.6%,3,88.5%:71.0%,3
2016,44,59000,6.7%:11.7%,1,13.8%:39.0%,1,8.2%:8.5%,1,71.3%:40.8%,1
2016,44,74300,0.5%:1.2%,3,2.7%:3.2%,3,4.0%:3.6%,3,92.8%:91.9%,3
2016,45,13330,9.9%:23.7%,3,0.8%:2.7%,3,1.0%:2.0%,3,88.3%:71.7%,3
2016,45,16000,24.2%:45.2%,2,0.9%:3.9%,2,3.9%:4.9%,2,70.9%:46.0%,2
2016,45,48535,6.7%:16.3%,3,2.0%:1.9%,3,2.4%:2.7%,3,89.0%:79.0%,3
2016,45,50875,16.9%:33.3%,3,2.7%:7.0%,3,3.8%:4.9%,3,76.6%:54.8%,3
2016,46,59020,0.3%:3.2%,3,1.3%:2.5%,3,1.8%:4.2%,3,96.7%:90.1%,2
2016,47,14000,13.9%:28.5%,2,1.7%:3.0%,3,3.2%:3.6%,2,81.1%:64.9%,2
2016,47,15160,14.4%:18.1%,3,8.5%:8.4%,3,3.5%:5.1%,3,73.6%:68.4%,3
2016,47,27740,4.5%:4.8%,3,1.1%:4.2%,3,3.7%:5.8%,3,90.7%:85.2%,3
2016,47,40000,9.0%:17.8%,2,1.0%:3.8%,3,2.5%:3.8%,2,87.5%:74.6%,2
2016,47,48000,28.9%:61.4%,1,2.1%:4.2%,1,2.4%:2.4%,1,66.6%:32.0%,1
