year,state,county,share_debt_coll,county_name,share_debt_coll_ub,share_debt_coll_lb,share_debt_coll_quality,subgroup,subgroup_type
2018,12,131,.3239051,Walton County,0.3516231,0.2961871,1,Majority white,race-ethnicity
2018,12,133,,Washington County,,,3,Majority non-white,race-ethnicity
2018,12,133,.4147059,Washington County,0.4671520,0.3622597,1,All,race-ethnicity
2018,12,133,.4048338,Washington County,0.4577949,0.3518728,1,Majority white,race-ethnicity
2018,13,001,.4253731,Appling County,0.4846764,0.3660699,1,Majority white,race-ethnicity
2018,13,001,.4236111,Appling County,0.4807796,0.3664426,1,All,race-ethnicity
2018,13,001,,Appling County,,,3,Majority non-white,race-ethnicity
2018,13,003,,Atkinson County,,,3,Majority white,race-ethnicity
2018,13,003,.4636364,Atkinson County,0.5572548,0.3700180,1,All,race-ethnicity
2018,13,003,,Atkinson County,,,3,Majority non-white,race-ethnicity
2018,13,005,.3478261,Bacon County,0.4275812,0.2680710,1,Majority white,race-ethnicity
2018,13,005,,Bacon County,,,3,Majority non-white,race-ethnicity
2018,13,005,.3459119,Bacon County,0.4200820,0.2717419,1,All,race-ethnicity
2018,13,007,,Baker County,,,3,All,race-ethnicity
2018,13,007,,Baker County,,,3,Majority white,race-ethnicity
2018,13,007,,Baker County,,,3,Majority non-white,race-ethnicity
2018,13,009,,Baldwin County,,,3,Majority non-white,race-ethnicity
2018,13,009,.4689781,Baldwin County,0.5107992,0.4271571,1,All,race-ethnicity
2018,13,009,,Baldwin County,,,3,Majority white,race-ethnicity
2018,13,011,,Banks County,,,3,Majority non-white,race-ethnicity
2018,13,011,.415493,Banks County,0.4729098,0.3580761,1,All,race-ethnicity
2018,13,011,.415493,Banks County,0.4729098,0.3580761,1,Majority white,race-ethnicity
2018,13,013,.4136859,Barrow County,0.4406139,0.3867578,1,All,race-ethnicity
2018,13,013,.4136859,Barrow County,0.4406139,0.3867578,1,Majority white,race-ethnicity
2018,13,013,,Barrow County,,,3,Majority non-white,race-ethnicity
2018,13,015,,Bartow County,,,3,Majority non-white,race-ethnicity
2018,13,015,.4206687,Bartow County,0.4445325,0.3968049,1,All,race-ethnicity
2018,13,015,.4191177,Bartow County,0.4430641,0.3951712,1,Majority white,race-ethnicity
2018,13,017,.5080906,Ben Hill County,0.5639240,0.4522572,1,All,race-ethnicity
2018,13,017,,Ben Hill County,,,3,Majority non-white,race-ethnicity
2018,13,017,,Ben Hill County,,,3,Majority white,race-ethnicity
2018,13,019,.4422442,Berrien County,0.4982594,0.3862291,1,Majority white,race-ethnicity
2018,13,019,.444079,Berrien County,0.5000253,0.3881327,1,All,race-ethnicity
2018,13,019,,Berrien County,,,3,Majority non-white,race-ethnicity
2018,13,021,.4900319,Bibb County,0.5096006,0.4704632,1,All,race-ethnicity
2018,13,021,.3143632,Bibb County,0.3617977,0.2669286,1,Majority white,race-ethnicity
2018,13,021,.6112327,Bibb County,0.6370460,0.5854194,1,Majority non-white,race-ethnicity
2018,13,023,.4124294,Bleckley County,0.4851579,0.3397009,1,Majority white,race-ethnicity
2018,13,023,.4101124,Bleckley County,0.4825735,0.3376512,1,All,race-ethnicity
2018,13,023,,Bleckley County,,,3,Majority non-white,race-ethnicity
2018,13,025,.4385965,Brantley County,0.5300893,0.3471037,1,All,race-ethnicity
2018,13,025,,Brantley County,,,3,Majority non-white,race-ethnicity
2018,13,025,.4385965,Brantley County,0.5300893,0.3471037,1,Majority white,race-ethnicity
2018,13,027,,Brooks County,,,3,Majority non-white,race-ethnicity
2018,13,027,.5462185,Brooks County,0.6096038,0.4828332,1,All,race-ethnicity
2018,13,027,,Brooks County,,,3,Majority white,race-ethnicity
2018,13,029,.3327556,Bryan County,0.3712370,0.2942743,1,All,race-ethnicity
2018,13,029,,Bryan County,,,3,Majority non-white,race-ethnicity
2018,13,029,.3327556,Bryan County,0.3712370,0.2942743,1,Majority white,race-ethnicity
2018,13,031,,Bulloch County,,,3,Majority non-white,race-ethnicity
2018,13,031,.4172063,Bulloch County,0.4466151,0.3877975,1,All,race-ethnicity
2018,13,031,.384778,Bulloch County,0.4286721,0.3408839,1,Majority white,race-ethnicity
2018,13,033,.5485564,Burke County,0.5985917,0.4985211,1,All,race-ethnicity
2018,13,033,.570922,Burke County,0.6287928,0.5130512,1,Majority non-white,race-ethnicity
2018,13,033,.46,Burke County,0.5995513,0.3204487,1,Majority white,race-ethnicity
2018,13,035,.3607143,Butts County,0.4170629,0.3043657,1,Majority white,race-ethnicity
2018,13,035,.3850575,Butts County,0.4362577,0.3338573,1,All,race-ethnicity
2018,13,035,,Butts County,,,3,Majority non-white,race-ethnicity
2018,13,037,.5316456,Calhoun County,0.6423863,0.4209049,1,All,race-ethnicity
2018,13,037,.515625,Calhoun County,0.6390331,0.3922169,1,Majority non-white,race-ethnicity
2018,13,037,,Calhoun County,,,3,Majority white,race-ethnicity
2018,13,039,.3839506,Camden County,0.4174647,0.3504365,1,Majority white,race-ethnicity
2018,13,039,,Camden County,,,3,Majority non-white,race-ethnicity
2018,13,039,.3830049,Camden County,0.4164621,0.3495478,1,All,race-ethnicity
2018,13,043,.4379085,Candler County,0.5167817,0.3590353,1,All,race-ethnicity
2018,13,043,,Candler County,,,3,Majority non-white,race-ethnicity
2018,13,043,.4379085,Candler County,0.5167817,0.3590353,1,Majority white,race-ethnicity
2018,13,045,.3871508,Carroll County,0.4097227,0.3645789,1,All,race-ethnicity
2018,13,045,,Carroll County,,,3,Majority non-white,race-ethnicity
2018,13,045,.3868032,Carroll County,0.4095759,0.3640305,1,Majority white,race-ethnicity
2018,13,047,,Catoosa County,,,3,Majority non-white,race-ethnicity
2018,13,047,.3857868,Catoosa County,0.4162021,0.3553715,1,All,race-ethnicity
2018,13,047,.3869654,Catoosa County,0.4174443,0.3564864,1,Majority white,race-ethnicity
2018,13,049,.5529412,Charlton County,0.6279020,0.4779803,1,All,race-ethnicity
2018,13,049,,Charlton County,,,3,Majority white,race-ethnicity
2018,13,049,,Charlton County,,,3,Majority non-white,race-ethnicity
2018,13,051,.65063,Chatham County,0.6822752,0.6189848,1,Majority non-white,race-ethnicity
2018,13,051,.4595682,Chatham County,0.4737814,0.4453549,1,All,race-ethnicity
2018,13,051,.20317,Chatham County,0.2331273,0.1732128,1,Majority white,race-ethnicity
2018,13,053,,Chattahoochee County,,,3,Majority non-white,race-ethnicity
2018,13,053,.3426966,Chattahoochee County,0.4126176,0.2727757,1,All,race-ethnicity
2018,13,053,,Chattahoochee County,,,3,Majority white,race-ethnicity
2018,13,055,.5117493,Chattooga County,0.5618767,0.4616220,1,All,race-ethnicity
2018,13,055,.513089,Chattooga County,0.5632787,0.4628993,1,Majority white,race-ethnicity
2018,13,055,,Chattooga County,,,3,Majority non-white,race-ethnicity
2018,13,057,.2487117,Cherokee County,0.2626667,0.2347567,1,All,race-ethnicity
2018,13,057,.2482928,Cherokee County,0.2622894,0.2342962,1,Majority white,race-ethnicity
2018,13,057,,Cherokee County,,,3,Majority non-white,race-ethnicity
2018,13,059,.3216897,Clarke County,0.3477955,0.2955839,1,Majority white,race-ethnicity
2018,13,059,.5,Clarke County,0.5486966,0.4513034,1,Majority non-white,race-ethnicity
2018,13,059,.364069,Clarke County,0.3870780,0.3410600,1,All,race-ethnicity
2018,13,061,,Clay County,,,3,All,race-ethnicity
2018,13,061,,Clay County,,,3,Majority non-white,race-ethnicity
2018,13,061,,Clay County,,,3,Majority white,race-ethnicity
2018,13,063,.5508181,Clayton County,0.5656204,0.5360159,1,Majority non-white,race-ethnicity
2018,13,063,.2745098,Clayton County,0.3982087,0.1508109,1,Majority white,race-ethnicity
2018,13,063,.5464801,Clayton County,0.5611386,0.5318216,1,All,race-ethnicity
2018,13,065,,Clinch County,,,3,Majority non-white,race-ethnicity
2018,13,065,.494382,Clinch County,0.5988438,0.3899203,1,Majority white,race-ethnicity
2018,13,065,.5,Clinch County,0.6027319,0.3972681,1,All,race-ethnicity
2018,13,067,.4447404,Cobb County,0.4652649,0.4242158,1,Majority non-white,race-ethnicity
2018,13,067,.3005213,Cobb County,0.3088978,0.2921448,1,All,race-ethnicity
2018,13,067,.2224742,Cobb County,0.2341807,0.2107677,1,Majority white,race-ethnicity
2018,13,069,,Coffee County,,,3,Majority non-white,race-ethnicity
2018,13,069,.3680556,Coffee County,0.4238526,0.3122585,1,Majority white,race-ethnicity
2018,13,069,.4070175,Coffee County,0.4473846,0.3666504,1,All,race-ethnicity
2018,13,071,,Colquitt County,,,3,Majority non-white,race-ethnicity
2018,13,071,.4177215,Colquitt County,0.4806444,0.3547986,1,Majority white,race-ethnicity
2018,13,071,.4657933,Colquitt County,0.5031222,0.4284644,1,All,race-ethnicity
2018,13,073,.2807469,Columbia County,0.3031037,0.2583902,1,Majority white,race-ethnicity
2018,13,073,.3078672,Columbia County,0.3271655,0.2885689,1,All,race-ethnicity
2018,13,073,,Columbia County,,,3,Majority non-white,race-ethnicity
2018,13,075,.5,Cook County,0.5732486,0.4267514,1,Majority white,race-ethnicity
2018,13,075,.5249042,Cook County,0.5856058,0.4642026,1,All,race-ethnicity
2018,13,075,,Cook County,,,3,Majority non-white,race-ethnicity
2018,13,077,.3092783,Coweta County,0.3288933,0.2896634,1,All,race-ethnicity
2018,13,077,.3043269,Coweta County,0.3241058,0.2845480,1,Majority white,race-ethnicity
2018,13,077,,Coweta County,,,3,Majority non-white,race-ethnicity
2018,13,079,.3246753,Crawford County,0.4299515,0.2193991,1,Majority white,race-ethnicity
2018,13,079,.3933333,Crawford County,0.4717699,0.3148968,1,All,race-ethnicity
2018,13,079,,Crawford County,,,3,Majority non-white,race-ethnicity
2018,13,081,.5703325,Crisp County,0.6194633,0.5212017,1,All,race-ethnicity
2018,13,081,,Crisp County,,,3,Majority non-white,race-ethnicity
2018,13,081,,Crisp County,,,3,Majority white,race-ethnicity
2018,13,083,.4292237,Dade County,0.4949294,0.3635181,1,All,race-ethnicity
2018,13,083,.4292237,Dade County,0.4949294,0.3635181,1,Majority white,race-ethnicity
2018,13,083,,Dade County,,,3,Majority non-white,race-ethnicity
2018,13,085,.3058252,Dawson County,0.3503710,0.2612795,1,Majority white,race-ethnicity
2018,13,085,,Dawson County,,,3,Majority non-white,race-ethnicity
2018,13,085,.3058252,Dawson County,0.3503710,0.2612795,1,All,race-ethnicity
2018,13,087,,Decatur County,,,3,Majority non-white,race-ethnicity
2018,13,087,.424821,Decatur County,0.4722094,0.3774326,1,All,race-ethnicity
2018,13,087,.3650794,Decatur County,0.4849226,0.2452361,1,Majority white,race-ethnicity
2018,13,089,.1563178,DeKalb County,0.1711532,0.1414825,1,Majority white,race-ethnicity
2018,13,089,.3895095,DeKalb County,0.3984388,0.3805802,1,All,race-ethnicity
2018,13,089,.5036573,DeKalb County,0.5156314,0.4916832,1,Majority non-white,race-ethnicity
2018,13,091,.5036232,Dodge County,0.5627179,0.4445285,1,Majority white,race-ethnicity
2018,13,091,,Dodge County,,,3,Majority non-white,race-ethnicity
2018,13,091,.4774775,Dodge County,0.5312074,0.4237476,1,All,race-ethnicity
2018,13,093,,Dooly County,,,3,Majority white,race-ethnicity
2018,13,093,.5337423,Dooly County,0.6105629,0.4569218,1,All,race-ethnicity
2018,13,093,,Dooly County,,,3,Majority non-white,race-ethnicity
2018,13,095,.6672862,Dougherty County,0.6954534,0.6391190,1,Majority non-white,race-ethnicity
2018,13,095,,Dougherty County,,,3,Majority white,race-ethnicity
2018,13,095,.6030043,Dougherty County,0.6286616,0.5773470,1,All,race-ethnicity
2018,13,097,.3153846,Douglas County,0.3719759,0.2587933,1,Majority white,race-ethnicity
2018,13,097,.5185185,Douglas County,0.5672419,0.4697951,1,Majority non-white,race-ethnicity
2018,13,097,.4346642,Douglas County,0.4553647,0.4139638,1,All,race-ethnicity
2018,13,099,,Early County,,,3,Majority non-white,race-ethnicity
2018,13,099,,Early County,,,3,Majority white,race-ethnicity
2018,13,099,.5414013,Early County,0.6195946,0.4632079,1,All,race-ethnicity
2018,13,101,,Echols County,,,3,Majority white,race-ethnicity
2018,13,101,,Echols County,,,3,Majority non-white,race-ethnicity
2018,13,101,.4237288,Echols County,0.5509032,0.2965545,1,All,race-ethnicity
2018,13,103,,Effingham County,,,3,Majority non-white,race-ethnicity
2018,13,103,.4427245,Effingham County,0.4740155,0.4114334,1,Majority white,race-ethnicity
2018,13,103,.442288,Effingham County,0.4734156,0.4111605,1,All,race-ethnicity
2018,13,105,,Elbert County,,,3,Majority non-white,race-ethnicity
2018,13,105,.3968254,Elbert County,0.4509397,0.3427111,1,All,race-ethnicity
2018,13,105,.4126984,Elbert County,0.5352467,0.2901501,1,Majority white,race-ethnicity
2018,13,107,.3958333,Emanuel County,0.4941730,0.2974936,1,Majority white,race-ethnicity
2018,13,107,,Emanuel County,,,3,Majority non-white,race-ethnicity
2018,13,107,.456,Emanuel County,0.5064780,0.4055220,1,All,race-ethnicity
2018,13,109,,Evans County,,,3,Majority white,race-ethnicity
2018,13,109,.4566474,Evans County,0.5310903,0.3822045,1,All,race-ethnicity
2018,13,109,,Evans County,,,3,Majority non-white,race-ethnicity
2018,13,111,.2572815,Fannin County,0.2995437,0.2150194,1,Majority white,race-ethnicity
2018,13,111,.2572815,Fannin County,0.2995437,0.2150194,1,All,race-ethnicity
2018,13,111,,Fannin County,,,3,Majority non-white,race-ethnicity
2018,13,113,,Fayette County,,,3,Majority non-white,race-ethnicity
2018,13,113,.2172433,Fayette County,0.2364982,0.1979885,1,All,race-ethnicity
2018,13,113,.1696574,Fayette County,0.1906760,0.1486389,1,Majority white,race-ethnicity
2018,13,115,.4513699,Floyd County,0.4769048,0.4258349,1,Majority white,race-ethnicity
2018,13,115,.4479788,Floyd County,0.4730781,0.4228795,1,All,race-ethnicity
2018,13,115,,Floyd County,,,3,Majority non-white,race-ethnicity
2018,13,117,,Forsyth County,,,3,Majority non-white,race-ethnicity
2018,13,117,.1761572,Forsyth County,0.1897849,0.1625295,1,All,race-ethnicity
2018,13,117,.184466,Forsyth County,0.1991590,0.1697730,1,Majority white,race-ethnicity
2018,13,119,,Franklin County,,,3,Majority non-white,race-ethnicity
2018,13,119,.401084,Franklin County,0.4511604,0.3510076,1,All,race-ethnicity
2018,13,119,.4027397,Franklin County,0.4531245,0.3523549,1,Majority white,race-ethnicity
2018,13,121,.1632021,Fulton County,0.1739745,0.1524297,1,Majority white,race-ethnicity
2018,13,121,.3416547,Fulton County,0.3489894,0.3343201,1,All,race-ethnicity
2018,13,121,.5367855,Fulton County,0.5487257,0.5248454,1,Majority non-white,race-ethnicity
2018,13,123,.3476395,Gilmer County,0.3909245,0.3043544,1,All,race-ethnicity
2018,13,123,.3429204,Gilmer County,0.3867304,0.2991104,1,Majority white,race-ethnicity
2018,13,123,,Gilmer County,,,3,Majority non-white,race-ethnicity
2018,13,125,,Glascock County,,,3,Majority white,race-ethnicity
2018,13,125,,Glascock County,,,3,All,race-ethnicity
2018,13,125,,Glascock County,,,3,Majority non-white,race-ethnicity
2018,13,127,.325765,Glynn County,0.3546402,0.2968899,1,Majority white,race-ethnicity
2018,13,127,.6254072,Glynn County,0.6796393,0.5711750,1,Majority non-white,race-ethnicity
2018,13,127,.398051,Glynn County,0.4243288,0.3717731,1,All,race-ethnicity
2018,13,129,,Gordon County,,,3,Majority non-white,race-ethnicity
2018,13,129,.4300459,Gordon County,0.4629253,0.3971664,1,Majority white,race-ethnicity
2018,13,129,.4279329,Gordon County,0.4603668,0.3954991,1,All,race-ethnicity
2018,13,131,.3636364,Grady County,0.4427586,0.2845142,1,Majority white,race-ethnicity
2018,13,131,,Grady County,,,3,Majority non-white,race-ethnicity
2018,13,131,.4135338,Grady County,0.4619167,0.3651510,1,All,race-ethnicity
2018,13,133,.3191489,Greene County,0.3736526,0.2646453,1,All,race-ethnicity
2018,13,133,,Greene County,,,3,Majority non-white,race-ethnicity
2018,13,133,,Greene County,,,3,Majority white,race-ethnicity
2018,13,135,.3062827,Gwinnett County,0.3329824,0.2795831,1,Majority white,race-ethnicity
2018,13,135,.3857347,Gwinnett County,0.3971306,0.3743387,1,Majority non-white,race-ethnicity
2018,13,135,.3394808,Gwinnett County,0.3472978,0.3316637,1,All,race-ethnicity
2018,13,137,.3426357,Habersham County,0.3792906,0.3059807,1,All,race-ethnicity
2018,13,137,.3469388,Habersham County,0.3839327,0.3099448,1,Majority white,race-ethnicity
2018,13,137,,Habersham County,,,3,Majority non-white,race-ethnicity
2018,13,139,.3732562,Hall County,0.3907458,0.3557667,1,All,race-ethnicity
2018,13,139,.3087392,Hall County,0.3329822,0.2844963,1,Majority white,race-ethnicity
2018,13,139,.4187725,Hall County,0.4523370,0.3852081,1,Majority non-white,race-ethnicity
2018,13,141,.5206612,Hancock County,0.6100461,0.4312762,1,Majority non-white,race-ethnicity
2018,13,141,,Hancock County,,,3,Majority white,race-ethnicity
2018,13,141,.5203252,Hancock County,0.6089769,0.4316735,1,All,race-ethnicity
2018,13,143,.4496788,Haralson County,0.4948459,0.4045117,1,All,race-ethnicity
2018,13,143,.4496788,Haralson County,0.4948459,0.4045117,1,Majority white,race-ethnicity
2018,13,143,,Haralson County,,,3,Majority non-white,race-ethnicity
2018,13,145,,Harris County,,,3,Majority non-white,race-ethnicity
2018,13,145,.2424942,Harris County,0.2829106,0.2020778,1,Majority white,race-ethnicity
2018,13,145,.2604167,Harris County,0.2997188,0.2211145,1,All,race-ethnicity
2018,13,147,.3774648,Hart County,0.4279628,0.3269668,1,All,race-ethnicity
2018,13,147,,Hart County,,,3,Majority non-white,race-ethnicity
2018,13,147,.3774648,Hart County,0.4279628,0.3269668,1,Majority white,race-ethnicity
2018,13,149,.4210526,Heard County,0.4952724,0.3468329,1,Majority white,race-ethnicity
2018,13,149,.4210526,Heard County,0.4952724,0.3468329,1,All,race-ethnicity
2018,13,149,,Heard County,,,3,Majority non-white,race-ethnicity
2018,13,151,.4111484,Henry County,0.4308960,0.3914008,1,Majority non-white,race-ethnicity
2018,13,151,.3330153,Henry County,0.3615631,0.3044675,1,Majority white,race-ethnicity
2018,13,151,.3868719,Henry County,0.4031428,0.3706011,1,All,race-ethnicity
2018,13,153,.2908213,Houston County,0.3185026,0.2631399,1,Majority white,race-ethnicity
2018,13,153,.343803,Houston County,0.3629867,0.3246194,1,All,race-ethnicity
2018,13,153,,Houston County,,,3,Majority non-white,race-ethnicity
2018,13,155,,Irwin County,,,3,Majority white,race-ethnicity
2018,13,155,.4109589,Irwin County,0.4910426,0.3308752,1,All,race-ethnicity
2018,13,155,,Irwin County,,,3,Majority non-white,race-ethnicity
