year,state,county,share_debt_coll,share_debt_coll_ub,share_debt_coll_lb,share_debt_coll_quality,subgroup,subgroup_type
2018,20,155,0.3560158,0.3855023,0.3265292,1,All,all
2018,20,155,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,20,155,0.3559322,0.3855786,0.3262858,1,Majority White,race-ethnicity
2018,20,157,0.164557,0.2468428,0.0822711,1,All,all
2018,20,157,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,20,157,0.1666667,0.249909,0.0834243,1,Majority White,race-ethnicity
2018,20,159,0.2551724,0.3263789,0.1839659,1,All,all
2018,20,159,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,20,159,0.2551724,0.3263789,0.1839659,1,Majority White,race-ethnicity
2018,20,161,0.2349067,0.2624515,0.2073619,1,All,all
2018,20,161,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,20,161,0.2320628,0.2597821,0.2043435,1,Majority White,race-ethnicity
2018,20,163,0.2278481,0.3209338,0.1347624,1,All,all
2018,20,163,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,20,163,0.2278481,0.3209338,0.1347624,1,Majority White,race-ethnicity
2018,20,165,NA,NA,NA,NA,All,all
2018,20,165,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,20,165,NA,NA,NA,NA,Majority White,race-ethnicity
2018,20,167,0.2752294,0.3594642,0.1909945,1,All,all
2018,20,167,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,20,167,0.2752294,0.3594642,0.1909945,1,Majority White,race-ethnicity
2018,20,169,0.3496027,0.3811086,0.3180968,1,All,all
2018,20,169,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,20,169,0.3460208,0.3777041,0.3143375,1,Majority White,race-ethnicity
2018,20,171,0.2371134,0.3221936,0.1520332,1,All,all
2018,20,171,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,20,171,0.2371134,0.3221936,0.1520332,1,Majority White,race-ethnicity
2018,20,173,0.3245503,0.3348796,0.314221,1,All,all
2018,20,173,0.6968326,0.7575691,0.6360961,1,Majority Non-White,race-ethnicity
2018,20,173,0.2720344,0.2842287,0.2598401,1,Majority White,race-ethnicity
2018,20,175,0.4361371,0.490472,0.3818021,1,All,all
2018,20,175,0.4478115,0.5044616,0.3911612,1,Majority Non-White,race-ethnicity
2018,20,175,NA,NA,NA,NA,Majority White,race-ethnicity
2018,20,177,0.3108827,0.3279662,0.2937992,1,All,all
2018,20,177,0.5877863,0.6724028,0.5031697,1,Majority Non-White,race-ethnicity
2018,20,177,0.2621095,0.2804535,0.2437655,1,Majority White,race-ethnicity
2018,20,179,NA,NA,NA,NA,All,all
2018,20,179,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,20,179,NA,NA,NA,NA,Majority White,race-ethnicity
2018,20,181,0.2424242,0.3272727,0.1575758,1,All,all
2018,20,181,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,20,181,0.2424242,0.3272727,0.1575758,1,Majority White,race-ethnicity
2018,20,183,0.1346154,0.2282902,0.0409406,1,All,all
2018,20,183,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,20,183,0.1346154,0.2282902,0.0409406,1,Majority White,race-ethnicity
2018,20,185,0.2295082,0.3359136,0.1231028,1,All,all
2018,20,185,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,20,185,0.2156863,0.3296922,0.1016804,1,Majority White,race-ethnicity
2018,20,187,NA,NA,NA,NA,All,all
2018,20,187,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,20,187,NA,NA,NA,NA,Majority White,race-ethnicity
2018,20,189,0.3409091,0.4405158,0.2413024,1,All,all
2018,20,189,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,20,189,0.3409091,0.4405158,0.2413024,1,Majority White,race-ethnicity
2018,20,191,0.2849003,0.3321884,0.2376122,1,All,all
2018,20,191,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,20,191,0.2857143,0.3331107,0.2383179,1,Majority White,race-ethnicity
2018,20,193,0.2542373,0.3331384,0.1753362,1,All,all
2018,20,193,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,20,193,0.2542373,0.3331384,0.1753362,1,Majority White,race-ethnicity
2018,20,195,0.24,0.3595833,0.1204167,1,All,all
2018,20,195,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,20,195,0.24,0.3595833,0.1204167,1,Majority White,race-ethnicity
2018,20,197,0.1979167,0.2780375,0.1177959,1,All,all
2018,20,197,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,20,197,0.1979167,0.2780375,0.1177959,1,Majority White,race-ethnicity
2018,20,199,NA,NA,NA,NA,All,all
2018,20,199,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,20,199,NA,NA,NA,NA,Majority White,race-ethnicity
2018,20,201,0.1704545,0.2494716,0.0914375,1,All,all
2018,20,201,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,20,201,0.1704545,0.2494716,0.0914375,1,Majority White,race-ethnicity
2018,20,203,NA,NA,NA,NA,All,all
2018,20,203,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,20,203,NA,NA,NA,NA,Majority White,race-ethnicity
2018,20,205,0.25,0.3291421,0.1708579,1,All,all
2018,20,205,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,20,205,0.25,0.3291421,0.1708579,1,Majority White,race-ethnicity
2018,20,207,0.2833333,0.3983174,0.1683493,1,All,all
2018,20,207,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,20,207,0.2833333,0.3983174,0.1683493,1,Majority White,race-ethnicity
2018,20,209,0.462963,0.4823661,0.4435599,1,All,all
2018,20,209,0.5337942,0.5609019,0.5066864,1,Majority Non-White,race-ethnicity
2018,20,209,0.3260531,0.3623711,0.289735,1,Majority White,race-ethnicity
2018,21,001,0.3051471,0.3599713,0.2503228,1,All,all
2018,21,001,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,001,0.3062731,0.3612554,0.2512908,1,Majority White,race-ethnicity
2018,21,003,0.3931889,0.4465415,0.3398363,1,All,all
2018,21,003,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,003,0.3931889,0.4465415,0.3398363,1,Majority White,race-ethnicity
2018,21,005,0.2991453,0.3471161,0.2511745,1,All,all
2018,21,005,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,005,0.2991453,0.3471161,0.2511745,1,Majority White,race-ethnicity
2018,21,007,0.3453237,0.4246548,0.2659927,1,All,all
2018,21,007,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,007,0.3453237,0.4246548,0.2659927,1,Majority White,race-ethnicity
2018,21,009,0.3913043,0.4283704,0.3542383,1,All,all
2018,21,009,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,009,0.3923664,0.429789,0.3549438,1,Majority White,race-ethnicity
2018,21,011,0.4923077,0.5626593,0.4219561,1,All,all
2018,21,011,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,011,0.4923077,0.5626593,0.4219561,1,Majority White,race-ethnicity
2018,21,013,0.5046083,0.5517021,0.4575145,1,All,all
2018,21,013,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,013,0.5,0.5473148,0.4526851,1,Majority White,race-ethnicity
2018,21,015,0.2757443,0.2950991,0.2563894,1,All,all
2018,21,015,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,015,0.2740196,0.2933794,0.2546598,1,Majority White,race-ethnicity
2018,21,017,0.3982558,0.4500637,0.3464479,1,All,all
2018,21,017,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,017,0.3987916,0.451622,0.3459611,1,Majority White,race-ethnicity
2018,21,019,0.4806763,0.5147288,0.4466238,1,All,all
2018,21,019,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,019,0.4796045,0.514052,0.4451569,1,Majority White,race-ethnicity
2018,21,021,0.368421,0.4110023,0.3258398,1,All,all
2018,21,021,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,021,0.3729167,0.4162236,0.3296098,1,Majority White,race-ethnicity
2018,21,023,0.3181818,0.3919862,0.2443774,1,All,all
2018,21,023,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,023,0.3181818,0.3919862,0.2443774,1,Majority White,race-ethnicity
2018,21,025,0.4010417,0.4705493,0.331534,1,All,all
2018,21,025,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,025,0.4010417,0.4705493,0.331534,1,Majority White,race-ethnicity
2018,21,027,0.3460076,0.4036092,0.288406,1,All,all
2018,21,027,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,027,0.3448276,0.4026037,0.2870515,1,Majority White,race-ethnicity
2018,21,029,0.3333333,0.3592499,0.3074168,1,All,all
2018,21,029,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,029,0.3330709,0.3590027,0.307139,1,Majority White,race-ethnicity
2018,21,031,0.421875,0.4919144,0.3518356,1,All,all
2018,21,031,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,031,0.4193548,0.4904625,0.3482472,1,Majority White,race-ethnicity
2018,21,033,0.4018691,0.4677117,0.3360266,1,All,all
2018,21,033,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,033,0.4018691,0.4677117,0.3360266,1,Majority White,race-ethnicity
2018,21,035,0.2813102,0.3200319,0.2425885,1,All,all
2018,21,035,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,035,0.2813102,0.3200319,0.2425885,1,Majority White,race-ethnicity
2018,21,037,0.2853315,0.3082455,0.2624176,1,All,all
2018,21,037,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,037,0.2849462,0.3078893,0.2620032,1,Majority White,race-ethnicity
2018,21,039,0.2179487,0.3101645,0.1257329,1,All,all
2018,21,039,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,039,0.2179487,0.3101645,0.1257329,1,Majority White,race-ethnicity
2018,21,041,0.5634518,0.6328858,0.4940177,1,All,all
2018,21,041,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,041,0.5634518,0.6328858,0.4940177,1,Majority White,race-ethnicity
2018,21,043,0.5334646,0.5768903,0.4900388,1,All,all
2018,21,043,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,043,0.531746,0.5753539,0.4881381,1,Majority White,race-ethnicity
2018,21,045,0.440678,0.5041546,0.3772013,1,All,all
2018,21,045,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,045,0.440678,0.5041546,0.3772013,1,Majority White,race-ethnicity
2018,21,047,0.4743719,0.5054147,0.443329,1,All,all
2018,21,047,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,047,0.4563679,0.4899127,0.4228232,1,Majority White,race-ethnicity
2018,21,049,0.3888,0.4270489,0.3505511,1,All,all
2018,21,049,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,049,0.3901639,0.4289055,0.3514223,1,Majority White,race-ethnicity
2018,21,051,0.470405,0.5250926,0.4157174,1,All,all
2018,21,051,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,051,0.4738562,0.5298941,0.4178183,1,Majority White,race-ethnicity
2018,21,053,0.4444444,0.521201,0.3676879,1,All,all
2018,21,053,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,053,0.4444444,0.521201,0.3676879,1,Majority White,race-ethnicity
2018,21,055,0.328125,0.4097866,0.2464634,1,All,all
2018,21,055,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,055,0.3333333,0.4159742,0.2506925,1,Majority White,race-ethnicity
2018,21,057,0.4086956,0.4989377,0.3184536,1,All,all
2018,21,057,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,057,0.4259259,0.5196207,0.3322312,1,Majority White,race-ethnicity
2018,21,059,0.318299,0.3414817,0.2951162,1,All,all
2018,21,059,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,059,0.3190939,0.3423445,0.2958432,1,Majority White,race-ethnicity
2018,21,061,0.3516484,0.4212111,0.2820857,1,All,all
2018,21,061,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,061,0.3516484,0.4212111,0.2820857,1,Majority White,race-ethnicity
2018,21,063,0.4558823,0.5751414,0.3366233,1,All,all
2018,21,063,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,063,0.4558823,0.5751414,0.3366233,1,Majority White,race-ethnicity
2018,21,065,0.4976959,0.5643757,0.431016,1,All,all
2018,21,065,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,065,0.4976959,0.5643757,0.431016,1,Majority White,race-ethnicity
2018,21,067,0.3354645,0.3485467,0.3223824,1,All,all
2018,21,067,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,067,0.3090909,0.3231952,0.2949867,1,Majority White,race-ethnicity
2018,21,069,0.3838862,0.4496639,0.3181086,1,All,all
2018,21,069,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,069,0.3857143,0.4517078,0.3197208,1,Majority White,race-ethnicity
2018,21,071,0.5236686,0.5613466,0.4859907,1,All,all
2018,21,071,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,071,0.5238806,0.5617263,0.4860348,1,Majority White,race-ethnicity
2018,21,073,0.3727598,0.405538,0.3399817,1,All,all
2018,21,073,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,073,0.3739342,0.4070517,0.3408168,1,Majority White,race-ethnicity
2018,21,075,0.4468085,0.5478531,0.3457639,1,All,all
2018,21,075,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,075,0.4468085,0.5478531,0.3457639,1,Majority White,race-ethnicity
2018,21,077,0.5177305,0.6005035,0.4349574,1,All,all
2018,21,077,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,077,0.5177305,0.6005035,0.4349574,1,Majority White,race-ethnicity
2018,21,079,0.3375528,0.3978846,0.2772209,1,All,all
2018,21,079,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,079,0.3375528,0.3978846,0.2772209,1,Majority White,race-ethnicity
2018,21,081,0.4265403,0.4737843,0.3792963,1,All,all
2018,21,081,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,081,0.4251781,0.4724588,0.3778975,1,Majority White,race-ethnicity
2018,21,083,0.3516874,0.3911657,0.3122091,1,All,all
2018,21,083,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,083,0.3505338,0.3900175,0.3110501,1,Majority White,race-ethnicity
2018,21,085,0.3767123,0.4221446,0.3312801,1,All,all
2018,21,085,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,085,0.3808411,0.4269002,0.3347821,1,Majority White,race-ethnicity
2018,21,087,0.2951807,0.3647788,0.2255827,1,All,all
2018,21,087,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,087,0.2951807,0.3647788,0.2255827,1,Majority White,race-ethnicity
2018,21,089,0.4684838,0.5088868,0.4280809,1,All,all
2018,21,089,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,089,0.4684838,0.5088868,0.4280809,1,Majority White,race-ethnicity
2018,21,091,0.2919708,0.3683864,0.2155552,1,All,all
2018,21,091,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,091,0.2919708,0.3683864,0.2155552,1,Majority White,race-ethnicity
2018,21,093,0.3541409,0.3774517,0.3308301,1,All,all
2018,21,093,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,093,0.3162675,0.3424695,0.2900656,1,Majority White,race-ethnicity
2018,21,095,0.4498835,0.497015,0.4027519,1,All,all
2018,21,095,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,095,0.4498835,0.497015,0.4027519,1,Majority White,race-ethnicity
2018,21,097,0.3539519,0.4089898,0.298914,1,All,all
2018,21,097,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,097,0.3539519,0.4089898,0.298914,1,Majority White,race-ethnicity
2018,21,099,0.4148936,0.4725024,0.3572848,1,All,all
2018,21,099,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,099,0.4148936,0.4725024,0.3572848,1,Majority White,race-ethnicity
2018,21,101,0.3673184,0.4026544,0.3319825,1,All,all
2018,21,101,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,101,0.3649222,0.4004336,0.3294108,1,Majority White,race-ethnicity
2018,21,103,0.3675889,0.427119,0.3080588,1,All,all
2018,21,103,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,103,0.3690476,0.4287454,0.3093498,1,Majority White,race-ethnicity
2018,21,105,0.2804878,0.3783218,0.1826538,1,All,all
2018,21,105,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,105,0.2804878,0.3783218,0.1826538,1,Majority White,race-ethnicity
2018,21,107,0.3356546,0.3702199,0.3010893,1,All,all
2018,21,107,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,107,0.3356546,0.3702199,0.3010893,1,Majority White,race-ethnicity
2018,21,109,0.4117647,0.4794677,0.3440617,1,All,all
2018,21,109,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,109,0.4117647,0.4794677,0.3440617,1,Majority White,race-ethnicity
2018,21,111,0.3685259,0.3769663,0.3600855,1,All,all
2018,21,111,0.7037037,0.7299812,0.6774262,1,Majority Non-White,race-ethnicity
2018,21,111,0.2919433,0.3013184,0.2825682,1,Majority White,race-ethnicity
2018,21,113,0.4040524,0.4372768,0.3708281,1,All,all
2018,21,113,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,113,0.4036145,0.4370129,0.3702161,1,Majority White,race-ethnicity
2018,21,115,0.5040431,0.5549892,0.453097,1,All,all
2018,21,115,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,115,0.5040431,0.5549892,0.453097,1,Majority White,race-ethnicity
2018,21,117,0.3238571,0.3418375,0.3058767,1,All,all
2018,21,117,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,117,0.323586,0.3415762,0.3055957,1,Majority White,race-ethnicity
2018,21,119,0.4127659,0.475848,0.3496839,1,All,all
2018,21,119,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,119,0.4052863,0.4692947,0.341278,1,Majority White,race-ethnicity
2018,21,121,0.4832636,0.5281096,0.4384176,1,All,all
2018,21,121,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,121,0.4766147,0.5228647,0.4303647,1,Majority White,race-ethnicity
2018,21,123,0.3836207,0.446329,0.3209124,1,All,all
2018,21,123,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,123,0.3836207,0.446329,0.3209124,1,Majority White,race-ethnicity
2018,21,125,0.4422111,0.470394,0.4140282,1,All,all
2018,21,125,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,125,0.4591728,0.4909964,0.4273493,1,Majority White,race-ethnicity
2018,21,127,0.4369748,0.5001249,0.3738247,1,All,all
2018,21,127,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,127,0.4388186,0.5021318,0.3755054,1,Majority White,race-ethnicity
2018,21,129,0.4190476,0.5138767,0.3242186,1,All,all
2018,21,129,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,129,0.4134615,0.5085665,0.3183565,1,Majority White,race-ethnicity
2018,21,131,0.4235294,0.4980271,0.3490317,1,All,all
2018,21,131,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,131,0.422619,0.4975401,0.347698,1,Majority White,race-ethnicity
2018,21,133,0.4145658,0.4657419,0.3633898,1,All,all
2018,21,133,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,133,0.4164306,0.46793,0.3649312,1,Majority White,race-ethnicity
2018,21,135,0.485,0.5544391,0.4155609,1,All,all
2018,21,135,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,135,0.485,0.5544391,0.4155609,1,Majority White,race-ethnicity
2018,21,137,0.4190751,0.4711409,0.3670093,1,All,all
2018,21,137,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,137,0.4190751,0.4711409,0.3670093,1,Majority White,race-ethnicity
2018,21,139,0.3486842,0.4246958,0.2726727,1,All,all
2018,21,139,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,139,0.3486842,0.4246958,0.2726727,1,Majority White,race-ethnicity
2018,21,141,0.3744186,0.4202168,0.3286205,1,All,all
2018,21,141,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,141,0.3744186,0.4202168,0.3286205,1,Majority White,race-ethnicity
2018,21,143,0.3412699,0.4243895,0.2581502,1,All,all
2018,21,143,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,143,0.3412699,0.4243895,0.2581502,1,Majority White,race-ethnicity
2018,21,145,0.3230209,0.3506813,0.2953606,1,All,all
2018,21,145,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,145,0.3203704,0.3482128,0.2925279,1,Majority White,race-ethnicity
2018,21,147,0.4763949,0.5406632,0.4121265,1,All,all
2018,21,147,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,147,0.4763949,0.5406632,0.4121265,1,Majority White,race-ethnicity
2018,21,149,0.3194444,0.3958663,0.2430226,1,All,all
2018,21,149,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,149,0.3194444,0.3958663,0.2430226,1,Majority White,race-ethnicity
2018,21,151,0.3674384,0.3932712,0.3416056,1,All,all
2018,21,151,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,151,0.3710167,0.397107,0.3449264,1,Majority White,race-ethnicity
2018,21,153,0.5482234,0.617897,0.4785497,1,All,all
2018,21,153,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,153,0.5440415,0.6144919,0.4735909,1,Majority White,race-ethnicity
2018,21,155,0.3663004,0.4235578,0.3090429,1,All,all
2018,21,155,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,155,0.3663004,0.4235578,0.3090429,1,Majority White,race-ethnicity
2018,21,157,0.238921,0.2756436,0.2021984,1,All,all
2018,21,157,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,157,0.238921,0.2756436,0.2021984,1,Majority White,race-ethnicity
2018,21,159,0.5029586,0.5785659,0.4273513,1,All,all
2018,21,159,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,159,0.5029586,0.5785659,0.4273513,1,Majority White,race-ethnicity
2018,21,161,0.3823529,0.4402123,0.3244936,1,All,all
2018,21,161,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,161,0.3800738,0.4379738,0.3221739,1,Majority White,race-ethnicity
2018,21,163,0.3327172,0.3724594,0.292975,1,All,all
2018,21,163,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,163,0.3368421,0.379391,0.2942932,1,Majority White,race-ethnicity
2018,21,165,0.4368932,0.5331517,0.3406347,1,All,all
2018,21,165,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,165,0.4368932,0.5331517,0.3406347,1,Majority White,race-ethnicity
2018,21,167,0.4347826,0.4825933,0.3869719,1,All,all
2018,21,167,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,167,0.4347826,0.4825933,0.3869719,1,Majority White,race-ethnicity
2018,21,169,0.3618421,0.4384884,0.2851958,1,All,all
2018,21,169,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,169,0.3533333,0.4300863,0.2765803,1,Majority White,race-ethnicity
2018,21,171,0.4347826,0.5066074,0.3629578,1,All,all
2018,21,171,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,171,0.4347826,0.5066074,0.3629578,1,Majority White,race-ethnicity
2018,21,173,0.3974359,0.4418206,0.3530512,1,All,all
2018,21,173,NA,NA,NA,NA,Majority Non-White,race-ethnicity
2018,21,173,0.3974359,0.4418206,0.3530512,1,Majority White,race-ethnicity
2018,21,175,0.4782609,0.5556634,0.4008583,1,All,all
