year,state,county,subgroup_type,subgroup,pctl_20,pctl_50,pctl_80,pctl_quality
2021,47,085,race-ethnicity,"White, Non-Hispanic",19588.71,45284.75,87225.01,2
2021,47,087,all,All,18627.07,44801.86,92584.90,2
2021,47,087,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,47,087,race-ethnicity,Hispanic,21410.02,41537.99,90221.69,3
2021,47,087,race-ethnicity,Other Races and Ethnicities,11511.37,46784.81,124179.14,3
2021,47,087,race-ethnicity,"White, Non-Hispanic",18582.22,44705.67,92063.60,2
2021,47,089,all,All,25799.10,54810.46,106288.56,2
2021,47,089,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,47,089,race-ethnicity,Hispanic,20117.60,41197.11,87247.23,3
2021,47,089,race-ethnicity,Other Races and Ethnicities,18734.14,47582.67,120056.71,3
2021,47,089,race-ethnicity,"White, Non-Hispanic",26327.90,55500.18,106893.26,2
2021,47,091,all,All,18775.75,45823.04,87936.41,2
2021,47,091,race-ethnicity,"Black, Non-Hispanic",20117.60,29961.10,63945.66,3
2021,47,091,race-ethnicity,Hispanic,17984.62,30691.85,94998.17,3
2021,47,091,race-ethnicity,Other Races and Ethnicities,18435.71,41258.91,86513.95,3
2021,47,091,race-ethnicity,"White, Non-Hispanic",18775.75,46140.77,88221.01,2
2021,47,093,all,All,26234.14,61795.67,122252.79,1
2021,47,093,race-ethnicity,"Black, Non-Hispanic",12846.01,34979.20,72259.71,1
2021,47,093,race-ethnicity,Hispanic,21410.02,44080.91,99903.01,1
2021,47,093,race-ethnicity,Other Races and Ethnicities,28499.35,64231.07,121110.15,1
2021,47,093,race-ethnicity,"White, Non-Hispanic",28797.21,66371.57,127850.34,1
2021,47,095,all,All,19568.63,47285.98,95426.64,2
2021,47,095,race-ethnicity,"Black, Non-Hispanic",13117.57,32957.69,65609.97,2
2021,47,095,race-ethnicity,Hispanic,29974.03,52883.11,94782.25,3
2021,47,095,race-ethnicity,Other Races and Ethnicities,10741.64,42227.04,75998.94,3
2021,47,095,race-ethnicity,"White, Non-Hispanic",21861.62,51156.33,97951.74,2
2021,47,097,all,All,25275.46,61044.46,115115.77,2
2021,47,097,race-ethnicity,"Black, Non-Hispanic",15200.19,40966.36,77675.49,2
2021,47,097,race-ethnicity,Hispanic,26762.78,61169.78,117950.84,3
2021,47,097,race-ethnicity,Other Races and Ethnicities,23482.35,48468.41,130602.65,3
2021,47,097,race-ethnicity,"White, Non-Hispanic",31000.83,68398.84,126292.45,2
2021,47,099,all,All,19465.63,47112.04,96116.54,2
2021,47,099,race-ethnicity,"Black, Non-Hispanic",14902.07,45263.85,65294.03,3
2021,47,099,race-ethnicity,Hispanic,8307.39,39351.72,113738.10,3
2021,47,099,race-ethnicity,Other Races and Ethnicities,19465.63,49707.78,76006.34,3
2021,47,099,race-ethnicity,"White, Non-Hispanic",19568.63,47390.62,97204.05,2
2021,47,101,all,All,19465.63,47112.04,96116.54,2
2021,47,101,race-ethnicity,"Black, Non-Hispanic",14902.07,45263.85,65294.03,3
2021,47,101,race-ethnicity,Hispanic,8307.39,39351.72,113738.10,3
2021,47,101,race-ethnicity,Other Races and Ethnicities,19465.63,49707.78,76006.34,3
2021,47,101,race-ethnicity,"White, Non-Hispanic",19568.63,47390.62,97204.05,2
2021,47,103,all,All,23470.70,55881.22,103095.79,2
2021,47,103,race-ethnicity,"Black, Non-Hispanic",13411.39,37912.70,64445.23,2
2021,47,103,race-ethnicity,Hispanic,16057.26,32792.93,84454.09,3
2021,47,103,race-ethnicity,Other Races and Ethnicities,13183.07,48549.70,115843.97,3
2021,47,103,race-ethnicity,"White, Non-Hispanic",25275.46,57921.98,105057.48,2
2021,47,105,all,All,23168.59,56869.55,112189.73,2
2021,47,105,race-ethnicity,"Black, Non-Hispanic",15551.91,48097.63,113807.04,3
2021,47,105,race-ethnicity,Hispanic,29951.19,62197.06,96116.54,3
2021,47,105,race-ethnicity,Other Races and Ethnicities,27084.00,56869.55,79922.41,3
2021,47,105,race-ethnicity,"White, Non-Hispanic",22748.02,57486.34,113474.63,2
2021,47,107,all,All,23917.65,51908.37,103406.81,2
2021,47,107,race-ethnicity,"Black, Non-Hispanic",21624.17,37702.41,68453.34,2
2021,47,107,race-ethnicity,Hispanic,28013.20,48861.66,75105.05,3
2021,47,107,race-ethnicity,Other Races and Ethnicities,24615.27,48549.70,98686.99,2
2021,47,107,race-ethnicity,"White, Non-Hispanic",23643.65,53953.86,105727.89,2
2021,47,109,all,All,17817.75,43723.24,85499.06,2
2021,47,109,race-ethnicity,"Black, Non-Hispanic",15902.18,35326.79,68865.26,2
2021,47,109,race-ethnicity,Hispanic,19238.71,43676.64,77116.30,3
2021,47,109,race-ethnicity,Other Races and Ethnicities,24252.35,52526.32,97843.15,3
2021,47,109,race-ethnicity,"White, Non-Hispanic",18538.70,46346.75,90726.88,2
2021,47,111,all,All,20549.65,48921.57,96045.97,2
2021,47,111,race-ethnicity,"Black, Non-Hispanic",12637.23,32115.53,66945.31,3
2021,47,111,race-ethnicity,Hispanic,21410.02,44705.67,73124.88,3
2021,47,111,race-ethnicity,Other Races and Ethnicities,13523.64,36882.10,78233.67,3
2021,47,111,race-ethnicity,"White, Non-Hispanic",20598.55,49813.43,97233.91,2
2021,47,113,all,All,19862.38,50314.31,98362.13,1
2021,47,113,race-ethnicity,"Black, Non-Hispanic",11226.21,30856.57,72094.95,1
2021,47,113,race-ethnicity,Hispanic,26778.12,44801.86,82459.94,3
2021,47,113,race-ethnicity,Other Races and Ethnicities,19568.63,61692.68,118613.24,3
2021,47,113,race-ethnicity,"White, Non-Hispanic",27941.17,60028.86,109525.35,1
2021,47,115,all,All,19675.35,51287.43,95062.35,2
2021,47,115,race-ethnicity,"Black, Non-Hispanic",12310.63,32115.53,87447.49,3
2021,47,115,race-ethnicity,Hispanic,23611.23,59117.86,119897.14,3
2021,47,115,race-ethnicity,Other Races and Ethnicities,18538.70,54341.10,89603.73,2
2021,47,115,race-ethnicity,"White, Non-Hispanic",20220.57,50849.68,95275.86,2
2021,47,117,all,All,27616.58,61340.04,112657.57,2
2021,47,117,race-ethnicity,"Black, Non-Hispanic",19894.13,41799.51,80233.23,2
2021,47,117,race-ethnicity,Hispanic,22480.77,48444.06,87543.87,3
2021,47,117,race-ethnicity,Other Races and Ethnicities,23694.18,66557.76,113000.59,3
2021,47,117,race-ethnicity,"White, Non-Hispanic",29558.93,65940.64,116897.40,2
2021,47,119,all,All,27616.58,61340.04,112657.57,2
2021,47,119,race-ethnicity,"Black, Non-Hispanic",19894.13,41799.51,80233.23,2
2021,47,119,race-ethnicity,Hispanic,22480.77,48444.06,87543.87,3
2021,47,119,race-ethnicity,Other Races and Ethnicities,23694.18,66557.76,113000.59,3
2021,47,119,race-ethnicity,"White, Non-Hispanic",29558.93,65940.64,116897.40,2
2021,47,121,all,All,19675.35,51287.43,95062.35,2
2021,47,121,race-ethnicity,"Black, Non-Hispanic",12310.63,32115.53,87447.49,3
2021,47,121,race-ethnicity,Hispanic,23611.23,59117.86,119897.14,3
2021,47,121,race-ethnicity,Other Races and Ethnicities,18538.70,54341.10,89603.73,2
2021,47,121,race-ethnicity,"White, Non-Hispanic",20220.57,50849.68,95275.86,2
2021,47,123,all,All,23168.59,56869.55,112189.73,2
2021,47,123,race-ethnicity,"Black, Non-Hispanic",15551.91,48097.63,113807.04,3
2021,47,123,race-ethnicity,Hispanic,29951.19,62197.06,96116.54,3
2021,47,123,race-ethnicity,Other Races and Ethnicities,27084.00,56869.55,79922.41,3
2021,47,123,race-ethnicity,"White, Non-Hispanic",22748.02,57486.34,113474.63,2
2021,47,125,all,All,29592.85,62587.54,111057.71,1
2021,47,125,race-ethnicity,"Black, Non-Hispanic",25035.01,53144.28,100587.01,1
2021,47,125,race-ethnicity,Hispanic,24811.54,54341.10,90351.40,1
2021,47,125,race-ethnicity,Other Races and Ethnicities,33781.63,58975.42,95371.85,1
2021,47,125,race-ethnicity,"White, Non-Hispanic",31699.80,68511.08,119586.24,1
2021,47,127,all,All,23470.70,55881.22,103095.79,2
2021,47,127,race-ethnicity,"Black, Non-Hispanic",13411.39,37912.70,64445.23,2
2021,47,127,race-ethnicity,Hispanic,16057.26,32792.93,84454.09,3
2021,47,127,race-ethnicity,Other Races and Ethnicities,13183.07,48549.70,115843.97,3
2021,47,127,race-ethnicity,"White, Non-Hispanic",25275.46,57921.98,105057.48,2
2021,47,129,all,All,17920.74,41428.57,84715.17,2
2021,47,129,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,47,129,race-ethnicity,Hispanic,NA,NA,NA,3
2021,47,129,race-ethnicity,Other Races and Ethnicities,12637.23,25748.19,52011.36,3
2021,47,129,race-ethnicity,"White, Non-Hispanic",18008.05,42125.44,85303.32,2
2021,47,131,all,All,19568.63,47285.98,95426.64,2
2021,47,131,race-ethnicity,"Black, Non-Hispanic",13117.57,32957.69,65609.97,2
2021,47,131,race-ethnicity,Hispanic,29974.03,52883.11,94782.25,3
2021,47,131,race-ethnicity,Other Races and Ethnicities,10741.64,42227.04,75998.94,3
2021,47,131,race-ethnicity,"White, Non-Hispanic",21861.62,51156.33,98159.98,2
2021,47,133,all,All,18627.07,44816.37,92584.90,2
2021,47,133,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,47,133,race-ethnicity,Hispanic,21410.02,41537.99,90221.69,3
2021,47,133,race-ethnicity,Other Races and Ethnicities,11511.37,46784.81,124179.14,3
2021,47,133,race-ethnicity,"White, Non-Hispanic",18582.22,44705.67,92063.60,2
2021,47,135,all,All,19465.63,47112.04,96116.54,2
2021,47,135,race-ethnicity,"Black, Non-Hispanic",14902.07,45263.85,65294.03,3
2021,47,135,race-ethnicity,Hispanic,8307.39,39351.72,113738.10,3
2021,47,135,race-ethnicity,Other Races and Ethnicities,19465.63,49707.78,76006.34,3
2021,47,135,race-ethnicity,"White, Non-Hispanic",19568.63,47390.62,97204.05,2
2021,47,137,all,All,18627.07,44801.86,92584.90,2
2021,47,137,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,47,137,race-ethnicity,Hispanic,21410.02,41537.99,90221.69,3
2021,47,137,race-ethnicity,Other Races and Ethnicities,11511.37,46784.81,124179.14,3
2021,47,137,race-ethnicity,"White, Non-Hispanic",18582.22,44705.67,92063.60,2
2021,47,139,all,All,23917.65,51908.37,103406.81,2
2021,47,139,race-ethnicity,"Black, Non-Hispanic",21624.17,37702.41,68453.34,2
2021,47,139,race-ethnicity,Hispanic,28013.20,48861.66,75105.05,3
2021,47,139,race-ethnicity,Other Races and Ethnicities,24615.27,48549.70,98686.99,2
2021,47,139,race-ethnicity,"White, Non-Hispanic",23643.65,53953.86,105727.89,2
2021,47,141,all,All,18627.07,44801.86,92584.90,2
2021,47,141,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,47,141,race-ethnicity,Hispanic,21410.02,41537.99,90221.69,3
2021,47,141,race-ethnicity,Other Races and Ethnicities,11511.37,46784.81,124179.14,3
2021,47,141,race-ethnicity,"White, Non-Hispanic",18582.22,44705.67,92063.60,2
2021,47,143,all,All,19675.35,51287.43,95062.35,2
2021,47,143,race-ethnicity,"Black, Non-Hispanic",12310.63,32115.53,87447.49,3
2021,47,143,race-ethnicity,Hispanic,23611.23,59117.86,119897.14,3
2021,47,143,race-ethnicity,Other Races and Ethnicities,18538.70,54341.10,89603.73,2
2021,47,143,race-ethnicity,"White, Non-Hispanic",20220.57,50849.68,95275.86,2
2021,47,145,all,All,23168.59,56869.55,112189.73,2
2021,47,145,race-ethnicity,"Black, Non-Hispanic",15551.91,48097.63,113807.04,3
2021,47,145,race-ethnicity,Hispanic,29951.19,62197.06,96116.54,3
2021,47,145,race-ethnicity,Other Races and Ethnicities,27084.00,56869.55,79922.41,3
2021,47,145,race-ethnicity,"White, Non-Hispanic",22748.02,57486.34,113474.63,2
2021,47,147,all,All,30716.08,63855.53,115867.90,2
2021,47,147,race-ethnicity,"Black, Non-Hispanic",14023.84,42302.87,69582.82,2
2021,47,147,race-ethnicity,Hispanic,29058.53,53646.61,99557.87,3
2021,47,147,race-ethnicity,Other Races and Ethnicities,23688.34,53556.25,113292.07,2
2021,47,147,race-ethnicity,"White, Non-Hispanic",32012.50,65609.97,118238.48,2
2021,47,149,all,All,37274.87,73763.20,127954.98,1
2021,47,149,race-ethnicity,"Black, Non-Hispanic",30073.89,57921.98,102992.79,1
2021,47,149,race-ethnicity,Hispanic,30606.67,56731.40,120056.71,1
2021,47,149,race-ethnicity,Other Races and Ethnicities,35151.44,68941.38,112881.05,1
2021,47,149,race-ethnicity,"White, Non-Hispanic",40444.85,77299.40,133747.38,1
2021,47,151,all,All,17920.74,41428.57,84715.17,2
2021,47,151,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,47,151,race-ethnicity,Hispanic,NA,NA,NA,3
2021,47,151,race-ethnicity,Other Races and Ethnicities,12637.23,25748.19,52011.36,3
2021,47,151,race-ethnicity,"White, Non-Hispanic",18008.05,42125.44,85303.32,2
2021,47,153,all,All,19675.35,51287.43,95062.35,2
2021,47,153,race-ethnicity,"Black, Non-Hispanic",12310.63,32115.53,87447.49,3
2021,47,153,race-ethnicity,Hispanic,23611.23,59117.86,119897.14,3
2021,47,153,race-ethnicity,Other Races and Ethnicities,18538.70,54341.10,89603.73,2
2021,47,153,race-ethnicity,"White, Non-Hispanic",20220.57,50849.68,95275.86,2
2021,47,155,all,All,25799.10,54810.46,106288.56,2
2021,47,155,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,47,155,race-ethnicity,Hispanic,20117.60,41197.11,87247.23,3
2021,47,155,race-ethnicity,Other Races and Ethnicities,18734.14,47582.67,120056.71,3
2021,47,155,race-ethnicity,"White, Non-Hispanic",26327.90,55500.18,106893.26,2
2021,47,157,all,All,21410.02,54654.55,118054.16,1
2021,47,157,race-ethnicity,"Black, Non-Hispanic",14987.52,40444.85,83822.51,1
2021,47,157,race-ethnicity,Hispanic,25692.02,46243.76,87726.13,1
2021,47,157,race-ethnicity,Other Races and Ethnicities,30145.75,73719.53,157969.41,1
2021,47,157,race-ethnicity,"White, Non-Hispanic",36356.45,80888.70,164788.47,1
2021,47,159,all,All,20549.65,48921.57,96045.97,2
2021,47,159,race-ethnicity,"Black, Non-Hispanic",12637.23,32115.53,66945.31,3
2021,47,159,race-ethnicity,Hispanic,21410.02,44705.67,73124.88,3
2021,47,159,race-ethnicity,Other Races and Ethnicities,13523.64,36882.10,78233.67,3
2021,47,159,race-ethnicity,"White, Non-Hispanic",20598.55,49813.43,97233.91,2
2021,47,161,all,All,29592.85,62587.54,111057.71,2
2021,47,161,race-ethnicity,"Black, Non-Hispanic",25035.01,53144.28,100587.01,2
2021,47,161,race-ethnicity,Hispanic,24811.54,54341.10,90351.40,2
2021,47,161,race-ethnicity,Other Races and Ethnicities,33781.63,58975.42,95371.85,2
2021,47,161,race-ethnicity,"White, Non-Hispanic",31804.36,68511.08,119586.24,2
2021,47,163,all,All,21794.15,51385.06,102065.86,1
2021,47,163,race-ethnicity,"Black, Non-Hispanic",13117.57,31044.78,70560.22,3
2021,47,163,race-ethnicity,Hispanic,20117.60,51496.39,92693.51,3
2021,47,163,race-ethnicity,Other Races and Ethnicities,20339.26,60765.75,119108.92,1
2021,47,163,race-ethnicity,"White, Non-Hispanic",22299.27,51385.06,102821.74,1
2021,47,165,all,All,34148.96,72422.36,133813.90,1
2021,47,165,race-ethnicity,"Black, Non-Hispanic",24480.88,62134.73,117950.84,1
2021,47,165,race-ethnicity,Hispanic,28220.02,55256.33,113292.07,3
2021,47,165,race-ethnicity,Other Races and Ethnicities,30278.43,67058.00,131170.73,1
2021,47,165,race-ethnicity,"White, Non-Hispanic",35385.25,74979.39,134563.43,1
2021,47,167,all,All,25275.46,61044.46,115115.77,2
2021,47,167,race-ethnicity,"Black, Non-Hispanic",15200.19,40966.36,77675.49,2
2021,47,167,race-ethnicity,Hispanic,26762.78,61169.78,117950.84,3
2021,47,167,race-ethnicity,Other Races and Ethnicities,23482.35,48468.41,130602.65,3
2021,47,167,race-ethnicity,"White, Non-Hispanic",31000.83,68398.84,126292.45,2
2021,47,169,all,All,20549.65,48921.57,96045.97,2
2021,47,169,race-ethnicity,"Black, Non-Hispanic",12637.23,32115.53,66945.31,3
2021,47,169,race-ethnicity,Hispanic,21410.02,44705.67,73124.88,3
2021,47,169,race-ethnicity,Other Races and Ethnicities,13523.64,36882.10,78233.67,3
2021,47,169,race-ethnicity,"White, Non-Hispanic",20598.55,49813.43,97233.91,2
2021,47,171,all,All,18775.75,45823.04,87936.41,2
2021,47,171,race-ethnicity,"Black, Non-Hispanic",20117.60,29961.10,63945.66,3
2021,47,171,race-ethnicity,Hispanic,17984.62,30691.85,94998.17,3
2021,47,171,race-ethnicity,Other Races and Ethnicities,18435.71,41258.91,86513.95,3
2021,47,171,race-ethnicity,"White, Non-Hispanic",18775.75,46140.77,88221.01,2
2021,47,173,all,All,23906.10,55310.03,109192.63,2
2021,47,173,race-ethnicity,"Black, Non-Hispanic",14666.29,30509.40,61447.12,3
2021,47,173,race-ethnicity,Hispanic,35962.91,68243.06,121110.15,3
2021,47,173,race-ethnicity,Other Races and Ethnicities,17987.93,57921.98,102769.12,3
2021,47,173,race-ethnicity,"White, Non-Hispanic",24812.77,55667.07,109527.94,2
2021,47,175,all,All,21273.00,48444.06,87410.20,2
2021,47,175,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,47,175,race-ethnicity,Hispanic,NA,NA,NA,3
2021,47,175,race-ethnicity,Other Races and Ethnicities,17434.92,38645.11,77244.59,3
2021,47,175,race-ethnicity,"White, Non-Hispanic",21458.44,49333.55,87841.83,2
2021,47,177,all,All,20549.65,48921.57,96045.97,2
2021,47,177,race-ethnicity,"Black, Non-Hispanic",12637.23,32115.53,66945.31,3
2021,47,177,race-ethnicity,Hispanic,21410.02,44705.67,73124.88,3
2021,47,177,race-ethnicity,Other Races and Ethnicities,13523.64,36882.10,78233.67,3
2021,47,177,race-ethnicity,"White, Non-Hispanic",20598.55,49813.43,97233.91,2
2021,47,179,all,All,20911.33,52656.80,107560.50,1
2021,47,179,race-ethnicity,"Black, Non-Hispanic",15647.13,26227.40,85381.03,3
2021,47,179,race-ethnicity,Hispanic,17881.86,33279.38,76406.76,3
2021,47,179,race-ethnicity,Other Races and Ethnicities,12631.86,42173.07,98378.81,3
2021,47,179,race-ethnicity,"White, Non-Hispanic",22126.22,54868.32,110820.25,1
2021,47,181,all,All,19465.63,47112.04,96116.54,2
2021,47,181,race-ethnicity,"Black, Non-Hispanic",14902.07,45263.85,65294.03,3
2021,47,181,race-ethnicity,Hispanic,8307.39,39351.72,113738.10,3
2021,47,181,race-ethnicity,Other Races and Ethnicities,19465.63,49707.78,76006.34,3
2021,47,181,race-ethnicity,"White, Non-Hispanic",19568.63,47390.62,97204.05,2
2021,47,183,all,All,19019.88,44698.87,85669.41,2
2021,47,183,race-ethnicity,"Black, Non-Hispanic",14528.76,32792.93,64346.24,2
2021,47,183,race-ethnicity,Hispanic,28797.21,51484.57,83424.16,3
2021,47,183,race-ethnicity,Other Races and Ethnicities,14521.98,33699.95,70910.54,3
2021,47,183,race-ethnicity,"White, Non-Hispanic",19588.71,45284.75,87225.01,2
2021,47,185,all,All,21273.00,48444.06,87410.20,2
2021,47,185,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,47,185,race-ethnicity,Hispanic,NA,NA,NA,3
2021,47,185,race-ethnicity,Other Races and Ethnicities,17434.92,38645.11,77244.59,3
2021,47,185,race-ethnicity,"White, Non-Hispanic",21458.44,49333.55,87841.83,2
2021,47,187,all,All,55881.33,117950.8,223263.45,1
2021,47,187,race-ethnicity,"Black, Non-Hispanic",24699.30,78811.85,179267.51,1
2021,47,187,race-ethnicity,Hispanic,34791.41,77282.07,159809.97,1
2021,47,187,race-ethnicity,Other Races and Ethnicities,78984.70,139915.7,242283.69,1
2021,47,187,race-ethnicity,"White, Non-Hispanic",57165.11,122045.9,227363.28,1
2021,47,189,all,All,37416.71,84053.24,149097.48,1
2021,47,189,race-ethnicity,"Black, Non-Hispanic",30511.61,70225.28,120021.60,1
2021,47,189,race-ethnicity,Hispanic,38438.91,60559.76,105312.60,3
2021,47,189,race-ethnicity,Other Races and Ethnicities,40124.21,134116.0,185350.75,3
2021,47,189,race-ethnicity,"White, Non-Hispanic",38216.81,84168.09,148491.49,1
2021,48,001,all,All,20788.02,50293.50,100628.62,2
2021,48,001,race-ethnicity,"Black, Non-Hispanic",12742.87,33886.06,60765.75,2
2021,48,001,race-ethnicity,Hispanic,16218.11,47276.11,84249.12,2
2021,48,001,race-ethnicity,Other Races and Ethnicities,25801.68,52656.80,95062.35,2
2021,48,001,race-ethnicity,"White, Non-Hispanic",22480.77,53561.42,106576.33,2
2021,48,003,all,All,22352.33,55881.33,116581.47,2
2021,48,003,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,48,003,race-ethnicity,Hispanic,18948.29,47891.65,102340.82,2
2021,48,003,race-ethnicity,Other Races and Ethnicities,26822.79,55881.33,113327.99,3
2021,48,003,race-ethnicity,"White, Non-Hispanic",29661.92,71597.59,144288.31,2
2021,48,005,all,All,20675.78,50003.18,98487.11,2
2021,48,005,race-ethnicity,"Black, Non-Hispanic",13411.39,27190.09,58480.01,2
2021,48,005,race-ethnicity,Hispanic,22735.92,50569.46,73508.23,2
2021,48,005,race-ethnicity,Other Races and Ethnicities,13702.61,52454.80,107419.48,3
2021,48,005,race-ethnicity,"White, Non-Hispanic",23688.34,56646.03,111316.30,2
2021,48,007,all,All,23611.23,56715.60,115451.49,2
2021,48,007,race-ethnicity,"Black, Non-Hispanic",10931.31,39240.25,64267.50,3
2021,48,007,race-ethnicity,Hispanic,19335.16,48022.48,94676.60,2
2021,48,007,race-ethnicity,Other Races and Ethnicities,21153.44,53342.59,89516.07,3
2021,48,007,race-ethnicity,"White, Non-Hispanic",32115.53,71488.17,130816.80,2
2021,48,009,all,All,26822.79,63588.62,121110.15,2
2021,48,009,race-ethnicity,"Black, Non-Hispanic",13904.02,32661.23,75886.70,3
2021,48,009,race-ethnicity,Hispanic,25275.46,49436.54,83184.38,2
2021,48,009,race-ethnicity,Other Races and Ethnicities,29759.88,78984.70,131673.41,2
2021,48,009,race-ethnicity,"White, Non-Hispanic",27828.93,66387.59,123591.35,2
2021,48,011,all,All,25748.19,54763.97,107122.85,2
2021,48,011,race-ethnicity,"Black, Non-Hispanic",19568.63,28275.87,54763.97,3
2021,48,011,race-ethnicity,Hispanic,24047.88,49176.14,88540.62,2
2021,48,011,race-ethnicity,Other Races and Ethnicities,21628.48,49813.43,93348.50,2
2021,48,011,race-ethnicity,"White, Non-Hispanic",26822.79,61759.40,122163.59,2
