year,state,county,share_poverty_exposure,share_poverty_exposure_quality
2018,13,277,0,1
2018,13,279,0,1
2018,13,281,0,1
2018,13,283,0,1
2018,13,285,0.12388745334481768,1
2018,13,287,0,1
2018,13,289,0,1
2018,13,291,0,1
2018,13,293,0,1
2018,13,295,0,1
2018,13,297,0,1
2018,13,299,0.10666836995401124,1
2018,13,301,0,1
2018,13,303,0,1
2018,13,305,0,1
2018,13,307,0,2
2018,13,309,0,1
2018,13,311,0,1
2018,13,313,0,1
2018,13,315,0,1
2018,13,317,0,1
2018,13,319,0,1
2018,13,321,0,1
2018,15,001,0.08380510440835266,1
2018,15,003,0.05344353938986792,1
2018,15,005,NA,NA
2018,15,007,0,1
2018,15,009,0,1
2018,16,001,0,1
2018,16,003,0,1
2018,16,005,0.09049516220830962,1
2018,16,007,0,1
2018,16,009,0,1
2018,16,011,0,1
2018,16,013,0,1
2018,16,015,0,1
2018,16,017,0,1
2018,16,019,0,1
2018,16,021,0,1
2018,16,023,0,2
2018,16,025,0,2
2018,16,027,0,1
2018,16,029,0,1
2018,16,031,0,1
2018,16,033,0,2
2018,16,035,0,1
2018,16,037,0,1
2018,16,039,0,1
2018,16,041,0,1
2018,16,043,0,1
2018,16,045,0,1
2018,16,047,0,1
2018,16,049,0,1
2018,16,051,0,1
2018,16,053,0,1
2018,16,055,0,1
2018,16,057,0,1
2018,16,059,0,1
2018,16,061,0,1
2018,16,063,0,1
2018,16,065,0.6518563080096254,1
2018,16,067,0,1
2018,16,069,0,1
2018,16,071,0,2
2018,16,073,0,1
2018,16,075,0,1
2018,16,077,0,2
2018,16,079,0,1
2018,16,081,0,1
2018,16,083,0,1
2018,16,085,0,2
2018,16,087,0,1
2018,17,001,0.05994411988823978,1
2018,17,003,0.31911613566289826,1
2018,17,005,0,1
2018,17,007,0,1
2018,17,009,0,2
2018,17,011,0,1
2018,17,013,0,1
2018,17,015,0,1
2018,17,017,0,1
2018,17,019,0.40954195639801044,1
2018,17,021,0,1
2018,17,023,0,1
2018,17,025,0,1
2018,17,027,0,1
2018,17,029,0.34156737382543834,1
2018,17,031,0.11501246754582145,1
2018,17,033,0,1
2018,17,035,0,1
2018,17,037,0.41100085752786963,1
2018,17,039,0,1
2018,17,041,0,1
2018,17,043,0,1
2018,17,045,0,1
2018,17,047,0,1
2018,17,049,0,1
2018,17,051,0,1
2018,17,053,0,1
2018,17,055,0.13077025409072768,1
2018,17,057,0,1
2018,17,059,0,1
2018,17,061,0,1
2018,17,063,0,1
2018,17,065,0,2
2018,17,067,0,1
2018,17,069,0,1
2018,17,071,0,1
2018,17,073,0,1
2018,17,075,0,1
2018,17,077,0.5628894994304094,1
2018,17,079,0,1
2018,17,081,0.10792580101180438,1
2018,17,083,0,1
2018,17,085,0,1
2018,17,087,0.011560693641618497,1
2018,17,089,0,1
2018,17,091,0.10719260478662783,1
2018,17,093,0,1
2018,17,095,0,1
2018,17,097,0.0014651109424370268,1
2018,17,099,0,1
2018,17,101,0,1
2018,17,103,0,1
2018,17,105,0,1
2018,17,107,0,1
2018,17,109,0.39245786751209744,1
2018,17,111,0,1
2018,17,113,0.12236722557198315,1
2018,17,115,0.22198858516070893,1
2018,17,117,0,1
2018,17,119,0,1
2018,17,121,0,1
2018,17,123,0,1
2018,17,125,0,1
2018,17,127,0,1
2018,17,129,0,1
2018,17,131,0,1
2018,17,133,0,1
2018,17,135,0,1
2018,17,137,0,1
2018,17,139,0,1
2018,17,141,0,1
2018,17,143,0.2487645847632121,1
2018,17,145,0,1
2018,17,147,0,2
2018,17,149,0,1
2018,17,151,0,1
2018,17,153,0,1
2018,17,155,0,1
2018,17,157,0,1
2018,17,159,0,1
2018,17,161,0.07362906714086606,1
2018,17,163,0.28266918179674605,1
2018,17,165,0,1
2018,17,167,0.24718833882640753,1
2018,17,169,0.6648501362397821,1
2018,17,171,0,1
2018,17,173,0,1
2018,17,175,0,1
2018,17,177,0,1
2018,17,179,0,1
2018,17,181,0,1
2018,17,183,0.21734111895708855,1
2018,17,185,0,1
2018,17,187,0,1
2018,17,189,0,1
2018,17,191,0,1
2018,17,193,0,1
2018,17,195,0,1
2018,17,197,0,1
2018,17,199,0,1
2018,17,201,0.19416370754802878,1
2018,17,203,0,1
2018,18,001,0,1
2018,18,003,0.2560105832278845,1
2018,18,005,0,1
2018,18,007,0,1
2018,18,009,0,1
2018,18,011,0,1
2018,18,013,0,1
2018,18,015,0,1
2018,18,017,0,1
2018,18,019,0,1
2018,18,021,0,1
2018,18,023,0,1
2018,18,025,0,1
2018,18,027,0,1
2018,18,029,0,1
2018,18,031,0,1
2018,18,033,0,1
2018,18,035,0.4459760273972603,1
2018,18,037,0,1
2018,18,039,0,1
2018,18,041,0,1
2018,18,043,0,1
2018,18,045,0,1
2018,18,047,0,1
2018,18,049,0,1
2018,18,051,0,1
2018,18,053,0.13641745602165087,1
2018,18,055,0,1
2018,18,057,0,1
2018,18,059,0,1
2018,18,061,0,1
2018,18,063,0,1
2018,18,065,0,1
2018,18,067,0.10932775063968364,1
2018,18,069,0,1
2018,18,071,0,1
2018,18,073,0,1
2018,18,075,0,1
2018,18,077,0,1
2018,18,079,0,1
2018,18,081,0,1
2018,18,083,0.16774837743384924,1
2018,18,085,0,1
2018,18,087,0,1
2018,18,089,0.1555856277428575,1
2018,18,091,0,1
2018,18,093,0,1
2018,18,095,0.09890369530290143,1
2018,18,097,0.15033365653339417,1
2018,18,099,0,1
2018,18,101,0,1
2018,18,103,0,1
2018,18,105,0.4748421717171717,1
2018,18,107,0,1
2018,18,109,0,1
2018,18,111,0,1
2018,18,113,0,1
2018,18,115,0,2
2018,18,117,0,1
2018,18,119,0,1
2018,18,121,0,1
2018,18,123,0,1
2018,18,125,0,1
2018,18,127,0,1
2018,18,129,0,1
2018,18,131,0,1
2018,18,133,0,1
2018,18,135,0,1
2018,18,137,0,1
2018,18,139,0,1
2018,18,141,0.1117010767559024,1
2018,18,143,0,1
2018,18,145,0,1
2018,18,147,0,1
2018,18,149,0,1
2018,18,151,0,1
2018,18,153,0,1
2018,18,155,0,1
2018,18,157,0.28766239232301694,1
2018,18,159,0,1
2018,18,161,0,1
2018,18,163,0.14257851239669422,1
2018,18,165,0,1
2018,18,167,0.23612833647883527,1
2018,18,169,0,1
2018,18,171,0,1
2018,18,173,0,1
2018,18,175,0,1
2018,18,177,0,1
2018,18,179,0,1
2018,18,181,0,1
2018,18,183,0,1
2018,19,001,0,1
2018,19,003,0,1
2018,19,005,0,1
2018,19,007,0,1
2018,19,009,0,1
2018,19,011,0,1
2018,19,013,0.12779053294904988,1
2018,19,015,0,1
2018,19,017,0,1
2018,19,019,0,1
2018,19,021,0,1
2018,19,023,0,1
2018,19,025,0,1
2018,19,027,0,1
2018,19,029,0,1
2018,19,031,0,1
2018,19,033,0,1
2018,19,035,0,1
2018,19,037,0,1
2018,19,039,0,1
2018,19,041,0,1
2018,19,043,0,1
2018,19,045,0,1
2018,19,047,0,1
2018,19,049,0,1
2018,19,051,0,2
2018,19,053,0,1
2018,19,055,0,1
2018,19,057,0,1
2018,19,059,0,1
2018,19,061,0,1
2018,19,063,0,1
2018,19,065,0,1
2018,19,067,0,1
2018,19,069,0,1
2018,19,071,0,1
2018,19,073,0,1
2018,19,075,0,1
2018,19,077,0,1
2018,19,079,0,1
2018,19,081,0,1
2018,19,083,0,1
2018,19,085,0,1
2018,19,087,0,1
2018,19,089,0,1
2018,19,091,0,1
2018,19,093,0,1
2018,19,095,0,1
2018,19,097,0,1
2018,19,099,0,1
2018,19,101,0,1
2018,19,103,0.33625849239728245,1
2018,19,105,0,1
2018,19,107,0,1
2018,19,109,0,1
2018,19,111,0.17853620043401067,1
2018,19,113,0,1
2018,19,115,0,1
2018,19,117,0,1
2018,19,119,0,1
2018,19,121,0,1
2018,19,123,0,1
2018,19,125,0,1
2018,19,127,0,1
2018,19,129,0,1
2018,19,131,0,1
2018,19,133,0,1
2018,19,135,0,1
2018,19,137,0,1
2018,19,139,0,1
2018,19,141,0,1
2018,19,143,0,1
2018,19,145,0,1
2018,19,147,0,1
2018,19,149,0,1
2018,19,151,0,1
2018,19,153,0,1
2018,19,155,0,1
2018,19,157,0,1
2018,19,159,0,1
2018,19,161,0,1
2018,19,163,0,1
2018,19,165,0,1
2018,19,167,0,1
2018,19,169,0.6856479732282614,1
2018,19,171,0,1
2018,19,173,0,1
2018,19,175,0,1
2018,19,177,0,1
2018,19,179,0,1
2018,19,181,0,1
2018,19,183,0,1
2018,19,185,0,1
2018,19,187,0,1
2018,19,189,0,1
2018,19,191,0,1
2018,19,193,0.12695267850339098,1
2018,19,195,0,1
2018,19,197,0,1
2018,20,001,0,1
2018,20,003,0,1
2018,20,005,0,1
2018,20,007,0,1
2018,20,009,0,1
2018,20,011,0,1
2018,20,013,0,1
2018,20,015,0,1
2018,20,017,0,2
2018,20,019,0,1
2018,20,021,0,1
2018,20,023,0,1
2018,20,025,0,1
2018,20,027,0,2
2018,20,029,0,1
2018,20,031,0,1
2018,20,033,0,2
2018,20,035,0,1
2018,20,037,0,1
2018,20,039,0,1
2018,20,041,0,1
2018,20,043,0,1
2018,20,045,0.1589956142464697,1
2018,20,047,0,1
2018,20,049,0,1
2018,20,051,0,1
2018,20,053,0,1
2018,20,055,0,1
2018,20,057,0,1
2018,20,059,0,1
2018,20,061,0,1
2018,20,063,0,1
2018,20,065,0,1
2018,20,067,0,2
2018,20,069,0,2
2018,20,071,0,2
2018,20,073,0,1
2018,20,075,0,2
2018,20,077,0,1
2018,20,079,0,1
2018,20,081,0,2
2018,20,083,0,2
2018,20,085,0,1
2018,20,087,0,1
2018,20,089,0,1
2018,20,091,0,1
2018,20,093,0,2
2018,20,095,0,1
2018,20,097,0,1
2018,20,099,0,1
2018,20,101,0,2
2018,20,103,0,1
2018,20,105,0,1
2018,20,107,0,1
2018,20,109,0,2
2018,20,111,0,1
2018,20,113,0,1
2018,20,115,0,1
2018,20,117,0,1
2018,20,119,0,1
2018,20,121,0,1
2018,20,123,0,1
2018,20,125,0,1
2018,20,127,0,1
2018,20,129,0,2
2018,20,131,0,1
2018,20,133,0,1
2018,20,135,0,1
2018,20,137,0,2
2018,20,139,0,1
2018,20,141,0,1
2018,20,143,0,1
2018,20,145,0,1
2018,20,147,0,2
2018,20,149,0,1
2018,20,151,0,1
2018,20,153,0,1
2018,20,155,0,1
2018,20,157,0,1
2018,20,159,0,1
2018,20,161,0.3922648034441386,1
2018,20,163,0,1
2018,20,165,0,1
2018,20,167,0,2
2018,20,169,0,1
2018,20,171,0,3
2018,20,173,0.08992443682039214,1
2018,20,175,0,1
2018,20,177,0,1
2018,20,179,0,2
2018,20,181,0,1
2018,20,183,0,1
2018,20,185,0,1
2018,20,187,0,2
2018,20,189,0,1
2018,20,191,0,1
2018,20,193,0,1
2018,20,195,0,2
2018,20,197,0,1
2018,20,199,0,2
2018,20,201,0,1
2018,20,203,0,2
2018,20,205,0,1
2018,20,207,0,1
2018,20,209,0.14263385332066567,1
2018,21,001,0,1
2018,21,003,0,1
2018,21,005,0,1
2018,21,007,0,1
2018,21,009,0,1
2018,21,011,0,1
2018,21,013,0.30444148117755665,1
2018,21,015,0,1
2018,21,017,0,1
2018,21,019,0.07023714966526722,1
2018,21,021,0,1
2018,21,023,0,1
2018,21,025,0.26941641070645017,1
2018,21,027,0,1
2018,21,029,0,1
2018,21,031,0,1
2018,21,033,0,1
2018,21,035,0.4389055472263868,1
2018,21,037,0.22383055282957148,1
2018,21,039,0,1
2018,21,041,0,1
2018,21,043,0.19661856872176067,1
2018,21,045,0,1
2018,21,047,0.2322289156626506,1
2018,21,049,0,1
2018,21,051,0.2750406063887385,1
2018,21,053,0,1
2018,21,055,0,1
2018,21,057,0,1
2018,21,059,0.10375064004096263,1
2018,21,061,0.10888888888888888,1
2018,21,063,0,1
2018,21,065,0,1
2018,21,067,0.3279642140529794,1
2018,21,069,0,1
2018,21,071,0,1
2018,21,073,0,1
2018,21,075,0,1
2018,21,077,0,1
2018,21,079,0,1
2018,21,081,0,1
2018,21,083,0,1
2018,21,085,0,1
2018,21,087,0,1
2018,21,089,0,1
2018,21,091,0,1
2018,21,093,0,1
2018,21,095,0.40060650423507266,1
2018,21,097,0,1
2018,21,099,0,1
2018,21,101,0,1
2018,21,103,0,1
2018,21,105,0,1
2018,21,107,0.10332661290322581,1
2018,21,109,0,1
2018,21,111,0.19974392959867276,1
2018,21,113,0,1
2018,21,115,0,1
2018,21,117,0.13991850360842456,1
2018,21,119,0.1814663951120163,1
2018,21,121,0.0766886245206961,1
2018,21,123,0,1
2018,21,125,0,1
2018,21,127,0,1
2018,21,129,0,1
2018,21,131,0,1
2018,21,133,0,1
2018,21,135,0,1
2018,21,137,0,1
2018,21,139,0,1
2018,21,141,0,1
2018,21,143,0,2
2018,21,145,0.036417910447761194,1
2018,21,147,0.4730379956860793,1
2018,21,149,0,1
2018,21,151,0.05418034857287194,1
2018,21,153,0,1
2018,21,155,0,1
2018,21,157,0,1
2018,21,159,0,1
2018,21,161,0,1
2018,21,163,0,1
2018,21,165,0,1
2018,21,167,0,1
2018,21,169,0,1
2018,21,171,0,1
2018,21,173,0,1
2018,21,175,0,1
2018,21,177,0,1
2018,21,179,0,1
2018,21,181,0,1
2018,21,183,0,1
2018,21,185,0,1
2018,21,187,0,1
2018,21,189,0.4976897689768977,1
2018,21,191,0,1
2018,21,193,0.12041365632525854,1
2018,21,195,0.05986498535218444,1
2018,21,197,0,1
2018,21,199,0,1
2018,21,201,0,1
2018,21,203,0,1
2018,21,205,0.38263205013428825,1
2018,21,207,0,1
2018,21,209,0,1
2018,21,211,0,1
2018,21,213,0,1
2018,21,215,0,1
2018,21,217,0,1
2018,21,219,0,1
2018,21,221,0.015415549597855228,1
2018,21,223,0,1
2018,21,225,0,1
2018,21,227,0.21842245085253345,1
2018,21,229,0,1
2018,21,231,0,1
2018,21,233,0,1
2018,21,235,0,1
2018,21,237,0,1
2018,21,239,0,1
2018,22,001,0.3024998297118725,1
2018,22,003,0,1
2018,22,005,0,1
2018,22,007,0,1
2018,22,009,0.1269681742043551,1
2018,22,011,0,1
2018,22,013,0.3653895602982772,1
2018,22,015,0.14908313869701337,1
2018,22,017,0.24979744249128122,1
2018,22,019,0.026570266606416627,1
2018,22,021,0,1
2018,22,023,0,2
2018,22,025,0,1
2018,22,027,0.3463869463869464,1
2018,22,029,0,1
2018,22,031,0.17886421225219853,1
2018,22,033,0.23912058594044952,1
2018,22,035,0.6563896336014299,1
2018,22,037,0,1
2018,22,039,0.3198592029067787,1
2018,22,041,0.44411601699612047,1
2018,22,043,0.3402390438247012,1
2018,22,045,0,1
2018,22,047,0,1
2018,22,049,0.4579831932773109,1
2018,22,051,0.041771620486985725,1
2018,22,053,0.19360213262245918,1
2018,22,055,0.05387647831800263,1
2018,22,057,0,1
2018,22,059,0,1
2018,22,061,0.566930934593688,1
2018,22,063,0,1
2018,22,065,0.5688325991189427,1
2018,22,067,0.6898910918737783,1
2018,22,069,0.48394388152766954,1
2018,22,071,0.2414997243153832,1
2018,22,073,0.3797671730980635,1
2018,22,075,0.16396716219214555,1
2018,22,077,0,1
2018,22,079,0.18250766499919316,1
2018,22,081,0,1
2018,22,083,0.4047366560622128,1
2018,22,085,0,1
2018,22,087,0.08572710951526032,1
2018,22,089,0,1
2018,22,091,0,1
2018,22,093,0,1
2018,22,095,0,1
2018,22,097,0.27365065873353167,1
2018,22,099,0,1
2018,22,101,0,1
2018,22,103,0,1
2018,22,105,0.11824482028080002,1
2018,22,107,0.8159311087190527,1
2018,22,109,0.13779213695296438,1
2018,22,111,0,1
2018,22,113,0,1
2018,22,115,0,1
2018,22,117,0.32144959219709074,1
2018,22,119,0.20619469026548673,1
2018,22,121,0,1
2018,22,123,0,1
2018,22,125,0,1
2018,22,127,0,1
2018,23,001,0.1205519244734931,1
2018,23,003,0,1
2018,23,005,0.04594741613780599,1
2018,23,007,0,1
2018,23,009,0,1
2018,23,011,0,1
2018,23,013,0,1
2018,23,015,0,1
2018,23,017,0,1
2018,23,019,0.21843123461132607,1
2018,23,021,0,1
2018,23,023,0,1
2018,23,025,0,1
2018,23,027,0,1
2018,23,029,0,1
2018,23,031,0,1
2018,24,001,0,1
2018,24,003,0,1
2018,24,005,0.008475144493167585,1
2018,24,009,0,1
2018,24,011,0,1
2018,24,013,0,1
2018,24,015,0,1
2018,24,017,0,1
2018,24,019,0,1
2018,24,021,0,1
2018,24,023,0,1
2018,24,025,0,1
2018,24,027,0,1
2018,24,029,0,1
2018,24,031,0,1
2018,24,033,0.022267464053950883,1
2018,24,035,0,1
2018,24,037,0,1
2018,24,039,0,1
2018,24,041,0,1
2018,24,043,0,1
2018,24,045,0,1
2018,24,047,0,1
2018,24,510,0.1762724231345427,1
2018,25,001,0,1
2018,25,003,0,1
2018,25,005,0.014478130655519787,1
2018,25,007,0,1
2018,25,009,0.01273823058397819,1
2018,25,011,0,1
2018,25,013,0.33746627264550944,1
2018,25,015,0.010954275437353535,1
2018,25,017,0.027582534611288605,1
2018,25,019,0,2
2018,25,021,0,1
2018,25,023,0.032720050177712734,1
2018,25,025,0.16929169229493354,1
2018,25,027,0.03715028098374524,1
2018,26,001,0,1
2018,26,003,0,1
2018,26,005,0,1
2018,26,007,0,1
2018,26,009,0,1
2018,26,011,0,1
2018,26,013,0,1
2018,26,015,0,1
2018,26,017,0.07534535802618085,1
2018,26,019,0,1
2018,26,021,0.2065759819703799,1
2018,26,023,0,1
2018,26,025,0.14116794273546868,1
2018,26,027,0,1
2018,26,029,0,1
2018,26,031,0,1
2018,26,033,0,1
2018,26,035,0,1
2018,26,037,0.2342706013363029,1
2018,26,039,0,1
2018,26,041,0,1
2018,26,043,0,1
2018,26,045,0,1
2018,26,047,0,1
2018,26,049,0.33589414214983226,1
2018,26,051,0,1
2018,26,053,0,1
2018,26,055,0,1
2018,26,057,0,1
2018,26,059,0,1
2018,26,061,0.31437843939607735,1
2018,26,063,0,1
2018,26,065,0.2080316721347532,1
2018,26,067,0,1
2018,26,069,0,1
2018,26,071,0,1
2018,26,073,0.4708230597628273,1
2018,26,075,0.24297457465111832,1
2018,26,077,0.2013962033067973,1
2018,26,079,0,1
2018,26,081,0.10177414883697487,1
2018,26,083,0.011764705882352941,1
2018,26,085,0,1
2018,26,087,0,1
2018,26,089,0,1
2018,26,091,0,1
2018,26,093,0,1
2018,26,095,0,1
2018,26,097,0,1
2018,26,099,0.05761384541072732,1
2018,26,101,0,1
2018,26,103,0.1245735451798421,1
2018,26,105,0,1
2018,26,107,3.495688650664181e-4,1
2018,26,109,0,1
2018,26,111,0,1
2018,26,113,0,1
2018,26,115,0.04413539086810186,1
2018,26,117,0,1
2018,26,119,0,1
2018,26,121,0.23034103720405863,1
2018,26,123,0,1
2018,26,125,0.07053281260243695,1
2018,26,127,0,1
2018,26,129,0,1
2018,26,131,0,1
2018,26,133,0,1
2018,26,135,0,1
2018,26,137,0,1
2018,26,139,0.19082063205028846,1
2018,26,141,0,1
2018,26,143,0,1
2018,26,145,0.2587414708112206,1
2018,26,147,0.051278388801599774,1
2018,26,149,0,1
2018,26,151,0,1
2018,26,153,0,1
2018,26,155,0,1
2018,26,157,0,1
2018,26,159,0,1
2018,26,161,0.30050844010575556,1
2018,26,163,0.41050083634759155,1
2018,26,165,0,1
2018,27,001,0,1
2018,27,003,0,1
2018,27,005,0,1
2018,27,007,0,1
2018,27,009,0,1
2018,27,011,0,1
2018,27,013,0.4924442101563873,1
2018,27,015,0,1
2018,27,017,0,1
2018,27,019,0,1
2018,27,021,0,1
2018,27,023,0,1
2018,27,025,0,1
2018,27,027,0,1
2018,27,029,0,1
2018,27,031,0,1
2018,27,033,0,1
2018,27,035,0,1
2018,27,037,0,1
2018,27,039,0,1
2018,27,041,0,1
2018,27,043,0,1
2018,27,045,0,1
2018,27,047,0,1
2018,27,049,0,1
2018,27,051,0,1
2018,27,053,0.21355739616661185,1
2018,27,055,0,1
2018,27,057,0,1
2018,27,059,0,1
2018,27,061,0,1
2018,27,063,0,1
2018,27,065,0,1
2018,27,067,0,1
2018,27,069,0,1
2018,27,071,0,1
2018,27,073,0,1
2018,27,075,0,1
2018,27,077,0,1
2018,27,079,0,1
2018,27,081,0,1
2018,27,083,0,1
2018,27,085,0,1
2018,27,087,0,1
2018,27,089,0,1
2018,27,091,0,1
2018,27,093,0,1
2018,27,095,0,1
2018,27,097,0,1
2018,27,099,0,1
2018,27,101,0,1
2018,27,103,0,1
2018,27,105,0,1
2018,27,107,0,1
2018,27,109,0.0530763528539659,1
2018,27,111,0,1
2018,27,113,0,1
2018,27,115,0,1
2018,27,117,0,1
2018,27,119,0,1
2018,27,121,0,1
2018,27,123,0.07447303763093237,1
2018,27,125,0,1
2018,27,127,0,1
2018,27,129,0,1
2018,27,131,0,1
2018,27,133,0,1
2018,27,135,0,1
2018,27,137,0.18131526173846899,1
2018,27,139,0,1
2018,27,141,0,1
2018,27,143,0,1
2018,27,145,0.2780053245955355,1
2018,27,147,0,1
2018,27,149,0,1
2018,27,151,0,1
2018,27,153,0,1
2018,27,155,0,1
2018,27,157,0,1
2018,27,159,0,1
2018,27,161,0,1
2018,27,163,0,1
2018,27,165,0,1
2018,27,167,0,1
2018,27,169,0.19111176298034616,1
2018,27,171,0,1
2018,27,173,0,1
2018,28,001,0.39959718026183283,1
2018,28,003,0,1
2018,28,005,0,1
2018,28,007,0.311284969179706,1
2018,28,009,0,1
2018,28,011,0.47887717989368644,1
2018,28,013,0.1733296058149287,1
2018,28,015,0,1
2018,28,017,0,1
2018,28,019,0,1
2018,28,021,0.7260681449432126,1
2018,28,023,0,1
2018,28,025,0,1
2018,28,027,0.5802938196555217,1
2018,28,029,0,1
2018,28,031,0,1
2018,28,033,0,1
2018,28,035,0.3890836254381572,1
2018,28,037,0,1
2018,28,039,0,1
2018,28,041,0,1
2018,28,043,0.24656188605108054,1
2018,28,045,0,1
2018,28,047,0.1824709024033859,1
2018,28,049,0.3144849702495943,1
2018,28,051,0.7788499669530734,1
2018,28,053,0.28553654743390355,1
2018,28,055,1,1
2018,28,057,0,1
2018,28,059,0,1
2018,28,061,0,1
2018,28,063,1,1
2018,28,065,0,1
2018,28,067,0.20724809719991621,1
2018,28,069,0.7630434782608696,1
2018,28,071,0.09530026109660575,1
2018,28,073,0,1
2018,28,075,0.39558195656209394,1
2018,28,077,0,1
2018,28,079,0,1
2018,28,081,0,1
2018,28,083,0.7640671273445212,1
2018,28,085,0,1
2018,28,087,0.20095618778901167,1
2018,28,089,0.26483357452966716,1
2018,28,091,0.19642857142857142,1
2018,28,093,0.1870527000650618,1
2018,28,095,0,1
2018,28,097,0,1
2018,28,099,0,1
2018,28,101,0,1
2018,28,103,0.36897880539499034,1
2018,28,105,0.14672279013830428,1
2018,28,107,0,1
2018,28,109,0,1
2018,28,111,0,1
2018,28,113,0.4292944785276074,1
2018,28,115,0,1
2018,28,117,0,1
2018,28,119,0,1
2018,28,121,0.02391904323827047,1
2018,28,123,0,1
2018,28,125,0,1
2018,28,127,0,1
2018,28,129,0,1
2018,28,131,0,1
2018,28,133,0.13381580814531005,1
2018,28,135,0,1
2018,28,137,0,1
2018,28,139,0,1
2018,28,141,0,1
2018,28,143,0,1
2018,28,145,0,1
2018,28,147,0,1
2018,28,149,0.2790285595163644,1
2018,28,151,0.3360221992772328,1
2018,28,153,0.4339410308350214,1
2018,28,155,0.35294117647058826,1
2018,28,157,0.6250483185156552,1
2018,28,159,0,1
2018,28,161,0,1
2018,28,163,0.5618346694703641,1
2018,29,001,0.2068676716917923,1
2018,29,003,0,1
2018,29,005,0,1
2018,29,007,0,1
2018,29,009,0,1
2018,29,011,0,1
2018,29,013,0,1
2018,29,015,0,1
2018,29,017,0,1
2018,29,019,0.3764825040023524,1
2018,29,021,0.10317297850562948,1
2018,29,023,0.13273946992191796,1
2018,29,025,0,1
2018,29,027,0,1
2018,29,029,0,1
2018,29,031,0.30015625,1
2018,29,033,0,1
2018,29,035,0,1
2018,29,037,0,1
2018,29,039,0,1
2018,29,041,0,1
2018,29,043,0,1
2018,29,045,0,1
2018,29,047,0,1
2018,29,049,0,1
2018,29,051,0,1
2018,29,053,0,1
2018,29,055,0,1
2018,29,057,0,1
2018,29,059,0,1
2018,29,061,0,1
2018,29,063,0,1
2018,29,065,0,1
2018,29,067,0,1
2018,29,069,0,1
2018,29,071,0,1
2018,29,073,0,1
2018,29,075,0,1
2018,29,077,0.16921864899806077,1
2018,29,079,0,1
2018,29,081,0,1
2018,29,083,0,1
2018,29,085,0,1
2018,29,087,0,1
2018,29,089,0,1
2018,29,091,0,1
2018,29,093,0,1
2018,29,095,0.14232289567508913,1
2018,29,097,0,1
2018,29,099,0,1
2018,29,101,0.2645966029723992,1
2018,29,103,0,1
2018,29,105,0,1
2018,29,107,0,1
2018,29,109,0,1
2018,29,111,0,1
2018,29,113,0,1
2018,29,115,0,1
2018,29,117,0,1
2018,29,119,0,1
2018,29,121,0,1
2018,29,123,0,1
2018,29,125,0,1
2018,29,127,0,1
2018,29,129,0,1
2018,29,131,0,1
2018,29,133,0,1
2018,29,135,0,1
2018,29,137,0,1
2018,29,139,0,1
2018,29,141,0,1
2018,29,143,0,1
2018,29,145,0,1
2018,29,147,0,1
2018,29,149,0,1
2018,29,151,0,1
2018,29,153,0,1
2018,29,155,0.2744006849315068,1
2018,29,157,0,1
2018,29,159,0,1
2018,29,161,0.19778327773593027,1
2018,29,163,0,1
2018,29,165,0,1
2018,29,167,0,1
2018,29,169,0,1
2018,29,171,0,1
2018,29,173,0,1
2018,29,175,0,1
2018,29,177,0,1
2018,29,179,0,1
2018,29,181,0,1
2018,29,183,0,1
2018,29,185,0,1
2018,29,186,0,1
2018,29,187,0,1
2018,29,189,0.008019577515520054,1
2018,29,195,0,1
2018,29,197,0,1
2018,29,199,0,1
2018,29,201,0,1
2018,29,203,0,1
2018,29,205,0,1
2018,29,207,0,1
2018,29,209,0,1
2018,29,211,0,1
2018,29,213,0,1
2018,29,215,0,1
2018,29,217,0,1
2018,29,219,0,1
2018,29,221,0,1
2018,29,223,0,1
2018,29,225,0,1
2018,29,227,0,1
2018,29,229,0,1
2018,29,510,0.3194801290110971,1
2018,30,001,0,1
2018,30,003,0,1
2018,30,005,0.6909739928607853,1
2018,30,007,0,2
2018,30,009,0,1
2018,30,011,0,2
2018,30,013,0,1
2018,30,015,0,1
2018,30,017,0,1
2018,30,019,0,2
2018,30,021,0,1
2018,30,023,0,1
2018,30,025,0,2
2018,30,027,0,1
2018,30,029,0,1
2018,30,031,0.10612991765782251,1
2018,30,033,0,2
2018,30,035,0.517573315424222,1
2018,30,037,0,2
2018,30,039,0,1
2018,30,041,0,1
2018,30,043,0,1
2018,30,045,0,1
2018,30,047,0.27441785252263906,1
2018,30,049,0,1
2018,30,051,0,2
2018,30,053,0,1
2018,30,055,0,2
2018,30,057,0,1
2018,30,059,0,2
2018,30,061,0,1
2018,30,063,0,1
2018,30,065,0,1
2018,30,067,0,1
2018,30,069,0,2
2018,30,071,0,1
2018,30,073,0,1
2018,30,075,0,2
2018,30,077,0,1
2018,30,079,0,3
2018,30,081,0,1
2018,30,083,0,1
2018,30,085,0,1
2018,30,087,0,1
2018,30,089,0,1
2018,30,091,0,1
2018,30,093,0.3152846534653465,1
2018,30,095,0,1
2018,30,097,0,2
2018,30,099,0,1
2018,30,101,0,2
2018,30,103,0,2
2018,30,105,0,1
2018,30,107,0,2
2018,30,109,0,2
2018,30,111,0,1
2018,31,001,0,1
2018,31,003,0,1
2018,31,005,0,2
2018,31,007,0,2
2018,31,009,0,2
2018,31,011,0,1
2018,31,013,0,1
2018,31,015,0,1
2018,31,017,0,2
2018,31,019,0,1
