year,metro,subgroup_type,subgroup,learning_rate,learning_rate_lb,learning_rate_ub,learning_rate_quality
2017,40820,race-ethnicity,"Black, Non-Hispanic",.91660994,.71699506,1.1162249,1
2017,40820,race-ethnicity,Hispanic,1.1283458,.5170185,1.7396733,3
2017,40820,race-ethnicity,"White, Non-Hispanic",1.040259,.80367935,1.2768387,1
2017,40860,all,All,.9091441,.6431433,1.1751449,2
2017,40860,gender,Female,.94852722,.66727406,1.2297804,2
2017,40860,gender,Male,.85897118,.55646455,1.1614778,2
2017,40860,income,Economically Disadvantaged,.9169414,.58937508,1.2445078,2
2017,40860,income,Not Economically Disadvantaged,.81093717,.49803424,1.1238401,2
2017,40860,race-ethnicity,"Black, Non-Hispanic",,,,
2017,40860,race-ethnicity,Hispanic,,,,
2017,40860,race-ethnicity,"White, Non-Hispanic",.90869373,.70168149,1.115706,2
2017,40900,all,All,1.1363738,1.1080467,1.1647009,1
2017,40900,gender,Female,1.1969514,1.1673135,1.2265893,1
2017,40900,gender,Male,1.0766106,1.0440559,1.1091652,1
2017,40900,income,Economically Disadvantaged,1.1343695,1.1002802,1.1684588,1
2017,40900,income,Not Economically Disadvantaged,1.0906441,1.0566492,1.124639,1
2017,40900,race-ethnicity,"Black, Non-Hispanic",1.0265766,.95907772,1.0940756,1
2017,40900,race-ethnicity,Hispanic,1.1665546,1.1281372,1.2049719,1
2017,40900,race-ethnicity,"White, Non-Hispanic",1.1022032,1.0689145,1.135492,1
2017,40940,all,All,1.1516768,.89686275,1.4064908,1
2017,40940,gender,Female,1.1184357,.85510814,1.3817633,1
2017,40940,gender,Male,1.2979923,.87819952,1.7177851,2
2017,40940,income,Economically Disadvantaged,,,,
2017,40940,income,Not Economically Disadvantaged,,,,
2017,40940,race-ethnicity,"Black, Non-Hispanic",,,,
2017,40940,race-ethnicity,Hispanic,1.3826329,.94326568,1.822,2
2017,40940,race-ethnicity,"White, Non-Hispanic",1.1173652,.85151368,1.3832169,1
2017,40980,all,All,1.1700855,1.0731239,1.2670472,1
2017,40980,gender,Female,1.1787045,1.0764892,1.2809198,1
2017,40980,gender,Male,1.1630822,1.0525093,1.2736552,1
2017,40980,income,Economically Disadvantaged,1.1660812,1.0561589,1.2760035,1
2017,40980,income,Not Economically Disadvantaged,1.0881594,.96267235,1.2136465,1
2017,40980,race-ethnicity,"Black, Non-Hispanic",1.1613655,1.0364929,1.2862381,1
2017,40980,race-ethnicity,Hispanic,1.1646636,.94197094,1.3873562,1
2017,40980,race-ethnicity,"White, Non-Hispanic",1.1377724,1.0402495,1.2352954,1
2017,41060,all,All,.92942566,.83604848,1.0228028,1
2017,41060,gender,Female,.96110749,.8643865,1.0578284,1
2017,41060,gender,Male,.90085578,.79253936,1.0091722,1
2017,41060,income,Economically Disadvantaged,.89754438,.76860642,1.0264823,1
2017,41060,income,Not Economically Disadvantaged,.9218834,.82280791,1.0209589,1
2017,41060,race-ethnicity,"Black, Non-Hispanic",.95684248,.5625819,1.3511031,3
2017,41060,race-ethnicity,Hispanic,1.0678853,.76717407,1.3685966,1
2017,41060,race-ethnicity,"White, Non-Hispanic",.97758406,.89860862,1.0565596,1
2017,41100,all,All,1.332355,1.0632119,1.6014981,3
2017,41100,gender,Female,1.4304783,1.1510342,1.7099224,3
2017,41100,gender,Male,1.2385149,.92705178,1.549978,3
2017,41100,income,Economically Disadvantaged,1.207009,.8743186,1.5396993,3
2017,41100,income,Not Economically Disadvantaged,1.4429262,1.1302286,1.7556237,3
2017,41100,race-ethnicity,"Black, Non-Hispanic",1.7821245,-.088804401,3.6530535,3
2017,41100,race-ethnicity,Hispanic,1.388979,.8386097,1.9393482,3
2017,41100,race-ethnicity,"White, Non-Hispanic",1.3158315,1.0885942,1.5430689,3
2017,41140,all,All,.92933315,.81044531,1.048221,1
2017,41140,gender,Female,.88420171,.759202,1.0092014,1
2017,41140,gender,Male,.96398681,.82806224,1.0999115,1
2017,41140,income,Economically Disadvantaged,.9587791,.82636482,1.0911934,1
2017,41140,income,Not Economically Disadvantaged,.93226808,.77428865,1.0902475,1
2017,41140,race-ethnicity,"Black, Non-Hispanic",.85466999,.52144849,1.1878915,1
2017,41140,race-ethnicity,Hispanic,.88123411,.50754541,1.2549227,1
2017,41140,race-ethnicity,"White, Non-Hispanic",.95085818,.85195971,1.0497566,1
2017,41180,all,All,1.0009646,.97589302,1.0260363,1
2017,41180,gender,Female,.99802703,.97172695,1.024327,1
2017,41180,gender,Male,.99967384,.97094613,1.0284016,1
2017,41180,income,Economically Disadvantaged,.97174966,.93941301,1.0040864,1
2017,41180,income,Not Economically Disadvantaged,.98308903,.95506436,1.0111136,1
2017,41180,race-ethnicity,"Black, Non-Hispanic",.97827744,.94400293,1.012552,1
2017,41180,race-ethnicity,Hispanic,1.0611708,.97116333,1.1511782,1
2017,41180,race-ethnicity,"White, Non-Hispanic",.9926905,.96888572,1.0164953,1
2017,41220,all,All,1.171298,1.0032599,1.3393362,1
2017,41220,gender,Female,1.2789189,1.1014225,1.4564152,1
2017,41220,gender,Male,1.0941552,.90288478,1.2854255,1
2017,41220,income,Economically Disadvantaged,1.0679522,.8654964,1.2704079,1
2017,41220,income,Not Economically Disadvantaged,1.2261186,1.024951,1.4272861,1
2017,41220,race-ethnicity,"Black, Non-Hispanic",1.1586547,.91239226,1.4049171,1
2017,41220,race-ethnicity,Hispanic,1.2188219,.78541797,1.6522259,1
2017,41220,race-ethnicity,"White, Non-Hispanic",1.1007359,.9352048,1.2662669,1
2017,41400,all,All,1.011914,.87005019,1.1537778,1
2017,41400,gender,Female,1.0641972,.91359788,1.2147964,1
2017,41400,gender,Male,.95994174,.79920506,1.1206784,1
2017,41400,income,Economically Disadvantaged,.9918794,.82674259,1.1570163,1
2017,41400,income,Not Economically Disadvantaged,1.0413034,.86475557,1.2178513,1
2017,41400,race-ethnicity,"Black, Non-Hispanic",,,,
2017,41400,race-ethnicity,Hispanic,,,,
2017,41400,race-ethnicity,"White, Non-Hispanic",1.0309131,.91939956,1.1424266,1
2017,41420,all,All,1.1994376,1.1112422,1.2876331,2
2017,41420,gender,Female,1.2719387,1.1812725,1.3626049,2
2017,41420,gender,Male,1.1273339,1.0242368,1.230431,2
2017,41420,income,Economically Disadvantaged,1.2442595,1.1511835,1.3373355,2
2017,41420,income,Not Economically Disadvantaged,1.0885018,.95823574,1.2187679,2
2017,41420,race-ethnicity,"Black, Non-Hispanic",1.0067722,-1.7400234,3.7535677,3
2017,41420,race-ethnicity,Hispanic,1.3438562,1.2376716,1.4500408,2
2017,41420,race-ethnicity,"White, Non-Hispanic",1.0477325,.95671421,1.1387508,2
2017,41460,all,All,1.0402136,.86674619,1.213681,1
2017,41460,gender,Female,1.1668551,.98325717,1.350453,1
2017,41460,gender,Male,.91506851,.71796036,1.1121767,1
2017,41460,income,Economically Disadvantaged,1.0278258,.82831842,1.2273332,1
2017,41460,income,Not Economically Disadvantaged,1.0156649,.79603475,1.2352951,1
2017,41460,race-ethnicity,"Black, Non-Hispanic",.97866225,.27873006,1.6785945,3
2017,41460,race-ethnicity,Hispanic,1.0306187,.69215167,1.3690857,1
2017,41460,race-ethnicity,"White, Non-Hispanic",1.0496688,.89625603,1.2030815,1
2017,41500,all,All,1.1377604,1.076898,1.1986228,1
2017,41500,gender,Female,1.1817656,1.1179117,1.2456194,1
2017,41500,gender,Male,1.0873194,1.0175376,1.1571012,1
2017,41500,income,Economically Disadvantaged,1.1226021,1.0616927,1.1835115,1
2017,41500,income,Not Economically Disadvantaged,1.0542783,.95027739,1.1582791,1
2017,41500,race-ethnicity,"Black, Non-Hispanic",1.0144805,.66260976,1.3663512,2
2017,41500,race-ethnicity,Hispanic,1.1542007,1.1042321,1.2041693,1
2017,41500,race-ethnicity,"White, Non-Hispanic",1.1173869,.9909547,1.2438191,2
2017,41540,all,All,.94201571,.86237365,1.0216578,1
2017,41540,gender,Female,1.0256172,.94206011,1.1091744,1
2017,41540,gender,Male,.86868566,.77744973,.9599216,1
2017,41540,income,Economically Disadvantaged,.85224742,.75463182,.94986302,1
2017,41540,income,Not Economically Disadvantaged,.78072524,.68302858,.8784219,1
2017,41540,race-ethnicity,"Black, Non-Hispanic",.90900916,.7939769,1.0240414,1
2017,41540,race-ethnicity,Hispanic,.96943605,.82189965,1.1169724,1
2017,41540,race-ethnicity,"White, Non-Hispanic",.93172264,.84990799,1.0135373,1
2017,41620,all,All,1.1659391,1.1035376,1.2283406,2
2017,41620,gender,Female,1.1944003,1.1291572,1.2596434,2
2017,41620,gender,Male,1.1403995,1.0686787,1.2121202,2
2017,41620,income,Economically Disadvantaged,1.1681622,1.0855008,1.2508236,2
2017,41620,income,Not Economically Disadvantaged,1.127968,1.0597628,1.1961731,2
2017,41620,race-ethnicity,"Black, Non-Hispanic",1.1113555,.81977046,1.4029406,2
2017,41620,race-ethnicity,Hispanic,1.2151662,1.1217574,1.308575,2
2017,41620,race-ethnicity,"White, Non-Hispanic",1.1332054,1.0745848,1.191826,2
2017,41660,all,All,.86220217,.7481758,.97622854,1
2017,41660,gender,Female,.91251802,.79214364,1.0328925,1
2017,41660,gender,Male,.81320614,.68334407,.94306821,1
2017,41660,income,Economically Disadvantaged,.84390986,.71109426,.97672546,1
2017,41660,income,Not Economically Disadvantaged,.80546433,.66323882,.94768983,1
2017,41660,race-ethnicity,"Black, Non-Hispanic",.60120869,.16972953,1.0326878,1
2017,41660,race-ethnicity,Hispanic,.88121986,.76900232,.99343741,1
2017,41660,race-ethnicity,"White, Non-Hispanic",.85355049,.71400058,.9931004,1
2017,41700,all,All,.99639547,.97242957,1.0203614,1
2017,41700,gender,Female,1.0155874,.99050617,1.0406687,1
2017,41700,gender,Male,.97713488,.94961286,1.0046569,1
2017,41700,income,Economically Disadvantaged,.98285663,.95574218,1.0099711,1
2017,41700,income,Not Economically Disadvantaged,.9254576,.89431781,.95659739,1
2017,41700,race-ethnicity,"Black, Non-Hispanic",.99254334,.92495114,1.0601355,1
2017,41700,race-ethnicity,Hispanic,1.0093741,.98819399,1.0305543,1
2017,41700,race-ethnicity,"White, Non-Hispanic",.93593591,.89702374,.97484809,1
2017,41740,all,All,1.0953568,1.0706942,1.1200194,1
2017,41740,gender,Female,1.153265,1.1272714,1.1792586,1
2017,41740,gender,Male,1.0382122,1.0100724,1.066352,1
2017,41740,income,Economically Disadvantaged,1.1131535,1.0839174,1.1423895,1
2017,41740,income,Not Economically Disadvantaged,1.0444367,1.0142491,1.0746243,1
2017,41740,race-ethnicity,"Black, Non-Hispanic",.99806249,.92087859,1.0752465,2
2017,41740,race-ethnicity,Hispanic,1.1478411,1.1218345,1.1738477,1
2017,41740,race-ethnicity,"White, Non-Hispanic",1.0310323,.99750423,1.0645604,1
2017,41760,all,All,1.0336798,.78657633,1.2807834,1
2017,41760,gender,Female,1.0953872,.82558203,1.3651924,1
2017,41760,gender,Male,.98675805,.71338105,1.2601351,1
2017,41760,income,Economically Disadvantaged,1.012617,.705266,1.319968,1
2017,41760,income,Not Economically Disadvantaged,.80299699,.50324452,1.1027495,1
2017,41760,race-ethnicity,"Black, Non-Hispanic",,,,
2017,41760,race-ethnicity,Hispanic,,,,
2017,41760,race-ethnicity,"White, Non-Hispanic",1.0157294,.81899559,1.2124633,1
2017,41780,all,All,.96797103,.81631404,1.119628,1
2017,41780,gender,Female,.99779975,.83802515,1.1575743,1
2017,41780,gender,Male,.941387,.76832998,1.114444,1
2017,41780,income,Economically Disadvantaged,.90704036,.72545707,1.0886236,1
2017,41780,income,Not Economically Disadvantaged,1.0244985,.84210849,1.2068884,1
2017,41780,race-ethnicity,"Black, Non-Hispanic",.85211992,.54089421,1.1633456,1
2017,41780,race-ethnicity,Hispanic,1.0027872,.48403576,1.5215387,3
2017,41780,race-ethnicity,"White, Non-Hispanic",.99915206,.86680424,1.1314999,1
2017,41820,all,All,.85653895,.68924892,1.023829,1
2017,41820,gender,Female,.88310134,.70404714,1.0621556,1
2017,41820,gender,Male,.83478957,.64663094,1.0229481,1
2017,41820,income,Economically Disadvantaged,.82369614,.58121049,1.0661818,1
2017,41820,income,Not Economically Disadvantaged,.7930122,.5640738,1.0219506,1
2017,41820,race-ethnicity,"Black, Non-Hispanic",.87314755,.61627734,1.1300178,1
2017,41820,race-ethnicity,Hispanic,.94954562,.74130076,1.1577905,1
2017,41820,race-ethnicity,"White, Non-Hispanic",.79957122,.60010576,.99903667,1
2017,41884,all,All,1.127825,1.0839108,1.1717392,1
2017,41884,gender,Female,1.1866863,1.1405565,1.2328161,1
2017,41884,gender,Male,1.067479,1.017198,1.1177601,1
2017,41884,income,Economically Disadvantaged,1.1247081,1.0678371,1.181579,1
2017,41884,income,Not Economically Disadvantaged,1.0752984,1.0253042,1.1252927,1
2017,41884,race-ethnicity,"Black, Non-Hispanic",1.0436654,.65578979,1.431541,3
2017,41884,race-ethnicity,Hispanic,1.1541463,1.098151,1.2101417,1
2017,41884,race-ethnicity,"White, Non-Hispanic",1.0940224,1.0272459,1.1607989,1
2017,41940,all,All,1.1195124,1.0874739,1.151551,1
2017,41940,gender,Female,1.1682127,1.1345434,1.2018819,1
2017,41940,gender,Male,1.0717775,1.0351197,1.1084353,1
2017,41940,income,Economically Disadvantaged,1.1516812,1.107958,1.1954044,1
2017,41940,income,Not Economically Disadvantaged,1.0587679,1.0242684,1.0932674,1
2017,41940,race-ethnicity,"Black, Non-Hispanic",1.0291768,.8741051,1.1842486,1
2017,41940,race-ethnicity,Hispanic,1.1461216,1.1085981,1.1836451,1
2017,41940,race-ethnicity,"White, Non-Hispanic",1.0507915,.9979232,1.1036597,1
2017,42020,all,All,1.1124388,1.0199406,1.204937,1
2017,42020,gender,Female,1.1847705,1.088246,1.2812949,1
2017,42020,gender,Male,1.0415241,.93499053,1.1480576,1
2017,42020,income,Economically Disadvantaged,1.1598176,1.0434943,1.2761408,1
2017,42020,income,Not Economically Disadvantaged,1.0468825,.94109195,1.1526731,1
2017,42020,race-ethnicity,"Black, Non-Hispanic",1.1256889,.4596051,1.7917727,3
2017,42020,race-ethnicity,Hispanic,1.2164813,1.1085144,1.3244482,1
2017,42020,race-ethnicity,"White, Non-Hispanic",1.0549163,.95894313,1.1508894,1
2017,42034,all,All,1.0272096,.93476593,1.1196533,1
2017,42034,gender,Female,1.09157,.99359894,1.1895411,1
2017,42034,gender,Male,.96459883,.85957205,1.0696256,1
2017,42034,income,Economically Disadvantaged,1.0700095,.9172138,1.2228051,1
2017,42034,income,Not Economically Disadvantaged,1.0318043,.94091785,1.1226908,1
2017,42034,race-ethnicity,"Black, Non-Hispanic",.95011955,.13549478,1.7647443,3
2017,42034,race-ethnicity,Hispanic,1.0735722,.94440567,1.2027386,1
2017,42034,race-ethnicity,"White, Non-Hispanic",1.0198005,.92850959,1.1110915,1
2017,42100,all,All,1.2407966,1.1542115,1.3273816,1
2017,42100,gender,Female,1.3037939,1.2119228,1.395665,1
2017,42100,gender,Male,1.1768979,1.078733,1.2750628,1
2017,42100,income,Economically Disadvantaged,1.2803932,1.1762446,1.3845419,1
2017,42100,income,Not Economically Disadvantaged,1.1725309,1.0676411,1.2774206,1
2017,42100,race-ethnicity,"Black, Non-Hispanic",1.1496359,-.76732725,3.0665991,3
2017,42100,race-ethnicity,Hispanic,1.3069538,1.2213511,1.3925564,1
2017,42100,race-ethnicity,"White, Non-Hispanic",1.3739889,1.0857366,1.6622411,3
2017,42140,all,All,1.2484944,.59154552,1.9054432,3
2017,42140,gender,Female,1.2254962,.53433025,1.9166621,3
2017,42140,gender,Male,1.2270536,.47638056,1.9777267,3
2017,42140,income,Economically Disadvantaged,1.3255886,.64105666,2.0101204,3
2017,42140,income,Not Economically Disadvantaged,1.0590469,.065433115,2.0526607,3
2017,42140,race-ethnicity,"Black, Non-Hispanic",,,,
2017,42140,race-ethnicity,Hispanic,1.1816348,.62107247,1.742197,3
2017,42140,race-ethnicity,"White, Non-Hispanic",1.6130884,.53681362,2.689363,3
2017,42200,all,All,1.2236879,1.1579496,1.2894262,1
2017,42200,gender,Female,1.2601922,1.1912346,1.3291497,1
2017,42200,gender,Male,1.1859816,1.1106243,1.2613389,1
2017,42200,income,Economically Disadvantaged,1.2833437,1.2144877,1.3521997,1
2017,42200,income,Not Economically Disadvantaged,1.0032867,.90393806,1.1026354,1
2017,42200,race-ethnicity,"Black, Non-Hispanic",1.3359095,.88884586,1.7829731,1
2017,42200,race-ethnicity,Hispanic,1.2861607,1.2291685,1.3431529,1
2017,42200,race-ethnicity,"White, Non-Hispanic",1.0567621,.95250016,1.1610241,1
2017,42220,all,All,1.1653528,1.0967622,1.2339435,1
2017,42220,gender,Female,1.2395989,1.1680501,1.3111477,1
2017,42220,gender,Male,1.0834162,1.0043737,1.1624588,1
2017,42220,income,Economically Disadvantaged,1.2096984,1.125167,1.2942299,1
2017,42220,income,Not Economically Disadvantaged,1.0606803,.98021036,1.1411501,1
2017,42220,race-ethnicity,"Black, Non-Hispanic",1.164317,.78555363,1.5430804,1
2017,42220,race-ethnicity,Hispanic,1.2354325,1.1616551,1.3092099,1
2017,42220,race-ethnicity,"White, Non-Hispanic",1.0880537,1.0091676,1.1669399,1
2017,42300,all,All,.9514665,.71477395,1.188159,1
2017,42300,gender,Female,.98695362,.73283565,1.2410716,1
2017,42300,gender,Male,.907543,.64199382,1.1730921,1
2017,42300,income,Economically Disadvantaged,.99544603,.71379131,1.2771007,1
2017,42300,income,Not Economically Disadvantaged,.92818218,.64142746,1.214937,1
2017,42300,race-ethnicity,"Black, Non-Hispanic",,,,
2017,42300,race-ethnicity,Hispanic,,,,
2017,42300,race-ethnicity,"White, Non-Hispanic",.9471221,.70664257,1.1876017,1
2017,42340,all,All,.86359793,.79338223,.93381363,1
2017,42340,gender,Female,.9410668,.86618251,1.015951,1
2017,42340,gender,Male,.79769468,.71846443,.87692493,1
2017,42340,income,Economically Disadvantaged,.81319577,.73311579,.89327574,1
2017,42340,income,Not Economically Disadvantaged,.8210637,.73099548,.91113192,1
2017,42340,race-ethnicity,"Black, Non-Hispanic",.82868731,.75321662,.904158,1
2017,42340,race-ethnicity,Hispanic,.89798391,.70427972,1.091688,1
2017,42340,race-ethnicity,"White, Non-Hispanic",.87133783,.78998953,.95268613,1
2017,42380,all,All,.93048018,.76805878,1.0929016,1
2017,42380,gender,Female,1.0349894,.86435694,1.2056218,1
2017,42380,gender,Male,.83014327,.64431912,1.0159675,1
2017,42380,income,Economically Disadvantaged,.93241,.73397034,1.1308497,1
2017,42380,income,Not Economically Disadvantaged,.96043581,.76926941,1.1516023,1
2017,42380,race-ethnicity,"Black, Non-Hispanic",,,,
2017,42380,race-ethnicity,Hispanic,,,,
2017,42380,race-ethnicity,"White, Non-Hispanic",.9311713,.80512106,1.0572215,1
2017,42420,all,All,.95877296,.76196551,1.1555804,1
2017,42420,gender,Female,1.0015205,.79755211,1.2054889,1
2017,42420,gender,Male,.89914256,.67090255,1.1273825,1
2017,42420,income,Economically Disadvantaged,.9483133,.72612393,1.1705027,1
2017,42420,income,Not Economically Disadvantaged,.8889302,.63142872,1.1464317,1
2017,42420,race-ethnicity,"Black, Non-Hispanic",,,,
2017,42420,race-ethnicity,Hispanic,.97505647,.73348433,1.2166287,1
2017,42420,race-ethnicity,"White, Non-Hispanic",.95416647,.76040822,1.1479247,1
2017,42460,all,All,.77883339,.60263133,.95503545,1
2017,42460,gender,Female,.89441937,.70546645,1.0833722,1
2017,42460,gender,Male,.70107514,.50320375,.89894652,1
2017,42460,income,Economically Disadvantaged,.68797028,.46953616,.90640438,1
2017,42460,income,Not Economically Disadvantaged,.81036967,.58435661,1.0363828,1
2017,42460,race-ethnicity,"Black, Non-Hispanic",1.9785737,-1.6453642,5.6025114,3
2017,42460,race-ethnicity,Hispanic,.7991659,.22480924,1.3735225,3
2017,42460,race-ethnicity,"White, Non-Hispanic",.75161356,.60431135,.89891577,1
2017,42540,all,All,.92564332,.86858696,.98269969,1
2017,42540,gender,Female,.98753864,.92712641,1.0479509,1
2017,42540,gender,Male,.8699944,.8051846,.9348042,1
2017,42540,income,Economically Disadvantaged,.93314278,.86429465,1.0019909,1
2017,42540,income,Not Economically Disadvantaged,.89583713,.82781959,.96385467,1
2017,42540,race-ethnicity,"Black, Non-Hispanic",.96108627,.79561633,1.1265563,1
2017,42540,race-ethnicity,Hispanic,.8362835,.72084641,.9517206,1
2017,42540,race-ethnicity,"White, Non-Hispanic",.95926046,.90916795,1.009353,1
2017,42620,all,All,.86573243,.72579807,1.0056667,1
2017,42620,gender,Female,.90353411,.75007749,1.0569907,1
