year,state,county,subgroup_type,subgroup,share_in_preschool,share_in_preschool_ub,share_in_preschool_lb,share_in_preschool_quality
2021,51,840,race-ethnicity,"White, Non-Hispanic",0.34621,0.43764,0.25477,2
2021,53,001,all,All,0.44928,0.53258,0.36599,2
2021,53,001,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,53,001,race-ethnicity,Hispanic,NA,NA,NA,3
2021,53,001,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,53,001,race-ethnicity,"White, Non-Hispanic",0.49486,0.59049,0.39922,2
2021,53,003,all,All,0.44928,0.53258,0.36599,2
2021,53,003,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,53,003,race-ethnicity,Hispanic,NA,NA,NA,3
2021,53,003,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,53,003,race-ethnicity,"White, Non-Hispanic",0.49486,0.59049,0.39922,2
2021,53,005,all,All,0.31261,0.36017,0.26506,2
2021,53,005,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,53,005,race-ethnicity,Hispanic,0.17985,0.25004,0.10965,2
2021,53,005,race-ethnicity,Other Races and Ethnicities,0.52611,0.68282,0.36940,3
2021,53,005,race-ethnicity,"White, Non-Hispanic",0.38740,0.45377,0.32104,2
2021,53,007,all,All,0.30929,0.38182,0.23676,2
2021,53,007,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,53,007,race-ethnicity,Hispanic,0.17511,0.27209,0.07813,3
2021,53,007,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,53,007,race-ethnicity,"White, Non-Hispanic",0.42319,0.52642,0.31997,3
2021,53,009,all,All,0.43509,0.53038,0.33981,2
2021,53,009,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,53,009,race-ethnicity,Hispanic,NA,NA,NA,3
2021,53,009,race-ethnicity,Other Races and Ethnicities,0.73170,0.88287,0.58053,3
2021,53,009,race-ethnicity,"White, Non-Hispanic",0.37735,0.49900,0.25571,3
2021,53,011,all,All,0.31681,0.35566,0.27797,1
2021,53,011,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,53,011,race-ethnicity,Hispanic,0.28292,0.38486,0.18098,3
2021,53,011,race-ethnicity,Other Races and Ethnicities,0.46410,0.56950,0.35869,3
2021,53,011,race-ethnicity,"White, Non-Hispanic",0.27574,0.32027,0.23122,1
2021,53,013,all,All,0.44928,0.53258,0.36599,2
2021,53,013,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,53,013,race-ethnicity,Hispanic,NA,NA,NA,3
2021,53,013,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,53,013,race-ethnicity,"White, Non-Hispanic",0.49486,0.59049,0.39922,2
2021,53,015,all,All,0.45945,0.54415,0.37476,1
2021,53,015,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,53,015,race-ethnicity,Hispanic,NA,NA,NA,3
2021,53,015,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,53,015,race-ethnicity,"White, Non-Hispanic",0.53251,0.63232,0.43270,3
2021,53,017,all,All,0.30929,0.38182,0.23676,2
2021,53,017,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,53,017,race-ethnicity,Hispanic,0.17511,0.27209,0.07813,3
2021,53,017,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,53,017,race-ethnicity,"White, Non-Hispanic",0.42319,0.52642,0.31997,3
2021,53,019,all,All,0.32355,0.39267,0.25443,2
2021,53,019,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,53,019,race-ethnicity,Hispanic,NA,NA,NA,3
2021,53,019,race-ethnicity,Other Races and Ethnicities,0.44769,0.58837,0.30702,3
2021,53,019,race-ethnicity,"White, Non-Hispanic",0.29733,0.38476,0.20990,2
2021,53,021,all,All,0.35767,0.41506,0.30029,2
2021,53,021,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,53,021,race-ethnicity,Hispanic,0.25033,0.34409,0.15656,3
2021,53,021,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,53,021,race-ethnicity,"White, Non-Hispanic",0.45565,0.53431,0.37699,2
2021,53,023,all,All,0.44928,0.53258,0.36599,2
2021,53,023,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,53,023,race-ethnicity,Hispanic,NA,NA,NA,3
2021,53,023,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,53,023,race-ethnicity,"White, Non-Hispanic",0.49486,0.59049,0.39922,2
2021,53,025,all,All,0.40505,0.48608,0.32402,2
2021,53,025,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,53,025,race-ethnicity,Hispanic,0.35811,0.48150,0.23472,3
2021,53,025,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,53,025,race-ethnicity,"White, Non-Hispanic",0.41682,0.53150,0.30213,3
2021,53,027,all,All,0.29502,0.37112,0.21893,2
2021,53,027,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,53,027,race-ethnicity,Hispanic,NA,NA,NA,3
2021,53,027,race-ethnicity,Other Races and Ethnicities,0.62921,0.79401,0.46441,3
2021,53,027,race-ethnicity,"White, Non-Hispanic",0.32926,0.43098,0.22755,3
2021,53,029,all,All,0.45976,0.50961,0.40991,2
2021,53,029,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,53,029,race-ethnicity,Hispanic,0.48266,0.61354,0.35178,3
2021,53,029,race-ethnicity,Other Races and Ethnicities,0.22999,0.34905,0.11094,3
2021,53,029,race-ethnicity,"White, Non-Hispanic",0.51109,0.57028,0.45190,2
2021,53,031,all,All,0.43509,0.53038,0.33981,2
2021,53,031,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,53,031,race-ethnicity,Hispanic,NA,NA,NA,3
2021,53,031,race-ethnicity,Other Races and Ethnicities,0.73170,0.88287,0.58053,3
2021,53,031,race-ethnicity,"White, Non-Hispanic",0.37735,0.49900,0.25571,3
2021,53,033,all,All,0.51467,0.53592,0.49342,1
2021,53,033,race-ethnicity,"Black, Non-Hispanic",0.30309,0.39600,0.21018,3
2021,53,033,race-ethnicity,Hispanic,0.41443,0.47319,0.35567,1
2021,53,033,race-ethnicity,Other Races and Ethnicities,0.51392,0.54998,0.47786,1
2021,53,033,race-ethnicity,"White, Non-Hispanic",0.58741,0.61758,0.55725,1
2021,53,035,all,All,0.46610,0.51742,0.41478,1
2021,53,035,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,53,035,race-ethnicity,Hispanic,0.33831,0.48140,0.19522,3
2021,53,035,race-ethnicity,Other Races and Ethnicities,0.37272,0.47492,0.27053,3
2021,53,035,race-ethnicity,"White, Non-Hispanic",0.50368,0.56844,0.43892,1
2021,53,037,all,All,0.40505,0.48608,0.32402,2
2021,53,037,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,53,037,race-ethnicity,Hispanic,0.35811,0.48150,0.23472,3
2021,53,037,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,53,037,race-ethnicity,"White, Non-Hispanic",0.41682,0.53150,0.30213,3
2021,53,039,all,All,0.33333,0.41006,0.25660,2
2021,53,039,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,53,039,race-ethnicity,Hispanic,NA,NA,NA,3
2021,53,039,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,53,039,race-ethnicity,"White, Non-Hispanic",0.39715,0.48737,0.30693,2
2021,53,041,all,All,0.33333,0.41006,0.25660,2
2021,53,041,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,53,041,race-ethnicity,Hispanic,NA,NA,NA,3
2021,53,041,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,53,041,race-ethnicity,"White, Non-Hispanic",0.39715,0.48737,0.30693,2
2021,53,043,all,All,0.44928,0.53258,0.36599,2
2021,53,043,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,53,043,race-ethnicity,Hispanic,NA,NA,NA,3
2021,53,043,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,53,043,race-ethnicity,"White, Non-Hispanic",0.49486,0.59049,0.39922,2
2021,53,045,all,All,0.29502,0.37112,0.21893,2
2021,53,045,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,53,045,race-ethnicity,Hispanic,NA,NA,NA,3
2021,53,045,race-ethnicity,Other Races and Ethnicities,0.62921,0.79401,0.46441,3
2021,53,045,race-ethnicity,"White, Non-Hispanic",0.32926,0.43098,0.22755,3
2021,53,047,all,All,0.32355,0.39267,0.25443,2
2021,53,047,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,53,047,race-ethnicity,Hispanic,NA,NA,NA,3
2021,53,047,race-ethnicity,Other Races and Ethnicities,0.44769,0.58837,0.30702,3
2021,53,047,race-ethnicity,"White, Non-Hispanic",0.29733,0.38476,0.20990,2
2021,53,049,all,All,0.45945,0.54415,0.37476,2
2021,53,049,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,53,049,race-ethnicity,Hispanic,NA,NA,NA,3
2021,53,049,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,53,049,race-ethnicity,"White, Non-Hispanic",0.53251,0.63232,0.43270,3
2021,53,051,all,All,0.32355,0.39267,0.25443,2
2021,53,051,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,53,051,race-ethnicity,Hispanic,NA,NA,NA,3
2021,53,051,race-ethnicity,Other Races and Ethnicities,0.44769,0.58837,0.30702,3
2021,53,051,race-ethnicity,"White, Non-Hispanic",0.29733,0.38476,0.20990,2
2021,53,053,all,All,0.35447,0.38454,0.32439,1
2021,53,053,race-ethnicity,"Black, Non-Hispanic",0.27448,0.40206,0.14690,3
2021,53,053,race-ethnicity,Hispanic,0.41555,0.49416,0.33695,1
2021,53,053,race-ethnicity,Other Races and Ethnicities,0.31240,0.37103,0.25376,1
2021,53,053,race-ethnicity,"White, Non-Hispanic",0.36497,0.40580,0.32414,1
2021,53,055,all,All,0.45976,0.50961,0.40991,2
2021,53,055,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,53,055,race-ethnicity,Hispanic,0.48266,0.61354,0.35178,3
2021,53,055,race-ethnicity,Other Races and Ethnicities,0.23000,0.34905,0.11094,3
2021,53,055,race-ethnicity,"White, Non-Hispanic",0.51109,0.57028,0.45190,2
2021,53,057,all,All,0.45976,0.50961,0.40991,2
2021,53,057,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,53,057,race-ethnicity,Hispanic,0.48266,0.61354,0.35178,3
2021,53,057,race-ethnicity,Other Races and Ethnicities,0.22999,0.34905,0.11094,3
2021,53,057,race-ethnicity,"White, Non-Hispanic",0.51109,0.57028,0.45190,2
2021,53,059,all,All,0.33333,0.41006,0.25660,2
2021,53,059,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,53,059,race-ethnicity,Hispanic,NA,NA,NA,3
2021,53,059,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,53,059,race-ethnicity,"White, Non-Hispanic",0.39715,0.48737,0.30693,2
2021,53,061,all,All,0.44302,0.47537,0.41068,1
2021,53,061,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,53,061,race-ethnicity,Hispanic,0.40842,0.50156,0.31528,1
2021,53,061,race-ethnicity,Other Races and Ethnicities,0.43079,0.49331,0.36827,1
2021,53,061,race-ethnicity,"White, Non-Hispanic",0.47149,0.51399,0.42899,1
2021,53,063,all,All,0.41460,0.45567,0.37354,1
2021,53,063,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,53,063,race-ethnicity,Hispanic,0.51639,0.65926,0.37352,3
2021,53,063,race-ethnicity,Other Races and Ethnicities,0.38631,0.49106,0.28156,3
2021,53,063,race-ethnicity,"White, Non-Hispanic",0.40602,0.45310,0.35894,1
2021,53,065,all,All,0.32355,0.39267,0.25443,2
2021,53,065,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,53,065,race-ethnicity,Hispanic,NA,NA,NA,3
2021,53,065,race-ethnicity,Other Races and Ethnicities,0.44769,0.58837,0.30702,3
2021,53,065,race-ethnicity,"White, Non-Hispanic",0.29733,0.38476,0.20990,2
2021,53,067,all,All,0.39900,0.45647,0.34154,1
2021,53,067,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,53,067,race-ethnicity,Hispanic,0.33126,0.48719,0.17533,3
2021,53,067,race-ethnicity,Other Races and Ethnicities,0.30872,0.42561,0.19182,3
2021,53,067,race-ethnicity,"White, Non-Hispanic",0.45271,0.52563,0.37979,1
2021,53,069,all,All,0.45945,0.54415,0.37476,2
2021,53,069,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,53,069,race-ethnicity,Hispanic,NA,NA,NA,3
2021,53,069,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,53,069,race-ethnicity,"White, Non-Hispanic",0.53251,0.63232,0.43270,3
2021,53,071,all,All,0.38218,0.46669,0.29766,2
2021,53,071,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,53,071,race-ethnicity,Hispanic,0.39506,0.54656,0.24356,3
2021,53,071,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,53,071,race-ethnicity,"White, Non-Hispanic",0.36805,0.47373,0.26236,3
2021,53,073,all,All,0.39095,0.45807,0.32382,1
2021,53,073,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,53,073,race-ethnicity,Hispanic,0.39980,0.56446,0.23514,3
2021,53,073,race-ethnicity,Other Races and Ethnicities,0.30000,0.43859,0.16140,3
2021,53,073,race-ethnicity,"White, Non-Hispanic",0.41392,0.49992,0.32792,1
2021,53,075,all,All,0.44928,0.53258,0.36599,2
2021,53,075,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,53,075,race-ethnicity,Hispanic,NA,NA,NA,3
2021,53,075,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,53,075,race-ethnicity,"White, Non-Hispanic",0.49486,0.59049,0.39922,2
2021,53,077,all,All,0.30863,0.35817,0.25909,1
2021,53,077,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,53,077,race-ethnicity,Hispanic,0.28699,0.34802,0.22595,1
2021,53,077,race-ethnicity,Other Races and Ethnicities,0.36852,0.53068,0.20637,3
2021,53,077,race-ethnicity,"White, Non-Hispanic",0.35481,0.45421,0.25540,3
2021,54,001,all,All,0.31636,0.39822,0.23451,2
2021,54,001,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,54,001,race-ethnicity,Hispanic,NA,NA,NA,3
2021,54,001,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,54,001,race-ethnicity,"White, Non-Hispanic",0.28667,0.37005,0.20329,2
2021,54,003,all,All,0.29027,0.35676,0.22377,2
2021,54,003,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,54,003,race-ethnicity,Hispanic,NA,NA,NA,3
2021,54,003,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,54,003,race-ethnicity,"White, Non-Hispanic",0.29505,0.36732,0.22279,2
2021,54,005,all,All,0.23382,0.32488,0.14276,3
2021,54,005,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,54,005,race-ethnicity,Hispanic,NA,NA,NA,3
2021,54,005,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,54,005,race-ethnicity,"White, Non-Hispanic",0.20475,0.29430,0.11520,3
2021,54,007,all,All,0.32179,0.41335,0.23022,2
2021,54,007,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,54,007,race-ethnicity,Hispanic,NA,NA,NA,3
2021,54,007,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,54,007,race-ethnicity,"White, Non-Hispanic",0.33997,0.43730,0.24264,3
2021,54,009,all,All,0.38612,0.47752,0.29472,2
2021,54,009,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,54,009,race-ethnicity,Hispanic,NA,NA,NA,3
2021,54,009,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,54,009,race-ethnicity,"White, Non-Hispanic",0.33624,0.43609,0.23639,3
2021,54,011,all,All,0.25393,0.33149,0.17638,2
2021,54,011,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,54,011,race-ethnicity,Hispanic,NA,NA,NA,3
2021,54,011,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,54,011,race-ethnicity,"White, Non-Hispanic",0.28380,0.36844,0.19916,2
2021,54,013,all,All,0.32179,0.41335,0.23022,2
2021,54,013,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,54,013,race-ethnicity,Hispanic,NA,NA,NA,3
2021,54,013,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,54,013,race-ethnicity,"White, Non-Hispanic",0.33997,0.43730,0.24264,3
2021,54,015,all,All,0.24883,0.32651,0.17115,2
2021,54,015,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,54,015,race-ethnicity,Hispanic,NA,NA,NA,3
2021,54,015,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,54,015,race-ethnicity,"White, Non-Hispanic",0.24944,0.33691,0.16197,3
2021,54,017,all,All,0.25957,0.32881,0.19033,2
2021,54,017,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,54,017,race-ethnicity,Hispanic,NA,NA,NA,3
2021,54,017,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,54,017,race-ethnicity,"White, Non-Hispanic",0.26308,0.33820,0.18797,2
2021,54,019,all,All,0.24788,0.31816,0.17759,2
2021,54,019,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,54,019,race-ethnicity,Hispanic,NA,NA,NA,3
2021,54,019,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,54,019,race-ethnicity,"White, Non-Hispanic",0.24804,0.32228,0.17380,2
2021,54,021,all,All,0.32179,0.41335,0.23022,2
2021,54,021,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,54,021,race-ethnicity,Hispanic,NA,NA,NA,3
2021,54,021,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,54,021,race-ethnicity,"White, Non-Hispanic",0.33997,0.43730,0.24264,3
2021,54,023,all,All,0.31636,0.39822,0.23451,2
2021,54,023,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,54,023,race-ethnicity,Hispanic,NA,NA,NA,3
2021,54,023,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,54,023,race-ethnicity,"White, Non-Hispanic",0.28667,0.37005,0.20329,2
2021,54,025,all,All,0.25543,0.35616,0.15469,3
2021,54,025,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,54,025,race-ethnicity,Hispanic,NA,NA,NA,3
2021,54,025,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,54,025,race-ethnicity,"White, Non-Hispanic",0.27050,0.37532,0.16568,3
2021,54,027,all,All,0.29027,0.35676,0.22377,2
2021,54,027,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,54,027,race-ethnicity,Hispanic,NA,NA,NA,3
2021,54,027,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,54,027,race-ethnicity,"White, Non-Hispanic",0.29505,0.36732,0.22279,2
2021,54,029,all,All,0.38612,0.47752,0.29472,2
2021,54,029,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,54,029,race-ethnicity,Hispanic,NA,NA,NA,3
2021,54,029,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,54,029,race-ethnicity,"White, Non-Hispanic",0.33624,0.43609,0.23639,3
2021,54,031,all,All,0.31636,0.39822,0.23451,2
2021,54,031,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,54,031,race-ethnicity,Hispanic,NA,NA,NA,3
2021,54,031,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,54,031,race-ethnicity,"White, Non-Hispanic",0.28667,0.37005,0.20329,2
2021,54,033,all,All,0.25957,0.32881,0.19033,2
2021,54,033,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,54,033,race-ethnicity,Hispanic,NA,NA,NA,3
2021,54,033,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,54,033,race-ethnicity,"White, Non-Hispanic",0.26308,0.33820,0.18797,2
2021,54,035,all,All,0.32179,0.41335,0.23022,2
2021,54,035,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,54,035,race-ethnicity,Hispanic,NA,NA,NA,3
2021,54,035,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,54,035,race-ethnicity,"White, Non-Hispanic",0.33997,0.43730,0.24264,3
2021,54,037,all,All,0.29027,0.35676,0.22377,2
2021,54,037,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,54,037,race-ethnicity,Hispanic,NA,NA,NA,3
2021,54,037,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,54,037,race-ethnicity,"White, Non-Hispanic",0.29505,0.36732,0.22279,2
2021,54,039,all,All,0.24883,0.32651,0.17115,1
2021,54,039,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,54,039,race-ethnicity,Hispanic,NA,NA,NA,3
2021,54,039,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,54,039,race-ethnicity,"White, Non-Hispanic",0.24944,0.33691,0.16197,3
2021,54,041,all,All,0.31636,0.39822,0.23451,2
2021,54,041,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,54,041,race-ethnicity,Hispanic,NA,NA,NA,3
2021,54,041,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,54,041,race-ethnicity,"White, Non-Hispanic",0.28667,0.37005,0.20329,2
2021,54,043,all,All,0.23382,0.32488,0.14276,3
2021,54,043,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,54,043,race-ethnicity,Hispanic,NA,NA,NA,3
2021,54,043,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,54,043,race-ethnicity,"White, Non-Hispanic",0.20475,0.29430,0.11520,3
2021,54,045,all,All,0.25538,0.35094,0.15982,3
2021,54,045,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,54,045,race-ethnicity,Hispanic,NA,NA,NA,3
2021,54,045,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,54,045,race-ethnicity,"White, Non-Hispanic",0.24759,0.34400,0.15118,3
2021,54,047,all,All,0.25538,0.35094,0.15982,3
2021,54,047,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,54,047,race-ethnicity,Hispanic,NA,NA,NA,3
2021,54,047,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,54,047,race-ethnicity,"White, Non-Hispanic",0.24759,0.34400,0.15118,3
2021,54,049,all,All,0.25957,0.32881,0.19033,2
2021,54,049,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,54,049,race-ethnicity,Hispanic,NA,NA,NA,3
2021,54,049,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,54,049,race-ethnicity,"White, Non-Hispanic",0.26308,0.33820,0.18797,2
2021,54,051,all,All,0.38612,0.47752,0.29472,2
2021,54,051,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,54,051,race-ethnicity,Hispanic,NA,NA,NA,3
2021,54,051,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,54,051,race-ethnicity,"White, Non-Hispanic",0.33624,0.43609,0.23639,3
2021,54,053,all,All,0.25393,0.33149,0.17638,2
2021,54,053,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,54,053,race-ethnicity,Hispanic,NA,NA,NA,3
2021,54,053,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,54,053,race-ethnicity,"White, Non-Hispanic",0.28380,0.36844,0.19916,2
2021,54,055,all,All,0.24788,0.31816,0.17759,2
2021,54,055,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,54,055,race-ethnicity,Hispanic,NA,NA,NA,3
2021,54,055,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,54,055,race-ethnicity,"White, Non-Hispanic",0.24804,0.32228,0.17380,2
2021,54,057,all,All,0.29027,0.35676,0.22377,2
2021,54,057,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,54,057,race-ethnicity,Hispanic,NA,NA,NA,3
2021,54,057,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,54,057,race-ethnicity,"White, Non-Hispanic",0.29505,0.36732,0.22279,2
2021,54,059,all,All,0.25538,0.35094,0.15982,3
2021,54,059,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,54,059,race-ethnicity,Hispanic,NA,NA,NA,3
2021,54,059,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,54,059,race-ethnicity,"White, Non-Hispanic",0.24759,0.34400,0.15118,3
2021,54,061,all,All,0.38586,0.46923,0.30250,2
2021,54,061,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,54,061,race-ethnicity,Hispanic,NA,NA,NA,3
2021,54,061,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,54,061,race-ethnicity,"White, Non-Hispanic",0.38409,0.47337,0.29480,2
2021,54,063,all,All,0.25543,0.35616,0.15469,3
2021,54,063,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,54,063,race-ethnicity,Hispanic,NA,NA,NA,3
2021,54,063,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,54,063,race-ethnicity,"White, Non-Hispanic",0.27050,0.37532,0.16568,3
2021,54,065,all,All,0.29027,0.35676,0.22377,2
2021,54,065,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,54,065,race-ethnicity,Hispanic,NA,NA,NA,3
2021,54,065,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,54,065,race-ethnicity,"White, Non-Hispanic",0.29505,0.36732,0.22279,2
2021,54,067,all,All,0.25543,0.35616,0.15469,3
2021,54,067,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,54,067,race-ethnicity,Hispanic,NA,NA,NA,3
2021,54,067,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,54,067,race-ethnicity,"White, Non-Hispanic",0.27050,0.37532,0.16568,3
2021,54,069,all,All,0.38612,0.47752,0.29472,2
