year,state,county,subgroup_type,subgroup,share_hs_degree,share_hs_degree_ub,share_hs_degree_lb,hs_degree_quality
2018,12,109,race-ethnicity,Other Races and Ethnicities,0.9692610206,1,0.8672552304,3
2018,12,109,race-ethnicity,"White, Non-Hispanic",0.9129267953,0.9551857021,0.8706678885,1
2018,12,111,race-ethnicity,"Black, Non-Hispanic",0.8834103749,0.996386435,0.7704343149,3
2018,12,111,race-ethnicity,Hispanic,0.8815305372,1,0.7596326777,3
2018,12,111,race-ethnicity,Other Races and Ethnicities,0.950617284,1,0.8280270743,3
2018,12,111,race-ethnicity,"White, Non-Hispanic",0.8482625483,0.9278822066,0.7686428899,3
2018,12,113,race-ethnicity,"Black, Non-Hispanic",0.881006865,1,0.6803256735,3
2018,12,113,race-ethnicity,Hispanic,1,1,1,3
2018,12,113,race-ethnicity,Other Races and Ethnicities,0.4763513514,0.8224459107,0.130256792,3
2018,12,113,race-ethnicity,"White, Non-Hispanic",0.875390625,0.9398033524,0.8109778976,1
2018,12,115,race-ethnicity,"Black, Non-Hispanic",0.9134615385,1,0.7606225646,3
2018,12,115,race-ethnicity,Hispanic,0.9429590018,1,0.8650017399,3
2018,12,115,race-ethnicity,Other Races and Ethnicities,0.813559322,1,0.5932005224,3
2018,12,115,race-ethnicity,"White, Non-Hispanic",0.8416573348,0.8978740151,0.7854406546,1
2018,12,117,race-ethnicity,"Black, Non-Hispanic",0.7744874715,0.9149657409,0.6340092021,3
2018,12,117,race-ethnicity,Hispanic,0.9011356045,0.9587793897,0.8434918193,1
2018,12,117,race-ethnicity,Other Races and Ethnicities,0.9438543247,1,0.8664745871,3
2018,12,117,race-ethnicity,"White, Non-Hispanic",0.92865053,0.9570769603,0.9002240997,1
2018,12,119,race-ethnicity,"Black, Non-Hispanic",0.8370660665,1,0.6664556834,3
2018,12,119,race-ethnicity,Hispanic,0.7708938504,0.9081780275,0.6336096732,3
2018,12,119,race-ethnicity,Other Races and Ethnicities,0.8715450423,1,0.6396820525,3
2018,12,119,race-ethnicity,"White, Non-Hispanic",0.9146380212,0.9668555832,0.8624204592,2
2018,12,121,race-ethnicity,"Black, Non-Hispanic",0.5819070905,0.8315238078,0.3322903731,3
2018,12,121,race-ethnicity,Hispanic,0.6164874552,0.9178629805,0.3151119299,3
2018,12,121,race-ethnicity,Other Races and Ethnicities,,,0,3
2018,12,121,race-ethnicity,"White, Non-Hispanic",0.7899924185,0.9090011327,0.6709837043,3
2018,12,123,race-ethnicity,"Black, Non-Hispanic",0.5819070905,0.8315238078,0.3322903731,3
2018,12,123,race-ethnicity,Hispanic,0.6164874552,0.9178629805,0.3151119299,3
2018,12,123,race-ethnicity,Other Races and Ethnicities,,,0,3
2018,12,123,race-ethnicity,"White, Non-Hispanic",0.7899924185,0.9090011327,0.6709837043,3
2018,12,125,race-ethnicity,"Black, Non-Hispanic",0.9028697572,1,0.7730828558,3
2018,12,125,race-ethnicity,Hispanic,0.8365853659,0.9947272936,0.6784434381,3
2018,12,125,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,12,125,race-ethnicity,"White, Non-Hispanic",0.8221220527,0.8868710244,0.757373081,2
2018,12,127,race-ethnicity,"Black, Non-Hispanic",0.7087059947,0.8227283429,0.5946836466,3
2018,12,127,race-ethnicity,Hispanic,0.7687701508,0.8568618404,0.6806784613,3
2018,12,127,race-ethnicity,Other Races and Ethnicities,0.8589625218,0.9954021231,0.7225229204,3
2018,12,127,race-ethnicity,"White, Non-Hispanic",0.8682117895,0.9033996624,0.8330239166,1
2018,12,129,race-ethnicity,"Black, Non-Hispanic",0.8907749077,0.9710511939,0.8104986216,3
2018,12,129,race-ethnicity,Hispanic,0.7700729927,0.9904940052,0.5496519802,3
2018,12,129,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,12,129,race-ethnicity,"White, Non-Hispanic",0.6835689907,0.7751845356,0.5919534459,3
2018,12,131,race-ethnicity,"Black, Non-Hispanic",0.6070422535,0.8210963095,0.3929881975,3
2018,12,131,race-ethnicity,Hispanic,0.9390581717,1,0.8218386169,3
2018,12,131,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,12,131,race-ethnicity,"White, Non-Hispanic",0.889198783,0.9328103034,0.8455872625,2
2018,12,133,race-ethnicity,"Black, Non-Hispanic",0.6070422535,0.8210963095,0.3929881975,3
2018,12,133,race-ethnicity,Hispanic,0.9390581717,1,0.8218386169,3
2018,12,133,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,12,133,race-ethnicity,"White, Non-Hispanic",0.889198783,0.9328103034,0.8455872625,2
2018,13,001,race-ethnicity,"Black, Non-Hispanic",0.9294964029,1,0.8173021611,3
2018,13,001,race-ethnicity,Hispanic,0.9483204134,1,0.8323548297,3
2018,13,001,race-ethnicity,Other Races and Ethnicities,0.9473684211,1,0.694684216,3
2018,13,001,race-ethnicity,"White, Non-Hispanic",0.7670230726,0.8507188802,0.683327265,3
2018,13,003,race-ethnicity,"Black, Non-Hispanic",0.6961325967,0.8485063241,0.5437588692,3
2018,13,003,race-ethnicity,Hispanic,0.809929078,0.9818870877,0.6379710683,3
2018,13,003,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,13,003,race-ethnicity,"White, Non-Hispanic",0.8971248877,0.9549590903,0.8392906851,2
2018,13,005,race-ethnicity,"Black, Non-Hispanic",0.6961325967,0.8485063241,0.5437588692,3
2018,13,005,race-ethnicity,Hispanic,0.809929078,0.9818870877,0.6379710683,3
2018,13,005,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,13,005,race-ethnicity,"White, Non-Hispanic",0.8971248877,0.9549590903,0.8392906851,2
2018,13,007,race-ethnicity,"Black, Non-Hispanic",0.9240097009,0.9974591278,0.850560274,3
2018,13,007,race-ethnicity,Hispanic,1,1,1,3
2018,13,007,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,13,007,race-ethnicity,"White, Non-Hispanic",0.7563829787,0.8599469729,0.6528189846,3
2018,13,009,race-ethnicity,"Black, Non-Hispanic",0.8047945205,0.9115048951,0.698084146,3
2018,13,009,race-ethnicity,Hispanic,0.6294416244,0.9449717738,0.3139114749,3
2018,13,009,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,13,009,race-ethnicity,"White, Non-Hispanic",0.7860432164,0.8609969712,0.7110894617,2
2018,13,011,race-ethnicity,"Black, Non-Hispanic",0.9542857143,1,0.8178274016,3
2018,13,011,race-ethnicity,Hispanic,0.8342967245,0.9933242275,0.6752692214,3
2018,13,011,race-ethnicity,Other Races and Ethnicities,0.895,1,0.7049962211,3
2018,13,011,race-ethnicity,"White, Non-Hispanic",0.8500464253,0.9176958202,0.7823970303,2
2018,13,013,race-ethnicity,"Black, Non-Hispanic",0.738372093,1,0.4337995508,3
2018,13,013,race-ethnicity,Hispanic,0.8677130045,1,0.6962552738,3
2018,13,013,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,13,013,race-ethnicity,"White, Non-Hispanic",0.8971291866,0.9470964401,0.8471619331,2
2018,13,015,race-ethnicity,"Black, Non-Hispanic",0.7064935065,1,0.4089861145,3
2018,13,015,race-ethnicity,Hispanic,0.673245614,0.97967633,0.3668148981,3
2018,13,015,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,13,015,race-ethnicity,"White, Non-Hispanic",0.7901013715,0.8876149015,0.6925878415,3
2018,13,017,race-ethnicity,"Black, Non-Hispanic",0.8181096108,0.9539052576,0.682313964,3
2018,13,017,race-ethnicity,Hispanic,0.9714285714,1,0.8729750753,3
2018,13,017,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,13,017,race-ethnicity,"White, Non-Hispanic",0.8905712319,0.9520660555,0.8290764083,3
2018,13,019,race-ethnicity,"Black, Non-Hispanic",0.8181096108,0.9539052576,0.682313964,3
2018,13,019,race-ethnicity,Hispanic,0.9714285714,1,0.8729750753,3
2018,13,019,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,13,019,race-ethnicity,"White, Non-Hispanic",0.8905712319,0.9520660555,0.8290764083,3
2018,13,021,race-ethnicity,"Black, Non-Hispanic",0.8467532468,0.9228876455,0.7706188481,3
2018,13,021,race-ethnicity,Hispanic,1,1,1,3
2018,13,021,race-ethnicity,Other Races and Ethnicities,0.8294573643,1,0.5837329348,3
2018,13,021,race-ethnicity,"White, Non-Hispanic",0.884272997,0.9720703693,0.7964756247,3
2018,13,023,race-ethnicity,"Black, Non-Hispanic",0.7834862385,0.8976503256,0.6693221515,3
2018,13,023,race-ethnicity,Hispanic,0.6119402985,0.949627715,0.274252882,3
2018,13,023,race-ethnicity,Other Races and Ethnicities,0.8181818182,1,0.3817272822,3
2018,13,023,race-ethnicity,"White, Non-Hispanic",0.7376470588,0.817021804,0.6582723137,2
2018,13,025,race-ethnicity,"Black, Non-Hispanic",0.6961325967,0.8485063241,0.5437588692,3
2018,13,025,race-ethnicity,Hispanic,0.809929078,0.9818870877,0.6379710683,3
2018,13,025,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,13,025,race-ethnicity,"White, Non-Hispanic",0.8971248877,0.9549590903,0.8392906851,2
2018,13,027,race-ethnicity,"Black, Non-Hispanic",0.8181096108,0.9539052576,0.682313964,3
2018,13,027,race-ethnicity,Hispanic,0.9714285714,1,0.8729750753,3
2018,13,027,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,13,027,race-ethnicity,"White, Non-Hispanic",0.8905712319,0.9520660555,0.8290764083,3
2018,13,029,race-ethnicity,"Black, Non-Hispanic",0.8129899216,0.9480901768,0.6778896665,3
2018,13,029,race-ethnicity,Hispanic,0.9271186441,1,0.8208835437,3
2018,13,029,race-ethnicity,Other Races and Ethnicities,0.9462365591,1,0.8064390411,3
2018,13,029,race-ethnicity,"White, Non-Hispanic",0.8301186944,0.9200397843,0.7401976044,3
2018,13,031,race-ethnicity,"Black, Non-Hispanic",0.8180839612,0.9458915036,0.6902764189,3
2018,13,031,race-ethnicity,Hispanic,0.8970588235,1,0.6985225612,3
2018,13,031,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,13,031,race-ethnicity,"White, Non-Hispanic",0.9348327566,0.9730780253,0.896587488,2
2018,13,033,race-ethnicity,"Black, Non-Hispanic",0.7208943716,0.8343955998,0.6073931435,3
2018,13,033,race-ethnicity,Hispanic,0.3373493976,0.8723788774,0,3
2018,13,033,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,13,033,race-ethnicity,"White, Non-Hispanic",0.9279811098,0.9913183104,0.8646439092,3
2018,13,035,race-ethnicity,"Black, Non-Hispanic",0.8455210238,0.9770598521,0.7139821954,3
2018,13,035,race-ethnicity,Hispanic,0.9419354839,1,0.7548041856,3
2018,13,035,race-ethnicity,Other Races and Ethnicities,0,0,0,3
2018,13,035,race-ethnicity,"White, Non-Hispanic",0.8460029426,0.9163972487,0.7756086365,2
2018,13,037,race-ethnicity,"Black, Non-Hispanic",0.9240097009,0.9974591278,0.850560274,3
2018,13,037,race-ethnicity,Hispanic,1,1,1,3
2018,13,037,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,13,037,race-ethnicity,"White, Non-Hispanic",0.7563829787,0.8599469729,0.6528189846,3
2018,13,039,race-ethnicity,"Black, Non-Hispanic",0.8063540091,0.9714786403,0.6412293778,3
2018,13,039,race-ethnicity,Hispanic,0.73556231,1,0.4299418049,3
2018,13,039,race-ethnicity,Other Races and Ethnicities,0.9213973799,1,0.7220323192,3
2018,13,039,race-ethnicity,"White, Non-Hispanic",0.8616780045,0.9398126356,0.7835433734,3
2018,13,043,race-ethnicity,"Black, Non-Hispanic",0.7834862385,0.8976503256,0.6693221515,3
2018,13,043,race-ethnicity,Hispanic,0.6119402985,0.949627715,0.274252882,3
2018,13,043,race-ethnicity,Other Races and Ethnicities,0.8181818182,1,0.3817272822,3
2018,13,043,race-ethnicity,"White, Non-Hispanic",0.7376470588,0.817021804,0.6582723137,2
2018,13,045,race-ethnicity,"Black, Non-Hispanic",0.9269776876,1,0.790690671,3
2018,13,045,race-ethnicity,Hispanic,1,1,1,3
2018,13,045,race-ethnicity,Other Races and Ethnicities,0.8050847458,1,0.4168720009,3
2018,13,045,race-ethnicity,"White, Non-Hispanic",0.8650674663,0.9348819426,0.7952529899,3
2018,13,047,race-ethnicity,"Black, Non-Hispanic",0.55,1,0,3
2018,13,047,race-ethnicity,Hispanic,0.9902912621,1,0.9176522528,3
2018,13,047,race-ethnicity,Other Races and Ethnicities,0.5875706215,1,0.1051443956,3
2018,13,047,race-ethnicity,"White, Non-Hispanic",0.8203991131,0.8826644687,0.7581337574,2
2018,13,049,race-ethnicity,"Black, Non-Hispanic",0.6961325967,0.8485063241,0.5437588692,3
2018,13,049,race-ethnicity,Hispanic,0.809929078,0.9818870877,0.6379710683,3
2018,13,049,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,13,049,race-ethnicity,"White, Non-Hispanic",0.8971248877,0.9549590903,0.8392906851,2
2018,13,051,race-ethnicity,"Black, Non-Hispanic",0.8575268817,0.92226162,0.7927921434,1
2018,13,051,race-ethnicity,Hispanic,0.6400862069,0.8245825987,0.4555898151,3
2018,13,051,race-ethnicity,Other Races and Ethnicities,0.9472789116,1,0.8686094201,3
2018,13,051,race-ethnicity,"White, Non-Hispanic",0.8968973747,0.9515346243,0.8422601251,1
2018,13,053,race-ethnicity,"Black, Non-Hispanic",0.877721943,0.9469623462,0.8084815399,3
2018,13,053,race-ethnicity,Hispanic,0.8443708609,1,0.6720476863,3
2018,13,053,race-ethnicity,Other Races and Ethnicities,0.8575581395,1,0.6914150753,3
2018,13,053,race-ethnicity,"White, Non-Hispanic",0.913570887,0.9747657146,0.8523760595,3
2018,13,055,race-ethnicity,"Black, Non-Hispanic",0.55,1,0,3
2018,13,055,race-ethnicity,Hispanic,0.9902912621,1,0.9176522528,3
2018,13,055,race-ethnicity,Other Races and Ethnicities,0.5875706215,1,0.1051443956,3
2018,13,055,race-ethnicity,"White, Non-Hispanic",0.8203991131,0.8826644687,0.7581337574,2
2018,13,057,race-ethnicity,"Black, Non-Hispanic",0.6575562701,0.9155121705,0.3996003697,3
2018,13,057,race-ethnicity,Hispanic,0.5903225806,0.8114512143,0.369193947,3
2018,13,057,race-ethnicity,Other Races and Ethnicities,0.9230769231,1,0.7834917388,3
2018,13,057,race-ethnicity,"White, Non-Hispanic",0.9033128834,0.9549157949,0.851709972,1
2018,13,059,race-ethnicity,"Black, Non-Hispanic",0.754491018,0.9059991536,0.6029828823,3
2018,13,059,race-ethnicity,Hispanic,0.9746478873,1,0.9218097421,3
2018,13,059,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,13,059,race-ethnicity,"White, Non-Hispanic",0.9917132395,1,0.9809198743,1
2018,13,061,race-ethnicity,"Black, Non-Hispanic",0.8297764228,0.9121336051,0.7474192405,3
2018,13,061,race-ethnicity,Hispanic,0.5384615385,0.8205249415,0.2563981355,3
2018,13,061,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,13,061,race-ethnicity,"White, Non-Hispanic",0.85,0.92377172,0.77622828,3
2018,13,063,race-ethnicity,"Black, Non-Hispanic",0.8472951381,0.9068799871,0.7877102891,1
2018,13,063,race-ethnicity,Hispanic,0.7642209398,0.8774404507,0.651001429,3
2018,13,063,race-ethnicity,Other Races and Ethnicities,0.7153419593,0.9039079247,0.526775994,3
2018,13,063,race-ethnicity,"White, Non-Hispanic",0.8262910798,1,0.6278326065,3
2018,13,065,race-ethnicity,"Black, Non-Hispanic",0.6961325967,0.8485063241,0.5437588692,3
2018,13,065,race-ethnicity,Hispanic,0.809929078,0.9818870877,0.6379710683,3
2018,13,065,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,13,065,race-ethnicity,"White, Non-Hispanic",0.8971248877,0.9549590903,0.8392906851,2
2018,13,067,race-ethnicity,"Black, Non-Hispanic",0.8489683046,0.910055318,0.7878812912,1
2018,13,067,race-ethnicity,Hispanic,0.8295454545,0.9032476558,0.7558432533,1
2018,13,067,race-ethnicity,Other Races and Ethnicities,0.9699911739,1,0.9171181108,3
2018,13,067,race-ethnicity,"White, Non-Hispanic",0.8995521433,0.9344514782,0.8646528085,1
2018,13,069,race-ethnicity,"Black, Non-Hispanic",0.6961325967,0.8485063241,0.5437588692,3
2018,13,069,race-ethnicity,Hispanic,0.809929078,0.9818870877,0.6379710683,3
2018,13,069,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,13,069,race-ethnicity,"White, Non-Hispanic",0.8971248877,0.9549590903,0.8392906851,2
2018,13,071,race-ethnicity,"Black, Non-Hispanic",0.8648648649,0.9833160334,0.7464136963,3
2018,13,071,race-ethnicity,Hispanic,0.818627451,1,0.5668807739,3
2018,13,071,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,13,071,race-ethnicity,"White, Non-Hispanic",0.7970049917,0.9033085805,0.6907014028,3
2018,13,073,race-ethnicity,"Black, Non-Hispanic",0.9876160991,1,0.9365253072,3
2018,13,073,race-ethnicity,Hispanic,0.8658008658,1,0.5930511473,3
2018,13,073,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,13,073,race-ethnicity,"White, Non-Hispanic",0.9071370641,0.9671013239,0.8471728042,3
2018,13,075,race-ethnicity,"Black, Non-Hispanic",0.8181096108,0.9539052576,0.682313964,3
2018,13,075,race-ethnicity,Hispanic,0.9714285714,1,0.8729750753,3
2018,13,075,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,13,075,race-ethnicity,"White, Non-Hispanic",0.8905712319,0.9520660555,0.8290764083,3
2018,13,077,race-ethnicity,"Black, Non-Hispanic",0.8394886364,1,0.6699064923,3
2018,13,077,race-ethnicity,Hispanic,0.7971014493,1,0.518420456,3
2018,13,077,race-ethnicity,Other Races and Ethnicities,0.8284518828,1,0.6151512859,3
2018,13,077,race-ethnicity,"White, Non-Hispanic",0.7948436643,0.8874792745,0.7022080541,3
2018,13,079,race-ethnicity,"Black, Non-Hispanic",0.8047945205,0.9115048951,0.698084146,3
2018,13,079,race-ethnicity,Hispanic,0.6294416244,0.9449717738,0.3139114749,3
2018,13,079,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,13,079,race-ethnicity,"White, Non-Hispanic",0.7860432164,0.8609969712,0.7110894617,2
2018,13,081,race-ethnicity,"Black, Non-Hispanic",0.8297764228,0.9121336051,0.7474192405,3
2018,13,081,race-ethnicity,Hispanic,0.5384615385,0.8205249415,0.2563981355,3
2018,13,081,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,13,081,race-ethnicity,"White, Non-Hispanic",0.85,0.92377172,0.77622828,3
2018,13,083,race-ethnicity,"Black, Non-Hispanic",0.55,1,0,3
2018,13,083,race-ethnicity,Hispanic,0.9902912621,1,0.9176522528,3
2018,13,083,race-ethnicity,Other Races and Ethnicities,0.5875706215,1,0.1051443956,3
2018,13,083,race-ethnicity,"White, Non-Hispanic",0.8203991131,0.8826644687,0.7581337574,2
2018,13,085,race-ethnicity,"Black, Non-Hispanic",,,0,3
2018,13,085,race-ethnicity,Hispanic,0.9770992366,1,0.8459803099,3
2018,13,085,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,13,085,race-ethnicity,"White, Non-Hispanic",0.9116560296,0.9699655321,0.853346527,3
2018,13,087,race-ethnicity,"Black, Non-Hispanic",0.9240097009,0.9974591278,0.850560274,3
2018,13,087,race-ethnicity,Hispanic,1,1,1,3
2018,13,087,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,13,087,race-ethnicity,"White, Non-Hispanic",0.7563829787,0.8599469729,0.6528189846,3
2018,13,089,race-ethnicity,"Black, Non-Hispanic",0.7999269672,0.8421418872,0.7577120472,1
2018,13,089,race-ethnicity,Hispanic,0.6710854633,0.769810407,0.5723605196,3
2018,13,089,race-ethnicity,Other Races and Ethnicities,0.7674888601,0.8743791781,0.6605985421,3
2018,13,089,race-ethnicity,"White, Non-Hispanic",0.8864966896,0.9416659338,0.8313274454,1
2018,13,091,race-ethnicity,"Black, Non-Hispanic",0.7834862385,0.8976503256,0.6693221515,3
2018,13,091,race-ethnicity,Hispanic,0.6119402985,0.949627715,0.274252882,3
2018,13,091,race-ethnicity,Other Races and Ethnicities,0.8181818182,1,0.3817272822,3
2018,13,091,race-ethnicity,"White, Non-Hispanic",0.7376470588,0.817021804,0.6582723137,2
2018,13,093,race-ethnicity,"Black, Non-Hispanic",0.8297764228,0.9121336051,0.7474192405,3
2018,13,093,race-ethnicity,Hispanic,0.5384615385,0.8205249415,0.2563981355,3
2018,13,093,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,13,093,race-ethnicity,"White, Non-Hispanic",0.85,0.92377172,0.77622828,3
2018,13,095,race-ethnicity,"Black, Non-Hispanic",0.815246162,0.9061638048,0.7243285192,3
2018,13,095,race-ethnicity,Hispanic,1,1,1,3
2018,13,095,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,13,095,race-ethnicity,"White, Non-Hispanic",0.8279457769,0.9495612477,0.706330306,3
2018,13,097,race-ethnicity,"Black, Non-Hispanic",0.8827319588,0.9893243757,0.7761395418,3
2018,13,097,race-ethnicity,Hispanic,0.695585997,0.9807953738,0.4103766202,3
2018,13,097,race-ethnicity,Other Races and Ethnicities,0.724137931,1,0.4321321432,3
2018,13,097,race-ethnicity,"White, Non-Hispanic",0.8858237548,0.9731073292,0.7985401804,3
2018,13,099,race-ethnicity,"Black, Non-Hispanic",0.9240097009,0.9974591278,0.850560274,3
2018,13,099,race-ethnicity,Hispanic,1,1,1,3
2018,13,099,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,13,099,race-ethnicity,"White, Non-Hispanic",0.7563829787,0.8599469729,0.6528189846,3
2018,13,101,race-ethnicity,"Black, Non-Hispanic",0.6961325967,0.8485063241,0.5437588692,3
2018,13,101,race-ethnicity,Hispanic,0.809929078,0.9818870877,0.6379710683,3
2018,13,101,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,13,101,race-ethnicity,"White, Non-Hispanic",0.8971248877,0.9549590903,0.8392906851,2
2018,13,103,race-ethnicity,"Black, Non-Hispanic",0.8180839612,0.9458915036,0.6902764189,3
2018,13,103,race-ethnicity,Hispanic,0.8970588235,1,0.6985225612,3
2018,13,103,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,13,103,race-ethnicity,"White, Non-Hispanic",0.9348327566,0.9730780253,0.896587488,2
2018,13,105,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,13,105,race-ethnicity,Hispanic,0.9352941176,1,0.7530502034,3
2018,13,105,race-ethnicity,Other Races and Ethnicities,0.9281045752,1,0.701681777,3
2018,13,105,race-ethnicity,"White, Non-Hispanic",0.8274483678,0.901141221,0.7537555145,2
