year,state,county,subgroup_type,subgroup,share_hs_degree,share_hs_degree_ub,share_hs_degree_lb,share_hs_degree_quality
2021,13,257,race-ethnicity,Hispanic,NA,NA,NA,3
2021,13,257,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,13,257,race-ethnicity,"White, Non-Hispanic",0.82618,0.88265,0.76971,2
2021,13,259,all,All,0.85945,0.90408,0.81482,2
2021,13,259,race-ethnicity,"Black, Non-Hispanic",0.88726,0.95260,0.82192,3
2021,13,259,race-ethnicity,Hispanic,NA,NA,NA,3
2021,13,259,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,13,259,race-ethnicity,"White, Non-Hispanic",0.86603,0.93057,0.80149,2
2021,13,261,all,All,0.85945,0.90408,0.81482,2
2021,13,261,race-ethnicity,"Black, Non-Hispanic",0.88726,0.95260,0.82192,3
2021,13,261,race-ethnicity,Hispanic,NA,NA,NA,3
2021,13,261,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,13,261,race-ethnicity,"White, Non-Hispanic",0.86603,0.93057,0.80149,2
2021,13,263,all,All,0.85945,0.90408,0.81482,2
2021,13,263,race-ethnicity,"Black, Non-Hispanic",0.88726,0.95260,0.82192,3
2021,13,263,race-ethnicity,Hispanic,NA,NA,NA,3
2021,13,263,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,13,263,race-ethnicity,"White, Non-Hispanic",0.86603,0.93057,0.80149,2
2021,13,265,all,All,0.89830,0.94986,0.84674,2
2021,13,265,race-ethnicity,"Black, Non-Hispanic",0.87280,0.96167,0.78392,3
2021,13,265,race-ethnicity,Hispanic,NA,NA,NA,3
2021,13,265,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,13,265,race-ethnicity,"White, Non-Hispanic",0.94074,0.99770,0.88377,3
2021,13,267,all,All,0.80778,0.86294,0.75261,2
2021,13,267,race-ethnicity,"Black, Non-Hispanic",0.87218,0.96207,0.78228,3
2021,13,267,race-ethnicity,Hispanic,NA,NA,NA,3
2021,13,267,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,13,267,race-ethnicity,"White, Non-Hispanic",0.78846,0.86376,0.71316,2
2021,13,269,all,All,0.85945,0.90408,0.81482,2
2021,13,269,race-ethnicity,"Black, Non-Hispanic",0.88726,0.95260,0.82192,3
2021,13,269,race-ethnicity,Hispanic,NA,NA,NA,3
2021,13,269,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,13,269,race-ethnicity,"White, Non-Hispanic",0.86603,0.93057,0.80149,2
2021,13,271,all,All,0.80778,0.86294,0.75261,2
2021,13,271,race-ethnicity,"Black, Non-Hispanic",0.87218,0.96207,0.78228,3
2021,13,271,race-ethnicity,Hispanic,NA,NA,NA,3
2021,13,271,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,13,271,race-ethnicity,"White, Non-Hispanic",0.78846,0.86376,0.71316,2
2021,13,273,all,All,0.85601,0.91417,0.79785,2
2021,13,273,race-ethnicity,"Black, Non-Hispanic",0.86357,0.94901,0.77813,3
2021,13,273,race-ethnicity,Hispanic,NA,NA,NA,3
2021,13,273,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,13,273,race-ethnicity,"White, Non-Hispanic",0.83103,0.92212,0.73993,3
2021,13,275,all,All,0.78919,0.86758,0.71079,2
2021,13,275,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,13,275,race-ethnicity,Hispanic,NA,NA,NA,3
2021,13,275,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,13,275,race-ethnicity,"White, Non-Hispanic",0.82032,0.91666,0.72398,3
2021,13,277,all,All,0.86598,0.91689,0.81507,2
2021,13,277,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,13,277,race-ethnicity,Hispanic,NA,NA,NA,3
2021,13,277,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,13,277,race-ethnicity,"White, Non-Hispanic",0.88716,0.94330,0.83101,2
2021,13,279,all,All,0.80778,0.86294,0.75261,2
2021,13,279,race-ethnicity,"Black, Non-Hispanic",0.87218,0.96207,0.78228,3
2021,13,279,race-ethnicity,Hispanic,NA,NA,NA,3
2021,13,279,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,13,279,race-ethnicity,"White, Non-Hispanic",0.78846,0.86376,0.71316,2
2021,13,281,all,All,0.92994,0.96190,0.89797,2
2021,13,281,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,13,281,race-ethnicity,Hispanic,NA,NA,NA,3
2021,13,281,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,13,281,race-ethnicity,"White, Non-Hispanic",0.92557,0.96339,0.88775,2
2021,13,283,all,All,0.81542,0.86370,0.76713,2
2021,13,283,race-ethnicity,"Black, Non-Hispanic",0.88185,0.94891,0.81479,3
2021,13,283,race-ethnicity,Hispanic,NA,NA,NA,3
2021,13,283,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,13,283,race-ethnicity,"White, Non-Hispanic",0.77756,0.84502,0.71010,2
2021,13,285,all,All,0.79957,0.87472,0.72441,2
2021,13,285,race-ethnicity,"Black, Non-Hispanic",0.82279,0.95114,0.69444,3
2021,13,285,race-ethnicity,Hispanic,NA,NA,NA,3
2021,13,285,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,13,285,race-ethnicity,"White, Non-Hispanic",0.79139,0.89172,0.69106,3
2021,13,287,all,All,0.86598,0.91689,0.81507,2
2021,13,287,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,13,287,race-ethnicity,Hispanic,NA,NA,NA,3
2021,13,287,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,13,287,race-ethnicity,"White, Non-Hispanic",0.88716,0.94330,0.83101,2
2021,13,289,all,All,0.86193,0.90177,0.82208,2
2021,13,289,race-ethnicity,"Black, Non-Hispanic",0.87389,0.94531,0.80247,3
2021,13,289,race-ethnicity,Hispanic,NA,NA,NA,3
2021,13,289,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,13,289,race-ethnicity,"White, Non-Hispanic",0.84238,0.89503,0.78972,2
2021,13,291,all,All,0.92994,0.96190,0.89797,2
2021,13,291,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,13,291,race-ethnicity,Hispanic,NA,NA,NA,3
2021,13,291,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,13,291,race-ethnicity,"White, Non-Hispanic",0.92557,0.96339,0.88775,2
2021,13,293,all,All,0.87958,0.92673,0.83243,2
2021,13,293,race-ethnicity,"Black, Non-Hispanic",0.93658,1.00000,0.87217,3
2021,13,293,race-ethnicity,Hispanic,NA,NA,NA,3
2021,13,293,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,13,293,race-ethnicity,"White, Non-Hispanic",0.87113,0.93159,0.81068,2
2021,13,295,all,All,0.86966,0.91261,0.82670,2
2021,13,295,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,13,295,race-ethnicity,Hispanic,NA,NA,NA,3
2021,13,295,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,13,295,race-ethnicity,"White, Non-Hispanic",0.88413,0.92905,0.83920,2
2021,13,297,all,All,0.84878,0.91236,0.78521,2
2021,13,297,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,13,297,race-ethnicity,Hispanic,NA,NA,NA,3
2021,13,297,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,13,297,race-ethnicity,"White, Non-Hispanic",0.91116,0.97164,0.85068,3
2021,13,299,all,All,0.81415,0.86820,0.76011,2
2021,13,299,race-ethnicity,"Black, Non-Hispanic",0.64932,0.77543,0.52321,3
2021,13,299,race-ethnicity,Hispanic,NA,NA,NA,3
2021,13,299,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,13,299,race-ethnicity,"White, Non-Hispanic",0.88470,0.94161,0.82779,2
2021,13,301,all,All,0.89830,0.94986,0.84674,2
2021,13,301,race-ethnicity,"Black, Non-Hispanic",0.87280,0.96167,0.78392,3
2021,13,301,race-ethnicity,Hispanic,NA,NA,NA,3
2021,13,301,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,13,301,race-ethnicity,"White, Non-Hispanic",0.94074,0.99770,0.88377,3
2021,13,303,all,All,0.89830,0.94986,0.84674,2
2021,13,303,race-ethnicity,"Black, Non-Hispanic",0.87280,0.96167,0.78392,3
2021,13,303,race-ethnicity,Hispanic,NA,NA,NA,3
2021,13,303,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,13,303,race-ethnicity,"White, Non-Hispanic",0.94074,0.99770,0.88377,3
2021,13,305,all,All,0.80778,0.86294,0.75261,2
2021,13,305,race-ethnicity,"Black, Non-Hispanic",0.87218,0.96207,0.78228,3
2021,13,305,race-ethnicity,Hispanic,NA,NA,NA,3
2021,13,305,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,13,305,race-ethnicity,"White, Non-Hispanic",0.78846,0.86376,0.71316,2
2021,13,307,all,All,0.85945,0.90408,0.81482,2
2021,13,307,race-ethnicity,"Black, Non-Hispanic",0.88726,0.95260,0.82192,3
2021,13,307,race-ethnicity,Hispanic,NA,NA,NA,3
2021,13,307,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,13,307,race-ethnicity,"White, Non-Hispanic",0.86603,0.93057,0.80149,2
2021,13,309,all,All,0.80778,0.86294,0.75261,2
2021,13,309,race-ethnicity,"Black, Non-Hispanic",0.87218,0.96207,0.78228,3
2021,13,309,race-ethnicity,Hispanic,NA,NA,NA,3
2021,13,309,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,13,309,race-ethnicity,"White, Non-Hispanic",0.78846,0.86376,0.71316,2
2021,13,311,all,All,0.92994,0.96190,0.89797,2
2021,13,311,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,13,311,race-ethnicity,Hispanic,NA,NA,NA,3
2021,13,311,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,13,311,race-ethnicity,"White, Non-Hispanic",0.92557,0.96339,0.88775,2
2021,13,313,all,All,0.81449,0.89265,0.73632,3
2021,13,313,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,13,313,race-ethnicity,Hispanic,0.83347,0.94893,0.71802,3
2021,13,313,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,13,313,race-ethnicity,"White, Non-Hispanic",0.76930,0.88725,0.65134,3
2021,13,315,all,All,0.81542,0.86370,0.76713,2
2021,13,315,race-ethnicity,"Black, Non-Hispanic",0.88185,0.94891,0.81479,3
2021,13,315,race-ethnicity,Hispanic,NA,NA,NA,3
2021,13,315,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,13,315,race-ethnicity,"White, Non-Hispanic",0.77756,0.84502,0.71010,2
2021,13,317,all,All,0.89830,0.94986,0.84674,2
2021,13,317,race-ethnicity,"Black, Non-Hispanic",0.87280,0.96167,0.78392,3
2021,13,317,race-ethnicity,Hispanic,NA,NA,NA,3
2021,13,317,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,13,317,race-ethnicity,"White, Non-Hispanic",0.94074,0.99770,0.88377,3
2021,13,319,all,All,0.86193,0.90177,0.82208,2
2021,13,319,race-ethnicity,"Black, Non-Hispanic",0.87389,0.94531,0.80247,3
2021,13,319,race-ethnicity,Hispanic,NA,NA,NA,3
2021,13,319,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,13,319,race-ethnicity,"White, Non-Hispanic",0.84238,0.89503,0.78972,2
2021,13,321,all,All,0.78919,0.86758,0.71079,2
2021,13,321,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,13,321,race-ethnicity,Hispanic,NA,NA,NA,3
2021,13,321,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,13,321,race-ethnicity,"White, Non-Hispanic",0.82032,0.91666,0.72398,3
2021,15,001,all,All,0.94477,0.97691,0.91262,1
2021,15,001,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,15,001,race-ethnicity,Hispanic,0.88012,0.98773,0.77251,3
2021,15,001,race-ethnicity,Other Races and Ethnicities,0.95311,0.98851,0.91772,1
2021,15,001,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2021,15,003,all,All,0.94796,0.95988,0.93604,1
2021,15,003,race-ethnicity,"Black, Non-Hispanic",1.00000,1.00000,1.00000,3
2021,15,003,race-ethnicity,Hispanic,0.94476,0.97813,0.91138,1
2021,15,003,race-ethnicity,Other Races and Ethnicities,0.93843,0.95588,0.92098,1
2021,15,003,race-ethnicity,"White, Non-Hispanic",0.96576,0.98437,0.94716,1
2021,15,005,all,All,NA,NA,NA,3
2021,15,005,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,15,005,race-ethnicity,Hispanic,NA,NA,NA,3
2021,15,005,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,15,005,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2021,15,007,all,All,0.80784,0.86573,0.74996,2
2021,15,007,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,15,007,race-ethnicity,Hispanic,NA,NA,NA,3
2021,15,007,race-ethnicity,Other Races and Ethnicities,0.75825,0.83391,0.68258,2
2021,15,007,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2021,15,009,all,All,0.80784,0.86573,0.74996,2
2021,15,009,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,15,009,race-ethnicity,Hispanic,NA,NA,NA,3
2021,15,009,race-ethnicity,Other Races and Ethnicities,0.75825,0.83391,0.68258,2
2021,15,009,race-ethnicity,"White, Non-Hispanic",NA,NA,NA,3
2021,16,001,all,All,0.90989,0.93436,0.88542,1
2021,16,001,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,16,001,race-ethnicity,Hispanic,0.87674,0.95017,0.80332,3
2021,16,001,race-ethnicity,Other Races and Ethnicities,0.96824,1.00000,0.90548,3
2021,16,001,race-ethnicity,"White, Non-Hispanic",0.91125,0.93867,0.88382,1
2021,16,003,all,All,0.87135,0.92783,0.81487,2
2021,16,003,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,16,003,race-ethnicity,Hispanic,NA,NA,NA,3
2021,16,003,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,16,003,race-ethnicity,"White, Non-Hispanic",0.87970,0.94283,0.81657,2
2021,16,005,all,All,0.91315,0.95612,0.87018,2
2021,16,005,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,16,005,race-ethnicity,Hispanic,NA,NA,NA,3
2021,16,005,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,16,005,race-ethnicity,"White, Non-Hispanic",0.91358,0.96427,0.86288,2
2021,16,007,all,All,0.91315,0.95612,0.87018,2
2021,16,007,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,16,007,race-ethnicity,Hispanic,NA,NA,NA,3
2021,16,007,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,16,007,race-ethnicity,"White, Non-Hispanic",0.91358,0.96427,0.86288,2
2021,16,009,all,All,0.95380,0.98035,0.92724,2
2021,16,009,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,16,009,race-ethnicity,Hispanic,NA,NA,NA,3
2021,16,009,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,16,009,race-ethnicity,"White, Non-Hispanic",0.97208,0.99538,0.94878,2
2021,16,011,all,All,0.90955,0.93964,0.87945,2
2021,16,011,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,16,011,race-ethnicity,Hispanic,0.76136,0.89027,0.63245,3
2021,16,011,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,16,011,race-ethnicity,"White, Non-Hispanic",0.95622,0.98036,0.93208,2
2021,16,013,all,All,0.84227,0.90616,0.77837,2
2021,16,013,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,16,013,race-ethnicity,Hispanic,0.82023,0.94567,0.69480,3
2021,16,013,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,16,013,race-ethnicity,"White, Non-Hispanic",0.84597,0.92557,0.76637,3
2021,16,015,all,All,0.87135,0.92783,0.81487,2
2021,16,015,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,16,015,race-ethnicity,Hispanic,NA,NA,NA,3
2021,16,015,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,16,015,race-ethnicity,"White, Non-Hispanic",0.87970,0.94283,0.81657,2
2021,16,017,all,All,0.95380,0.98035,0.92724,2
2021,16,017,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,16,017,race-ethnicity,Hispanic,NA,NA,NA,3
2021,16,017,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,16,017,race-ethnicity,"White, Non-Hispanic",0.97208,0.99538,0.94878,2
2021,16,019,all,All,0.83056,0.90131,0.75981,1
2021,16,019,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,16,019,race-ethnicity,Hispanic,NA,NA,NA,3
2021,16,019,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,16,019,race-ethnicity,"White, Non-Hispanic",0.85037,0.92620,0.77454,3
2021,16,021,all,All,0.95380,0.98035,0.92724,2
2021,16,021,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,16,021,race-ethnicity,Hispanic,NA,NA,NA,3
2021,16,021,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,16,021,race-ethnicity,"White, Non-Hispanic",0.97208,0.99538,0.94878,2
2021,16,023,all,All,0.87135,0.92783,0.81487,2
2021,16,023,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,16,023,race-ethnicity,Hispanic,NA,NA,NA,3
2021,16,023,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,16,023,race-ethnicity,"White, Non-Hispanic",0.87970,0.94283,0.81657,2
2021,16,025,all,All,0.84227,0.90616,0.77837,2
2021,16,025,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,16,025,race-ethnicity,Hispanic,0.82023,0.94567,0.69480,3
2021,16,025,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,16,025,race-ethnicity,"White, Non-Hispanic",0.84597,0.92557,0.76637,3
2021,16,027,all,All,0.92047,0.94935,0.89158,2
2021,16,027,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,16,027,race-ethnicity,Hispanic,0.93700,0.99312,0.88088,3
2021,16,027,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,16,027,race-ethnicity,"White, Non-Hispanic",0.92335,0.95694,0.88976,2
2021,16,029,all,All,0.91315,0.95612,0.87018,2
2021,16,029,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,16,029,race-ethnicity,Hispanic,NA,NA,NA,3
2021,16,029,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,16,029,race-ethnicity,"White, Non-Hispanic",0.91358,0.96427,0.86288,2
2021,16,031,all,All,0.81676,0.88939,0.74413,2
2021,16,031,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,16,031,race-ethnicity,Hispanic,NA,NA,NA,3
2021,16,031,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,16,031,race-ethnicity,"White, Non-Hispanic",0.78217,0.87044,0.69390,3
2021,16,033,all,All,0.87135,0.92783,0.81487,2
2021,16,033,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,16,033,race-ethnicity,Hispanic,NA,NA,NA,3
2021,16,033,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,16,033,race-ethnicity,"White, Non-Hispanic",0.87970,0.94283,0.81657,2
2021,16,035,all,All,0.87135,0.92783,0.81487,2
2021,16,035,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,16,035,race-ethnicity,Hispanic,NA,NA,NA,3
2021,16,035,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,16,035,race-ethnicity,"White, Non-Hispanic",0.87970,0.94283,0.81657,2
2021,16,037,all,All,0.87135,0.92783,0.81487,2
2021,16,037,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,16,037,race-ethnicity,Hispanic,NA,NA,NA,3
2021,16,037,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,16,037,race-ethnicity,"White, Non-Hispanic",0.87970,0.94283,0.81657,2
2021,16,039,all,All,0.84227,0.90616,0.77837,2
2021,16,039,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,16,039,race-ethnicity,Hispanic,0.82023,0.94567,0.69480,3
2021,16,039,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,16,039,race-ethnicity,"White, Non-Hispanic",0.84597,0.92557,0.76637,3
2021,16,041,all,All,0.91315,0.95612,0.87018,2
2021,16,041,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,16,041,race-ethnicity,Hispanic,NA,NA,NA,3
2021,16,041,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,16,041,race-ethnicity,"White, Non-Hispanic",0.91358,0.96427,0.86288,2
2021,16,043,all,All,0.90943,0.95090,0.86796,2
2021,16,043,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,16,043,race-ethnicity,Hispanic,NA,NA,NA,3
2021,16,043,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,16,043,race-ethnicity,"White, Non-Hispanic",0.95746,0.98893,0.92600,2
2021,16,045,all,All,0.86604,0.94365,0.78844,3
2021,16,045,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,16,045,race-ethnicity,Hispanic,NA,NA,NA,3
2021,16,045,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,16,045,race-ethnicity,"White, Non-Hispanic",0.86449,0.95334,0.77563,3
2021,16,047,all,All,0.84227,0.90616,0.77837,2
2021,16,047,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,16,047,race-ethnicity,Hispanic,0.82023,0.94567,0.69480,3
2021,16,047,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,16,047,race-ethnicity,"White, Non-Hispanic",0.84597,0.92557,0.76637,3
2021,16,049,all,All,0.87135,0.92783,0.81487,2
2021,16,049,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,16,049,race-ethnicity,Hispanic,NA,NA,NA,3
2021,16,049,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,16,049,race-ethnicity,"White, Non-Hispanic",0.87970,0.94283,0.81657,2
2021,16,051,all,All,0.90943,0.95090,0.86796,2
2021,16,051,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,16,051,race-ethnicity,Hispanic,NA,NA,NA,3
2021,16,051,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,16,051,race-ethnicity,"White, Non-Hispanic",0.95746,0.98893,0.92600,2
2021,16,053,all,All,0.84227,0.90616,0.77837,2
2021,16,053,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,16,053,race-ethnicity,Hispanic,0.82023,0.94567,0.69480,3
2021,16,053,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,16,053,race-ethnicity,"White, Non-Hispanic",0.84597,0.92557,0.76637,3
2021,16,055,all,All,0.85573,0.89212,0.81933,1
2021,16,055,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,16,055,race-ethnicity,Hispanic,NA,NA,NA,3
2021,16,055,race-ethnicity,Other Races and Ethnicities,0.90534,1.00000,0.80836,3
2021,16,055,race-ethnicity,"White, Non-Hispanic",0.84427,0.88629,0.80225,1
2021,16,057,all,All,0.95380,0.98035,0.92724,2
2021,16,057,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,16,057,race-ethnicity,Hispanic,NA,NA,NA,3
2021,16,057,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,16,057,race-ethnicity,"White, Non-Hispanic",0.97208,0.99538,0.94878,2
2021,16,059,all,All,0.87135,0.92783,0.81487,2
2021,16,059,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,16,059,race-ethnicity,Hispanic,NA,NA,NA,3
2021,16,059,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,16,059,race-ethnicity,"White, Non-Hispanic",0.87970,0.94283,0.81657,2
2021,16,061,all,All,0.87135,0.92783,0.81487,2
2021,16,061,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,16,061,race-ethnicity,Hispanic,NA,NA,NA,3
2021,16,061,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,16,061,race-ethnicity,"White, Non-Hispanic",0.87970,0.94283,0.81657,2
2021,16,063,all,All,0.84227,0.90616,0.77837,2
2021,16,063,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,16,063,race-ethnicity,Hispanic,0.82023,0.94567,0.69480,3
2021,16,063,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,16,063,race-ethnicity,"White, Non-Hispanic",0.84597,0.92557,0.76637,3
2021,16,065,all,All,0.90943,0.95090,0.86796,2
2021,16,065,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,16,065,race-ethnicity,Hispanic,NA,NA,NA,3
2021,16,065,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,16,065,race-ethnicity,"White, Non-Hispanic",0.95746,0.98893,0.92600,2
2021,16,067,all,All,0.84227,0.90616,0.77837,2
2021,16,067,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,16,067,race-ethnicity,Hispanic,0.82023,0.94567,0.69480,3
2021,16,067,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,16,067,race-ethnicity,"White, Non-Hispanic",0.84597,0.92557,0.76637,3
2021,16,069,all,All,0.87135,0.92783,0.81487,2
2021,16,069,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,16,069,race-ethnicity,Hispanic,NA,NA,NA,3
2021,16,069,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,16,069,race-ethnicity,"White, Non-Hispanic",0.87970,0.94283,0.81657,2
2021,16,071,all,All,0.91315,0.95612,0.87018,2
2021,16,071,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,16,071,race-ethnicity,Hispanic,NA,NA,NA,3
2021,16,071,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
