year,state,county,subgroup_type,subgroup,index_air_hazard,environmental_quality
2014,54,047,poverty,Extreme Poverty,74,1
2014,54,047,poverty,Not Extreme Poverty,79,1
2014,54,047,race-ethnicity,"Majority White, Non-Hispanic",78,1
2014,54,049,all,All,79,1
2014,54,049,poverty,Extreme Poverty,78,1
2014,54,049,poverty,Not Extreme Poverty,79,1
2014,54,049,race-ethnicity,"Majority White, Non-Hispanic",79,1
2014,54,049,race-ethnicity,No Majority Race/Ethnicity,79,1
2014,54,051,all,All,76,1
2014,54,051,poverty,Not Extreme Poverty,76,1
2014,54,051,race-ethnicity,"Majority White, Non-Hispanic",76,1
2014,54,053,all,All,63,1
2014,54,053,poverty,Not Extreme Poverty,63,1
2014,54,053,race-ethnicity,"Majority White, Non-Hispanic",63,1
2014,54,055,all,All,87,1
2014,54,055,poverty,Not Extreme Poverty,87,1
2014,54,055,race-ethnicity,"Majority White, Non-Hispanic",87,1
2014,54,055,race-ethnicity,No Majority Race/Ethnicity,82,1
2014,54,057,all,All,86,1
2014,54,057,poverty,Not Extreme Poverty,86,1
2014,54,057,race-ethnicity,"Majority White, Non-Hispanic",86,1
2014,54,059,all,All,50,1
2014,54,059,poverty,Not Extreme Poverty,50,1
2014,54,059,race-ethnicity,"Majority White, Non-Hispanic",50,1
2014,54,061,all,All,81,1
2014,54,061,poverty,Extreme Poverty,78,1
2014,54,061,poverty,Not Extreme Poverty,82,1
2014,54,061,race-ethnicity,"Majority White, Non-Hispanic",81,1
2014,54,063,all,All,89,1
2014,54,063,poverty,Not Extreme Poverty,89,1
2014,54,063,race-ethnicity,"Majority White, Non-Hispanic",89,1
2014,54,065,all,All,83,1
2014,54,065,poverty,Not Extreme Poverty,83,1
2014,54,065,race-ethnicity,"Majority White, Non-Hispanic",83,1
2014,54,067,all,All,91,1
2014,54,067,poverty,Not Extreme Poverty,91,1
2014,54,067,race-ethnicity,"Majority White, Non-Hispanic",91,1
2014,54,069,all,All,67,1
2014,54,069,poverty,Extreme Poverty,57,1
2014,54,069,poverty,Not Extreme Poverty,68,1
2014,54,069,race-ethnicity,"Majority White, Non-Hispanic",67,1
2014,54,071,all,All,96,1
2014,54,071,poverty,Not Extreme Poverty,96,1
2014,54,071,race-ethnicity,"Majority White, Non-Hispanic",96,1
2014,54,073,all,All,71,1
2014,54,073,poverty,Not Extreme Poverty,71,1
2014,54,073,race-ethnicity,"Majority White, Non-Hispanic",71,1
2014,54,075,all,All,97,1
2014,54,075,poverty,Not Extreme Poverty,97,1
2014,54,075,race-ethnicity,"Majority White, Non-Hispanic",97,1
2014,54,077,all,All,93,1
2014,54,077,poverty,Not Extreme Poverty,93,1
2014,54,077,race-ethnicity,"Majority White, Non-Hispanic",93,1
2014,54,079,all,All,47,1
2014,54,079,poverty,Not Extreme Poverty,47,1
2014,54,079,race-ethnicity,"Majority White, Non-Hispanic",47,1
2014,54,081,all,All,84,1
2014,54,081,poverty,Not Extreme Poverty,84,1
2014,54,081,race-ethnicity,"Majority White, Non-Hispanic",84,1
2014,54,081,race-ethnicity,No Majority Race/Ethnicity,79,1
2014,54,083,all,All,94,1
2014,54,083,poverty,Not Extreme Poverty,94,1
2014,54,083,race-ethnicity,"Majority White, Non-Hispanic",94,1
2014,54,085,all,All,71,1
2014,54,085,poverty,Not Extreme Poverty,71,1
2014,54,085,race-ethnicity,"Majority White, Non-Hispanic",71,1
2014,54,087,all,All,75,1
2014,54,087,poverty,Not Extreme Poverty,75,1
2014,54,087,race-ethnicity,"Majority White, Non-Hispanic",75,1
2014,54,089,all,All,89,1
2014,54,089,poverty,Not Extreme Poverty,89,1
2014,54,089,race-ethnicity,"Majority White, Non-Hispanic",89,1
2014,54,091,all,All,86,1
2014,54,091,poverty,Not Extreme Poverty,86,1
2014,54,091,race-ethnicity,"Majority White, Non-Hispanic",86,1
2014,54,093,all,All,96,1
2014,54,093,poverty,Not Extreme Poverty,96,1
2014,54,093,race-ethnicity,"Majority White, Non-Hispanic",96,1
2014,54,095,all,All,71,1
2014,54,095,poverty,Not Extreme Poverty,71,1
2014,54,095,race-ethnicity,"Majority White, Non-Hispanic",71,1
2014,54,097,all,All,88,1
2014,54,097,poverty,Not Extreme Poverty,88,1
2014,54,097,race-ethnicity,"Majority White, Non-Hispanic",88,1
2014,54,099,all,All,47,1
2014,54,099,poverty,Not Extreme Poverty,47,1
2014,54,099,race-ethnicity,"Majority White, Non-Hispanic",47,1
2014,54,101,all,All,94,1
2014,54,101,poverty,Not Extreme Poverty,94,1
2014,54,101,race-ethnicity,"Majority White, Non-Hispanic",94,1
2014,54,103,all,All,72,1
2014,54,103,poverty,Not Extreme Poverty,72,1
2014,54,103,race-ethnicity,"Majority White, Non-Hispanic",72,1
2014,54,105,all,All,76,1
2014,54,105,poverty,Not Extreme Poverty,76,1
2014,54,105,race-ethnicity,"Majority White, Non-Hispanic",76,1
2014,54,107,all,All,45,1
2014,54,107,poverty,Extreme Poverty,38,1
2014,54,107,poverty,Not Extreme Poverty,45,1
2014,54,107,race-ethnicity,"Majority White, Non-Hispanic",45,1
2014,54,109,all,All,81,1
2014,54,109,poverty,Not Extreme Poverty,81,1
2014,54,109,race-ethnicity,"Majority White, Non-Hispanic",81,1
2014,55,001,all,All,94,1
2014,55,001,poverty,Not Extreme Poverty,94,1
2014,55,001,race-ethnicity,"Majority White, Non-Hispanic",94,1
2014,55,003,all,All,95,1
2014,55,003,poverty,Not Extreme Poverty,95,1
2014,55,003,race-ethnicity,Majority Non-White,98,1
2014,55,003,race-ethnicity,"Majority White, Non-Hispanic",95,1
2014,55,005,all,All,96,1
2014,55,005,poverty,Not Extreme Poverty,96,1
2014,55,005,race-ethnicity,"Majority White, Non-Hispanic",96,1
2014,55,007,all,All,98,1
2014,55,007,poverty,Not Extreme Poverty,98,1
2014,55,007,race-ethnicity,"Majority White, Non-Hispanic",98,1
2014,55,007,race-ethnicity,No Majority Race/Ethnicity,99,1
2014,55,009,all,All,88,1
2014,55,009,poverty,Not Extreme Poverty,88,1
2014,55,009,race-ethnicity,Majority Non-White,92,1
2014,55,009,race-ethnicity,"Majority White, Non-Hispanic",89,1
2014,55,009,race-ethnicity,No Majority Race/Ethnicity,76,1
2014,55,011,all,All,95,1
2014,55,011,poverty,Not Extreme Poverty,95,1
2014,55,011,race-ethnicity,"Majority White, Non-Hispanic",95,1
2014,55,013,all,All,97,1
2014,55,013,poverty,Not Extreme Poverty,97,1
2014,55,013,race-ethnicity,"Majority White, Non-Hispanic",97,1
2014,55,015,all,All,93,1
2014,55,015,poverty,Not Extreme Poverty,93,1
2014,55,015,race-ethnicity,"Majority White, Non-Hispanic",93,1
2014,55,017,all,All,94,1
2014,55,017,poverty,Not Extreme Poverty,94,1
2014,55,017,race-ethnicity,"Majority White, Non-Hispanic",94,1
2014,55,019,all,All,97,1
2014,55,019,poverty,Not Extreme Poverty,97,1
2014,55,019,race-ethnicity,"Majority White, Non-Hispanic",97,1
2014,55,021,all,All,92,1
2014,55,021,poverty,Not Extreme Poverty,92,1
2014,55,021,race-ethnicity,"Majority White, Non-Hispanic",92,1
2014,55,023,all,All,94,1
2014,55,023,poverty,Not Extreme Poverty,94,1
2014,55,023,race-ethnicity,"Majority White, Non-Hispanic",94,1
2014,55,025,all,All,85,1
2014,55,025,poverty,Extreme Poverty,81,1
2014,55,025,poverty,Not Extreme Poverty,85,1
2014,55,025,race-ethnicity,Majority Non-White,82,1
2014,55,025,race-ethnicity,"Majority White, Non-Hispanic",85,1
2014,55,025,race-ethnicity,No Majority Race/Ethnicity,85,1
2014,55,027,all,All,92,1
2014,55,027,poverty,Not Extreme Poverty,92,1
2014,55,027,race-ethnicity,"Majority White, Non-Hispanic",92,1
2014,55,029,all,All,97,1
2014,55,029,poverty,Not Extreme Poverty,97,1
2014,55,029,race-ethnicity,"Majority White, Non-Hispanic",97,1
2014,55,031,all,All,91,1
2014,55,031,poverty,Not Extreme Poverty,91,1
2014,55,031,race-ethnicity,"Majority White, Non-Hispanic",91,1
2014,55,033,all,All,92,1
2014,55,033,poverty,Not Extreme Poverty,92,1
2014,55,033,race-ethnicity,"Majority White, Non-Hispanic",92,1
2014,55,035,all,All,90,1
2014,55,035,poverty,Extreme Poverty,89,1
2014,55,035,poverty,Not Extreme Poverty,90,1
2014,55,035,race-ethnicity,"Majority White, Non-Hispanic",90,1
2014,55,037,all,All,98,1
2014,55,037,poverty,Not Extreme Poverty,98,1
2014,55,037,race-ethnicity,"Majority White, Non-Hispanic",98,1
2014,55,039,all,All,92,1
2014,55,039,poverty,Not Extreme Poverty,92,1
2014,55,039,race-ethnicity,"Majority White, Non-Hispanic",92,1
2014,55,041,all,All,98,1
2014,55,041,poverty,Not Extreme Poverty,98,1
2014,55,041,race-ethnicity,"Majority White, Non-Hispanic",98,1
2014,55,043,all,All,93,1
2014,55,043,poverty,Not Extreme Poverty,93,1
2014,55,043,race-ethnicity,"Majority White, Non-Hispanic",93,1
2014,55,045,all,All,91,1
2014,55,045,poverty,Not Extreme Poverty,91,1
2014,55,045,race-ethnicity,"Majority White, Non-Hispanic",91,1
2014,55,047,all,All,95,1
2014,55,047,poverty,Not Extreme Poverty,95,1
2014,55,047,race-ethnicity,"Majority White, Non-Hispanic",95,1
2014,55,049,all,All,94,1
2014,55,049,poverty,Not Extreme Poverty,94,1
2014,55,049,race-ethnicity,"Majority White, Non-Hispanic",94,1
2014,55,051,all,All,98,1
2014,55,051,poverty,Not Extreme Poverty,98,1
2014,55,051,race-ethnicity,"Majority White, Non-Hispanic",98,1
2014,55,053,all,All,92,1
2014,55,053,poverty,Not Extreme Poverty,92,1
2014,55,053,race-ethnicity,"Majority White, Non-Hispanic",92,1
2014,55,055,all,All,88,1
2014,55,055,poverty,Not Extreme Poverty,88,1
2014,55,055,race-ethnicity,"Majority White, Non-Hispanic",88,1
2014,55,057,all,All,92,1
2014,55,057,poverty,Not Extreme Poverty,92,1
2014,55,057,race-ethnicity,"Majority White, Non-Hispanic",92,1
2014,55,059,all,All,79,1
2014,55,059,poverty,Extreme Poverty,79,1
2014,55,059,poverty,Not Extreme Poverty,79,1
2014,55,059,race-ethnicity,Majority Non-White,74,1
2014,55,059,race-ethnicity,"Majority White, Non-Hispanic",79,1
2014,55,059,race-ethnicity,No Majority Race/Ethnicity,77,1
2014,55,061,all,All,97,1
2014,55,061,poverty,Not Extreme Poverty,97,1
2014,55,061,race-ethnicity,"Majority White, Non-Hispanic",97,1
2014,55,063,all,All,90,1
2014,55,063,poverty,Extreme Poverty,88,1
2014,55,063,poverty,Not Extreme Poverty,90,1
2014,55,063,race-ethnicity,"Majority White, Non-Hispanic",90,1
2014,55,065,all,All,94,1
2014,55,065,poverty,Not Extreme Poverty,94,1
2014,55,065,race-ethnicity,"Majority White, Non-Hispanic",94,1
2014,55,067,all,All,98,1
2014,55,067,poverty,Not Extreme Poverty,98,1
2014,55,067,race-ethnicity,"Majority White, Non-Hispanic",98,1
2014,55,069,all,All,96,1
2014,55,069,poverty,Not Extreme Poverty,96,1
2014,55,069,race-ethnicity,"Majority White, Non-Hispanic",96,1
2014,55,071,all,All,79,1
2014,55,071,poverty,Not Extreme Poverty,79,1
2014,55,071,race-ethnicity,"Majority White, Non-Hispanic",79,1
2014,55,073,all,All,93,1
2014,55,073,poverty,Extreme Poverty,86,1
2014,55,073,poverty,Not Extreme Poverty,93,1
2014,55,073,race-ethnicity,"Majority White, Non-Hispanic",93,1
2014,55,075,all,All,95,1
2014,55,075,poverty,Not Extreme Poverty,95,1
2014,55,075,race-ethnicity,"Majority White, Non-Hispanic",95,1
2014,55,077,all,All,94,1
2014,55,077,poverty,Not Extreme Poverty,94,1
2014,55,077,race-ethnicity,"Majority White, Non-Hispanic",94,1
2014,55,078,all,All,96,1
2014,55,078,poverty,Extreme Poverty,95,1
2014,55,078,poverty,Not Extreme Poverty,97,1
2014,55,078,race-ethnicity,Majority Non-White,96,1
2014,55,079,all,All,70,1
2014,55,079,poverty,Extreme Poverty,64,1
2014,55,079,poverty,Not Extreme Poverty,71,1
2014,55,079,race-ethnicity,Majority Non-White,67,1
2014,55,079,race-ethnicity,"Majority White, Non-Hispanic",72,1
2014,55,079,race-ethnicity,No Majority Race/Ethnicity,65,1
2014,55,081,all,All,94,1
2014,55,081,poverty,Not Extreme Poverty,94,1
2014,55,081,race-ethnicity,"Majority White, Non-Hispanic",94,1
2014,55,083,all,All,96,1
2014,55,083,poverty,Not Extreme Poverty,96,1
2014,55,083,race-ethnicity,"Majority White, Non-Hispanic",96,1
2014,55,085,all,All,97,1
2014,55,085,poverty,Not Extreme Poverty,97,1
2014,55,085,race-ethnicity,"Majority White, Non-Hispanic",97,1
2014,55,087,all,All,91,1
2014,55,087,poverty,Not Extreme Poverty,91,1
2014,55,087,race-ethnicity,"Majority White, Non-Hispanic",90,1
2014,55,087,race-ethnicity,No Majority Race/Ethnicity,95,1
2014,55,089,all,All,87,1
2014,55,089,poverty,Not Extreme Poverty,87,1
2014,55,089,race-ethnicity,"Majority White, Non-Hispanic",87,1
2014,55,091,all,All,94,1
2014,55,091,poverty,Not Extreme Poverty,94,1
2014,55,091,race-ethnicity,"Majority White, Non-Hispanic",94,1
2014,55,093,all,All,89,1
2014,55,093,poverty,Not Extreme Poverty,89,1
2014,55,093,race-ethnicity,"Majority White, Non-Hispanic",89,1
2014,55,095,all,All,95,1
2014,55,095,poverty,Not Extreme Poverty,95,1
2014,55,095,race-ethnicity,"Majority White, Non-Hispanic",95,1
2014,55,097,all,All,92,1
2014,55,097,poverty,Extreme Poverty,90,1
2014,55,097,poverty,Not Extreme Poverty,93,1
2014,55,097,race-ethnicity,"Majority White, Non-Hispanic",92,1
2014,55,099,all,All,98,1
2014,55,099,poverty,Not Extreme Poverty,98,1
2014,55,099,race-ethnicity,"Majority White, Non-Hispanic",98,1
2014,55,101,all,All,83,1
2014,55,101,poverty,Extreme Poverty,84,1
2014,55,101,poverty,Not Extreme Poverty,83,1
2014,55,101,race-ethnicity,Majority Non-White,84,1
2014,55,101,race-ethnicity,"Majority White, Non-Hispanic",84,1
2014,55,101,race-ethnicity,No Majority Race/Ethnicity,83,1
2014,55,103,all,All,93,1
2014,55,103,poverty,Not Extreme Poverty,93,1
2014,55,103,race-ethnicity,"Majority White, Non-Hispanic",93,1
2014,55,105,all,All,80,1
2014,55,105,poverty,Extreme Poverty,84,1
2014,55,105,poverty,Not Extreme Poverty,80,1
2014,55,105,race-ethnicity,Majority Non-White,73,1
2014,55,105,race-ethnicity,"Majority White, Non-Hispanic",81,1
2014,55,105,race-ethnicity,No Majority Race/Ethnicity,77,1
2014,55,107,all,All,98,1
2014,55,107,poverty,Not Extreme Poverty,98,1
2014,55,107,race-ethnicity,"Majority White, Non-Hispanic",98,1
2014,55,109,all,All,84,1
2014,55,109,poverty,Not Extreme Poverty,84,1
2014,55,109,race-ethnicity,"Majority White, Non-Hispanic",84,1
2014,55,111,all,All,92,1
2014,55,111,poverty,Not Extreme Poverty,92,1
2014,55,111,race-ethnicity,"Majority White, Non-Hispanic",92,1
2014,55,113,all,All,97,1
2014,55,113,poverty,Not Extreme Poverty,97,1
2014,55,113,race-ethnicity,Majority Non-White,98,1
2014,55,113,race-ethnicity,"Majority White, Non-Hispanic",97,1
2014,55,115,all,All,96,1
2014,55,115,poverty,Not Extreme Poverty,96,1
2014,55,115,race-ethnicity,"Majority White, Non-Hispanic",96,1
2014,55,115,race-ethnicity,No Majority Race/Ethnicity,97,1
2014,55,117,all,All,90,1
2014,55,117,poverty,Not Extreme Poverty,90,1
2014,55,117,race-ethnicity,"Majority White, Non-Hispanic",90,1
2014,55,119,all,All,98,1
2014,55,119,poverty,Not Extreme Poverty,98,1
2014,55,119,race-ethnicity,"Majority White, Non-Hispanic",98,1
2014,55,121,all,All,95,1
2014,55,121,poverty,Not Extreme Poverty,95,1
2014,55,121,race-ethnicity,"Majority White, Non-Hispanic",95,1
2014,55,123,all,All,95,1
2014,55,123,poverty,Not Extreme Poverty,95,1
2014,55,123,race-ethnicity,"Majority White, Non-Hispanic",95,1
2014,55,125,all,All,98,1
2014,55,125,poverty,Not Extreme Poverty,98,1
2014,55,125,race-ethnicity,Majority Non-White,98,1
2014,55,125,race-ethnicity,"Majority White, Non-Hispanic",98,1
2014,55,127,all,All,87,1
2014,55,127,poverty,Extreme Poverty,91,1
2014,55,127,poverty,Not Extreme Poverty,87,1
2014,55,127,race-ethnicity,"Majority White, Non-Hispanic",87,1
2014,55,129,all,All,97,1
2014,55,129,poverty,Not Extreme Poverty,97,1
2014,55,129,race-ethnicity,"Majority White, Non-Hispanic",97,1
2014,55,131,all,All,91,1
2014,55,131,poverty,Not Extreme Poverty,91,1
2014,55,131,race-ethnicity,"Majority White, Non-Hispanic",91,1
2014,55,133,all,All,81,1
2014,55,133,poverty,Not Extreme Poverty,81,1
2014,55,133,race-ethnicity,"Majority White, Non-Hispanic",81,1
2014,55,135,all,All,95,1
2014,55,135,poverty,Not Extreme Poverty,95,1
2014,55,135,race-ethnicity,"Majority White, Non-Hispanic",95,1
2014,55,137,all,All,95,1
2014,55,137,poverty,Not Extreme Poverty,95,1
2014,55,137,race-ethnicity,"Majority White, Non-Hispanic",95,1
2014,55,139,all,All,85,1
2014,55,139,poverty,Extreme Poverty,74,1
2014,55,139,poverty,Not Extreme Poverty,86,1
2014,55,139,race-ethnicity,"Majority White, Non-Hispanic",85,1
2014,55,141,all,All,86,1
2014,55,141,poverty,Not Extreme Poverty,86,1
2014,55,141,race-ethnicity,"Majority White, Non-Hispanic",86,1
2014,56,001,all,All,98,1
2014,56,001,poverty,Extreme Poverty,98,1
2014,56,001,poverty,Not Extreme Poverty,98,1
2014,56,001,race-ethnicity,"Majority White, Non-Hispanic",98,1
2014,56,003,all,All,98,1
2014,56,003,poverty,Not Extreme Poverty,98,1
2014,56,003,race-ethnicity,"Majority White, Non-Hispanic",98,1
2014,56,005,all,All,98,1
2014,56,005,poverty,Not Extreme Poverty,98,1
2014,56,005,race-ethnicity,"Majority White, Non-Hispanic",98,1
2014,56,007,all,All,99,1
2014,56,007,poverty,Not Extreme Poverty,99,1
2014,56,007,race-ethnicity,"Majority White, Non-Hispanic",99,1
2014,56,009,all,All,98,1
2014,56,009,poverty,Not Extreme Poverty,98,1
2014,56,009,race-ethnicity,"Majority White, Non-Hispanic",98,1
2014,56,011,all,All,98,1
2014,56,011,poverty,Not Extreme Poverty,98,1
2014,56,011,race-ethnicity,"Majority White, Non-Hispanic",98,1
2014,56,013,all,All,99,1
2014,56,013,poverty,Not Extreme Poverty,99,1
2014,56,013,race-ethnicity,Majority Non-White,99,1
2014,56,013,race-ethnicity,"Majority White, Non-Hispanic",99,1
2014,56,015,all,All,98,1
2014,56,015,poverty,Not Extreme Poverty,98,1
2014,56,015,race-ethnicity,"Majority White, Non-Hispanic",98,1
2014,56,017,all,All,99,1
2014,56,017,poverty,Not Extreme Poverty,99,1
2014,56,017,race-ethnicity,"Majority White, Non-Hispanic",99,1
2014,56,019,all,All,99,1
2014,56,019,poverty,Not Extreme Poverty,99,1
2014,56,019,race-ethnicity,"Majority White, Non-Hispanic",99,1
2014,56,021,all,All,96,1
2014,56,021,poverty,Not Extreme Poverty,96,1
2014,56,021,race-ethnicity,"Majority White, Non-Hispanic",96,1
2014,56,023,all,All,100,1
2014,56,023,poverty,Not Extreme Poverty,100,1
2014,56,023,race-ethnicity,"Majority White, Non-Hispanic",100,1
2014,56,025,all,All,98,1
2014,56,025,poverty,Not Extreme Poverty,98,1
2014,56,025,race-ethnicity,"Majority White, Non-Hispanic",98,1
2014,56,025,race-ethnicity,No Majority Race/Ethnicity,97,1
2014,56,027,all,All,99,1
2014,56,027,poverty,Not Extreme Poverty,99,1
2014,56,027,race-ethnicity,"Majority White, Non-Hispanic",99,1
2014,56,029,all,All,99,1
2014,56,029,poverty,Not Extreme Poverty,99,1
2014,56,029,race-ethnicity,"Majority White, Non-Hispanic",99,1
2014,56,031,all,All,99,1
2014,56,031,poverty,Not Extreme Poverty,99,1
2014,56,031,race-ethnicity,"Majority White, Non-Hispanic",99,1
2014,56,033,all,All,96,1
2014,56,033,poverty,Not Extreme Poverty,96,1
2014,56,033,race-ethnicity,"Majority White, Non-Hispanic",96,1
2014,56,035,all,All,100,1
2014,56,035,poverty,Not Extreme Poverty,100,1
2014,56,035,race-ethnicity,"Majority White, Non-Hispanic",100,1
2014,56,037,all,All,96,1
2014,56,037,poverty,Not Extreme Poverty,96,1
2014,56,037,race-ethnicity,"Majority White, Non-Hispanic",96,1
2014,56,039,all,All,99,1
2014,56,039,poverty,Not Extreme Poverty,99,1
2014,56,039,race-ethnicity,"Majority White, Non-Hispanic",99,1
2014,56,041,all,All,97,1
2014,56,041,poverty,Not Extreme Poverty,97,1
2014,56,041,race-ethnicity,"Majority White, Non-Hispanic",97,1
2014,56,043,all,All,97,1
2014,56,043,poverty,Not Extreme Poverty,97,1
2014,56,043,race-ethnicity,"Majority White, Non-Hispanic",97,1
2014,56,045,all,All,97,1
2014,56,045,poverty,Not Extreme Poverty,97,1
2014,56,045,race-ethnicity,"Majority White, Non-Hispanic",97,1
2014,NA,NA,poverty,Extreme Poverty,NA,NA
2014,NA,NA,poverty,Extreme Poverty,NA,NA
2014,NA,NA,poverty,Extreme Poverty,NA,NA
2014,NA,NA,poverty,Extreme Poverty,NA,NA
2014,NA,NA,poverty,Extreme Poverty,NA,NA
2014,NA,NA,poverty,Extreme Poverty,NA,NA
2014,NA,NA,poverty,Extreme Poverty,NA,NA
2014,NA,NA,poverty,Extreme Poverty,NA,NA
2014,NA,NA,poverty,Extreme Poverty,NA,NA
2014,NA,NA,poverty,Extreme Poverty,NA,NA
2014,NA,NA,poverty,Extreme Poverty,NA,NA
2014,NA,NA,poverty,Extreme Poverty,NA,NA
2014,NA,NA,poverty,Extreme Poverty,NA,NA
2014,NA,NA,poverty,Extreme Poverty,NA,NA
2014,NA,NA,poverty,Extreme Poverty,NA,NA
2014,NA,NA,poverty,Extreme Poverty,NA,NA
2014,NA,NA,poverty,Extreme Poverty,NA,NA
2014,NA,NA,poverty,Extreme Poverty,NA,NA
2014,NA,NA,poverty,Extreme Poverty,NA,NA
2014,NA,NA,poverty,Extreme Poverty,NA,NA
2014,NA,NA,poverty,Extreme Poverty,NA,NA
2014,NA,NA,poverty,Extreme Poverty,NA,NA
2014,NA,NA,poverty,Extreme Poverty,NA,NA
2014,NA,NA,poverty,Extreme Poverty,NA,NA
2014,NA,NA,poverty,Extreme Poverty,NA,NA
2014,NA,NA,poverty,Extreme Poverty,NA,NA
2014,NA,NA,poverty,Extreme Poverty,NA,NA
2014,NA,NA,poverty,Extreme Poverty,NA,NA
2014,NA,NA,poverty,Extreme Poverty,NA,NA
2014,NA,NA,poverty,Extreme Poverty,NA,NA
2014,NA,NA,poverty,Extreme Poverty,NA,NA
2014,NA,NA,poverty,Extreme Poverty,NA,NA
