zip,county,num_below_p50,pop2018,ec_zip,ec_se_zip,nbhd_ec_zip,ec_grp_mem_zip,ec_high_zip,ec_high_se_zip,nbhd_ec_high_zip,ec_grp_mem_high_zip,exposure_grp_mem_zip,exposure_grp_mem_high_zip,nbhd_exposure_zip,bias_grp_mem_zip,bias_grp_mem_high_zip,nbhd_bias_zip,nbhd_bias_high_zip,clustering_zip,support_ratio_zip,volunteering_rate_zip,civic_organizations_zip
13409,36053,309.7901840209961,2519,.85760999,.027140001,.76481998,.91267997,1.2079999,.02947,.94414997,1.19424,.95902002,1.08103,.79308999,.048319999,-.10472,.03565,-.19047,.10469,.98271,.11561,.0135
13411,36077,484.335994720459,3189,.75783998,.02156,.50746,.78198999,1.16667,.02991,.74586999,1.1592799,.81658,.99662,.49507001,.04236,-.16321,-.025040001,-.50660998,.11129,.98357999,.078599997,.01591
13413,36065,699.4709143638611,16382,.96016002,.01675,1.1661299,1.0700001,1.41478,.01365,1.4770401,1.4848,1.03326,1.26219,1.15359,-.035560001,-.17636999,-.01087,-.28038001,.10945,.94281,.059220001,.01029
13416,36043,276.7872085571289,2346,.89235997,.02713,.76420999,.94646001,1.1585,.02964,.93383998,1.18697,.98254001,1.05081,.81689,.03672,-.12958001,.064489998,-.14317,.12876999,.98729998,.082549997,.01575
13417,36065,203.9631500244141,3317,.8836,.02485,,.97635001,1.27823,.0252,,1.37233,.99532998,1.1746401,,.019069999,-.1683,,,.10163,.76200998,.0339,.02667
13420,36043,152.0458679199219,933,1.12571,.034260001,1.1685899,1.20476,1.40799,.029309999,1.22341,1.41913,1.14861,1.26482,1.0578099,-.04888,-.122,-.10473,-.15655001,.12726,.99891001,.086309999,.054740001
13421,36053,1451.888768196106,13291,.79927999,.016039999,.63191998,.78583997,1.27658,.01698,1.02115,1.25789,.91702002,1.0668499,.76450002,.14305,-.17907,.17341,-.33572,.109,.97956002,.066869996,.019680001
13424,36065,173.4662389755249,2468,.94274998,.029209999,,1.06602,1.27705,.025739999,,1.33328,1.06951,1.17826,,.0032599999,-.13156,,,.10636,.89459997,.05638,.03404
13425,36065,241.4880900382996,2113,.93658,.02974,,1.02117,1.1648,.03362,,1.20871,1.03299,1.11669,,.01145,-.08241,,,.10727,.93993002,.064410001,.02506
13428,36057,207.0940246582031,1754,,,,,,,,,,,,,,,,.11244812,.93282473,.079647958,.017068811
13431,36043,234.3908085823059,1773,.89099002,.03241,,1.00248,1.23355,.036400001,,1.29505,1.0068099,1.13307,,.0042900001,-.14296,,,.12173,.95933998,.05621,.00388
13433,36049,313.0568084716797,1844,,,,,,,,,,,,,,,,.15517005,.99239111,.10849439,.0039819921
13438,36065,461.3597660064697,3253,.89660001,.0244,.84509999,.95709002,1.24277,.023019999,1.0003,1.2508399,.97354001,1.0976599,.87585998,.016899999,-.13956,.035119999,-.14207999,.10966,.98167002,.07818,.0053300001
13439,36077,572.5993680953979,3518,.83701003,.02313,.58178997,.81195003,1.22596,.03015,.78495997,1.19217,.85622001,1.04965,.63751,.051709998,-.13578001,.087399997,-.23129,.11195,.99049002,.056090001,.0098599996
13440,36065,4652.801941514015,41243,.73934001,.01161,.61928999,.72974998,1.20673,.01371,1.0437599,1.21688,.85395998,.98131001,.73882002,.14545999,-.24006,.16178,-.41273001,.10598,.99133998,.051580001,.01195
13452,36057,675.4601159095764,4553,.68636,.01846,.44240999,.67211002,1.06274,.030339999,.64890999,1.04635,.70687002,.87827998,.44326001,.049169999,-.19137,.00193,-.46393999,.11276,.98250002,.035750002,.01029
13456,36065,377.5308539867401,3962,.97400999,.024150001,1.0479,1.0675499,1.30863,.019680001,1.22148,1.3344899,1.07064,1.17899,1.06508,.0028899999,-.13189,.01613,-.14684001,.10891,.95227998,.087240003,.01511
13459,36095,305.1187733411789,2405,.84428,.03049,,.89379001,1.18199,.035149999,,1.22251,.94344002,1.10906,,.05263,-.10229,,,.11978,.97306001,.20365,.032099999
13460,36017,636.7106547355652,4279,.82710999,.02228,.75048,.87898999,1.20429,.023910001,1.05001,1.22066,.92512,1.0275,.72548997,.049860001,-.18799999,-.03444,-.44729999,.12131,.98526001,.069629997,.01556
13461,36065,215.3524956703186,3031,.97430003,.03104,,1.1111,1.37432,.023119999,,1.44108,1.05689,1.18515,,-.051290002,-.21595,,,.10837,.96785003,.047370002,.031479999
13464,36017,189.9851303100586,1378,,,,,,,,,,,,,,,,.11991617,.93251401,.078016214,.0079421801
13471,36065,626.05103546381,3313,.72242999,.02403,,.73830998,1.06513,.031890001,,1.08076,.87949997,.97754002,,.16053,-.10558,,,.1113,.95104003,.059799999,.0019499999
13473,36049,123.960750579834,642,,,,,,,,,,,,,,,,.13885044,.957039,.12712288,.0065869889
13476,36065,328.7889289855957,3736,.97134,.023709999,.92556,1.06635,1.27133,.022849999,1.14776,1.33513,1.07491,1.14433,.96133,.0079699997,-.16673,.037209999,-.19394,.10692,.90227002,.054359999,.015860001
13477,36065,163.6098919287324,1437,,,,,,,,,,,,,,,,.10161876,.89202452,.030866573,.011749593
13478,36065,348.6997127532959,2760,.84191,.02352,.92065001,.94454998,1.2277499,.02689,1.1016099,1.2999099,.98092002,1.11759,.77779001,.03709,-.16314,-.18368,-.41633001,.11243,.90731001,.05663,.0080199996
13480,36065,421.880402803421,3398,.95677,.022849999,.87348002,1.00398,1.24419,.02289,1.03626,1.28615,1.02795,1.13515,.92334002,.023320001,-.13301,.054000001,-.12229,.1169,.98308003,.080650002,.01849
13485,36053,183.6636381149292,1009,,,,,,,,,,,,,,,,.1121591,.9806475,.049071219,.0095969299
13490,36065,127.9862213134766,1757,,,,,,,,,,,,,,,,.10297292,.88103598,.080740251,.02735249
13491,36043,540.3072128295898,3617,.83582997,.02234,.74943,.87633002,1.13763,.027690001,.92571002,1.1752,.90390998,1.02486,.72017002,.030510001,-.14669,-.040630002,-.28540999,.11825,.98790997,.097630002,.0163
13492,36065,843.7431693077087,11268,.94677001,.01725,1.0253299,1.00597,1.3763,.0145,1.37317,1.43436,1.03368,1.19725,1.0686001,.02681,-.19803999,.0405,-.28501001,.10545,.93542999,.051449999,.0139
13493,36075,321.8296813964844,1792,,,,,,,,,,,,,,,,.11086362,.9777112,.086849816,.021728542
13495,36065,220.0192031860352,2197,.87678999,.029030001,,.95385998,1.28705,.025599999,,1.3629,.98966002,1.17821,,.036180001,-.15674999,,,.10321,.73451,.046709999,.0074300002
13501,36065,6105.138111114502,37646,.56408,.01122,.34602001,.47768,1.19338,.016799999,.90366,1.1524,.60811001,.93388999,.46923,.21449,-.23397,.26258001,-.92584997,.11567,.98875999,.035500001,.019379999
13502,36065,3945.962512016296,32542,.68595999,.01145,.51243001,.64933997,1.26002,.01465,1.01811,1.2555,.75782001,1.03076,.62845999,.14314,-.21804,.18463001,-.62,.10918,.97849,.039810002,.0085000005
13601,36045,4803.318670272827,37624,.80329001,.01078,.63681,.77715999,1.25088,.01273,1.0472701,1.2408,.89349002,1.05276,.77801001,.1302,-.17862,.18148001,-.34608999,.097620003,.98588002,.055569999,.017519999
13602,36045,444.8044509887695,4007,.98242003,.01477,,1.03151,1.2181799,.021640001,,1.3029799,1.03142,1.19361,,-.000090000001,-.091619998,,,.093269996,.67171001,.04222,.03404
13603,36045,1091.590026855469,9589,.99827999,.01148,.94401997,1.02986,1.2897201,.01328,1.21214,1.3428,1.00212,1.17406,.93120003,-.027690001,-.14372,-.01376,-.30169001,.079340003,.68194002,.069590002,.0077300002
13605,36045,589.068076133728,4816,.87711,.02087,.78334999,.92246002,1.22506,.02279,1.0276,1.25622,.97745001,1.0775599,.86991,.056260001,-.16580001,.099509999,-.18127,.11624,.97637999,.072460003,.01526
13606,36045,299.3785901069641,2716,.92843997,.0274,.83489001,1.01784,1.2591799,.02802,1.09184,1.33371,1.0294,1.1141599,.94831997,.01122,-.19706,.11961,-.15133999,.11202,.96425003,.061719999,.01275
13607,36045,226.0969305038452,1247,.94439,.032120001,1.02356,1.0414799,1.29707,.027240001,1.23414,1.3422,1.02613,1.15523,.94186997,-.01496,-.16185001,-.086719997,-.31029999,.11871,.98391998,.07282,.049070001
13608,36045,293.1675682067871,1544,,,,,,,,,,,,,,,,.10722031,.9689759,.053301752,.019668188
13612,36045,285.7186031341553,2322,.85771,.025289999,,.89691001,1.24121,.027039999,,1.30224,.97926003,1.1531,,.084090002,-.12933999,,,.085709997,.86759001,.065980002,.01199
13613,36089,374.9434022903442,2574,.78114998,.02478,.73370999,.84961998,1.11663,.033640001,.91286999,1.17695,.88810003,1.03325,.67945999,.043340001,-.13908,-.079839997,-.34351999,.12594999,.97178,.080779999,.01282
13616,36045,286.865510225296,2229,.89503002,.02502,,.97421998,1.18107,.027939999,,1.2440701,1.00046,1.12113,,.02623,-.10966,,,.08715,.5194,.066150002,.0084499996
13617,36089,890.4132752418518,11034,.90643001,.02053,.88041002,.95111001,1.39535,.01749,1.34166,1.44899,1.05106,1.22812,1.0039999,.095090002,-.17984,.1231,-.33631,.11532,.98069,.074699998,.045759998
13618,36045,174.2674283981323,1563,.97297001,.037969999,,1.00146,1.34245,.03396,,1.38475,1.03618,1.20608,,.03351,-.14814,,,.11648,.97584999,.089550003,.033849999
13619,36045,1299.815245628357,10640,.83982003,.01511,.63621002,.84468001,1.1914901,.0175,.92268997,1.20995,.94458997,1.06364,.78750998,.10577,-.13755,.19213,-.17165001,.1045,.98000002,.059760001,.0082700001
13620,36049,312.2878389358521,2245,.96824002,.0273,.99792999,1.03783,1.21584,.02613,1.16044,1.27539,1.05027,1.12648,.96441001,.01185,-.13218001,-.034759998,-.20326,.14992,.99173999,.057410002,.0083299996
13622,36045,248.6365163326263,2344,1.00614,.030619999,,1.0734,1.27259,.0251,,1.29403,1.0429699,1.1427,,-.02918,-.13244,,,.10751,.95244002,.065889999,.025760001
13624,36045,530.2126359939575,5715,.99697,.024,.99334002,1.0803601,1.32192,.022190001,1.23976,1.3616101,1.0759701,1.19165,1.06104,-.0040799999,-.14263,.063809998,-.16844,.12312,.99414003,.06374,.034299999
13626,36049,248.3770713806152,2245,.95570999,.02696,1.02516,1.02282,1.25331,.02705,1.16503,1.2946,1.01065,1.11508,.86667001,-.01205,-.16099,-.18286,-.34426001,.11119,.98365003,.09826,.0071299998
13630,36089,250.0069618225098,1451,,,,,,,,,,,,,,,,.11988354,.9177835,.053993091,.0087249456
13634,36045,409.3319418430328,4049,.93141001,.02447,.91412002,1.01261,1.25552,.02265,1.1319799,1.31264,1.0229,1.13525,.9795,.01006,-.15625,.066749997,-.15567,.10607,.95295,.06955,.01532
13635,36089,167.4341296553612,1177,,,,,,,,,,,,,,,,.13875511,.99003577,.041903425,.0063625178
13637,36045,792.9818000793457,4057,.92983001,.01504,.74943,.99419999,1.19629,.01942,.93667001,1.27485,.99355,1.12918,.78807002,-.00066000002,-.12899999,.049029998,-.18855999,.087949999,.80483001,.043389998,.00345
13642,36089,1473.257213592529,9871,.71612,.01743,.53127998,.65987003,1.13542,.02121,.83218998,1.0755,.73664999,.88198,.59869999,.10422,-.21941,.11261,-.38999,.13714001,.99536997,.036449999,.0076299999
13646,36089,352.7325332164764,2030,.78444999,.029720001,,.80533999,1.19179,.038849998,,1.23206,.86193001,1.05694,,.06566,-.16568001,,,.13202,.98598999,.033769999,.02691
13648,36049,361.35666847229,2298,.78839999,.0243,.74241,.8247,1.09065,.030950001,.83200002,1.0906301,.88218999,.96301001,.69994998,.065159999,-.13253,-.060660001,-.18866,.13172001,.99223,.072949998,.01267
13650,36045,216.8073196411133,1687,,,,,,,,,,,,,,,,.12720257,.96762604,.086135864,.060578287
13652,36089,282.5045480728149,1696,,,,,,,,,,,,,,,,.12974493,.97732544,.046308398,.0091767106
13654,36089,343.2320671081543,2722,.88156003,.02839,.97426999,.99387997,1.1989501,.032049999,1.13828,1.28975,.96644998,1.09905,.85082,-.028379999,-.17352,-.1451,-.33787,.14171,.99008,.090559997,.031649999
13655,36033,667.6967296600342,3431,.69542998,.023429999,.54497999,.62467003,.93241,.030300001,.67513001,.83161998,.64551997,.71021998,.52835,.032299999,-.17093,-.031470001,-.27779001,.19547001,1,.08856,.01138
13656,36045,360.3040140867233,3108,.82985002,.023949999,.61173999,.84698999,1.14564,.027519999,.79955,1.1601599,.90132999,1.0347199,.71508998,.060290001,-.12124,.14453,-.11811,.11813,.97885001,.080300003,.01571
13658,36089,337.7662048339844,2288,.83920997,.02929,.80212998,.96520001,1.2342499,.02899,1.04328,1.24221,.97706997,1.08675,.81141001,.01215,-.14305,.01144,-.28577,.13441999,.97277999,.048129998,.01921
13660,36089,252.8289127349854,1558,.83192998,.032260001,,.95559001,1.26412,.029510001,,1.32779,.99418002,1.1469001,,.038819999,-.15772,,,.11826,.97241002,.094410002,.021749999
13661,36045,286.3267116546631,1368,.89056998,.038690001,,,1.21942,.036619999,,,,,,,,,,.11307,.93953001,.070440002,.016720001
13662,36089,1736.961856842041,16069,.72286999,.01585,.61539,.71657997,1.18616,.018270001,1.03778,1.1884,.82366002,.94472998,.68198001,.13000999,-.25792,.09764,-.52171999,.12445,.99515003,.068769999,.0124
13667,36089,376.3006834983826,3118,.72632998,.023080001,.72850001,.78941,1.15475,.027109999,.97781998,1.21071,.90925997,1.04751,.69849998,.13181999,-.15579,-.042950001,-.39987999,.12293,.95541,.081859998,.01251
13668,36089,385.097900390625,3291,.90856999,.024599999,.74659002,.98357999,1.27908,.026289999,.92737001,1.3457,1.0028,1.15055,.85411,.019160001,-.16960999,.12589,-.085759997,.12518001,.94174999,.092730001,.019509999
13669,36089,1975.933570861816,15782,.73887998,.01682,.63314003,.71542001,1.17576,.01894,1.05646,1.1691099,.81434,.92610002,.71919,.12147,-.26241001,.11965,-.46897,.14778,.99795002,.054159999,.01333
13673,36045,396.4464550018311,2260,.83880001,.02375,,.87062001,1.15584,.027410001,,1.25508,.95434999,1.0999399,,.087729998,-.14105,,,.098310001,.93728,.081770003,.01554
13676,36089,1213.52367401123,17016,.95819002,.017209999,.89585,1.00044,1.38353,.016620001,1.26394,1.40316,1.05987,1.2133501,.98193997,.056079999,-.15644,.087669998,-.28718001,.11872,.98512,.090319999,.03297
13679,36045,265.0259914398193,1989,.83743,.03026,,.89600998,1.22462,.033300001,,1.2528501,.95741999,1.0957201,,.064139999,-.1434,,,.12473,.97324002,.057629999,.01316
13680,36089,153.6310093402863,1460,,,,,,,,,,,,,,,,.1150364,.91381252,.024553044,.026149593
13682,36045,73.23296248912811,885,,,,,,,,,,,,,,,,.11468945,.96066403,.044364538,.0061934632
13684,36089,166.8671884536743,1107,,,,,,,,,,,,,,,,.13870241,.97119886,.06787058,
13685,36045,233.6981912851334,2520,1.0864,.030470001,,1.16204,1.43742,.02125,,1.47304,1.14337,1.2871,,-.01633,-.14447001,,,.097949997,.88366997,.07869,.02135
13691,36045,517.1502847671509,2878,.82159001,.02455,.72342002,.86221999,1.1898,.026289999,.89782,1.22707,.95864999,1.09085,.87480003,.10059,-.12487,.17305,-.026319999,.10475,.95943999,.19623999,.01211
13694,36089,203.8064880371094,1441,.85812998,.035980001,,.98684001,1.27052,.030680001,,1.32888,1.01136,1.12977,,.024250001,-.17624,,,.12764999,.98515999,.044289999,.01088
13697,36089,317.0969390869141,1896,.78205001,.02691,,.86313999,1.1892101,.02933,,1.25166,.91623002,1.0736099,,.057950001,-.16585,,,.12316,.95021999,.064340003,.0086200004
13730,36017,393.908543586731,2683,.79492998,.02495,.67115998,.84439999,1.14405,.029580001,.86747998,1.20427,.88641,1.03022,.67642999,.047389999,-.16893999,.0077900002,-.28244999,.11504,.98056,.078469999,.024259999
13731,36025,139.7200865745544,880,,,,,,,,,,,,,,,,.11207698,.98110533,.082264319,.035118926
13732,36107,649.2940063476563,7796,.95973003,.0239,1.21999,1.0894901,1.3902,.01761,1.50543,1.45717,1.1424299,1.2745,1.31715,.04634,-.14331999,.073770002,-.14294,.10617,.91260999,.11337,.01109
13733,36017,660.8552098274231,4861,.81787002,.019880001,.77679998,.88972998,1.1395,.024049999,.99076003,1.17643,.90573001,1.00624,.73703998,.01767,-.16913,-.053950001,-.34424001,.11755,.98005998,.091030002,.01212
13734,36107,318.7717208862305,2028,.78131002,.025970001,,.87962002,1.09851,.034839999,,1.14765,.96201998,1.06831,,.085649997,-.074270003,,,.11277,.94898999,.084190004,.00181
13736,36107,295.1645545959473,2153,.79227,.02891,.77315998,.88227999,1.15803,.03139,1.0501,1.2214299,.98692,1.11138,.86611998,.10602,-.099019997,.10733,-.21241,.11478,.98426998,.10974,.0070799999
13743,36107,461.0219038724899,3576,.80861002,.023460001,.85619003,.87857002,1.19952,.02507,1.18513,1.28143,1.05123,1.1502399,1.02431,.16425,-.11406,.16412,-.15700001,.11272,.97735,.096749999,.032910001
13744,36007,137.2910509705544,1143,,,,,,,,,,,,,,,,.10694531,.63657069,.1027398,.013001183
13746,36007,318.3777332305908,2000,.90046,.0252,,.95695001,1.24761,.0319,,1.30384,1.01937,1.13019,,.06123,-.15364,,,.1081,.88532001,.10096,.00606
13748,36007,485.5040588378906,3779,.78261,.023429999,.74168003,.82323003,1.24228,.02483,1.0933,1.30556,.94382,1.12885,.75046998,.12775999,-.15654001,.01171,-.45682999,.10472,.90811998,.070969999,.01123
13753,36025,483.7626352310181,5777,.91878998,.024180001,.74335003,.94698,1.3794,.02407,1.16575,1.35146,1.02713,1.20437,.87835997,.078029998,-.12213,.15370999,-.32719001,.1142,.98952001,.12006,.076099999
13754,36007,494.0624237060547,3233,.75537002,.026210001,.63058001,.75331998,1.14826,.03022,.86536002,1.10396,.77665001,.92837,.60431999,.03005,-.18914001,-.043450002,-.43195,.13462999,.99580997,.064369999,.017990001
13755,36025,163.6987915039063,1148,,,,,,,,,,,,,,,,.14781541,.9925192,.095556304,.024806993
13756,36025,91.46563491225243,414,,,,,,,,,,,,,,,,.14171894,.99035525,.13338706,.013783304
13757,36025,157.3332633972168,1318,,,,,,,,,,,,,,,,.10261719,.91009527,.12547208,.0083704656
13760,36007,3515.575420379639,43350,.84838003,.01143,.68709999,.81800002,1.3617001,.01317,1.13369,1.3586299,.96200001,1.1433901,.81524003,.14969,-.18825001,.15719,-.39061001,.10166,.97293001,.074069999,.01069
13775,36025,223.288444519043,1769,,,,,,,,,,,,,,,,.10274771,.93499148,.095389679,.02152909
13778,36017,747.8053768873215,5557,.89541,.01984,.86821997,.96880001,1.21387,.0211,1.0565799,1.23814,.97044998,1.07628,.82675999,.0017,-.15039,-.050140001,-.27796999,.1158,.98473001,.084739998,.025629999
13782,36025,92.50648498535156,665,,,,,,,,,,,,,,,,.12887447,.97138119,.068304867,.04397776
13783,36025,397.9919891357422,2665,.80431998,.024769999,,,1.14338,.039129999,,,,,,,,,,.13664,.99181002,.062479999,.02905
13787,36007,629.0640640258789,3502,.76292998,.023089999,,.81852001,1.16023,.032389998,,1.16758,.87844998,1.0114,,.068230003,-.15443,,,.10974,.95422,.05618,.0097200004
13790,36007,1901.129250645638,17875,.78921998,.01449,.66485,.81700999,1.29684,.016240001,1.03712,1.33341,.92764002,1.15098,.72750998,.11926,-.1585,.086130001,-.42557001,.099150002,.93087,.07096,.01394
13795,36007,400.0974082946777,3424,.81883001,.02118,.61233997,.88674998,1.21481,.027349999,.89081001,1.26841,.94464999,1.08235,.64973998,.06129,-.1719,.057569999,-.37103,.10633,.89480001,.078610003,.0092099998
13796,36077,158.3728971481323,1400,,,,,,,,,,,,,,,,.098030657,.87412935,.15828176,.0077012503
13797,36007,364.2589912414551,2194,.74188,.025839999,,.76415998,1.14019,.032400001,,1.16598,.87004,.96135998,,.12169,-.21285,,,.11059,.97183001,.081090003,.0070099998
13801,36017,250.7120208740234,1413,,,,,,,,,,,,,,,,.11042749,.78367466,.071482398,.013789902
13803,36023,652.3801240921021,4240,.81209999,.02196,.76027,.84552997,1.17278,.026009999,.95664001,1.1953599,.92518002,1.04974,.77486002,.086089998,-.13872001,.018829999,-.23459999,.11598,.97899002,.097050004,.0097399997
13807,36077,146.5691986083984,1278,,,,,,,,,,,,,,,,.10017968,.90824133,.15460829,.031135846
13808,36077,232.9332669973373,1534,.84865999,.0297,,,1.2086999,.03585,,,,,,,,,,.10864,.96520001,.12747,.024809999
13809,36017,196.8019118309021,1546,.75714999,.028000001,,.86219001,1.06276,.035569999,,1.12154,.91232002,1.0113,,.054949999,-.10901,,,.11224,.95111001,.080169998,.00679
13810,36077,171.9532594680786,1114,,,,,,,,,,,,,,,,.099324763,.88738954,.20053011,.012226974
13811,36107,562.8350586891174,4313,.84406,.0239,1.03018,.94927001,1.16889,.02658,1.1783299,1.2590899,1.02492,1.11307,.99868,.073810004,-.1312,-.031539999,-.17987999,.11711,.96605003,.10261,.01668
13812,36107,301.7082214355469,2482,.82159001,.026690001,,.93608999,1.15263,.033039998,,1.2333,.99515998,1.08416,,.059349999,-.13756,,,.11086,.95626003,.069820002,.017969999
13815,36017,1832.355083465576,12985,.75580001,.015699999,.61927998,.7414,1.1644599,.01908,.98719001,1.15128,.84077001,.96401,.68994999,.1182,-.19426,.10242,-.43081,.11379,.99269003,.083169997,.021989999
13820,36077,1596.253775119781,21997,.87572998,.01452,.61329001,.82229,1.35632,.01582,1.06705,1.33205,.93131,1.14537,.74155003,.11706,-.16299,.17296,-.43895,.10212,.98593003,.11904,.02751
13825,36077,433.4796013832092,3193,.81836998,.025149999,.61329001,.88871998,1.2625999,.031099999,.87889999,1.28909,.95090997,1.1209,.69309002,.065399997,-.15005,.11514,-.26808,.10893,.95229,.090240002,.02038
13827,36107,1137.480049133301,11315,.86070001,.01928,.89283001,.95778,1.2666,.01809,1.27161,1.3722,1.0801001,1.1760499,1.0362099,.11325,-.16678999,.13835999,-.22718,.10812,.97654003,.093390003,.038710002
