county,county_name,num_below_p50,pop2018,ec_county,ec_se_county,child_ec_county,child_ec_se_county,ec_grp_mem_county,ec_high_county,ec_high_se_county,child_high_ec_county,child_high_ec_se_county,ec_grp_mem_high_county,exposure_grp_mem_county,exposure_grp_mem_high_county,child_exposure_county,child_high_exposure_county,bias_grp_mem_county,bias_grp_mem_high_county,child_bias_county,child_high_bias_county,clustering_county,support_ratio_county,volunteering_rate_county,civic_organizations_county
13149,"Heard, Georgia",2030.3494,11677,.66123003,.01421,.76546001,.041620001,.68396997,1.03996,.01957,.83007002,.04219,1.0235699,.69924998,.81062001,.74906999,.75431001,.021849999,-.26269001,-.021880001,-.10044,.11027,.98566997,.02774,.01499
13151,"Henry, Georgia",12195.354,221307,.68510002,.0057700002,1.13794,.01657,.77644002,1.05827,.0075699999,1.28887,.01698,1.12119,.83603001,.98224002,1.14177,1.23378,.071280003,-.14147,.0033499999,-.044659998,.09121,.93247002,.040890001,.01213
13153,"Houston, Georgia",12747.262,151682,.65016001,.0063800002,1.1253099,.01863,.68877,1.1798,.0082700001,1.29485,.018689999,1.2064101,.75946999,.98597997,1.14335,1.20881,.093099996,-.22357,.01578,-.071170002,.099699996,.98971999,.046259999,.01196
13155,"Irwin, Georgia",1905.2532,9268,.51484001,.01339,.79736,.04493,.52754998,.96508998,.024809999,.86378998,.04417,.95586997,.54651999,.68308002,.73746002,.74536997,.034710001,-.39934999,-.081220001,-.15888,.1388,.99238002,.02039,.01135
13157,"Jackson, Georgia",5880.9404,65755,.80273998,.00875,1.12207,.018820001,.92088997,1.3068399,.00832,1.36701,.01826,1.3810101,.94409001,1.1488301,1.11804,1.29264,.02458,-.20209999,-.0035999999,-.057530001,.090549998,.95959997,.05745,.0097700004
13159,"Jasper, Georgia",1908.1224,13784,.66744,.01123,.69041002,.035870001,.66561002,1.15583,.01725,.88054001,.037160002,1.13258,.69563001,.92973,.72027999,.83226001,.04315,-.21818,.041480001,-.058010001,.10847,.98329002,.04527,.01341
13161,"Jeff Davis, Georgia",2320.9146,14991,.47599,.01208,.58064997,.035939999,.53755999,.87494999,.018030001,.64468998,.036370002,.94173002,.59038001,.66469002,.56699002,.56841999,.08946,-.41679999,-.024080001,-.13417999,.12908,.99725002,.01723,.0079600001
13163,"Jefferson, Georgia",3394.491,15772,.43592,.01127,.46114001,.0287,.45067999,1.0092,.02146,.60420001,.03043,1.02729,.51275998,.76657999,.45715001,.56221002,.12107,-.34009001,-.0087200003,-.074680001,.15688001,.99719,.02393,.01616
13165,"Jenkins, Georgia",1763.9658,8827,.49079999,.01452,,,.48462999,.97741997,.02627,,,.95407999,.51678002,.69169003,,,.06222,-.37935001,,,.15093,.99795997,.050489999,.017899999
13167,"Johnson, Georgia",1702.9335,9730,.48172,.01294,,,.48780999,.92615002,.02784,,,.90153998,.48824,.67470002,,,.00088000001,-.33618999,,,.14804,.99651003,.068729997,.01179
13169,"Jones, Georgia",2788.457,28548,.71539003,.0119,.90423,.025420001,.74438,1.14437,.01455,.98525,.02558,1.1392601,.72645003,.86576003,.88723999,.89140999,-.02468,-.3159,-.01915,-.10527,.11746,.99251002,.045910001,.01956
13171,"Lamar, Georgia",2459.4175,18513,.61382002,.01059,.79131001,.035429999,.60048997,1.0615,.017379999,.83183002,.03624,1.00353,.61453998,.80362999,.77086002,.77322,.02286,-.24874,-.026529999,-.07581,.1133,.98701,.06036,.018309999
13173,"Lanier, Georgia",1373.8563,10366,.58043998,.01521,.65085,.04944,.58135003,1.05251,.02,.71802002,.050020002,1.06908,.67337,.88296998,.62295997,.62698001,.13665,-.21077999,-.044769999,-.14522,.11259,.98819,.059440002,.0167
13175,"Laurens, Georgia",7348.2197,47418,.49801001,.0081599997,.71195,.023050001,.48010001,1.0166301,.01265,.89551002,.023569999,.99782997,.54632998,.71134001,.72627002,.79272997,.12123,-.40274999,.01973,-.12966,.13632999,.99900001,.027140001,.01493
13177,"Lee, Georgia",2646.6318,29348,.66077,.01099,1.0870399,.02626,.78593999,1.09613,.01216,1.18027,.02648,1.18799,.80812001,.94278002,1.091,1.09225,.02744,-.26010001,.0036299999,-.080580004,.11125,.98771,.091509998,.0090800002
13179,"Liberty, Georgia",12276.425,62108,.70756,.0063100001,.94221002,.02471,.68377,1.05255,.00923,.98185998,.026140001,1.06467,.76424998,.95704001,.92905998,.94279999,.1053,-.11246,-.01415,-.041420002,.091710001,.97131997,.040109999,.01336
13181,"Lincoln, Georgia",1294.6801,7799,.67811,.01578,.80413002,.04775,.65341997,1.17893,.022050001,.87450999,.047490001,1.13605,.66527998,.84578001,.78798997,.79332,.017820001,-.3432,-.02049,-.10233,.13717,.99913001,.030990001,.021509999
13183,"Long, Georgia",2530.8423,18156,.73553002,.0101,.85513002,.04143,.77543002,1.03601,.01243,.92005002,.04146,1.04818,.78621,.91781998,.81392002,.81792998,.01371,-.14203,-.050629999,-.12484,.089220002,.94927001,.04747,.0078800004
13185,"Lowndes, Georgia",14575.622,114582,.61049002,.0064400001,.86062002,.017440001,.59675997,1.17514,.0085199997,1.1232899,.018200001,1.1937799,.67856002,.95050001,.94057,1.01749,.12054,-.25595,.085000001,-.10399,.10434,.99321997,.043620002,.01181
13187,"Lumpkin, Georgia",2620.4612,31951,.88255,.01201,.89225,.0352,.88472003,1.30337,.01307,.99615002,.035039999,1.30241,.94006997,1.09333,.93519002,.93678999,.058869999,-.19122,.045919999,-.063359998,.10312,.9799,.047619998,.026769999
13189,"McDuffie, Georgia",3834.2314,21498,.48166999,.0096399998,.69865,.02551,.43108001,1.0494699,.01932,.91215998,.026559999,.98069,.50418001,.7396,.75147003,.75734001,.14499,-.32598001,.070299998,-.20442,.15248001,.99741,.026690001,.01278
13191,"McIntosh, Georgia",2274.3347,14120,.56230003,.01279,,,.46996999,1.04549,.027039999,,,.96245998,.52967,.80242002,,,.11271,-.19945,,,.13417,.99642998,.059009999,.031629998
13193,"Macon, Georgia",2635.458,13480,.41894001,.01092,,,.35448,.88657999,.032450002,,,.79306,.38354,.61093003,,,.075779997,-.29811999,,,.1507,.99707001,.023159999,.01189
13195,"Madison, Georgia",3565.8301,28900,.65618998,.01051,.8021,.029030001,.72029001,1.16416,.01349,.94698,.029209999,1.19569,.77938998,.94897002,.83902001,.84524,.075829998,-.25997999,.044,-.12036,.10527,.97978997,.058729999,.01308
13197,"Marion, Georgia",1399.0525,8484,.53254998,.01425,.80751002,.064499997,.57053,.97481,.02117,.84078997,.064580001,1.0147099,.62321001,.82374001,.74076003,.73588997,.084530003,-.23183,-.090109996,-.14253999,.12684999,.99334002,.036710002,.0095600002
13199,"Meriwether, Georgia",3972.7295,21113,.5438,.01049,.54434001,.033100002,.53035003,1.0737,.021029999,.81173998,.033739999,1.0389301,.58165997,.88963002,.54514003,.77349001,.08822,-.16782001,.00145,-.049449999,.1247,.99185997,.0392,.0153
13201,"Miller, Georgia",1199.9049,5836,.4876,.01549,,,.49168,.97601998,.02585,,,.95538002,.55454999,.70348001,,,.11337,-.35808,,,.14715999,.99708998,.028410001,.019029999
13205,"Mitchell, Georgia",5106.4834,22432,.41181999,.0097899996,.61370999,.031780001,.40584999,.89835,.01897,.79563999,.03218,.88814998,.46472001,.68212003,.59934002,.75546998,.12667,-.30204001,-.023979999,-.053169999,.14726,.99757999,.033300001,.01277
13207,"Monroe, Georgia",2678.6663,27010,.64038998,.01109,.99149001,.028689999,.67563999,1.18652,.01362,1.11271,.028659999,1.21718,.76604003,.95030999,1.00494,1.00492,.11801,-.28082001,.01339,-.10726,.11498,.98896003,.05229,.01795
13209,"Montgomery, Georgia",1363.9714,9036,.55312002,.016869999,,,.59586,.99471003,.0266,,,1.0088201,.61513001,.80782002,,,.031330001,-.24880999,,,.12625,.99482,.034159999,.029100001
13211,"Morgan, Georgia",2093.7551,18235,.65363002,.01335,.99211001,.032340001,.76596999,1.21609,.01386,1.17067,.032510001,1.2769099,.86864001,1.05082,1.04919,1.04927,.1182,-.21516,.054409999,-.1157,.11887,.99425,.080410004,.025450001
13213,"Murray, Georgia",6308.7212,39557,.55356002,.01007,.68616003,.02658,.57261997,.96263999,.01489,.78643,.025699999,.96452999,.60878998,.70117003,.65691,.66992998,.059420001,-.37560001,-.044530001,-.17389999,.099820003,.98746997,.036839999,.0083600003
13215,"Muscogee, Georgia",30294.879,196670,.57656997,.0057299999,.87655997,.018619999,.57446998,1.16287,.0079800002,1.1672601,.01919,1.1921099,.66579998,1.00244,.88121998,1.12309,.13718,-.18921,.0052899998,-.039329998,.094609998,.99388999,.05508,.0165
13217,"Newton, Georgia",8701.7529,106497,.63354999,.0068199998,.94771999,.02145,.65472001,1.05814,.0096800001,1.09114,.02115,1.1151201,.74081999,.92426997,.93699998,.98370999,.11622,-.20649,-.01144,-.1092,.10006,.98220003,.042690001,.01411
13219,"Oconee, Georgia",2336.7646,37017,.98903,.01321,1.35842,.027100001,1.09351,1.51238,.0089600002,1.45245,.02713,1.54671,1.0720299,1.3039401,1.37345,1.38538,-.020029999,-.18618,.01094,-.048409998,.092919998,.96003002,.067400001,.02179
13221,"Oglethorpe, Georgia",1841.1637,14784,.64497,.01529,.75979,.038309999,.70222002,1.18385,.021679999,.81891,.03898,1.21061,.74719,.96218002,.73574001,.73487997,.06019,-.25819001,-.03269,-.11435,.11434,.98272002,.10809,.0218
13223,"Paulding, Georgia",10198.785,155840,.90148997,.0075599998,1.17414,.020500001,.98159999,1.2735699,.0081500001,1.28312,.020300001,1.33676,1.01528,1.15582,1.15807,1.19706,.03317,-.15654001,-.01387,-.071889997,.087990001,.95038998,.080030002,.01173
13225,"Peach, Georgia",3606.1929,26966,.56546998,.0082900003,.74000001,.02664,.55949003,1.03879,.01289,.86988997,.02891,1.04728,.62295997,.85345,.75387001,.75611001,.10189,-.22711,.0184,-.15048,.10939,.98036999,.03774,.01249
13227,"Pickens, Georgia",2710.8379,30832,.80698001,.01186,.91596001,.03073,.80839998,1.24603,.01299,.99032003,.030780001,1.25904,.88229001,1.04357,.89723003,.89758003,.083750002,-.20647,-.02087,-.10332,.10787,.98892999,.08241,.020780001
13229,"Pierce, Georgia",2600.925,19164,.61289001,.01167,.84419,.036940001,.60689998,1.04098,.016070001,.92720997,.036710002,1.0174299,.60901999,.71866,.84502,.84920001,.00349,-.41575,.00098999997,-.091870002,.12082,.99634999,.041669998,.01664
13231,"Pike, Georgia",1683.5502,18082,.73501003,.01165,1.15101,.032760002,.78306001,1.13314,.01312,1.20073,.03308,1.17284,.79617,.93832999,1.11789,1.12123,.01647,-.24992,-.02963,-.070900001,.1032,.97610998,.085309997,.01994
13233,"Polk, Georgia",6024.0811,41621,.59742999,.0086099999,.73594999,.022569999,.55704999,1.05778,.01279,.86636001,.022059999,.99619001,.57889003,.76139998,.71416998,.72978997,.037730001,-.30836999,-.0305,-.18714,.11698,.99324,.040169999,.01168
13235,"Pulaski, Georgia",1400.0281,11295,.60264999,.01292,.69753999,.042490002,.52574998,1.1093301,.02836,.83862001,.043740001,.99825001,.54514998,.77249998,.70703,.70846999,.03559,-.29223001,.01342,-.18371999,.12408,.99361998,.03712,.01133
13237,"Putnam, Georgia",2623.9224,21503,.56972998,.01117,.72741002,.0359,.52213001,1.13928,.019509999,.99531001,.036570001,1.09294,.58366001,.86914998,.74149001,.89063001,.10542,-.25749001,.01898,-.11754,.13535,.99456,.03221,.01517
13239,"Quitman, Georgia",542.61951,2276,,,,,,,,,,,,,,,,,,,.13266686,.97289497,.015235725,.023445917
13241,"Rabun, Georgia",1907.6741,16457,.70200998,.01434,.72933,.03252,.64491999,1.22192,.022190001,.84395999,.033319999,1.13296,.62968999,.91145998,.72421998,.80870998,-.024180001,-.24301,-.0070600002,-.043590002,.13297001,.99662,.06419,.034790002
13243,"Randolph, Georgia",1795.8748,7087,.41136,.014,,,.31064001,.93015999,.040509999,,,.84426999,.33278999,.67396998,,,.066550002,-.25268,,,.16902,.99905998,.021020001,.018829999
13245,"Richmond, Georgia",33831.746,201463,.53325999,.0055200001,.69955999,.017170001,.51033002,1.14449,.0084899999,.94444001,.0184,1.15811,.60736001,.97979999,.70819998,.91268998,.15976,-.18199,.0122,-.0348,.097070001,.99387002,.040429998,.01719
13247,"Rockdale, Georgia",7362.5493,89011,.66245002,.00673,1.02338,.021709999,.71016002,1.06761,.01039,1.18012,.02244,1.12119,.77552003,.98711997,1.06809,1.1052099,.084279999,-.13582,.041859999,-.067780003,.09482,.93268001,.035119999,.02373
13249,"Schley, Georgia",713.37921,5211,.64025003,.018920001,,,.59290999,1.1391799,.02636,,,1.09104,.58643001,.82621998,,,-.01105,-.32051,,,.1444,.99631,.087300003,.01815
13251,"Screven, Georgia",2831.8269,13990,.57675999,.01314,.81589001,.035560001,.62685001,1.04141,.017750001,.96594,.035769999,1.09026,.69129002,.81345999,.85075998,.85254002,.093230002,-.34028,.04098,-.133,.14945,.99751002,.07096,.01592
13253,"Seminole, Georgia",1658.0227,8437,.49382001,.01347,.66218001,.04301,.47040001,.97047001,.02558,.82866001,.04386,.90832001,.48835,.63946998,.68203002,.69115001,.03675,-.42041999,.02911,-.19897,.14991,.99763,.050179999,.0084100002
13255,"Spalding, Georgia",9588.1572,64719,.54765999,.0072699999,.74974,.023530001,.51117003,1.07329,.01174,1.00024,.023809999,1.05555,.59423,.81472999,.77474999,.87080002,.13979,-.29558,.032280002,-.14864001,.1133,.99201,.07023,.015659999
13257,"Stephens, Georgia",3594.6199,25676,.60609001,.01111,.71297997,.03084,.65581,1.10876,.01443,.87054998,.031479999,1.16864,.77342999,.87189001,.74805999,.75155002,.15207,-.34035,.046890002,-.15835001,.11321,.99444997,.036200002,.018890001
13259,"Stewart, Georgia",1050.3031,6042,,,,,,,,,,,,,,,,,,,.13906649,.99558318,.034652516,.0086770775
13261,"Sumter, Georgia",5651.3374,30352,.41328999,.0088799996,.5855,.020950001,.39589,1.0176899,.01736,.90094,.022849999,1.02372,.4815,.78705001,.59016001,.83829999,.1778,-.30070001,.00789,-.074720003,.15469,.99866003,.077380002,.01866
13263,"Talbot, Georgia",1173.8212,6378,,,,,,,,,,,,,,,,,,,.14587127,.99645346,.021144053,.019698191
13265,"Taliaferro, Georgia",400.86929,,,,,,,,,,,,,,,,,,,,.13612175,.98825127,.045559488,.013426044
13267,"Tattnall, Georgia",3271.3315,25353,.51916999,.01007,.85595,.031950001,.52473998,.96939999,.01627,1.0000401,.03221,.95611,.54556,.71855998,.84224999,.85835999,.038169999,-.33059999,-.01627,-.16506,.11918,.99712998,.065159999,.01312
13269,"Taylor, Georgia",1597.2107,8193,.50997001,.01481,.69273001,.040770002,.47718,.99848998,.028410001,.83500999,.041000001,.91710001,.51411003,.67794001,.72815001,.73346001,.071829997,-.35278001,.04865,-.13846,.14559001,.99910998,.033500001,.018999999
13271,"Telfair, Georgia",1977.316,16115,.45355001,.01204,.52890003,.04504,.48508999,.85784,.02416,.68409002,.045609999,.87445003,.52160001,.64223999,.56203002,.57502002,.07,-.36155,.058940001,-.18968,.13438,.99922001,.024599999,.00868
13273,"Terrell, Georgia",2471.6807,8859,.34740999,.01117,.48264,.02789,.3107,.96306002,.03026,.80987,.028510001,.95354998,.38547999,.69646001,.42188001,.76879001,.19397999,-.36914,-.14402001,-.053440001,.17329,.99862999,.028659999,.01498
13275,"Thomas, Georgia",7297.9072,44730,.54233003,.0085899998,.80769998,.024769999,.54751003,1.19297,.01291,1.08639,.025040001,1.18269,.64365,.87248999,.86295003,.93458003,.14938,-.35552001,.06402,-.16244,.12526,.99880999,.037360001,.017720001
13277,"Tift, Georgia",6544.5596,40510,.49325001,.0083799995,.76481998,.020880001,.4804,1.0815901,.01281,1.09716,.02086,1.04688,.55338001,.72838998,.84858,.8779,.13188,-.43724,.098700002,-.24975,.12141,.99563003,.047230002,.01218
13279,"Toombs, Georgia",4635.6577,27048,.50645,.0092799999,.67290998,.02722,.52428001,.98377001,.01458,.91316003,.02722,.99571002,.58352,.72294003,.71907997,.81634998,.10153,-.37729999,.064209998,-.11858,.12173,.99840999,.044459999,.01373
13281,"Towns, Georgia",963.64868,11417,.75435001,.01518,.63098001,.052189998,.67184001,1.15943,.02709,.62436002,.05153,1.08722,.67501003,.88552999,.61180001,.61295003,.0046999999,-.22776,-.031350002,-.018619999,.12085,.99160999,.065180004,.02647
13283,"Treutlen, Georgia",1317.4871,6777,.53789997,.01539,.53665,.050810002,.60427999,.91184998,.02424,.61255002,.052209999,.95744997,.60913002,.69850999,.52970999,.52835,.0079600001,-.3707,-.0131,-.15933999,.13414,.99664003,.04589,.0079500005
13285,"Troup, Georgia",9225.7959,69774,.52875,.0073500001,.89221001,.021989999,.53485,1.09402,.01104,1.13824,.02187,1.10827,.65268999,.84807998,.9465,.96380001,.18054999,-.30680001,.057360001,-.18099,.1225,.99759001,.035580002,.01544
13287,"Turner, Georgia",2213.9475,7962,.42993999,.01274,.83594,.044599999,.40946001,.92294002,.0231,.97738999,.04493,.89204001,.47277001,.63011003,.82336003,.84008998,.13391,-.41569,-.01528,-.16344,.1523,.99801999,.03345,.01473
13289,"Twiggs, Georgia",1865.8611,8284,.51507002,.01496,,,.49822,1.03837,.034299999,,,1.0319,.53088999,.80601001,,,.06154,-.28026,,,.12620001,.99065,.047370002,.02421
13291,"Union, Georgia",2126.1489,22775,.73474997,.01283,.72267997,.034019999,.64907998,1.15558,.018959999,.79413003,.034109998,1.05506,.66198999,.82388002,.72911,.73900002,.019509999,-.28061,.0088099996,-.074600004,.11873,.99461001,.097199999,.03108
13293,"Upson, Georgia",4257.9214,26216,.52252001,.0098999999,.62954998,.02469,.47747999,1.00202,.016039999,.79556,.025660001,.95288998,.55194002,.68194002,.66491002,.66615999,.13492,-.39732999,.05319,-.19425,.13950001,.99725002,.04549,.01379
13295,"Walker, Georgia",8537.4492,68824,.66544998,.0081200004,.69809997,.021989999,.64766002,1.1615,.01056,.84605002,.022,1.1534801,.66956002,.90976,.69071001,.75858003,.032699998,-.26789001,-.01069,-.1153,.097390004,.98356003,.0537,.01148
13297,"Walton, Georgia",7967.0298,90132,.77209002,.00715,1.0852799,.017999999,.80888999,1.23822,.0084100002,1.28146,.017859999,1.2823499,.87118,1.06938,1.09005,1.20445,.071500003,-.19915999,.0043700002,-.063929997,.096369997,.97481,.047680002,.01165
13299,"Ware, Georgia",5694.6968,35599,.47767001,.0088400003,.65145999,.023010001,.46818,.96433002,.01449,.85102999,.02327,.94841999,.53856999,.65029001,.67640001,.67793,.13071001,-.45846999,.036869999,-.25534001,.11865,.99715,.039820001,.01368
13301,"Warren, Georgia",1234.8359,5346,,,,,,,,,,,,,,,,,,,.18299519,.99609959,.02027717,.02005261
13303,"Washington, Georgia",3564.155,20461,.47859001,.01094,.53749001,.026900001,.4973,.94274002,.01863,.78724998,.028489999,.91706002,.54762,.70146,.56431001,.72841001,.091880001,-.30737001,.047529999,-.080779999,.17445999,1,.035470001,.01524
13305,"Wayne, Georgia",3943.1702,29767,.57977998,.01046,.78257,.027799999,.59965998,.99018002,.01438,.90508002,.02751,1.02147,.64434999,.74517,.78640002,.78917998,.069360003,-.37079999,.0048699998,-.14686,.12569,.99764001,.055149999,.01534
13307,"Webster, Georgia",427.85461,2613,,,,,,,,,,,,,,,,,,,.13187797,.99316794,.049405456,.012424016
13309,"Wheeler, Georgia",1065.4321,7939,.48390001,.01431,,,.51370001,.92561001,.040089998,,,.86273998,.53467,.67638999,,,.039209999,-.2755,,,.12223,.99419999,.02318,.0093900003
13311,"White, Georgia",2509.1052,28928,.80394,.0111,.78907001,.032590002,.8017,1.22517,.01294,.90280002,.033229999,1.21786,.82687998,.96131998,.83401,.83718997,.030449999,-.26686999,.053890001,-.078369997,.11013,.98892999,.050080001,.022120001
13313,"Whitfield, Georgia",13349.964,103849,.55201,.0082900003,.79729998,.021849999,.55272001,1.04853,.01178,1.12407,.02097,1.0612299,.62677002,.80482,.86479998,.93716002,.11815,-.31858999,.078050002,-.19945,.098190002,.9921,.03616,.01168
13315,"Wilcox, Georgia",1264.3541,8846,.47446001,.01307,,,.54400998,.84908998,.02417,,,.88204998,.57187003,.69067001,,,.048719998,-.2771,,,.12303,.99531001,.03356,.0112
13317,"Wilkes, Georgia",1726.8926,9884,.52776003,.0133,.66022003,.045189999,.44541001,1.02475,.02995,.77034003,.045510001,.93243003,.48298001,.73628998,.62037998,.66135001,.07779,-.26639,-.064209998,-.1648,.15863,.99800003,.071429998,.01462
13319,"Wilkinson, Georgia",1619.4122,9078,.55173999,.01253,.60869002,.043140002,.53891999,.97698998,.02582,.62036997,.04414,.95516002,.53806001,.74624002,.57697999,.583,-.00159,-.27996001,-.054949999,-.064089999,.13601001,.99602002,.028820001,.032299999
13321,"Worth, Georgia",3856.582,20656,.49377999,.01097,.69531,.027829999,.51981002,.91709,.017270001,.81129998,.02891,.92175001,.56795001,.66016001,.72211999,.72188002,.084749997,-.39625001,.03712,-.12387,.14001,.99813002,.072229996,.01257
15001,"Hawaii, Hawaii",18362.408,197658,.89262998,.0081900004,.94862002,.02115,.86671001,1.27066,.0096500004,1.07076,.022810001,1.27399,.93246001,1.13131,.95490003,1.03564,.07051,-.12612,.0065799998,-.033920001,.10099,.99081999,.11044,.01963
15003,"Honolulu, Hawaii",80132.727,987638,1.12176,.0054600001,1.34715,.01543,1.1321599,1.3344899,.0086500002,1.49965,.016519999,1.36608,1.10921,1.29583,1.3600301,1.45219,-.02069,-.05421,.0094699999,-.032680001,.092490003,.97829002,.060770001,.01293
