year,state,place,state_name,place_name,in_universe,subgroup,subgroup_type,index_air_hazard,index_air_hazard_quality,rate_learning,rate_learning_lb,rate_learning_ub,rate_learning_quality,share_digital_access,share_digital_access_quality,share_in_preschool,share_in_preschool_lb,share_in_preschool_ub,share_in_preschool_quality
2017,37,19000,North Carolina,Durham city,TRUE,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,37,19000,North Carolina,Durham city,TRUE,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,37,19000,North Carolina,Durham city,TRUE,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,37,19000,North Carolina,Durham city,TRUE,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,37,22920,North Carolina,Fayetteville city,TRUE,All,all,NA,NA,0.83,0.81,0.84,Strong,NA,NA,NA,NA,NA,NA
2017,37,22920,North Carolina,Fayetteville city,TRUE,Economically Disadvantaged,income,NA,NA,0.72,0.7,0.75,Strong,NA,NA,NA,NA,NA,NA
2017,37,22920,North Carolina,Fayetteville city,TRUE,Not Economically Disadvantaged,income,NA,NA,0.69,0.66,0.72,Strong,NA,NA,NA,NA,NA,NA
2017,37,22920,North Carolina,Fayetteville city,TRUE,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,37,22920,North Carolina,Fayetteville city,TRUE,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,37,22920,North Carolina,Fayetteville city,TRUE,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,37,22920,North Carolina,Fayetteville city,TRUE,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,37,25580,North Carolina,Gastonia city,TRUE,All,all,NA,NA,0.93,0.91,0.95,Strong,NA,NA,NA,NA,NA,NA
2017,37,25580,North Carolina,Gastonia city,TRUE,Economically Disadvantaged,income,NA,NA,0.87,0.83,0.91,Strong,NA,NA,NA,NA,NA,NA
2017,37,25580,North Carolina,Gastonia city,TRUE,Not Economically Disadvantaged,income,NA,NA,0.84,0.8,0.87,Strong,NA,NA,NA,NA,NA,NA
2017,37,25580,North Carolina,Gastonia city,TRUE,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,37,25580,North Carolina,Gastonia city,TRUE,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,37,25580,North Carolina,Gastonia city,TRUE,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,37,25580,North Carolina,Gastonia city,TRUE,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,37,28000,North Carolina,Greensboro city,TRUE,All,all,NA,NA,0.94,0.93,0.96,Strong,NA,NA,NA,NA,NA,NA
2017,37,28000,North Carolina,Greensboro city,TRUE,Economically Disadvantaged,income,NA,NA,0.85,0.83,0.88,Strong,NA,NA,NA,NA,NA,NA
2017,37,28000,North Carolina,Greensboro city,TRUE,Not Economically Disadvantaged,income,NA,NA,0.81,0.79,0.84,Strong,NA,NA,NA,NA,NA,NA
2017,37,28000,North Carolina,Greensboro city,TRUE,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,37,28000,North Carolina,Greensboro city,TRUE,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,37,28000,North Carolina,Greensboro city,TRUE,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,37,28000,North Carolina,Greensboro city,TRUE,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,37,28080,North Carolina,Greenville city,TRUE,All,all,NA,NA,0.92,0.89,0.94,Strong,NA,NA,NA,NA,NA,NA
2017,37,28080,North Carolina,Greenville city,TRUE,Economically Disadvantaged,income,NA,NA,0.81,0.77,0.85,Strong,NA,NA,NA,NA,NA,NA
2017,37,28080,North Carolina,Greenville city,TRUE,Not Economically Disadvantaged,income,NA,NA,0.8,0.75,0.84,Strong,NA,NA,NA,NA,NA,NA
2017,37,28080,North Carolina,Greenville city,TRUE,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,37,28080,North Carolina,Greenville city,TRUE,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,37,28080,North Carolina,Greenville city,TRUE,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,37,28080,North Carolina,Greenville city,TRUE,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,37,31400,North Carolina,High Point city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,37,31400,North Carolina,High Point city,TRUE,Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,37,31400,North Carolina,High Point city,TRUE,Not Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,37,31400,North Carolina,High Point city,TRUE,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,37,31400,North Carolina,High Point city,TRUE,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,37,31400,North Carolina,High Point city,TRUE,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,37,31400,North Carolina,High Point city,TRUE,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,37,55000,North Carolina,Raleigh city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,37,55000,North Carolina,Raleigh city,TRUE,Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,37,55000,North Carolina,Raleigh city,TRUE,Not Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,37,55000,North Carolina,Raleigh city,TRUE,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,37,55000,North Carolina,Raleigh city,TRUE,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,37,55000,North Carolina,Raleigh city,TRUE,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,37,55000,North Carolina,Raleigh city,TRUE,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,37,74440,North Carolina,Wilmington city,TRUE,All,all,NA,NA,0.87,0.85,0.9,Strong,NA,NA,NA,NA,NA,NA
2017,37,74440,North Carolina,Wilmington city,TRUE,Economically Disadvantaged,income,NA,NA,0.77,0.73,0.81,Strong,NA,NA,NA,NA,NA,NA
2017,37,74440,North Carolina,Wilmington city,TRUE,Not Economically Disadvantaged,income,NA,NA,0.76,0.73,0.8,Strong,NA,NA,NA,NA,NA,NA
2017,37,74440,North Carolina,Wilmington city,TRUE,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,37,74440,North Carolina,Wilmington city,TRUE,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,37,74440,North Carolina,Wilmington city,TRUE,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,37,74440,North Carolina,Wilmington city,TRUE,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,37,75000,North Carolina,Winston-Salem city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,37,75000,North Carolina,Winston-Salem city,TRUE,Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,37,75000,North Carolina,Winston-Salem city,TRUE,Not Economically Disadvantaged,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,37,75000,North Carolina,Winston-Salem city,TRUE,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,37,75000,North Carolina,Winston-Salem city,TRUE,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,37,75000,North Carolina,Winston-Salem city,TRUE,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,37,75000,North Carolina,Winston-Salem city,TRUE,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,38,25700,North Dakota,Fargo city,TRUE,All,all,NA,NA,1.11,1.07,1.15,Strong,NA,NA,NA,NA,NA,NA
2017,38,25700,North Dakota,Fargo city,TRUE,Economically Disadvantaged,income,NA,NA,0.9,0.84,0.96,Strong,NA,NA,NA,NA,NA,NA
2017,38,25700,North Dakota,Fargo city,TRUE,Not Economically Disadvantaged,income,NA,NA,1.19,1.15,1.23,Strong,NA,NA,NA,NA,NA,NA
2017,38,25700,North Dakota,Fargo city,TRUE,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,38,25700,North Dakota,Fargo city,TRUE,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,38,25700,North Dakota,Fargo city,TRUE,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,38,25700,North Dakota,Fargo city,TRUE,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,39,01000,Ohio,Akron city,TRUE,All,all,NA,NA,0.78,0.73,0.82,Strong,NA,NA,NA,NA,NA,NA
2017,39,01000,Ohio,Akron city,TRUE,Economically Disadvantaged,income,NA,NA,0.74,0.71,0.78,Strong,NA,NA,NA,NA,NA,NA
2017,39,01000,Ohio,Akron city,TRUE,Not Economically Disadvantaged,income,NA,NA,0.99,0.88,1.1,Strong,NA,NA,NA,NA,NA,NA
2017,39,01000,Ohio,Akron city,TRUE,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,39,01000,Ohio,Akron city,TRUE,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,39,01000,Ohio,Akron city,TRUE,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,39,01000,Ohio,Akron city,TRUE,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,39,15000,Ohio,Cincinnati city,TRUE,All,all,NA,NA,0.88,0.83,0.92,Strong,NA,NA,NA,NA,NA,NA
2017,39,15000,Ohio,Cincinnati city,TRUE,Economically Disadvantaged,income,NA,NA,0.77,0.73,0.82,Strong,NA,NA,NA,NA,NA,NA
2017,39,15000,Ohio,Cincinnati city,TRUE,Not Economically Disadvantaged,income,NA,NA,0.97,0.91,1.03,Strong,NA,NA,NA,NA,NA,NA
2017,39,15000,Ohio,Cincinnati city,TRUE,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,39,15000,Ohio,Cincinnati city,TRUE,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,39,15000,Ohio,Cincinnati city,TRUE,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,39,15000,Ohio,Cincinnati city,TRUE,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,39,16000,Ohio,Cleveland city,TRUE,All,all,NA,NA,0.89,0.87,0.91,Strong,NA,NA,NA,NA,NA,NA
2017,39,16000,Ohio,Cleveland city,TRUE,Economically Disadvantaged,income,NA,NA,0.89,0.88,0.91,Strong,NA,NA,NA,NA,NA,NA
2017,39,16000,Ohio,Cleveland city,TRUE,Not Economically Disadvantaged,income,NA,NA,1.1,1.03,1.18,Strong,NA,NA,NA,NA,NA,NA
2017,39,16000,Ohio,Cleveland city,TRUE,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,39,16000,Ohio,Cleveland city,TRUE,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,39,16000,Ohio,Cleveland city,TRUE,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,39,16000,Ohio,Cleveland city,TRUE,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,39,18000,Ohio,Columbus city,TRUE,All,all,NA,NA,0.89,0.86,0.92,Strong,NA,NA,NA,NA,NA,NA
2017,39,18000,Ohio,Columbus city,TRUE,Economically Disadvantaged,income,NA,NA,0.97,0.95,0.99,Strong,NA,NA,NA,NA,NA,NA
2017,39,18000,Ohio,Columbus city,TRUE,Not Economically Disadvantaged,income,NA,NA,0.74,0.67,0.8,Strong,NA,NA,NA,NA,NA,NA
2017,39,18000,Ohio,Columbus city,TRUE,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,39,18000,Ohio,Columbus city,TRUE,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,39,18000,Ohio,Columbus city,TRUE,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,39,18000,Ohio,Columbus city,TRUE,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,39,21000,Ohio,Dayton city,TRUE,All,all,NA,NA,0.88,0.83,0.93,Strong,NA,NA,NA,NA,NA,NA
2017,39,21000,Ohio,Dayton city,TRUE,Economically Disadvantaged,income,NA,NA,0.87,0.83,0.91,Strong,NA,NA,NA,NA,NA,NA
2017,39,21000,Ohio,Dayton city,TRUE,Not Economically Disadvantaged,income,NA,NA,0.88,0.79,0.98,Strong,NA,NA,NA,NA,NA,NA
2017,39,21000,Ohio,Dayton city,TRUE,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,39,21000,Ohio,Dayton city,TRUE,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,39,21000,Ohio,Dayton city,TRUE,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,39,21000,Ohio,Dayton city,TRUE,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,39,61000,Ohio,Parma city,TRUE,All,all,NA,NA,0.88,0.84,0.92,Strong,NA,NA,NA,NA,NA,NA
2017,39,61000,Ohio,Parma city,TRUE,Economically Disadvantaged,income,NA,NA,0.9,0.84,0.95,Strong,NA,NA,NA,NA,NA,NA
2017,39,61000,Ohio,Parma city,TRUE,Not Economically Disadvantaged,income,NA,NA,0.86,0.81,0.91,Strong,NA,NA,NA,NA,NA,NA
2017,39,61000,Ohio,Parma city,TRUE,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,39,61000,Ohio,Parma city,TRUE,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,39,61000,Ohio,Parma city,TRUE,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,39,61000,Ohio,Parma city,TRUE,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,39,77000,Ohio,Toledo city,TRUE,All,all,NA,NA,0.93,0.9,0.96,Strong,NA,NA,NA,NA,NA,NA
2017,39,77000,Ohio,Toledo city,TRUE,Economically Disadvantaged,income,NA,NA,0.94,0.91,0.97,Strong,NA,NA,NA,NA,NA,NA
2017,39,77000,Ohio,Toledo city,TRUE,Not Economically Disadvantaged,income,NA,NA,0.99,0.92,1.05,Strong,NA,NA,NA,NA,NA,NA
2017,39,77000,Ohio,Toledo city,TRUE,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,39,77000,Ohio,Toledo city,TRUE,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,39,77000,Ohio,Toledo city,TRUE,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,39,77000,Ohio,Toledo city,TRUE,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,40,09050,Oklahoma,Broken Arrow city,TRUE,All,all,NA,NA,0.86,0.83,0.89,Strong,NA,NA,NA,NA,NA,NA
2017,40,09050,Oklahoma,Broken Arrow city,TRUE,Economically Disadvantaged,income,NA,NA,0.82,0.78,0.86,Strong,NA,NA,NA,NA,NA,NA
2017,40,09050,Oklahoma,Broken Arrow city,TRUE,Not Economically Disadvantaged,income,NA,NA,0.86,0.83,0.89,Strong,NA,NA,NA,NA,NA,NA
2017,40,09050,Oklahoma,Broken Arrow city,TRUE,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,40,09050,Oklahoma,Broken Arrow city,TRUE,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,40,09050,Oklahoma,Broken Arrow city,TRUE,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,40,09050,Oklahoma,Broken Arrow city,TRUE,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,40,23200,Oklahoma,Edmond city,TRUE,All,all,NA,NA,0.94,0.91,0.98,Strong,NA,NA,NA,NA,NA,NA
2017,40,23200,Oklahoma,Edmond city,TRUE,Economically Disadvantaged,income,NA,NA,0.88,0.82,0.93,Strong,NA,NA,NA,NA,NA,NA
2017,40,23200,Oklahoma,Edmond city,TRUE,Not Economically Disadvantaged,income,NA,NA,0.95,0.92,0.98,Strong,NA,NA,NA,NA,NA,NA
2017,40,23200,Oklahoma,Edmond city,TRUE,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,40,23200,Oklahoma,Edmond city,TRUE,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,40,23200,Oklahoma,Edmond city,TRUE,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,40,23200,Oklahoma,Edmond city,TRUE,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,40,41850,Oklahoma,Lawton city,TRUE,All,all,NA,NA,0.93,0.88,0.98,Strong,NA,NA,NA,NA,NA,NA
2017,40,41850,Oklahoma,Lawton city,TRUE,Economically Disadvantaged,income,NA,NA,0.96,0.92,1,Strong,NA,NA,NA,NA,NA,NA
2017,40,41850,Oklahoma,Lawton city,TRUE,Not Economically Disadvantaged,income,NA,NA,0.89,0.8,0.97,Strong,NA,NA,NA,NA,NA,NA
2017,40,41850,Oklahoma,Lawton city,TRUE,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,40,41850,Oklahoma,Lawton city,TRUE,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,40,41850,Oklahoma,Lawton city,TRUE,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,40,41850,Oklahoma,Lawton city,TRUE,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,40,52500,Oklahoma,Norman city,TRUE,All,all,NA,NA,0.82,0.78,0.86,Strong,NA,NA,NA,NA,NA,NA
2017,40,52500,Oklahoma,Norman city,TRUE,Economically Disadvantaged,income,NA,NA,0.76,0.71,0.81,Strong,NA,NA,NA,NA,NA,NA
2017,40,52500,Oklahoma,Norman city,TRUE,Not Economically Disadvantaged,income,NA,NA,0.83,0.78,0.88,Strong,NA,NA,NA,NA,NA,NA
2017,40,52500,Oklahoma,Norman city,TRUE,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,40,52500,Oklahoma,Norman city,TRUE,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,40,52500,Oklahoma,Norman city,TRUE,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,40,52500,Oklahoma,Norman city,TRUE,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,40,55000,Oklahoma,Oklahoma City city,TRUE,All,all,NA,NA,1.02,0.99,1.05,Strong,NA,NA,NA,NA,NA,NA
2017,40,55000,Oklahoma,Oklahoma City city,TRUE,Economically Disadvantaged,income,NA,NA,1.03,1.01,1.06,Strong,NA,NA,NA,NA,NA,NA
2017,40,55000,Oklahoma,Oklahoma City city,TRUE,Not Economically Disadvantaged,income,NA,NA,0.98,0.89,1.07,Strong,NA,NA,NA,NA,NA,NA
2017,40,55000,Oklahoma,Oklahoma City city,TRUE,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,40,55000,Oklahoma,Oklahoma City city,TRUE,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,40,55000,Oklahoma,Oklahoma City city,TRUE,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,40,55000,Oklahoma,Oklahoma City city,TRUE,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,40,75000,Oklahoma,Tulsa city,TRUE,All,all,NA,NA,0.91,0.88,0.94,Strong,NA,NA,NA,NA,NA,NA
2017,40,75000,Oklahoma,Tulsa city,TRUE,Economically Disadvantaged,income,NA,NA,0.91,0.88,0.93,Strong,NA,NA,NA,NA,NA,NA
2017,40,75000,Oklahoma,Tulsa city,TRUE,Not Economically Disadvantaged,income,NA,NA,0.9,0.85,0.94,Strong,NA,NA,NA,NA,NA,NA
2017,40,75000,Oklahoma,Tulsa city,TRUE,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,40,75000,Oklahoma,Tulsa city,TRUE,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,40,75000,Oklahoma,Tulsa city,TRUE,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,40,75000,Oklahoma,Tulsa city,TRUE,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,41,05350,Oregon,Beaverton city,TRUE,All,all,NA,NA,1.05,1.03,1.07,Strong,NA,NA,NA,NA,NA,NA
2017,41,05350,Oregon,Beaverton city,TRUE,Economically Disadvantaged,income,NA,NA,1.07,1.04,1.09,Strong,NA,NA,NA,NA,NA,NA
2017,41,05350,Oregon,Beaverton city,TRUE,Not Economically Disadvantaged,income,NA,NA,0.96,0.93,0.98,Strong,NA,NA,NA,NA,NA,NA
2017,41,05350,Oregon,Beaverton city,TRUE,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,41,05350,Oregon,Beaverton city,TRUE,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,41,05350,Oregon,Beaverton city,TRUE,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,41,05350,Oregon,Beaverton city,TRUE,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,41,05800,Oregon,Bend city,TRUE,All,all,NA,NA,0.81,0.75,0.87,Strong,NA,NA,NA,NA,NA,NA
2017,41,05800,Oregon,Bend city,TRUE,Economically Disadvantaged,income,NA,NA,0.71,0.64,0.79,Strong,NA,NA,NA,NA,NA,NA
2017,41,05800,Oregon,Bend city,TRUE,Not Economically Disadvantaged,income,NA,NA,0.81,0.74,0.87,Strong,NA,NA,NA,NA,NA,NA
2017,41,05800,Oregon,Bend city,TRUE,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,41,05800,Oregon,Bend city,TRUE,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,41,05800,Oregon,Bend city,TRUE,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,41,05800,Oregon,Bend city,TRUE,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,41,23850,Oregon,Eugene city,TRUE,All,all,NA,NA,0.99,0.87,1.11,Strong,NA,NA,NA,NA,NA,NA
2017,41,23850,Oregon,Eugene city,TRUE,Economically Disadvantaged,income,NA,NA,1.03,0.89,1.16,Strong,NA,NA,NA,NA,NA,NA
2017,41,23850,Oregon,Eugene city,TRUE,Not Economically Disadvantaged,income,NA,NA,0.94,0.8,1.09,Strong,NA,NA,NA,NA,NA,NA
2017,41,23850,Oregon,Eugene city,TRUE,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,41,23850,Oregon,Eugene city,TRUE,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,41,23850,Oregon,Eugene city,TRUE,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,41,23850,Oregon,Eugene city,TRUE,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,41,31250,Oregon,Gresham city,TRUE,All,all,NA,NA,1.26,1.22,1.3,Strong,NA,NA,NA,NA,NA,NA
2017,41,31250,Oregon,Gresham city,TRUE,Economically Disadvantaged,income,NA,NA,1.3,1.25,1.34,Strong,NA,NA,NA,NA,NA,NA
2017,41,31250,Oregon,Gresham city,TRUE,Not Economically Disadvantaged,income,NA,NA,1.11,1.06,1.15,Strong,NA,NA,NA,NA,NA,NA
2017,41,31250,Oregon,Gresham city,TRUE,"Less than $50,000",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,41,31250,Oregon,Gresham city,TRUE,"$50,000 or More",income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,41,31250,Oregon,Gresham city,TRUE,High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,41,31250,Oregon,Gresham city,TRUE,Not High-Poverty,income,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,41,34100,Oregon,Hillsboro city,TRUE,All,all,NA,NA,1.15,1.12,1.18,Strong,NA,NA,NA,NA,NA,NA
2017,41,34100,Oregon,Hillsboro city,TRUE,Economically Disadvantaged,income,NA,NA,1.18,1.14,1.21,Strong,NA,NA,NA,NA,NA,NA
