year,state,county,state_name,county_name,subgroup_type,subgroup,share_debt_col,share_debt_col_ub,share_debt_col_lb,share_debt_col_quality,transportation_cost,index_transit_trips,transportation_cost_quality,index_transit_trips_quality,index_air_quality,index_air_quality_quality
2014,48,061,Texas,Cameron County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,99,1
2014,48,061,Texas,Cameron County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,94,1
2014,48,063,Texas,Camp County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,46,1
2014,48,063,Texas,Camp County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,45,1
2014,48,063,Texas,Camp County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,46,1
2014,48,063,Texas,Camp County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,065,Texas,Carson County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,94,1
2014,48,065,Texas,Carson County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,065,Texas,Carson County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,94,1
2014,48,065,Texas,Carson County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,067,Texas,Cass County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,39,1
2014,48,067,Texas,Cass County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,067,Texas,Cass County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,39,1
2014,48,067,Texas,Cass County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,069,Texas,Castro County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,96,1
2014,48,069,Texas,Castro County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,96,1
2014,48,069,Texas,Castro County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,97,1
2014,48,069,Texas,Castro County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,071,Texas,Chambers County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,46,1
2014,48,071,Texas,Chambers County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,071,Texas,Chambers County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,46,1
2014,48,071,Texas,Chambers County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,073,Texas,Cherokee County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,49,1
2014,48,073,Texas,Cherokee County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,46,1
2014,48,073,Texas,Cherokee County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,50,1
2014,48,073,Texas,Cherokee County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,50,1
2014,48,075,Texas,Childress County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,80,1
2014,48,075,Texas,Childress County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,075,Texas,Childress County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,79,1
2014,48,075,Texas,Childress County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,84,1
2014,48,077,Texas,Clay County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,76,1
2014,48,077,Texas,Clay County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,077,Texas,Clay County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,76,1
2014,48,077,Texas,Clay County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,079,Texas,Cochran County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,94,1
2014,48,079,Texas,Cochran County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,94,1
2014,48,079,Texas,Cochran County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,079,Texas,Cochran County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,081,Texas,Coke County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,81,1
2014,48,081,Texas,Coke County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,081,Texas,Coke County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,81,1
2014,48,081,Texas,Coke County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,083,Texas,Coleman County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,82,1
2014,48,083,Texas,Coleman County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,083,Texas,Coleman County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,82,1
2014,48,083,Texas,Coleman County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,085,Texas,Collin County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,49,1
2014,48,085,Texas,Collin County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,44,1
2014,48,085,Texas,Collin County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,50,1
2014,48,085,Texas,Collin County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,48,1
2014,48,087,Texas,Collingsworth County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,85,1
2014,48,087,Texas,Collingsworth County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,087,Texas,Collingsworth County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,85,1
2014,48,087,Texas,Collingsworth County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,089,Texas,Colorado County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,79,1
2014,48,089,Texas,Colorado County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,80,1
2014,48,089,Texas,Colorado County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,80,1
2014,48,089,Texas,Colorado County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,76,1
2014,48,091,Texas,Comal County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,69,1
2014,48,091,Texas,Comal County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,64,1
2014,48,091,Texas,Comal County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,71,1
2014,48,091,Texas,Comal County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,65,1
2014,48,093,Texas,Comanche County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,80,1
2014,48,093,Texas,Comanche County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,093,Texas,Comanche County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,80,1
2014,48,093,Texas,Comanche County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,80,1
2014,48,095,Texas,Concho County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,86,1
2014,48,095,Texas,Concho County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,095,Texas,Concho County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,095,Texas,Concho County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,86,1
2014,48,097,Texas,Cooke County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,61,1
2014,48,097,Texas,Cooke County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,097,Texas,Cooke County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,63,1
2014,48,097,Texas,Cooke County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,53,1
2014,48,099,Texas,Coryell County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,74,1
2014,48,099,Texas,Coryell County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,78,1
2014,48,099,Texas,Coryell County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,74,1
2014,48,099,Texas,Coryell County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,72,1
2014,48,101,Texas,Cottle County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,85,1
2014,48,101,Texas,Cottle County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,101,Texas,Cottle County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,85,1
2014,48,101,Texas,Cottle County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,103,Texas,Crane County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,81,1
2014,48,103,Texas,Crane County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,81,1
2014,48,103,Texas,Crane County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,103,Texas,Crane County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,105,Texas,Crockett County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,80,1
2014,48,105,Texas,Crockett County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,80,1
2014,48,105,Texas,Crockett County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,105,Texas,Crockett County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,107,Texas,Crosby County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,91,1
2014,48,107,Texas,Crosby County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,107,Texas,Crosby County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,107,Texas,Crosby County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,91,1
2014,48,109,Texas,Culberson County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,90,1
2014,48,109,Texas,Culberson County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,90,1
2014,48,109,Texas,Culberson County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,109,Texas,Culberson County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,111,Texas,Dallam County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,97,1
2014,48,111,Texas,Dallam County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,111,Texas,Dallam County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,99,1
2014,48,111,Texas,Dallam County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,96,1
2014,48,113,Texas,Dallas County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,40,1
2014,48,113,Texas,Dallas County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,40,1
2014,48,113,Texas,Dallas County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,35,1
2014,48,113,Texas,Dallas County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,41,1
2014,48,115,Texas,Dawson County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,89,1
2014,48,115,Texas,Dawson County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,89,1
2014,48,115,Texas,Dawson County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,88,1
2014,48,115,Texas,Dawson County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,89,1
2014,48,117,Texas,Deaf Smith County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,95,1
2014,48,117,Texas,Deaf Smith County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,95,1
2014,48,117,Texas,Deaf Smith County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,117,Texas,Deaf Smith County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,96,1
2014,48,119,Texas,Delta County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,65,1
2014,48,119,Texas,Delta County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,119,Texas,Delta County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,65,1
2014,48,119,Texas,Delta County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,121,Texas,Denton County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,44,1
2014,48,121,Texas,Denton County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,38,1
2014,48,121,Texas,Denton County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,46,1
2014,48,121,Texas,Denton County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,44,1
2014,48,123,Texas,DeWitt County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,73,1
2014,48,123,Texas,DeWitt County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,68,1
2014,48,123,Texas,DeWitt County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,76,1
2014,48,123,Texas,DeWitt County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,69,1
2014,48,125,Texas,Dickens County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,86,1
2014,48,125,Texas,Dickens County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,125,Texas,Dickens County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,86,1
2014,48,125,Texas,Dickens County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,127,Texas,Dimmit County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,64,1
2014,48,127,Texas,Dimmit County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,64,1
2014,48,127,Texas,Dimmit County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,127,Texas,Dimmit County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,129,Texas,Donley County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,89,1
2014,48,129,Texas,Donley County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,129,Texas,Donley County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,89,1
2014,48,129,Texas,Donley County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,131,Texas,Duval County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,85,1
2014,48,131,Texas,Duval County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,85,1
2014,48,131,Texas,Duval County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,131,Texas,Duval County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,133,Texas,Eastland County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,79,1
2014,48,133,Texas,Eastland County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,133,Texas,Eastland County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,79,1
2014,48,133,Texas,Eastland County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,135,Texas,Ector County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,71,1
2014,48,135,Texas,Ector County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,72,1
2014,48,135,Texas,Ector County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,68,1
2014,48,135,Texas,Ector County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,70,1
2014,48,137,Texas,Edwards County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,88,1
2014,48,137,Texas,Edwards County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,137,Texas,Edwards County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,137,Texas,Edwards County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,88,1
2014,48,139,Texas,Ellis County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,56,1
2014,48,139,Texas,Ellis County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,57,1
2014,48,139,Texas,Ellis County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,56,1
2014,48,139,Texas,Ellis County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,55,1
2014,48,141,Texas,El Paso County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,48,1
2014,48,141,Texas,El Paso County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,48,1
2014,48,141,Texas,El Paso County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,141,Texas,El Paso County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,53,1
2014,48,143,Texas,Erath County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,79,1
2014,48,143,Texas,Erath County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,143,Texas,Erath County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,79,1
2014,48,143,Texas,Erath County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,145,Texas,Falls County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,76,1
2014,48,145,Texas,Falls County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,74,1
2014,48,145,Texas,Falls County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,77,1
2014,48,145,Texas,Falls County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,147,Texas,Fannin County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,70,1
2014,48,147,Texas,Fannin County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,147,Texas,Fannin County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,70,1
2014,48,147,Texas,Fannin County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,68,1
2014,48,149,Texas,Fayette County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,80,1
2014,48,149,Texas,Fayette County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,149,Texas,Fayette County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,80,1
2014,48,149,Texas,Fayette County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,151,Texas,Fisher County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,84,1
2014,48,151,Texas,Fisher County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,151,Texas,Fisher County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,85,1
2014,48,151,Texas,Fisher County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,84,1
2014,48,153,Texas,Floyd County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,93,1
2014,48,153,Texas,Floyd County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,153,Texas,Floyd County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,153,Texas,Floyd County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,93,1
2014,48,155,Texas,Foard County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,82,1
2014,48,155,Texas,Foard County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,155,Texas,Foard County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,82,1
2014,48,155,Texas,Foard County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,157,Texas,Fort Bend County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,45,1
2014,48,157,Texas,Fort Bend County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,41,1
2014,48,157,Texas,Fort Bend County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,54,1
2014,48,157,Texas,Fort Bend County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,47,1
2014,48,159,Texas,Franklin County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,52,1
2014,48,159,Texas,Franklin County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,159,Texas,Franklin County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,53,1
2014,48,159,Texas,Franklin County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,161,Texas,Freestone County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,60,1
2014,48,161,Texas,Freestone County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,54,1
2014,48,161,Texas,Freestone County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,61,1
2014,48,161,Texas,Freestone County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,60,1
2014,48,163,Texas,Frio County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,77,1
2014,48,163,Texas,Frio County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,77,1
2014,48,163,Texas,Frio County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,163,Texas,Frio County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,165,Texas,Gaines County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,87,1
2014,48,165,Texas,Gaines County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,90,1
2014,48,165,Texas,Gaines County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,86,1
2014,48,165,Texas,Gaines County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,86,1
2014,48,167,Texas,Galveston County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,42,1
2014,48,167,Texas,Galveston County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,57,1
2014,48,167,Texas,Galveston County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,34,1
2014,48,167,Texas,Galveston County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,48,1
2014,48,169,Texas,Garza County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,86,1
2014,48,169,Texas,Garza County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,86,1
2014,48,169,Texas,Garza County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,169,Texas,Garza County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,171,Texas,Gillespie County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,84,1
2014,48,171,Texas,Gillespie County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,171,Texas,Gillespie County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,84,1
2014,48,171,Texas,Gillespie County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,48,173,Texas,Glasscock County,all,All,NA,NA,NA,NA,NA,NA,NA,NA,84,1
2014,48,173,Texas,Glasscock County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
