year,state,county,state_name,county_name,subgroup_type,subgroup,poverty_exposure,poverty_exposure_quality
2018,17,093,Illinois,Kendall County,race-ethnicity,"White, Non-Hispanic",0,1
2018,17,095,Illinois,Knox County,all,All,0,1
2018,17,095,Illinois,Knox County,race-ethnicity,Black,0,1
2018,17,095,Illinois,Knox County,race-ethnicity,Hispanic,0,2
2018,17,095,Illinois,Knox County,race-ethnicity,Other Races and Ethnicities,0,2
2018,17,095,Illinois,Knox County,race-ethnicity,"White, Non-Hispanic",0,1
2018,17,097,Illinois,Lake County,all,All,0.00146511094243702,1
2018,17,097,Illinois,Lake County,race-ethnicity,Black,0.00861085174810665,1
2018,17,097,Illinois,Lake County,race-ethnicity,Hispanic,0,1
2018,17,097,Illinois,Lake County,race-ethnicity,Other Races and Ethnicities,0,1
2018,17,097,Illinois,Lake County,race-ethnicity,"White, Non-Hispanic",0,1
2018,17,099,Illinois,LaSalle County,all,All,0,1
2018,17,099,Illinois,LaSalle County,race-ethnicity,Black,0,2
2018,17,099,Illinois,LaSalle County,race-ethnicity,Hispanic,0,1
2018,17,099,Illinois,LaSalle County,race-ethnicity,Other Races and Ethnicities,0,1
2018,17,099,Illinois,LaSalle County,race-ethnicity,"White, Non-Hispanic",0,1
2018,17,101,Illinois,Lawrence County,all,All,0,1
2018,17,101,Illinois,Lawrence County,race-ethnicity,Black,NA,NA
2018,17,101,Illinois,Lawrence County,race-ethnicity,Hispanic,0,3
2018,17,101,Illinois,Lawrence County,race-ethnicity,Other Races and Ethnicities,0,2
2018,17,101,Illinois,Lawrence County,race-ethnicity,"White, Non-Hispanic",0,1
2018,17,103,Illinois,Lee County,all,All,0,1
2018,17,103,Illinois,Lee County,race-ethnicity,Black,0,3
2018,17,103,Illinois,Lee County,race-ethnicity,Hispanic,0,2
2018,17,103,Illinois,Lee County,race-ethnicity,Other Races and Ethnicities,0,2
2018,17,103,Illinois,Lee County,race-ethnicity,"White, Non-Hispanic",0,1
2018,17,105,Illinois,Livingston County,all,All,0,1
2018,17,105,Illinois,Livingston County,race-ethnicity,Black,0,3
2018,17,105,Illinois,Livingston County,race-ethnicity,Hispanic,0,2
2018,17,105,Illinois,Livingston County,race-ethnicity,Other Races and Ethnicities,0,2
2018,17,105,Illinois,Livingston County,race-ethnicity,"White, Non-Hispanic",0,1
2018,17,107,Illinois,Logan County,all,All,0,1
2018,17,107,Illinois,Logan County,race-ethnicity,Black,NA,NA
2018,17,107,Illinois,Logan County,race-ethnicity,Hispanic,0,3
2018,17,107,Illinois,Logan County,race-ethnicity,Other Races and Ethnicities,0,2
2018,17,107,Illinois,Logan County,race-ethnicity,"White, Non-Hispanic",0,1
2018,17,109,Illinois,McDonough County,all,All,0.39245786751209744,1
2018,17,109,Illinois,McDonough County,race-ethnicity,Black,0.6754098360655738,2
2018,17,109,Illinois,McDonough County,race-ethnicity,Hispanic,0.8466666666666667,3
2018,17,109,Illinois,McDonough County,race-ethnicity,Other Races and Ethnicities,0.8206106870229007,3
2018,17,109,Illinois,McDonough County,race-ethnicity,"White, Non-Hispanic",0.3443546872064625,1
2018,17,111,Illinois,McHenry County,all,All,0,1
2018,17,111,Illinois,McHenry County,race-ethnicity,Black,0,1
2018,17,111,Illinois,McHenry County,race-ethnicity,Hispanic,0,1
2018,17,111,Illinois,McHenry County,race-ethnicity,Other Races and Ethnicities,0,1
2018,17,111,Illinois,McHenry County,race-ethnicity,"White, Non-Hispanic",0,1
2018,17,113,Illinois,McLean County,all,All,0.12236722557198317,1
2018,17,113,Illinois,McLean County,race-ethnicity,Black,0.03768565728219907,1
2018,17,113,Illinois,McLean County,race-ethnicity,Hispanic,0.05847607796810396,1
2018,17,113,Illinois,McLean County,race-ethnicity,Other Races and Ethnicities,0.15484922575387122,1
2018,17,113,Illinois,McLean County,race-ethnicity,"White, Non-Hispanic",0.14461415250843773,1
2018,17,115,Illinois,Macon County,all,All,0.2219885851607089,1
2018,17,115,Illinois,Macon County,race-ethnicity,Black,0.3077083333333333,1
2018,17,115,Illinois,Macon County,race-ethnicity,Hispanic,0.2328042328042328,2
2018,17,115,Illinois,Macon County,race-ethnicity,Other Races and Ethnicities,0.2952930728241563,1
2018,17,115,Illinois,Macon County,race-ethnicity,"White, Non-Hispanic",0.1648590021691974,1
2018,17,117,Illinois,Macoupin County,all,All,0,1
2018,17,117,Illinois,Macoupin County,race-ethnicity,Black,0,2
2018,17,117,Illinois,Macoupin County,race-ethnicity,Hispanic,0,2
2018,17,117,Illinois,Macoupin County,race-ethnicity,Other Races and Ethnicities,0,2
2018,17,117,Illinois,Macoupin County,race-ethnicity,"White, Non-Hispanic",0,1
2018,17,119,Illinois,Madison County,all,All,0,1
2018,17,119,Illinois,Madison County,race-ethnicity,Black,0,1
2018,17,119,Illinois,Madison County,race-ethnicity,Hispanic,0,1
2018,17,119,Illinois,Madison County,race-ethnicity,Other Races and Ethnicities,0,1
2018,17,119,Illinois,Madison County,race-ethnicity,"White, Non-Hispanic",0,1
2018,17,121,Illinois,Marion County,all,All,0,1
2018,17,121,Illinois,Marion County,race-ethnicity,Black,0,2
2018,17,121,Illinois,Marion County,race-ethnicity,Hispanic,0,2
2018,17,121,Illinois,Marion County,race-ethnicity,Other Races and Ethnicities,0,2
2018,17,121,Illinois,Marion County,race-ethnicity,"White, Non-Hispanic",0,1
2018,17,123,Illinois,Marshall County,all,All,0,1
2018,17,123,Illinois,Marshall County,race-ethnicity,Black,NA,NA
2018,17,123,Illinois,Marshall County,race-ethnicity,Hispanic,0,3
2018,17,123,Illinois,Marshall County,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,17,123,Illinois,Marshall County,race-ethnicity,"White, Non-Hispanic",0,1
2018,17,125,Illinois,Mason County,all,All,0,1
2018,17,125,Illinois,Mason County,race-ethnicity,Black,0,3
2018,17,125,Illinois,Mason County,race-ethnicity,Hispanic,0,3
2018,17,125,Illinois,Mason County,race-ethnicity,Other Races and Ethnicities,0,2
2018,17,125,Illinois,Mason County,race-ethnicity,"White, Non-Hispanic",0,1
2018,17,127,Illinois,Massac County,all,All,0,1
2018,17,127,Illinois,Massac County,race-ethnicity,Black,0,2
2018,17,127,Illinois,Massac County,race-ethnicity,Hispanic,0,3
2018,17,127,Illinois,Massac County,race-ethnicity,Other Races and Ethnicities,0,2
2018,17,127,Illinois,Massac County,race-ethnicity,"White, Non-Hispanic",0,1
2018,17,129,Illinois,Menard County,all,All,0,1
2018,17,129,Illinois,Menard County,race-ethnicity,Black,NA,NA
2018,17,129,Illinois,Menard County,race-ethnicity,Hispanic,0,3
2018,17,129,Illinois,Menard County,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,17,129,Illinois,Menard County,race-ethnicity,"White, Non-Hispanic",0,1
2018,17,131,Illinois,Mercer County,all,All,0,1
2018,17,131,Illinois,Mercer County,race-ethnicity,Black,NA,NA
2018,17,131,Illinois,Mercer County,race-ethnicity,Hispanic,0,3
2018,17,131,Illinois,Mercer County,race-ethnicity,Other Races and Ethnicities,0,3
2018,17,131,Illinois,Mercer County,race-ethnicity,"White, Non-Hispanic",0,1
2018,17,133,Illinois,Monroe County,all,All,0,1
2018,17,133,Illinois,Monroe County,race-ethnicity,Black,NA,NA
2018,17,133,Illinois,Monroe County,race-ethnicity,Hispanic,0,3
2018,17,133,Illinois,Monroe County,race-ethnicity,Other Races and Ethnicities,0,3
2018,17,133,Illinois,Monroe County,race-ethnicity,"White, Non-Hispanic",0,1
2018,17,135,Illinois,Montgomery County,all,All,0,1
2018,17,135,Illinois,Montgomery County,race-ethnicity,Black,0,3
2018,17,135,Illinois,Montgomery County,race-ethnicity,Hispanic,NA,NA
2018,17,135,Illinois,Montgomery County,race-ethnicity,Other Races and Ethnicities,0,3
2018,17,135,Illinois,Montgomery County,race-ethnicity,"White, Non-Hispanic",0,1
2018,17,137,Illinois,Morgan County,all,All,0,1
2018,17,137,Illinois,Morgan County,race-ethnicity,Black,0,2
2018,17,137,Illinois,Morgan County,race-ethnicity,Hispanic,0,3
2018,17,137,Illinois,Morgan County,race-ethnicity,Other Races and Ethnicities,0,2
2018,17,137,Illinois,Morgan County,race-ethnicity,"White, Non-Hispanic",0,1
2018,17,139,Illinois,Moultrie County,all,All,0,1
2018,17,139,Illinois,Moultrie County,race-ethnicity,Black,NA,NA
2018,17,139,Illinois,Moultrie County,race-ethnicity,Hispanic,NA,NA
2018,17,139,Illinois,Moultrie County,race-ethnicity,Other Races and Ethnicities,0,3
2018,17,139,Illinois,Moultrie County,race-ethnicity,"White, Non-Hispanic",0,1
2018,17,141,Illinois,Ogle County,all,All,0,1
2018,17,141,Illinois,Ogle County,race-ethnicity,Black,0,3
2018,17,141,Illinois,Ogle County,race-ethnicity,Hispanic,0,2
2018,17,141,Illinois,Ogle County,race-ethnicity,Other Races and Ethnicities,0,2
2018,17,141,Illinois,Ogle County,race-ethnicity,"White, Non-Hispanic",0,1
2018,17,143,Illinois,Peoria County,all,All,0.2487645847632121,1
2018,17,143,Illinois,Peoria County,race-ethnicity,Black,0.4276565036983583,1
2018,17,143,Illinois,Peoria County,race-ethnicity,Hispanic,0.24691966485953673,1
2018,17,143,Illinois,Peoria County,race-ethnicity,Other Races and Ethnicities,0.14675374567806376,1
2018,17,143,Illinois,Peoria County,race-ethnicity,"White, Non-Hispanic",0.125175611126721,1
2018,17,145,Illinois,Perry County,all,All,0,1
2018,17,145,Illinois,Perry County,race-ethnicity,Black,0,3
2018,17,145,Illinois,Perry County,race-ethnicity,Hispanic,0,3
2018,17,145,Illinois,Perry County,race-ethnicity,Other Races and Ethnicities,0,2
2018,17,145,Illinois,Perry County,race-ethnicity,"White, Non-Hispanic",0,1
2018,17,147,Illinois,Piatt County,all,All,0,2
2018,17,147,Illinois,Piatt County,race-ethnicity,Black,NA,NA
2018,17,147,Illinois,Piatt County,race-ethnicity,Hispanic,NA,NA
2018,17,147,Illinois,Piatt County,race-ethnicity,Other Races and Ethnicities,0,3
2018,17,147,Illinois,Piatt County,race-ethnicity,"White, Non-Hispanic",0,2
2018,17,149,Illinois,Pike County,all,All,0,1
2018,17,149,Illinois,Pike County,race-ethnicity,Black,NA,NA
2018,17,149,Illinois,Pike County,race-ethnicity,Hispanic,NA,NA
2018,17,149,Illinois,Pike County,race-ethnicity,Other Races and Ethnicities,0,3
2018,17,149,Illinois,Pike County,race-ethnicity,"White, Non-Hispanic",0,1
2018,17,151,Illinois,Pope County,all,All,0,1
2018,17,151,Illinois,Pope County,race-ethnicity,Black,NA,NA
2018,17,151,Illinois,Pope County,race-ethnicity,Hispanic,NA,NA
2018,17,151,Illinois,Pope County,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,17,151,Illinois,Pope County,race-ethnicity,"White, Non-Hispanic",0,1
2018,17,153,Illinois,Pulaski County,all,All,0,1
2018,17,153,Illinois,Pulaski County,race-ethnicity,Black,0,1
2018,17,153,Illinois,Pulaski County,race-ethnicity,Hispanic,NA,NA
2018,17,153,Illinois,Pulaski County,race-ethnicity,Other Races and Ethnicities,0,3
2018,17,153,Illinois,Pulaski County,race-ethnicity,"White, Non-Hispanic",0,1
2018,17,155,Illinois,Putnam County,all,All,0,1
2018,17,155,Illinois,Putnam County,race-ethnicity,Black,NA,NA
2018,17,155,Illinois,Putnam County,race-ethnicity,Hispanic,NA,NA
2018,17,155,Illinois,Putnam County,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,17,155,Illinois,Putnam County,race-ethnicity,"White, Non-Hispanic",0,1
2018,17,157,Illinois,Randolph County,all,All,0,1
2018,17,157,Illinois,Randolph County,race-ethnicity,Black,0,2
2018,17,157,Illinois,Randolph County,race-ethnicity,Hispanic,0,3
2018,17,157,Illinois,Randolph County,race-ethnicity,Other Races and Ethnicities,0,2
2018,17,157,Illinois,Randolph County,race-ethnicity,"White, Non-Hispanic",0,1
2018,17,159,Illinois,Richland County,all,All,0,1
2018,17,159,Illinois,Richland County,race-ethnicity,Black,0,3
2018,17,159,Illinois,Richland County,race-ethnicity,Hispanic,0,3
2018,17,159,Illinois,Richland County,race-ethnicity,Other Races and Ethnicities,0,3
2018,17,159,Illinois,Richland County,race-ethnicity,"White, Non-Hispanic",0,1
2018,17,161,Illinois,Rock Island County,all,All,0.07362906714086606,1
2018,17,161,Illinois,Rock Island County,race-ethnicity,Black,0.14892068881882126,1
2018,17,161,Illinois,Rock Island County,race-ethnicity,Hispanic,0.01448016217781639,1
2018,17,161,Illinois,Rock Island County,race-ethnicity,Other Races and Ethnicities,0.08484433800889497,1
2018,17,161,Illinois,Rock Island County,race-ethnicity,"White, Non-Hispanic",0.05580298663872151,1
2018,17,163,Illinois,St. Clair County,all,All,0.28266918179674605,1
2018,17,163,Illinois,St. Clair County,race-ethnicity,Black,0.4085228595823954,1
2018,17,163,Illinois,St. Clair County,race-ethnicity,Hispanic,0.3156225218080888,1
2018,17,163,Illinois,St. Clair County,race-ethnicity,Other Races and Ethnicities,0.19533127360109853,1
2018,17,163,Illinois,St. Clair County,race-ethnicity,"White, Non-Hispanic",0.03837383030588975,1
2018,17,165,Illinois,Saline County,all,All,0,1
2018,17,165,Illinois,Saline County,race-ethnicity,Black,0,2
2018,17,165,Illinois,Saline County,race-ethnicity,Hispanic,0,3
2018,17,165,Illinois,Saline County,race-ethnicity,Other Races and Ethnicities,0,2
2018,17,165,Illinois,Saline County,race-ethnicity,"White, Non-Hispanic",0,1
2018,17,167,Illinois,Sangamon County,all,All,0.24718833882640753,1
2018,17,167,Illinois,Sangamon County,race-ethnicity,Black,0.4109835247129306,1
2018,17,167,Illinois,Sangamon County,race-ethnicity,Hispanic,0.2141089108910891,2
2018,17,167,Illinois,Sangamon County,race-ethnicity,Other Races and Ethnicities,0.2360275150472915,1
2018,17,167,Illinois,Sangamon County,race-ethnicity,"White, Non-Hispanic",0.1477327255278311,1
2018,17,169,Illinois,Schuyler County,all,All,0.6648501362397821,1
2018,17,169,Illinois,Schuyler County,race-ethnicity,Black,0.991404011461318,2
2018,17,169,Illinois,Schuyler County,race-ethnicity,Hispanic,NA,NA
2018,17,169,Illinois,Schuyler County,race-ethnicity,Other Races and Ethnicities,0.8235294117647058,3
2018,17,169,Illinois,Schuyler County,race-ethnicity,"White, Non-Hispanic",0.5288270377733598,1
2018,17,171,Illinois,Scott County,all,All,0,1
2018,17,171,Illinois,Scott County,race-ethnicity,Black,NA,NA
2018,17,171,Illinois,Scott County,race-ethnicity,Hispanic,NA,NA
2018,17,171,Illinois,Scott County,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,17,171,Illinois,Scott County,race-ethnicity,"White, Non-Hispanic",0,1
2018,17,173,Illinois,Shelby County,all,All,0,1
2018,17,173,Illinois,Shelby County,race-ethnicity,Black,NA,NA
2018,17,173,Illinois,Shelby County,race-ethnicity,Hispanic,0,2
2018,17,173,Illinois,Shelby County,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,17,173,Illinois,Shelby County,race-ethnicity,"White, Non-Hispanic",0,1
2018,17,175,Illinois,Stark County,all,All,0,1
2018,17,175,Illinois,Stark County,race-ethnicity,Black,NA,NA
2018,17,175,Illinois,Stark County,race-ethnicity,Hispanic,NA,NA
2018,17,175,Illinois,Stark County,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,17,175,Illinois,Stark County,race-ethnicity,"White, Non-Hispanic",0,1
2018,17,177,Illinois,Stephenson County,all,All,0,1
2018,17,177,Illinois,Stephenson County,race-ethnicity,Black,0,1
2018,17,177,Illinois,Stephenson County,race-ethnicity,Hispanic,0,2
2018,17,177,Illinois,Stephenson County,race-ethnicity,Other Races and Ethnicities,0,2
2018,17,177,Illinois,Stephenson County,race-ethnicity,"White, Non-Hispanic",0,1
2018,17,179,Illinois,Tazewell County,all,All,0,1
2018,17,179,Illinois,Tazewell County,race-ethnicity,Black,0,2
2018,17,179,Illinois,Tazewell County,race-ethnicity,Hispanic,0,2
2018,17,179,Illinois,Tazewell County,race-ethnicity,Other Races and Ethnicities,0,2
2018,17,179,Illinois,Tazewell County,race-ethnicity,"White, Non-Hispanic",0,1
2018,17,181,Illinois,Union County,all,All,0,1
2018,17,181,Illinois,Union County,race-ethnicity,Black,0,3
2018,17,181,Illinois,Union County,race-ethnicity,Hispanic,0,2
2018,17,181,Illinois,Union County,race-ethnicity,Other Races and Ethnicities,0,3
2018,17,181,Illinois,Union County,race-ethnicity,"White, Non-Hispanic",0,1
2018,17,183,Illinois,Vermilion County,all,All,0.21734111895708855,1
2018,17,183,Illinois,Vermilion County,race-ethnicity,Black,0.3882854100106497,1
2018,17,183,Illinois,Vermilion County,race-ethnicity,Hispanic,0.008,2
2018,17,183,Illinois,Vermilion County,race-ethnicity,Other Races and Ethnicities,0.24655436447166923,2
2018,17,183,Illinois,Vermilion County,race-ethnicity,"White, Non-Hispanic",0.13865353789787038,1
2018,17,185,Illinois,Wabash County,all,All,0,1
2018,17,185,Illinois,Wabash County,race-ethnicity,Black,NA,NA
2018,17,185,Illinois,Wabash County,race-ethnicity,Hispanic,NA,NA
2018,17,185,Illinois,Wabash County,race-ethnicity,Other Races and Ethnicities,NA,NA
2018,17,185,Illinois,Wabash County,race-ethnicity,"White, Non-Hispanic",0,1
2018,17,187,Illinois,Warren County,all,All,0,1
2018,17,187,Illinois,Warren County,race-ethnicity,Black,0,3
2018,17,187,Illinois,Warren County,race-ethnicity,Hispanic,0,3
2018,17,187,Illinois,Warren County,race-ethnicity,Other Races and Ethnicities,0,3
2018,17,187,Illinois,Warren County,race-ethnicity,"White, Non-Hispanic",0,1
2018,17,189,Illinois,Washington County,all,All,0,1
2018,17,189,Illinois,Washington County,race-ethnicity,Black,NA,NA
2018,17,189,Illinois,Washington County,race-ethnicity,Hispanic,0,3
2018,17,189,Illinois,Washington County,race-ethnicity,Other Races and Ethnicities,0,2
2018,17,189,Illinois,Washington County,race-ethnicity,"White, Non-Hispanic",0,1
2018,17,191,Illinois,Wayne County,all,All,0,1
2018,17,191,Illinois,Wayne County,race-ethnicity,Black,0,2
2018,17,191,Illinois,Wayne County,race-ethnicity,Hispanic,NA,NA
2018,17,191,Illinois,Wayne County,race-ethnicity,Other Races and Ethnicities,0,3
2018,17,191,Illinois,Wayne County,race-ethnicity,"White, Non-Hispanic",0,1
2018,17,193,Illinois,White County,all,All,0,1
2018,17,193,Illinois,White County,race-ethnicity,Black,NA,NA
2018,17,193,Illinois,White County,race-ethnicity,Hispanic,NA,NA
2018,17,193,Illinois,White County,race-ethnicity,Other Races and Ethnicities,0,3
2018,17,193,Illinois,White County,race-ethnicity,"White, Non-Hispanic",0,1
2018,17,195,Illinois,Whiteside County,all,All,0,1
2018,17,195,Illinois,Whiteside County,race-ethnicity,Black,0,2
2018,17,195,Illinois,Whiteside County,race-ethnicity,Hispanic,0,1
2018,17,195,Illinois,Whiteside County,race-ethnicity,Other Races and Ethnicities,0,2
2018,17,195,Illinois,Whiteside County,race-ethnicity,"White, Non-Hispanic",0,1
2018,17,197,Illinois,Will County,all,All,0,1
2018,17,197,Illinois,Will County,race-ethnicity,Black,0,1
2018,17,197,Illinois,Will County,race-ethnicity,Hispanic,0,1
2018,17,197,Illinois,Will County,race-ethnicity,Other Races and Ethnicities,0,1
2018,17,197,Illinois,Will County,race-ethnicity,"White, Non-Hispanic",0,1
2018,17,199,Illinois,Williamson County,all,All,0,1
2018,17,199,Illinois,Williamson County,race-ethnicity,Black,0,2
2018,17,199,Illinois,Williamson County,race-ethnicity,Hispanic,0,2
2018,17,199,Illinois,Williamson County,race-ethnicity,Other Races and Ethnicities,0,2
2018,17,199,Illinois,Williamson County,race-ethnicity,"White, Non-Hispanic",0,1
2018,17,201,Illinois,Winnebago County,all,All,0.1941637075480288,1
2018,17,201,Illinois,Winnebago County,race-ethnicity,Black,0.3646758922068463,1
2018,17,201,Illinois,Winnebago County,race-ethnicity,Hispanic,0.14550421665280913,1
2018,17,201,Illinois,Winnebago County,race-ethnicity,Other Races and Ethnicities,0.16648833725658035,1
2018,17,201,Illinois,Winnebago County,race-ethnicity,"White, Non-Hispanic",0.09205983889528194,1
2018,17,203,Illinois,Woodford County,all,All,0,1
2018,17,203,Illinois,Woodford County,race-ethnicity,Black,NA,NA
2018,17,203,Illinois,Woodford County,race-ethnicity,Hispanic,0,3
2018,17,203,Illinois,Woodford County,race-ethnicity,Other Races and Ethnicities,0,2
2018,17,203,Illinois,Woodford County,race-ethnicity,"White, Non-Hispanic",0,1
2018,18,001,Indiana,Adams County,all,All,0,1
2018,18,001,Indiana,Adams County,race-ethnicity,Black,0,3
2018,18,001,Indiana,Adams County,race-ethnicity,Hispanic,0,3
2018,18,001,Indiana,Adams County,race-ethnicity,Other Races and Ethnicities,0,3
2018,18,001,Indiana,Adams County,race-ethnicity,"White, Non-Hispanic",0,1
