year,state,county,state_name,county_name,in_universe,subgroup,subgroup_type,pctl_income_20,pctl_income_20_lb,pctl_income_20_ub,pctl_income_20_quality,pctl_income_50,pctl_income_50_lb,pctl_income_50_ub,pctl_income_50_quality,pctl_income_80,pctl_income_80_lb,pctl_income_80_ub,pctl_income_80_quality,rate_juv_arrest,rate_juv_arrest_quality,rate_learning,rate_learning_lb,rate_learning_ub,rate_learning_quality,share_hs_degree,share_hs_degree_lb,share_hs_degree_ub,share_hs_degree_quality,share_employed,share_employed_lb,share_employed_ub,share_employed_quality
2017,26,125,Michigan,Oakland County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06,1.03,1.09,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,125,Michigan,Oakland County,TRUE,Male,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05,1.01,1.08,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,125,Michigan,Oakland County,TRUE,Female,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07,1.04,1.1,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,127,Michigan,Oceana County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16,0.95,1.37,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,127,Michigan,Oceana County,TRUE,Male,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33,1.02,1.65,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,127,Michigan,Oceana County,TRUE,Female,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04,0.81,1.27,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,129,Michigan,Ogemaw County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14,0.87,1.4,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,129,Michigan,Ogemaw County,TRUE,Male,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04,0.74,1.35,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,129,Michigan,Ogemaw County,TRUE,Female,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24,0.95,1.52,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,131,Michigan,Ontonagon County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89,0.43,1.35,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,131,Michigan,Ontonagon County,TRUE,Male,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01,0.38,1.63,Weak,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,131,Michigan,Ontonagon County,TRUE,Female,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,0.48,1.43,Weak,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,133,Michigan,Osceola County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06,0.88,1.24,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,133,Michigan,Osceola County,TRUE,Male,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94,0.74,1.15,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,133,Michigan,Osceola County,TRUE,Female,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17,0.97,1.37,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,135,Michigan,Oscoda County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18,0.81,1.55,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,135,Michigan,Oscoda County,TRUE,Male,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13,0.73,1.54,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,135,Michigan,Oscoda County,TRUE,Female,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25,0.83,1.67,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,137,Michigan,Otsego County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25,1.06,1.44,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,137,Michigan,Otsego County,TRUE,Male,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22,1.01,1.43,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,137,Michigan,Otsego County,TRUE,Female,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,1.09,1.5,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,139,Michigan,Ottawa County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12,1.06,1.17,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,139,Michigan,Ottawa County,TRUE,Male,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07,1.01,1.13,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,139,Michigan,Ottawa County,TRUE,Female,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16,1.1,1.22,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,141,Michigan,Presque Isle County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05,0.75,1.36,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,141,Michigan,Presque Isle County,TRUE,Male,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.63,1.37,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,141,Michigan,Presque Isle County,TRUE,Female,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07,0.75,1.39,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,143,Michigan,Roscommon County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21,0.99,1.42,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,143,Michigan,Roscommon County,TRUE,Male,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28,1.03,1.53,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,143,Michigan,Roscommon County,TRUE,Female,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15,0.92,1.38,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,145,Michigan,Saginaw County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18,1.11,1.25,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,145,Michigan,Saginaw County,TRUE,Male,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17,1.09,1.25,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,145,Michigan,Saginaw County,TRUE,Female,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18,1.1,1.26,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,147,Michigan,St. Clair County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12,1.05,1.2,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,147,Michigan,St. Clair County,TRUE,Male,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07,0.99,1.16,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,147,Michigan,St. Clair County,TRUE,Female,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17,1.09,1.25,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,149,Michigan,St. Joseph County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06,0.95,1.18,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,149,Michigan,St. Joseph County,TRUE,Male,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05,0.92,1.17,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,149,Michigan,St. Joseph County,TRUE,Female,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07,0.95,1.19,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,151,Michigan,Sanilac County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98,0.84,1.12,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,151,Michigan,Sanilac County,TRUE,Male,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93,0.77,1.08,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,151,Michigan,Sanilac County,TRUE,Female,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03,0.88,1.19,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,153,Michigan,Schoolcraft County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17,0.77,1.57,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,153,Michigan,Schoolcraft County,TRUE,Male,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39,0.94,1.85,Weak,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,153,Michigan,Schoolcraft County,TRUE,Female,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07,0.62,1.51,Weak,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,155,Michigan,Shiawassee County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04,0.93,1.16,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,155,Michigan,Shiawassee County,TRUE,Male,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04,0.9,1.17,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,155,Michigan,Shiawassee County,TRUE,Female,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05,0.92,1.17,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,157,Michigan,Tuscola County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.85,1.14,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,157,Michigan,Tuscola County,TRUE,Male,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98,0.81,1.15,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,157,Michigan,Tuscola County,TRUE,Female,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01,0.85,1.17,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,159,Michigan,Van Buren County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05,0.95,1.14,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,159,Michigan,Van Buren County,TRUE,Male,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03,0.92,1.14,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,159,Michigan,Van Buren County,TRUE,Female,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06,0.95,1.17,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,161,Michigan,Washtenaw County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1.15,1.25,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,161,Michigan,Washtenaw County,TRUE,Male,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21,1.15,1.27,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,161,Michigan,Washtenaw County,TRUE,Female,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18,1.13,1.24,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,163,Michigan,Wayne County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13,1.1,1.15,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,163,Michigan,Wayne County,TRUE,Male,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11,1.08,1.13,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,163,Michigan,Wayne County,TRUE,Female,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14,1.12,1.17,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,165,Michigan,Wexford County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06,0.9,1.22,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,165,Michigan,Wexford County,TRUE,Male,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.81,1.18,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,26,165,Michigan,Wexford County,TRUE,Female,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13,0.95,1.3,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,001,Minnesota,Aitkin County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,0.66,1.14,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,001,Minnesota,Aitkin County,TRUE,Male,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86,0.56,1.15,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,001,Minnesota,Aitkin County,TRUE,Female,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94,0.69,1.2,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,003,Minnesota,Anoka County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,0.9,1,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,003,Minnesota,Anoka County,TRUE,Male,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91,0.85,0.97,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,003,Minnesota,Anoka County,TRUE,Female,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99,0.94,1.05,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,005,Minnesota,Becker County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86,0.69,1.02,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,005,Minnesota,Becker County,TRUE,Male,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79,0.6,0.99,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,005,Minnesota,Becker County,TRUE,Female,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93,0.75,1.1,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,007,Minnesota,Beltrami County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.87,1.14,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,007,Minnesota,Beltrami County,TRUE,Male,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,0.75,1.05,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,007,Minnesota,Beltrami County,TRUE,Female,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11,0.96,1.26,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,009,Minnesota,Benton County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92,0.78,1.06,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,009,Minnesota,Benton County,TRUE,Male,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88,0.72,1.05,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,009,Minnesota,Benton County,TRUE,Female,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96,0.8,1.11,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,011,Minnesota,Big Stone County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.35,1.25,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,011,Minnesota,Big Stone County,TRUE,Male,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53,0.03,1.02,Weak,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,011,Minnesota,Big Stone County,TRUE,Female,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04,0.54,1.54,Weak,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,013,Minnesota,Blue Earth County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78,0.64,0.91,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,013,Minnesota,Blue Earth County,TRUE,Male,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,0.55,0.86,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,013,Minnesota,Blue Earth County,TRUE,Female,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,0.69,1,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,015,Minnesota,Brown County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84,0.65,1.04,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,015,Minnesota,Brown County,TRUE,Male,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78,0.55,1.01,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,015,Minnesota,Brown County,TRUE,Female,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,0.69,1.11,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,017,Minnesota,Carlton County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83,0.68,0.97,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,017,Minnesota,Carlton County,TRUE,Male,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78,0.62,0.95,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,017,Minnesota,Carlton County,TRUE,Female,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87,0.71,1.02,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,019,Minnesota,Carver County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.97,0.89,1.06,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,019,Minnesota,Carver County,TRUE,Male,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91,0.81,1,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,019,Minnesota,Carver County,TRUE,Female,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03,0.94,1.12,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,021,Minnesota,Cass County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,0.78,1.13,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,021,Minnesota,Cass County,TRUE,Male,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83,0.63,1.03,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,021,Minnesota,Cass County,TRUE,Female,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06,0.87,1.26,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,023,Minnesota,Chippewa County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87,0.62,1.13,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,023,Minnesota,Chippewa County,TRUE,Male,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,0.55,1.14,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,023,Minnesota,Chippewa County,TRUE,Female,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,0.62,1.18,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,025,Minnesota,Chisago County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.82,0.7,0.95,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,025,Minnesota,Chisago County,TRUE,Male,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76,0.62,0.91,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,025,Minnesota,Chisago County,TRUE,Female,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86,0.73,1,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,027,Minnesota,Clay County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88,0.76,1,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,027,Minnesota,Clay County,TRUE,Male,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79,0.65,0.92,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,027,Minnesota,Clay County,TRUE,Female,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96,0.84,1.08,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,029,Minnesota,Clearwater County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06,0.77,1.36,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,029,Minnesota,Clearwater County,TRUE,Male,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86,0.5,1.21,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,029,Minnesota,Clearwater County,TRUE,Female,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17,0.86,1.48,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,031,Minnesota,Cook County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05,0.55,1.56,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,031,Minnesota,Cook County,TRUE,Male,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,031,Minnesota,Cook County,TRUE,Female,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05,0.57,1.53,Weak,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,033,Minnesota,Cottonwood County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87,0.59,1.14,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,033,Minnesota,Cottonwood County,TRUE,Male,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79,0.49,1.09,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,033,Minnesota,Cottonwood County,TRUE,Female,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94,0.62,1.26,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,035,Minnesota,Crow Wing County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91,0.79,1.02,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,035,Minnesota,Crow Wing County,TRUE,Male,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,0.72,0.98,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,035,Minnesota,Crow Wing County,TRUE,Female,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.97,0.84,1.1,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,037,Minnesota,Dakota County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89,0.84,0.93,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,037,Minnesota,Dakota County,TRUE,Male,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83,0.78,0.88,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,037,Minnesota,Dakota County,TRUE,Female,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94,0.9,0.99,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,039,Minnesota,Dodge County,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84,0.66,1.03,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,039,Minnesota,Dodge County,TRUE,Male,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.81,0.58,1.03,Strong,NA,NA,NA,NA,NA,NA,NA,NA
2017,27,039,Minnesota,Dodge County,TRUE,Female,gender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89,0.69,1.08,Strong,NA,NA,NA,NA,NA,NA,NA,NA
