state,place,state_name,place_name,share_in_preschool,share_in_preschool_quality,rate_learning,rate_learning_lb,rate_learning_ub,rate_learning_quality,meps20_black,meps20_black_quality,meps20_hispanic,meps20_hispanic_quality,meps20_white,meps20_white_quality,share_hs_degree,share_hs_degree_quality,share_digital_access,share_digital_access_quality,pctl_income_20,pctl_income_50,pctl_income_80,pctl_income_quality,share_debt_col,share_debt_col_quality,ratio_black_nh_house_value_households,ratio_black_nh_house_value_households_quality,ratio_hispanic_house_value_households,ratio_hispanic_house_value_households_quality,ratio_other_nh_house_value_households,ratio_other_nh_house_value_households_quality,ratio_white_nh_house_value_households,ratio_white_nh_house_value_households_quality,count_homeless,count_homeless_lb,count_homeless_ub,share_homeless,homeless_quality,share_affordable_80_ami,share_affordable_50_ami,share_affordable_30_ami,housing_quality,share_election_turnout,share_election_turnout_quality,share_desc_rep_asian_other,share_desc_rep_black_nonhispanic,share_desc_rep_hispanic,share_desc_rep_white_nonhispanic,share_poverty_exposure,share_poverty_exposure_quality,share_black_nh_exposure,share_black_nh_exposure_quality,share_hispanic_exposure,share_hispanic_exposure_quality,share_other_nh_exposure,share_other_nh_exposure_quality,share_white_nh_exposure,share_white_nh_exposure_quality,index_air_quality,index_air_quality_quality,ratio_high_low_ses_fb_friends,ratio_high_low_ses_fb_friends_quality,count_membership_associations_per_10k,count_membership_associations_per_10k_quality,rate_juv_arrest,rate_juv_arrest_quality,rate_violent_crime,rate_property_crime,rate_crime_quality,share_employed,share_employed_quality
06,68084,California,San Leandro city,0.562275862351708,2,0.97292268,0.77272081,1.1731246,1,0.33212474,1,0.34881499,1,0.24332978,1,0.969284328306331,2,0.9302228656664034,1,37077.408,95165.3472,195686.32,2,NA,NA,4.3%:9.6%,2,10.8%:18.8%,2,37.5%:34.3%,2,47.4%:37.3%,2,169,169,169,0.0186390206,1,1.4238103358271843,1.3760082622072394,1.1076610066611468,2,0.6169455383245931,1,0.41147889795560233,0.09705404931122225,0.2761252961305607,0.21534175660261473,0,1,0.8563627164729786,1,0.6910746508305441,1,0.5408359642275358,1,0.7444262580557679,1,46,1,0.9532104299794408,3,2.4,2,NA,NA,NA,NA,NA,0.8025205711299962,2
06,68196,California,San Marcos city,0.31538704303580506,2,1.0485315,0.92232275,1.1747403,1,0.070234112,1,0.18275829,1,0.028464666,1,0.999960741804368,2,0.9574501924443076,1,31618.7896,92693.52,184357.112,2,NA,NA,0.7%:1.5%,3,10.6%:24.5%,2,19.8%:16.2%,2,68.8%:57.7%,2,262,261,263,0.0105018439,1,1.254889234125361,0.9183141718190276,0.907116375177766,2,0.7301280896031868,1,0.15246042433174642,0.01491840997529502,0.39715627750151095,0.4354648881914476,0,1,0.9611900500634526,1,0.48416961717572976,1,0.7864680095546038,1,0.48642832708232514,1,44,1,0.9089596488949896,3,2.6,2,NA,NA,NA,NA,NA,0.7629184911150709,2
06,68252,California,San Mateo city,0.6106893389034085,2,NA,NA,NA,NA,0.03846154,1,0.059768066,1,0.02153432,1,0.9996238472013892,2,0.9399735457287772,1,52835.3064,144189.92,298679.12,2,NA,NA,0.8%:1.3%,3,7.4%:16.5%,3,36.1%:34.8%,3,55.7%:47.4%,3,38,38,38,0.0040798797,1,1.4865811093100314,1.2146119697886186,0.9145692255901756,2,0.7458082998108743,1,0.3314016005785682,0.01909846127494361,0.2408099955275153,0.4086899426189729,0,1,0.9568685936148452,1,0.6564510064737291,1,0.6445686401153468,1,0.533380778723159,1,53,1,1.3170776511061948,2,1.9,1,NA,NA,NA,NA,NA,0.8289445133238639,2
06,68378,California,San Ramon city,0.5603170608156542,2,NA,NA,NA,NA,0,1,0,1,0,1,0.999893661268261,2,0.9817127252357388,1,85484.024,182812.22,329473.9672,2,NA,NA,1.0%:1.9%,3,7.7%:8.2%,3,36.1%:36.6%,3,55.2%:53.3%,3,NA,NA,NA,NA,NA,1.5703610275827862,1.6474073386298234,1.640835663354089,2,0.853592220260454,1,0.5340887872280833,0.02775184389879563,0.07871580618056204,0.35944356269255906,0,2,0.9501739650095828,1,0.90147363409141,1,0.4160525210967276,1,0.5624010400702125,1,51,1,1.3893360553633218,3,2.1,2,NA,NA,NA,NA,NA,0.7980435224078408,2
06,69000,California,Santa Ana city,0.23683803305487175,1,1.0432302,0.96507162,1.1213888,1,0.60986549,1,0.8876527,1,0.12946729,1,0.9611101665292237,1,0.8900413615535119,1,35017.552,81776.2832,147794.668,1,0.26239,1,0.5%:0.6%,3,50.4%:62.8%,1,24.7%:20.3%,1,24.4%:16.4%,1,6699,6699,6699,0.1346722096,1,1.4146199509409172,1.0785038805336726,0.6782603534024385,1,0.5526816651186726,1,0.1297312454989835,0.00851767585033363,0.7672249520422665,0.09452612660841636,0,1,0.9708206463729728,1,0.18710704131770403,1,0.7163977910641585,1,0.7908182387490508,1,9,1,0.6589484678305667,3,0.6,2,NA,NA,NA,NA,NA,0.7686806078278151,1
06,69070,California,Santa Barbara city,0.4284657128761717,2,1.330866,1.0691533,1.5925786,1,0.096774191,1,0.28501087,1,0.032630615,1,1,2,0.9183009469102006,1,37077.408,97843.16,210105.312,2,NA,NA,0.1%:1.8%,3,13.0%:26.2%,3,5.7%:9.5%,3,81.3%:62.5%,3,2029,2029,2029,0.1268442124,1,1.1294686374933016,0.9417859789796617,0.6842706858418449,2,0.7581566171351584,1,0.06757393528699009,0.01510119822286047,0.3619463267962123,0.5553785396939371,0,1,0.966483449004925,1,0.4873355827507409,1,0.9223313721195552,1,0.35060746822944017,1,58,1,0.9101191310674548,2,3.5,1,NA,NA,NA,NA,NA,0.8089929986809109,2
06,69084,California,Santa Clara city,0.2095659993225494,2,0.98240346,0.8279323,1.1368747,1,0,1,0,1,0,1,0.998691365502486,2,0.930606150623036,1,67357.2912,159638.84,298679.12,2,NA,NA,0.6%:1.5%,3,8.8%:11.1%,2,48.3%:54.7%,2,42.4%:32.8%,2,156,156,156,0.0101920813,1,1.8517520790289352,1.2364537328886045,1.001676429480553,2,0.6764882707375449,1,0.5128046778505652,0.0268679351479808,0.1579087256296806,0.3024186613717734,0,1,0.9444531146237252,1,0.8171740657482411,1,0.45294734783743784,1,0.6579890010514884,1,20,1,1.393804769433465,3,2,2,NA,NA,NA,NA,NA,0.8299492550401523,2
06,69088,California,Santa Clarita city,0.4480340918366774,1,1.0804065,0.95748872,1.2033243,1,0,1,0,1,0,1,0.9016342940744538,1,0.95234657675344,1,44698.8752,108142.44,195686.32,1,NA,NA,1.6%:4.0%,3,25.8%:30.8%,2,21.4%:17.0%,2,51.2%:48.2%,2,893,893,893,0.0267061424,1,1.2947736302540602,0.9533784232764488,0.9080784439268657,1,0.8408629634957804,1,0.1553160021480575,0.03917123715787342,0.35439427419425834,0.45111848649981073,0,1,0.9381954496925092,1,0.5607976827173773,1,0.8082742244252605,1,0.4937014065638059,1,41,1,1.0467045668236554,3,0.8,2,NA,NA,NA,NA,NA,0.7990343005410728,1
06,69196,California,Santa Maria city,0.2030790386867352,2,1.332773,1.161916,1.5036299,1,0.56321841,1,0.84722388,1,0.18738347,1,0.781967822805036,2,0.9122945045696146,1,30794.847200000004,74154.816,139040.28,2,NA,NA,0.3%:1.7%,3,29.2%:52.0%,2,16.8%:8.2%,2,53.7%:38.1%,2,4981,4981,4981,0.190317899,1,1.3560622083375604,1.024497573841303,0.8563003148669419,2,0.6183947087536391,1,0.06364526251269337,0.01056637605320696,0.7743095262055274,0.15147883522857222,0,1,0.9773023150087268,1,0.1920247429377605,1,0.9101120927003336,1,0.7482648453567744,1,75,1,0.5900385254285714,3,1.6,2,NA,NA,NA,NA,NA,0.778975687741251,2
06,70000,California,Santa Monica city,0.7224345651226728,3,1.095978,0.77505916,1.4168968,3,0,1,0,1,0,1,0.8994870648625942,3,0.9159413108113932,1,28837.984,99295.35848,219786.6352,1,NA,NA,0.5%:4.2%,3,6.8%:14.4%,1,17.9%:13.5%,1,74.7%:67.9%,1,73,73,73,0.0070531401,1,1.1694259274716272,0.8415683186172239,0.5134860420815295,1,0.7790794733781816,1,0.16330202094195717,0.04379066660921273,0.1663398974447365,0.6265674150040936,0,1,0.9343877700932384,1,0.7757437698134814,1,0.8296020856591855,1,0.34756830790229704,1,15,1,1.172543120801233,3,3.1,2,NA,NA,NA,NA,NA,0.7902063455413912,1
06,70098,California,Santa Rosa city,0.49855233687273787,1,1.0579213,0.68619126,1.4296511,2,0.18991597,1,0.40925416,1,0.065883502,1,0.9850165682093092,1,0.9223326432792264,1,39549.2352,87183.4052,168939.08984,1,NA,NA,0.2%:1.3%,3,18.6%:26.0%,3,7.8%:11.3%,3,73.4%:61.4%,3,402,401,403,0.0136238858,1,1.2000350223154752,0.85789026610872,0.7926547477625598,1,0.7280248104579569,1,0.103184478804551,0.01927873535960003,0.33989721727776445,0.5376395685580845,0,1,0.9569023323793944,1,0.5519621002372713,1,0.872591940872933,1,0.3860134436539924,1,37,1,0.9026698369856014,3,1.1,2,NA,NA,NA,NA,NA,0.7809220364384084,1
06,72016,California,Simi Valley city,0.4459057950777536,1,0.95905268,0.81481528,1.1032901,1,0.0039467192,1,0.10091358,1,0.010423247,1,0.8805649475108173,1,0.9464470187447264,1,38416.3144,97843.16,175087.76,1,NA,NA,0.9%:1.4%,3,13.8%:22.7%,2,12.7%:11.6%,2,72.6%:64.3%,2,348,345,351,0.0115060341,1,1.041021882855424,0.951527955333429,0.9299173246397352,1,0.7731418494321894,1,0.15288347041613765,0.01299592300231056,0.25824665441727324,0.5758739521642786,0,1,0.970079097272464,1,0.7001670500215765,1,0.82598540902767,1,0.40683506676834913,1,54,1,1.080115674489796,3,2.2,2,NA,NA,NA,NA,NA,0.8048740538101761,1
06,73080,California,South Gate city,0.308447682607172,2,NA,NA,NA,NA,1,1,1,1,1,1,0.9490250704860508,2,0.8997192094997214,1,27396.0848,62825.608,123282.3816,2,NA,NA,4.8%:6.5%,2,87.5%:88.8%,2,4.6%:2.3%,2,3.1%:2.5%,2,35,35,35,0.0228459537,1,1.313959972248695,1.1557604122876917,0.8669008759439769,2,0.6089187078636897,1,0.01421100012860633,0.00409396836284134,0.9535409611180178,0.02815407039053457,0,1,0.9871627095473128,2,0.04493341567289481,1,0.961827876631158,2,0.938012068199112,1,4,1,0.560159779558676,3,2.4,2,NA,NA,NA,NA,NA,0.766135556928944,2
06,75000,California,Stockton city,0.3244868761361932,1,1.182871,1.0736405,1.2921015,1,0.77968234,1,0.83113098,1,0.53948241,1,0.8533524221655565,1,0.8789653197742104,1,27808.056,70035.104,128741,1,0.3194,1,8.8%:11.7%,2,27.2%:40.0%,2,27.8%:21.9%,2,36.1%:26.5%,2,2659,2656,2662,0.0474152528,1,1.3642603644010671,0.9843382925862828,0.8892713283633614,1,0.542930027276233,1,0.26119665972348954,0.10893026826674386,0.4489298906921571,0.18094318131760945,0.06288978540329733,1,0.8496352589938576,1,0.47567227786715544,1,0.6579878989849136,1,0.7308401074235682,1,18,1,0.6638832102290075,3,0.4,2,NA,NA,NA,NA,NA,0.7254941508713335,1
06,77000,California,Sunnyvale city,0.5598933097043122,1,1.0874877,0.9253335,1.2496418,1,0,1,0,1,0,1,0.9960407160223208,1,0.9554291224686596,1,63958.5288,154489.2,310008.328,1,NA,NA,0.2%:2.0%,3,5.9%:12.1%,2,45.6%:51.1%,2,48.2%:34.8%,2,89,88,90,0.0025557086,1,1.7276459407983598,1.1226889699944371,1.122079954191002,1,0.7650690733285992,1,0.5304596592735454,0.01258759241401478,0.16844101575056253,0.28851173256187723,0,1,0.967053414182494,1,0.7295441897954331,1,0.4423212154247683,1,0.6797105303312131,1,48,1,1.5298003838439214,3,1.1,2,NA,NA,NA,NA,NA,0.8128186393295295,1
06,78120,California,Temecula city,0.2065634071362661,1,1.045478,0.94689983,1.1440561,1,0.3078261,1,0.26144812,1,0.21522367,1,0.9996075598009252,1,0.970194558221182,1,49436.54400000001,102992.8,187446.896,1,NA,NA,5.5%:5.8%,3,12.1%:19.6%,3,18.0%:15.2%,3,64.5%:59.3%,3,637,637,637,0.0160316098,1,0.9492209262000192,1.0283095367846622,1.1177249858985312,1,0.7409294731843438,1,0.17073215330602692,0.03121342890579286,0.2978715623171445,0.5001828554710357,0,1,0.953921826519344,1,0.6835156458873015,1,0.8081723452977742,1,0.48110330351060926,1,49,1,1.0531005794677584,3,2.2,2,NA,NA,NA,NA,NA,0.7395047169234203,1
06,78582,California,Thousand Oaks city,0.2711924665035791,1,0.94267398,0.80785817,1.0774899,1,0.050925925,1,0.070180304,1,0.005725896,1,0.9973473265053602,1,0.9401213130725836,1,50672.4576,115866.9,243680.9648,1,NA,NA,0.7%:0.9%,3,12.0%:17.8%,2,14.5%:13.7%,2,72.7%:67.6%,2,410,410,410,0.0195061602,1,1.1286605881733582,1.1396960437153294,1.0421632991257843,1,0.8257799075934474,1,0.14109716045696685,0.01597341169445448,0.1941637726479878,0.6487656552005908,0,1,0.9742626285911776,1,0.723862308827623,1,0.8390937271631572,1,0.3239579743554944,1,44,1,1.0786832683008092,3,2,2,NA,NA,NA,NA,NA,0.7980811781925035,1
06,80000,California,Torrance city,0.6511199820449572,1,1.1038656,0.97957736,1.2281538,1,0.11877394,1,0.14267032,1,0.011980831,1,0.9913870582091316,1,0.9456155372529832,1,45316.832,102992.8,205985.60000000003,1,NA,NA,0.6%:4.1%,1,9.5%:16.2%,1,37.1%:39.2%,1,52.9%:40.4%,1,196,196,196,0.0084848488,1,1.300831053497947,0.9413927483121144,1.1087341410193157,1,0.7873110516866713,1,0.4324322487700128,0.0307292940824703,0.19560194623392865,0.3412365109135883,0,1,0.95047979420915,1,0.7615387024895027,1,0.5322068440922598,1,0.6152867920674969,1,3,1,1.0680803915841337,3,1.7,2,NA,NA,NA,NA,NA,0.8072343706811642,1
06,80238,California,Tracy city,0.19319353729804056,2,1.1691124,0.93579376,1.4024311,1,0.17821783,1,0.31593132,1,0.12640885,1,0.9160287636279284,2,0.9431739805155616,1,47994.6448,100932.944,176117.688,2,NA,NA,4.8%:4.7%,3,22.3%:31.2%,3,37.1%:24.5%,3,35.8%:39.5%,3,942,941,943,0.0472772904,1,1.0425090027120647,1.271660566990117,1.1620854303781134,2,0.6788965726877731,1,0.2558302439865506,0.04884041727735149,0.4149926717820502,0.28033666695404774,0,2,0.9374709579038636,1,0.5314065732064938,1,0.6995353303492955,1,0.6903356623415273,1,45,1,0.898419674625789,3,2.3,2,NA,NA,NA,NA,NA,0.7379388061053035,2
06,80854,California,Tustin city,0.3142560657891207,3,1.1654811,1.0474359,1.2835263,1,0.44444445,1,0.68948877,1,0.24803862,1,0.9344675848150245,3,0.9510607672570248,1,49436.544,106082.584,221434.52,3,NA,NA,0.4%:2.0%,3,7.9%:15.8%,3,50.3%:39.3%,3,41.3%:42.9%,3,394,394,394,0.0167509876,1,1.3163380147505086,0.9960694065257631,0.8838705815667952,3,0.7010653357120439,1,0.28134426434695536,0.02288003003942675,0.3999374178609425,0.2958382877526754,0,2,0.956733940235071,2,0.4438287298380956,1,0.6311955885696209,1,0.6348318203675528,1,10,1,1.0410197153945548,3,3.1,2,NA,NA,NA,NA,NA,0.8139123886407407,3
06,81344,California,Upland city,0.2923566553260356,2,1.0069504,0.82946134,1.1844394,1,0.3897883,1,0.37273327,1,0.12952381,1,0.8783744214960625,2,0.9319037444037443,1,38313.3216,92693.52000000002,143468.9704,2,NA,NA,2.7%:4.0%,3,33.6%:48.2%,2,19.4%:15.6%,2,44.3%:32.2%,2,464,464,464,0.0438563339,1,1.2309639575620752,0.9723174271914516,0.7077849810260235,2,0.711053798149991,1,0.14341676841676845,0.05488146113146113,0.4478785103785104,0.3538232600732601,0,1,0.9231035509746665,1,0.5078188157416845,1,0.8401777955580134,1,0.5975294502272348,1,14,1,1.017909398904429,3,3.7,2,NA,NA,NA,NA,NA,0.7640350137638823,2
06,81554,California,Vacaville city,0.28594852023646866,2,1.0853313,0.91583472,1.2548279,1,0.16625917,1,0.24181548,1,0.068446845,1,0.9113595597613652,2,0.8976881552182757,1,42330.0408,87749.8656,156961.0272,2,NA,NA,5.1%:6.5%,3,18.9%:20.0%,3,13.0%:14.9%,3,63.1%:58.7%,3,189,189,189,0.0146670807,1,1.0819530776919537,1.0744578948694294,1.1324138827024692,2,0.6413484100019974,1,0.16764786418400876,0.09230754185573464,0.25655218275700203,0.4834924112032546,0,2,0.789155482433163,1,0.7097234708908547,1,0.8110161706255218,1,0.4839931962087738,1,26,1,0.9580419397569444,3,2.5,2,NA,NA,NA,NA,NA,0.8164703217473124,2
06,81666,California,Vallejo city,0.482733748498995,1,0.9233827,0.76499552,1.0817698,1,0.52646673,1,0.5890612,1,0.48615092,1,0.7742722795758111,1,0.9232788193059434,1,27911.048800000004,80952.3408,159443.15368,1,NA,NA,10.4%:17.4%,2,18.7%:21.4%,2,26.9%:25.0%,2,44.1%:36.2%,2,255,254,256,0.0200487468,1,1.139895937302709,0.871273367296657,0.816721979654369,1,0.6242236150171472,1,0.30235341045073794,0.17483047467092142,0.2881531711208616,0.23466294375747904,0,1,0.7846450584515766,1,0.651702883864312,1,0.6327680842160616,1,0.7081879082145407,1,44,1,0.794602898875185,3,1.5,2,NA,NA,NA,NA,NA,0.7607719455342236,1
06,82590,California,Victorville city,0.1433175390301266,2,1.0670133,0.94134402,1.1926825,1,0.95358652,1,0.94994193,1,0.90214306,1,0.983297014272039,2,0.9052165147001294,1,33369.6672,69005.176,118650.67179264,2,NA,NA,8.0%:12.4%,3,38.9%:48.1%,3,6.7%:7.9%,3,46.4%:31.7%,3,1273,1273,1273,0.0466197915,1,1.4215815731624477,1.284569967075177,1.1502174478895637,2,0.5535295105967445,1,0.07727724113026993,0.1564202100448377,0.552571394180133,0.21373115464475945,0.08514171910095789,1,0.7914585278180524,1,0.4311738209114281,1,0.893927617657838,1,0.7561916629533126,1,47,1,0.6836907510025381,3,1,2,NA,NA,NA,NA,NA,0.7077355123922309,2
06,82954,California,Visalia city,0.21541950113378688,3,1.2733055,1.1648039,1.3818072,1,0.69650656,1,0.71514517,1,0.51805133,1,0.9014899211218228,3,0.9071080373138056,1,26366.1568,63340.572,128741,1,NA,NA,1.4%:2.0%,3,32.7%:45.9%,3,9.6%:7.4%,3,56.3%:44.6%,3,900,899,901,0.0274758823,1,1.2460784138360943,0.981245366938473,0.8673359976605908,1,0.635774498299684,1,0.08351355016451477,0.02143331263516262,0.529901719375629,0.3651514178246936,0.1721685016497234,1,0.9510421842036146,1,0.4489282386245886,1,0.8818283537513227,1,0.5726118757233186,1,8,1,0.6686895689361703,3,2.1,2,NA,NA,NA,NA,NA,0.6863614553516768,1
06,82996,California,Vista city,0.1972660980968939,2,1.1349111,1.0136944,1.2561277,1,0.50362319,1,0.66906947,1,0.38795474,1,0.9484796446450552,2,0.9190885039178518,1,39858.2136,84145.1176,165818.408,2,NA,NA,1.1%:2.5%,3,18.1%:32.0%,3,11.2%:12.4%,3,69.6%:53.1%,3,1188,1187,1189,0.0514063165,1,1.37376936608749,0.7916832711886408,0.8360078368328651,2,0.6234831274253858,1,0.09601524566400746,0.02909245724827928,0.5023770666288229,0.37251523045889046,0,1,0.9422032583354972,1,0.4386554957399238,1,0.8783178881551158,1,0.5532390354589917,1,41,1,0.819390401891892,3,1.7,2,NA,NA,NA,NA,NA,0.7750434564503291,2
06,84200,California,West Covina city,0.15676766583228122,2,0.89933908,0.71298832,1.0856898,1,0.45023698,1,0.44385323,1,0.27549946,1,0.9023966072293036,2,0.931779955391422,1,38313.3216,82600.2256,148721.6032,2,NA,NA,3.2%:3.7%,3,42.1%:53.3%,2,39.2%:29.9%,2,15.5%:13.2%,2,1573,1573,1573,0.1603465825,1,1.2506164473760872,1.0641272396139465,1.254033945142855,2,0.6564020902153773,1,0.32281801894036344,0.04536728948041976,0.5256956378661012,0.10611905371311564,0,1,0.9267126322530428,1,0.4364689190447164,1,0.6291428173191802,1,0.8710738624876873,1,4,1,0.8953636590555178,3,1.3,2,NA,NA,NA,NA,NA,0.7802071126278282,2
06,84550,California,Westminster city,0.4140512412989022,2,1.1788207,1.0167657,1.3408757,1,0.71875,1,0.83285242,1,0.46683672,1,0.9398240973338388,2,0.9389154897169842,1,25748.2,72094.96,153212.08928,2,NA,NA,0.4%:1.4%,3,12.5%:26.3%,2,41.4%:40.6%,2,45.7%:31.8%,2,701,701,701,0.0775785744,1,1.2752601011293605,0.961630573136186,0.8197146414515014,2,0.6888892972413708,1,0.5418278238574731,0.00889697261879978,0.24224528033133552,0.20702992319239155,0,1,0.9809478684457696,1,0.6980062776357618,1,0.4197397467357763,1,0.6967653395903631,1,10,1,0.9138495275277778,3,3.6,2,NA,NA,NA,NA,NA,0.7486725426920002,2
06,85292,California,Whittier city,0.41463535376165495,2,1.1177107,0.89490688,1.3405147,1,0.5,1,0.56942707,1,0.23987256,1,0.9480858113119648,2,0.8831436960910258,1,37386.3864,93723.448,172100.9688,2,NA,NA,0.6%:0.5%,3,49.9%:57.5%,2,21.6%:19.6%,2,27.9%:22.4%,2,2758,2758,2758,0.0836568773,1,1.3480874218640408,1.1566274792751834,0.9738685048438722,2,0.7061185762767643,1,0.08506147917048999,0.00929069554046614,0.6741374564140209,0.23151036887502296,0,1,0.9794923387235064,1,0.3030787567201982,1,0.8873027064167356,1,0.7222337278003914,1,3,1,0.9003750001683392,3,1.6,2,NA,NA,NA,NA,NA,0.8011732347919293,2
08,03455,Colorado,Arvada city,0.4749609002562506,1,NA,NA,NA,NA,0.22,1,0.25334132,1,0.076311134,1,0.9324050872674206,1,0.9452250962140876,1,40991.1344,92693.52,162007.6744,1,NA,NA,0.5%:0.4%,3,7.7%:11.8%,2,8.2%:7.0%,2,83.6%:80.8%,2,NA,NA,NA,NA,NA,1.5302750714170006,1.190581040362966,1.6124950491422276,1,0.8397905466388159,1,0.05723212614826326,0.00961734050430013,0.15183518709876895,0.7813153462486676,0,1,0.963300651290276,1,0.7928882987218259,1,0.9281101752204411,1,0.2036111120056178,1,37,1,1.18603201150207,3,1.1,2,2599.428125812321,1,567.1139028339422,4984.418606543371,1,0.8621248595573769,1
08,04000,Colorado,Aurora city,0.4328021353842699,1,1.2208769,0.70018536,1.7415686,3,0.3172704,1,0.40870199,1,0.089199379,1,0.8007869763709577,1,0.9306511671568934,1,33678.6456,72094.96,142130.064,1,0.34,1,8.1%:15.0%,3,21.5%:25.6%,3,8.5%:9.0%,3,61.9%:50.5%,3,1781,1781,1781,0.0444272608,1,1.4108589661183284,0.9980861957990556,0.9497872052074866,1,0.7031146608338215,1,0.11458528902517888,0.16019202286334147,0.29037851763773287,0.4348441704737468,0,1,0.7938748397773202,1,0.6198332384613457,1,0.8582945064651155,1,0.486866651446112,1,49,1,0.8455526511062363,3,0.5,2,1591.0045257313488,1,1882.940108892922,6598.504286876525,1,0.8222247321861267,1
08,07850,Colorado,Boulder city,0.6907541239348225,3,0.81899238,0.21415307,1.4238317,3,0,1,0,1,0,1,0.9998049384942403,1,0.8448108262651292,1,30897.84,92693.52,189918.7232,1,NA,NA,0.0%:1.7%,3,4.8%:8.7%,3,7.7%:8.2%,3,87.5%:81.4%,3,388,388,388,0.0125161288,1,1.214054343058744,0.927873872419731,0.7723031663528406,1,0.6905143944527247,1,0.09995234918517108,0.01026398551415229,0.10643286000190604,0.7833508052987707,0.4157396703581469,1,0.9764724039229674,1,0.8553172856948001,1,0.8774750877896493,1,0.20358678019322912,1,73,1,1.2405381357951162,3,2.3,2,1453.125,1,969.2175736205088,6527.208615267322,1,0.8593543029002488,1
08,12815,Colorado,Centennial city,0.40695022731623176,2,NA,NA,NA,NA,0.10034602,1,0.29796955,1,0.012383329,1,0.9285549055120556,2,0.9538213610936168,1,51496.4,107112.512,200835.96,2,NA,NA,2.9%:4.9%,2,5.5%:9.7%,2,9.6%:10.4%,2,82.0%:75.0%,2,NA,NA,NA,NA,NA,1.5140811725253005,1.3020082185149806,1.566302140155568,2,0.8912006032960702,1,0.10471233282702924,0.02594191086578001,0.0897732745526618,0.779572481754529,0,1,0.9438107388220108,1,0.8984014786220496,1,0.8622796929045928,1,0.20745486107231856,1,52,1,1.183801000664728,3,3.4,2,387.22168441432723,1,514.0221538917497,4274.256288667432,1,0.8497818369993809,2
08,16000,Colorado,Colorado Springs city,0.3677521941577034,1,0.63760304,-0.14647943,1.4216855,3,0.39337891,1,0.3966172,1,0.14072604,1,0.8915008033769455,1,0.9310135877226572,1,37695.3648,74154.816,140276.1936,1,0.27592,1,4.0%:4.6%,2,11.0%:16.0%,2,8.6%:8.8%,2,76.4%:70.6%,2,1266,1265,1267,0.0159540288,1,1.3715935253030855,1.3137662333686642,1.3584007201771733,1,0.7118095619139096,1,0.09001182455889346,0.05563644320634907,0.1844042063448647,0.6699475258898927,0,1,0.8930538535685452,1,0.7578705497074434,1,0.8877724758369906,1,0.2950748031130456,1,78,1,1.002486251176795,3,0.6,1,1280.1173266289543,1,1113.023426092299,5697.038810642945,1,0.8151530391112215,1
08,20000,Colorado,Denver city,0.5509240805285595,1,0.63253957,0.20690964,1.0581696,3,0.44153747,1,0.57932949,1,0.13256404,1,0.9083031591053852,1,0.9060991880294116,1,31412.804000000004,82394.24,164788.48,1,0.25502,1,3.8%:7.2%,2,16.0%:21.4%,2,6.9%:7.8%,2,73.4%:63.5%,2,2513,2513,2513,0.0210175049,1,1.4207556601527185,1.058034465010917,0.8341665388933716,1,0.7508012986681486,1,0.07950067841069385,0.08641494965329606,0.29434959585398396,0.5397347760820261,0.01091540560654924,1,0.804066344879187,1,0.5259861949438468,1,0.9001048178975206,1,0.34372817171346537,1,24,1,1.019377758641455,2,0.4,1,1150.2307297897794,2,1511.179274447191,8383.288601144031,2,0.8493706772468992,1
08,27425,Colorado,Fort Collins city,0.41642200972898247,2,0.87521863,0.27174899,1.4786882,3,0.096256681,1,0.13982499,1,0.044248637,1,0.9775895997406956,2,0.8844701057630046,1,38004.3432,80437.3768,160256.7968,2,NA,NA,0.1%:1.1%,3,4.7%:8.6%,3,5.0%:6.5%,3,90.2%:83.8%,3,1387,1387,1387,0.0450998247,1,1.38349183055055,1.2464558811046975,1.1643225898455525,2,0.7385648961887445,1,0.07988584310621867,0.01325035374247547,0.12611219032544307,0.7807516128258628,0.23535237907607492,1,0.9746822677414472,1,0.8315943779878426,1,0.9118637942783056,1,0.2104857765642702,1,41,1,1.171797383877766,3,2.1,2,1504.9448186899813,1,847.782814111327,3856.392546226347,1,0.8418445200386304,2
08,32155,Colorado,Greeley city,0.48613165680473375,2,0.7032088,-0.0032786857,1.4096963,3,0.41720429,1,0.40800068,1,0.1252384,1,0.8606186344775557,2,0.843908273683817,1,31630.300075327978,76214.672,133890.64,2,NA,NA,0.5%:0.9%,3,15.2%:24.8%,3,8.3%:6.0%,3,75.9%:68.3%,3,501,501,501,0.0220870264,1,1.4743074534856109,1.2905529224290604,1.1945719612234855,2,0.5925680086335299,1,0.03651858635318743,0.02503410768684471,0.4028444876371316,0.5356028183228363,0.01960674283009255,1,0.9392065529662916,1,0.5018516668402224,1,0.9530588050979258,1,0.38411227157468975,1,1,1,0.8543385391050583,3,3.9,2,2866.887905604719,1,1237.2212981479058,5148.859027790757,1,0.8065526487753217,2
