year,state,county,state_name,county_name,subgroup_type,subgroup,environmental,environmental_quality
2018,18,075,Indiana,Jay County,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,18,075,Indiana,Jay County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,077,Indiana,Jefferson County,all,All,53,1
2018,18,077,Indiana,Jefferson County,poverty,High Poverty Tracts,NA,NA
2018,18,077,Indiana,Jefferson County,poverty,Not High Poverty Tracts,53,1
2018,18,077,Indiana,Jefferson County,race-ethnicity,Majority Non-White,NA,NA
2018,18,077,Indiana,Jefferson County,race-ethnicity,"Majority White, Non-Hispanic",53,1
2018,18,077,Indiana,Jefferson County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,079,Indiana,Jennings County,all,All,58,1
2018,18,079,Indiana,Jennings County,poverty,High Poverty Tracts,NA,NA
2018,18,079,Indiana,Jennings County,poverty,Not High Poverty Tracts,58,1
2018,18,079,Indiana,Jennings County,race-ethnicity,Majority Non-White,NA,NA
2018,18,079,Indiana,Jennings County,race-ethnicity,"Majority White, Non-Hispanic",58,1
2018,18,079,Indiana,Jennings County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,081,Indiana,Johnson County,all,All,55,1
2018,18,081,Indiana,Johnson County,poverty,High Poverty Tracts,NA,NA
2018,18,081,Indiana,Johnson County,poverty,Not High Poverty Tracts,55,1
2018,18,081,Indiana,Johnson County,race-ethnicity,Majority Non-White,NA,NA
2018,18,081,Indiana,Johnson County,race-ethnicity,"Majority White, Non-Hispanic",55,1
2018,18,081,Indiana,Johnson County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,083,Indiana,Knox County,all,All,67,1
2018,18,083,Indiana,Knox County,poverty,High Poverty Tracts,55,1
2018,18,083,Indiana,Knox County,poverty,Not High Poverty Tracts,68,1
2018,18,083,Indiana,Knox County,race-ethnicity,Majority Non-White,NA,NA
2018,18,083,Indiana,Knox County,race-ethnicity,"Majority White, Non-Hispanic",67,1
2018,18,083,Indiana,Knox County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,085,Indiana,Kosciusko County,all,All,67,1
2018,18,085,Indiana,Kosciusko County,poverty,High Poverty Tracts,NA,NA
2018,18,085,Indiana,Kosciusko County,poverty,Not High Poverty Tracts,68,1
2018,18,085,Indiana,Kosciusko County,race-ethnicity,Majority Non-White,NA,NA
2018,18,085,Indiana,Kosciusko County,race-ethnicity,"Majority White, Non-Hispanic",68,1
2018,18,085,Indiana,Kosciusko County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,087,Indiana,LaGrange County,all,All,76,1
2018,18,087,Indiana,LaGrange County,poverty,High Poverty Tracts,NA,NA
2018,18,087,Indiana,LaGrange County,poverty,Not High Poverty Tracts,76,1
2018,18,087,Indiana,LaGrange County,race-ethnicity,Majority Non-White,NA,NA
2018,18,087,Indiana,LaGrange County,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,18,087,Indiana,LaGrange County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,089,Indiana,Lake County,all,All,50,1
2018,18,089,Indiana,Lake County,poverty,High Poverty Tracts,39,1
2018,18,089,Indiana,Lake County,poverty,Not High Poverty Tracts,51,1
2018,18,089,Indiana,Lake County,race-ethnicity,Majority Non-White,42,1
2018,18,089,Indiana,Lake County,race-ethnicity,"Majority White, Non-Hispanic",57,1
2018,18,089,Indiana,Lake County,race-ethnicity,No Majority Race/Ethnicity,42,1
2018,18,091,Indiana,LaPorte County,all,All,75,1
2018,18,091,Indiana,LaPorte County,poverty,High Poverty Tracts,NA,NA
2018,18,091,Indiana,LaPorte County,poverty,Not High Poverty Tracts,75,1
2018,18,091,Indiana,LaPorte County,race-ethnicity,Majority Non-White,75,1
2018,18,091,Indiana,LaPorte County,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,18,091,Indiana,LaPorte County,race-ethnicity,No Majority Race/Ethnicity,49,1
2018,18,093,Indiana,Lawrence County,all,All,54,1
2018,18,093,Indiana,Lawrence County,poverty,High Poverty Tracts,NA,NA
2018,18,093,Indiana,Lawrence County,poverty,Not High Poverty Tracts,54,1
2018,18,093,Indiana,Lawrence County,race-ethnicity,Majority Non-White,NA,NA
2018,18,093,Indiana,Lawrence County,race-ethnicity,"Majority White, Non-Hispanic",54,1
2018,18,093,Indiana,Lawrence County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,095,Indiana,Madison County,all,All,71,1
2018,18,095,Indiana,Madison County,poverty,High Poverty Tracts,55,1
2018,18,095,Indiana,Madison County,poverty,Not High Poverty Tracts,72,1
2018,18,095,Indiana,Madison County,race-ethnicity,Majority Non-White,55,1
2018,18,095,Indiana,Madison County,race-ethnicity,"Majority White, Non-Hispanic",72,1
2018,18,095,Indiana,Madison County,race-ethnicity,No Majority Race/Ethnicity,70,1
2018,18,097,Indiana,Marion County,all,All,53,1
2018,18,097,Indiana,Marion County,poverty,High Poverty Tracts,54,1
2018,18,097,Indiana,Marion County,poverty,Not High Poverty Tracts,53,1
2018,18,097,Indiana,Marion County,race-ethnicity,Majority Non-White,55,1
2018,18,097,Indiana,Marion County,race-ethnicity,"Majority White, Non-Hispanic",53,1
2018,18,097,Indiana,Marion County,race-ethnicity,No Majority Race/Ethnicity,51,1
2018,18,099,Indiana,Marshall County,all,All,75,1
2018,18,099,Indiana,Marshall County,poverty,High Poverty Tracts,NA,NA
2018,18,099,Indiana,Marshall County,poverty,Not High Poverty Tracts,75,1
2018,18,099,Indiana,Marshall County,race-ethnicity,Majority Non-White,NA,NA
2018,18,099,Indiana,Marshall County,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,18,099,Indiana,Marshall County,race-ethnicity,No Majority Race/Ethnicity,72,1
2018,18,101,Indiana,Martin County,all,All,68,1
2018,18,101,Indiana,Martin County,poverty,High Poverty Tracts,NA,NA
2018,18,101,Indiana,Martin County,poverty,Not High Poverty Tracts,67,1
2018,18,101,Indiana,Martin County,race-ethnicity,Majority Non-White,NA,NA
2018,18,101,Indiana,Martin County,race-ethnicity,"Majority White, Non-Hispanic",68,1
2018,18,101,Indiana,Martin County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,103,Indiana,Miami County,all,All,76,1
2018,18,103,Indiana,Miami County,poverty,High Poverty Tracts,NA,NA
2018,18,103,Indiana,Miami County,poverty,Not High Poverty Tracts,76,1
2018,18,103,Indiana,Miami County,race-ethnicity,Majority Non-White,NA,NA
2018,18,103,Indiana,Miami County,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,18,103,Indiana,Miami County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,105,Indiana,Monroe County,all,All,53,1
2018,18,105,Indiana,Monroe County,poverty,High Poverty Tracts,50,1
2018,18,105,Indiana,Monroe County,poverty,Not High Poverty Tracts,54,1
2018,18,105,Indiana,Monroe County,race-ethnicity,Majority Non-White,NA,NA
2018,18,105,Indiana,Monroe County,race-ethnicity,"Majority White, Non-Hispanic",53,1
2018,18,105,Indiana,Monroe County,race-ethnicity,No Majority Race/Ethnicity,55,1
2018,18,107,Indiana,Montgomery County,all,All,76,1
2018,18,107,Indiana,Montgomery County,poverty,High Poverty Tracts,NA,NA
2018,18,107,Indiana,Montgomery County,poverty,Not High Poverty Tracts,76,1
2018,18,107,Indiana,Montgomery County,race-ethnicity,Majority Non-White,NA,NA
2018,18,107,Indiana,Montgomery County,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,18,107,Indiana,Montgomery County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,109,Indiana,Morgan County,all,All,58,1
2018,18,109,Indiana,Morgan County,poverty,High Poverty Tracts,NA,NA
2018,18,109,Indiana,Morgan County,poverty,Not High Poverty Tracts,58,1
2018,18,109,Indiana,Morgan County,race-ethnicity,Majority Non-White,NA,NA
2018,18,109,Indiana,Morgan County,race-ethnicity,"Majority White, Non-Hispanic",58,1
2018,18,109,Indiana,Morgan County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,111,Indiana,Newton County,all,All,76,1
2018,18,111,Indiana,Newton County,poverty,High Poverty Tracts,NA,NA
2018,18,111,Indiana,Newton County,poverty,Not High Poverty Tracts,76,1
2018,18,111,Indiana,Newton County,race-ethnicity,Majority Non-White,NA,NA
2018,18,111,Indiana,Newton County,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,18,111,Indiana,Newton County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,113,Indiana,Noble County,all,All,76,1
2018,18,113,Indiana,Noble County,poverty,High Poverty Tracts,NA,NA
2018,18,113,Indiana,Noble County,poverty,Not High Poverty Tracts,76,1
2018,18,113,Indiana,Noble County,race-ethnicity,Majority Non-White,76,1
2018,18,113,Indiana,Noble County,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,18,113,Indiana,Noble County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,115,Indiana,Ohio County,all,All,55,1
2018,18,115,Indiana,Ohio County,poverty,High Poverty Tracts,NA,NA
2018,18,115,Indiana,Ohio County,poverty,Not High Poverty Tracts,55,1
2018,18,115,Indiana,Ohio County,race-ethnicity,Majority Non-White,NA,NA
2018,18,115,Indiana,Ohio County,race-ethnicity,"Majority White, Non-Hispanic",55,1
2018,18,115,Indiana,Ohio County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,117,Indiana,Orange County,all,All,51,1
2018,18,117,Indiana,Orange County,poverty,High Poverty Tracts,NA,NA
2018,18,117,Indiana,Orange County,poverty,Not High Poverty Tracts,51,1
2018,18,117,Indiana,Orange County,race-ethnicity,Majority Non-White,NA,NA
2018,18,117,Indiana,Orange County,race-ethnicity,"Majority White, Non-Hispanic",51,1
2018,18,117,Indiana,Orange County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,119,Indiana,Owen County,all,All,76,1
2018,18,119,Indiana,Owen County,poverty,High Poverty Tracts,NA,NA
2018,18,119,Indiana,Owen County,poverty,Not High Poverty Tracts,76,1
2018,18,119,Indiana,Owen County,race-ethnicity,Majority Non-White,NA,NA
2018,18,119,Indiana,Owen County,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,18,119,Indiana,Owen County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,121,Indiana,Parke County,all,All,76,1
2018,18,121,Indiana,Parke County,poverty,High Poverty Tracts,NA,NA
2018,18,121,Indiana,Parke County,poverty,Not High Poverty Tracts,76,1
2018,18,121,Indiana,Parke County,race-ethnicity,Majority Non-White,NA,NA
2018,18,121,Indiana,Parke County,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,18,121,Indiana,Parke County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,123,Indiana,Perry County,all,All,43,1
2018,18,123,Indiana,Perry County,poverty,High Poverty Tracts,NA,NA
2018,18,123,Indiana,Perry County,poverty,Not High Poverty Tracts,43,1
2018,18,123,Indiana,Perry County,race-ethnicity,Majority Non-White,NA,NA
2018,18,123,Indiana,Perry County,race-ethnicity,"Majority White, Non-Hispanic",43,1
2018,18,123,Indiana,Perry County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,125,Indiana,Pike County,all,All,55,1
2018,18,125,Indiana,Pike County,poverty,High Poverty Tracts,NA,NA
2018,18,125,Indiana,Pike County,poverty,Not High Poverty Tracts,55,1
2018,18,125,Indiana,Pike County,race-ethnicity,Majority Non-White,NA,NA
2018,18,125,Indiana,Pike County,race-ethnicity,"Majority White, Non-Hispanic",55,1
2018,18,125,Indiana,Pike County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,127,Indiana,Porter County,all,All,72,1
2018,18,127,Indiana,Porter County,poverty,High Poverty Tracts,NA,NA
2018,18,127,Indiana,Porter County,poverty,Not High Poverty Tracts,72,1
2018,18,127,Indiana,Porter County,race-ethnicity,Majority Non-White,NA,NA
2018,18,127,Indiana,Porter County,race-ethnicity,"Majority White, Non-Hispanic",72,1
2018,18,127,Indiana,Porter County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,129,Indiana,Posey County,all,All,44,1
2018,18,129,Indiana,Posey County,poverty,High Poverty Tracts,NA,NA
2018,18,129,Indiana,Posey County,poverty,Not High Poverty Tracts,45,1
2018,18,129,Indiana,Posey County,race-ethnicity,Majority Non-White,NA,NA
2018,18,129,Indiana,Posey County,race-ethnicity,"Majority White, Non-Hispanic",44,1
2018,18,129,Indiana,Posey County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,131,Indiana,Pulaski County,all,All,76,1
2018,18,131,Indiana,Pulaski County,poverty,High Poverty Tracts,NA,NA
2018,18,131,Indiana,Pulaski County,poverty,Not High Poverty Tracts,76,1
2018,18,131,Indiana,Pulaski County,race-ethnicity,Majority Non-White,NA,NA
2018,18,131,Indiana,Pulaski County,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,18,131,Indiana,Pulaski County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,133,Indiana,Putnam County,all,All,76,1
2018,18,133,Indiana,Putnam County,poverty,High Poverty Tracts,NA,NA
2018,18,133,Indiana,Putnam County,poverty,Not High Poverty Tracts,76,1
2018,18,133,Indiana,Putnam County,race-ethnicity,Majority Non-White,NA,NA
2018,18,133,Indiana,Putnam County,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,18,133,Indiana,Putnam County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,135,Indiana,Randolph County,all,All,76,1
2018,18,135,Indiana,Randolph County,poverty,High Poverty Tracts,NA,NA
2018,18,135,Indiana,Randolph County,poverty,Not High Poverty Tracts,76,1
2018,18,135,Indiana,Randolph County,race-ethnicity,Majority Non-White,NA,NA
2018,18,135,Indiana,Randolph County,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,18,135,Indiana,Randolph County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,137,Indiana,Ripley County,all,All,76,1
2018,18,137,Indiana,Ripley County,poverty,High Poverty Tracts,NA,NA
2018,18,137,Indiana,Ripley County,poverty,Not High Poverty Tracts,76,1
2018,18,137,Indiana,Ripley County,race-ethnicity,Majority Non-White,NA,NA
2018,18,137,Indiana,Ripley County,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,18,137,Indiana,Ripley County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,139,Indiana,Rush County,all,All,76,1
2018,18,139,Indiana,Rush County,poverty,High Poverty Tracts,NA,NA
2018,18,139,Indiana,Rush County,poverty,Not High Poverty Tracts,76,1
2018,18,139,Indiana,Rush County,race-ethnicity,Majority Non-White,NA,NA
2018,18,139,Indiana,Rush County,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,18,139,Indiana,Rush County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,141,Indiana,St. Joseph County,all,All,70,1
2018,18,141,Indiana,St. Joseph County,poverty,High Poverty Tracts,56,1
2018,18,141,Indiana,St. Joseph County,poverty,Not High Poverty Tracts,72,1
2018,18,141,Indiana,St. Joseph County,race-ethnicity,Majority Non-White,54,1
2018,18,141,Indiana,St. Joseph County,race-ethnicity,"Majority White, Non-Hispanic",73,1
2018,18,141,Indiana,St. Joseph County,race-ethnicity,No Majority Race/Ethnicity,65,1
2018,18,143,Indiana,Scott County,all,All,55,1
2018,18,143,Indiana,Scott County,poverty,High Poverty Tracts,NA,NA
2018,18,143,Indiana,Scott County,poverty,Not High Poverty Tracts,55,1
2018,18,143,Indiana,Scott County,race-ethnicity,Majority Non-White,NA,NA
2018,18,143,Indiana,Scott County,race-ethnicity,"Majority White, Non-Hispanic",55,1
2018,18,143,Indiana,Scott County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,145,Indiana,Shelby County,all,All,66,1
2018,18,145,Indiana,Shelby County,poverty,High Poverty Tracts,NA,NA
2018,18,145,Indiana,Shelby County,poverty,Not High Poverty Tracts,66,1
2018,18,145,Indiana,Shelby County,race-ethnicity,Majority Non-White,NA,NA
2018,18,145,Indiana,Shelby County,race-ethnicity,"Majority White, Non-Hispanic",66,1
2018,18,145,Indiana,Shelby County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,147,Indiana,Spencer County,all,All,54,1
2018,18,147,Indiana,Spencer County,poverty,High Poverty Tracts,NA,NA
2018,18,147,Indiana,Spencer County,poverty,Not High Poverty Tracts,54,1
2018,18,147,Indiana,Spencer County,race-ethnicity,Majority Non-White,NA,NA
2018,18,147,Indiana,Spencer County,race-ethnicity,"Majority White, Non-Hispanic",54,1
2018,18,147,Indiana,Spencer County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,149,Indiana,Starke County,all,All,76,1
2018,18,149,Indiana,Starke County,poverty,High Poverty Tracts,NA,NA
2018,18,149,Indiana,Starke County,poverty,Not High Poverty Tracts,76,1
2018,18,149,Indiana,Starke County,race-ethnicity,Majority Non-White,NA,NA
2018,18,149,Indiana,Starke County,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,18,149,Indiana,Starke County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,151,Indiana,Steuben County,all,All,76,1
2018,18,151,Indiana,Steuben County,poverty,High Poverty Tracts,NA,NA
2018,18,151,Indiana,Steuben County,poverty,Not High Poverty Tracts,76,1
2018,18,151,Indiana,Steuben County,race-ethnicity,Majority Non-White,NA,NA
2018,18,151,Indiana,Steuben County,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,18,151,Indiana,Steuben County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,153,Indiana,Sullivan County,all,All,76,1
2018,18,153,Indiana,Sullivan County,poverty,High Poverty Tracts,NA,NA
2018,18,153,Indiana,Sullivan County,poverty,Not High Poverty Tracts,76,1
2018,18,153,Indiana,Sullivan County,race-ethnicity,Majority Non-White,NA,NA
2018,18,153,Indiana,Sullivan County,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,18,153,Indiana,Sullivan County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,155,Indiana,Switzerland County,all,All,53,1
2018,18,155,Indiana,Switzerland County,poverty,High Poverty Tracts,NA,NA
2018,18,155,Indiana,Switzerland County,poverty,Not High Poverty Tracts,53,1
2018,18,155,Indiana,Switzerland County,race-ethnicity,Majority Non-White,NA,NA
2018,18,155,Indiana,Switzerland County,race-ethnicity,"Majority White, Non-Hispanic",53,1
2018,18,155,Indiana,Switzerland County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,157,Indiana,Tippecanoe County,all,All,62,1
2018,18,157,Indiana,Tippecanoe County,poverty,High Poverty Tracts,53,1
2018,18,157,Indiana,Tippecanoe County,poverty,Not High Poverty Tracts,63,1
2018,18,157,Indiana,Tippecanoe County,race-ethnicity,Majority Non-White,55,1
2018,18,157,Indiana,Tippecanoe County,race-ethnicity,"Majority White, Non-Hispanic",63,1
2018,18,157,Indiana,Tippecanoe County,race-ethnicity,No Majority Race/Ethnicity,57,1
2018,18,159,Indiana,Tipton County,all,All,76,1
2018,18,159,Indiana,Tipton County,poverty,High Poverty Tracts,NA,NA
2018,18,159,Indiana,Tipton County,poverty,Not High Poverty Tracts,76,1
2018,18,159,Indiana,Tipton County,race-ethnicity,Majority Non-White,NA,NA
2018,18,159,Indiana,Tipton County,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,18,159,Indiana,Tipton County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,161,Indiana,Union County,all,All,75,1
2018,18,161,Indiana,Union County,poverty,High Poverty Tracts,NA,NA
2018,18,161,Indiana,Union County,poverty,Not High Poverty Tracts,75,1
2018,18,161,Indiana,Union County,race-ethnicity,Majority Non-White,NA,NA
2018,18,161,Indiana,Union County,race-ethnicity,"Majority White, Non-Hispanic",75,1
2018,18,161,Indiana,Union County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,18,163,Indiana,Vanderburgh County,all,All,40,1
2018,18,163,Indiana,Vanderburgh County,poverty,High Poverty Tracts,36,1
2018,18,163,Indiana,Vanderburgh County,poverty,Not High Poverty Tracts,41,1
