year,state,place,state_name,place_name,subgroup_type,subgroup,environmental,environmental_quality
2018,09,55990,Connecticut,Norwalk city,race-ethnicity,"Majority White, Non-Hispanic",54,1
2018,09,55990,Connecticut,Norwalk city,race-ethnicity,No Majority Race/Ethnicity,51,1
2018,09,73000,Connecticut,Stamford city,all,All,54,1
2018,09,73000,Connecticut,Stamford city,poverty,High Poverty Tracts,NA,NA
2018,09,73000,Connecticut,Stamford city,poverty,Not High Poverty Tracts,54,1
2018,09,73000,Connecticut,Stamford city,race-ethnicity,Majority Non-White,55,1
2018,09,73000,Connecticut,Stamford city,race-ethnicity,"Majority White, Non-Hispanic",54,1
2018,09,73000,Connecticut,Stamford city,race-ethnicity,No Majority Race/Ethnicity,55,1
2018,09,80000,Connecticut,Waterbury city,all,All,70,1
2018,09,80000,Connecticut,Waterbury city,poverty,High Poverty Tracts,62,1
2018,09,80000,Connecticut,Waterbury city,poverty,Not High Poverty Tracts,71,1
2018,09,80000,Connecticut,Waterbury city,race-ethnicity,Majority Non-White,71,1
2018,09,80000,Connecticut,Waterbury city,race-ethnicity,"Majority White, Non-Hispanic",75,1
2018,09,80000,Connecticut,Waterbury city,race-ethnicity,No Majority Race/Ethnicity,67,1
2018,11,50000,District of Columbia,Washington city,all,All,21,1
2018,11,50000,District of Columbia,Washington city,poverty,High Poverty Tracts,23,1
2018,11,50000,District of Columbia,Washington city,poverty,Not High Poverty Tracts,21,1
2018,11,50000,District of Columbia,Washington city,race-ethnicity,Majority Non-White,22,1
2018,11,50000,District of Columbia,Washington city,race-ethnicity,"Majority White, Non-Hispanic",21,1
2018,11,50000,District of Columbia,Washington city,race-ethnicity,No Majority Race/Ethnicity,19,1
2018,12,07300,Florida,Boca Raton city,all,All,69,1
2018,12,07300,Florida,Boca Raton city,poverty,High Poverty Tracts,NA,NA
2018,12,07300,Florida,Boca Raton city,poverty,Not High Poverty Tracts,69,1
2018,12,07300,Florida,Boca Raton city,race-ethnicity,Majority Non-White,NA,NA
2018,12,07300,Florida,Boca Raton city,race-ethnicity,"Majority White, Non-Hispanic",69,1
2018,12,07300,Florida,Boca Raton city,race-ethnicity,No Majority Race/Ethnicity,62,1
2018,12,07875,Florida,Boynton Beach city,all,All,65,1
2018,12,07875,Florida,Boynton Beach city,poverty,High Poverty Tracts,NA,NA
2018,12,07875,Florida,Boynton Beach city,poverty,Not High Poverty Tracts,65,1
2018,12,07875,Florida,Boynton Beach city,race-ethnicity,Majority Non-White,73,1
2018,12,07875,Florida,Boynton Beach city,race-ethnicity,"Majority White, Non-Hispanic",67,1
2018,12,07875,Florida,Boynton Beach city,race-ethnicity,No Majority Race/Ethnicity,55,1
2018,12,10275,Florida,Cape Coral city,all,All,59,1
2018,12,10275,Florida,Cape Coral city,poverty,High Poverty Tracts,NA,NA
2018,12,10275,Florida,Cape Coral city,poverty,Not High Poverty Tracts,59,1
2018,12,10275,Florida,Cape Coral city,race-ethnicity,Majority Non-White,NA,NA
2018,12,10275,Florida,Cape Coral city,race-ethnicity,"Majority White, Non-Hispanic",59,1
2018,12,10275,Florida,Cape Coral city,race-ethnicity,No Majority Race/Ethnicity,55,1
2018,12,12875,Florida,Clearwater city,all,All,53,1
2018,12,12875,Florida,Clearwater city,poverty,High Poverty Tracts,NA,NA
2018,12,12875,Florida,Clearwater city,poverty,Not High Poverty Tracts,53,1
2018,12,12875,Florida,Clearwater city,race-ethnicity,Majority Non-White,55,1
2018,12,12875,Florida,Clearwater city,race-ethnicity,"Majority White, Non-Hispanic",52,1
2018,12,12875,Florida,Clearwater city,race-ethnicity,No Majority Race/Ethnicity,55,1
2018,12,14400,Florida,Coral Springs city,all,All,55,1
2018,12,14400,Florida,Coral Springs city,poverty,High Poverty Tracts,NA,NA
2018,12,14400,Florida,Coral Springs city,poverty,Not High Poverty Tracts,55,1
2018,12,14400,Florida,Coral Springs city,race-ethnicity,Majority Non-White,55,1
2018,12,14400,Florida,Coral Springs city,race-ethnicity,"Majority White, Non-Hispanic",55,1
2018,12,14400,Florida,Coral Springs city,race-ethnicity,No Majority Race/Ethnicity,55,1
2018,12,16475,Florida,Davie town,all,All,37,1
2018,12,16475,Florida,Davie town,poverty,High Poverty Tracts,NA,NA
2018,12,16475,Florida,Davie town,poverty,Not High Poverty Tracts,38,1
2018,12,16475,Florida,Davie town,race-ethnicity,Majority Non-White,26,1
2018,12,16475,Florida,Davie town,race-ethnicity,"Majority White, Non-Hispanic",35,1
2018,12,16475,Florida,Davie town,race-ethnicity,No Majority Race/Ethnicity,42,1
2018,12,16725,Florida,Deerfield Beach city,all,All,65,1
2018,12,16725,Florida,Deerfield Beach city,poverty,High Poverty Tracts,NA,NA
2018,12,16725,Florida,Deerfield Beach city,poverty,Not High Poverty Tracts,64,1
2018,12,16725,Florida,Deerfield Beach city,race-ethnicity,Majority Non-White,72,1
2018,12,16725,Florida,Deerfield Beach city,race-ethnicity,"Majority White, Non-Hispanic",63,1
2018,12,16725,Florida,Deerfield Beach city,race-ethnicity,No Majority Race/Ethnicity,57,1
2018,12,17200,Florida,Deltona city,all,All,50,1
2018,12,17200,Florida,Deltona city,poverty,High Poverty Tracts,NA,NA
2018,12,17200,Florida,Deltona city,poverty,Not High Poverty Tracts,50,1
2018,12,17200,Florida,Deltona city,race-ethnicity,Majority Non-White,NA,NA
2018,12,17200,Florida,Deltona city,race-ethnicity,"Majority White, Non-Hispanic",53,1
2018,12,17200,Florida,Deltona city,race-ethnicity,No Majority Race/Ethnicity,50,1
2018,12,17935,Florida,Doral city,all,All,27,1
2018,12,17935,Florida,Doral city,poverty,High Poverty Tracts,NA,NA
2018,12,17935,Florida,Doral city,poverty,Not High Poverty Tracts,27,1
2018,12,17935,Florida,Doral city,race-ethnicity,Majority Non-White,27,1
2018,12,17935,Florida,Doral city,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,12,17935,Florida,Doral city,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,12,24000,Florida,Fort Lauderdale city,all,All,57,1
2018,12,24000,Florida,Fort Lauderdale city,poverty,High Poverty Tracts,55,1
2018,12,24000,Florida,Fort Lauderdale city,poverty,Not High Poverty Tracts,57,1
2018,12,24000,Florida,Fort Lauderdale city,race-ethnicity,Majority Non-White,52,1
2018,12,24000,Florida,Fort Lauderdale city,race-ethnicity,"Majority White, Non-Hispanic",66,1
2018,12,24000,Florida,Fort Lauderdale city,race-ethnicity,No Majority Race/Ethnicity,35,1
2018,12,24125,Florida,Fort Myers city,all,All,55,1
2018,12,24125,Florida,Fort Myers city,poverty,High Poverty Tracts,NA,NA
2018,12,24125,Florida,Fort Myers city,poverty,Not High Poverty Tracts,55,1
2018,12,24125,Florida,Fort Myers city,race-ethnicity,Majority Non-White,55,1
2018,12,24125,Florida,Fort Myers city,race-ethnicity,"Majority White, Non-Hispanic",55,1
2018,12,24125,Florida,Fort Myers city,race-ethnicity,No Majority Race/Ethnicity,55,1
2018,12,25175,Florida,Gainesville city,all,All,26,1
2018,12,25175,Florida,Gainesville city,poverty,High Poverty Tracts,23,1
2018,12,25175,Florida,Gainesville city,poverty,Not High Poverty Tracts,27,1
2018,12,25175,Florida,Gainesville city,race-ethnicity,Majority Non-White,26,1
2018,12,25175,Florida,Gainesville city,race-ethnicity,"Majority White, Non-Hispanic",26,1
2018,12,25175,Florida,Gainesville city,race-ethnicity,No Majority Race/Ethnicity,24,1
2018,12,30000,Florida,Hialeah city,all,All,23,1
2018,12,30000,Florida,Hialeah city,poverty,High Poverty Tracts,20,1
2018,12,30000,Florida,Hialeah city,poverty,Not High Poverty Tracts,23,1
2018,12,30000,Florida,Hialeah city,race-ethnicity,Majority Non-White,23,1
2018,12,30000,Florida,Hialeah city,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,12,30000,Florida,Hialeah city,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,12,32000,Florida,Hollywood city,all,All,51,1
2018,12,32000,Florida,Hollywood city,poverty,High Poverty Tracts,47,1
2018,12,32000,Florida,Hollywood city,poverty,Not High Poverty Tracts,50,1
2018,12,32000,Florida,Hollywood city,race-ethnicity,Majority Non-White,47,1
2018,12,32000,Florida,Hollywood city,race-ethnicity,"Majority White, Non-Hispanic",55,1
2018,12,32000,Florida,Hollywood city,race-ethnicity,No Majority Race/Ethnicity,54,1
2018,12,32275,Florida,Homestead city,all,All,55,1
2018,12,32275,Florida,Homestead city,poverty,High Poverty Tracts,55,1
2018,12,32275,Florida,Homestead city,poverty,Not High Poverty Tracts,55,1
2018,12,32275,Florida,Homestead city,race-ethnicity,Majority Non-White,55,1
2018,12,32275,Florida,Homestead city,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,12,32275,Florida,Homestead city,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,12,35000,Florida,Jacksonville city,all,All,38,1
2018,12,35000,Florida,Jacksonville city,poverty,High Poverty Tracts,26,1
2018,12,35000,Florida,Jacksonville city,poverty,Not High Poverty Tracts,39,1
2018,12,35000,Florida,Jacksonville city,race-ethnicity,Majority Non-White,32,1
2018,12,35000,Florida,Jacksonville city,race-ethnicity,"Majority White, Non-Hispanic",43,1
2018,12,35000,Florida,Jacksonville city,race-ethnicity,No Majority Race/Ethnicity,38,1
2018,12,36950,Florida,Kissimmee city,all,All,24,1
2018,12,36950,Florida,Kissimmee city,poverty,High Poverty Tracts,NA,NA
2018,12,36950,Florida,Kissimmee city,poverty,Not High Poverty Tracts,23,1
2018,12,36950,Florida,Kissimmee city,race-ethnicity,Majority Non-White,24,1
2018,12,36950,Florida,Kissimmee city,race-ethnicity,"Majority White, Non-Hispanic",26,1
2018,12,36950,Florida,Kissimmee city,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,12,38250,Florida,Lakeland city,all,All,35,1
2018,12,38250,Florida,Lakeland city,poverty,High Poverty Tracts,26,1
2018,12,38250,Florida,Lakeland city,poverty,Not High Poverty Tracts,36,1
2018,12,38250,Florida,Lakeland city,race-ethnicity,Majority Non-White,26,1
2018,12,38250,Florida,Lakeland city,race-ethnicity,"Majority White, Non-Hispanic",39,1
2018,12,38250,Florida,Lakeland city,race-ethnicity,No Majority Race/Ethnicity,33,1
2018,12,39425,Florida,Largo city,all,All,55,1
2018,12,39425,Florida,Largo city,poverty,High Poverty Tracts,NA,NA
2018,12,39425,Florida,Largo city,poverty,Not High Poverty Tracts,55,1
2018,12,39425,Florida,Largo city,race-ethnicity,Majority Non-White,55,1
2018,12,39425,Florida,Largo city,race-ethnicity,"Majority White, Non-Hispanic",55,1
2018,12,39425,Florida,Largo city,race-ethnicity,No Majority Race/Ethnicity,45,1
2018,12,43975,Florida,Melbourne city,all,All,72,1
2018,12,43975,Florida,Melbourne city,poverty,High Poverty Tracts,55,1
2018,12,43975,Florida,Melbourne city,poverty,Not High Poverty Tracts,73,1
2018,12,43975,Florida,Melbourne city,race-ethnicity,Majority Non-White,76,1
2018,12,43975,Florida,Melbourne city,race-ethnicity,"Majority White, Non-Hispanic",72,1
2018,12,43975,Florida,Melbourne city,race-ethnicity,No Majority Race/Ethnicity,55,1
2018,12,45000,Florida,Miami city,all,All,54,1
2018,12,45000,Florida,Miami city,poverty,High Poverty Tracts,52,1
2018,12,45000,Florida,Miami city,poverty,Not High Poverty Tracts,54,1
2018,12,45000,Florida,Miami city,race-ethnicity,Majority Non-White,53,1
2018,12,45000,Florida,Miami city,race-ethnicity,"Majority White, Non-Hispanic",55,1
2018,12,45000,Florida,Miami city,race-ethnicity,No Majority Race/Ethnicity,60,1
2018,12,45025,Florida,Miami Beach city,all,All,77,1
2018,12,45025,Florida,Miami Beach city,poverty,High Poverty Tracts,NA,NA
2018,12,45025,Florida,Miami Beach city,poverty,Not High Poverty Tracts,77,1
2018,12,45025,Florida,Miami Beach city,race-ethnicity,Majority Non-White,77,1
2018,12,45025,Florida,Miami Beach city,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,12,45025,Florida,Miami Beach city,race-ethnicity,No Majority Race/Ethnicity,79,1
2018,12,45060,Florida,Miami Gardens city,all,All,29,1
2018,12,45060,Florida,Miami Gardens city,poverty,High Poverty Tracts,NA,NA
2018,12,45060,Florida,Miami Gardens city,poverty,Not High Poverty Tracts,30,1
2018,12,45060,Florida,Miami Gardens city,race-ethnicity,Majority Non-White,29,1
2018,12,45060,Florida,Miami Gardens city,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,12,45060,Florida,Miami Gardens city,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,12,45975,Florida,Miramar city,all,All,34,1
2018,12,45975,Florida,Miramar city,poverty,High Poverty Tracts,NA,NA
2018,12,45975,Florida,Miramar city,poverty,Not High Poverty Tracts,34,1
2018,12,45975,Florida,Miramar city,race-ethnicity,Majority Non-White,34,1
2018,12,45975,Florida,Miramar city,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,12,45975,Florida,Miramar city,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,12,49675,Florida,North Port city,all,All,57,1
2018,12,49675,Florida,North Port city,poverty,High Poverty Tracts,NA,NA
2018,12,49675,Florida,North Port city,poverty,Not High Poverty Tracts,57,1
2018,12,49675,Florida,North Port city,race-ethnicity,Majority Non-White,NA,NA
2018,12,49675,Florida,North Port city,race-ethnicity,"Majority White, Non-Hispanic",57,1
2018,12,49675,Florida,North Port city,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,12,53000,Florida,Orlando city,all,All,24,1
2018,12,53000,Florida,Orlando city,poverty,High Poverty Tracts,26,1
2018,12,53000,Florida,Orlando city,poverty,Not High Poverty Tracts,24,1
2018,12,53000,Florida,Orlando city,race-ethnicity,Majority Non-White,24,1
2018,12,53000,Florida,Orlando city,race-ethnicity,"Majority White, Non-Hispanic",26,1
2018,12,53000,Florida,Orlando city,race-ethnicity,No Majority Race/Ethnicity,23,1
2018,12,54000,Florida,Palm Bay city,all,All,77,1
2018,12,54000,Florida,Palm Bay city,poverty,High Poverty Tracts,NA,NA
2018,12,54000,Florida,Palm Bay city,poverty,Not High Poverty Tracts,77,1
2018,12,54000,Florida,Palm Bay city,race-ethnicity,Majority Non-White,NA,NA
2018,12,54000,Florida,Palm Bay city,race-ethnicity,"Majority White, Non-Hispanic",78,1
2018,12,54000,Florida,Palm Bay city,race-ethnicity,No Majority Race/Ethnicity,77,1
2018,12,54200,Florida,Palm Coast city,all,All,57,1
2018,12,54200,Florida,Palm Coast city,poverty,High Poverty Tracts,NA,NA
2018,12,54200,Florida,Palm Coast city,poverty,Not High Poverty Tracts,57,1
2018,12,54200,Florida,Palm Coast city,race-ethnicity,Majority Non-White,NA,NA
2018,12,54200,Florida,Palm Coast city,race-ethnicity,"Majority White, Non-Hispanic",57,1
2018,12,54200,Florida,Palm Coast city,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,12,55775,Florida,Pembroke Pines city,all,All,31,1
2018,12,55775,Florida,Pembroke Pines city,poverty,High Poverty Tracts,NA,NA
2018,12,55775,Florida,Pembroke Pines city,poverty,Not High Poverty Tracts,31,1
2018,12,55775,Florida,Pembroke Pines city,race-ethnicity,Majority Non-White,29,1
2018,12,55775,Florida,Pembroke Pines city,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,12,55775,Florida,Pembroke Pines city,race-ethnicity,No Majority Race/Ethnicity,43,1
2018,12,57425,Florida,Plantation city,all,All,55,1
2018,12,57425,Florida,Plantation city,poverty,High Poverty Tracts,NA,NA
2018,12,57425,Florida,Plantation city,poverty,Not High Poverty Tracts,55,1
2018,12,57425,Florida,Plantation city,race-ethnicity,Majority Non-White,55,1
2018,12,57425,Florida,Plantation city,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,12,57425,Florida,Plantation city,race-ethnicity,No Majority Race/Ethnicity,55,1
2018,12,58050,Florida,Pompano Beach city,all,All,65,1
2018,12,58050,Florida,Pompano Beach city,poverty,High Poverty Tracts,55,1
2018,12,58050,Florida,Pompano Beach city,poverty,Not High Poverty Tracts,66,1
2018,12,58050,Florida,Pompano Beach city,race-ethnicity,Majority Non-White,58,1
2018,12,58050,Florida,Pompano Beach city,race-ethnicity,"Majority White, Non-Hispanic",72,1
2018,12,58050,Florida,Pompano Beach city,race-ethnicity,No Majority Race/Ethnicity,70,1
2018,12,58715,Florida,Port St. Lucie city,all,All,59,1
2018,12,58715,Florida,Port St. Lucie city,poverty,High Poverty Tracts,NA,NA
2018,12,58715,Florida,Port St. Lucie city,poverty,Not High Poverty Tracts,59,1
2018,12,58715,Florida,Port St. Lucie city,race-ethnicity,Majority Non-White,55,1
2018,12,58715,Florida,Port St. Lucie city,race-ethnicity,"Majority White, Non-Hispanic",62,1
2018,12,58715,Florida,Port St. Lucie city,race-ethnicity,No Majority Race/Ethnicity,55,1
2018,12,63000,Florida,St. Petersburg city,all,All,63,1
2018,12,63000,Florida,St. Petersburg city,poverty,High Poverty Tracts,57,1
2018,12,63000,Florida,St. Petersburg city,poverty,Not High Poverty Tracts,64,1
2018,12,63000,Florida,St. Petersburg city,race-ethnicity,Majority Non-White,56,1
2018,12,63000,Florida,St. Petersburg city,race-ethnicity,"Majority White, Non-Hispanic",65,1
2018,12,63000,Florida,St. Petersburg city,race-ethnicity,No Majority Race/Ethnicity,65,1
2018,12,69700,Florida,Sunrise city,all,All,55,1
2018,12,69700,Florida,Sunrise city,poverty,High Poverty Tracts,NA,NA
2018,12,69700,Florida,Sunrise city,poverty,Not High Poverty Tracts,55,1
2018,12,69700,Florida,Sunrise city,race-ethnicity,Majority Non-White,55,1
2018,12,69700,Florida,Sunrise city,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,12,69700,Florida,Sunrise city,race-ethnicity,No Majority Race/Ethnicity,55,1
2018,12,70600,Florida,Tallahassee city,all,All,21,1
