year,state,place,state_name,place_name,in_universe,subgroup,subgroup_type,share_debt_coll,share_debt_coll_quality,index_air_hazard,index_air_hazard_quality,share_transit_commuter,share_transit_commuter_quality,share_transportation_cost,share_transportation_cost_quality
2015,48,27000,Texas,Fort Worth city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0.035,Strong,0.2333,Strong
2015,48,27000,Texas,Fort Worth city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,0.016,Strong,0.2475,Strong
2015,48,27000,Texas,Fort Worth city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0181,Strong,0.2475,Strong
2015,48,27684,Texas,Frisco city,TRUE,All,all,NA,NA,NA,NA,0.0024,Strong,0.2533,Strong
2015,48,27684,Texas,Frisco city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0.01,Strong,0.24,Strong
2015,48,27684,Texas,Frisco city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0028,Strong,0.2618,Strong
2015,48,27684,Texas,Frisco city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0017,Strong,0.2436,Strong
2015,48,29000,Texas,Garland city,TRUE,All,all,NA,NA,NA,NA,0.0441,Strong,0.238,Strong
2015,48,29000,Texas,Garland city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0.0524,Strong,0.2339,Strong
2015,48,29000,Texas,Garland city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0201,Strong,0.2549,Strong
2015,48,29000,Texas,Garland city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0293,Strong,0.2445,Strong
2015,48,30464,Texas,Grand Prairie city,TRUE,All,all,NA,NA,NA,NA,0.007,Strong,0.2432,Strong
2015,48,30464,Texas,Grand Prairie city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0.0064,Strong,0.2436,Strong
2015,48,30464,Texas,Grand Prairie city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,0,Marginal,0.27,Marginal
2015,48,30464,Texas,Grand Prairie city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0122,Strong,0.2381,Strong
2015,48,35000,Texas,Houston city,TRUE,All,all,NA,NA,NA,NA,0.0727,Strong,0.2168,Strong
2015,48,35000,Texas,Houston city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0.0728,Strong,0.2162,Strong
2015,48,35000,Texas,Houston city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0658,Strong,0.223,Strong
2015,48,35000,Texas,Houston city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0808,Strong,0.2118,Strong
2015,48,37000,Texas,Irving city,TRUE,All,all,NA,NA,NA,NA,0.0455,Strong,0.2137,Strong
2015,48,37000,Texas,Irving city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0.0467,Strong,0.2115,Strong
2015,48,37000,Texas,Irving city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,0.02,Strong,0.26,Strong
2015,48,37000,Texas,Irving city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0403,Strong,0.2228,Strong
2015,48,39148,Texas,Killeen city,TRUE,All,all,NA,NA,NA,NA,0.0343,Strong,0.2652,Strong
2015,48,39148,Texas,Killeen city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0.0343,Strong,0.2636,Strong
2015,48,39148,Texas,Killeen city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,0,Weak,0.341,Weak
2015,48,39148,Texas,Killeen city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0373,Strong,0.2714,Strong
2015,48,41464,Texas,Laredo city,TRUE,All,all,NA,NA,NA,NA,0.0374,Strong,0.3552,Strong
2015,48,41464,Texas,Laredo city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0.0374,Strong,0.3552,Strong
2015,48,41464,Texas,Laredo city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2015,48,41464,Texas,Laredo city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2015,48,41980,Texas,League City city,TRUE,All,all,NA,NA,NA,NA,0,Strong,0.262,Strong
2015,48,41980,Texas,League City city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0.01,Weak,0.25,Weak
2015,48,41980,Texas,League City city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,0,Strong,0.262,Strong
2015,48,41980,Texas,League City city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0,Strong,0.2619,Strong
2015,48,42508,Texas,Lewisville city,TRUE,All,all,NA,NA,NA,NA,0.0393,Strong,0.2235,Strong
2015,48,42508,Texas,Lewisville city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0.0471,Strong,0.2139,Strong
2015,48,42508,Texas,Lewisville city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0287,Strong,0.2429,Strong
2015,48,42508,Texas,Lewisville city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0371,Strong,0.2215,Strong
2015,48,43888,Texas,Longview city,TRUE,All,all,NA,NA,NA,NA,0.0053,Strong,0.287,Strong
2015,48,43888,Texas,Longview city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0.0038,Strong,0.2885,Strong
2015,48,43888,Texas,Longview city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0046,Strong,0.2903,Strong
2015,48,43888,Texas,Longview city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0.01,Strong,0.2718,Strong
2015,48,45000,Texas,Lubbock city,TRUE,All,all,NA,NA,NA,NA,0.0207,Strong,0.2872,Strong
2015,48,45000,Texas,Lubbock city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0.0231,Strong,0.2836,Strong
2015,48,45000,Texas,Lubbock city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0172,Strong,0.2964,Strong
2015,48,45000,Texas,Lubbock city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0243,Strong,0.2761,Strong
2015,48,45384,Texas,McAllen city,TRUE,All,all,NA,NA,NA,NA,0.0116,Strong,0.3963,Strong
2015,48,45384,Texas,McAllen city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0.0116,Strong,0.3963,Strong
2015,48,45384,Texas,McAllen city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2015,48,45384,Texas,McAllen city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2015,48,45744,Texas,McKinney city,TRUE,All,all,NA,NA,NA,NA,0.0191,Strong,0.2466,Strong
2015,48,45744,Texas,McKinney city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0.02,Strong,0.24,Strong
2015,48,45744,Texas,McKinney city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0206,Strong,0.2506,Strong
2015,48,45744,Texas,McKinney city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0163,Strong,0.2404,Strong
2015,48,47892,Texas,Mesquite city,TRUE,All,all,NA,NA,NA,NA,0.013,Strong,0.2429,Strong
2015,48,47892,Texas,Mesquite city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0.014,Strong,0.2412,Strong
2015,48,47892,Texas,Mesquite city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,0,Marginal,0.2611,Marginal
2015,48,47892,Texas,Mesquite city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0121,Strong,0.2448,Strong
2015,48,48072,Texas,Midland city,TRUE,All,all,NA,NA,NA,NA,0.0112,Strong,0.2189,Strong
2015,48,48072,Texas,Midland city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0.0032,Strong,0.2202,Strong
2015,48,48072,Texas,Midland city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0125,Strong,0.2214,Strong
2015,48,48072,Texas,Midland city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0201,Strong,0.2104,Strong
2015,48,48768,Texas,Mission city,TRUE,All,all,NA,NA,NA,NA,0.003,Strong,0.416,Strong
2015,48,48768,Texas,Mission city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0.003,Strong,0.416,Strong
2015,48,48768,Texas,Mission city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2015,48,48768,Texas,Mission city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2015,48,50820,Texas,New Braunfels city,TRUE,All,all,NA,NA,NA,NA,0,Strong,0.2924,Strong
2015,48,50820,Texas,New Braunfels city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0,Strong,0.27,Strong
2015,48,50820,Texas,New Braunfels city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,0,Marginal,0.30620000000000003,Marginal
2015,48,50820,Texas,New Braunfels city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0,Strong,0.2793,Strong
2015,48,53388,Texas,Odessa city,TRUE,All,all,NA,NA,NA,NA,0.0119,Strong,0.254,Strong
2015,48,53388,Texas,Odessa city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0.0144,Strong,0.248,Strong
2015,48,53388,Texas,Odessa city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0055,Strong,0.26,Strong
2015,48,53388,Texas,Odessa city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0103,Strong,0.2599,Strong
2015,48,56000,Texas,Pasadena city,TRUE,All,all,NA,NA,NA,NA,0.0065,Strong,0.2406,Strong
2015,48,56000,Texas,Pasadena city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0.0086,Strong,0.2369,Strong
2015,48,56000,Texas,Pasadena city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,0,Marginal,0.2664,Marginal
2015,48,56000,Texas,Pasadena city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0031,Strong,0.2396,Strong
2015,48,56348,Texas,Pearland city,TRUE,All,all,NA,NA,NA,NA,0,Strong,0.2697,Strong
2015,48,56348,Texas,Pearland city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0,Marginal,0.27,Marginal
2015,48,56348,Texas,Pearland city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,0,Strong,0.2755,Strong
2015,48,56348,Texas,Pearland city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0,Strong,0.2687,Strong
2015,48,57200,Texas,Pharr city,TRUE,All,all,NA,NA,NA,NA,0.0024,Strong,0.3997,Strong
2015,48,57200,Texas,Pharr city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0.0024,Strong,0.3997,Strong
2015,48,57200,Texas,Pharr city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2015,48,57200,Texas,Pharr city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2015,48,58016,Texas,Plano city,TRUE,All,all,NA,NA,NA,NA,0.0311,Strong,0.2327,Strong
2015,48,58016,Texas,Plano city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0.0449,Strong,0.2245,Strong
2015,48,58016,Texas,Plano city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0267,Strong,0.2363,Strong
2015,48,58016,Texas,Plano city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0305,Strong,0.2315,Strong
2015,48,61796,Texas,Richardson city,TRUE,All,all,NA,NA,NA,NA,0.0528,Strong,0.2303,Strong
2015,48,61796,Texas,Richardson city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0.0629,Strong,0.2163,Strong
2015,48,61796,Texas,Richardson city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0494,Strong,0.238,Strong
2015,48,61796,Texas,Richardson city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0503,Strong,0.2313,Strong
2015,48,63500,Texas,Round Rock city,TRUE,All,all,NA,NA,NA,NA,0.0011,Strong,0.2346,Strong
2015,48,63500,Texas,Round Rock city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0,Strong,0.2218,Strong
2015,48,63500,Texas,Round Rock city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,0,Strong,0.2533,Strong
2015,48,63500,Texas,Round Rock city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0019,Strong,0.2274,Strong
2015,48,64472,Texas,San Angelo city,TRUE,All,all,NA,NA,NA,NA,0.0059,Strong,0.2933,Strong
2015,48,64472,Texas,San Angelo city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0.01,Strong,0.28,Strong
2015,48,64472,Texas,San Angelo city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0038,Strong,0.2917,Strong
2015,48,64472,Texas,San Angelo city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0059,Strong,0.3023,Strong
2015,48,65000,Texas,San Antonio city,TRUE,All,all,NA,NA,NA,NA,0.0428,Strong,0.2564,Strong
2015,48,65000,Texas,San Antonio city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0.0481,Strong,0.252,Strong
2015,48,65000,Texas,San Antonio city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,0.024,Strong,0.2731,Strong
2015,48,65000,Texas,San Antonio city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0287,Strong,0.2677,Strong
2015,48,70808,Texas,Sugar Land city,TRUE,All,all,NA,NA,NA,NA,0,Strong,0.2669,Strong
2015,48,70808,Texas,Sugar Land city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0,Marginal,0.273,Marginal
2015,48,70808,Texas,Sugar Land city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,0,Strong,0.2704,Strong
2015,48,70808,Texas,Sugar Land city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0,Strong,0.2618,Strong
2015,48,72176,Texas,Temple city,TRUE,All,all,NA,NA,NA,NA,0.0133,Strong,0.2779,Strong
2015,48,72176,Texas,Temple city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0.0274,Strong,0.2528,Strong
2015,48,72176,Texas,Temple city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0056,Strong,0.2934,Strong
2015,48,72176,Texas,Temple city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0165,Strong,0.2699,Strong
2015,48,74144,Texas,Tyler city,TRUE,All,all,NA,NA,NA,NA,0.0041,Strong,0.2844,Strong
2015,48,74144,Texas,Tyler city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0.0054,Strong,0.2762,Strong
2015,48,74144,Texas,Tyler city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0026,Strong,0.2907,Strong
2015,48,74144,Texas,Tyler city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0064,Strong,0.2792,Strong
2015,48,76000,Texas,Waco city,TRUE,All,all,NA,NA,NA,NA,0.0212,Strong,0.2946,Strong
2015,48,76000,Texas,Waco city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0.0241,Strong,0.296,Strong
2015,48,76000,Texas,Waco city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0143,Marginal,0.3106,Marginal
2015,48,76000,Texas,Waco city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0264,Strong,0.2701,Strong
2015,48,79000,Texas,Wichita Falls city,TRUE,All,all,NA,NA,NA,NA,0.0122,Strong,0.2847,Strong
2015,48,79000,Texas,Wichita Falls city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0.0109,Strong,0.2816,Strong
2015,48,79000,Texas,Wichita Falls city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0122,Strong,0.2858,Strong
2015,48,79000,Texas,Wichita Falls city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0128,Strong,0.2833,Strong
2015,49,43660,Utah,Layton city,TRUE,All,all,NA,NA,NA,NA,0.0238,Strong,0.2525,Strong
2015,49,43660,Utah,Layton city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2015,49,43660,Utah,Layton city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0241,Strong,0.2538,Strong
2015,49,43660,Utah,Layton city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0.02,Strong,0.23,Strong
2015,49,44320,Utah,Lehi city,TRUE,All,all,NA,NA,NA,NA,0.0079,Strong,0.2905,Strong
2015,49,44320,Utah,Lehi city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2015,49,44320,Utah,Lehi city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0079,Strong,0.2905,Strong
2015,49,44320,Utah,Lehi city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2015,49,55980,Utah,Ogden city,TRUE,All,all,NA,NA,NA,NA,0.0346,Strong,0.234,Strong
2015,49,55980,Utah,Ogden city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0.0456,Strong,0.2148,Strong
2015,49,55980,Utah,Ogden city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0337,Strong,0.2392,Strong
2015,49,55980,Utah,Ogden city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0345,Strong,0.2272,Strong
2015,49,57300,Utah,Orem city,TRUE,All,all,NA,NA,NA,NA,0.0279,Strong,0.2585,Strong
2015,49,57300,Utah,Orem city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2015,49,57300,Utah,Orem city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0283,Strong,0.2597,Strong
2015,49,57300,Utah,Orem city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0.025,Strong,0.25,Strong
2015,49,62470,Utah,Provo city,TRUE,All,all,NA,NA,NA,NA,0.0437,Strong,0.2432,Strong
2015,49,62470,Utah,Provo city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0.08,Strong,0.23,Strong
2015,49,62470,Utah,Provo city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0408,Strong,0.2443,Strong
2015,49,62470,Utah,Provo city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0.06,Strong,0.2357,Strong
2015,49,65330,Utah,St. George city,TRUE,All,all,NA,NA,NA,NA,0.0124,Strong,0.294,Strong
2015,49,65330,Utah,St. George city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2015,49,65330,Utah,St. George city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0124,Strong,0.294,Strong
2015,49,65330,Utah,St. George city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2015,49,67000,Utah,Salt Lake City city,TRUE,All,all,NA,NA,NA,NA,0.1069,Strong,0.214,Strong
2015,49,67000,Utah,Salt Lake City city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0.0809,Strong,0.2241,Strong
2015,49,67000,Utah,Salt Lake City city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,0.1149,Strong,0.2107,Strong
2015,49,67000,Utah,Salt Lake City city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0898,Strong,0.2218,Strong
2015,49,67440,Utah,Sandy city,TRUE,All,all,NA,NA,NA,NA,0.0395,Strong,0.2535,Strong
2015,49,67440,Utah,Sandy city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2015,49,67440,Utah,Sandy city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0386,Strong,0.2539,Strong
2015,49,67440,Utah,Sandy city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0901,Weak,0.23,Weak
2015,49,70850,Utah,South Jordan city,TRUE,All,all,NA,NA,NA,NA,0.0263,Strong,0.267,Strong
2015,49,70850,Utah,South Jordan city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2015,49,70850,Utah,South Jordan city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0263,Strong,0.267,Strong
2015,49,70850,Utah,South Jordan city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2015,49,82950,Utah,West Jordan city,TRUE,All,all,NA,NA,NA,NA,0.0491,Strong,0.2554,Strong
2015,49,82950,Utah,West Jordan city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2015,49,82950,Utah,West Jordan city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0491,Strong,0.2554,Strong
2015,49,82950,Utah,West Jordan city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2015,49,83470,Utah,West Valley City city,TRUE,All,all,NA,NA,NA,NA,0.0473,Strong,0.241,Strong
2015,49,83470,Utah,West Valley City city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0.0565,Strong,0.2279,Strong
2015,49,83470,Utah,West Valley City city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0199,Marginal,0.2586,Marginal
2015,49,83470,Utah,West Valley City city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0497,Strong,0.2438,Strong
2015,51,01000,Virginia,Alexandria city,TRUE,All,all,NA,NA,NA,NA,0.2059,Strong,0.1226,Strong
2015,51,01000,Virginia,Alexandria city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0.2125,Strong,0.118,Strong
2015,51,01000,Virginia,Alexandria city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,0.2046,Strong,0.1265,Strong
2015,51,01000,Virginia,Alexandria city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0.1994,Strong,0.1213,Strong
2015,51,16000,Virginia,Chesapeake city,TRUE,All,all,NA,NA,NA,NA,0.015,Strong,0.2488,Strong
2015,51,16000,Virginia,Chesapeake city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0.031,Strong,0.228,Strong
2015,51,16000,Virginia,Chesapeake city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0093,Strong,0.2567,Strong
2015,51,16000,Virginia,Chesapeake city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0161,Strong,0.2461,Strong
2015,51,35000,Virginia,Hampton city,TRUE,All,all,NA,NA,NA,NA,0.0322,Strong,0.2345,Strong
2015,51,35000,Virginia,Hampton city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0.0367,Strong,0.2281,Strong
2015,51,35000,Virginia,Hampton city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0262,Strong,0.2467,Strong
2015,51,35000,Virginia,Hampton city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0269,Strong,0.2394,Strong
2015,51,47672,Virginia,Lynchburg city,TRUE,All,all,NA,NA,NA,NA,0.0251,Strong,0.256,Strong
2015,51,47672,Virginia,Lynchburg city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0.0442,Strong,0.2415,Strong
2015,51,47672,Virginia,Lynchburg city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0195,Strong,0.2617,Strong
2015,51,47672,Virginia,Lynchburg city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0.02,Strong,0.2551,Strong
2015,51,56000,Virginia,Newport News city,TRUE,All,all,NA,NA,NA,NA,0.0367,Strong,0.2243,Strong
2015,51,56000,Virginia,Newport News city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0.0481,Strong,0.2118,Strong
2015,51,56000,Virginia,Newport News city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0211,Strong,0.2476,Strong
2015,51,56000,Virginia,Newport News city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0344,Strong,0.2224,Strong
2015,51,57000,Virginia,Norfolk city,TRUE,All,all,NA,NA,NA,NA,0.0709,Strong,0.2066,Strong
2015,51,57000,Virginia,Norfolk city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0.0792,Strong,0.2042,Strong
2015,51,57000,Virginia,Norfolk city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,0.065,Strong,0.2102,Strong
2015,51,57000,Virginia,Norfolk city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0656,Strong,0.2066,Strong
2015,51,64000,Virginia,Portsmouth city,TRUE,All,all,NA,NA,NA,NA,0.0375,Strong,0.2264,Strong
2015,51,64000,Virginia,Portsmouth city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0.0451,Strong,0.2203,Strong
2015,51,64000,Virginia,Portsmouth city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0363,Strong,0.2315,Strong
2015,51,64000,Virginia,Portsmouth city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0249,Strong,0.2294,Strong
2015,51,67000,Virginia,Richmond city,TRUE,All,all,NA,NA,NA,NA,0.097,Strong,0.1935,Strong
2015,51,67000,Virginia,Richmond city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0.0861,Strong,0.1975,Strong
2015,51,67000,Virginia,Richmond city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,0.1007,Strong,0.1923,Strong
2015,51,67000,Virginia,Richmond city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0.1205,Strong,0.1843,Strong
2015,51,68000,Virginia,Roanoke city,TRUE,All,all,NA,NA,NA,NA,0.0316,Strong,0.2459,Strong
2015,51,68000,Virginia,Roanoke city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,0.0362,Strong,0.2436,Strong
2015,51,68000,Virginia,Roanoke city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0304,Strong,0.2451,Strong
2015,51,68000,Virginia,Roanoke city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,0.0278,Strong,0.2544,Strong
2015,51,76432,Virginia,Suffolk city,TRUE,All,all,NA,NA,NA,NA,8e-4,Strong,0.27,Strong
