year,state,place,subgroup_type,subgroup,share_digital_access,share_digital_access_quality,state_name,place_name
2021,12,43975,race-ethnicity,Other Races and Ethnicities,0.8865446905366366,1,Florida,Melbourne city
2021,12,43975,race-ethnicity,Black,0.8250955256994946,1,Florida,Melbourne city
2021,12,43975,race-ethnicity,Hispanic,0.912003872216844,1,Florida,Melbourne city
2021,12,43975,race-ethnicity,White,0.880589081358264,1,Florida,Melbourne city
2021,12,45000,all,All,0.7506845399460534,1,Florida,Miami city
2021,12,45000,race-ethnicity,Other Races and Ethnicities,0.7936293039847274,1,Florida,Miami city
2021,12,45000,race-ethnicity,Black,0.6295235965108477,1,Florida,Miami city
2021,12,45000,race-ethnicity,Hispanic,0.7452261054427102,1,Florida,Miami city
2021,12,45000,race-ethnicity,White,0.7609188285555074,1,Florida,Miami city
2021,12,45025,all,All,0.8216104182391067,1,Florida,Miami Beach city
2021,12,45025,race-ethnicity,Other Races and Ethnicities,0.8044392334438425,1,Florida,Miami Beach city
2021,12,45025,race-ethnicity,Black,0.8340932117527862,2,Florida,Miami Beach city
2021,12,45025,race-ethnicity,Hispanic,0.7836684167840526,1,Florida,Miami Beach city
2021,12,45025,race-ethnicity,White,0.8284629565407853,1,Florida,Miami Beach city
2021,12,45060,all,All,0.8078885646249978,1,Florida,Miami Gardens city
2021,12,45060,race-ethnicity,Other Races and Ethnicities,0.8535449596641962,2,Florida,Miami Gardens city
2021,12,45060,race-ethnicity,Black,0.7898197498459972,1,Florida,Miami Gardens city
2021,12,45060,race-ethnicity,Hispanic,0.8339586423523253,1,Florida,Miami Gardens city
2021,12,45060,race-ethnicity,White,0.837870094101446,1,Florida,Miami Gardens city
2021,12,45975,all,All,0.8885976799249475,1,Florida,Miramar city
2021,12,45975,race-ethnicity,Other Races and Ethnicities,0.9726327312534208,1,Florida,Miramar city
2021,12,45975,race-ethnicity,Black,0.8822454557010296,1,Florida,Miramar city
2021,12,45975,race-ethnicity,Hispanic,0.9035759897828864,1,Florida,Miramar city
2021,12,45975,race-ethnicity,White,0.850388714185884,1,Florida,Miramar city
2021,12,49675,all,All,0.9316615181233222,1,Florida,North Port city
2021,12,49675,race-ethnicity,Other Races and Ethnicities,0.9351799510081024,2,Florida,North Port city
2021,12,49675,race-ethnicity,Black,0.9183477425552352,2,Florida,North Port city
2021,12,49675,race-ethnicity,Hispanic,0.9600350789275872,1,Florida,North Port city
2021,12,49675,race-ethnicity,White,0.9322301268171976,1,Florida,North Port city
2021,12,53000,all,All,0.8997022787885189,1,Florida,Orlando city
2021,12,53000,race-ethnicity,Other Races and Ethnicities,0.9158379058070416,1,Florida,Orlando city
2021,12,53000,race-ethnicity,Black,0.8405774713160223,1,Florida,Orlando city
2021,12,53000,race-ethnicity,Hispanic,0.8956121966060442,1,Florida,Orlando city
2021,12,53000,race-ethnicity,White,0.918746175290678,1,Florida,Orlando city
2021,12,54000,all,All,0.930594984373552,1,Florida,Palm Bay city
2021,12,54000,race-ethnicity,Other Races and Ethnicities,0.9514676274239696,1,Florida,Palm Bay city
2021,12,54000,race-ethnicity,Black,0.9131266220461686,1,Florida,Palm Bay city
2021,12,54000,race-ethnicity,Hispanic,0.951090020672806,1,Florida,Palm Bay city
2021,12,54000,race-ethnicity,White,0.9304628107663858,1,Florida,Palm Bay city
2021,12,54200,all,All,0.7811307508520828,1,Florida,Palm Coast city
2021,12,54200,race-ethnicity,Other Races and Ethnicities,0.7321348716572758,1,Florida,Palm Coast city
2021,12,54200,race-ethnicity,Black,0.6605085419149781,1,Florida,Palm Coast city
2021,12,54200,race-ethnicity,Hispanic,0.6753129784742862,1,Florida,Palm Coast city
2021,12,54200,race-ethnicity,White,0.8074078492186568,1,Florida,Palm Coast city
2021,12,55775,all,All,0.9097953576837732,1,Florida,Pembroke Pines city
2021,12,55775,race-ethnicity,Other Races and Ethnicities,0.9369341242585076,1,Florida,Pembroke Pines city
2021,12,55775,race-ethnicity,Black,0.8935285658255981,1,Florida,Pembroke Pines city
2021,12,55775,race-ethnicity,Hispanic,0.9081035379812696,1,Florida,Pembroke Pines city
2021,12,55775,race-ethnicity,White,0.9053008060641649,1,Florida,Pembroke Pines city
2021,12,57425,all,All,0.9368737257623736,1,Florida,Plantation city
2021,12,57425,race-ethnicity,Other Races and Ethnicities,0.9839378238341968,1,Florida,Plantation city
2021,12,57425,race-ethnicity,Black,0.9625577666698104,1,Florida,Plantation city
2021,12,57425,race-ethnicity,Hispanic,0.9200227100681302,1,Florida,Plantation city
2021,12,57425,race-ethnicity,White,0.9087726762851508,1,Florida,Plantation city
2021,12,58050,all,All,0.8353033036267198,1,Florida,Pompano Beach city
2021,12,58050,race-ethnicity,Other Races and Ethnicities,0.9009670487106016,1,Florida,Pompano Beach city
2021,12,58050,race-ethnicity,Black,0.7901622657325909,1,Florida,Pompano Beach city
2021,12,58050,race-ethnicity,Hispanic,0.8017090015217136,1,Florida,Pompano Beach city
2021,12,58050,race-ethnicity,White,0.8419592289738693,1,Florida,Pompano Beach city
2021,12,58715,all,All,0.9497766808291744,1,Florida,Port St. Lucie city
2021,12,58715,race-ethnicity,Other Races and Ethnicities,0.9482329027604748,1,Florida,Port St. Lucie city
2021,12,58715,race-ethnicity,Black,0.9681064928008694,1,Florida,Port St. Lucie city
2021,12,58715,race-ethnicity,Hispanic,0.9539947721331968,1,Florida,Port St. Lucie city
2021,12,58715,race-ethnicity,White,0.9451229006784564,1,Florida,Port St. Lucie city
2021,12,63000,all,All,0.8893376444848884,1,Florida,St. Petersburg city
2021,12,63000,race-ethnicity,Other Races and Ethnicities,0.9137105171815342,1,Florida,St. Petersburg city
2021,12,63000,race-ethnicity,Black,0.8302356914785626,1,Florida,St. Petersburg city
2021,12,63000,race-ethnicity,Hispanic,0.8858813543336791,1,Florida,St. Petersburg city
2021,12,63000,race-ethnicity,White,0.9036027708354732,1,Florida,St. Petersburg city
2021,12,69700,all,All,0.8602681355227604,1,Florida,Sunrise city
2021,12,69700,race-ethnicity,Other Races and Ethnicities,0.9294220580372332,1,Florida,Sunrise city
2021,12,69700,race-ethnicity,Black,0.840588778641876,1,Florida,Sunrise city
2021,12,69700,race-ethnicity,Hispanic,0.8892225661140564,1,Florida,Sunrise city
2021,12,69700,race-ethnicity,White,0.8421565366155016,1,Florida,Sunrise city
2021,12,70600,all,All,0.8453990372045095,1,Florida,Tallahassee city
2021,12,70600,race-ethnicity,Other Races and Ethnicities,0.91095723411518,1,Florida,Tallahassee city
2021,12,70600,race-ethnicity,Black,0.8061149347154956,1,Florida,Tallahassee city
2021,12,70600,race-ethnicity,Hispanic,0.8142979208202791,1,Florida,Tallahassee city
2021,12,70600,race-ethnicity,White,0.8591537099753694,1,Florida,Tallahassee city
2021,12,71000,all,All,0.8883267275728298,1,Florida,Tampa city
2021,12,71000,race-ethnicity,Other Races and Ethnicities,0.9201312910284464,1,Florida,Tampa city
2021,12,71000,race-ethnicity,Black,0.8325887884437253,1,Florida,Tampa city
2021,12,71000,race-ethnicity,Hispanic,0.8939527521189412,1,Florida,Tampa city
2021,12,71000,race-ethnicity,White,0.8994314349901964,1,Florida,Tampa city
2021,12,76600,all,All,0.835748250299887,1,Florida,West Palm Beach city
2021,12,76600,race-ethnicity,Other Races and Ethnicities,0.8270139234211835,1,Florida,West Palm Beach city
2021,12,76600,race-ethnicity,Black,0.8152209951796782,1,Florida,West Palm Beach city
2021,12,76600,race-ethnicity,Hispanic,0.7856642867142657,1,Florida,West Palm Beach city
2021,12,76600,race-ethnicity,White,0.8513535820402773,1,Florida,West Palm Beach city
2021,13,03440,all,All,0.8170443552863191,1,Georgia,Athens-Clarke County unified government (balance)
2021,13,03440,race-ethnicity,Other Races and Ethnicities,0.7738216344523567,1,Georgia,Athens-Clarke County unified government (balance)
2021,13,03440,race-ethnicity,Black,0.7914455287336644,1,Georgia,Athens-Clarke County unified government (balance)
2021,13,03440,race-ethnicity,Hispanic,0.8736811677988149,1,Georgia,Athens-Clarke County unified government (balance)
2021,13,03440,race-ethnicity,White,0.8371480603194151,1,Georgia,Athens-Clarke County unified government (balance)
2021,13,04000,all,All,0.8229331740497843,1,Georgia,Atlanta city
2021,13,04000,race-ethnicity,Other Races and Ethnicities,0.8282254870527884,1,Georgia,Atlanta city
2021,13,04000,race-ethnicity,Black,0.7599892076928914,1,Georgia,Atlanta city
2021,13,04000,race-ethnicity,Hispanic,0.8299037570974107,1,Georgia,Atlanta city
2021,13,04000,race-ethnicity,White,0.8954672607996039,1,Georgia,Atlanta city
2021,13,04204,all,All,0.8130912632164718,1,Georgia,Augusta-Richmond County consolidated government (balance)
2021,13,04204,race-ethnicity,Other Races and Ethnicities,0.8520746654672214,1,Georgia,Augusta-Richmond County consolidated government (balance)
2021,13,04204,race-ethnicity,Black,0.8021604883970513,1,Georgia,Augusta-Richmond County consolidated government (balance)
2021,13,04204,race-ethnicity,Hispanic,0.7677296525464065,1,Georgia,Augusta-Richmond County consolidated government (balance)
2021,13,04204,race-ethnicity,White,0.8209598853868195,1,Georgia,Augusta-Richmond County consolidated government (balance)
2021,13,19000,all,All,0.8410939197322451,1,Georgia,Columbus city
2021,13,19000,race-ethnicity,Other Races and Ethnicities,0.89840710863601,1,Georgia,Columbus city
2021,13,19000,race-ethnicity,Black,0.7975296912114014,1,Georgia,Columbus city
2021,13,19000,race-ethnicity,Hispanic,0.8378160134169824,1,Georgia,Columbus city
2021,13,19000,race-ethnicity,White,0.873093170617226,1,Georgia,Columbus city
2021,13,42425,all,All,0.9822464297899304,1,Georgia,Johns Creek city
2021,13,42425,race-ethnicity,Other Races and Ethnicities,0.9825956324197568,1,Georgia,Johns Creek city
2021,13,42425,race-ethnicity,Black,0.9584032606089666,1,Georgia,Johns Creek city
2021,13,42425,race-ethnicity,Hispanic,1,2,Georgia,Johns Creek city
2021,13,42425,race-ethnicity,White,0.9863246758840504,1,Georgia,Johns Creek city
2021,13,49008,all,All,0.8213207751848944,1,Georgia,Macon-Bibb County
2021,13,49008,race-ethnicity,Other Races and Ethnicities,0.8551056338028169,1,Georgia,Macon-Bibb County
2021,13,49008,race-ethnicity,Black,0.7871268525260117,1,Georgia,Macon-Bibb County
2021,13,49008,race-ethnicity,Hispanic,0.8067572398998928,1,Georgia,Macon-Bibb County
2021,13,49008,race-ethnicity,White,0.8633154476136684,1,Georgia,Macon-Bibb County
2021,13,67284,all,All,0.9468215950284826,1,Georgia,Roswell city
2021,13,67284,race-ethnicity,Other Races and Ethnicities,0.940109962036916,2,Georgia,Roswell city
2021,13,67284,race-ethnicity,Black,0.8712494595763078,1,Georgia,Roswell city
2021,13,67284,race-ethnicity,Hispanic,0.912311780336581,2,Georgia,Roswell city
2021,13,67284,race-ethnicity,White,0.9616523654035992,1,Georgia,Roswell city
2021,13,68516,all,All,0.9382486750152432,1,Georgia,Sandy Springs city
2021,13,68516,race-ethnicity,Other Races and Ethnicities,0.9213608477412158,1,Georgia,Sandy Springs city
2021,13,68516,race-ethnicity,Black,0.9414488280119612,1,Georgia,Sandy Springs city
2021,13,68516,race-ethnicity,Hispanic,0.8431666666666666,1,Georgia,Sandy Springs city
2021,13,68516,race-ethnicity,White,0.9412051510023804,1,Georgia,Sandy Springs city
2021,13,69000,all,All,0.8312918272155749,1,Georgia,Savannah city
2021,13,69000,race-ethnicity,Other Races and Ethnicities,0.8337620578778135,1,Georgia,Savannah city
2021,13,69000,race-ethnicity,Black,0.8183132965741662,1,Georgia,Savannah city
2021,13,69000,race-ethnicity,Hispanic,0.8692491432132101,1,Georgia,Savannah city
2021,13,69000,race-ethnicity,White,0.848076624920326,1,Georgia,Savannah city
2021,13,72122,all,All,0.9396973974666276,1,Georgia,South Fulton city
2021,13,72122,race-ethnicity,Other Races and Ethnicities,0.9148748159057436,2,Georgia,South Fulton city
2021,13,72122,race-ethnicity,Black,0.947059853894264,1,Georgia,South Fulton city
2021,13,72122,race-ethnicity,Hispanic,0.7254681647940074,2,Georgia,South Fulton city
2021,13,72122,race-ethnicity,White,0.8161865569272977,2,Georgia,South Fulton city
2021,13,80508,all,All,0.9062810187337446,1,Georgia,Warner Robins city
2021,13,80508,race-ethnicity,Other Races and Ethnicities,0.9102371312897628,2,Georgia,Warner Robins city
2021,13,80508,race-ethnicity,Black,0.8705907745436606,1,Georgia,Warner Robins city
2021,13,80508,race-ethnicity,Hispanic,0.8209887250650477,2,Georgia,Warner Robins city
2021,13,80508,race-ethnicity,White,0.9354486913169922,1,Georgia,Warner Robins city
2021,15,71550,all,All,0.8720310393282398,1,Hawaii,Urban Honolulu CDP
2021,15,71550,race-ethnicity,Other Races and Ethnicities,0.8708904410859123,1,Hawaii,Urban Honolulu CDP
2021,15,71550,race-ethnicity,Black,0.8896280616873299,1,Hawaii,Urban Honolulu CDP
2021,15,71550,race-ethnicity,Hispanic,0.8851092410414444,1,Hawaii,Urban Honolulu CDP
2021,15,71550,race-ethnicity,White,0.8754505801991606,1,Hawaii,Urban Honolulu CDP
2021,16,08830,all,All,0.909763882230486,1,Idaho,Boise City city
2021,16,08830,race-ethnicity,Other Races and Ethnicities,0.9142306573589296,1,Idaho,Boise City city
2021,16,08830,race-ethnicity,Black,0.9403717088280846,2,Idaho,Boise City city
2021,16,08830,race-ethnicity,Hispanic,0.8707120137019819,1,Idaho,Boise City city
2021,16,08830,race-ethnicity,White,0.9085576966311782,1,Idaho,Boise City city
2021,16,52120,all,All,0.959150199172069,1,Idaho,Meridian city
2021,16,52120,race-ethnicity,Other Races and Ethnicities,0.9658697940159374,1,Idaho,Meridian city
2021,16,52120,race-ethnicity,Black,0.9917525773195875,3,Idaho,Meridian city
2021,16,52120,race-ethnicity,Hispanic,0.9848884381338744,1,Idaho,Meridian city
2021,16,52120,race-ethnicity,White,0.9577883945456356,1,Idaho,Meridian city
2021,16,56260,all,All,0.906513890433956,1,Idaho,Nampa city
2021,16,56260,race-ethnicity,Other Races and Ethnicities,0.9182525734371078,1,Idaho,Nampa city
2021,16,56260,race-ethnicity,Black,0.875,3,Idaho,Nampa city
2021,16,56260,race-ethnicity,Hispanic,0.9243142498278027,1,Idaho,Nampa city
2021,16,56260,race-ethnicity,White,0.9039166901787776,1,Idaho,Nampa city
2021,17,02154,all,All,0.9425746930113996,1,Illinois,Arlington Heights village
2021,17,02154,race-ethnicity,Other Races and Ethnicities,0.9591480446927374,1,Illinois,Arlington Heights village
2021,17,02154,race-ethnicity,Black,0.8469682386910491,3,Illinois,Arlington Heights village
2021,17,02154,race-ethnicity,Hispanic,0.9337701182167782,2,Illinois,Arlington Heights village
2021,17,02154,race-ethnicity,White,0.9419397224275272,1,Illinois,Arlington Heights village
2021,17,03012,all,All,0.9061309260985462,1,Illinois,Aurora city
2021,17,03012,race-ethnicity,Other Races and Ethnicities,0.934035874439462,1,Illinois,Aurora city
2021,17,03012,race-ethnicity,Black,0.8873684210526316,1,Illinois,Aurora city
2021,17,03012,race-ethnicity,Hispanic,0.8718995785133733,1,Illinois,Aurora city
2021,17,03012,race-ethnicity,White,0.8906798347774776,1,Illinois,Aurora city
2021,17,06613,all,All,0.8871408155974072,1,Illinois,Bloomington city
2021,17,06613,race-ethnicity,Other Races and Ethnicities,0.9549844926894108,1,Illinois,Bloomington city
2021,17,06613,race-ethnicity,Black,0.7443518020441098,1,Illinois,Bloomington city
2021,17,06613,race-ethnicity,Hispanic,0.8518024032042724,1,Illinois,Bloomington city
2021,17,06613,race-ethnicity,White,0.8921057484367404,1,Illinois,Bloomington city
2021,17,12385,all,All,0.8197593470903184,1,Illinois,Champaign city
2021,17,12385,race-ethnicity,Other Races and Ethnicities,0.819440688051063,1,Illinois,Champaign city
2021,17,12385,race-ethnicity,Black,0.839400292230481,1,Illinois,Champaign city
2021,17,12385,race-ethnicity,Hispanic,0.7862386887485061,1,Illinois,Champaign city
2021,17,12385,race-ethnicity,White,0.8141550401921833,1,Illinois,Champaign city
2021,17,14000,all,All,0.8579985040765918,1,Illinois,Chicago city
2021,17,14000,race-ethnicity,Other Races and Ethnicities,0.8870823530086058,1,Illinois,Chicago city
2021,17,14000,race-ethnicity,Black,0.8022594287411415,1,Illinois,Chicago city
2021,17,14000,race-ethnicity,Hispanic,0.866717864419043,1,Illinois,Chicago city
2021,17,14000,race-ethnicity,White,0.8776056668930249,1,Illinois,Chicago city
2021,17,14351,all,All,0.855791767269301,1,Illinois,Cicero town
2021,17,14351,race-ethnicity,Other Races and Ethnicities,0.8515510492645664,1,Illinois,Cicero town
2021,17,14351,race-ethnicity,Black,0.7840909090909091,3,Illinois,Cicero town
2021,17,14351,race-ethnicity,Hispanic,0.8671206565392002,1,Illinois,Cicero town
2021,17,14351,race-ethnicity,White,0.8740489579887529,1,Illinois,Cicero town
2021,17,23074,all,All,0.9253915694313044,1,Illinois,Elgin city
2021,17,23074,race-ethnicity,Other Races and Ethnicities,0.9347892486255344,1,Illinois,Elgin city
2021,17,23074,race-ethnicity,Black,0.8540540540540541,2,Illinois,Elgin city
2021,17,23074,race-ethnicity,Hispanic,0.9340484850722844,1,Illinois,Elgin city
2021,17,23074,race-ethnicity,White,0.9252564102564104,1,Illinois,Elgin city
2021,17,24582,all,All,0.8557881051316695,1,Illinois,Evanston city
2021,17,24582,race-ethnicity,Other Races and Ethnicities,0.8799351337865652,1,Illinois,Evanston city
