year,state,place,state_name,place_name,subgroup_type,subgroup,share_digital_access,share_digital_access_quality,rate_juv_arrest_quality,rate_juv_arrest
2021,09,73000,Connecticut,Stamford city,all,All,0.9279112891262424,1,1,1263.30362550835
2021,09,73000,Connecticut,Stamford city,race-ethnicity,Other Races and Ethnicities,0.9426831548302664,1,1,70.95553453169347
2021,09,73000,Connecticut,Stamford city,race-ethnicity,Black,0.8819775797643001,1,1,4370.327774583094
2021,09,73000,Connecticut,Stamford city,race-ethnicity,Hispanic,0.9054544484175696,1,1,1168.5393258426966
2021,09,73000,Connecticut,Stamford city,race-ethnicity,White,0.930986197239448,1,1,1198.5688729874776
2021,09,80000,Connecticut,Waterbury city,all,All,0.8277950133148185,1,1,3023.4774322099975
2021,09,80000,Connecticut,Waterbury city,race-ethnicity,Other Races and Ethnicities,0.8257067561092477,1,1,57.78676683039584
2021,09,80000,Connecticut,Waterbury city,race-ethnicity,Black,0.8610570824524313,1,1,7455.960671855796
2021,09,80000,Connecticut,Waterbury city,race-ethnicity,Hispanic,0.8209453816602639,1,1,0
2021,09,80000,Connecticut,Waterbury city,race-ethnicity,White,0.8165127748160211,1,1,2836.3765289842227
2021,11,50000,District of Columbia,Washington city,all,All,0.8407679673982733,1,2,1046.9198850941589
2021,11,50000,District of Columbia,Washington city,race-ethnicity,Other Races and Ethnicities,0.8473325989456291,1,2,0
2021,11,50000,District of Columbia,Washington city,race-ethnicity,Black,0.7739561927049022,1,2,1652.2587841606244
2021,11,50000,District of Columbia,Washington city,race-ethnicity,Hispanic,0.8422618274401809,1,2,252.5923956394576
2021,11,50000,District of Columbia,Washington city,race-ethnicity,White,0.9121115304316992,1,2,124.3008079552517
2021,12,07300,Florida,Boca Raton city,all,All,0.902083966983754,1,NA,NA
2021,12,07300,Florida,Boca Raton city,race-ethnicity,Other Races and Ethnicities,0.9047701198999396,1,NA,NA
2021,12,07300,Florida,Boca Raton city,race-ethnicity,Black,0.8250819928158676,3,NA,NA
2021,12,07300,Florida,Boca Raton city,race-ethnicity,Hispanic,0.9192296426479204,1,NA,NA
2021,12,07300,Florida,Boca Raton city,race-ethnicity,White,0.9080554873240164,1,NA,NA
2021,12,07875,Florida,Boynton Beach city,all,All,0.8738786346078838,1,NA,NA
2021,12,07875,Florida,Boynton Beach city,race-ethnicity,Other Races and Ethnicities,0.9449796220822528,1,NA,NA
2021,12,07875,Florida,Boynton Beach city,race-ethnicity,Black,0.8017035265989241,1,NA,NA
2021,12,07875,Florida,Boynton Beach city,race-ethnicity,Hispanic,0.9237078977932636,1,NA,NA
2021,12,07875,Florida,Boynton Beach city,race-ethnicity,White,0.9016581176189908,1,NA,NA
2021,12,10275,Florida,Cape Coral city,all,All,0.9269182344315892,1,NA,NA
2021,12,10275,Florida,Cape Coral city,race-ethnicity,Other Races and Ethnicities,0.9235558028727436,1,NA,NA
2021,12,10275,Florida,Cape Coral city,race-ethnicity,Black,0.929715950473416,2,NA,NA
2021,12,10275,Florida,Cape Coral city,race-ethnicity,Hispanic,0.9394622336271338,1,NA,NA
2021,12,10275,Florida,Cape Coral city,race-ethnicity,White,0.9273902007537882,1,NA,NA
2021,12,12875,Florida,Clearwater city,all,All,0.844069424435755,1,NA,NA
2021,12,12875,Florida,Clearwater city,race-ethnicity,Other Races and Ethnicities,0.8619909502262444,1,NA,NA
2021,12,12875,Florida,Clearwater city,race-ethnicity,Black,0.6721163211353833,1,NA,NA
2021,12,12875,Florida,Clearwater city,race-ethnicity,Hispanic,0.7938180540920267,1,NA,NA
2021,12,12875,Florida,Clearwater city,race-ethnicity,White,0.869284475677649,1,NA,NA
2021,12,14400,Florida,Coral Springs city,all,All,0.9476187982916084,1,NA,NA
2021,12,14400,Florida,Coral Springs city,race-ethnicity,Other Races and Ethnicities,0.970413994981879,1,NA,NA
2021,12,14400,Florida,Coral Springs city,race-ethnicity,Black,0.91946419712254,1,NA,NA
2021,12,14400,Florida,Coral Springs city,race-ethnicity,Hispanic,0.9436285888821014,1,NA,NA
2021,12,14400,Florida,Coral Springs city,race-ethnicity,White,0.9502554773815576,1,NA,NA
2021,12,16475,Florida,Davie town,all,All,0.9331373709224868,1,NA,NA
2021,12,16475,Florida,Davie town,race-ethnicity,Other Races and Ethnicities,0.920783071635555,1,NA,NA
2021,12,16475,Florida,Davie town,race-ethnicity,Black,0.9336782690498588,1,NA,NA
2021,12,16475,Florida,Davie town,race-ethnicity,Hispanic,0.9268553244686896,1,NA,NA
2021,12,16475,Florida,Davie town,race-ethnicity,White,0.9385735735735736,1,NA,NA
2021,12,16725,Florida,Deerfield Beach city,all,All,0.8855941065743301,1,NA,NA
2021,12,16725,Florida,Deerfield Beach city,race-ethnicity,Other Races and Ethnicities,0.8880543633762518,1,NA,NA
2021,12,16725,Florida,Deerfield Beach city,race-ethnicity,Black,0.913303701095806,1,NA,NA
2021,12,16725,Florida,Deerfield Beach city,race-ethnicity,Hispanic,0.8762216732896574,1,NA,NA
2021,12,16725,Florida,Deerfield Beach city,race-ethnicity,White,0.8721408456411192,1,NA,NA
2021,12,17200,Florida,Deltona city,all,All,0.8972545579046478,1,NA,NA
2021,12,17200,Florida,Deltona city,race-ethnicity,Other Races and Ethnicities,0.8541996093386661,1,NA,NA
2021,12,17200,Florida,Deltona city,race-ethnicity,Black,0.929821521400104,1,NA,NA
2021,12,17200,Florida,Deltona city,race-ethnicity,Hispanic,0.8503407303861611,1,NA,NA
2021,12,17200,Florida,Deltona city,race-ethnicity,White,0.9063555114200595,1,NA,NA
2021,12,17935,Florida,Doral city,all,All,0.9600962721877307,1,NA,NA
2021,12,17935,Florida,Doral city,race-ethnicity,Other Races and Ethnicities,0.9735249193867738,1,NA,NA
2021,12,17935,Florida,Doral city,race-ethnicity,Black,0.937923250564334,3,NA,NA
2021,12,17935,Florida,Doral city,race-ethnicity,Hispanic,0.9559200745012826,1,NA,NA
2021,12,17935,Florida,Doral city,race-ethnicity,White,0.956105785972179,1,NA,NA
2021,12,24000,Florida,Fort Lauderdale city,all,All,0.8651171212694859,1,NA,NA
2021,12,24000,Florida,Fort Lauderdale city,race-ethnicity,Other Races and Ethnicities,0.9434091845611464,1,NA,NA
2021,12,24000,Florida,Fort Lauderdale city,race-ethnicity,Black,0.7705227606994353,1,NA,NA
2021,12,24000,Florida,Fort Lauderdale city,race-ethnicity,Hispanic,0.8779123689609624,1,NA,NA
2021,12,24000,Florida,Fort Lauderdale city,race-ethnicity,White,0.898341450447628,1,NA,NA
2021,12,24125,Florida,Fort Myers city,all,All,0.837190355869365,1,NA,NA
2021,12,24125,Florida,Fort Myers city,race-ethnicity,Other Races and Ethnicities,0.8845229590179905,1,NA,NA
2021,12,24125,Florida,Fort Myers city,race-ethnicity,Black,0.7699403700117221,1,NA,NA
2021,12,24125,Florida,Fort Myers city,race-ethnicity,Hispanic,0.8134619331007593,1,NA,NA
2021,12,24125,Florida,Fort Myers city,race-ethnicity,White,0.8490820516949835,1,NA,NA
2021,12,25175,Florida,Gainesville city,all,All,0.7603664381833777,1,NA,NA
2021,12,25175,Florida,Gainesville city,race-ethnicity,Other Races and Ethnicities,0.7917842583882094,1,NA,NA
2021,12,25175,Florida,Gainesville city,race-ethnicity,Black,0.7281363037084615,1,NA,NA
2021,12,25175,Florida,Gainesville city,race-ethnicity,Hispanic,0.7490161527165933,1,NA,NA
2021,12,25175,Florida,Gainesville city,race-ethnicity,White,0.7632691133963633,1,NA,NA
2021,12,30000,Florida,Hialeah city,all,All,0.8467075529724285,1,NA,NA
2021,12,30000,Florida,Hialeah city,race-ethnicity,Other Races and Ethnicities,0.8832911201945984,1,NA,NA
2021,12,30000,Florida,Hialeah city,race-ethnicity,Black,0.7432803071859572,2,NA,NA
2021,12,30000,Florida,Hialeah city,race-ethnicity,Hispanic,0.8473689351548219,1,NA,NA
2021,12,30000,Florida,Hialeah city,race-ethnicity,White,0.8286843262723287,1,NA,NA
2021,12,32000,Florida,Hollywood city,all,All,0.9105814662149322,1,3,117.46821448313986
2021,12,32000,Florida,Hollywood city,race-ethnicity,Other Races and Ethnicities,0.9321083402935212,1,3,254.93945188017844
2021,12,32000,Florida,Hollywood city,race-ethnicity,Black,0.9111655028435678,1,3,32.59452411994785
2021,12,32000,Florida,Hollywood city,race-ethnicity,Hispanic,0.9178317313693672,1,3,80.45052292839902
2021,12,32000,Florida,Hollywood city,race-ethnicity,White,0.9024986033672542,1,3,96.78199854827002
2021,12,32275,Florida,Homestead city,all,All,0.8874310705457311,1,NA,NA
2021,12,32275,Florida,Homestead city,race-ethnicity,Other Races and Ethnicities,0.8454224812145377,1,NA,NA
2021,12,32275,Florida,Homestead city,race-ethnicity,Black,0.9375223347230496,2,NA,NA
2021,12,32275,Florida,Homestead city,race-ethnicity,Hispanic,0.8751527376403732,1,NA,NA
2021,12,32275,Florida,Homestead city,race-ethnicity,White,0.8869792156493934,1,NA,NA
2021,12,35000,Florida,Jacksonville city,all,All,0.8766372681803155,1,NA,NA
2021,12,35000,Florida,Jacksonville city,race-ethnicity,Other Races and Ethnicities,0.9050421562051482,1,NA,NA
2021,12,35000,Florida,Jacksonville city,race-ethnicity,Black,0.83456905024014,1,NA,NA
2021,12,35000,Florida,Jacksonville city,race-ethnicity,Hispanic,0.8783357189074724,1,NA,NA
2021,12,35000,Florida,Jacksonville city,race-ethnicity,White,0.8926336673958386,1,NA,NA
2021,12,36950,Florida,Kissimmee city,all,All,0.8585161098083924,1,NA,NA
2021,12,36950,Florida,Kissimmee city,race-ethnicity,Other Races and Ethnicities,0.9078880579337416,1,NA,NA
2021,12,36950,Florida,Kissimmee city,race-ethnicity,Black,0.7452779994679436,2,NA,NA
2021,12,36950,Florida,Kissimmee city,race-ethnicity,Hispanic,0.8737324294870611,1,NA,NA
2021,12,36950,Florida,Kissimmee city,race-ethnicity,White,0.843369890329013,1,NA,NA
2021,12,38250,Florida,Lakeland city,all,All,0.7794856930643744,1,NA,NA
2021,12,38250,Florida,Lakeland city,race-ethnicity,Other Races and Ethnicities,0.9142373380447584,1,NA,NA
2021,12,38250,Florida,Lakeland city,race-ethnicity,Black,0.6796633303002729,1,NA,NA
2021,12,38250,Florida,Lakeland city,race-ethnicity,Hispanic,0.7914389799635702,1,NA,NA
2021,12,38250,Florida,Lakeland city,race-ethnicity,White,0.7843446423560538,1,NA,NA
2021,12,39425,Florida,Largo city,all,All,0.8700199987879522,1,NA,NA
2021,12,39425,Florida,Largo city,race-ethnicity,Other Races and Ethnicities,0.9124878048780488,2,NA,NA
2021,12,39425,Florida,Largo city,race-ethnicity,Black,0.8227466044724928,2,NA,NA
2021,12,39425,Florida,Largo city,race-ethnicity,Hispanic,0.8441011235955056,2,NA,NA
2021,12,39425,Florida,Largo city,race-ethnicity,White,0.8686235877228089,1,NA,NA
2021,12,43975,Florida,Melbourne city,all,All,0.8760119760479042,1,NA,NA
2021,12,43975,Florida,Melbourne city,race-ethnicity,Other Races and Ethnicities,0.8865446905366366,1,NA,NA
2021,12,43975,Florida,Melbourne city,race-ethnicity,Black,0.8250955256994946,1,NA,NA
2021,12,43975,Florida,Melbourne city,race-ethnicity,Hispanic,0.912003872216844,1,NA,NA
2021,12,43975,Florida,Melbourne city,race-ethnicity,White,0.880589081358264,1,NA,NA
2021,12,45000,Florida,Miami city,all,All,0.7506845399460534,1,3,3.280624630929729
2021,12,45000,Florida,Miami city,race-ethnicity,Other Races and Ethnicities,0.7936293039847274,1,3,0
2021,12,45000,Florida,Miami city,race-ethnicity,Black,0.6295235965108477,1,3,15.659254619480114
2021,12,45000,Florida,Miami city,race-ethnicity,Hispanic,0.7452261054427102,1,3,0
2021,12,45000,Florida,Miami city,race-ethnicity,White,0.7609188285555074,1,3,0
2021,12,45025,Florida,Miami Beach city,all,All,0.8216104182391067,1,NA,NA
2021,12,45025,Florida,Miami Beach city,race-ethnicity,Other Races and Ethnicities,0.8044392334438425,1,NA,NA
2021,12,45025,Florida,Miami Beach city,race-ethnicity,Black,0.8340932117527862,2,NA,NA
2021,12,45025,Florida,Miami Beach city,race-ethnicity,Hispanic,0.7836684167840526,1,NA,NA
2021,12,45025,Florida,Miami Beach city,race-ethnicity,White,0.8284629565407853,1,NA,NA
2021,12,45060,Florida,Miami Gardens city,all,All,0.8078885646249978,1,NA,NA
2021,12,45060,Florida,Miami Gardens city,race-ethnicity,Other Races and Ethnicities,0.8535449596641962,2,NA,NA
2021,12,45060,Florida,Miami Gardens city,race-ethnicity,Black,0.7898197498459972,1,NA,NA
2021,12,45060,Florida,Miami Gardens city,race-ethnicity,Hispanic,0.8339586423523253,1,NA,NA
2021,12,45060,Florida,Miami Gardens city,race-ethnicity,White,0.837870094101446,1,NA,NA
2021,12,45975,Florida,Miramar city,all,All,0.8885976799249475,1,NA,NA
2021,12,45975,Florida,Miramar city,race-ethnicity,Other Races and Ethnicities,0.9726327312534208,1,NA,NA
2021,12,45975,Florida,Miramar city,race-ethnicity,Black,0.8822454557010296,1,NA,NA
2021,12,45975,Florida,Miramar city,race-ethnicity,Hispanic,0.9035759897828864,1,NA,NA
2021,12,45975,Florida,Miramar city,race-ethnicity,White,0.850388714185884,1,NA,NA
2021,12,49675,Florida,North Port city,all,All,0.9316615181233222,1,NA,NA
2021,12,49675,Florida,North Port city,race-ethnicity,Other Races and Ethnicities,0.9351799510081024,2,NA,NA
2021,12,49675,Florida,North Port city,race-ethnicity,Black,0.9183477425552352,2,NA,NA
2021,12,49675,Florida,North Port city,race-ethnicity,Hispanic,0.9600350789275872,1,NA,NA
2021,12,49675,Florida,North Port city,race-ethnicity,White,0.9322301268171976,1,NA,NA
2021,12,53000,Florida,Orlando city,all,All,0.8997022787885189,1,NA,NA
2021,12,53000,Florida,Orlando city,race-ethnicity,Other Races and Ethnicities,0.9158379058070416,1,NA,NA
2021,12,53000,Florida,Orlando city,race-ethnicity,Black,0.8405774713160223,1,NA,NA
2021,12,53000,Florida,Orlando city,race-ethnicity,Hispanic,0.8956121966060442,1,NA,NA
2021,12,53000,Florida,Orlando city,race-ethnicity,White,0.918746175290678,1,NA,NA
2021,12,54000,Florida,Palm Bay city,all,All,0.930594984373552,1,NA,NA
2021,12,54000,Florida,Palm Bay city,race-ethnicity,Other Races and Ethnicities,0.9514676274239696,1,NA,NA
2021,12,54000,Florida,Palm Bay city,race-ethnicity,Black,0.9131266220461686,1,NA,NA
2021,12,54000,Florida,Palm Bay city,race-ethnicity,Hispanic,0.951090020672806,1,NA,NA
2021,12,54000,Florida,Palm Bay city,race-ethnicity,White,0.9304628107663858,1,NA,NA
2021,12,54200,Florida,Palm Coast city,all,All,0.7811307508520828,1,NA,NA
2021,12,54200,Florida,Palm Coast city,race-ethnicity,Other Races and Ethnicities,0.7321348716572758,1,NA,NA
2021,12,54200,Florida,Palm Coast city,race-ethnicity,Black,0.6605085419149781,1,NA,NA
2021,12,54200,Florida,Palm Coast city,race-ethnicity,Hispanic,0.6753129784742862,1,NA,NA
2021,12,54200,Florida,Palm Coast city,race-ethnicity,White,0.8074078492186568,1,NA,NA
2021,12,55775,Florida,Pembroke Pines city,all,All,0.9097953576837732,1,NA,NA
2021,12,55775,Florida,Pembroke Pines city,race-ethnicity,Other Races and Ethnicities,0.9369341242585076,1,NA,NA
2021,12,55775,Florida,Pembroke Pines city,race-ethnicity,Black,0.8935285658255981,1,NA,NA
2021,12,55775,Florida,Pembroke Pines city,race-ethnicity,Hispanic,0.9081035379812696,1,NA,NA
2021,12,55775,Florida,Pembroke Pines city,race-ethnicity,White,0.9053008060641649,1,NA,NA
2021,12,57425,Florida,Plantation city,all,All,0.9368737257623736,1,NA,NA
2021,12,57425,Florida,Plantation city,race-ethnicity,Other Races and Ethnicities,0.9839378238341968,1,NA,NA
2021,12,57425,Florida,Plantation city,race-ethnicity,Black,0.9625577666698104,1,NA,NA
2021,12,57425,Florida,Plantation city,race-ethnicity,Hispanic,0.9200227100681302,1,NA,NA
2021,12,57425,Florida,Plantation city,race-ethnicity,White,0.9087726762851508,1,NA,NA
2021,12,58050,Florida,Pompano Beach city,all,All,0.8353033036267198,1,NA,NA
2021,12,58050,Florida,Pompano Beach city,race-ethnicity,Other Races and Ethnicities,0.9009670487106016,1,NA,NA
2021,12,58050,Florida,Pompano Beach city,race-ethnicity,Black,0.7901622657325909,1,NA,NA
2021,12,58050,Florida,Pompano Beach city,race-ethnicity,Hispanic,0.8017090015217136,1,NA,NA
2021,12,58050,Florida,Pompano Beach city,race-ethnicity,White,0.8419592289738693,1,NA,NA
2021,12,58715,Florida,Port St. Lucie city,all,All,0.9497766808291744,1,NA,NA
2021,12,58715,Florida,Port St. Lucie city,race-ethnicity,Other Races and Ethnicities,0.9482329027604748,1,NA,NA
2021,12,58715,Florida,Port St. Lucie city,race-ethnicity,Black,0.9681064928008694,1,NA,NA
2021,12,58715,Florida,Port St. Lucie city,race-ethnicity,Hispanic,0.9539947721331968,1,NA,NA
2021,12,58715,Florida,Port St. Lucie city,race-ethnicity,White,0.9451229006784564,1,NA,NA
2021,12,63000,Florida,St. Petersburg city,all,All,0.8893376444848884,1,NA,NA
2021,12,63000,Florida,St. Petersburg city,race-ethnicity,Other Races and Ethnicities,0.9137105171815342,1,NA,NA
2021,12,63000,Florida,St. Petersburg city,race-ethnicity,Black,0.8302356914785626,1,NA,NA
2021,12,63000,Florida,St. Petersburg city,race-ethnicity,Hispanic,0.8858813543336791,1,NA,NA
2021,12,63000,Florida,St. Petersburg city,race-ethnicity,White,0.9036027708354732,1,NA,NA
2021,12,69700,Florida,Sunrise city,all,All,0.8602681355227604,1,NA,NA
2021,12,69700,Florida,Sunrise city,race-ethnicity,Other Races and Ethnicities,0.9294220580372332,1,NA,NA
2021,12,69700,Florida,Sunrise city,race-ethnicity,Black,0.840588778641876,1,NA,NA
2021,12,69700,Florida,Sunrise city,race-ethnicity,Hispanic,0.8892225661140564,1,NA,NA
2021,12,69700,Florida,Sunrise city,race-ethnicity,White,0.8421565366155016,1,NA,NA
2021,12,70600,Florida,Tallahassee city,all,All,0.8453990372045095,1,NA,NA
2021,12,70600,Florida,Tallahassee city,race-ethnicity,Other Races and Ethnicities,0.91095723411518,1,NA,NA
2021,12,70600,Florida,Tallahassee city,race-ethnicity,Black,0.8061149347154956,1,NA,NA
2021,12,70600,Florida,Tallahassee city,race-ethnicity,Hispanic,0.8142979208202791,1,NA,NA
2021,12,70600,Florida,Tallahassee city,race-ethnicity,White,0.8591537099753694,1,NA,NA
2021,12,71000,Florida,Tampa city,all,All,0.8883267275728298,1,NA,NA
2021,12,71000,Florida,Tampa city,race-ethnicity,Other Races and Ethnicities,0.9201312910284464,1,NA,NA
2021,12,71000,Florida,Tampa city,race-ethnicity,Black,0.8325887884437253,1,NA,NA
2021,12,71000,Florida,Tampa city,race-ethnicity,Hispanic,0.8939527521189412,1,NA,NA
2021,12,71000,Florida,Tampa city,race-ethnicity,White,0.8994314349901964,1,NA,NA
