year,state,place,state_name,place_name,subgroup_type,subgroup,index_air_quality,index_air_quality_quality
2018,42,24000,Pennsylvania,Erie city,poverty,High Poverty Tracts,69,1
2018,42,24000,Pennsylvania,Erie city,poverty,Not High Poverty Tracts,65,1
2018,42,60000,Pennsylvania,Philadelphia city,all,All,12,1
2018,42,60000,Pennsylvania,Philadelphia city,poverty,High Poverty Tracts,8,1
2018,42,60000,Pennsylvania,Philadelphia city,poverty,Not High Poverty Tracts,13,1
2018,42,61000,Pennsylvania,Pittsburgh city,all,All,32,1
2018,42,61000,Pennsylvania,Pittsburgh city,poverty,High Poverty Tracts,32,1
2018,42,61000,Pennsylvania,Pittsburgh city,poverty,Not High Poverty Tracts,31,1
2018,42,63624,Pennsylvania,Reading city,all,All,22,1
2018,42,63624,Pennsylvania,Reading city,poverty,High Poverty Tracts,20,1
2018,42,63624,Pennsylvania,Reading city,poverty,Not High Poverty Tracts,24,1
2018,42,69000,Pennsylvania,Scranton city,all,All,76,1
2018,42,69000,Pennsylvania,Scranton city,poverty,High Poverty Tracts,76,1
2018,42,69000,Pennsylvania,Scranton city,poverty,Not High Poverty Tracts,76,1
2018,44,19180,Rhode Island,Cranston city,all,All,64,1
2018,44,19180,Rhode Island,Cranston city,poverty,High Poverty Tracts,NA,NA
2018,44,19180,Rhode Island,Cranston city,poverty,Not High Poverty Tracts,65,1
2018,44,54640,Rhode Island,Pawtucket city,all,All,48,1
2018,44,54640,Rhode Island,Pawtucket city,poverty,High Poverty Tracts,36,1
2018,44,54640,Rhode Island,Pawtucket city,poverty,Not High Poverty Tracts,49,1
2018,44,59000,Rhode Island,Providence city,all,All,49,1
2018,44,59000,Rhode Island,Providence city,poverty,High Poverty Tracts,49,1
2018,44,59000,Rhode Island,Providence city,poverty,Not High Poverty Tracts,49,1
2018,44,74300,Rhode Island,Warwick city,all,All,73,1
2018,44,74300,Rhode Island,Warwick city,poverty,High Poverty Tracts,NA,NA
2018,44,74300,Rhode Island,Warwick city,poverty,Not High Poverty Tracts,73,1
2018,45,13330,South Carolina,Charleston city,all,All,29,1
2018,45,13330,South Carolina,Charleston city,poverty,High Poverty Tracts,41,1
2018,45,13330,South Carolina,Charleston city,poverty,Not High Poverty Tracts,27,1
2018,45,16000,South Carolina,Columbia city,all,All,21,1
2018,45,16000,South Carolina,Columbia city,poverty,High Poverty Tracts,21,1
2018,45,16000,South Carolina,Columbia city,poverty,Not High Poverty Tracts,22,1
2018,45,48535,South Carolina,Mount Pleasant town,all,All,45,1
2018,45,48535,South Carolina,Mount Pleasant town,poverty,High Poverty Tracts,NA,NA
2018,45,48535,South Carolina,Mount Pleasant town,poverty,Not High Poverty Tracts,45,1
2018,45,50875,South Carolina,North Charleston city,all,All,9,1
2018,45,50875,South Carolina,North Charleston city,poverty,High Poverty Tracts,4,1
2018,45,50875,South Carolina,North Charleston city,poverty,Not High Poverty Tracts,10,1
2018,46,59020,South Dakota,Sioux Falls city,all,All,68,1
2018,46,59020,South Dakota,Sioux Falls city,poverty,High Poverty Tracts,NA,NA
2018,46,59020,South Dakota,Sioux Falls city,poverty,Not High Poverty Tracts,69,1
2018,47,14000,Tennessee,Chattanooga city,all,All,16,1
2018,47,14000,Tennessee,Chattanooga city,poverty,High Poverty Tracts,12,1
2018,47,14000,Tennessee,Chattanooga city,poverty,Not High Poverty Tracts,18,1
2018,47,15160,Tennessee,Clarksville city,all,All,32,1
2018,47,15160,Tennessee,Clarksville city,poverty,High Poverty Tracts,26,1
2018,47,15160,Tennessee,Clarksville city,poverty,Not High Poverty Tracts,33,1
2018,47,27740,Tennessee,Franklin city,all,All,32,1
2018,47,27740,Tennessee,Franklin city,poverty,High Poverty Tracts,NA,NA
2018,47,27740,Tennessee,Franklin city,poverty,Not High Poverty Tracts,32,1
2018,47,40000,Tennessee,Knoxville city,all,All,18,1
2018,47,40000,Tennessee,Knoxville city,poverty,High Poverty Tracts,13,1
2018,47,40000,Tennessee,Knoxville city,poverty,Not High Poverty Tracts,20,1
2018,47,48000,Tennessee,Memphis city,all,All,16,1
2018,47,48000,Tennessee,Memphis city,poverty,High Poverty Tracts,12,1
2018,47,48000,Tennessee,Memphis city,poverty,Not High Poverty Tracts,18,1
2018,47,51560,Tennessee,Murfreesboro city,all,All,28,1
2018,47,51560,Tennessee,Murfreesboro city,poverty,High Poverty Tracts,NA,NA
2018,47,51560,Tennessee,Murfreesboro city,poverty,Not High Poverty Tracts,28,1
2018,47,52006,Tennessee,Nashville-Davidson metropolitan government (balance),all,All,24,1
2018,47,52006,Tennessee,Nashville-Davidson metropolitan government (balance),poverty,High Poverty Tracts,19,1
2018,47,52006,Tennessee,Nashville-Davidson metropolitan government (balance),poverty,Not High Poverty Tracts,24,1
2018,48,01000,Texas,Abilene city,all,All,88,1
2018,48,01000,Texas,Abilene city,poverty,High Poverty Tracts,93,1
2018,48,01000,Texas,Abilene city,poverty,Not High Poverty Tracts,88,1
2018,48,01924,Texas,Allen city,all,All,53,1
2018,48,01924,Texas,Allen city,poverty,High Poverty Tracts,NA,NA
2018,48,01924,Texas,Allen city,poverty,Not High Poverty Tracts,53,1
2018,48,03000,Texas,Amarillo city,all,All,91,1
2018,48,03000,Texas,Amarillo city,poverty,High Poverty Tracts,76,1
2018,48,03000,Texas,Amarillo city,poverty,Not High Poverty Tracts,91,1
2018,48,04000,Texas,Arlington city,all,All,37,1
2018,48,04000,Texas,Arlington city,poverty,High Poverty Tracts,34,1
2018,48,04000,Texas,Arlington city,poverty,Not High Poverty Tracts,37,1
2018,48,05000,Texas,Austin city,all,All,61,1
2018,48,05000,Texas,Austin city,poverty,High Poverty Tracts,55,1
2018,48,05000,Texas,Austin city,poverty,Not High Poverty Tracts,62,1
2018,48,06128,Texas,Baytown city,all,All,6,1
2018,48,06128,Texas,Baytown city,poverty,High Poverty Tracts,NA,NA
2018,48,06128,Texas,Baytown city,poverty,Not High Poverty Tracts,7,1
2018,48,07000,Texas,Beaumont city,all,All,8,1
2018,48,07000,Texas,Beaumont city,poverty,High Poverty Tracts,9,1
2018,48,07000,Texas,Beaumont city,poverty,Not High Poverty Tracts,8,1
2018,48,10768,Texas,Brownsville city,all,All,84,1
2018,48,10768,Texas,Brownsville city,poverty,High Poverty Tracts,90,1
2018,48,10768,Texas,Brownsville city,poverty,Not High Poverty Tracts,83,1
2018,48,10912,Texas,Bryan city,all,All,58,1
2018,48,10912,Texas,Bryan city,poverty,High Poverty Tracts,55,1
2018,48,10912,Texas,Bryan city,poverty,Not High Poverty Tracts,59,1
2018,48,13024,Texas,Carrollton city,all,All,40,1
2018,48,13024,Texas,Carrollton city,poverty,High Poverty Tracts,NA,NA
2018,48,13024,Texas,Carrollton city,poverty,Not High Poverty Tracts,40,1
2018,48,13552,Texas,Cedar Park city,all,All,77,1
2018,48,13552,Texas,Cedar Park city,poverty,High Poverty Tracts,NA,NA
2018,48,13552,Texas,Cedar Park city,poverty,Not High Poverty Tracts,77,1
2018,48,15976,Texas,College Station city,all,All,62,1
2018,48,15976,Texas,College Station city,poverty,High Poverty Tracts,55,1
2018,48,15976,Texas,College Station city,poverty,Not High Poverty Tracts,64,1
2018,48,16432,Texas,Conroe city,all,All,30,1
2018,48,16432,Texas,Conroe city,poverty,High Poverty Tracts,NA,NA
2018,48,16432,Texas,Conroe city,poverty,Not High Poverty Tracts,31,1
2018,48,17000,Texas,Corpus Christi city,all,All,57,1
2018,48,17000,Texas,Corpus Christi city,poverty,High Poverty Tracts,41,1
2018,48,17000,Texas,Corpus Christi city,poverty,Not High Poverty Tracts,58,1
2018,48,19000,Texas,Dallas city,all,All,41,1
2018,48,19000,Texas,Dallas city,poverty,High Poverty Tracts,44,1
2018,48,19000,Texas,Dallas city,poverty,Not High Poverty Tracts,41,1
2018,48,19972,Texas,Denton city,all,All,47,1
2018,48,19972,Texas,Denton city,poverty,High Poverty Tracts,29,1
2018,48,19972,Texas,Denton city,poverty,Not High Poverty Tracts,50,1
2018,48,22660,Texas,Edinburg city,all,All,77,1
2018,48,22660,Texas,Edinburg city,poverty,High Poverty Tracts,82,1
2018,48,22660,Texas,Edinburg city,poverty,Not High Poverty Tracts,76,1
2018,48,24000,Texas,El Paso city,all,All,35,1
2018,48,24000,Texas,El Paso city,poverty,High Poverty Tracts,35,1
2018,48,24000,Texas,El Paso city,poverty,Not High Poverty Tracts,35,1
2018,48,26232,Texas,Flower Mound town,all,All,34,1
2018,48,26232,Texas,Flower Mound town,poverty,High Poverty Tracts,NA,NA
2018,48,26232,Texas,Flower Mound town,poverty,Not High Poverty Tracts,34,1
2018,48,27000,Texas,Fort Worth city,all,All,49,1
2018,48,27000,Texas,Fort Worth city,poverty,High Poverty Tracts,43,1
2018,48,27000,Texas,Fort Worth city,poverty,Not High Poverty Tracts,50,1
2018,48,27684,Texas,Frisco city,all,All,49,1
2018,48,27684,Texas,Frisco city,poverty,High Poverty Tracts,NA,NA
2018,48,27684,Texas,Frisco city,poverty,Not High Poverty Tracts,49,1
2018,48,29000,Texas,Garland city,all,All,43,1
2018,48,29000,Texas,Garland city,poverty,High Poverty Tracts,NA,NA
2018,48,29000,Texas,Garland city,poverty,Not High Poverty Tracts,43,1
2018,48,30464,Texas,Grand Prairie city,all,All,35,1
2018,48,30464,Texas,Grand Prairie city,poverty,High Poverty Tracts,NA,NA
2018,48,30464,Texas,Grand Prairie city,poverty,Not High Poverty Tracts,35,1
2018,48,35000,Texas,Houston city,all,All,26,1
2018,48,35000,Texas,Houston city,poverty,High Poverty Tracts,27,1
2018,48,35000,Texas,Houston city,poverty,Not High Poverty Tracts,26,1
2018,48,37000,Texas,Irving city,all,All,35,1
2018,48,37000,Texas,Irving city,poverty,High Poverty Tracts,NA,NA
2018,48,37000,Texas,Irving city,poverty,Not High Poverty Tracts,36,1
2018,48,39148,Texas,Killeen city,all,All,62,1
2018,48,39148,Texas,Killeen city,poverty,High Poverty Tracts,NA,NA
2018,48,39148,Texas,Killeen city,poverty,Not High Poverty Tracts,62,1
2018,48,41464,Texas,Laredo city,all,All,46,1
2018,48,41464,Texas,Laredo city,poverty,High Poverty Tracts,51,1
2018,48,41464,Texas,Laredo city,poverty,Not High Poverty Tracts,42,1
2018,48,41980,Texas,League City city,all,All,14,1
2018,48,41980,Texas,League City city,poverty,High Poverty Tracts,NA,NA
2018,48,41980,Texas,League City city,poverty,Not High Poverty Tracts,14,1
2018,48,42508,Texas,Lewisville city,all,All,36,1
2018,48,42508,Texas,Lewisville city,poverty,High Poverty Tracts,NA,NA
2018,48,42508,Texas,Lewisville city,poverty,Not High Poverty Tracts,35,1
2018,48,43888,Texas,Longview city,all,All,9,1
2018,48,43888,Texas,Longview city,poverty,High Poverty Tracts,3,1
2018,48,43888,Texas,Longview city,poverty,Not High Poverty Tracts,10,1
2018,48,45000,Texas,Lubbock city,all,All,84,1
2018,48,45000,Texas,Lubbock city,poverty,High Poverty Tracts,76,1
2018,48,45000,Texas,Lubbock city,poverty,Not High Poverty Tracts,85,1
2018,48,45384,Texas,McAllen city,all,All,74,1
2018,48,45384,Texas,McAllen city,poverty,High Poverty Tracts,55,1
2018,48,45384,Texas,McAllen city,poverty,Not High Poverty Tracts,75,1
2018,48,45744,Texas,McKinney city,all,All,57,1
2018,48,45744,Texas,McKinney city,poverty,High Poverty Tracts,NA,NA
2018,48,45744,Texas,McKinney city,poverty,Not High Poverty Tracts,57,1
2018,48,47892,Texas,Mesquite city,all,All,45,1
2018,48,47892,Texas,Mesquite city,poverty,High Poverty Tracts,NA,NA
2018,48,47892,Texas,Mesquite city,poverty,Not High Poverty Tracts,45,1
2018,48,48072,Texas,Midland city,all,All,75,1
2018,48,48072,Texas,Midland city,poverty,High Poverty Tracts,NA,NA
2018,48,48072,Texas,Midland city,poverty,Not High Poverty Tracts,74,1
2018,48,48768,Texas,Mission city,all,All,82,1
2018,48,48768,Texas,Mission city,poverty,High Poverty Tracts,92,1
2018,48,48768,Texas,Mission city,poverty,Not High Poverty Tracts,81,1
2018,48,50820,Texas,New Braunfels city,all,All,76,1
2018,48,50820,Texas,New Braunfels city,poverty,High Poverty Tracts,NA,NA
2018,48,50820,Texas,New Braunfels city,poverty,Not High Poverty Tracts,76,1
2018,48,53388,Texas,Odessa city,all,All,84,1
2018,48,53388,Texas,Odessa city,poverty,High Poverty Tracts,NA,NA
2018,48,53388,Texas,Odessa city,poverty,Not High Poverty Tracts,83,1
2018,48,56000,Texas,Pasadena city,all,All,3,1
2018,48,56000,Texas,Pasadena city,poverty,High Poverty Tracts,5,1
2018,48,56000,Texas,Pasadena city,poverty,Not High Poverty Tracts,3,1
2018,48,56348,Texas,Pearland city,all,All,25,1
2018,48,56348,Texas,Pearland city,poverty,High Poverty Tracts,NA,NA
2018,48,56348,Texas,Pearland city,poverty,Not High Poverty Tracts,25,1
2018,48,57200,Texas,Pharr city,all,All,84,1
2018,48,57200,Texas,Pharr city,poverty,High Poverty Tracts,76,1
2018,48,57200,Texas,Pharr city,poverty,Not High Poverty Tracts,84,1
2018,48,58016,Texas,Plano city,all,All,40,1
2018,48,58016,Texas,Plano city,poverty,High Poverty Tracts,NA,NA
2018,48,58016,Texas,Plano city,poverty,Not High Poverty Tracts,41,1
2018,48,61796,Texas,Richardson city,all,All,36,1
2018,48,61796,Texas,Richardson city,poverty,High Poverty Tracts,NA,NA
2018,48,61796,Texas,Richardson city,poverty,Not High Poverty Tracts,36,1
2018,48,63500,Texas,Round Rock city,all,All,68,1
2018,48,63500,Texas,Round Rock city,poverty,High Poverty Tracts,NA,NA
2018,48,63500,Texas,Round Rock city,poverty,Not High Poverty Tracts,68,1
2018,48,64472,Texas,San Angelo city,all,All,76,1
2018,48,64472,Texas,San Angelo city,poverty,High Poverty Tracts,NA,NA
2018,48,64472,Texas,San Angelo city,poverty,Not High Poverty Tracts,76,1
2018,48,65000,Texas,San Antonio city,all,All,64,1
2018,48,65000,Texas,San Antonio city,poverty,High Poverty Tracts,61,1
2018,48,65000,Texas,San Antonio city,poverty,Not High Poverty Tracts,65,1
2018,48,70808,Texas,Sugar Land city,all,All,51,1
2018,48,70808,Texas,Sugar Land city,poverty,High Poverty Tracts,NA,NA
2018,48,70808,Texas,Sugar Land city,poverty,Not High Poverty Tracts,51,1
2018,48,72176,Texas,Temple city,all,All,63,1
2018,48,72176,Texas,Temple city,poverty,High Poverty Tracts,61,1
2018,48,72176,Texas,Temple city,poverty,Not High Poverty Tracts,63,1
2018,48,74144,Texas,Tyler city,all,All,41,1
2018,48,74144,Texas,Tyler city,poverty,High Poverty Tracts,40,1
2018,48,74144,Texas,Tyler city,poverty,Not High Poverty Tracts,42,1
2018,48,76000,Texas,Waco city,all,All,55,1
2018,48,76000,Texas,Waco city,poverty,High Poverty Tracts,53,1
2018,48,76000,Texas,Waco city,poverty,Not High Poverty Tracts,56,1
2018,48,79000,Texas,Wichita Falls city,all,All,58,1
2018,48,79000,Texas,Wichita Falls city,poverty,High Poverty Tracts,55,1
2018,48,79000,Texas,Wichita Falls city,poverty,Not High Poverty Tracts,62,1
2018,49,43660,Utah,Layton city,all,All,60,1
2018,49,43660,Utah,Layton city,poverty,High Poverty Tracts,NA,NA
2018,49,43660,Utah,Layton city,poverty,Not High Poverty Tracts,60,1
2018,49,44320,Utah,Lehi city,all,All,46,1
2018,49,44320,Utah,Lehi city,poverty,High Poverty Tracts,NA,NA
2018,49,44320,Utah,Lehi city,poverty,Not High Poverty Tracts,46,1
2018,49,55980,Utah,Ogden city,all,All,70,1
2018,49,55980,Utah,Ogden city,poverty,High Poverty Tracts,55,1
2018,49,55980,Utah,Ogden city,poverty,Not High Poverty Tracts,72,1
2018,49,57300,Utah,Orem city,all,All,49,1
2018,49,57300,Utah,Orem city,poverty,High Poverty Tracts,NA,NA
2018,49,57300,Utah,Orem city,poverty,Not High Poverty Tracts,50,1
2018,49,62470,Utah,Provo city,all,All,50,1
2018,49,62470,Utah,Provo city,poverty,High Poverty Tracts,52,1
2018,49,62470,Utah,Provo city,poverty,Not High Poverty Tracts,49,1
2018,49,65330,Utah,St. George city,all,All,80,1
2018,49,65330,Utah,St. George city,poverty,High Poverty Tracts,NA,NA
2018,49,65330,Utah,St. George city,poverty,Not High Poverty Tracts,79,1
2018,49,67000,Utah,Salt Lake City city,all,All,36,1
2018,49,67000,Utah,Salt Lake City city,poverty,High Poverty Tracts,55,1
2018,49,67000,Utah,Salt Lake City city,poverty,Not High Poverty Tracts,36,1
2018,49,67440,Utah,Sandy city,all,All,48,1
2018,49,67440,Utah,Sandy city,poverty,High Poverty Tracts,NA,NA
2018,49,67440,Utah,Sandy city,poverty,Not High Poverty Tracts,48,1
2018,49,70850,Utah,South Jordan city,all,All,32,1
2018,49,70850,Utah,South Jordan city,poverty,High Poverty Tracts,NA,NA
2018,49,70850,Utah,South Jordan city,poverty,Not High Poverty Tracts,32,1
2018,49,82950,Utah,West Jordan city,all,All,14,1
2018,49,82950,Utah,West Jordan city,poverty,High Poverty Tracts,NA,NA
2018,49,82950,Utah,West Jordan city,poverty,Not High Poverty Tracts,14,1
2018,49,83470,Utah,West Valley City city,all,All,11,1
2018,49,83470,Utah,West Valley City city,poverty,High Poverty Tracts,NA,NA
2018,49,83470,Utah,West Valley City city,poverty,Not High Poverty Tracts,11,1
2018,51,01000,Virginia,Alexandria city,all,All,24,1
2018,51,01000,Virginia,Alexandria city,poverty,High Poverty Tracts,NA,NA
2018,51,01000,Virginia,Alexandria city,poverty,Not High Poverty Tracts,24,1
2018,51,16000,Virginia,Chesapeake city,all,All,55,1
2018,51,16000,Virginia,Chesapeake city,poverty,High Poverty Tracts,NA,NA
2018,51,16000,Virginia,Chesapeake city,poverty,Not High Poverty Tracts,55,1
2018,51,35000,Virginia,Hampton city,all,All,51,1
2018,51,35000,Virginia,Hampton city,poverty,High Poverty Tracts,49,1
2018,51,35000,Virginia,Hampton city,poverty,Not High Poverty Tracts,51,1
2018,51,47672,Virginia,Lynchburg city,all,All,40,1
2018,51,47672,Virginia,Lynchburg city,poverty,High Poverty Tracts,28,1
2018,51,47672,Virginia,Lynchburg city,poverty,Not High Poverty Tracts,41,1
2018,51,56000,Virginia,Newport News city,all,All,49,1
2018,51,56000,Virginia,Newport News city,poverty,High Poverty Tracts,49,1
2018,51,56000,Virginia,Newport News city,poverty,Not High Poverty Tracts,48,1
2018,51,57000,Virginia,Norfolk city,all,All,44,1
2018,51,57000,Virginia,Norfolk city,poverty,High Poverty Tracts,50,1
2018,51,57000,Virginia,Norfolk city,poverty,Not High Poverty Tracts,47,1
2018,51,64000,Virginia,Portsmouth city,all,All,53,1
2018,51,64000,Virginia,Portsmouth city,poverty,High Poverty Tracts,49,1
2018,51,64000,Virginia,Portsmouth city,poverty,Not High Poverty Tracts,54,1
2018,51,67000,Virginia,Richmond city,all,All,14,1
2018,51,67000,Virginia,Richmond city,poverty,High Poverty Tracts,10,1
2018,51,67000,Virginia,Richmond city,poverty,Not High Poverty Tracts,15,1
2018,51,68000,Virginia,Roanoke city,all,All,43,1
2018,51,68000,Virginia,Roanoke city,poverty,High Poverty Tracts,44,1
2018,51,68000,Virginia,Roanoke city,poverty,Not High Poverty Tracts,43,1
2018,51,76432,Virginia,Suffolk city,all,All,57,1
2018,51,76432,Virginia,Suffolk city,poverty,High Poverty Tracts,NA,NA
2018,51,76432,Virginia,Suffolk city,poverty,Not High Poverty Tracts,57,1
2018,51,82000,Virginia,Virginia Beach city,all,All,52,1
2018,51,82000,Virginia,Virginia Beach city,poverty,High Poverty Tracts,55,1
2018,51,82000,Virginia,Virginia Beach city,poverty,Not High Poverty Tracts,53,1
2018,53,03180,Washington,Auburn city,all,All,8,1
2018,53,03180,Washington,Auburn city,poverty,High Poverty Tracts,NA,NA
2018,53,03180,Washington,Auburn city,poverty,Not High Poverty Tracts,8,1
2018,53,05210,Washington,Bellevue city,all,All,12,1
2018,53,05210,Washington,Bellevue city,poverty,High Poverty Tracts,NA,NA
2018,53,05210,Washington,Bellevue city,poverty,Not High Poverty Tracts,12,1
2018,53,05280,Washington,Bellingham city,all,All,52,1
2018,53,05280,Washington,Bellingham city,poverty,High Poverty Tracts,49,1
2018,53,05280,Washington,Bellingham city,poverty,Not High Poverty Tracts,53,1
2018,53,22640,Washington,Everett city,all,All,17,1
2018,53,22640,Washington,Everett city,poverty,High Poverty Tracts,NA,NA
2018,53,22640,Washington,Everett city,poverty,Not High Poverty Tracts,17,1
2018,53,23515,Washington,Federal Way city,all,All,8,1
2018,53,23515,Washington,Federal Way city,poverty,High Poverty Tracts,NA,NA
2018,53,23515,Washington,Federal Way city,poverty,Not High Poverty Tracts,8,1
