state,place,state_name,place_name,year,ratio_black_nh_house_value_households,ratio_black_nh_house_value_households_quality,ratio_hispanic_house_value_households,ratio_hispanic_house_value_households_quality,ratio_other_nh_house_value_households,ratio_other_nh_house_value_households_quality,ratio_white_nh_house_value_households,ratio_white_nh_house_value_households_quality,count_desc_rep_total_population,count_desc_rep_total_nonhisp,share_desc_rep_asian_other,share_desc_rep_black_nonhispanic,count_desc_rep_total_hispanic,share_desc_rep_white_nonhispanic,count_desc_rep_total_population_quality,count_desc_rep_total_nonhisp_quality,share_desc_rep_asian_other_quality,share_desc_rep_black_nonhispanic_quality,count_desc_rep_total_hispanic_quality,share_desc_rep_white_nonhispanic_quality,ratio_high_low_ses_fb_friends,ratio_high_low_ses_fb_friends_quality,count_membership_associations_per_10k,count_membership_associations_per_10k_quality
06,23182,California,Fairfield city,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,23182,California,Fairfield city,2014,13.5%:15.2%,3,15.0%:21.3%,3,19.2%:19.6%,3,52.2%:43.9%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,23182,California,Fairfield city,2015,8.7%:14.2%,3,18.5%:24.7%,3,16.8%:18.9%,3,56.0%:42.2%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,23182,California,Fairfield city,2016,20.4%:16.8%,3,9.4%:23.4%,3,22.9%:19.0%,3,47.3%:40.9%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,23182,California,Fairfield city,2017,8.5%:15.7%,3,21.8%:21.3%,3,23.9%:21.8%,3,45.8%:41.2%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,23182,California,Fairfield city,2018,13.0%:16.0%,3,17.7%:22.5%,3,22.7%:20.1%,3,46.6%:41.4%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,23182,California,Fairfield city,2019,16.6%:18.4%,3,14.6%:20.6%,3,22.5%:19.7%,3,46.2%:41.4%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,23182,California,Fairfield city,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8525682105747127,3,2.8,2
06,23182,California,Fairfield city,2021,12.4%:15.8%,3,20.9%:24.3%,3,28.5%:24.2%,3,38.3%:35.7%,3,118932,84134,0.26167894258904245,0.15608919382504288,0.29258736084485254,0.2896445027410621,1,1,1,1,1,1,NA,NA,NA,NA
06,23182,California,Fairfield city,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,24638,California,Folsom city,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,24638,California,Folsom city,2014,3.2%:2.3%,2,7.4%:7.8%,2,15.5%:12.0%,2,73.8%:77.9%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,24638,California,Folsom city,2015,0.0%:0.2%,3,5.5%:5.2%,2,16.3%:14.6%,2,78.1%:80.0%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,24638,California,Folsom city,2016,0.5%:1.2%,2,7.5%:7.7%,2,15.6%:13.7%,2,76.4%:77.4%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,24638,California,Folsom city,2017,1.8%:1.3%,2,6.2%:8.0%,2,15.1%:16.2%,2,76.9%:74.4%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,24638,California,Folsom city,2018,1.3%:0.9%,2,11.4%:10.8%,2,14.9%:16.5%,2,72.4%:71.8%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,24638,California,Folsom city,2019,0.7%:1.8%,2,7.3%:7.8%,2,15.9%:15.6%,2,76.1%:74.9%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,24638,California,Folsom city,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.137107338609732,3,5.3,2
06,24638,California,Folsom city,2021,1.6%:2.7%,2,7.0%:6.6%,2,17.0%:18.7%,2,74.4%:72.0%,2,79201,66729,0.2377747755710155,0.04530245830229416,0.15747275918233355,0.5594500069443568,1,1,1,1,1,1,NA,NA,NA,NA
06,24638,California,Folsom city,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,24680,California,Fontana city,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,24680,California,Fontana city,2014,8.7%:9.6%,2,52.1%:61.5%,2,12.2%:7.5%,2,27.0%:21.4%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,24680,California,Fontana city,2015,9.9%:9.3%,2,59.2%:67.6%,2,9.4%:6.4%,2,21.5%:16.7%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,24680,California,Fontana city,2016,7.6%:7.7%,2,56.3%:64.2%,2,12.6%:8.0%,2,23.5%:20.1%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,24680,California,Fontana city,2017,10.4%:9.9%,2,56.5%:64.8%,2,9.9%:7.9%,2,23.1%:17.5%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,24680,California,Fontana city,2018,7.2%:8.6%,2,61.7%:66.3%,2,7.7%:6.1%,2,23.3%:19.1%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,24680,California,Fontana city,2019,10.1%:10.0%,2,55.6%:64.6%,2,8.8%:8.5%,2,25.5%:16.9%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,24680,California,Fontana city,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7287956462515722,3,0.8,2
06,24680,California,Fontana city,2021,11.7%:10.3%,2,57.0%:65.6%,2,13.2%:8.7%,2,18.1%:15.4%,2,208087,66114,0.100025470115865,0.08380629256032332,0.6822771244719756,0.133891112851836,1,1,1,1,1,1,NA,NA,NA,NA
06,24680,California,Fontana city,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,26000,California,Fremont city,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,26000,California,Fremont city,2014,1.3%:4.5%,2,8.9%:14.8%,2,58.0%:52.2%,2,31.8%:28.5%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,26000,California,Fremont city,2015,2.1%:4.9%,2,8.2%:12.9%,2,59.9%:53.2%,2,29.8%:29.1%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,26000,California,Fremont city,2016,3.0%:3.9%,2,9.4%:15.3%,2,59.7%:54.1%,2,27.9%:26.8%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,26000,California,Fremont city,2017,1.1%:3.2%,2,8.1%:14.4%,2,61.6%:55.4%,2,29.3%:26.9%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,26000,California,Fremont city,2018,1.7%:3.9%,2,7.5%:13.8%,2,61.2%:55.9%,2,29.5%:26.4%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,26000,California,Fremont city,2019,2.3%:4.0%,2,8.5%:14.6%,2,62.7%:55.1%,2,26.5%:26.3%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,26000,California,Fremont city,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2998174974512822,3,1,2
06,26000,California,Fremont city,2021,2.0%:4.3%,2,8.2%:13.8%,2,65.7%:58.5%,2,24.2%:23.3%,2,231502,202591,0.6616184741384523,0.02755483753920052,0.12488445024233052,0.1859422380800166,1,1,1,1,1,1,NA,NA,NA,NA
06,26000,California,Fremont city,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,27000,California,Fresno city,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,27000,California,Fresno city,2014,4.0%:6.8%,2,22.5%:39.0%,2,12.3%:12.5%,2,61.1%:41.6%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,27000,California,Fresno city,2015,3.2%:7.2%,2,27.1%:39.9%,2,13.4%:12.5%,2,56.3%:40.3%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,27000,California,Fresno city,2016,3.1%:7.7%,2,23.8%:38.5%,2,15.8%:13.1%,2,57.3%:40.7%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,27000,California,Fresno city,2017,3.2%:8.1%,2,30.0%:39.2%,2,14.2%:14.6%,2,52.7%:38.2%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,27000,California,Fresno city,2018,3.1%:7.2%,2,27.5%:39.5%,2,16.1%:13.1%,2,53.3%:40.2%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,27000,California,Fresno city,2019,3.7%:7.0%,2,30.9%:40.2%,2,14.8%:14.6%,2,50.6%:38.2%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,27000,California,Fresno city,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6398777894057187,2,0.4,1
06,27000,California,Fresno city,2021,3.0%:6.4%,2,28.6%:41.7%,2,21.6%:15.3%,2,46.8%:36.6%,2,538678,269401,0.17666026828643458,0.06467128785656738,0.4998849034116856,0.25878354044531243,1,1,1,1,1,1,NA,NA,NA,NA
06,27000,California,Fresno city,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,28000,California,Fullerton city,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,28000,California,Fullerton city,2014,1.2%:3.0%,3,16.0%:29.7%,2,27.1%:23.6%,2,55.7%:43.7%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,28000,California,Fullerton city,2015,0.7%:2.8%,3,15.5%:28.2%,2,31.0%:24.8%,2,52.8%:44.1%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,28000,California,Fullerton city,2016,1.6%:2.8%,3,13.6%:27.0%,2,37.2%:26.3%,2,47.6%:43.9%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,28000,California,Fullerton city,2017,2.1%:1.7%,2,19.3%:34.5%,2,28.3%:24.0%,2,50.3%:39.9%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,28000,California,Fullerton city,2018,0.8%:2.6%,3,16.7%:28.7%,2,31.7%:24.1%,2,50.8%:44.6%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,28000,California,Fullerton city,2019,1.1%:1.8%,3,13.5%:30.1%,2,28.5%:23.0%,2,56.9%:45.0%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,28000,California,Fullerton city,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.924323568089693,3,1.7,2
06,28000,California,Fullerton city,2021,3.2%:3.1%,2,19.9%:34.3%,2,34.6%:26.2%,2,42.3%:36.5%,2,142964,88207,0.27404801208695895,0.02088637699001147,0.3830125066450295,0.32205310427800005,1,1,1,1,1,1,NA,NA,NA,NA
06,28000,California,Fullerton city,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,29000,California,Garden Grove city,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,29000,California,Garden Grove city,2014,0.1%:1.2%,3,21.2%:30.6%,1,45.9%:42.0%,1,32.8%:26.2%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,29000,California,Garden Grove city,2015,0.5%:0.3%,3,21.8%:32.3%,1,44.3%:42.4%,1,33.4%:24.9%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,29000,California,Garden Grove city,2016,0.5%:1.7%,3,17.7%:29.7%,1,48.5%:43.1%,1,33.3%:25.5%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,29000,California,Garden Grove city,2017,1.1%:1.6%,3,19.0%:28.4%,1,49.4%:46.7%,1,30.6%:23.4%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,29000,California,Garden Grove city,2018,0.7%:1.0%,3,25.8%:33.0%,1,45.9%:43.5%,1,27.6%:22.6%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,29000,California,Garden Grove city,2019,0.6%:1.3%,3,23.7%:30.2%,1,48.2%:46.7%,1,27.5%:21.8%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,29000,California,Garden Grove city,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.984225791245516,3,0.7,2
06,29000,California,Garden Grove city,2021,0.2%:1.6%,3,17.9%:31.6%,1,48.2%:44.0%,1,33.7%:22.8%,1,172708,109032,0.4412939759594228,0.00864464877133659,0.3686916645436228,0.1813697107256178,1,1,1,1,1,1,NA,NA,NA,NA
06,29000,California,Garden Grove city,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,30000,California,Glendale city,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,30000,California,Glendale city,2014,0.3%:0.5%,1,8.5%:15.8%,1,14.1%:16.1%,1,77.1%:67.5%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,30000,California,Glendale city,2015,0.6%:2.8%,1,8.0%:14.6%,1,17.8%:16.7%,1,73.7%:65.9%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,30000,California,Glendale city,2016,0.2%:1.9%,1,5.6%:14.6%,1,19.6%:16.4%,1,74.7%:67.0%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,30000,California,Glendale city,2017,1.7%:2.6%,1,9.8%:16.2%,1,15.5%:14.8%,1,73.0%:66.4%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,30000,California,Glendale city,2018,0.4%:1.8%,3,7.8%:15.4%,1,19.5%:15.6%,1,72.3%:67.3%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,30000,California,Glendale city,2019,0.1%:1.7%,1,9.7%:16.7%,1,22.0%:17.4%,1,68.2%:64.2%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,30000,California,Glendale city,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.139809101212735,3,0.6,1
06,30000,California,Glendale city,2021,1.5%:3.5%,1,16.9%:18.2%,1,18.0%:15.3%,1,63.7%:63.1%,1,196512,159769,0.1771393095587038,0.01763251099169516,0.18697585898062205,0.618252320468979,1,1,1,1,1,1,NA,NA,NA,NA
06,30000,California,Glendale city,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,32548,California,Hawthorne city,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,32548,California,Hawthorne city,2014,10.7%:21.2%,2,39.9%:48.9%,2,14.5%:16.6%,2,34.8%:13.4%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,32548,California,Hawthorne city,2015,12.0%:25.4%,2,44.6%:49.7%,2,14.2%:11.9%,2,29.3%:13.1%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,32548,California,Hawthorne city,2016,13.6%:23.8%,2,39.1%:50.8%,2,13.8%:9.8%,2,33.5%:15.5%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,32548,California,Hawthorne city,2017,9.5%:26.0%,2,39.5%:47.6%,2,21.0%:10.9%,2,30.0%:15.5%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,32548,California,Hawthorne city,2018,12.5%:28.7%,2,43.1%:46.8%,2,16.8%:10.5%,2,27.7%:14.0%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,32548,California,Hawthorne city,2019,13.3%:21.9%,2,44.4%:52.0%,2,13.7%:11.6%,2,28.6%:14.5%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,32548,California,Hawthorne city,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6525718504162633,3,3.1,2
06,32548,California,Hawthorne city,2021,14.7%:21.5%,2,36.1%:52.6%,2,25.0%:13.3%,2,24.2%:12.6%,2,87863,40358,0.10217042441073036,0.26174840376495223,0.5406712723216827,0.0954098995026348,1,1,1,1,1,1,NA,NA,NA,NA
06,32548,California,Hawthorne city,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,33000,California,Hayward city,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,33000,California,Hayward city,2014,5.9%:12.4%,2,18.6%:28.8%,2,43.4%:32.6%,2,32.2%:26.1%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,33000,California,Hayward city,2015,4.2%:13.2%,2,18.5%:28.0%,2,47.2%:34.1%,2,30.0%:24.7%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,33000,California,Hayward city,2016,6.0%:7.6%,2,19.1%:33.0%,2,41.0%:33.2%,2,33.9%:26.2%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,33000,California,Hayward city,2017,4.1%:10.0%,2,18.5%:28.4%,2,47.9%:35.3%,2,29.6%:26.2%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,33000,California,Hayward city,2018,7.5%:9.2%,2,16.6%:29.5%,2,49.5%:36.4%,2,26.4%:24.9%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,33000,California,Hayward city,2019,4.9%:9.6%,2,19.2%:29.7%,2,48.8%:36.9%,2,27.1%:23.8%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,33000,California,Hayward city,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9284135028157156,3,1.1,2
06,33000,California,Hayward city,2021,5.1%:8.1%,2,18.9%:29.9%,2,52.9%:40.2%,2,23.1%:21.8%,2,162254,99090,0.3606567480616811,0.09086987069656216,0.3892908649401556,0.15918251630160118,1,1,1,1,1,1,NA,NA,NA,NA
06,33000,California,Hayward city,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,33182,California,Hemet city,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,33182,California,Hemet city,2014,5.1%:6.2%,3,20.3%:27.2%,3,7.5%:6.3%,3,67.2%:60.4%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,33182,California,Hemet city,2015,4.2%:6.6%,3,16.9%:28.0%,3,18.6%:6.7%,3,60.3%:58.7%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,33182,California,Hemet city,2016,3.5%:5.3%,3,24.2%:32.5%,3,10.6%:6.7%,3,61.7%:55.6%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,33182,California,Hemet city,2017,6.3%:6.1%,3,20.3%:28.4%,3,6.4%:7.0%,3,67.0%:58.5%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,33182,California,Hemet city,2018,3.5%:6.2%,3,21.3%:28.1%,3,15.8%:9.6%,3,59.3%:56.1%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,33182,California,Hemet city,2019,5.2%:7.3%,3,28.0%:32.1%,3,8.8%:6.7%,3,58.0%:53.9%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,33182,California,Hemet city,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6949217461445784,3,1.1,2
06,33182,California,Hemet city,2021,6.0%:8.0%,3,34.4%:35.5%,3,10.6%:8.6%,3,49.1%:47.9%,3,88903,45041,0.05645478780243637,0.07990731471378919,0.4933691776430491,0.3702687198407253,1,1,1,1,1,1,NA,NA,NA,NA
06,33182,California,Hemet city,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,33434,California,Hesperia city,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,33434,California,Hesperia city,2014,4.3%:6.6%,3,25.0%:31.5%,3,8.6%:5.2%,3,62.0%:56.7%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,33434,California,Hesperia city,2015,3.3%:8.3%,3,28.9%:35.1%,3,6.1%:4.6%,3,61.8%:51.9%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,33434,California,Hesperia city,2016,5.5%:7.6%,3,29.1%:38.4%,3,5.7%:4.3%,3,59.6%:49.7%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,33434,California,Hesperia city,2017,6.3%:8.0%,3,30.7%:35.7%,3,7.9%:6.6%,3,55.0%:49.7%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,33434,California,Hesperia city,2018,5.2%:6.8%,3,36.0%:40.9%,3,4.6%:4.2%,3,54.3%:48.1%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,33434,California,Hesperia city,2019,3.5%:4.6%,3,35.4%:42.1%,3,3.6%:5.0%,3,57.6%:48.3%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,33434,California,Hesperia city,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7391924460078279,3,2.3,2
06,33434,California,Hesperia city,2021,3.1%:4.5%,3,36.7%:44.3%,3,9.2%:6.9%,3,51.0%:44.3%,3,99287,39132,0.04721665474835578,0.03349884677752374,0.6058698520450815,0.31341464642903905,1,1,1,1,1,1,NA,NA,NA,NA
06,33434,California,Hesperia city,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,36000,California,Huntington Beach city,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,36000,California,Huntington Beach city,2014,0.0%:0.2%,3,8.2%:13.8%,1,18.3%:15.5%,1,73.4%:70.5%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,36000,California,Huntington Beach city,2015,0.3%:1.2%,3,8.8%:15.0%,1,17.6%:13.5%,1,73.3%:70.2%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,36000,California,Huntington Beach city,2016,0.6%:1.3%,3,6.8%:13.5%,1,15.5%:13.4%,1,77.0%:71.8%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,36000,California,Huntington Beach city,2017,0.2%:0.9%,3,8.4%:12.5%,1,15.3%:15.2%,1,76.0%:71.5%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06,36000,California,Huntington Beach city,2018,0.4%:1.6%,3,8.5%:13.7%,1,19.0%:16.2%,1,72.2%:68.5%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
