state,county,state_name,county_name,population,subgroup_type,subgroup,lbw,lbw_lb,lbw_ub,lbw_quality,learning_rate,learning_rate_lb,learning_rate_ub,learning_rate_quality
08,023,Colorado,Costilla County,3828,race-ethnicity,Hispanic,0.10568742,0.092935719,0.11843912,3,1.2741213,-1.3297318,3.8779743,3
08,023,Colorado,Costilla County,3828,race-ethnicity,Other Races and Ethnicities,0.12849163,0.093826897,0.16315635,3,NA,NA,NA,NA
08,023,Colorado,Costilla County,3828,race-ethnicity,"White, Non-Hispanic",0.090378463,0.082667105,0.098089822,3,NA,NA,NA,NA
08,025,Colorado,Crowley County,5858,all,All,0.096543208,0.090111472,0.10297494,3,0.31506181,-1.2383571,1.8684807,3
08,025,Colorado,Crowley County,5858,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3,NA,NA,NA,NA
08,025,Colorado,Crowley County,5858,race-ethnicity,Hispanic,0.10568742,0.092935719,0.11843912,3,NA,NA,NA,NA
08,025,Colorado,Crowley County,5858,race-ethnicity,Other Races and Ethnicities,0.12849163,0.093826897,0.16315635,3,NA,NA,NA,NA
08,025,Colorado,Crowley County,5858,race-ethnicity,"White, Non-Hispanic",0.090378463,0.082667105,0.098089822,3,NA,NA,NA,NA
08,027,Colorado,Custer County,4954,all,All,0.096543208,0.090111472,0.10297494,3,-0.22079964,-1.800202,1.3586028,3
08,027,Colorado,Custer County,4954,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3,NA,NA,NA,NA
08,027,Colorado,Custer County,4954,race-ethnicity,Hispanic,0.10568742,0.092935719,0.11843912,3,NA,NA,NA,NA
08,027,Colorado,Custer County,4954,race-ethnicity,Other Races and Ethnicities,0.12849163,0.093826897,0.16315635,3,NA,NA,NA,NA
08,027,Colorado,Custer County,4954,race-ethnicity,"White, Non-Hispanic",0.090378463,0.082667105,0.098089822,3,-0.27030644,-1.7459356,1.2053226,3
08,029,Colorado,Delta County,30953,all,All,0.096543208,0.090111472,0.10297494,3,1.0471703,0.59820175,1.4961388,3
08,029,Colorado,Delta County,30953,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3,NA,NA,NA,NA
08,029,Colorado,Delta County,30953,race-ethnicity,Hispanic,0.10568742,0.092935719,0.11843912,3,1.0714591,0.26922002,1.8736981,3
08,029,Colorado,Delta County,30953,race-ethnicity,Other Races and Ethnicities,0.12849163,0.093826897,0.16315635,3,NA,NA,NA,NA
08,029,Colorado,Delta County,30953,race-ethnicity,"White, Non-Hispanic",0.090378463,0.082667105,0.098089822,3,1.0566999,0.61238354,1.5010163,3
08,031,Colorado,Denver County,716492,all,All,0.096188553,0.090233929,0.10214318,1,1.2040201,1.0955064,1.3125339,3
08,031,Colorado,Denver County,716492,race-ethnicity,"Black, Non-Hispanic",0.15409483,0.13086548,0.17732418,1,1.0885562,0.85067314,1.3264393,3
08,031,Colorado,Denver County,716492,race-ethnicity,Hispanic,0.092466764,0.082707867,0.10222566,1,1.2262964,1.1184592,1.3341336,3
08,031,Colorado,Denver County,716492,race-ethnicity,Other Races and Ethnicities,0.10958904,0.08692833,0.13224974,1,NA,NA,NA,NA
08,031,Colorado,Denver County,716492,race-ethnicity,"White, Non-Hispanic",0.084005699,0.075630218,0.092381179,1,1.1658275,0.95416337,1.3774917,3
08,033,Colorado,Dolores County,2074,all,All,0.096543208,0.090111472,0.10297494,3,NA,NA,NA,NA
08,033,Colorado,Dolores County,2074,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3,NA,NA,NA,NA
08,033,Colorado,Dolores County,2074,race-ethnicity,Hispanic,0.10568742,0.092935719,0.11843912,3,NA,NA,NA,NA
08,033,Colorado,Dolores County,2074,race-ethnicity,Other Races and Ethnicities,0.12849163,0.093826897,0.16315635,3,NA,NA,NA,NA
08,033,Colorado,Dolores County,2074,race-ethnicity,"White, Non-Hispanic",0.090378463,0.082667105,0.098089822,3,NA,NA,NA,NA
08,035,Colorado,Douglas County,342776,all,All,0.091391511,0.081693798,0.10108922,1,0.99827451,0.87585312,1.1206959,3
08,035,Colorado,Douglas County,342776,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3,1.2338115,0.14760171,2.3200214,3
08,035,Colorado,Douglas County,342776,race-ethnicity,Hispanic,0.097178683,0.064673908,0.12968345,1,1.0986699,0.81750035,1.3798394,3
08,035,Colorado,Douglas County,342776,race-ethnicity,Other Races and Ethnicities,0.11859838,0.085698418,0.15149835,1,NA,NA,NA,NA
08,035,Colorado,Douglas County,342776,race-ethnicity,"White, Non-Hispanic",0.086292475,0.07553827,0.097046681,1,0.96310598,0.84262025,1.0835917,3
08,037,Colorado,Eagle County,54993,all,All,0.096543208,0.090111472,0.10297494,3,0.79474461,0.42012218,1.1693671,3
08,037,Colorado,Eagle County,54993,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3,NA,NA,NA,NA
08,037,Colorado,Eagle County,54993,race-ethnicity,Hispanic,0.10568742,0.092935719,0.11843912,3,0.68664008,0.27117348,1.1021067,3
08,037,Colorado,Eagle County,54993,race-ethnicity,Other Races and Ethnicities,0.12849163,0.093826897,0.16315635,3,NA,NA,NA,NA
08,037,Colorado,Eagle County,54993,race-ethnicity,"White, Non-Hispanic",0.090378463,0.082667105,0.098089822,3,0.88767803,0.42386448,1.3514916,3
08,039,Colorado,Elbert County,26282,all,All,0.096543208,0.090111472,0.10297494,3,0.98616523,0.46368369,1.5086467,3
08,039,Colorado,Elbert County,26282,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3,NA,NA,NA,NA
08,039,Colorado,Elbert County,26282,race-ethnicity,Hispanic,0.10568742,0.092935719,0.11843912,3,1.6919782,-0.88671631,4.2706728,3
08,039,Colorado,Elbert County,26282,race-ethnicity,Other Races and Ethnicities,0.12849163,0.093826897,0.16315635,3,NA,NA,NA,NA
08,039,Colorado,Elbert County,26282,race-ethnicity,"White, Non-Hispanic",0.090378463,0.082667105,0.098089822,3,0.95249766,0.46000019,1.4449952,3
08,041,Colorado,El Paso County,713856,all,All,0.095980674,0.08993043,0.10203092,1,0.91113943,0.81830812,1.0039707,3
08,041,Colorado,El Paso County,713856,race-ethnicity,"Black, Non-Hispanic",0.1453125,0.11800882,0.17261618,1,0.89691204,0.6183446,1.1754794,3
08,041,Colorado,El Paso County,713856,race-ethnicity,Hispanic,0.10749186,0.09439607,0.12058765,1,0.89796555,0.75325024,1.0426809,3
08,041,Colorado,El Paso County,713856,race-ethnicity,Other Races and Ethnicities,0.13458951,0.11004929,0.15912972,1,NA,NA,NA,NA
08,041,Colorado,El Paso County,713856,race-ethnicity,"White, Non-Hispanic",0.080490887,0.073327586,0.087654188,1,0.91569668,0.8093257,1.0220677,3
08,043,Colorado,Fremont County,48021,all,All,0.096543208,0.090111472,0.10297494,3,0.72759092,0.31498384,1.140198,3
08,043,Colorado,Fremont County,48021,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3,NA,NA,NA,NA
08,043,Colorado,Fremont County,48021,race-ethnicity,Hispanic,0.10568742,0.092935719,0.11843912,3,0.86455452,0.047504634,1.6816044,3
08,043,Colorado,Fremont County,48021,race-ethnicity,Other Races and Ethnicities,0.12849163,0.093826897,0.16315635,3,NA,NA,NA,NA
08,043,Colorado,Fremont County,48021,race-ethnicity,"White, Non-Hispanic",0.090378463,0.082667105,0.098089822,3,0.73469657,0.33154702,1.1378461,3
08,045,Colorado,Garfield County,59770,all,All,0.096543208,0.090111472,0.10297494,3,0.90207452,0.61277694,1.1913722,3
08,045,Colorado,Garfield County,59770,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3,NA,NA,NA,NA
08,045,Colorado,Garfield County,59770,race-ethnicity,Hispanic,0.10568742,0.092935719,0.11843912,3,0.82850796,0.50240034,1.1546155,3
08,045,Colorado,Garfield County,59770,race-ethnicity,Other Races and Ethnicities,0.12849163,0.093826897,0.16315635,3,NA,NA,NA,NA
08,045,Colorado,Garfield County,59770,race-ethnicity,"White, Non-Hispanic",0.090378463,0.082667105,0.098089822,3,0.98394048,0.63236749,1.3355135,3
08,047,Colorado,Gilpin County,6121,all,All,0.096543208,0.090111472,0.10297494,3,1.3028774,-0.12702715,2.7327819,3
08,047,Colorado,Gilpin County,6121,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3,NA,NA,NA,NA
08,047,Colorado,Gilpin County,6121,race-ethnicity,Hispanic,0.10568742,0.092935719,0.11843912,3,NA,NA,NA,NA
08,047,Colorado,Gilpin County,6121,race-ethnicity,Other Races and Ethnicities,0.12849163,0.093826897,0.16315635,3,NA,NA,NA,NA
08,047,Colorado,Gilpin County,6121,race-ethnicity,"White, Non-Hispanic",0.090378463,0.082667105,0.098089822,3,1.0560513,-0.36053863,2.4726412,3
08,049,Colorado,Grand County,15525,all,All,0.096543208,0.090111472,0.10297494,3,0.62727135,-0.10348293,1.3580257,3
08,049,Colorado,Grand County,15525,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3,NA,NA,NA,NA
08,049,Colorado,Grand County,15525,race-ethnicity,Hispanic,0.10568742,0.092935719,0.11843912,3,0.5195111,-0.81001091,1.8490331,3
08,049,Colorado,Grand County,15525,race-ethnicity,Other Races and Ethnicities,0.12849163,0.093826897,0.16315635,3,NA,NA,NA,NA
08,049,Colorado,Grand County,15525,race-ethnicity,"White, Non-Hispanic",0.090378463,0.082667105,0.098089822,3,0.68172944,-0.029805599,1.3932644,3
08,051,Colorado,Gunnison County,17246,all,All,0.096543208,0.090111472,0.10297494,3,0.84226519,0.14181592,1.5427145,3
08,051,Colorado,Gunnison County,17246,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3,NA,NA,NA,NA
08,051,Colorado,Gunnison County,17246,race-ethnicity,Hispanic,0.10568742,0.092935719,0.11843912,3,0.53484344,-0.83956057,1.9092474,3
08,051,Colorado,Gunnison County,17246,race-ethnicity,Other Races and Ethnicities,0.12849163,0.093826897,0.16315635,3,NA,NA,NA,NA
08,051,Colorado,Gunnison County,17246,race-ethnicity,"White, Non-Hispanic",0.090378463,0.082667105,0.098089822,3,0.84107625,0.16441789,1.5177346,3
08,053,Colorado,Hinsdale County,811,all,All,0.096543208,0.090111472,0.10297494,3,NA,NA,NA,NA
08,053,Colorado,Hinsdale County,811,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3,NA,NA,NA,NA
08,053,Colorado,Hinsdale County,811,race-ethnicity,Hispanic,0.10568742,0.092935719,0.11843912,3,NA,NA,NA,NA
08,053,Colorado,Hinsdale County,811,race-ethnicity,Other Races and Ethnicities,0.12849163,0.093826897,0.16315635,3,NA,NA,NA,NA
08,053,Colorado,Hinsdale County,811,race-ethnicity,"White, Non-Hispanic",0.090378463,0.082667105,0.098089822,3,NA,NA,NA,NA
08,055,Colorado,Huerfano County,6889,all,All,0.096543208,0.090111472,0.10297494,3,0.91249615,-0.29644135,2.1214337,3
08,055,Colorado,Huerfano County,6889,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3,NA,NA,NA,NA
08,055,Colorado,Huerfano County,6889,race-ethnicity,Hispanic,0.10568742,0.092935719,0.11843912,3,1.3842622,0.093622968,2.6749015,3
08,055,Colorado,Huerfano County,6889,race-ethnicity,Other Races and Ethnicities,0.12849163,0.093826897,0.16315635,3,NA,NA,NA,NA
08,055,Colorado,Huerfano County,6889,race-ethnicity,"White, Non-Hispanic",0.090378463,0.082667105,0.098089822,3,0.1586796,-1.425963,1.7433223,3
08,057,Colorado,Jackson County,1399,all,All,0.096543208,0.090111472,0.10297494,3,NA,NA,NA,NA
08,057,Colorado,Jackson County,1399,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3,NA,NA,NA,NA
08,057,Colorado,Jackson County,1399,race-ethnicity,Hispanic,0.10568742,0.092935719,0.11843912,3,NA,NA,NA,NA
08,057,Colorado,Jackson County,1399,race-ethnicity,Other Races and Ethnicities,0.12849163,0.093826897,0.16315635,3,NA,NA,NA,NA
08,057,Colorado,Jackson County,1399,race-ethnicity,"White, Non-Hispanic",0.090378463,0.082667105,0.098089822,3,NA,NA,NA,NA
08,059,Colorado,Jefferson County,580233,all,All,0.087241195,0.079883665,0.094598725,1,1.07074,0.96206272,1.1794173,3
08,059,Colorado,Jefferson County,580233,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3,1.1821866,0.33004799,2.0343251,3
08,059,Colorado,Jefferson County,580233,race-ethnicity,Hispanic,0.10242086,0.084287241,0.12055448,1,1.069801,0.89997959,1.2396224,3
08,059,Colorado,Jefferson County,580233,race-ethnicity,Other Races and Ethnicities,0.112,0.080080517,0.1439195,1,NA,NA,NA,NA
08,059,Colorado,Jefferson County,580233,race-ethnicity,"White, Non-Hispanic",0.082048729,0.07356707,0.090530388,1,1.0581074,0.94270098,1.1735138,3
08,061,Colorado,Kiowa County,1383,all,All,0.096543208,0.090111472,0.10297494,3,0.58025652,-1.2379566,2.3984697,3
08,061,Colorado,Kiowa County,1383,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3,NA,NA,NA,NA
08,061,Colorado,Kiowa County,1383,race-ethnicity,Hispanic,0.10568742,0.092935719,0.11843912,3,NA,NA,NA,NA
08,061,Colorado,Kiowa County,1383,race-ethnicity,Other Races and Ethnicities,0.12849163,0.093826897,0.16315635,3,NA,NA,NA,NA
08,061,Colorado,Kiowa County,1383,race-ethnicity,"White, Non-Hispanic",0.090378463,0.082667105,0.098089822,3,0.41534618,-2.8666854,3.6973779,3
08,063,Colorado,Kit Carson County,7163,all,All,0.096543208,0.090111472,0.10297494,3,0.27424124,-0.6738376,1.2223201,3
08,063,Colorado,Kit Carson County,7163,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3,NA,NA,NA,NA
08,063,Colorado,Kit Carson County,7163,race-ethnicity,Hispanic,0.10568742,0.092935719,0.11843912,3,-0.56211519,-2.7949009,1.6706705,3
08,063,Colorado,Kit Carson County,7163,race-ethnicity,Other Races and Ethnicities,0.12849163,0.093826897,0.16315635,3,NA,NA,NA,NA
08,063,Colorado,Kit Carson County,7163,race-ethnicity,"White, Non-Hispanic",0.090378463,0.082667105,0.098089822,3,0.47309458,-0.66633147,1.6125207,3
08,065,Colorado,Lake County,7824,all,All,0.096543208,0.090111472,0.10297494,3,1.0126784,0.12202973,1.903327,3
08,065,Colorado,Lake County,7824,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3,NA,NA,NA,NA
08,065,Colorado,Lake County,7824,race-ethnicity,Hispanic,0.10568742,0.092935719,0.11843912,3,0.98101908,0.17541443,1.7866237,3
08,065,Colorado,Lake County,7824,race-ethnicity,Other Races and Ethnicities,0.12849163,0.093826897,0.16315635,3,NA,NA,NA,NA
08,065,Colorado,Lake County,7824,race-ethnicity,"White, Non-Hispanic",0.090378463,0.082667105,0.098089822,3,0.89747125,-0.63678151,2.4317241,3
08,067,Colorado,La Plata County,56310,all,All,0.096543208,0.090111472,0.10297494,3,1.0833775,0.6926434,1.4741116,3
08,067,Colorado,La Plata County,56310,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3,NA,NA,NA,NA
08,067,Colorado,La Plata County,56310,race-ethnicity,Hispanic,0.10568742,0.092935719,0.11843912,3,1.3140274,0.56231338,2.0657415,3
08,067,Colorado,La Plata County,56310,race-ethnicity,Other Races and Ethnicities,0.12849163,0.093826897,0.16315635,3,NA,NA,NA,NA
08,067,Colorado,La Plata County,56310,race-ethnicity,"White, Non-Hispanic",0.090378463,0.082667105,0.098089822,3,0.97739434,0.58445472,1.370334,3
08,069,Colorado,Larimer County,350518,all,All,0.090118088,0.08022432,0.10001186,1,0.85153484,0.7027263,1.0003434,3
08,069,Colorado,Larimer County,350518,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3,0.71829778,-0.27263752,1.709233,3
08,069,Colorado,Larimer County,350518,race-ethnicity,Hispanic,0.089285716,0.065667659,0.11290377,1,0.94254351,0.67688566,1.2082014,3
08,069,Colorado,Larimer County,350518,race-ethnicity,Other Races and Ethnicities,0.13978495,0.089950077,0.18961981,2,NA,NA,NA,NA
08,069,Colorado,Larimer County,350518,race-ethnicity,"White, Non-Hispanic",0.086321935,0.075081356,0.097562514,1,0.80917412,0.65747035,0.9608779,3
08,071,Colorado,Las Animas County,14503,all,All,0.096543208,0.090111472,0.10297494,3,0.79199147,0.11137712,1.4726058,3
08,071,Colorado,Las Animas County,14503,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3,NA,NA,NA,NA
08,071,Colorado,Las Animas County,14503,race-ethnicity,Hispanic,0.10568742,0.092935719,0.11843912,3,0.7680946,0.049225926,1.4869633,3
08,071,Colorado,Las Animas County,14503,race-ethnicity,Other Races and Ethnicities,0.12849163,0.093826897,0.16315635,3,NA,NA,NA,NA
08,071,Colorado,Las Animas County,14503,race-ethnicity,"White, Non-Hispanic",0.090378463,0.082667105,0.098089822,3,1.4673903,-0.27221915,3.2069998,3
08,073,Colorado,Lincoln County,5610,all,All,0.096543208,0.090111472,0.10297494,3,1.1836348,-0.18784115,2.5551107,3
08,073,Colorado,Lincoln County,5610,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3,NA,NA,NA,NA
08,073,Colorado,Lincoln County,5610,race-ethnicity,Hispanic,0.10568742,0.092935719,0.11843912,3,NA,NA,NA,NA
08,073,Colorado,Lincoln County,5610,race-ethnicity,Other Races and Ethnicities,0.12849163,0.093826897,0.16315635,3,NA,NA,NA,NA
08,073,Colorado,Lincoln County,5610,race-ethnicity,"White, Non-Hispanic",0.090378463,0.082667105,0.098089822,3,1.0075083,-0.31695229,2.3319688,3
08,075,Colorado,Logan County,21528,all,All,0.096543208,0.090111472,0.10297494,3,0.93034285,0.31572044,1.5449653,3
08,075,Colorado,Logan County,21528,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3,NA,NA,NA,NA
08,075,Colorado,Logan County,21528,race-ethnicity,Hispanic,0.10568742,0.092935719,0.11843912,3,1.0483383,-0.0086069247,2.1052835,3
08,075,Colorado,Logan County,21528,race-ethnicity,Other Races and Ethnicities,0.12849163,0.093826897,0.16315635,3,NA,NA,NA,NA
08,075,Colorado,Logan County,21528,race-ethnicity,"White, Non-Hispanic",0.090378463,0.082667105,0.098089822,3,0.9571017,0.34445247,1.5697509,3
08,077,Colorado,Mesa County,153207,all,All,0.09255898,0.078587636,0.10653032,1,0.9334628,0.72706622,1.1398594,3
08,077,Colorado,Mesa County,153207,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3,NA,NA,NA,NA
08,077,Colorado,Mesa County,153207,race-ethnicity,Hispanic,0.068750001,0.041026339,0.096473664,2,1.0465239,0.70029056,1.3927573,3
08,077,Colorado,Mesa County,153207,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3,NA,NA,NA,NA
08,077,Colorado,Mesa County,153207,race-ethnicity,"White, Non-Hispanic",0.099675849,0.082961366,0.11639033,1,0.87705857,0.66799098,1.0861262,3
08,079,Colorado,Mineral County,776,all,All,0.096543208,0.090111472,0.10297494,3,NA,NA,NA,NA
08,079,Colorado,Mineral County,776,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3,NA,NA,NA,NA
08,079,Colorado,Mineral County,776,race-ethnicity,Hispanic,0.10568742,0.092935719,0.11843912,3,NA,NA,NA,NA
08,079,Colorado,Mineral County,776,race-ethnicity,Other Races and Ethnicities,0.12849163,0.093826897,0.16315635,3,NA,NA,NA,NA
08,079,Colorado,Mineral County,776,race-ethnicity,"White, Non-Hispanic",0.090378463,0.082667105,0.098089822,3,NA,NA,NA,NA
08,081,Colorado,Moffat County,13188,all,All,0.096543208,0.090111472,0.10297494,3,0.86422068,0.18090375,1.5475376,3
08,081,Colorado,Moffat County,13188,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3,NA,NA,NA,NA
08,081,Colorado,Moffat County,13188,race-ethnicity,Hispanic,0.10568742,0.092935719,0.11843912,3,0.89686739,-0.16671605,1.9604509,3
08,081,Colorado,Moffat County,13188,race-ethnicity,Other Races and Ethnicities,0.12849163,0.093826897,0.16315635,3,NA,NA,NA,NA
08,081,Colorado,Moffat County,13188,race-ethnicity,"White, Non-Hispanic",0.090378463,0.082667105,0.098089822,3,0.91214812,0.2102678,1.6140285,3
08,083,Colorado,Montezuma County,26158,all,All,0.096543208,0.090111472,0.10297494,3,1.029822,0.54392797,1.5157161,3
08,083,Colorado,Montezuma County,26158,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3,NA,NA,NA,NA
08,083,Colorado,Montezuma County,26158,race-ethnicity,Hispanic,0.10568742,0.092935719,0.11843912,3,1.2283102,0.31666619,2.1399543,3
08,083,Colorado,Montezuma County,26158,race-ethnicity,Other Races and Ethnicities,0.12849163,0.093826897,0.16315635,3,NA,NA,NA,NA
08,083,Colorado,Montezuma County,26158,race-ethnicity,"White, Non-Hispanic",0.090378463,0.082667105,0.098089822,3,0.97192544,0.42356083,1.52029,3
08,085,Colorado,Montrose County,42214,all,All,0.096543208,0.090111472,0.10297494,3,1.1541165,0.76263469,1.5455984,3
08,085,Colorado,Montrose County,42214,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3,NA,NA,NA,NA
08,085,Colorado,Montrose County,42214,race-ethnicity,Hispanic,0.10568742,0.092935719,0.11843912,3,1.3948805,0.89780122,1.8919598,3
