year,state,county,subgroup_type,subgroup,share_employed,share_employed_ub,share_employed_lb,employed_quality
2018,13,039,race-ethnicity,Other Races and Ethnicities,0.7593480345,0.8502266604,0.6684694087,3
2018,13,039,race-ethnicity,"White, Non-Hispanic",0.7956149614,0.8154425612,0.7757873616,2
2018,13,043,race-ethnicity,"Black, Non-Hispanic",0.6071848014,0.6404906601,0.5738789427,2
2018,13,043,race-ethnicity,Hispanic,0.676056338,0.7722090556,0.5799036205,3
2018,13,043,race-ethnicity,Other Races and Ethnicities,0.6490486258,0.7813404972,0.5167567543,3
2018,13,043,race-ethnicity,"White, Non-Hispanic",0.7120403795,0.7312660925,0.6928146665,2
2018,13,045,race-ethnicity,"Black, Non-Hispanic",0.810479798,0.8633625072,0.7575970888,1
2018,13,045,race-ethnicity,Hispanic,0.7691415313,0.8538779891,0.6844050735,3
2018,13,045,race-ethnicity,Other Races and Ethnicities,0.6738721805,0.8191531612,0.5285911997,3
2018,13,045,race-ethnicity,"White, Non-Hispanic",0.7168239691,0.7412406543,0.6924072839,1
2018,13,047,race-ethnicity,"Black, Non-Hispanic",0.6929906542,0.7799835285,0.6059977799,2
2018,13,047,race-ethnicity,Hispanic,0.6814159292,0.7828845439,0.5799473145,3
2018,13,047,race-ethnicity,Other Races and Ethnicities,0.6804949054,0.7938525272,0.5671372836,3
2018,13,047,race-ethnicity,"White, Non-Hispanic",0.7485634104,0.7647725661,0.7323542547,2
2018,13,049,race-ethnicity,"Black, Non-Hispanic",0.646791794,0.691657083,0.601926505,2
2018,13,049,race-ethnicity,Hispanic,0.711967149,0.7711390881,0.6527952099,2
2018,13,049,race-ethnicity,Other Races and Ethnicities,0.6473922902,0.7901999516,0.5045846289,3
2018,13,049,race-ethnicity,"White, Non-Hispanic",0.7073367436,0.7268199875,0.6878534997,2
2018,13,051,race-ethnicity,"Black, Non-Hispanic",0.7631812865,0.7835836234,0.7427789497,1
2018,13,051,race-ethnicity,Hispanic,0.7626971315,0.8096043932,0.7157898698,1
2018,13,051,race-ethnicity,Other Races and Ethnicities,0.7707759598,0.8206378697,0.7209140499,1
2018,13,051,race-ethnicity,"White, Non-Hispanic",0.8025172151,0.8172867886,0.7877476417,1
2018,13,053,race-ethnicity,"Black, Non-Hispanic",0.7067336341,0.7299673712,0.6834998971,2
2018,13,053,race-ethnicity,Hispanic,0.753509434,0.8017187957,0.7053000722,2
2018,13,053,race-ethnicity,Other Races and Ethnicities,0.7836052836,0.8376527878,0.7295577794,2
2018,13,053,race-ethnicity,"White, Non-Hispanic",0.732606299,0.753220082,0.7119925159,2
2018,13,055,race-ethnicity,"Black, Non-Hispanic",0.6929906542,0.7799835285,0.6059977799,2
2018,13,055,race-ethnicity,Hispanic,0.6814159292,0.7828845439,0.5799473145,3
2018,13,055,race-ethnicity,Other Races and Ethnicities,0.6804949054,0.7938525272,0.5671372836,3
2018,13,055,race-ethnicity,"White, Non-Hispanic",0.7485634104,0.7647725661,0.7323542547,2
2018,13,057,race-ethnicity,"Black, Non-Hispanic",0.7868405963,0.8455396224,0.7281415702,1
2018,13,057,race-ethnicity,Hispanic,0.8139996392,0.8578127164,0.770186562,1
2018,13,057,race-ethnicity,Other Races and Ethnicities,0.8426711941,0.9011362184,0.7842061698,1
2018,13,057,race-ethnicity,"White, Non-Hispanic",0.8216580854,0.8356243474,0.8076918233,1
2018,13,059,race-ethnicity,"Black, Non-Hispanic",0.7333844385,0.7745622063,0.6922066707,1
2018,13,059,race-ethnicity,Hispanic,0.7568748862,0.817553048,0.6961967244,1
2018,13,059,race-ethnicity,Other Races and Ethnicities,0.6562786434,0.7289697938,0.5835874931,1
2018,13,059,race-ethnicity,"White, Non-Hispanic",0.816319519,0.8369604518,0.7956785862,1
2018,13,061,race-ethnicity,"Black, Non-Hispanic",0.6818394322,0.7089007645,0.6547780999,2
2018,13,061,race-ethnicity,Hispanic,0.7304993809,0.8056259372,0.6553728246,2
2018,13,061,race-ethnicity,Other Races and Ethnicities,0.7473884141,0.8573346231,0.637442205,3
2018,13,061,race-ethnicity,"White, Non-Hispanic",0.7449449021,0.7653852696,0.7245045346,2
2018,13,063,race-ethnicity,"Black, Non-Hispanic",0.7964376898,0.8113227377,0.7815526419,1
2018,13,063,race-ethnicity,Hispanic,0.7347624151,0.7685451769,0.7009796534,1
2018,13,063,race-ethnicity,Other Races and Ethnicities,0.808054015,0.8508717907,0.7652362392,1
2018,13,063,race-ethnicity,"White, Non-Hispanic",0.6402303496,0.6805982858,0.5998624133,1
2018,13,065,race-ethnicity,"Black, Non-Hispanic",0.646791794,0.691657083,0.601926505,2
2018,13,065,race-ethnicity,Hispanic,0.711967149,0.7711390881,0.6527952099,2
2018,13,065,race-ethnicity,Other Races and Ethnicities,0.6473922902,0.7901999516,0.5045846289,3
2018,13,065,race-ethnicity,"White, Non-Hispanic",0.7073367436,0.7268199875,0.6878534997,2
2018,13,067,race-ethnicity,"Black, Non-Hispanic",0.8562898046,0.8689295337,0.8436500756,1
2018,13,067,race-ethnicity,Hispanic,0.8066512926,0.8275715923,0.785730993,1
2018,13,067,race-ethnicity,Other Races and Ethnicities,0.7769001913,0.8001104002,0.7536899824,1
2018,13,067,race-ethnicity,"White, Non-Hispanic",0.824802194,0.8331490062,0.8164553818,1
2018,13,069,race-ethnicity,"Black, Non-Hispanic",0.646791794,0.691657083,0.601926505,2
2018,13,069,race-ethnicity,Hispanic,0.711967149,0.7711390881,0.6527952099,2
2018,13,069,race-ethnicity,Other Races and Ethnicities,0.6473922902,0.7901999516,0.5045846289,3
2018,13,069,race-ethnicity,"White, Non-Hispanic",0.7073367436,0.7268199875,0.6878534997,2
2018,13,071,race-ethnicity,"Black, Non-Hispanic",0.6750042109,0.7155354141,0.6344730076,2
2018,13,071,race-ethnicity,Hispanic,0.7665100173,0.8302931379,0.7027268968,2
2018,13,071,race-ethnicity,Other Races and Ethnicities,0.7276507277,0.8522979557,0.6030034996,3
2018,13,071,race-ethnicity,"White, Non-Hispanic",0.7496569219,0.7722933602,0.7270204836,2
2018,13,073,race-ethnicity,"Black, Non-Hispanic",0.7819702602,0.8324529511,0.7314875693,1
2018,13,073,race-ethnicity,Hispanic,0.7022952295,0.7834340915,0.6211563675,1
2018,13,073,race-ethnicity,Other Races and Ethnicities,0.6927578639,0.7651555844,0.6203601434,1
2018,13,073,race-ethnicity,"White, Non-Hispanic",0.761761158,0.7832343137,0.7402880023,1
2018,13,075,race-ethnicity,"Black, Non-Hispanic",0.6553172673,0.6953294274,0.6153051072,2
2018,13,075,race-ethnicity,Hispanic,0.7704233751,0.8375038543,0.7033428958,2
2018,13,075,race-ethnicity,Other Races and Ethnicities,0.8967935872,0.9802905295,0.8132966448,3
2018,13,075,race-ethnicity,"White, Non-Hispanic",0.734207431,0.7550302431,0.7133846189,2
2018,13,077,race-ethnicity,"Black, Non-Hispanic",0.7386661294,0.7890610295,0.6882712292,1
2018,13,077,race-ethnicity,Hispanic,0.8068709378,0.8775012784,0.7362405972,1
2018,13,077,race-ethnicity,Other Races and Ethnicities,0.7334273625,0.8263417105,0.6405130145,3
2018,13,077,race-ethnicity,"White, Non-Hispanic",0.8061159844,0.8234468177,0.7887851512,1
2018,13,079,race-ethnicity,"Black, Non-Hispanic",0.7190879173,0.7494461322,0.6887297023,2
2018,13,079,race-ethnicity,Hispanic,0.7948829141,0.875657168,0.7141086603,3
2018,13,079,race-ethnicity,Other Races and Ethnicities,0.7614942529,0.8627884005,0.6602001053,3
2018,13,079,race-ethnicity,"White, Non-Hispanic",0.7378147685,0.7573665226,0.7182630145,2
2018,13,081,race-ethnicity,"Black, Non-Hispanic",0.6818394322,0.7089007645,0.6547780999,2
2018,13,081,race-ethnicity,Hispanic,0.7304993809,0.8056259372,0.6553728246,2
2018,13,081,race-ethnicity,Other Races and Ethnicities,0.7473884141,0.8573346231,0.637442205,3
2018,13,081,race-ethnicity,"White, Non-Hispanic",0.7449449021,0.7653852696,0.7245045346,2
2018,13,083,race-ethnicity,"Black, Non-Hispanic",0.6929906542,0.7799835285,0.6059977799,2
2018,13,083,race-ethnicity,Hispanic,0.6814159292,0.7828845439,0.5799473145,3
2018,13,083,race-ethnicity,Other Races and Ethnicities,0.6804949054,0.7938525272,0.5671372836,3
2018,13,083,race-ethnicity,"White, Non-Hispanic",0.7485634104,0.7647725661,0.7323542547,2
2018,13,085,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,13,085,race-ethnicity,Hispanic,0.7416598861,0.841392805,0.6419269672,3
2018,13,085,race-ethnicity,Other Races and Ethnicities,0.7907869482,0.9184449086,0.6631289877,3
2018,13,085,race-ethnicity,"White, Non-Hispanic",0.7403291462,0.7609487439,0.7197095484,2
2018,13,087,race-ethnicity,"Black, Non-Hispanic",0.626141788,0.6585162257,0.5937673502,2
2018,13,087,race-ethnicity,Hispanic,0.6815453863,0.768607838,0.5944829347,2
2018,13,087,race-ethnicity,Other Races and Ethnicities,0.636884307,0.765150432,0.508618182,3
2018,13,087,race-ethnicity,"White, Non-Hispanic",0.7578657978,0.7800223956,0.7357091999,2
2018,13,089,race-ethnicity,"Black, Non-Hispanic",0.7823448885,0.7921805155,0.7725092616,1
2018,13,089,race-ethnicity,Hispanic,0.8159834892,0.8349235833,0.7970433952,1
2018,13,089,race-ethnicity,Other Races and Ethnicities,0.7569115327,0.7777484568,0.7360746085,1
2018,13,089,race-ethnicity,"White, Non-Hispanic",0.8704717436,0.8779433296,0.8630001577,1
2018,13,091,race-ethnicity,"Black, Non-Hispanic",0.6071848014,0.6404906601,0.5738789427,2
2018,13,091,race-ethnicity,Hispanic,0.676056338,0.7722090556,0.5799036205,3
2018,13,091,race-ethnicity,Other Races and Ethnicities,0.6490486258,0.7813404972,0.5167567543,3
2018,13,091,race-ethnicity,"White, Non-Hispanic",0.7120403795,0.7312660925,0.6928146665,2
2018,13,093,race-ethnicity,"Black, Non-Hispanic",0.6818394322,0.7089007645,0.6547780999,2
2018,13,093,race-ethnicity,Hispanic,0.7304993809,0.8056259372,0.6553728246,2
2018,13,093,race-ethnicity,Other Races and Ethnicities,0.7473884141,0.8573346231,0.637442205,3
2018,13,093,race-ethnicity,"White, Non-Hispanic",0.7449449021,0.7653852696,0.7245045346,2
2018,13,095,race-ethnicity,"Black, Non-Hispanic",0.6707403055,0.6989384382,0.6425421729,1
2018,13,095,race-ethnicity,Hispanic,0.7434554974,0.8588761622,0.6280348325,3
2018,13,095,race-ethnicity,Other Races and Ethnicities,0.7895819054,0.8879205547,0.6912432561,3
2018,13,095,race-ethnicity,"White, Non-Hispanic",0.8087153002,0.8340074742,0.7834231262,1
2018,13,097,race-ethnicity,"Black, Non-Hispanic",0.829737138,0.8550951427,0.8043791334,1
2018,13,097,race-ethnicity,Hispanic,0.7780346821,0.8414444463,0.7146249179,1
2018,13,097,race-ethnicity,Other Races and Ethnicities,0.8988642509,0.9689978779,0.828730624,3
2018,13,097,race-ethnicity,"White, Non-Hispanic",0.7566012038,0.7831197559,0.7300826517,1
2018,13,099,race-ethnicity,"Black, Non-Hispanic",0.626141788,0.6585162257,0.5937673502,2
2018,13,099,race-ethnicity,Hispanic,0.6815453863,0.768607838,0.5944829347,2
2018,13,099,race-ethnicity,Other Races and Ethnicities,0.636884307,0.765150432,0.508618182,3
2018,13,099,race-ethnicity,"White, Non-Hispanic",0.7578657978,0.7800223956,0.7357091999,2
2018,13,101,race-ethnicity,"Black, Non-Hispanic",0.646791794,0.691657083,0.601926505,2
2018,13,101,race-ethnicity,Hispanic,0.711967149,0.7711390881,0.6527952099,2
2018,13,101,race-ethnicity,Other Races and Ethnicities,0.6473922902,0.7901999516,0.5045846289,3
2018,13,101,race-ethnicity,"White, Non-Hispanic",0.7073367436,0.7268199875,0.6878534997,2
2018,13,103,race-ethnicity,"Black, Non-Hispanic",0.781398055,0.8173035034,0.7454926067,2
2018,13,103,race-ethnicity,Hispanic,0.756677999,0.8531487187,0.6602072794,3
2018,13,103,race-ethnicity,Other Races and Ethnicities,0.6905876235,0.7807392612,0.6004359858,2
2018,13,103,race-ethnicity,"White, Non-Hispanic",0.7891446434,0.8070312911,0.7712579956,2
2018,13,105,race-ethnicity,"Black, Non-Hispanic",0.695092968,0.7428488786,0.6473370573,2
2018,13,105,race-ethnicity,Hispanic,0.7082973207,0.7924804506,0.6241141908,2
2018,13,105,race-ethnicity,Other Races and Ethnicities,0.8135981665,0.8963879371,0.730808396,3
2018,13,105,race-ethnicity,"White, Non-Hispanic",0.7739646457,0.7914745811,0.7564547103,2
2018,13,107,race-ethnicity,"Black, Non-Hispanic",0.6071848014,0.6404906601,0.5738789427,2
2018,13,107,race-ethnicity,Hispanic,0.676056338,0.7722090556,0.5799036205,3
2018,13,107,race-ethnicity,Other Races and Ethnicities,0.6490486258,0.7813404972,0.5167567543,3
2018,13,107,race-ethnicity,"White, Non-Hispanic",0.7120403795,0.7312660925,0.6928146665,2
2018,13,109,race-ethnicity,"Black, Non-Hispanic",0.6902640264,0.731163599,0.6493644538,2
2018,13,109,race-ethnicity,Hispanic,0.7089292617,0.7749257918,0.6429327316,2
2018,13,109,race-ethnicity,Other Races and Ethnicities,0.6159486709,0.7456743907,0.4862229512,3
2018,13,109,race-ethnicity,"White, Non-Hispanic",0.7123004642,0.7316164126,0.6929845157,2
2018,13,111,race-ethnicity,"Black, Non-Hispanic",0.588,0.7510644614,0.4249355386,3
2018,13,111,race-ethnicity,Hispanic,0.7695195195,0.819753904,0.7192851351,2
2018,13,111,race-ethnicity,Other Races and Ethnicities,0.6661971831,0.7551358444,0.5772585218,2
2018,13,111,race-ethnicity,"White, Non-Hispanic",0.7492247298,0.7656113672,0.7328380923,2
2018,13,113,race-ethnicity,"Black, Non-Hispanic",0.7568938893,0.8036027208,0.7101850577,1
2018,13,113,race-ethnicity,Hispanic,0.7823600241,0.8587822566,0.7059377916,1
2018,13,113,race-ethnicity,Other Races and Ethnicities,0.8029801325,0.8624229326,0.7435373323,1
2018,13,113,race-ethnicity,"White, Non-Hispanic",0.8045112782,0.8258489746,0.7831735818,1
2018,13,115,race-ethnicity,"Black, Non-Hispanic",0.7350844773,0.7862285589,0.6839403957,2
2018,13,115,race-ethnicity,Hispanic,0.7565947242,0.8166739993,0.6965154492,2
2018,13,115,race-ethnicity,Other Races and Ethnicities,0.6870292887,0.8307321945,0.5433263829,3
2018,13,115,race-ethnicity,"White, Non-Hispanic",0.7422298807,0.7602199571,0.7242398043,2
2018,13,117,race-ethnicity,"Black, Non-Hispanic",0.8776548011,0.9273544325,0.8279551697,1
2018,13,117,race-ethnicity,Hispanic,0.8007526882,0.8399462796,0.7615590967,1
2018,13,117,race-ethnicity,Other Races and Ethnicities,0.7902356684,0.8163050309,0.7641663059,1
2018,13,117,race-ethnicity,"White, Non-Hispanic",0.8320248784,0.8431448019,0.8209049549,1
2018,13,119,race-ethnicity,"Black, Non-Hispanic",0.7315879618,0.8044743063,0.6587016173,2
2018,13,119,race-ethnicity,Hispanic,0.741296061,0.8049195885,0.6776725335,2
2018,13,119,race-ethnicity,Other Races and Ethnicities,0.6777108434,0.8047388444,0.5506828424,3
2018,13,119,race-ethnicity,"White, Non-Hispanic",0.7436415124,0.7617312261,0.7255517987,2
2018,13,121,race-ethnicity,"Black, Non-Hispanic",0.7622311165,0.7730849505,0.7513772824,1
2018,13,121,race-ethnicity,Hispanic,0.7915266699,0.8139211282,0.7691322115,1
2018,13,121,race-ethnicity,Other Races and Ethnicities,0.7948478312,0.8129247775,0.7767708849,1
2018,13,121,race-ethnicity,"White, Non-Hispanic",0.8596948496,0.8665518902,0.8528378089,1
2018,13,123,race-ethnicity,"Black, Non-Hispanic",0.588,0.7510644614,0.4249355386,3
2018,13,123,race-ethnicity,Hispanic,0.7695195195,0.819753904,0.7192851351,2
2018,13,123,race-ethnicity,Other Races and Ethnicities,0.6661971831,0.7551358444,0.5772585218,2
2018,13,123,race-ethnicity,"White, Non-Hispanic",0.7492247298,0.7656113672,0.7328380923,2
2018,13,125,race-ethnicity,"Black, Non-Hispanic",0.6566002969,0.6842990102,0.6289015835,2
2018,13,125,race-ethnicity,Hispanic,0.7456926258,0.8523830607,0.6390021909,3
2018,13,125,race-ethnicity,Other Races and Ethnicities,0.6100519931,0.7612036295,0.4589003567,3
2018,13,125,race-ethnicity,"White, Non-Hispanic",0.7402034756,0.7622420599,0.7181648914,2
2018,13,127,race-ethnicity,"Black, Non-Hispanic",0.7639892026,0.8037114085,0.7242669967,2
2018,13,127,race-ethnicity,Hispanic,0.7751980333,0.8426824951,0.7077135716,2
2018,13,127,race-ethnicity,Other Races and Ethnicities,0.7593480345,0.8502266604,0.6684694087,3
2018,13,127,race-ethnicity,"White, Non-Hispanic",0.7956149614,0.8154425612,0.7757873616,2
2018,13,129,race-ethnicity,"Black, Non-Hispanic",0.588,0.7510644614,0.4249355386,3
2018,13,129,race-ethnicity,Hispanic,0.7695195195,0.819753904,0.7192851351,2
2018,13,129,race-ethnicity,Other Races and Ethnicities,0.6661971831,0.7551358444,0.5772585218,2
2018,13,129,race-ethnicity,"White, Non-Hispanic",0.7492247298,0.7656113672,0.7328380923,2
2018,13,131,race-ethnicity,"Black, Non-Hispanic",0.626141788,0.6585162257,0.5937673502,2
2018,13,131,race-ethnicity,Hispanic,0.6815453863,0.768607838,0.5944829347,2
2018,13,131,race-ethnicity,Other Races and Ethnicities,0.636884307,0.765150432,0.508618182,3
2018,13,131,race-ethnicity,"White, Non-Hispanic",0.7578657978,0.7800223956,0.7357091999,2
2018,13,133,race-ethnicity,"Black, Non-Hispanic",0.695092968,0.7428488786,0.6473370573,2
2018,13,133,race-ethnicity,Hispanic,0.7082973207,0.7924804506,0.6241141908,2
2018,13,133,race-ethnicity,Other Races and Ethnicities,0.8135981665,0.8963879371,0.730808396,3
2018,13,133,race-ethnicity,"White, Non-Hispanic",0.7739646457,0.7914745811,0.7564547103,2
2018,13,135,race-ethnicity,"Black, Non-Hispanic",0.8470088593,0.8593794705,0.8346382481,1
2018,13,135,race-ethnicity,Hispanic,0.7807332941,0.7967799049,0.7646866832,1
2018,13,135,race-ethnicity,Other Races and Ethnicities,0.7914798998,0.8083870031,0.7745727964,1
2018,13,135,race-ethnicity,"White, Non-Hispanic",0.8160488959,0.8259936452,0.8061041466,1
2018,13,137,race-ethnicity,"Black, Non-Hispanic",0.7315879618,0.8044743063,0.6587016173,2
2018,13,137,race-ethnicity,Hispanic,0.741296061,0.8049195885,0.6776725335,2
2018,13,137,race-ethnicity,Other Races and Ethnicities,0.6777108434,0.8047388444,0.5506828424,3
2018,13,137,race-ethnicity,"White, Non-Hispanic",0.7436415124,0.7617312261,0.7255517987,2
2018,13,139,race-ethnicity,"Black, Non-Hispanic",0.7213527613,0.7831802501,0.6595252724,1
2018,13,139,race-ethnicity,Hispanic,0.7583159178,0.7879634755,0.7286683601,1
2018,13,139,race-ethnicity,Other Races and Ethnicities,0.7834723878,0.856861541,0.7100832345,1
2018,13,139,race-ethnicity,"White, Non-Hispanic",0.79648577,0.8121805032,0.7807910368,1
2018,13,141,race-ethnicity,"Black, Non-Hispanic",0.6566002969,0.6842990102,0.6289015835,2
2018,13,141,race-ethnicity,Hispanic,0.7456926258,0.8523830607,0.6390021909,3
2018,13,141,race-ethnicity,Other Races and Ethnicities,0.6100519931,0.7612036295,0.4589003567,3
2018,13,141,race-ethnicity,"White, Non-Hispanic",0.7402034756,0.7622420599,0.7181648914,2
2018,13,143,race-ethnicity,"Black, Non-Hispanic",0.7350844773,0.7862285589,0.6839403957,2
2018,13,143,race-ethnicity,Hispanic,0.7565947242,0.8166739993,0.6965154492,2
2018,13,143,race-ethnicity,Other Races and Ethnicities,0.6870292887,0.8307321945,0.5433263829,3
2018,13,143,race-ethnicity,"White, Non-Hispanic",0.7422298807,0.7602199571,0.7242398043,2
2018,13,145,race-ethnicity,"Black, Non-Hispanic",0.6818394322,0.7089007645,0.6547780999,2
2018,13,145,race-ethnicity,Hispanic,0.7304993809,0.8056259372,0.6553728246,2
2018,13,145,race-ethnicity,Other Races and Ethnicities,0.7473884141,0.8573346231,0.637442205,3
2018,13,145,race-ethnicity,"White, Non-Hispanic",0.7449449021,0.7653852696,0.7245045346,2
2018,13,147,race-ethnicity,"Black, Non-Hispanic",0.7315879618,0.8044743063,0.6587016173,2
2018,13,147,race-ethnicity,Hispanic,0.741296061,0.8049195885,0.6776725335,2
2018,13,147,race-ethnicity,Other Races and Ethnicities,0.6777108434,0.8047388444,0.5506828424,3
2018,13,147,race-ethnicity,"White, Non-Hispanic",0.7436415124,0.7617312261,0.7255517987,2
2018,13,149,race-ethnicity,"Black, Non-Hispanic",0.7849608198,0.8202063142,0.7497153253,2
2018,13,149,race-ethnicity,Hispanic,0.7018950437,0.8176397487,0.5861503387,3
2018,13,149,race-ethnicity,Other Races and Ethnicities,0.6895223421,0.7979141349,0.5811305493,3
2018,13,149,race-ethnicity,"White, Non-Hispanic",0.76433579,0.7872403835,0.7414311966,2
2018,13,151,race-ethnicity,"Black, Non-Hispanic",0.8348756365,0.8561511285,0.8136001445,1
2018,13,151,race-ethnicity,Hispanic,0.7228874444,0.7947539254,0.6510209634,1
2018,13,151,race-ethnicity,Other Races and Ethnicities,0.7743631217,0.8377610707,0.7109651727,1
2018,13,151,race-ethnicity,"White, Non-Hispanic",0.7979290314,0.8187998926,0.7770581703,1
2018,13,153,race-ethnicity,"Black, Non-Hispanic",0.7886103675,0.821954384,0.755266351,1
2018,13,153,race-ethnicity,Hispanic,0.7877172654,0.8561932533,0.7192412774,1
2018,13,153,race-ethnicity,Other Races and Ethnicities,0.6855944056,0.7657142286,0.6054745826,1
