fips,name,name2
28083,"Leflore County, Mississippi","Leflore County, Mississippi"
28085,"Lincoln County, Mississippi","Lincoln County, Mississippi"
28087,"Lowndes County, Mississippi","Lowndes County, Mississippi"
28089,"Madison County, Mississippi","Madison County, Mississippi"
28091,"Marion County, Mississippi","Marion County, Mississippi"
28093,"Marshall County, Mississippi","Marshall County, Mississippi"
28095,"Monroe County, Mississippi","Monroe County, Mississippi"
28097,"Montgomery County, Mississippi","Montgomery County, Mississippi"
28099,"Neshoba County, Mississippi","Neshoba County, Mississippi"
28101,"Newton County, Mississippi","Newton County, Mississippi"
28103,"Noxubee County, Mississippi","Noxubee County, Mississippi"
28105,"Oktibbeha County, Mississippi","Oktibbeha County, Mississippi"
28107,"Panola County, Mississippi","Panola County, Mississippi"
28109,"Pearl River County, Mississippi","Pearl River County, Mississippi"
28111,"Perry County, Mississippi","Perry County, Mississippi"
28113,"Pike County, Mississippi","Pike County, Mississippi"
28115,"Pontotoc County, Mississippi","Pontotoc County, Mississippi"
28117,"Prentiss County, Mississippi","Prentiss County, Mississippi"
28119,"Quitman County, Mississippi","Quitman County, Mississippi"
28121,"Rankin County, Mississippi","Rankin County, Mississippi"
28123,"Scott County, Mississippi","Scott County, Mississippi"
28125,"Sharkey County, Mississippi","Sharkey County, Mississippi"
28127,"Simpson County, Mississippi","Simpson County, Mississippi"
28129,"Smith County, Mississippi","Smith County, Mississippi"
28131,"Stone County, Mississippi","Stone County, Mississippi"
28133,"Sunflower County, Mississippi","Sunflower County, Mississippi"
28135,"Tallahatchie County, Mississippi","Tallahatchie County, Mississippi"
28137,"Tate County, Mississippi","Tate County, Mississippi"
28139,"Tippah County, Mississippi","Tippah County, Mississippi"
28141,"Tishomingo County, Mississippi","Tishomingo County, Mississippi"
28143,"Tunica County, Mississippi","Tunica County, Mississippi"
28145,"Union County, Mississippi","Union County, Mississippi"
28147,"Walthall County, Mississippi","Walthall County, Mississippi"
28149,"Warren County, Mississippi","Warren County, Mississippi"
28151,"Washington County, Mississippi","Washington County, Mississippi"
28153,"Wayne County, Mississippi","Wayne County, Mississippi"
28155,"Webster County, Mississippi","Webster County, Mississippi"
28157,"Wilkinson County, Mississippi","Wilkinson County, Mississippi"
28159,"Winston County, Mississippi","Winston County, Mississippi"
28161,"Yalobusha County, Mississippi","Yalobusha County, Mississippi"
28163,"Yazoo County, Mississippi","Yazoo County, Mississippi"
29001,"Adair County, Missouri","Adair County, Missouri"
29003,"Andrew County, Missouri","Andrew County, Missouri"
29005,"Atchison County, Missouri","Atchison County, Missouri"
29007,"Audrain County, Missouri","Audrain County, Missouri"
29009,"Barry County, Missouri","Barry County, Missouri"
29011,"Barton County, Missouri","Barton County, Missouri"
29013,"Bates County, Missouri","Bates County, Missouri"
29015,"Benton County, Missouri","Benton County, Missouri"
29017,"Bollinger County, Missouri","Bollinger County, Missouri"
29019,"Boone County, Missouri","Boone County, Missouri"
29021,"Buchanan County, Missouri","Buchanan County, Missouri"
29023,"Butler County, Missouri","Butler County, Missouri"
29025,"Caldwell County, Missouri","Caldwell County, Missouri"
29027,"Callaway County, Missouri","Callaway County, Missouri"
29029,"Camden County, Missouri","Camden County, Missouri"
29031,"Cape Girardeau County, Missouri","Cape Girardeau County, Missouri"
29033,"Carroll County, Missouri","Carroll County, Missouri"
29035,"Carter County, Missouri","Carter County, Missouri"
29037,"Cass County, Missouri","Cass County, Missouri"
29039,"Cedar County, Missouri","Cedar County, Missouri"
29041,"Chariton County, Missouri","Chariton County, Missouri"
29043,"Christian County, Missouri","Christian County, Missouri"
29045,"Clark County, Missouri","Clark County, Missouri"
29047,"Clay County, Missouri","Clay County, Missouri"
29049,"Clinton County, Missouri","Clinton County, Missouri"
29051,"Cole County, Missouri","Cole County, Missouri"
29053,"Cooper County, Missouri","Cooper County, Missouri"
29055,"Crawford County, Missouri","Crawford County, Missouri"
29057,"Dade County, Missouri","Dade County, Missouri"
29059,"Dallas County, Missouri","Dallas County, Missouri"
29061,"Daviess County, Missouri","Daviess County, Missouri"
29063,"DeKalb County, Missouri","DeKalb County, Missouri"
29065,"Dent County, Missouri","Dent County, Missouri"
29067,"Douglas County, Missouri","Douglas County, Missouri"
29069,"Dunklin County, Missouri","Dunklin County, Missouri"
29071,"Franklin County, Missouri","Franklin County, Missouri"
29073,"Gasconade County, Missouri","Gasconade County, Missouri"
29075,"Gentry County, Missouri","Gentry County, Missouri"
29077,"Greene County, Missouri","Greene County, Missouri"
29079,"Grundy County, Missouri","Grundy County, Missouri"
29081,"Harrison County, Missouri","Harrison County, Missouri"
29083,"Henry County, Missouri","Henry County, Missouri"
29085,"Hickory County, Missouri","Hickory County, Missouri"
29087,"Holt County, Missouri","Holt County, Missouri"
29089,"Howard County, Missouri","Howard County, Missouri"
29091,"Howell County, Missouri","Howell County, Missouri"
29093,"Iron County, Missouri","Iron County, Missouri"
29095,"Jackson County, Missouri","Jackson County, Missouri"
29097,"Jasper County, Missouri","Jasper County, Missouri"
29099,"Jefferson County, Missouri","Jefferson County, Missouri"
29101,"Johnson County, Missouri","Johnson County, Missouri"
29103,"Knox County, Missouri","Knox County, Missouri"
29105,"Laclede County, Missouri","Laclede County, Missouri"
29107,"Lafayette County, Missouri","Lafayette County, Missouri"
29109,"Lawrence County, Missouri","Lawrence County, Missouri"
29111,"Lewis County, Missouri","Lewis County, Missouri"
29113,"Lincoln County, Missouri","Lincoln County, Missouri"
29115,"Linn County, Missouri","Linn County, Missouri"
29117,"Livingston County, Missouri","Livingston County, Missouri"
29119,"McDonald County, Missouri","McDonald County, Missouri"
29121,"Macon County, Missouri","Macon County, Missouri"
29123,"Madison County, Missouri","Madison County, Missouri"
29125,"Maries County, Missouri","Maries County, Missouri"
29127,"Marion County, Missouri","Marion County, Missouri"
29129,"Mercer County, Missouri","Mercer County, Missouri"
29131,"Miller County, Missouri","Miller County, Missouri"
29133,"Mississippi County, Missouri","Mississippi County, Missouri"
29135,"Moniteau County, Missouri","Moniteau County, Missouri"
29137,"Monroe County, Missouri","Monroe County, Missouri"
29139,"Montgomery County, Missouri","Montgomery County, Missouri"
29141,"Morgan County, Missouri","Morgan County, Missouri"
29143,"New Madrid County, Missouri","New Madrid County, Missouri"
29145,"Newton County, Missouri","Newton County, Missouri"
29147,"Nodaway County, Missouri","Nodaway County, Missouri"
29149,"Oregon County, Missouri","Oregon County, Missouri"
29151,"Osage County, Missouri","Osage County, Missouri"
29153,"Ozark County, Missouri","Ozark County, Missouri"
29155,"Pemiscot County, Missouri","Pemiscot County, Missouri"
29157,"Perry County, Missouri","Perry County, Missouri"
29159,"Pettis County, Missouri","Pettis County, Missouri"
29161,"Phelps County, Missouri","Phelps County, Missouri"
29163,"Pike County, Missouri","Pike County, Missouri"
29165,"Platte County, Missouri","Platte County, Missouri"
29167,"Polk County, Missouri","Polk County, Missouri"
29169,"Pulaski County, Missouri","Pulaski County, Missouri"
29171,"Putnam County, Missouri","Putnam County, Missouri"
29173,"Ralls County, Missouri","Ralls County, Missouri"
29175,"Randolph County, Missouri","Randolph County, Missouri"
29177,"Ray County, Missouri","Ray County, Missouri"
29179,"Reynolds County, Missouri","Reynolds County, Missouri"
29181,"Ripley County, Missouri","Ripley County, Missouri"
29183,"St. Charles County, Missouri","St. Charles County, Missouri"
29185,"St. Clair County, Missouri","St. Clair County, Missouri"
29186,"Ste. Genevieve County, Missouri","Ste. Genevieve County, Missouri"
29187,"St. Francois County, Missouri","St. Francois County, Missouri"
29189,"St. Louis County, Missouri","St. Louis County, Missouri"
29195,"Saline County, Missouri","Saline County, Missouri"
29197,"Schuyler County, Missouri","Schuyler County, Missouri"
29199,"Scotland County, Missouri","Scotland County, Missouri"
29201,"Scott County, Missouri","Scott County, Missouri"
29203,"Shannon County, Missouri","Shannon County, Missouri"
29205,"Shelby County, Missouri","Shelby County, Missouri"
29207,"Stoddard County, Missouri","Stoddard County, Missouri"
29209,"Stone County, Missouri","Stone County, Missouri"
29211,"Sullivan County, Missouri","Sullivan County, Missouri"
29213,"Taney County, Missouri","Taney County, Missouri"
29215,"Texas County, Missouri","Texas County, Missouri"
29217,"Vernon County, Missouri","Vernon County, Missouri"
29219,"Warren County, Missouri","Warren County, Missouri"
29221,"Washington County, Missouri","Washington County, Missouri"
29223,"Wayne County, Missouri","Wayne County, Missouri"
29225,"Webster County, Missouri","Webster County, Missouri"
29227,"Worth County, Missouri","Worth County, Missouri"
29229,"Wright County, Missouri","Wright County, Missouri"
29510,"St. Louis city, Missouri","St. Louis city, Missouri"
30001,"Beaverhead County, Montana","Beaverhead County, Montana"
30003,"Big Horn County, Montana","Big Horn County, Montana"
30005,"Blaine County, Montana","Blaine County, Montana"
30007,"Broadwater County, Montana","Broadwater County, Montana"
30009,"Carbon County, Montana","Carbon County, Montana"
30011,"Carter County, Montana","Carter County, Montana"
30013,"Cascade County, Montana","Cascade County, Montana"
30015,"Chouteau County, Montana","Chouteau County, Montana"
30017,"Custer County, Montana","Custer County, Montana"
30019,"Daniels County, Montana","Daniels County, Montana"
30021,"Dawson County, Montana","Dawson County, Montana"
30023,"Deer Lodge County, Montana","Deer Lodge County, Montana"
30025,"Fallon County, Montana","Fallon County, Montana"
30027,"Fergus County, Montana","Fergus County, Montana"
30029,"Flathead County, Montana","Flathead County, Montana"
30031,"Gallatin County, Montana","Gallatin County, Montana"
30033,"Garfield County, Montana","Garfield County, Montana"
30035,"Glacier County, Montana","Glacier County, Montana"
30037,"Golden Valley County, Montana","Golden Valley County, Montana"
30039,"Granite County, Montana","Granite County, Montana"
30041,"Hill County, Montana","Hill County, Montana"
30043,"Jefferson County, Montana","Jefferson County, Montana"
30045,"Judith Basin County, Montana","Judith Basin County, Montana"
30047,"Lake County, Montana","Lake County, Montana"
30049,"Lewis and Clark County, Montana","Lewis and Clark County, Montana"
30051,"Liberty County, Montana","Liberty County, Montana"
30053,"Lincoln County, Montana","Lincoln County, Montana"
30055,"McCone County, Montana","McCone County, Montana"
30057,"Madison County, Montana","Madison County, Montana"
30059,"Meagher County, Montana","Meagher County, Montana"
30061,"Mineral County, Montana","Mineral County, Montana"
30063,"Missoula County, Montana","Missoula County, Montana"
30065,"Musselshell County, Montana","Musselshell County, Montana"
30067,"Park County, Montana","Park County, Montana"
30069,"Petroleum County, Montana","Petroleum County, Montana"
30071,"Phillips County, Montana","Phillips County, Montana"
30073,"Pondera County, Montana","Pondera County, Montana"
30075,"Powder River County, Montana","Powder River County, Montana"
30077,"Powell County, Montana","Powell County, Montana"
30079,"Prairie County, Montana","Prairie County, Montana"
30081,"Ravalli County, Montana","Ravalli County, Montana"
30083,"Richland County, Montana","Richland County, Montana"
30085,"Roosevelt County, Montana","Roosevelt County, Montana"
30087,"Rosebud County, Montana","Rosebud County, Montana"
30089,"Sanders County, Montana","Sanders County, Montana"
30091,"Sheridan County, Montana","Sheridan County, Montana"
30093,"Silver Bow County, Montana","Silver Bow County, Montana"
30095,"Stillwater County, Montana","Stillwater County, Montana"
30097,"Sweet Grass County, Montana","Sweet Grass County, Montana"
30099,"Teton County, Montana","Teton County, Montana"
30101,"Toole County, Montana","Toole County, Montana"
30103,"Treasure County, Montana","Treasure County, Montana"
30105,"Valley County, Montana","Valley County, Montana"
30107,"Wheatland County, Montana","Wheatland County, Montana"
30109,"Wibaux County, Montana","Wibaux County, Montana"
30111,"Yellowstone County, Montana","Yellowstone County, Montana"
31001,"Adams County, Nebraska","Adams County, Nebraska"
31003,"Antelope County, Nebraska","Antelope County, Nebraska"
31005,"Arthur County, Nebraska","Arthur County, Nebraska"
31007,"Banner County, Nebraska","Banner County, Nebraska"
31009,"Blaine County, Nebraska","Blaine County, Nebraska"
31011,"Boone County, Nebraska","Boone County, Nebraska"
31013,"Box Butte County, Nebraska","Box Butte County, Nebraska"
31015,"Boyd County, Nebraska","Boyd County, Nebraska"
31017,"Brown County, Nebraska","Brown County, Nebraska"
31019,"Buffalo County, Nebraska","Buffalo County, Nebraska"
31021,"Burt County, Nebraska","Burt County, Nebraska"
31023,"Butler County, Nebraska","Butler County, Nebraska"
31025,"Cass County, Nebraska","Cass County, Nebraska"
31027,"Cedar County, Nebraska","Cedar County, Nebraska"
31029,"Chase County, Nebraska","Chase County, Nebraska"
31031,"Cherry County, Nebraska","Cherry County, Nebraska"
31033,"Cheyenne County, Nebraska","Cheyenne County, Nebraska"
31035,"Clay County, Nebraska","Clay County, Nebraska"
31037,"Colfax County, Nebraska","Colfax County, Nebraska"
31039,"Cuming County, Nebraska","Cuming County, Nebraska"
31041,"Custer County, Nebraska","Custer County, Nebraska"
31043,"Dakota County, Nebraska","Dakota County, Nebraska"
31045,"Dawes County, Nebraska","Dawes County, Nebraska"
31047,"Dawson County, Nebraska","Dawson County, Nebraska"
31049,"Deuel County, Nebraska","Deuel County, Nebraska"
31051,"Dixon County, Nebraska","Dixon County, Nebraska"
31053,"Dodge County, Nebraska","Dodge County, Nebraska"
31055,"Douglas County, Nebraska","Douglas County, Nebraska"
31057,"Dundy County, Nebraska","Dundy County, Nebraska"
31059,"Fillmore County, Nebraska","Fillmore County, Nebraska"
31061,"Franklin County, Nebraska","Franklin County, Nebraska"
31063,"Frontier County, Nebraska","Frontier County, Nebraska"
31065,"Furnas County, Nebraska","Furnas County, Nebraska"
31067,"Gage County, Nebraska","Gage County, Nebraska"
31069,"Garden County, Nebraska","Garden County, Nebraska"
31071,"Garfield County, Nebraska","Garfield County, Nebraska"
31073,"Gosper County, Nebraska","Gosper County, Nebraska"
31075,"Grant County, Nebraska","Grant County, Nebraska"
31077,"Greeley County, Nebraska","Greeley County, Nebraska"
31079,"Hall County, Nebraska","Hall County, Nebraska"
31081,"Hamilton County, Nebraska","Hamilton County, Nebraska"
31083,"Harlan County, Nebraska","Harlan County, Nebraska"
31085,"Hayes County, Nebraska","Hayes County, Nebraska"
31087,"Hitchcock County, Nebraska","Hitchcock County, Nebraska"
31089,"Holt County, Nebraska","Holt County, Nebraska"
31091,"Hooker County, Nebraska","Hooker County, Nebraska"
31093,"Howard County, Nebraska","Howard County, Nebraska"
31095,"Jefferson County, Nebraska","Jefferson County, Nebraska"
31097,"Johnson County, Nebraska","Johnson County, Nebraska"
31099,"Kearney County, Nebraska","Kearney County, Nebraska"
