state,county,state_name,county_name,share_digital_access,share_digital_access_quality
55,043,Wisconsin,Grant County,NA,NA
55,045,Wisconsin,Green County,NA,NA
55,047,Wisconsin,Green Lake County,NA,NA
55,049,Wisconsin,Iowa County,NA,NA
55,051,Wisconsin,Iron County,NA,NA
55,053,Wisconsin,Jackson County,NA,NA
55,055,Wisconsin,Jefferson County,0.880625229241317,1
55,057,Wisconsin,Juneau County,NA,NA
55,059,Wisconsin,Kenosha County,0.8916866105848464,1
55,061,Wisconsin,Kewaunee County,NA,NA
55,063,Wisconsin,La Crosse County,0.8955470465898269,1
55,065,Wisconsin,Lafayette County,NA,NA
55,067,Wisconsin,Langlade County,NA,NA
55,069,Wisconsin,Lincoln County,NA,NA
55,071,Wisconsin,Manitowoc County,0.8783091253999263,1
55,073,Wisconsin,Marathon County,0.9019517876680903,1
55,075,Wisconsin,Marinette County,NA,NA
55,077,Wisconsin,Marquette County,NA,NA
55,078,Wisconsin,Menominee County,NA,NA
55,079,Wisconsin,Milwaukee County,0.8966223869838328,1
55,081,Wisconsin,Monroe County,NA,NA
55,083,Wisconsin,Oconto County,NA,NA
55,085,Wisconsin,Oneida County,NA,NA
55,087,Wisconsin,Outagamie County,0.9233095316748405,1
55,089,Wisconsin,Ozaukee County,0.9449344274867705,1
55,091,Wisconsin,Pepin County,NA,NA
55,093,Wisconsin,Pierce County,NA,NA
55,095,Wisconsin,Polk County,NA,NA
55,097,Wisconsin,Portage County,0.9459441378156882,1
55,099,Wisconsin,Price County,NA,NA
55,101,Wisconsin,Racine County,0.8919448651538099,1
55,103,Wisconsin,Richland County,NA,NA
55,105,Wisconsin,Rock County,0.8990388893832874,1
55,107,Wisconsin,Rusk County,NA,NA
55,109,Wisconsin,St. Croix County,0.9365033112582781,1
55,111,Wisconsin,Sauk County,0.8836683505846611,1
55,113,Wisconsin,Sawyer County,NA,NA
55,115,Wisconsin,Shawano County,NA,NA
55,117,Wisconsin,Sheboygan County,0.8941504729489057,1
55,119,Wisconsin,Taylor County,NA,NA
55,121,Wisconsin,Trempealeau County,NA,NA
55,123,Wisconsin,Vernon County,NA,NA
55,125,Wisconsin,Vilas County,NA,NA
55,127,Wisconsin,Walworth County,0.8837568079287534,1
55,129,Wisconsin,Washburn County,NA,NA
55,131,Wisconsin,Washington County,0.9242914410296083,1
55,133,Wisconsin,Waukesha County,0.938682295401907,1
55,135,Wisconsin,Waupaca County,NA,NA
55,137,Wisconsin,Waushara County,NA,NA
55,139,Wisconsin,Winnebago County,0.8804879739377556,1
55,141,Wisconsin,Wood County,0.8887271601114897,1
56,001,Wyoming,Albany County,NA,NA
56,003,Wyoming,Big Horn County,NA,NA
56,005,Wyoming,Campbell County,NA,NA
56,007,Wyoming,Carbon County,NA,NA
56,009,Wyoming,Converse County,NA,NA
56,011,Wyoming,Crook County,NA,NA
56,013,Wyoming,Fremont County,NA,NA
56,015,Wyoming,Goshen County,NA,NA
56,017,Wyoming,Hot Springs County,NA,NA
56,019,Wyoming,Johnson County,NA,NA
56,021,Wyoming,Laramie County,0.8962851570760592,1
56,023,Wyoming,Lincoln County,NA,NA
56,025,Wyoming,Natrona County,0.9208042062496266,1
56,027,Wyoming,Niobrara County,NA,NA
56,029,Wyoming,Park County,NA,NA
56,031,Wyoming,Platte County,NA,NA
56,033,Wyoming,Sheridan County,NA,NA
56,035,Wyoming,Sublette County,NA,NA
56,037,Wyoming,Sweetwater County,NA,NA
56,039,Wyoming,Teton County,NA,NA
56,041,Wyoming,Uinta County,NA,NA
56,043,Wyoming,Washakie County,NA,NA
56,045,Wyoming,Weston County,NA,NA
