state,place,city_name,subgroup,achievement_change,achievement_change_lb,achievement_change_ub,achievement_change_quality,year,state_name,_merge,subgroup_type,missing_outcome
06,72016,Simi Valley,Not Economically Disadvantaged,-.18808682,-.49081001,.11463638,1,2022,California,Matched (3),income,0
06,72016,Simi Valley,"Black, Non-Hispanic",,,,,2022,California,Matched (3),race-ethnicity,1
06,73080,South Gate,Hispanic,,,,,2022,California,Using only (2),race-ethnicity,1
06,73080,South Gate,"White, Non-Hispanic",,,,,2022,California,Using only (2),race-ethnicity,1
06,73080,South Gate,Economically Disadvantaged,,,,,2022,California,Using only (2),income,1
06,73080,South Gate,"Black, Non-Hispanic",,,,,2022,California,Using only (2),race-ethnicity,1
06,73080,South Gate,All,,,,,2022,California,Using only (2),,1
06,73080,South Gate,Not Economically Disadvantaged,,,,,2022,California,Using only (2),income,1
06,75000,Stockton,All,-.15985937,-.44318312,.12346439,1,2022,California,Matched (3),,0
06,75000,Stockton,Economically Disadvantaged,-.15235697,-.44900113,.14428721,1,2022,California,Matched (3),income,0
06,75000,Stockton,"White, Non-Hispanic",-.23954912,-.5333482,.054249998,1,2022,California,Matched (3),race-ethnicity,0
06,75000,Stockton,"Black, Non-Hispanic",-.11910788,-.41644007,.1782243,1,2022,California,Matched (3),race-ethnicity,0
06,75000,Stockton,Hispanic,-.17811781,-.44216621,.085930564,1,2022,California,Matched (3),race-ethnicity,0
06,75000,Stockton,Not Economically Disadvantaged,-.2702435,-.59881043,.058323469,1,2022,California,Matched (3),income,0
06,77000,Sunnyvale,"Black, Non-Hispanic",,,,,2022,California,Matched (3),race-ethnicity,1
06,77000,Sunnyvale,Hispanic,-.20322853,-.50928408,.10282697,1,2022,California,Matched (3),race-ethnicity,0
06,77000,Sunnyvale,"White, Non-Hispanic",-.080551326,-.37021333,.20911068,2,2022,California,Matched (3),race-ethnicity,0
06,77000,Sunnyvale,All,.097295612,-.20121613,.39580736,1,2022,California,Matched (3),,0
06,77000,Sunnyvale,Economically Disadvantaged,.31141222,-.053647168,.67647159,1,2022,California,Matched (3),income,0
06,77000,Sunnyvale,Not Economically Disadvantaged,-.039492305,-.36196512,.2829805,1,2022,California,Matched (3),income,0
06,78120,Temecula,Hispanic,-.023272898,-.30144683,.25490102,1,2022,California,Matched (3),race-ethnicity,0
06,78120,Temecula,Not Economically Disadvantaged,-.23059697,-.53096426,.069770329,1,2022,California,Matched (3),income,0
06,78120,Temecula,Economically Disadvantaged,-.054529581,-.37239176,.26333261,1,2022,California,Matched (3),income,0
06,78120,Temecula,"Black, Non-Hispanic",-.11076366,-.43182671,.21029937,3,2022,California,Matched (3),race-ethnicity,0
06,78120,Temecula,"White, Non-Hispanic",-.1520192,-.40553561,.1014972,1,2022,California,Matched (3),race-ethnicity,0
06,78120,Temecula,All,-.093763418,-.38541514,.19788828,1,2022,California,Matched (3),,0
06,78582,Thousand Oaks,"White, Non-Hispanic",.25754434,-.0005222719,.51561099,1,2022,California,Matched (3),race-ethnicity,0
06,78582,Thousand Oaks,All,.27989119,-.007978118,.56776047,1,2022,California,Matched (3),,0
06,78582,Thousand Oaks,Economically Disadvantaged,.055863742,-.28190079,.39362827,1,2022,California,Matched (3),income,0
06,78582,Thousand Oaks,"Black, Non-Hispanic",,,,,2022,California,Matched (3),race-ethnicity,1
06,78582,Thousand Oaks,Hispanic,.23944268,-.041538045,.52042341,1,2022,California,Matched (3),race-ethnicity,0
06,78582,Thousand Oaks,Not Economically Disadvantaged,.2912764,-.011233449,.59378624,1,2022,California,Matched (3),income,0
06,80000,Torrance,Hispanic,.077114359,-.19419637,.34842509,1,2022,California,Matched (3),race-ethnicity,0
06,80000,Torrance,"Black, Non-Hispanic",.088477403,-.23067929,.40763408,1,2022,California,Matched (3),race-ethnicity,0
06,80000,Torrance,Not Economically Disadvantaged,.17549235,-.12059292,.47157761,1,2022,California,Matched (3),income,0
06,80000,Torrance,"White, Non-Hispanic",.055409495,-.20597984,.31679884,1,2022,California,Matched (3),race-ethnicity,0
06,80000,Torrance,Economically Disadvantaged,.30085126,-.0071018324,.60880435,1,2022,California,Matched (3),income,0
06,80000,Torrance,All,.22045198,-.063181013,.504085,1,2022,California,Matched (3),,0
06,80238,Tracy,Not Economically Disadvantaged,-.24385682,-.59611082,.10839722,1,2022,California,Matched (3),income,0
06,80238,Tracy,"White, Non-Hispanic",-.2340873,-.52361345,.05543885,1,2022,California,Matched (3),race-ethnicity,0
06,80238,Tracy,All,-.14085187,-.43977445,.15807071,1,2022,California,Matched (3),,0
06,80238,Tracy,Economically Disadvantaged,-.16244259,-.49025977,.16537458,1,2022,California,Matched (3),income,0
06,80238,Tracy,"Black, Non-Hispanic",,,,,2022,California,Matched (3),race-ethnicity,1
06,80238,Tracy,Hispanic,-.17561404,-.45384443,.10261635,1,2022,California,Matched (3),race-ethnicity,0
06,80854,Tustin,"White, Non-Hispanic",-.0859567,-.34562266,.17370926,1,2022,California,Matched (3),race-ethnicity,0
06,80854,Tustin,All,-.018691177,-.30348051,.26609814,1,2022,California,Matched (3),,0
06,80854,Tustin,Not Economically Disadvantaged,-.16779463,-.47136852,.13577926,1,2022,California,Matched (3),income,0
06,80854,Tustin,Economically Disadvantaged,-.29120383,-.59957039,.017162737,1,2022,California,Matched (3),income,0
06,80854,Tustin,"Black, Non-Hispanic",,,,,2022,California,Matched (3),race-ethnicity,1
06,80854,Tustin,Hispanic,-.31738308,-.58601534,-.048750829,1,2022,California,Matched (3),race-ethnicity,0
06,81344,Upland,"White, Non-Hispanic",-.072824232,-.35161453,.20596607,1,2022,California,Matched (3),race-ethnicity,0
06,81344,Upland,Hispanic,-.16914861,-.44322494,.1049277,1,2022,California,Matched (3),race-ethnicity,0
06,81344,Upland,Not Economically Disadvantaged,-.074943066,-.41928196,.26939583,1,2022,California,Matched (3),income,0
06,81344,Upland,"Black, Non-Hispanic",-.28913888,-.62840325,.050125465,1,2022,California,Matched (3),race-ethnicity,0
06,81344,Upland,Economically Disadvantaged,-.12148054,-.43247044,.18950935,1,2022,California,Matched (3),income,0
06,81344,Upland,All,-.16884772,-.45919487,.12149943,1,2022,California,Matched (3),,0
06,81554,Vacaville,Economically Disadvantaged,-.090549625,-.407152,.22605273,1,2022,California,Matched (3),income,0
06,81554,Vacaville,Hispanic,-.13590166,-.41559729,.14379399,1,2022,California,Matched (3),race-ethnicity,0
06,81554,Vacaville,"Black, Non-Hispanic",,,,,2022,California,Matched (3),race-ethnicity,1
06,81554,Vacaville,Not Economically Disadvantaged,-.41341421,-.72347909,-.10334933,1,2022,California,Matched (3),income,0
06,81554,Vacaville,"White, Non-Hispanic",-.095472336,-.3536638,.16271913,1,2022,California,Matched (3),race-ethnicity,0
06,81554,Vacaville,All,-.12764464,-.41486755,.15957826,1,2022,California,Matched (3),,0
06,81666,Vallejo,"White, Non-Hispanic",,,,,2022,California,Matched (3),race-ethnicity,1
06,81666,Vallejo,Not Economically Disadvantaged,-.26466134,-.65580153,.12647887,1,2022,California,Matched (3),income,0
06,81666,Vallejo,Economically Disadvantaged,-.2194391,-.57398051,.1351023,3,2022,California,Matched (3),income,0
06,81666,Vallejo,"Black, Non-Hispanic",-.096919365,-.41259381,.21875508,3,2022,California,Matched (3),race-ethnicity,0
06,81666,Vallejo,All,-.16580634,-.47164711,.14003444,1,2022,California,Matched (3),,0
06,81666,Vallejo,Hispanic,-.22418454,-.54231924,.093950152,3,2022,California,Matched (3),race-ethnicity,0
06,82590,Victorville,All,-.25684839,-.5767718,.063075006,2,2022,California,Matched (3),,0
06,82590,Victorville,Economically Disadvantaged,-.20014398,-.5417434,.14145546,2,2022,California,Matched (3),income,0
06,82590,Victorville,Hispanic,-.20832616,-.50633734,.089685045,2,2022,California,Matched (3),race-ethnicity,0
06,82590,Victorville,Not Economically Disadvantaged,-.2931127,-.70460814,.11838279,2,2022,California,Matched (3),income,0
06,82590,Victorville,"Black, Non-Hispanic",-.33402431,-.65614974,-.011898845,2,2022,California,Matched (3),race-ethnicity,0
06,82590,Victorville,"White, Non-Hispanic",-.22173634,-.52640843,.08293575,2,2022,California,Matched (3),race-ethnicity,0
06,82954,Visalia,Not Economically Disadvantaged,-.53695387,-.84530991,-.22859785,1,2022,California,Matched (3),income,0
06,82954,Visalia,Economically Disadvantaged,-.43900689,-.73252618,-.14548758,1,2022,California,Matched (3),income,0
06,82954,Visalia,Hispanic,-.39047158,-.65122575,-.12971745,1,2022,California,Matched (3),race-ethnicity,0
06,82954,Visalia,"White, Non-Hispanic",-.32297051,-.58640772,-.059533276,1,2022,California,Matched (3),race-ethnicity,0
06,82954,Visalia,"Black, Non-Hispanic",,,,,2022,California,Matched (3),race-ethnicity,1
06,82954,Visalia,All,-.40429941,-.68487388,-.12372491,1,2022,California,Matched (3),,0
06,82996,Vista,Hispanic,-.22158815,-.486444,.043267693,1,2022,California,Matched (3),race-ethnicity,0
06,82996,Vista,All,-.22512315,-.50850201,.058255706,1,2022,California,Matched (3),,0
06,82996,Vista,"White, Non-Hispanic",-.18760185,-.44911888,.073915198,1,2022,California,Matched (3),race-ethnicity,0
06,82996,Vista,Not Economically Disadvantaged,-.40173164,-.73589861,-.067564696,1,2022,California,Matched (3),income,0
06,82996,Vista,"Black, Non-Hispanic",,,,,2022,California,Matched (3),race-ethnicity,1
06,82996,Vista,Economically Disadvantaged,-.30341917,-.60177118,-.0050672106,1,2022,California,Matched (3),income,0
06,84200,West Covina,"Black, Non-Hispanic",,,,,2022,California,Matched (3),race-ethnicity,1
06,84200,West Covina,Hispanic,-.21664616,-.49264431,.059351992,1,2022,California,Matched (3),race-ethnicity,0
06,84200,West Covina,All,-.21220179,-.50953764,.085134082,1,2022,California,Matched (3),,0
06,84200,West Covina,"White, Non-Hispanic",,,,,2022,California,Matched (3),race-ethnicity,1
06,84200,West Covina,Economically Disadvantaged,-.18046446,-.49990171,.13897279,1,2022,California,Matched (3),income,0
06,84200,West Covina,Not Economically Disadvantaged,-.51772785,-.91393763,-.12151812,1,2022,California,Matched (3),income,0
06,84550,Westminster,Economically Disadvantaged,.11575369,-.19240682,.42391419,1,2022,California,Matched (3),income,0
06,84550,Westminster,"White, Non-Hispanic",-.17522202,-.47035497,.11991093,1,2022,California,Matched (3),race-ethnicity,0
06,84550,Westminster,"Black, Non-Hispanic",,,,,2022,California,Matched (3),race-ethnicity,1
06,84550,Westminster,All,-.022884171,-.31380394,.26803559,1,2022,California,Matched (3),,0
06,84550,Westminster,Not Economically Disadvantaged,-.038108055,-.41568321,.33946711,1,2022,California,Matched (3),income,0
06,84550,Westminster,Hispanic,.02097111,-.25901183,.30095404,1,2022,California,Matched (3),race-ethnicity,0
06,85292,Whittier,Economically Disadvantaged,-.042924918,-.36388591,.27803606,1,2022,California,Matched (3),income,0
06,85292,Whittier,Not Economically Disadvantaged,.07412181,-.28798673,.43623033,1,2022,California,Matched (3),income,0
06,85292,Whittier,"Black, Non-Hispanic",,,,,2022,California,Matched (3),race-ethnicity,1
06,85292,Whittier,All,-.079003982,-.37637496,.21836701,1,2022,California,Matched (3),,0
06,85292,Whittier,Hispanic,-.084129833,-.36268455,.1944249,1,2022,California,Matched (3),race-ethnicity,0
06,85292,Whittier,"White, Non-Hispanic",-.056094669,-.3597109,.24752156,1,2022,California,Matched (3),race-ethnicity,0
08,03455,Arvada,Economically Disadvantaged,,,,,2022,Colorado,Using only (2),income,1
08,03455,Arvada,Not Economically Disadvantaged,,,,,2022,Colorado,Using only (2),income,1
08,03455,Arvada,Hispanic,,,,,2022,Colorado,Using only (2),race-ethnicity,1
08,03455,Arvada,"White, Non-Hispanic",,,,,2022,Colorado,Using only (2),race-ethnicity,1
08,03455,Arvada,All,,,,,2022,Colorado,Using only (2),,1
08,03455,Arvada,"Black, Non-Hispanic",,,,,2022,Colorado,Using only (2),race-ethnicity,1
08,04000,Aurora,All,,,,,2022,Colorado,Using only (2),,1
08,04000,Aurora,"White, Non-Hispanic",,,,,2022,Colorado,Using only (2),race-ethnicity,1
08,04000,Aurora,Not Economically Disadvantaged,,,,,2022,Colorado,Using only (2),income,1
08,04000,Aurora,Economically Disadvantaged,,,,,2022,Colorado,Using only (2),income,1
08,04000,Aurora,Hispanic,,,,,2022,Colorado,Using only (2),race-ethnicity,1
08,04000,Aurora,"Black, Non-Hispanic",,,,,2022,Colorado,Using only (2),race-ethnicity,1
08,07850,Boulder,Not Economically Disadvantaged,,,,,2022,Colorado,Using only (2),income,1
08,07850,Boulder,Economically Disadvantaged,,,,,2022,Colorado,Using only (2),income,1
08,07850,Boulder,Hispanic,,,,,2022,Colorado,Using only (2),race-ethnicity,1
08,07850,Boulder,"White, Non-Hispanic",,,,,2022,Colorado,Using only (2),race-ethnicity,1
08,07850,Boulder,"Black, Non-Hispanic",,,,,2022,Colorado,Using only (2),race-ethnicity,1
08,07850,Boulder,All,,,,,2022,Colorado,Using only (2),,1
08,12815,Centennial,"White, Non-Hispanic",,,,,2022,Colorado,Using only (2),race-ethnicity,1
08,12815,Centennial,Hispanic,,,,,2022,Colorado,Using only (2),race-ethnicity,1
08,12815,Centennial,Not Economically Disadvantaged,,,,,2022,Colorado,Using only (2),income,1
08,12815,Centennial,All,,,,,2022,Colorado,Using only (2),,1
08,12815,Centennial,"Black, Non-Hispanic",,,,,2022,Colorado,Using only (2),race-ethnicity,1
08,12815,Centennial,Economically Disadvantaged,,,,,2022,Colorado,Using only (2),income,1
08,16000,Colorado Springs,All,,,,,2022,Colorado,Using only (2),,1
08,16000,Colorado Springs,Economically Disadvantaged,,,,,2022,Colorado,Using only (2),income,1
08,16000,Colorado Springs,Not Economically Disadvantaged,,,,,2022,Colorado,Using only (2),income,1
08,16000,Colorado Springs,Hispanic,,,,,2022,Colorado,Using only (2),race-ethnicity,1
08,16000,Colorado Springs,"White, Non-Hispanic",,,,,2022,Colorado,Using only (2),race-ethnicity,1
08,16000,Colorado Springs,"Black, Non-Hispanic",,,,,2022,Colorado,Using only (2),race-ethnicity,1
08,20000,Denver,Economically Disadvantaged,,,,,2022,Colorado,Using only (2),income,1
08,20000,Denver,"Black, Non-Hispanic",,,,,2022,Colorado,Using only (2),race-ethnicity,1
08,20000,Denver,"White, Non-Hispanic",,,,,2022,Colorado,Using only (2),race-ethnicity,1
08,20000,Denver,Hispanic,,,,,2022,Colorado,Using only (2),race-ethnicity,1
08,20000,Denver,Not Economically Disadvantaged,,,,,2022,Colorado,Using only (2),income,1
08,20000,Denver,All,,,,,2022,Colorado,Using only (2),,1
08,27425,Fort Collins,Economically Disadvantaged,,,,,2022,Colorado,Using only (2),income,1
08,27425,Fort Collins,"White, Non-Hispanic",,,,,2022,Colorado,Using only (2),race-ethnicity,1
08,27425,Fort Collins,All,,,,,2022,Colorado,Using only (2),,1
08,27425,Fort Collins,Not Economically Disadvantaged,,,,,2022,Colorado,Using only (2),income,1
08,27425,Fort Collins,Hispanic,,,,,2022,Colorado,Using only (2),race-ethnicity,1
08,27425,Fort Collins,"Black, Non-Hispanic",,,,,2022,Colorado,Using only (2),race-ethnicity,1
08,32155,Greeley,Economically Disadvantaged,,,,,2022,Colorado,Using only (2),income,1
08,32155,Greeley,Hispanic,,,,,2022,Colorado,Using only (2),race-ethnicity,1
08,32155,Greeley,"White, Non-Hispanic",,,,,2022,Colorado,Using only (2),race-ethnicity,1
08,32155,Greeley,All,,,,,2022,Colorado,Using only (2),,1
08,32155,Greeley,"Black, Non-Hispanic",,,,,2022,Colorado,Using only (2),race-ethnicity,1
08,32155,Greeley,Not Economically Disadvantaged,,,,,2022,Colorado,Using only (2),income,1
08,43000,Lakewood,Economically Disadvantaged,,,,,2022,Colorado,Using only (2),income,1
08,43000,Lakewood,Hispanic,,,,,2022,Colorado,Using only (2),race-ethnicity,1
08,43000,Lakewood,Not Economically Disadvantaged,,,,,2022,Colorado,Using only (2),income,1
08,43000,Lakewood,"Black, Non-Hispanic",,,,,2022,Colorado,Using only (2),race-ethnicity,1
08,43000,Lakewood,All,,,,,2022,Colorado,Using only (2),,1
08,43000,Lakewood,"White, Non-Hispanic",,,,,2022,Colorado,Using only (2),race-ethnicity,1
08,45970,Longmont,Hispanic,,,,,2022,Colorado,Using only (2),race-ethnicity,1
08,45970,Longmont,All,,,,,2022,Colorado,Using only (2),,1
08,45970,Longmont,"White, Non-Hispanic",,,,,2022,Colorado,Using only (2),race-ethnicity,1
08,45970,Longmont,Not Economically Disadvantaged,,,,,2022,Colorado,Using only (2),income,1
08,45970,Longmont,Economically Disadvantaged,,,,,2022,Colorado,Using only (2),income,1
08,45970,Longmont,"Black, Non-Hispanic",,,,,2022,Colorado,Using only (2),race-ethnicity,1
08,46465,Loveland,Economically Disadvantaged,,,,,2022,Colorado,Using only (2),income,1
08,46465,Loveland,"White, Non-Hispanic",,,,,2022,Colorado,Using only (2),race-ethnicity,1
08,46465,Loveland,"Black, Non-Hispanic",,,,,2022,Colorado,Using only (2),race-ethnicity,1
08,46465,Loveland,Not Economically Disadvantaged,,,,,2022,Colorado,Using only (2),income,1
08,46465,Loveland,All,,,,,2022,Colorado,Using only (2),,1
08,46465,Loveland,Hispanic,,,,,2022,Colorado,Using only (2),race-ethnicity,1
08,62000,Pueblo,All,,,,,2022,Colorado,Using only (2),,1
08,62000,Pueblo,Economically Disadvantaged,,,,,2022,Colorado,Using only (2),income,1
08,62000,Pueblo,"Black, Non-Hispanic",,,,,2022,Colorado,Using only (2),race-ethnicity,1
08,62000,Pueblo,"White, Non-Hispanic",,,,,2022,Colorado,Using only (2),race-ethnicity,1
08,62000,Pueblo,Not Economically Disadvantaged,,,,,2022,Colorado,Using only (2),income,1
08,62000,Pueblo,Hispanic,,,,,2022,Colorado,Using only (2),race-ethnicity,1
08,77290,Thornton,Hispanic,,,,,2022,Colorado,Using only (2),race-ethnicity,1
08,77290,Thornton,Not Economically Disadvantaged,,,,,2022,Colorado,Using only (2),income,1
08,77290,Thornton,"Black, Non-Hispanic",,,,,2022,Colorado,Using only (2),race-ethnicity,1
08,77290,Thornton,Economically Disadvantaged,,,,,2022,Colorado,Using only (2),income,1
08,77290,Thornton,All,,,,,2022,Colorado,Using only (2),,1
08,77290,Thornton,"White, Non-Hispanic",,,,,2022,Colorado,Using only (2),race-ethnicity,1
08,83835,Westminster,Not Economically Disadvantaged,,,,,2022,Colorado,Using only (2),income,1
08,83835,Westminster,"Black, Non-Hispanic",,,,,2022,Colorado,Using only (2),race-ethnicity,1
08,83835,Westminster,All,,,,,2022,Colorado,Using only (2),,1
