year,state,county,race_ind,environmental_quality,quality_flag
2014,NA,NA,Predominantly People of Color,NA,1
2014,16,085,"Predominantly White, Non-Hispanic",97,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,16,087,"Predominantly White, Non-Hispanic",91.33333333333333,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,001,"Predominantly White, Non-Hispanic",70.11111111111111,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,17,003,Predominantly People of Color,57,1
2014,17,003,"Predominantly White, Non-Hispanic",67,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,005,"Predominantly White, Non-Hispanic",78,1
2014,17,007,No Predominant Racial Group,66,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,007,"Predominantly White, Non-Hispanic",71,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,009,"Predominantly White, Non-Hispanic",86,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,011,"Predominantly White, Non-Hispanic",81.7,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,013,"Predominantly White, Non-Hispanic",72,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,015,"Predominantly White, Non-Hispanic",86.33333333333333,1
2014,17,017,No Predominant Racial Group,75,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,017,"Predominantly White, Non-Hispanic",81.75,1
2014,17,019,No Predominant Racial Group,70.25,1
2014,17,019,Predominantly People of Color,58,1
2014,17,019,"Predominantly White, Non-Hispanic",70.90625,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,021,"Predominantly White, Non-Hispanic",81.4,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,023,"Predominantly White, Non-Hispanic",82.25,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,025,"Predominantly White, Non-Hispanic",82.5,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,027,"Predominantly White, Non-Hispanic",74.125,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,029,"Predominantly White, Non-Hispanic",81.08333333333333,1
2014,17,031,No Predominant Racial Group,6.921052631578948,1
2014,17,031,Predominantly People of Color,NA,1
2014,17,031,"Predominantly White, Non-Hispanic",8.042105263157895,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,033,"Predominantly White, Non-Hispanic",70.83333333333333,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,035,"Predominantly White, Non-Hispanic",83.66666666666667,1
2014,17,037,No Predominant Racial Group,68.5,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,037,"Predominantly White, Non-Hispanic",70.89473684210526,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,039,"Predominantly White, Non-Hispanic",83.6,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,041,"Predominantly White, Non-Hispanic",66.4,1
2014,17,043,No Predominant Racial Group,17.76086956521739,1
2014,17,043,Predominantly People of Color,15.071428571428571,1
2014,17,043,"Predominantly White, Non-Hispanic",14.89102564102564,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,045,"Predominantly White, Non-Hispanic",84,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,047,"Predominantly White, Non-Hispanic",77.33333333333333,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,049,"Predominantly White, Non-Hispanic",74.875,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,051,"Predominantly White, Non-Hispanic",81.57142857142857,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,053,"Predominantly White, Non-Hispanic",88.2,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,055,"Predominantly White, Non-Hispanic",63.75,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,057,"Predominantly White, Non-Hispanic",84.33333333333333,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,059,"Predominantly White, Non-Hispanic",74.5,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,061,"Predominantly White, Non-Hispanic",79.2,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,063,"Predominantly White, Non-Hispanic",70.1,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,065,"Predominantly White, Non-Hispanic",78,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,067,"Predominantly White, Non-Hispanic",86.57142857142857,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,069,"Predominantly White, Non-Hispanic",68.5,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,071,"Predominantly White, Non-Hispanic",88.33333333333333,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,073,"Predominantly White, Non-Hispanic",84.23076923076923,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,075,"Predominantly White, Non-Hispanic",88.11111111111111,1
2014,17,077,No Predominant Racial Group,45,1
2014,17,077,Predominantly People of Color,52,1
2014,17,077,"Predominantly White, Non-Hispanic",59.27272727272727,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,079,"Predominantly White, Non-Hispanic",82.33333333333333,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,17,081,Predominantly People of Color,61,1
2014,17,081,"Predominantly White, Non-Hispanic",66.8,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,083,"Predominantly White, Non-Hispanic",65.66666666666667,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,085,"Predominantly White, Non-Hispanic",87.66666666666667,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,17,087,Predominantly People of Color,71,1
2014,17,087,"Predominantly White, Non-Hispanic",69.66666666666667,1
2014,17,089,No Predominant Racial Group,30.705882352941178,1
2014,17,089,Predominantly People of Color,32.03846153846154,1
2014,17,089,"Predominantly White, Non-Hispanic",37.35897435897436,1
2014,17,091,No Predominant Racial Group,31,1
2014,17,091,Predominantly People of Color,51.833333333333336,1
2014,17,091,"Predominantly White, Non-Hispanic",57.59090909090909,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,093,"Predominantly White, Non-Hispanic",49.4,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,095,"Predominantly White, Non-Hispanic",81.125,1
2014,17,097,No Predominant Racial Group,47.45,1
2014,17,097,Predominantly People of Color,30.34375,1
2014,17,097,"Predominantly White, Non-Hispanic",45.02,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,099,"Predominantly White, Non-Hispanic",60.357142857142854,1
2014,17,101,No Predominant Racial Group,81,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,101,"Predominantly White, Non-Hispanic",76,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,103,"Predominantly White, Non-Hispanic",80.77777777777777,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,105,"Predominantly White, Non-Hispanic",84.7,1
2014,17,107,No Predominant Racial Group,83,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,107,"Predominantly White, Non-Hispanic",81.14285714285714,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,109,"Predominantly White, Non-Hispanic",83.5,1
2014,17,111,No Predominant Racial Group,85.5,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,111,"Predominantly White, Non-Hispanic",57.26,1
2014,17,113,No Predominant Racial Group,61.5,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,113,"Predominantly White, Non-Hispanic",72.76923076923077,1
2014,17,115,No Predominant Racial Group,49.666666666666664,1
2014,17,115,Predominantly People of Color,51.25,1
2014,17,115,"Predominantly White, Non-Hispanic",65.29629629629629,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,117,"Predominantly White, Non-Hispanic",76.38461538461539,1
2014,17,119,No Predominant Racial Group,30,1
2014,17,119,Predominantly People of Color,15.5,1
2014,17,119,"Predominantly White, Non-Hispanic",37.30357142857143,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,121,"Predominantly White, Non-Hispanic",66.75,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,123,"Predominantly White, Non-Hispanic",85,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,125,"Predominantly White, Non-Hispanic",84.16666666666667,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,127,"Predominantly White, Non-Hispanic",58,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,129,"Predominantly White, Non-Hispanic",83.33333333333333,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,131,"Predominantly White, Non-Hispanic",87.75,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,133,"Predominantly White, Non-Hispanic",56.333333333333336,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,135,"Predominantly White, Non-Hispanic",80.875,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,137,"Predominantly White, Non-Hispanic",81.5,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,139,"Predominantly White, Non-Hispanic",85,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,141,"Predominantly White, Non-Hispanic",81.81818181818181,1
2014,17,143,No Predominant Racial Group,48.333333333333336,1
2014,17,143,Predominantly People of Color,43.9,1
2014,17,143,"Predominantly White, Non-Hispanic",63.53125,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,145,"Predominantly White, Non-Hispanic",71.33333333333333,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,147,"Predominantly White, Non-Hispanic",84.5,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,149,"Predominantly White, Non-Hispanic",82.2,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,151,"Predominantly White, Non-Hispanic",68.5,1
2014,17,153,No Predominant Racial Group,68,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,153,"Predominantly White, Non-Hispanic",69,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,155,"Predominantly White, Non-Hispanic",81,1
2014,17,157,No Predominant Racial Group,61,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,157,"Predominantly White, Non-Hispanic",65,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,159,"Predominantly White, Non-Hispanic",80,1
2014,17,161,No Predominant Racial Group,47,1
2014,17,161,Predominantly People of Color,55.5,1
2014,17,161,"Predominantly White, Non-Hispanic",60.806451612903224,1
2014,17,163,No Predominant Racial Group,35.6,1
2014,17,163,Predominantly People of Color,21.736842105263158,1
2014,17,163,"Predominantly White, Non-Hispanic",45.111111111111114,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,165,"Predominantly White, Non-Hispanic",66.66666666666667,1
2014,17,167,No Predominant Racial Group,54,1
2014,17,167,Predominantly People of Color,50,1
2014,17,167,"Predominantly White, Non-Hispanic",66.4888888888889,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,169,"Predominantly White, Non-Hispanic",85.66666666666667,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,171,"Predominantly White, Non-Hispanic",83,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,173,"Predominantly White, Non-Hispanic",84.5,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,175,"Predominantly White, Non-Hispanic",89.5,1
2014,17,177,No Predominant Racial Group,81,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,177,"Predominantly White, Non-Hispanic",85.91666666666667,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,179,"Predominantly White, Non-Hispanic",70.73333333333333,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,181,"Predominantly White, Non-Hispanic",67.4,1
2014,17,183,No Predominant Racial Group,70.8,1
2014,17,183,Predominantly People of Color,71.5,1
2014,17,183,"Predominantly White, Non-Hispanic",80.52941176470588,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,185,"Predominantly White, Non-Hispanic",77,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,187,"Predominantly White, Non-Hispanic",87.6,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,189,"Predominantly White, Non-Hispanic",76.5,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,191,"Predominantly White, Non-Hispanic",79.4,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,193,"Predominantly White, Non-Hispanic",77,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,195,"Predominantly White, Non-Hispanic",75.88888888888889,1
2014,17,197,No Predominant Racial Group,29.863636363636363,1
2014,17,197,Predominantly People of Color,32.75,1
2014,17,197,"Predominantly White, Non-Hispanic",43.34653465346535,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,199,"Predominantly White, Non-Hispanic",59.266666666666666,1
2014,17,201,No Predominant Racial Group,46.2,1
2014,17,201,Predominantly People of Color,53.18181818181818,1
2014,17,201,"Predominantly White, Non-Hispanic",55.163636363636364,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,17,203,"Predominantly White, Non-Hispanic",83.88888888888889,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,18,001,"Predominantly White, Non-Hispanic",86.71428571428571,1
2014,18,003,No Predominant Racial Group,61,1
2014,18,003,Predominantly People of Color,66.21428571428571,1
2014,18,003,"Predominantly White, Non-Hispanic",69.15384615384616,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,18,005,"Predominantly White, Non-Hispanic",62.333333333333336,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,18,007,"Predominantly White, Non-Hispanic",90,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,18,009,"Predominantly White, Non-Hispanic",85.5,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,18,011,"Predominantly White, Non-Hispanic",76.7,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,18,013,"Predominantly White, Non-Hispanic",80.25,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,18,015,"Predominantly White, Non-Hispanic",87,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,18,017,"Predominantly White, Non-Hispanic",84.0909090909091,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,18,019,"Predominantly White, Non-Hispanic",35.26923076923077,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,18,021,"Predominantly White, Non-Hispanic",81.16666666666667,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,18,023,"Predominantly White, Non-Hispanic",83.25,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,18,025,"Predominantly White, Non-Hispanic",61.333333333333336,1
