year,state,county,state_name,county_name,ratio_population_pc_physician,ratio_population_pc_physician_quality,low_pop_flag
2016,05,087,Arkansas,Madison County,5357,2,0
2016,05,089,Arkansas,Marion County,8162,2,0
2016,05,091,Arkansas,Miller County,1564,1,0
2016,05,093,Arkansas,Mississippi County,2520,1,0
2016,05,095,Arkansas,Monroe County,1792,1,0
2016,05,097,Arkansas,Montgomery County,4440,2,0
2016,05,099,Arkansas,Nevada County,4199,2,0
2016,05,101,Arkansas,Newton County,7936,3,0
2016,05,103,Arkansas,Ouachita County,1854,1,0
2016,05,105,Arkansas,Perry County,10132,3,0
2016,05,107,Arkansas,Phillips County,2711,1,0
2016,05,109,Arkansas,Pike County,2708,1,0
2016,05,111,Arkansas,Poinsett County,6006,2,0
2016,05,113,Arkansas,Polk County,1441,1,0
2016,05,115,Arkansas,Pope County,1594,1,0
2016,05,117,Arkansas,Prairie County,0,NA,0
2016,05,119,Arkansas,Pulaski County,861,1,0
2016,05,121,Arkansas,Randolph County,1745,1,0
2016,05,123,Arkansas,St. Francis County,2015,1,0
2016,05,125,Arkansas,Saline County,2328,1,0
2016,05,127,Arkansas,Scott County,5138,2,0
2016,05,129,Arkansas,Searcy County,3984,2,0
2016,05,131,Arkansas,Sebastian County,784,1,0
2016,05,133,Arkansas,Sevier County,2114,1,0
2016,05,135,Arkansas,Sharp County,3431,1,0
2016,05,137,Arkansas,Stone County,2090,1,0
2016,05,139,Arkansas,Union County,1534,1,0
2016,05,141,Arkansas,Van Buren County,8314,2,0
2016,05,143,Arkansas,Washington County,1220,1,0
2016,05,145,Arkansas,White County,2032,1,0
2016,05,147,Arkansas,Woodruff County,2214,2,0
2016,05,149,Arkansas,Yell County,1796,1,0
2016,06,001,California,Alameda County,925,1,0
2016,06,003,California,Alpine County,0,NA,1
2016,06,005,California,Amador County,1699,1,0
2016,06,007,California,Butte County,1656,1,0
2016,06,009,California,Calaveras County,2053,1,0
2016,06,011,California,Colusa County,3084,1,0
2016,06,013,California,Contra Costa County,973,1,0
2016,06,015,California,Del Norte County,1449,1,0
2016,06,017,California,El Dorado County,1246,1,0
2016,06,019,California,Fresno County,1526,1,0
2016,06,021,California,Glenn County,5617,1,0
2016,06,023,California,Humboldt County,1502,1,0
2016,06,025,California,Imperial County,4889,1,0
2016,06,027,California,Inyo County,825,1,0
2016,06,029,California,Kern County,2043,1,0
2016,06,031,California,Kings County,2539,1,0
2016,06,033,California,Lake County,2137,1,0
2016,06,035,California,Lassen County,2572,1,0
2016,06,037,California,Los Angeles County,1383,1,0
2016,06,039,California,Madera County,2275,1,0
2016,06,041,California,Marin County,679,1,0
2016,06,043,California,Mariposa County,2902,1,0
2016,06,045,California,Mendocino County,1095,1,0
2016,06,047,California,Merced County,2239,1,0
2016,06,049,California,Modoc County,1256,1,0
2016,06,051,California,Mono County,1553,1,0
2016,06,053,California,Monterey County,1694,1,0
2016,06,055,California,Napa County,1061,1,0
2016,06,057,California,Nevada County,1436,1,0
2016,06,059,California,Orange County,1033,1,0
2016,06,061,California,Placer County,842,1,0
2016,06,063,California,Plumas County,1242,1,0
2016,06,065,California,Riverside County,2393,1,0
2016,06,067,California,Sacramento County,1214,1,0
2016,06,069,California,San Benito County,3127,1,0
2016,06,071,California,San Bernardino County,1747,1,0
2016,06,073,California,San Diego County,1271,1,0
2016,06,075,California,San Francisco County,638,1,0
2016,06,077,California,San Joaquin County,1691,1,0
2016,06,079,California,San Luis Obispo County,1194,1,0
2016,06,081,California,San Mateo County,969,1,0
2016,06,083,California,Santa Barbara County,1332,1,0
2016,06,085,California,Santa Clara County,973,1,0
2016,06,087,California,Santa Cruz County,1006,1,0
2016,06,089,California,Shasta County,1414,1,0
2016,06,091,California,Sierra County,2947,3,0
2016,06,093,California,Siskiyou County,1282,1,0
2016,06,095,California,Solano County,1254,1,0
2016,06,097,California,Sonoma County,994,1,0
2016,06,099,California,Stanislaus County,1561,1,0
2016,06,101,California,Sutter County,1255,1,0
2016,06,103,California,Tehama County,2434,1,0
2016,06,105,California,Trinity County,4261,2,0
2016,06,107,California,Tulare County,2235,1,0
2016,06,109,California,Tuolumne County,1196,1,0
2016,06,111,California,Ventura County,1313,1,0
2016,06,113,California,Yolo County,811,1,0
2016,06,115,California,Yuba County,4428,1,0
2016,08,001,Colorado,Adams County,2339,1,0
2016,08,003,Colorado,Alamosa County,1388,1,0
2016,08,005,Colorado,Arapahoe County,1189,1,0
2016,08,007,Colorado,Archuleta County,1169,1,0
2016,08,009,Colorado,Baca County,1189,2,0
2016,08,011,Colorado,Bent County,5861,3,0
2016,08,013,Colorado,Boulder County,810,1,0
2016,08,014,Colorado,Broomfield County,978,1,0
2016,08,015,Colorado,Chaffee County,1121,1,0
2016,08,017,Colorado,Cheyenne County,1848,3,1
2016,08,019,Colorado,Clear Creek County,0,NA,0
2016,08,021,Colorado,Conejos County,1626,1,0
2016,08,023,Colorado,Costilla County,0,NA,0
2016,08,025,Colorado,Crowley County,5694,3,0
2016,08,027,Colorado,Custer County,2301,2,0
2016,08,029,Colorado,Delta County,1268,1,0
2016,08,031,Colorado,Denver County,762,1,0
2016,08,033,Colorado,Dolores County,0,NA,0
2016,08,035,Colorado,Douglas County,1461,1,0
2016,08,037,Colorado,Eagle County,1256,1,0
2016,08,039,Colorado,Elbert County,5046,1,0
2016,08,041,Colorado,El Paso County,1655,1,0
2016,08,043,Colorado,Fremont County,2063,1,0
2016,08,045,Colorado,Garfield County,1155,1,0
2016,08,047,Colorado,Gilpin County,2966,2,0
2016,08,049,Colorado,Grand County,1501,1,0
2016,08,051,Colorado,Gunnison County,1262,1,0
2016,08,053,Colorado,Hinsdale County,0,NA,1
2016,08,055,Colorado,Huerfano County,1113,1,0
2016,08,057,Colorado,Jackson County,1357,3,1
2016,08,059,Colorado,Jefferson County,1217,1,0
2016,08,061,Colorado,Kiowa County,0,NA,1
2016,08,063,Colorado,Kit Carson County,2732,2,0
2016,08,065,Colorado,Lake County,1270,1,0
2016,08,067,Colorado,La Plata County,927,1,0
2016,08,069,Colorado,Larimer County,1145,1,0
2016,08,071,Colorado,Las Animas County,1410,1,0
2016,08,073,Colorado,Lincoln County,5643,3,0
2016,08,075,Colorado,Logan County,1289,1,0
2016,08,077,Colorado,Mesa County,921,1,0
2016,08,079,Colorado,Mineral County,732,3,1
2016,08,081,Colorado,Moffat County,2185,1,0
2016,08,083,Colorado,Montezuma County,1174,1,0
2016,08,085,Colorado,Montrose County,1595,1,0
2016,08,087,Colorado,Morgan County,1767,1,0
2016,08,089,Colorado,Otero County,1663,1,0
2016,08,091,Colorado,Ouray County,971,1,0
2016,08,093,Colorado,Park County,5722,2,0
2016,08,095,Colorado,Phillips County,715,1,0
2016,08,097,Colorado,Pitkin County,1366,1,0
2016,08,099,Colorado,Prowers County,2980,1,0
2016,08,101,Colorado,Pueblo County,1588,1,0
2016,08,103,Colorado,Rio Blanco County,654,1,0
2016,08,105,Colorado,Rio Grande County,883,1,0
2016,08,107,Colorado,Routt County,880,1,0
2016,08,109,Colorado,Saguache County,3194,2,0
2016,08,111,Colorado,San Juan County,694,3,1
2016,08,113,Colorado,San Miguel County,1336,1,0
2016,08,115,Colorado,Sedgwick County,1204,2,0
2016,08,117,Colorado,Summit County,1381,1,0
2016,08,119,Colorado,Teller County,1717,1,0
2016,08,121,Colorado,Washington County,4908,3,0
2016,08,123,Colorado,Weld County,2034,1,0
2016,08,125,Colorado,Yuma County,2526,2,0
2016,09,001,Connecticut,Fairfield County,1073,1,0
2016,09,003,Connecticut,Hartford County,1057,1,0
2016,09,005,Connecticut,Litchfield County,1602,1,0
2016,09,007,Connecticut,Middlesex County,1384,1,0
2016,09,009,Connecticut,New Haven County,1119,1,0
2016,09,011,Connecticut,New London County,1533,1,0
2016,09,013,Connecticut,Tolland County,1988,1,0
2016,09,015,Connecticut,Windham County,2075,1,0
2016,10,001,Delaware,Kent County,2241,1,0
2016,10,003,Delaware,New Castle County,1200,1,0
2016,10,005,Delaware,Sussex County,1596,1,0
2016,11,001,District of Columbia,District of Columbia,849,1,0
2016,12,001,Florida,Alachua County,672,1,0
2016,12,003,Florida,Baker County,2794,1,0
2016,12,005,Florida,Bay County,1840,1,0
2016,12,007,Florida,Bradford County,2992,1,0
2016,12,009,Florida,Brevard County,1369,1,0
2016,12,011,Florida,Broward County,1372,1,0
2016,12,013,Florida,Calhoun County,2060,1,0
2016,12,015,Florida,Charlotte County,1565,1,0
2016,12,017,Florida,Citrus County,1865,1,0
2016,12,019,Florida,Clay County,1860,1,0
2016,12,021,Florida,Collier County,1383,1,0
2016,12,023,Florida,Columbia County,2235,1,0
2016,12,027,Florida,DeSoto County,4475,1,0
2016,12,029,Florida,Dixie County,16300,3,0
2016,12,031,Florida,Duval County,1191,1,0
2016,12,033,Florida,Escambia County,1584,1,0
2016,12,035,Florida,Flagler County,2006,1,0
2016,12,037,Florida,Franklin County,3967,2,0
2016,12,039,Florida,Gadsden County,6572,1,0
2016,12,041,Florida,Gilchrist County,2869,1,0
2016,12,043,Florida,Glades County,13970,3,0
2016,12,045,Florida,Gulf County,2284,1,0
2016,12,047,Florida,Hamilton County,4787,2,0
2016,12,049,Florida,Hardee County,6840,2,0
2016,12,051,Florida,Hendry County,2806,1,0
2016,12,053,Florida,Hernando County,1945,1,0
2016,12,055,Florida,Highlands County,1553,1,0
2016,12,057,Florida,Hillsborough County,1202,1,0
2016,12,059,Florida,Holmes County,2784,1,0
2016,12,061,Florida,Indian River County,1486,1,0
2016,12,063,Florida,Jackson County,2411,1,0
2016,12,065,Florida,Jefferson County,4635,2,0
2016,12,067,Florida,Lafayette County,8617,3,0
2016,12,069,Florida,Lake County,1386,1,0
2016,12,071,Florida,Lee County,1620,1,0
2016,12,073,Florida,Leon County,1199,1,0
2016,12,075,Florida,Levy County,5709,1,0
2016,12,077,Florida,Liberty County,0,NA,0
2016,12,079,Florida,Madison County,9112,2,0
2016,12,081,Florida,Manatee County,1834,1,0
2016,12,083,Florida,Marion County,1703,1,0
2016,12,085,Florida,Martin County,1556,1,0
2016,12,086,Florida,Miami-Dade County,1246,1,0
2016,12,087,Florida,Monroe County,1340,1,0
2016,12,089,Florida,Nassau County,2179,1,0
2016,12,091,Florida,Okaloosa County,1298,1,0
2016,12,093,Florida,Okeechobee County,2016,1,0
2016,12,095,Florida,Orange County,1200,1,0
2016,12,097,Florida,Osceola County,2366,1,0
2016,12,099,Florida,Palm Beach County,1263,1,0
2016,12,101,Florida,Pasco County,1702,1,0
2016,12,103,Florida,Pinellas County,1118,1,0
2016,12,105,Florida,Polk County,2031,1,0
2016,12,107,Florida,Putnam County,2492,1,0
2016,12,109,Florida,St. Johns County,1049,1,0
2016,12,111,Florida,St. Lucie County,2665,1,0
2016,12,113,Florida,Santa Rosa County,1353,1,0
2016,12,115,Florida,Sarasota County,1285,1,0
2016,12,117,Florida,Seminole County,1265,1,0
2016,12,119,Florida,Sumter County,2755,1,0
2016,12,121,Florida,Suwannee County,7299,1,0
2016,12,123,Florida,Taylor County,3168,1,0
2016,12,125,Florida,Union County,5047,2,0
2016,12,127,Florida,Volusia County,1462,1,0
2016,12,129,Florida,Wakulla County,3189,1,0
2016,12,131,Florida,Walton County,1938,1,0
2016,12,133,Florida,Washington County,4914,1,0
2016,13,001,Georgia,Appling County,2304,1,0
2016,13,003,Georgia,Atkinson County,0,NA,0
2016,13,005,Georgia,Bacon County,2274,1,0
2016,13,007,Georgia,Baker County,0,NA,0
2016,13,009,Georgia,Baldwin County,1736,1,0
2016,13,011,Georgia,Banks County,6132,2,0
2016,13,013,Georgia,Barrow County,4820,1,0
2016,13,015,Georgia,Bartow County,2163,1,0
2016,13,017,Georgia,Ben Hill County,2155,1,0
2016,13,019,Georgia,Berrien County,6331,2,0
2016,13,021,Georgia,Bibb County,783,1,0
2016,13,023,Georgia,Bleckley County,3242,1,0
2016,13,025,Georgia,Brantley County,6118,2,0
2016,13,027,Georgia,Brooks County,3922,2,0
2016,13,029,Georgia,Bryan County,1208,1,0
2016,13,031,Georgia,Bulloch County,1868,1,0
2016,13,033,Georgia,Burke County,2836,1,0
2016,13,035,Georgia,Butts County,3970,1,0
2016,13,037,Georgia,Calhoun County,6324,3,0
2016,13,039,Georgia,Camden County,3118,1,0
2016,13,043,Georgia,Candler County,2728,2,0
2016,13,045,Georgia,Carroll County,2236,1,0
2016,13,047,Georgia,Catoosa County,2142,1,0
2016,13,049,Georgia,Charlton County,2499,1,0
2016,13,051,Georgia,Chatham County,1103,1,0
2016,13,053,Georgia,Chattahoochee County,1820,1,0
2016,13,055,Georgia,Chattooga County,12412,2,0
2016,13,057,Georgia,Cherokee County,2778,1,0
2016,13,059,Georgia,Clarke County,1579,1,0
2016,13,061,Georgia,Clay County,3020,3,0
2016,13,063,Georgia,Clayton County,3537,1,0
2016,13,065,Georgia,Clinch County,6829,3,0
2016,13,067,Georgia,Cobb County,1401,1,0
2016,13,069,Georgia,Coffee County,1654,1,0
2016,13,071,Georgia,Colquitt County,2285,1,0
2016,13,073,Georgia,Columbia County,927,1,0
2016,13,075,Georgia,Cook County,1717,1,0
2016,13,077,Georgia,Coweta County,1979,1,0
2016,13,079,Georgia,Crawford County,12322,3,0
2016,13,081,Georgia,Crisp County,1262,1,0
2016,13,083,Georgia,Dade County,3251,1,0
2016,13,085,Georgia,Dawson County,1475,1,0
2016,13,087,Georgia,Decatur County,2063,1,0
2016,13,089,Georgia,DeKalb County,932,1,0
2016,13,091,Georgia,Dodge County,2570,1,0
2016,13,093,Georgia,Dooly County,6882,2,0
2016,13,095,Georgia,Dougherty County,1216,1,0
2016,13,097,Georgia,Douglas County,2735,1,0
2016,13,099,Georgia,Early County,1723,1,0
2016,13,101,Georgia,Echols County,0,NA,0
2016,13,103,Georgia,Effingham County,4194,1,0
2016,13,105,Georgia,Elbert County,2127,1,0
2016,13,107,Georgia,Emanuel County,2058,1,0
2016,13,109,Georgia,Evans County,3557,2,0
2016,13,111,Georgia,Fannin County,1660,1,0
2016,13,113,Georgia,Fayette County,908,1,0
2016,13,115,Georgia,Floyd County,772,1,0
2016,13,117,Georgia,Forsyth County,2798,1,0
2016,13,119,Georgia,Franklin County,5580,2,0
2016,13,121,Georgia,Fulton County,928,1,0
2016,13,123,Georgia,Gilmer County,1858,1,0
2016,13,125,Georgia,Glascock County,3006,3,0
2016,13,127,Georgia,Glynn County,1920,1,0
2016,13,129,Georgia,Gordon County,2189,1,0
2016,13,131,Georgia,Grady County,2255,1,0
2016,13,133,Georgia,Greene County,1889,1,0
2016,13,135,Georgia,Gwinnett County,1629,1,0
2016,13,137,Georgia,Habersham County,1924,1,0
2016,13,139,Georgia,Hall County,1756,1,0
2016,13,141,Georgia,Hancock County,4320,2,0
2016,13,143,Georgia,Haralson County,2074,1,0
2016,13,145,Georgia,Harris County,2243,1,0
2016,13,147,Georgia,Hart County,2555,1,0
2016,13,149,Georgia,Heard County,5744,2,0
2016,13,151,Georgia,Henry County,2112,1,0
2016,13,153,Georgia,Houston County,1833,1,0
2016,13,155,Georgia,Irwin County,3141,2,0
2016,13,157,Georgia,Jackson County,1615,1,0
2016,13,159,Georgia,Jasper County,3414,2,0
2016,13,161,Georgia,Jeff Davis County,3719,1,0
2016,13,163,Georgia,Jefferson County,3183,1,0
2016,13,165,Georgia,Jenkins County,2950,2,0
2016,13,167,Georgia,Johnson County,2376,1,0
2016,13,169,Georgia,Jones County,4770,1,0
2016,13,171,Georgia,Lamar County,2309,1,0
2016,13,173,Georgia,Lanier County,10399,3,0
2016,13,175,Georgia,Laurens County,1218,1,0
2016,13,177,Georgia,Lee County,1334,1,0
2016,13,179,Georgia,Liberty County,2844,1,0
2016,13,181,Georgia,Lincoln County,2609,2,0
2016,13,183,Georgia,Long County,0,NA,0
2016,13,185,Georgia,Lowndes County,1943,1,0
2016,13,187,Georgia,Lumpkin County,2419,1,0
2016,13,189,Georgia,McDuffie County,1954,1,0
2016,13,191,Georgia,McIntosh County,13927,3,0
2016,13,193,Georgia,Macon County,13450,3,0
2016,13,195,Georgia,Madison County,7206,1,0
2016,13,197,Georgia,Marion County,8524,3,0
2016,13,199,Georgia,Meriwether County,3011,1,0
2016,13,201,Georgia,Miller County,2963,2,0
2016,13,205,Georgia,Mitchell County,2495,1,0
2016,13,207,Georgia,Monroe County,1820,1,0
2016,13,209,Georgia,Montgomery County,0,NA,0
2016,13,211,Georgia,Morgan County,1817,1,0
2016,13,213,Georgia,Murray County,7863,1,0
2016,13,215,Georgia,Muscogee County,987,1,0
2016,13,217,Georgia,Newton County,2892,1,0
2016,13,219,Georgia,Oconee County,722,1,0
2016,13,221,Georgia,Oglethorpe County,14921,3,0
2016,13,223,Georgia,Paulding County,6775,1,0
2016,13,225,Georgia,Peach County,3808,1,0
2016,13,227,Georgia,Pickens County,2803,1,0
2016,13,229,Georgia,Pierce County,3834,1,0
2016,13,231,Georgia,Pike County,4485,1,0
2016,13,233,Georgia,Polk County,3481,1,0
2016,13,235,Georgia,Pulaski County,1406,1,0
2016,13,237,Georgia,Putnam County,3068,1,0
2016,13,239,Georgia,Quitman County,0,NA,0
2016,13,241,Georgia,Rabun County,1840,1,0
2016,13,243,Georgia,Randolph County,3588,2,0
2016,13,245,Georgia,Richmond County,1050,1,0
2016,13,247,Georgia,Rockdale County,1375,1,0
2016,13,249,Georgia,Schley County,0,NA,0
2016,13,251,Georgia,Screven County,7022,2,0
2016,13,253,Georgia,Seminole County,770,1,0
2016,13,255,Georgia,Spalding County,1964,1,0
2016,13,257,Georgia,Stephens County,1431,1,0
2016,13,259,Georgia,Stewart County,1902,2,0
2016,13,261,Georgia,Sumter County,1447,1,0
2016,13,263,Georgia,Talbot County,3086,2,0
2016,13,265,Georgia,Taliaferro County,0,NA,1
2016,13,267,Georgia,Tattnall County,3585,1,0
2016,13,269,Georgia,Taylor County,0,NA,0
2016,13,271,Georgia,Telfair County,3193,1,0
2016,13,273,Georgia,Terrell County,0,NA,0
2016,13,275,Georgia,Thomas County,1052,1,0
2016,13,277,Georgia,Tift County,1074,1,0
2016,13,279,Georgia,Toombs County,1088,1,0
2016,13,281,Georgia,Towns County,1139,1,0
2016,13,283,Georgia,Treutlen County,0,NA,0
2016,13,285,Georgia,Troup County,1892,1,0
2016,13,287,Georgia,Turner County,4015,2,0
2016,13,289,Georgia,Twiggs County,0,NA,0
2016,13,291,Georgia,Union County,1092,1,0
2016,13,293,Georgia,Upson County,1881,1,0
2016,13,295,Georgia,Walker County,4850,1,0
2016,13,297,Georgia,Walton County,2373,1,0
2016,13,299,Georgia,Ware County,1276,1,0
2016,13,301,Georgia,Warren County,1814,2,0
2016,13,303,Georgia,Washington County,1461,1,0
2016,13,305,Georgia,Wayne County,2509,1,0
2016,13,307,Georgia,Webster County,0,NA,0
2016,13,309,Georgia,Wheeler County,7978,3,0
2016,13,311,Georgia,White County,4126,1,0
2016,13,313,Georgia,Whitfield County,1715,1,0
2016,13,315,Georgia,Wilcox County,8761,3,0
2016,13,317,Georgia,Wilkes County,2451,1,0
2016,13,319,Georgia,Wilkinson County,4552,2,0
2016,13,321,Georgia,Worth County,3458,1,0
2016,15,001,Hawaii,Hawaii County,1314,1,0
2016,15,003,Hawaii,Honolulu County,1096,1,0
2016,15,005,Hawaii,Kalawao County,0,NA,1
2016,15,007,Hawaii,Kauai County,1310,1,0
2016,15,009,Hawaii,Maui County,1110,1,0
2016,16,001,Idaho,Ada County,1080,1,0
2016,16,003,Idaho,Adams County,1950,2,0
2016,16,005,Idaho,Bannock County,1361,1,0
2016,16,007,Idaho,Bear Lake County,1189,1,0
2016,16,009,Idaho,Benewah County,1299,1,0
2016,16,011,Idaho,Bingham County,2511,1,0
2016,16,013,Idaho,Blaine County,947,1,0
2016,16,015,Idaho,Boise County,3562,2,0
2016,16,017,Idaho,Bonner County,1701,1,0
2016,16,019,Idaho,Bonneville County,2494,1,0
2016,16,021,Idaho,Boundary County,1669,1,0
2016,16,023,Idaho,Butte County,2501,3,0
2016,16,025,Idaho,Camas County,0,NA,1
2016,16,027,Idaho,Canyon County,3024,1,0
2016,16,029,Idaho,Caribou County,2296,2,0
2016,16,031,Idaho,Cassia County,1469,1,0
2016,16,033,Idaho,Clark County,0,NA,1
2016,16,035,Idaho,Clearwater County,850,1,0
2016,16,037,Idaho,Custer County,0,NA,0
2016,16,039,Idaho,Elmore County,1626,1,0
2016,16,041,Idaho,Franklin County,2681,1,0
2016,16,043,Idaho,Fremont County,6472,2,0
2016,16,045,Idaho,Gem County,1718,1,0
2016,16,047,Idaho,Gooding County,3037,1,0
2016,16,049,Idaho,Idaho County,1795,1,0
2016,16,051,Idaho,Jefferson County,4640,1,0
2016,16,053,Idaho,Jerome County,2874,1,0
2016,16,055,Idaho,Kootenai County,1378,1,0
2016,16,057,Idaho,Latah County,1120,1,0
2016,16,059,Idaho,Lemhi County,1545,1,0
2016,16,061,Idaho,Lewis County,3853,3,0
2016,16,063,Idaho,Lincoln County,5271,3,0
2016,16,065,Idaho,Madison County,1446,1,0
2016,16,067,Idaho,Minidoka County,4123,1,0
2016,16,069,Idaho,Nez Perce County,1615,1,0
2016,16,071,Idaho,Oneida County,2172,2,0
2016,16,073,Idaho,Owyhee County,11389,3,0
2016,16,075,Idaho,Payette County,1919,1,0
2016,16,077,Idaho,Power County,3827,2,0
2016,16,079,Idaho,Shoshone County,2490,1,0
2016,16,081,Idaho,Teton County,2192,1,0
2016,16,083,Idaho,Twin Falls County,1440,1,0
2016,16,085,Idaho,Valley County,617,1,0
2016,16,087,Idaho,Washington County,1453,1,0
2016,17,001,Illinois,Adams County,1168,1,0
2016,17,003,Illinois,Alexander County,6478,3,0
2016,17,005,Illinois,Bond County,1529,1,0
2016,17,007,Illinois,Boone County,1845,1,0
2016,17,009,Illinois,Brown County,6762,3,0
2016,17,011,Illinois,Bureau County,1962,1,0
2016,17,013,Illinois,Calhoun County,2447,2,0
2016,17,015,Illinois,Carroll County,2908,1,0
2016,17,017,Illinois,Cass County,0,NA,0
2016,17,019,Illinois,Champaign County,1109,1,0
2016,17,021,Illinois,Christian County,2562,1,0
2016,17,023,Illinois,Clark County,2656,1,0
2016,17,025,Illinois,Clay County,4433,2,0
2016,17,027,Illinois,Clinton County,2695,1,0
2016,17,029,Illinois,Coles County,1309,1,0
2016,17,031,Illinois,Cook County,1046,1,0
2016,17,033,Illinois,Crawford County,1755,1,0
2016,17,035,Illinois,Cumberland County,0,NA,0
